Block,Time,UNCHAHAR3,KHSTPP-I,SASAN,BRBCL,TALA,FSTPP I & II,KHSTPP-II,RIHAND3,DULHASTI,UNCHAHAR1,RAPPB,SINGRAULI_HYDRO,CHAMERA2,RAPPC,AURY_CRF,DADRT2,AURY_RF,TEHRI,DADRI_LF,AURY_GF,RAMPUR,JHAJJAR,AURY_LF,URI2,DHAULIGNGA,ANTA_LF,ANTA_RF,DADRI_CRF,DADRI_GF,KISHANGANGA,DADRI_RF,SALAL,NJPC,UNCHAHAR2,RIHAND2,NAPP,SINGRAULI,ANTA_CRF,URI,PARBATI3,CHAMERA1,RIHAND1,KOTESHWR,UNCHAHAR4,ANTA_GF,TANAKPUR,SEWA2,KOLDAM,CHAMERA3,BSIUL,TANDA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,14.951300,22.060209,336.621285,14.469000,12.137755,8.604232,97.905357,125.957564,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.900131,173.591783,24.115000,96.171488,47.373781,106.563027,0.000000,30.882634,4.120860,0.000000,64.893176,20.016063,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

49,12:00-12:15,14.951300,22.060209,336.621285,14.469000,12.137755,8.604232,97.905357,125.957564,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.900131,173.591783,24.115000,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,0.000000,93.620163,20.016063,1.649466,0.000000,10.503047,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

50,12:15-12:30,14.951300,22.060209,336.621285,14.469000,12.137755,8.604232,97.905357,125.957564,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.900131,173.591783,24.115000,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,0.000000,93.620163,20.016063,1.649466,0.000000,10.503047,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

51,12:30-12:45,14.951300,22.060209,336.621285,14.469000,11.995959,8.604232,97.905357,125.957564,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.900131,173.591783,24.115000,119.976948,47.373781,118.073879,0.000000,25.558042,0.000000,0.000000,93.620163,20.016063,1.649466,0.000000,10.503047,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

52,12:45-13:00,14.951300,22.060209,336.621285,14.469000,11.995959,8.604232,97.905357,125.957564,57.080594,12.009270,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.900131,173.591783,24.115000,119.976948,47.373781,118.073879,0.000000,25.558042,0.000000,0.000000,93.620163,20.016063,1.649466,0.000000,10.503047,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

53,13:00-13:15,14.951300,22.060209,336.621285,14.469000,11.995959,8.604232,97.905357,125.957564,57.080594,12.057500,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,24.115000,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,0.000000,93.620163,20.016063,1.649466,0.000000,10.503047,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

54,13:15-13:30,14.951300,22.060209,336.621285,14.469000,11.995959,8.604232,97.905357,125.957564,57.080594,12.057500,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,24.115000,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,0.000000,93.620163,20.016063,1.649466,0.000000,10.503047,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

55,13:30-13:45,14.951300,22.060209,336.621285,14.469000,9.245112,8.604232,97.905357,125.957564,57.080594,12.057500,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,24.115000,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,0.000000,93.620163,20.016063,1.649466,0.000000,10.503047,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

56,13:45-14:00,14.951300,22.060209,336.621285,14.469000,9.245112,8.604232,97.905357,125.957564,57.080594,12.057500,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,24.115000,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,0.000000,93.620163,20.016063,1.649466,0.000000,10.503047,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

57,14:00-14:15,14.951300,22.060209,336.621285,14.469000,9.245112,8.604232,97.905357,101.213645,57.080594,12.057500,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,24.115000,105.351490,47.373781,118.073879,0.000000,30.882634,0.000000,0.000000,93.620163,20.016063,1.649466,0.000000,10.503047,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

58,14:15-14:30,14.951300,22.060209,336.621285,14.469000,9.245112,10.501793,97.905357,101.213645,57.080594,12.057500,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,18.496556,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,24.115000,105.351490,47.373781,118.073879,0.000000,30.882634,0.000000,0.000000,93.620163,20.016063,1.649466,0.000000,10.503047,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

59,14:30-14:45,14.951300,22.060209,336.621285,14.469000,6.239033,10.501793,97.905357,101.213645,57.080594,12.057500,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,24.662075,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,24.115000,105.351490,47.373781,118.073879,0.000000,30.882634,0.000000,13.488002,93.620163,20.016063,1.649466,0.000000,10.503047,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

60,14:45-15:00,18.149721,27.972339,336.621285,14.469000,6.239033,13.183960,126.007434,101.213645,57.080594,14.455689,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,24.662075,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,28.538559,105.351490,47.373781,118.073879,0.000000,30.882634,0.000000,13.488002,93.620163,20.016063,1.649466,0.000000,10.503047,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

61,15:00-15:15,23.152619,27.972339,336.621285,14.469000,9.642142,13.183960,126.007434,125.957564,57.080594,18.766004,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,24.662075,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,37.054820,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,13.488002,93.620163,20.016063,1.649466,0.000000,10.503047,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

62,15:15-15:30,23.152619,27.972339,336.621285,14.469000,9.642142,13.183960,126.007434,125.957564,57.080594,18.766004,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,24.662075,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,37.054820,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,13.488002,93.620163,20.016063,1.649466,0.000000,10.503047,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

63,15:30-15:45,23.152619,31.031278,336.621285,14.469000,6.239033,13.793780,143.050180,125.957564,57.080594,18.766004,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,24.662075,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,37.054820,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,13.488002,93.620163,20.016063,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

64,15:45-16:00,23.152619,31.031278,336.621285,14.469000,6.239033,13.793780,143.050180,125.957564,57.080594,18.766004,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,24.662075,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,37.054820,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,26.823597,93.620163,20.016063,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

65,16:00-16:15,19.635880,31.031278,336.621285,14.469000,7.827150,13.793780,143.050180,125.957564,57.080594,15.856577,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,24.662075,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,31.309758,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,27.104025,93.620163,20.016063,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

66,16:15-16:30,19.635880,31.031278,336.621285,14.469000,7.827150,13.793780,143.050180,125.957564,57.080594,15.856577,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,31.359122,0.000000,0.000000,6.506724,116.272884,0.000000,24.662075,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,31.309758,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,27.104025,93.620163,20.016063,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,0.000000,2.842870,0,0,0,0,0

67,16:30-16:45,19.635880,31.031278,336.621285,14.469000,9.245112,13.793780,143.050180,125.957564,57.080594,15.856577,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,47.038682,0.000000,0.000000,6.506724,116.272884,0.000000,24.662075,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,31.309758,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,27.104025,93.620163,20.016063,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,0.000000,2.842870,0,0,0,0,0

68,16:45-17:00,19.635880,31.031278,336.621285,14.469000,9.245112,13.793780,143.050180,125.957564,57.080594,15.856577,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,47.038682,0.000000,0.000000,6.506724,116.272884,0.000000,24.662075,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,31.309758,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,27.104025,93.620163,20.016063,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,0.000000,2.842870,0,0,0,0,0

69,17:00-17:15,19.635880,31.031278,336.621285,14.469000,9.324518,13.793780,143.050180,125.957564,57.080594,15.856577,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,47.038682,0.000000,0.000000,6.506724,116.272884,0.000000,24.662075,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,31.309758,119.976948,47.373781,118.073879,0.000000,30.882634,0.000000,39.625768,93.620163,20.016063,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,0.000000,2.842870,0,0,0,0,0

70,17:15-17:30,19.635880,31.031278,336.621285,14.469000,9.216753,13.793780,143.050180,125.957564,57.080594,15.856577,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,47.038682,0.000000,0.000000,6.506724,116.272884,0.000000,24.662075,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,31.309758,119.976948,47.373781,118.073879,0.000000,30.882634,4.120860,39.625768,93.620163,20.016063,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,0.000000,2.842870,0,0,0,0,0

71,17:30-17:45,19.635880,31.031278,336.621285,14.469000,9.086300,13.793780,143.050180,125.957564,57.080594,15.856577,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,47.038682,0.000000,0.000000,6.506724,116.272884,0.000000,24.662075,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,31.309758,119.976948,47.373781,118.073879,0.000000,30.882634,17.660827,39.625768,93.620163,20.016063,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,0.000000,2.842870,0,0,0,0,0

72,17:45-18:00,19.635880,31.031278,336.621285,14.469000,8.978535,13.793780,143.050180,125.957564,57.080594,15.856577,0.000000,1.107212,46.782935,65.584005,0.000000,365.583400,0.000000,47.038682,0.000000,0.000000,6.506724,116.272884,0.000000,24.662075,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,31.309758,119.976948,47.373781,118.073879,0.000000,30.882634,19.132562,39.625768,93.620163,20.016063,1.649466,0.000000,11.120873,0.000000,9.850160,33.598227,0.000000,2.842870,0,0,0,0,0

73,18:00-18:15,22.195490,31.031278,336.621285,14.469000,8.924653,13.793780,143.050180,125.957564,57.080594,18.037784,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,140.330008,0.000000,23.120694,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,36.074282,119.976948,47.373781,118.073879,0.000000,30.882634,22.076033,39.625768,93.620163,20.016063,1.649466,0.000000,1.729914,0.000000,9.850160,33.598227,0.000000,2.842870,0,0,0,0,0

74,18:15-18:30,23.152619,31.031278,336.621285,14.469000,8.677927,13.793780,143.050180,125.957564,57.080594,18.766004,0.000000,1.107212,46.782935,65.584005,0.000000,367.866222,0.000000,62.103359,0.000000,0.000000,6.506724,237.253016,0.000000,23.120694,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,37.054820,119.976948,47.373781,118.073879,0.000000,30.882634,75.611886,39.625768,93.620163,30.024094,1.649466,0.000000,1.729914,0.000000,9.850160,33.598227,0.000000,2.842870,0,0,0,0,0

75,18:30-18:45,26.032432,31.031278,336.621285,14.469000,8.025665,13.793780,143.050180,125.957564,57.080594,21.420679,0.000000,1.107212,46.782935,65.584005,0.000000,385.229022,0.000000,62.103359,0.000000,0.000000,6.506724,334.176024,0.000000,23.120694,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,41.489086,119.976948,47.373781,118.073879,0.000000,30.882634,75.611886,39.625768,93.620163,40.032126,1.649466,0.000000,1.729914,0.000000,9.850160,33.598227,6.289964,2.842870,0,0,0,0,0

76,18:45-19:00,26.032432,31.031278,336.621285,14.469000,7.742073,13.793780,143.050180,125.957564,57.080594,21.420679,0.000000,1.107212,48.298171,65.584005,0.000000,467.220022,0.000000,62.103359,0.000000,0.000000,6.677563,361.251188,0.000000,36.993112,41.994958,0.000000,0.000000,0.000000,0.000000,8.191672,0.000000,77.339699,175.580295,41.489086,119.976948,47.373781,118.073879,0.000000,30.882634,75.611886,40.656038,93.620163,44.035339,1.649466,0.000000,9.143829,9.177669,9.850160,33.598227,18.965386,2.842870,0,0,0,0,0

77,19:00-19:15,26.660560,31.031278,336.621285,14.469000,7.631188,13.793780,143.050180,125.957564,57.080594,21.825811,0.000000,1.107212,48.298171,65.584005,0.000000,465.182112,0.000000,62.103359,0.000000,0.000000,6.677563,369.200843,0.000000,36.993112,41.994958,0.000000,0.000000,0.000000,0.000000,8.191672,0.000000,77.339699,175.580295,42.125722,119.976948,47.373781,118.073879,0.000000,30.882634,75.611886,40.656038,93.620163,44.035339,2.980614,0.000000,9.143829,18.171785,9.850160,33.598227,18.965386,5.040023,0,0,0,0,0

78,19:15-19:30,26.660560,31.031278,336.621285,14.469000,7.742073,13.793780,143.050180,125.957564,57.080594,21.825811,0.000000,1.107212,48.298171,65.584005,0.000000,513.412112,0.000000,62.103359,0.000000,0.000000,6.677563,369.200843,0.000000,36.993112,41.994958,0.000000,0.000000,0.000000,0.000000,8.191672,0.000000,77.339699,175.580295,42.125722,119.976948,47.373781,118.073879,0.000000,30.882634,75.611886,40.656038,93.620163,44.035339,2.980614,0.000000,9.143829,18.171785,9.850160,33.598227,18.965386,5.040023,0,0,0,0,0

79,19:30-19:45,26.660560,31.031278,336.621285,14.469000,7.895212,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,48.298171,65.584005,0.000000,561.642112,0.000000,62.103359,0.000000,0.000000,6.677563,369.200843,0.000000,36.993112,41.994958,0.000000,0.000000,0.000000,0.000000,8.191672,0.000000,77.339699,175.580295,42.125722,119.976948,47.373781,118.073879,0.000000,30.882634,75.611886,40.656038,93.620163,44.035339,2.980614,0.000000,9.143829,18.171785,9.850160,33.598227,18.965386,5.040023,0,0,0,0,0

80,19:45-20:00,26.660560,31.031278,336.621285,14.469000,8.000709,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,48.298171,65.584005,0.000000,592.554455,0.000000,62.103359,0.000000,0.000000,6.677563,377.003106,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.191672,0.000000,77.339699,175.580295,42.125722,119.976948,47.373781,118.073879,0.000000,30.882634,8.830413,40.656038,93.620163,44.035339,2.980614,0.000000,9.143829,18.171785,9.850160,33.598227,18.965386,5.040023,0,0,0,0,0

81,20:00-20:15,26.660560,31.031278,336.621285,14.469000,8.192134,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,48.298171,65.584005,0.000000,645.775935,0.000000,62.103359,0.000000,0.000000,6.677563,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.191672,0.000000,77.339699,175.580295,42.125722,119.976948,47.373781,118.073879,0.000000,30.882634,17.660827,40.656038,93.620163,44.035339,2.980614,0.000000,9.143829,18.171785,9.850160,33.598227,18.965386,5.040023,0,0,0,0,0

82,20:15-20:30,26.660560,31.031278,336.621285,14.469000,8.192134,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,48.298171,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.677563,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.191672,0.000000,77.339699,175.580295,42.125722,119.976948,47.373781,118.073879,0.000000,30.882634,17.660827,40.656038,93.620163,44.035339,2.980614,0.000000,9.143829,18.171785,9.850160,33.598227,18.965386,5.040023,0,0,0,0,0

83,20:30-20:45,26.660560,31.031278,336.621285,14.469000,8.192134,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,48.298171,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.677563,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.191672,0.000000,77.339699,175.580295,42.125722,119.976948,47.373781,118.073879,0.000000,30.882634,17.660827,40.656038,93.620163,44.035339,2.980614,0.000000,9.143829,18.171785,9.850160,33.598227,18.965386,5.040023,0,0,0,0,0

84,20:45-21:00,26.660560,31.031278,336.621285,14.469000,8.281749,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,46.782935,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.506724,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,42.125722,119.976948,47.373781,118.073879,0.000000,30.882634,17.660827,40.656038,93.620163,37.808120,2.980614,0.000000,9.143829,9.177669,9.850160,33.598227,3.183180,5.040023,0,0,0,0,0

85,21:00-21:15,26.660560,31.031278,336.621285,14.469000,8.133430,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,46.782935,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.506724,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,42.125722,119.976948,47.373781,118.073879,0.000000,30.882634,17.660827,40.656038,93.620163,37.808120,2.980614,0.000000,9.143829,9.177669,9.850160,33.598227,3.183180,5.040023,0,0,0,0,0

86,21:15-21:30,26.660560,31.031278,336.621285,14.469000,8.196388,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,46.782935,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.506724,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,42.125722,119.976948,47.373781,118.073879,0.000000,30.882634,17.660827,40.656038,93.620163,37.808120,2.980614,0.000000,9.143829,9.177669,9.850160,33.598227,3.183180,5.040023,0,0,0,0,0

87,21:30-21:45,26.660560,31.031278,336.621285,14.469000,8.417590,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,46.782935,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.506724,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,42.125722,119.976948,47.373781,118.073879,0.000000,30.882634,17.660827,40.656038,93.620163,37.808120,2.980614,0.000000,9.143829,9.177669,9.850160,33.598227,3.183180,5.040023,0,0,0,0,0

88,21:45-22:00,26.660560,31.031278,336.621285,14.469000,8.479129,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,48.298171,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.677563,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.191672,0.000000,77.339699,175.580295,42.125722,119.976948,47.373781,118.073879,0.000000,30.882634,17.660827,40.656038,93.620163,44.035339,2.980614,0.000000,9.143829,18.171785,9.850160,33.598227,18.965386,5.040023,0,0,0,0,0

89,22:00-22:15,26.660560,31.031278,336.621285,14.469000,8.611000,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,48.298171,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.677563,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.191672,0.000000,77.339699,175.580295,42.125722,119.976948,47.373781,118.073879,0.000000,35.674766,17.660827,40.656038,93.620163,44.035339,2.980614,0.000000,9.143829,18.171785,9.850160,33.598227,18.965386,5.040023,0,0,0,0,0

90,22:15-22:30,26.660560,31.031278,336.621285,14.469000,8.760736,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,48.298171,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.677563,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.191672,0.000000,77.339699,175.580295,42.125722,119.976948,47.373781,118.073879,0.000000,35.674766,17.660827,40.656038,93.620163,44.035339,2.980614,0.000000,9.143829,18.171785,9.850160,33.598227,18.965386,5.040023,0,0,0,0,0

91,22:30-22:45,26.660560,31.031278,336.621285,14.469000,8.839859,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,48.298171,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.677563,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.191672,0.000000,77.339699,175.580295,42.125722,119.976948,47.373781,118.073879,0.000000,39.934440,17.660827,40.656038,93.620163,44.035339,2.980614,0.000000,9.143829,18.171785,9.850160,33.598227,18.965386,5.040023,0,0,0,0,0

92,22:45-23:00,26.660560,31.031278,336.621285,14.469000,8.934011,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,46.782935,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.506724,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,42.125722,119.976948,47.373781,118.073879,0.000000,39.934440,17.660827,40.656038,93.620163,37.808120,2.980614,0.000000,9.143829,9.177669,9.850160,33.598227,6.289964,5.040023,0,0,0,0,0

93,23:00-23:15,26.660560,31.031278,336.621285,14.469000,8.945355,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,46.782935,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.506724,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,42.125722,119.976948,47.373781,118.073879,0.000000,34.077389,17.660827,40.656038,93.620163,37.808120,2.980614,0.000000,9.143829,0.000000,9.850160,33.598227,6.289964,5.040023,0,0,0,0,0

94,23:15-23:30,26.660560,31.031278,336.621285,14.469000,9.066733,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,46.782935,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.506724,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,42.125722,119.976948,47.373781,118.073879,0.000000,34.077389,17.660827,40.656038,93.620163,37.808120,2.980614,0.000000,9.143829,0.000000,9.850160,33.598227,6.289964,5.040023,0,0,0,0,0

95,23:30-23:45,26.660560,31.031278,336.621285,14.469000,9.085733,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,46.782935,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.506724,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,42.125722,119.976948,47.373781,118.073879,0.000000,34.077389,17.660827,40.656038,93.620163,37.808120,2.980614,0.000000,9.143829,0.000000,9.850160,33.598227,6.289964,5.040023,0,0,0,0,0

96,23:45-24:00,26.660560,31.031278,336.621285,14.469000,9.106152,13.793780,143.050180,125.957564,57.080594,20.275670,0.000000,1.107212,46.782935,65.584005,0.000000,664.046023,0.000000,62.103359,0.000000,0.000000,6.506724,407.485624,0.000000,25.432764,41.994958,0.000000,0.000000,0.000000,0.000000,8.045392,0.000000,77.339699,173.591783,42.125722,119.976948,47.373781,118.073879,0.000000,34.077389,17.660827,40.656038,93.620163,37.808120,2.980614,0.000000,9.143829,0.000000,9.850160,33.598227,6.289964,5.040023,0,0,0,0,0

