Block,Time,CHAMERA1,CHAMERA2,BSIUL,UNCHAHAR4,URI2,SEWA2,SINGRAULI,TANAKPUR,TANDA2,TEHRI,UNCHAHAR2,UNCHAHAR3,UNCHAHAR1,SINGRAULI_HYDRO,URI,KOTESHWR,NAPP,NJPC,RAMPUR,RAPPC,RIHAND1,RIHAND2,SALAL,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,DULHASTI,RAPPB,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
32,07:45:08:00,42.14808,43.63516,13.1076,1.427606,35.068229,17.179062,144.026761,2.4339,2.525983,0,43.545976,26.963602,20.323972,1.034778,49.128,0,43.796435,81.902104,1.575901,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.889133,1.063965,0,43.152564,0,0,0,68.481795,0,0,0,87.562894,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.34,15.386,20.73185,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023411,0,0,0,0.020614,0,0

33,08:00-08:15,42.14808,43.63516,13.1076,1.427606,35.068229,17.179062,144.026761,9.4794,2.525983,0,43.545976,26.963602,20.323972,1.034778,49.128,0,43.796435,81.902104,1.575901,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.34,15.386,20.73185,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023225,0,0,0,0.020614,0,0

34,08:15-08:30,42.14808,43.63516,13.1076,1.427606,35.068229,17.179062,144.026761,9.4794,2.525983,0,43.545976,26.963602,20.323972,1.034778,49.128,0,43.796435,81.902104,1.575901,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.34,15.386,20.73185,0,147.515625,43.097,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023225,0,0,0,0.020614,0,0

35,08:30-08:45,42.14808,43.63516,6.5538,1.427606,35.068229,17.179062,144.026761,9.4794,2.525983,0,43.545976,26.963602,20.323972,1.034778,49.128,0,43.796435,75.861824,1.462832,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.34,15.386,20.73185,0,147.515625,43.097,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023225,0,0,0,0.020614,0,0

36,08:45:09:00,42.14808,43.63516,6.5538,1.427606,35.068229,17.179062,144.026761,9.4794,2.525983,0,43.545976,26.963602,20.323972,1.034778,49.128,0,43.796435,70.538187,1.35683,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.34,15.386,20.73185,0,147.515625,43.097,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023225,0,0,0,0.020614,0,0

37,09:00:09:15,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,3.7149,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,0,43.796435,61.426578,1.187226,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.34,15.386,20.73185,0,147.515625,44.311,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023225,0,0,0,0.020455,0,0

38,09:15-09:30,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,52.992,0,43.796435,40.951052,0.791483,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130591,0,0,3.03,2.38,1.04,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.34,15.386,20.73185,0,147.515625,44.311,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023225,0,0,0,0.020455,0,0

39,09:30-09:45,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,52.992,0,43.796435,20.475526,0.395742,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130591,0,0,3.03,2.38,1.04,0.5,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.34,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023225,0,0,0,0.020455,0,0

40,09:45-10:00,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,0,43.796435,0,0,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130591,0,0,3.03,2.38,1.04,0.51,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.37,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023225,0,0,0,0.020455,0,0

41,10:00-10:15,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,0,43.796435,0,0,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130591,0,0,3.03,2.38,1.04,0.51,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.37,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023039,0,0,0,0.020294,0,0

42,10:15-10:30,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,0,43.796435,0,0,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130591,0,0,3.03,2.38,1.04,0.53,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.44,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023039,0,0,0,0.020294,0,0

43,10:30-10:45,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,0,43.796435,0,0,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130591,0,0,3.03,2.38,1.04,0.53,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.44,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023039,0,0,0,0.020294,0,0

44,10:45-11:00,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,0,43.796435,0,0,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,3.889133,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130591,0,0,3.03,2.38,1.04,0.53,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.44,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023039,0,0,0,0.020294,0,0

45,11:00-11:15,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,0,43.796435,0,0,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130591,0,0,3.03,2.38,0.94,0.53,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.51,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023039,0,0,0,0.020135,0,0

46,11:15-11:30,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,0,0,59.301365,79.966942,60.347344,67.396,689.353782,19.830271,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130591,0,0,3.03,2.38,0.94,0.47,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.51,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023039,0,0,0,0.020135,0,0

47,11:30-11:45,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,0,0,59.301365,79.966942,60.347344,67.396,689.353782,9.915136,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.47,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.51,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023039,0,0,0,0.020135,0,0

48,11:45-12:00,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,0,0,59.301365,79.966942,60.347344,67.396,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.47,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.51,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023039,0,0,0,0.020135,0,0

49,12:00-12:15,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,0,0,59.301365,79.966942,60.347344,84.826,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.47,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.51,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020135,0,0

50,12:15-12:30,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,0,0,59.301365,79.966942,60.347344,84.826,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.47,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.51,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020135,0,0

51,12:30-12:45,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,0,0,59.301365,79.966942,60.347344,80.178,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.47,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.51,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020134,0,0

52,12:45-13:00,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,52.992,8.712863,43.796435,0,0,59.301365,79.966942,60.347344,80.178,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,0,0,43.152564,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.45,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020134,0,0

53,13:00-13:15,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,52.992,8.712863,43.796435,21.499302,0.416943,59.301365,79.966942,60.347344,80.178,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,0,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.45,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020134,0,0

54,13:15-13:30,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,44.022381,0.848019,59.301365,79.966942,60.347344,80.178,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,1.063965,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.45,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020134,0,0

55,13:30-13:45,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,64.497907,1.24376,59.301365,79.966942,60.347344,80.178,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,2.12793,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.45,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020134,0,0

56,13:45-14:00,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,64.497907,1.24376,59.301365,79.966942,60.347344,80.178,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,31.709734,0,3.191894,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.36,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020134,0,0

57,14:00-14:15,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,64.497907,1.24376,59.301365,79.966942,60.347344,80.178,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,21.396393,0,3.191894,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.36,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020134,0,0

58,14:15-14:30,42.14808,43.63516,0,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,64.497907,1.24376,59.301365,79.966942,60.347344,80.178,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,21.396393,0,3.191894,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.36,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020134,0,0

59,14:30-14:45,42.14808,43.63516,6.5538,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,101.149098,1.950442,59.301365,79.966942,60.347344,67.396,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,21.396393,0,3.191894,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.45,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.36,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020134,0,0

60,14:45-15:00,42.14808,43.63516,6.5538,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,101.149098,1.950442,59.301365,79.966942,60.347344,67.396,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,21.396393,0,3.191894,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020134,0,0

61,15:00-15:15,42.14808,43.63516,6.5538,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,101.149098,1.950442,59.301365,79.966942,60.347344,80.178,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,21.396393,0,3.191894,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020134,0,0

62,15:15-15:30,42.14808,43.63516,6.5538,1.427606,35.068229,17.179062,144.026761,1.1529,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,101.149098,1.950442,59.301365,79.966942,60.347344,80.178,689.353782,0,661.459879,2.551477,53.905351,0,126.520838,21.396393,0,3.191894,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020134,0,0

63,15:30-15:45,42.14808,43.63516,6.5538,1.427606,35.068229,17.179062,144.026761,9.4794,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,101.149098,1.950442,59.301365,79.966942,60.347344,80.178,689.353782,9.915136,661.459879,2.551477,53.905351,0,126.520838,21.396393,0,3.191894,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020134,0,0

64,15:45-16:00,42.14808,43.63516,6.5538,1.427606,35.068229,17.179062,144.026761,9.4794,2.525983,0,43.545976,26.963602,20.904656,1.034778,49.128,8.712863,43.796435,101.149098,1.950442,59.301365,79.966942,60.347344,80.178,689.353782,9.915136,661.459879,2.551477,53.905351,0,126.520838,21.396393,0,3.191894,0,39.653708,0,0,0,68.481795,0,0,0,85.130592,0,0,3.03,2.38,0.94,0.44,0.87,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.23,0.82,1.32,15.386,20.73185,0,147.515625,46.39908,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,1.755846,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022668,0,0,0,0.020134,0,0

