Block,Time Block,CHAMERA1,BSIUL,CHAMERA2,BRBCL,CHAMERA3,DADRT2,DULHASTI,KGSU3AND4,KGSU1AND2,JHAJJAR,DHAULIGNGA,FSTPP I & II,KHSTPP-I,KHSTPP-II,KKNPPU2,KKNP,KISHANGANGA,KOLDAM,KOTESHWR,KUDGI,MAPS,NJPC,NAPP,NLCIIST1,NLCEXP,NLCIIST2,NNTPP,NLCTS2EXP,NTPL,PARBATI3,PARBATI2,RAPPC,RAPPB,RAPPD,RAMPUR,SASAN,SINGRAULI,RIHAND2,RIHAND1,SIMHST1,SINGRAULI_HYDRO,RSTPSU7,RSTPSU1TO6,SALAL,SEWA2,SIMHST2,RIHAND3,TALST2,TANAKPUR,TALA,TANDA2,TEHRIPSP,TEHRI,TelanganaSTPP,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,VALLURNTECL,URI2,UNCHAHAR3,URI,ANTA_GF,ANTA_CRF,DADRI_GF,AURY_GF,DADRI_CRF,AURY_CRF,AURY_RF,ANTA_LF,ANTA_RF,AURY_LF,DADRI_LF,DADRI_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
54,13:15-13:30,0,0,15.11,18.04,21.75,101.16,18.72,0,0,239.39,40.85,14.09,26.21,94.8,0,0,0,6.48,39.04,0,0,169.14,23.07,0,0,0,0,0,0,32.19,0,62.95,0,37.19,5.46,303.06,82.34,117.2,40.57,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.49,2.51,0,0,0,30.59,14.81,1.46,0,26.25,18.77,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

55,13:30-13:45,0,0,15.11,18.04,21.75,101.16,18.72,0,0,239.39,40.85,14.09,26.21,94.8,0,0,0,6.48,39.04,0,0,169.14,23.07,0,0,0,0,0,0,32.19,0,62.95,0,37.19,5.46,303.06,82.34,117.2,41.72,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.49,2.51,0,0,0,30.59,14.81,1.46,0,26.25,18.77,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

56,13:45-14:00,0,0,15.11,18.04,21.75,101.16,18.72,0,0,239.39,40.85,14.09,26.21,94.8,0,0,0,6.48,39.04,0,0,169.14,23.07,0,0,0,0,0,0,32.19,0,62.95,0,37.19,5.46,303.06,82.34,117.2,44.69,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.49,2.51,0,0,0,30.59,14.81,1.46,0,26.25,18.77,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

57,14:00-14:15,0,0,15.11,18.04,32.66,101.16,18.72,0,0,234.77,40.85,14.09,26.21,94.8,0,0,0,6.48,39.04,0,0,169.14,23.07,0,0,0,0,0,0,32.19,0,62.95,0,37.19,5.46,303.06,82.34,116.82,38.15,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.49,2.51,0,0,0,26.91,13.61,1.46,0,35.56,16.96,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

58,14:15-14:30,0,0,15.11,18.04,32.66,101.16,18.72,0,0,234.77,40.85,14.09,26.21,94.8,0,0,0,6.48,39.04,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,82.34,117.2,38.32,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.49,2.51,0,0,0,26.91,13.61,1.46,0,35.56,16.96,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

59,14:30-14:45,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,40.85,14.09,26.21,94.8,0,0,0,8.3,39.04,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,82.34,117.2,38.87,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.78,2.51,0,39.62,0,26.91,13.61,1.46,0,26.25,16.96,7.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

60,14:45-15:00,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,40.85,14.09,26.21,94.8,0,0,0,8.3,39.04,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,82.34,117.2,39.56,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.78,2.51,0,79.24,0,26.91,13.61,1.46,0,26.25,16.96,7.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

61,15:00-15:15,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,14.09,25.77,94.8,0,0,0,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,82.34,117.2,40.46,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.78,2.51,100.04,79.24,0,26.91,13.61,1.46,0,26.25,16.96,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

62,15:15-15:30,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,14.09,25.77,94.8,0,0,0,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,82.34,117.2,40.08,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.78,2.51,100.04,79.24,0,26.91,13.61,1.46,0,26.25,16.96,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

63,15:30-15:45,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,14.09,25.77,94.8,0,0,0,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,82.34,108.08,38.15,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.78,2.51,200.08,79.24,0,26.91,13.61,1.46,0,35.56,16.96,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

64,15:45-16:00,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,14.09,25.77,94.8,0,0,0,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,82.34,108.08,38.15,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.78,2.51,200.08,79.24,0,26.91,13.61,1.46,0,35.56,16.96,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

65,16:00-16:15,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,12.65,25.77,94.8,0,0,0,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,281.59,82.34,101.39,38.15,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.78,2.51,200.08,79.24,0,26.91,13.61,0.8,0,25.5,16.96,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

66,16:15-16:30,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,12.65,25.77,94.8,0,0,0,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,281.59,82.34,101.39,38.15,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.78,2.51,200.08,79.24,0,26.91,13.61,0.8,0,25.5,16.96,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

67,16:30-16:45,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,12.65,25.77,94.8,0,0,0,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,281.59,82.34,101.39,38.15,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.78,2.51,200.08,79.24,0,26.91,13.61,0.8,0,25.5,16.96,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

68,16:45-17:00,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,12.65,25.77,94.8,0,0,0,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,281.59,82.34,101.39,38.15,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.78,2.51,200.08,79.24,0,26.91,13.61,0.8,0,25.5,16.96,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

69,17:00-17:15,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,12.65,24.67,94.8,0,0,0.62,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,298.18,90.16,101.17,38.48,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.49,2.51,200.08,79.24,0,26.91,11.86,0.8,0,25.5,16.96,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

70,17:15-17:30,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,12.65,24.67,94.8,0,0,2.24,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,90.16,101.17,38.48,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.36,2.51,200.08,79.24,0,26.91,11.86,0.8,0,25.5,16.96,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

71,17:30-17:45,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,12.65,24.67,123.29,0,0,2.24,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,100.65,114.64,44.26,0,0,0,0,79.37,18.15,0,122.56,0,11.46,21.29,2.51,200.08,79.24,0,26.91,11.86,0.8,0,25.5,16.96,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

72,17:45-18:00,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,12.65,24.67,123.29,0,0,4.47,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,100.65,114.64,44.26,0,0,0,0,79.37,18.15,0,122.56,0,11.46,17.9,2.51,200.08,79.24,0,26.91,11.86,0.8,0,25.5,16.96,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

73,18:00-18:15,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,16.86,28.31,123.29,0,0,4.47,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,102.65,117.89,45.11,0,0,0,0,79.37,18.15,0,125.88,0,3.7,17.6,2.51,200.08,79.24,0,30.38,14.48,1.39,0,35.56,18.77,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

74,18:15-18:30,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,16.86,28.31,142.68,0,0,4.47,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.15,0,125.88,0,3.7,17.34,2.51,200.08,79.24,0,30.59,14.48,1.46,0,35.56,18.77,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

75,18:30-18:45,0,0,15.11,18.04,32.66,101.16,36,0,0,234.77,29.54,16.86,32.99,124.76,0,0,6.71,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.15,0,125.88,0,3.7,16.97,2.51,200.08,79.24,0,30.59,14.48,1.46,0,25.5,18.77,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

76,18:45-19:00,0,0,15.6,18.04,34.34,101.16,36.99,0,0,234.77,30.63,16.86,32.61,124.76,0,0,6.91,8.3,43.37,0,0,170.72,23.07,0,0,0,0,0,0,45.06,0,62.95,0,37.19,5.63,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.75,0,125.88,0,11.46,16.88,2.51,200.08,79.24,0,30.59,14.48,1.46,0,25.5,18.77,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

77,19:00-19:15,0,0,15.6,18.04,34.34,104.35,36.99,0,0,242.54,30.63,19.72,32.61,124.76,0,0,6.91,8.3,43.37,0,0,170.72,23.07,0,0,0,0,0,0,45.06,0,62.95,0,37.19,5.63,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.75,0,125.88,0,11.46,16.88,5.34,200.08,79.24,0,35.59,17.52,1.64,0,25.5,21.84,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

78,19:15-19:30,0,0,15.6,18.04,34.34,104.35,36.99,0,0,242.54,30.63,19.72,32.61,124.76,0,0,6.91,8.3,43.37,0,0,170.72,23.07,0,0,0,0,0,0,45.06,0,62.95,0,37.19,5.63,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.75,0,125.88,0,11.46,16.95,5.34,200.08,79.24,0,36.33,17.52,1.95,0,25.5,22.63,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

79,19:30-19:45,0,0,15.6,18.04,34.34,104.35,36.99,0,0,242.54,30.63,19.72,32.61,124.76,0,0,6.91,8.3,43.37,0,0,170.72,23.07,0,0,0,0,0,0,45.06,0,62.95,0,37.19,5.63,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.75,0,125.88,0,11.46,17.17,5.34,200.08,79.24,0,36.33,17.52,1.95,0,35.56,22.63,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

80,19:45-20:00,0,0,15.6,18.04,34.34,143.8,36.99,0,0,242.54,30.63,19.72,32.61,124.76,0,0,6.91,8.3,43.37,0,0,170.72,23.07,0,0,0,0,0,0,45.06,0,62.95,0,37.19,5.63,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.75,0,125.88,0,11.46,17.31,5.34,100.04,59.42,0,36.33,17.52,1.95,0,35.56,22.63,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

81,20:00-20:15,0,0,15.6,18.04,34.34,191.9,36.99,0,0,242.54,30.63,19.72,32.61,124.76,0,0,6.91,8.3,43.37,0,0,170.72,23.07,0,0,0,0,0,0,45.06,0,62.95,0,37.19,5.63,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.75,0,125.88,0,11.46,17.37,5.34,100.04,59.42,0,41,20.83,1.95,0,25.5,26.05,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

82,20:15-20:30,0,0,15.6,18.04,34.34,240.01,36.99,0,0,242.54,30.63,19.72,32.61,124.76,0,0,6.91,8.3,43.37,0,0,170.72,23.07,0,0,0,0,0,0,45.06,0,62.95,0,37.19,5.63,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.75,0,125.88,0,11.46,17.48,5.34,100.04,59.42,0,41,20.83,1.95,0,25.5,26.05,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

83,20:30-20:45,0,0,0,18.04,34.34,240.01,36.99,0,0,242.54,30.63,19.72,32.61,124.76,0,0,6.91,8.3,43.37,0,0,170.72,23.07,0,0,0,0,0,0,45.06,0,62.95,0,37.19,5.63,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.75,0,125.88,0,11.46,17.54,5.34,200.08,79.24,0,38.77,18.94,1.95,0,35.56,23.79,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

84,20:45-21:00,0,0,0,18.04,32.66,240.01,36,0,0,242.54,29.54,19.72,32.61,124.76,0,0,6.71,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.15,0,125.88,0,11.46,17.65,5.34,200.08,79.24,0,36.81,17.98,1.95,0,35.56,22.85,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

85,21:00-21:15,0,0,0,18.04,32.66,240.01,36,0,0,242.54,29.54,19.72,32.61,124.76,0,0,6.71,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.15,0,125.88,0,11.46,17.79,5.34,200.08,79.24,0,36.81,17.98,1.95,0,25.5,22.85,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

86,21:15-21:30,0,0,0,18.04,32.66,240.01,36,0,0,242.54,29.54,19.72,32.61,124.76,0,0,6.71,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.15,0,125.88,0,11.46,17.88,5.34,200.08,79.24,0,36.81,17.98,1.95,0,25.5,22.85,35.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

87,21:30-21:45,0,0,0,18.04,34.34,191.9,36.99,0,0,242.54,30.63,19.72,32.61,124.76,0,0,6.91,8.3,43.37,0,0,170.72,23.07,0,0,0,0,0,0,45.06,0,62.95,0,37.19,5.63,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.75,0,125.88,0,11.46,18.01,5.34,200.08,79.24,0,36.81,17.98,1.95,0,25.5,22.85,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

88,21:45-22:00,0,0,0,17,34.34,104.35,36.99,0,0,242.54,30.63,19.72,32.61,124.76,0,0,6.91,8.3,43.37,0,0,170.72,23.07,0,0,0,0,0,0,45.06,0,62.95,0,37.19,5.63,303.06,105.38,117.89,45.11,0,0,0,0,79.37,18.75,0,125.88,0,11.46,18.15,5.34,200.08,79.24,0,36.81,17.98,1.93,0,25.5,22.85,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

89,22:00-22:15,0,0,0,18.04,34.34,101.16,36.99,0,0,234.77,30.63,16.65,32.61,124.76,0,0,6.91,8.3,43.37,0,0,170.72,23.07,0,0,0,0,0,0,45.06,0,62.95,0,37.19,5.63,259.77,105.38,117.89,45.11,0,0,0,0,79.37,18.75,0,125.88,0,11.46,18.31,2.51,200.08,79.24,0,36.08,17.58,1.46,0,35.56,22.2,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

90,22:15-22:30,0,0,0,18.04,34.34,101.16,36.99,0,0,234.77,30.63,16.63,32.61,124.76,0,0,6.91,8.3,43.37,0,0,170.72,23.07,0,0,0,0,0,0,45.06,0,62.95,0,37.19,5.63,259.77,105.38,117.89,45.11,0,0,0,0,79.37,18.75,0,125.88,0,11.46,18.44,2.51,200.08,79.24,0,36.08,17.58,1.46,0,35.56,22.2,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

91,22:30-22:45,0,0,0,16.38,32.66,101.16,36,0,0,234.77,29.54,16.86,32.61,124.76,0,0,6.71,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,216.47,105.38,117.89,45.11,0,0,0,0,79.37,18.15,0,125.88,0,11.46,18.58,2.51,200.08,79.24,0,36.08,17.58,1.46,0,25.5,22.2,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

92,22:45-23:00,0,0,0,15.6,32.66,101.16,36,0,0,234.77,29.54,14.09,32.61,124.76,0,0,6.71,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,216.47,105.38,117.89,45.11,0,0,0,0,79.37,18.15,0,125.88,0,11.46,18.66,2.51,200.08,79.24,0,30.59,14.81,1.46,0,25.5,18.77,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

93,23:00-23:15,0,0,0,16.17,32.66,101.16,36,0,0,234.77,29.54,17.25,32.61,124.76,0,0,6.71,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,216.47,105.38,117.89,45.11,0,0,0,0,79.37,18.15,0,125.88,0,11.46,19.43,2.51,200.08,79.24,0,30.59,14.81,1.46,0,25.5,18.77,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

94,23:15-23:30,0,0,0,16.83,32.66,101.16,36,0,0,234.77,29.54,17.25,32.61,124.76,0,0,6.71,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,216.47,105.38,117.89,45.11,0,0,0,0,79.37,18.15,0,125.88,0,11.46,19.52,2.51,200.08,79.24,0,30.59,14.81,1.46,0,25.5,18.77,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

95,23:30-23:45,0,0,0,18.04,0,101.16,36,0,0,234.77,29.54,17.25,32.86,124.76,0,0,6.71,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,216.47,105.38,117.89,45.11,0,0,0,0,79.37,18.15,0,125.88,0,11.46,19.57,2.51,200.08,79.24,0,30.59,14.81,1.46,0,25.5,18.77,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

96,23:45-24:00,0,0,0,18.04,0,142.54,36,0,0,234.77,29.54,17.25,32.99,124.76,0,0,6.71,8.3,43.37,0,0,169.14,23.07,0,0,0,0,0,0,42.92,0,62.95,0,37.19,5.46,216.47,105.38,117.89,45.11,0,0,0,0,79.37,18.15,0,125.88,0,11.46,19.68,2.51,200.08,79.24,0,30.59,14.81,1.46,0,25.5,17.11,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

