Block,Time,SINGRAULI_HYDRO,ANTA_GF,CHAMERA1,RIHAND2,DADRI_LF,SINGRAULI,RAMPUR,AURY_RF,URI,DADRI_GF,ANTA_CRF,UNCHAHAR1,DADRI_CRF,AURY_CRF,ANTA_RF,TEHRI,TANAKPUR,BSIUL,UNCHAHAR4,DADRI_RF,UNCHAHAR3,KOTESHWR,SALAL,DHAULIGNGA,CHAMERA2,RAPPB,TANDA2,URI2,DULHASTI,KISHANGANGA,KOLDAM,AURY_LF,PARBATI3,RIHAND3,NJPC,CHAMERA3,ANTA_LF,AURY_GF,JHAJJAR,RAPPC,UNCHAHAR2,SEWA2,DADRT2,NAPP,RIHAND1,TALA,BRBCL,SASAN,KHSTPP-I,KHSTPP-II,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,1.127284,0.000000,13.542178,113.036553,0.000000,115.521102,6.502002,0.000000,37.245096,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,10.495425,6.285399,1.648269,0.000000,14.940450,0.000000,39.201813,41.964482,46.748985,0.000000,2.840807,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,109.547717,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,93.552223,7.934825,14.458500,333.991350,37.433346,42.300559,9.726137,0,0,0,0,0

49,12:00-12:15,1.127284,0.000000,13.542178,113.036553,0.000000,115.521102,6.502002,0.000000,37.245096,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,7.408535,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.840807,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,109.547717,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,93.552223,7.934825,14.458500,333.991350,37.433346,42.300559,9.726137,0,0,0,0,0

50,12:15-12:30,1.127284,0.000000,13.542178,113.036553,0.000000,115.521102,6.502002,0.000000,37.245096,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,7.408535,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.840807,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,109.547717,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,93.552223,7.934825,14.458500,333.991350,37.433346,42.300559,9.726137,0,0,0,0,0

51,12:30-12:45,1.127284,0.000000,13.542178,113.036553,0.000000,115.521102,6.502002,0.000000,37.245096,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,7.408535,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.840807,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,109.547717,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,93.552223,7.934825,14.458500,333.991350,37.433346,42.300559,11.277630,0,0,0,0,0

52,12:45-13:00,1.127284,0.000000,13.542178,113.036553,0.000000,115.521102,6.502002,0.000000,37.245096,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,0.000000,7.408535,6.285399,1.648269,0.000000,14.940450,0.000000,58.242694,41.964482,46.748985,0.000000,2.840807,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,109.547717,173.465809,33.573845,0.000000,0.000000,115.668000,65.698230,12.048750,0.000000,163.964595,47.086252,93.552223,7.934825,14.458500,333.991350,37.433346,42.300559,11.277630,0,0,0,0,0

53,13:00-13:15,1.127284,0.000000,40.626534,115.774029,0.000000,120.504465,6.502002,0.000000,32.988514,0.000000,0.000000,15.951099,0.000000,0.000000,0.000000,0.000000,7.408535,6.285399,1.648269,0.000000,19.756576,0.000000,58.242694,41.964482,46.748985,0.000000,2.840807,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,112.593641,173.465809,33.573845,0.000000,0.000000,115.523415,65.698230,15.487656,0.000000,163.964595,47.086252,93.552223,7.934825,14.458500,333.991350,31.539772,42.300559,9.726137,0,0,0,0,0

54,13:15-13:30,1.127284,0.000000,40.626534,115.774029,0.000000,120.504465,6.502002,0.000000,32.988514,0.000000,0.000000,15.951099,0.000000,0.000000,0.000000,0.000000,7.408535,6.285399,1.648269,0.000000,19.756576,0.000000,58.242694,41.964482,46.748985,0.000000,2.840807,36.522672,57.039171,8.039553,9.865587,0.000000,4.117869,112.593641,173.465809,33.573845,0.000000,0.000000,115.523415,65.698230,15.487656,0.000000,195.035912,47.086252,93.552223,7.934825,14.458500,333.991350,37.433346,42.300559,9.726137,0,0,0,0,0

55,13:30-13:45,1.127284,0.000000,40.626534,115.774029,0.000000,120.504465,6.502002,0.000000,32.988514,0.000000,0.000000,15.951099,0.000000,0.000000,0.000000,0.000000,7.408535,6.285399,1.648269,0.000000,19.756576,0.000000,58.242694,41.964482,46.748985,0.000000,2.840807,36.522672,57.039171,8.039553,9.865587,0.000000,0.000000,112.593641,173.465809,33.573845,0.000000,0.000000,115.523415,65.698230,15.487656,0.000000,195.035912,47.086252,93.552223,6.942972,14.458500,267.843712,37.433346,42.300559,11.277630,0,0,0,0,0

56,13:45-14:00,1.127284,0.000000,40.626534,115.774029,0.000000,120.504465,6.502002,0.000000,32.988514,0.000000,0.000000,18.848775,0.000000,0.000000,0.000000,0.000000,7.408535,6.285399,1.648269,0.000000,23.270763,0.000000,58.242694,41.964482,46.748985,0.000000,2.840807,36.522672,57.039171,8.039553,9.865587,0.000000,0.000000,112.593641,173.465809,33.573845,0.000000,0.000000,115.523415,65.698230,18.235639,0.000000,195.035912,47.086252,93.552223,6.942972,14.458500,267.843712,37.433346,42.300559,11.277630,0,0,0,0,0

57,14:00-14:15,1.127284,0.000000,40.626534,115.774029,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,18.848775,0.000000,0.000000,0.000000,0.000000,9.878047,6.285399,1.648269,0.000000,23.270763,0.000000,59.362745,41.964482,46.748985,0.000000,2.840807,36.522672,57.039171,8.039553,9.865587,0.000000,0.000000,112.593641,173.465809,33.573845,0.000000,0.000000,115.523415,65.698230,18.235639,0.000000,195.035912,47.086252,93.552223,6.942972,14.458500,267.843712,37.230927,42.059584,11.277630,0,0,0,0,0

58,14:15-14:30,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,18.848775,0.000000,0.000000,0.000000,0.000000,9.878047,6.285399,1.648269,0.000000,23.270763,0.000000,59.362745,41.964482,46.748985,0.000000,2.840807,36.522672,57.039171,8.039553,9.865587,0.000000,0.000000,125.866753,173.465809,33.573845,0.000000,0.000000,115.523415,65.698230,18.235639,0.000000,195.035912,47.086252,93.552223,6.942972,14.458500,267.843712,37.230927,42.059584,11.277630,0,0,0,0,0

59,14:30-14:45,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,18.848775,0.000000,0.000000,0.000000,0.000000,7.655487,6.285399,1.648269,0.000000,23.270763,0.000000,59.362745,41.964482,46.748985,0.000000,2.840807,36.522672,38.026114,8.039553,9.865587,0.000000,0.000000,125.866753,173.465809,33.573845,0.000000,0.000000,115.523415,65.698230,18.235639,0.000000,195.035912,47.086252,93.552223,5.100959,14.458500,267.843712,42.710409,47.645577,11.277630,0,0,0,0,0

60,14:45-15:00,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,18.848775,0.000000,0.000000,0.000000,0.000000,7.655487,6.285399,1.648269,0.000000,23.270763,0.000000,59.362745,41.964482,46.748985,0.000000,2.840807,36.522672,38.026114,8.039553,9.865587,0.000000,0.000000,125.866753,173.465809,33.573845,0.000000,0.000000,115.523415,65.698230,18.235639,0.000000,195.035912,47.086252,93.552223,5.100959,14.458500,267.843712,42.710409,47.645577,11.277630,0,0,0,0,0

61,15:00-15:15,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,18.848775,0.000000,0.000000,0.000000,0.000000,7.655487,12.570798,1.648269,0.000000,23.270763,0.000000,60.482797,41.964482,46.748985,0.000000,2.840807,36.522672,38.026114,8.039553,9.865587,0.000000,0.000000,125.866753,173.465809,33.573845,0.000000,0.000000,115.523415,65.698230,18.235639,0.000000,195.035912,47.086252,93.552223,5.100959,14.458500,267.843712,37.645404,42.218916,11.277630,0,0,0,0,0

62,15:15-15:30,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,18.848775,0.000000,0.000000,0.000000,0.000000,7.655487,12.570798,1.648269,0.000000,23.270763,0.000000,60.482797,41.964482,46.748985,0.000000,2.840807,36.522672,38.026114,8.039553,9.865587,0.000000,0.000000,125.866753,173.465809,33.573845,0.000000,0.000000,115.523415,65.698230,18.235639,0.000000,195.035912,47.086252,93.552223,5.100959,14.458500,267.843712,37.645404,42.218916,11.277630,0,0,0,0,0

63,15:30-15:45,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,18.848775,0.000000,0.000000,0.000000,0.000000,7.655487,12.570798,1.648269,0.000000,23.270763,0.000000,60.482797,41.964482,46.748985,0.000000,2.840807,36.522672,38.026114,8.039553,9.865587,0.000000,0.000000,125.866753,173.465809,33.573845,0.000000,0.000000,118.645102,65.698230,18.235639,0.000000,195.035912,47.086252,93.552223,4.250799,14.458500,267.843712,37.645404,42.218916,11.277630,0,0,0,0,0

64,15:45-16:00,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,18.848775,0.000000,0.000000,0.000000,0.000000,7.655487,12.570798,1.648269,0.000000,23.270763,0.000000,60.482797,41.964482,46.748985,0.000000,2.840807,36.522672,38.026114,8.039553,9.865587,0.000000,0.000000,125.866753,173.465809,33.573845,0.000000,0.000000,118.645102,65.698230,18.235639,0.000000,195.035912,47.086252,93.552223,4.250799,14.458500,267.843712,37.645404,42.218916,11.277630,0,0,0,0,0

65,16:00-16:15,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,15.690846,0.000000,0.000000,0.000000,0.000000,4.939024,6.285399,1.648269,0.000000,19.756576,0.000000,60.482797,41.964482,46.748985,0.000000,2.840807,36.522672,38.026114,8.039553,9.865587,0.000000,0.000000,125.866753,173.465809,33.573845,0.000000,0.000000,118.645102,65.698230,15.478017,0.000000,195.035912,47.086252,93.552223,4.250799,14.458500,267.843712,42.710409,47.549091,9.716498,0,0,0,0,0

66,16:15-16:30,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,15.690846,0.000000,0.000000,0.000000,0.000000,4.939024,6.285399,1.648269,0.000000,19.756576,0.000000,60.482797,41.964482,46.748985,0.000000,2.840807,36.522672,38.026114,8.039553,9.865587,0.000000,0.000000,125.866753,173.465809,33.573845,0.000000,0.000000,118.645102,65.698230,15.478017,0.000000,195.035912,47.086252,93.552223,4.250799,14.458500,267.843712,42.710409,47.549091,9.716498,0,0,0,0,0

67,16:30-16:45,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,15.690846,0.000000,0.000000,0.000000,0.000000,4.939024,6.285399,1.648269,0.000000,19.756576,0.000000,60.482797,41.964482,46.748985,0.000000,2.840807,36.522672,57.039171,8.039553,9.865587,0.000000,4.117869,125.866753,173.465809,33.573845,0.000000,0.000000,118.645102,65.698230,15.478017,0.000000,195.035912,47.086252,93.552223,3.967412,14.458500,267.843712,42.710409,47.549091,9.716498,0,0,0,0,0

68,16:45-17:00,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,15.690846,0.000000,0.000000,0.000000,0.000000,7.655487,6.285399,1.648269,0.000000,19.756576,0.000000,60.482797,41.964482,46.748985,0.000000,2.840807,36.522672,57.039171,8.039553,9.865587,0.000000,16.177343,125.866753,173.465809,33.573845,0.000000,0.000000,118.645102,65.698230,15.478017,0.000000,195.588515,47.086252,93.552223,3.967412,14.458500,267.843712,42.710409,47.549091,9.716498,0,0,0,0,0

69,17:00-17:15,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,16.095684,0.000000,0.000000,0.000000,0.000000,7.655487,6.285399,2.978451,0.000000,20.385328,0.000000,59.362745,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,17.648010,125.866753,173.465809,33.573845,0.000000,0.000000,110.512774,65.698230,16.097323,0.000000,227.540162,47.086252,93.552223,3.967412,14.458500,267.843712,42.710409,47.549091,9.716498,0,0,0,0,0

70,17:15-17:30,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,16.095684,0.000000,0.000000,0.000000,0.000000,7.655487,6.285399,2.978451,0.000000,20.385328,0.000000,59.362745,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,17.648010,125.866753,173.465809,33.573845,0.000000,0.000000,110.512774,65.698230,16.097323,0.000000,227.540162,47.086252,93.552223,3.967412,14.458500,267.843712,42.710409,47.549091,9.716498,0,0,0,0,0

71,17:30-17:45,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,16.095684,0.000000,0.000000,0.000000,0.000000,7.655487,6.285399,2.978451,0.000000,20.385328,0.000000,59.362745,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,16.177343,125.866753,173.465809,33.573845,0.000000,0.000000,110.512774,65.698230,16.097323,0.000000,227.646384,47.086252,93.552223,3.684026,14.458500,275.976619,42.710409,47.549091,9.716498,0,0,0,0,0

72,17:45-18:00,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,16.095684,0.000000,0.000000,0.000000,0.000000,7.655487,6.285399,2.978451,0.000000,20.385328,0.000000,59.362745,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,16.177343,125.866753,173.465809,33.573845,0.000000,0.000000,110.512774,65.698230,16.097323,0.000000,227.752605,47.086252,93.552223,3.684026,14.458500,288.119499,42.710409,47.549091,9.716498,0,0,0,0,0

73,18:00-18:15,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,16.095684,0.000000,0.000000,0.000000,0.000000,7.655487,6.285399,2.978451,0.000000,20.385328,0.000000,59.362745,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,17.648010,125.866753,173.465809,33.573845,0.000000,0.000000,110.512774,65.698230,16.097323,0.000000,230.571531,47.086252,93.552223,3.400639,14.458500,301.656473,42.710409,47.549091,9.716498,0,0,0,0,0

74,18:15-18:30,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,16.095684,0.000000,0.000000,0.000000,0.000000,7.655487,6.285399,2.978451,0.000000,20.385328,0.000000,59.362745,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,76.474712,125.866753,173.465809,33.573845,0.000000,0.000000,110.512774,65.698230,16.097323,5.961157,231.021672,47.086252,93.552223,3.400639,14.458500,311.616821,42.710409,47.549091,9.716498,0,0,0,0,0

75,18:30-18:45,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,16.095684,0.000000,0.000000,0.000000,0.000000,7.655487,6.285399,2.978451,0.000000,20.385328,0.000000,59.362745,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,76.474712,125.866753,173.465809,33.573845,0.000000,0.000000,110.512774,65.698230,16.097323,10.852361,227.880033,47.086252,93.552223,3.117253,14.458500,317.906269,42.710409,47.549091,9.716498,0,0,0,0,0

76,18:45-19:00,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.672717,0.000000,32.988514,0.000000,0.000000,16.095684,0.000000,0.000000,0.000000,0.000000,7.655487,18.951623,2.978451,0.000000,20.385328,0.000000,59.362745,42.803347,48.263122,0.000000,5.164674,38.044450,57.039171,8.185727,9.865587,0.000000,76.474712,125.866753,175.452879,33.573845,0.000000,0.000000,110.512774,65.698230,16.097323,18.158598,227.880033,47.086252,93.552223,3.117253,14.458500,323.328206,42.710409,47.549091,9.716498,0,0,0,0,0

77,19:00-19:15,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.672717,0.000000,32.988514,0.000000,0.000000,20.462072,0.000000,0.000000,0.000000,0.000000,7.655487,18.951623,2.978451,0.000000,22.993856,0.000000,59.362745,42.803347,48.263122,0.000000,5.164674,38.044450,57.039171,8.185727,9.865587,0.000000,76.474712,125.866753,175.452879,33.573845,0.000000,0.000000,129.904707,65.698230,18.321468,18.158598,254.238226,47.086252,93.552223,2.550479,14.458500,328.750144,42.710409,47.549091,11.277630,0,0,0,0,0

78,19:15-19:30,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.672717,0.000000,32.988514,0.000000,0.000000,21.809973,0.000000,0.000000,0.000000,0.000000,7.655487,18.951623,2.978451,0.000000,26.311582,0.000000,59.362745,42.803347,48.263122,0.000000,5.164674,38.044450,57.039171,8.185727,9.865587,0.000000,76.474712,125.866753,175.452879,33.573845,0.000000,0.000000,179.582474,65.698230,20.965981,18.158598,307.471331,47.086252,93.552223,2.550479,14.458500,334.987541,42.710409,47.549091,11.277630,0,0,0,0,0

79,19:30-19:45,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.672717,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,7.655487,18.951623,2.978451,0.000000,26.641213,0.000000,59.362745,42.803347,48.263122,0.000000,5.164674,38.044450,57.039171,8.185727,9.865587,0.000000,76.474712,125.866753,175.452879,33.573845,0.000000,0.000000,231.145919,65.698230,21.137727,18.158598,357.110477,47.086252,93.552223,2.692173,14.458500,268.928100,42.710409,47.549091,11.277630,0,0,0,0,0

80,19:45-20:00,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.672717,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,7.655487,18.951623,2.978451,0.000000,26.641213,0.000000,59.362745,42.803347,48.263122,0.000000,5.164674,38.044450,57.039171,8.185727,9.865587,0.000000,22.060013,125.866753,175.452879,33.573845,0.000000,0.000000,241.167491,65.698230,21.137727,18.158598,402.877915,47.086252,93.552223,2.692173,14.458500,268.928100,42.710409,47.549091,11.277630,0,0,0,0,0

81,20:00-20:15,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.672717,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,7.655487,18.951623,2.978451,0.000000,26.641213,0.000000,59.362745,42.803347,48.263122,0.000000,5.164674,38.044450,57.039171,8.185727,9.865587,0.000000,22.060013,125.866753,175.452879,33.573845,0.000000,0.000000,245.197846,65.698230,21.137727,18.158598,453.526894,47.086252,93.552223,2.833866,14.458500,268.928100,42.710409,47.549091,11.277630,0,0,0,0,0

82,20:15-20:30,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.672717,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,7.655487,18.951623,2.978451,0.000000,26.641213,0.000000,59.362745,42.803347,48.263122,0.000000,5.164674,38.044450,57.039171,8.185727,9.865587,0.000000,22.060013,125.866753,175.452879,33.573845,0.000000,0.000000,255.527191,65.698230,21.137727,18.158598,503.528477,47.086252,93.552223,2.833866,14.458500,268.928100,42.710409,47.549091,11.277630,0,0,0,0,0

83,20:30-20:45,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.672717,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,7.655487,18.951623,2.978451,0.000000,26.641213,0.000000,59.362745,42.803347,48.263122,0.000000,5.164674,38.044450,57.039171,8.185727,9.865587,0.000000,22.060013,125.866753,175.452879,33.573845,0.000000,0.000000,241.011917,65.698230,21.137727,18.158598,528.084182,47.086252,93.552223,2.833866,14.458500,268.928100,42.710409,47.549091,11.278211,0,0,0,0,0

84,20:45-21:00,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,7.655487,3.180870,2.978451,0.000000,26.641213,0.000000,59.362745,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,22.060013,125.866753,173.465809,33.573845,0.000000,0.000000,251.180002,65.698230,21.137727,18.121914,528.084182,47.086252,93.552223,2.833866,14.458500,268.928100,42.710409,47.549091,11.278211,0,0,0,0,0

85,21:00-21:15,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,5.679877,3.180870,2.978451,0.000000,26.641213,0.000000,59.362745,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,22.060013,125.866753,173.465809,33.573845,0.000000,0.000000,251.180002,65.698230,21.137727,18.121914,528.084182,47.086252,93.552223,2.975559,14.458500,268.928100,42.710409,47.549091,11.278211,0,0,0,0,0

86,21:15-21:30,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,5.679877,3.180870,2.978451,0.000000,26.641213,0.000000,59.362745,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,22.060013,125.866753,173.465809,33.573845,0.000000,0.000000,261.348087,65.698230,21.137727,18.121914,528.084182,47.086252,93.552223,2.975559,14.458500,268.928100,42.710409,47.549091,11.278211,0,0,0,0,0

87,21:30-21:45,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,5.679877,3.180870,2.978451,0.000000,26.641213,0.000000,59.362745,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,22.060013,125.866753,173.465809,33.573845,0.000000,0.000000,261.348087,65.698230,21.137727,18.121914,528.084182,47.086252,93.552223,3.117253,14.458500,268.928100,42.710409,47.549091,11.278211,0,0,0,0,0

88,21:45-22:00,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.672717,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,5.679877,18.951623,2.978451,0.000000,26.641213,0.000000,59.362745,42.803347,48.263122,0.000000,5.164674,38.044450,57.039171,8.185727,9.865587,0.000000,22.060013,125.866753,175.452879,33.573845,0.000000,0.000000,271.516075,65.698230,21.137727,18.158598,528.084182,47.086252,93.552223,3.117253,14.458500,268.928100,42.710409,47.549091,11.278211,0,0,0,0,0

89,22:00-22:15,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.672717,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,5.679877,18.951623,2.978451,0.000000,26.641213,0.000000,73.923419,42.803347,48.263122,0.000000,5.164674,38.044450,57.039171,8.185727,9.865587,0.000000,22.060013,125.866753,175.452879,33.573845,0.000000,0.000000,271.516075,65.698230,21.137727,18.158598,528.084182,47.086252,93.552223,3.967412,14.458500,268.928100,42.710409,47.549091,11.278211,0,0,0,0,0

90,22:15-22:30,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.672717,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,5.679877,18.951623,2.978451,0.000000,26.641213,0.000000,73.923419,42.803347,48.263122,0.000000,5.164674,38.044450,57.039171,8.185727,9.865587,0.000000,22.060013,125.866753,175.452879,33.573845,0.000000,0.000000,283.311705,65.698230,21.137727,18.158598,528.084182,47.086252,93.552223,3.967412,14.458500,268.928100,42.710409,47.549091,11.278211,0,0,0,0,0

91,22:30-22:45,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.672717,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,2.963414,18.951623,2.978451,0.000000,26.641213,0.000000,72.803367,42.803347,48.263122,0.000000,5.164674,38.044450,57.039171,8.185727,9.865587,0.000000,18.824545,125.866753,175.452879,33.573845,0.000000,0.000000,283.311705,65.698230,21.137727,18.158598,528.084182,47.086252,93.552223,3.542332,14.458500,268.928100,42.710409,47.549091,11.278211,0,0,0,0,0

92,22:45-23:00,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,1.728658,6.285399,2.978451,0.000000,26.641213,0.000000,72.803367,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,125.866753,173.465809,33.573845,0.000000,0.000000,283.311705,65.698230,21.137727,11.922312,528.084182,47.086252,93.552223,3.542332,14.458500,268.928100,42.710409,47.549091,11.278211,0,0,0,0,0

93,23:00-23:15,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,0.493902,6.285399,2.978451,0.000000,26.641213,0.000000,70.563263,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,125.866753,173.465809,33.573845,0.000000,0.000000,283.311705,65.698230,21.137727,11.922312,528.084182,47.086252,93.552223,3.684026,14.458500,268.928100,42.710409,47.549091,11.278211,0,0,0,0,0

94,23:15-23:30,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,5.679877,6.285399,2.978451,0.000000,26.641213,0.000000,70.563263,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,125.866753,173.465809,33.573845,0.000000,0.000000,283.311705,65.698230,21.137727,11.922312,528.084182,47.086252,93.552223,3.684026,14.458500,268.928100,42.710409,47.549091,11.278211,0,0,0,0,0

95,23:30-23:45,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,9.754572,6.285399,2.978451,0.000000,26.641213,0.000000,68.323160,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,125.866753,173.465809,33.573845,0.000000,0.000000,283.311705,65.698230,21.137727,11.922312,528.084182,47.086252,93.552223,4.109106,14.458500,268.928100,42.710409,47.549091,11.278211,0,0,0,0,0

96,23:45-24:00,1.127284,0.000000,40.626534,119.894698,0.000000,143.604052,6.502002,0.000000,32.988514,0.000000,0.000000,20.260956,0.000000,0.000000,0.000000,0.000000,9.754572,6.285399,2.978451,0.000000,26.641213,0.000000,68.323160,41.964482,46.748985,0.000000,5.164674,36.522672,57.039171,8.039553,9.865587,0.000000,18.824545,125.866753,173.465809,33.573845,0.000000,0.000000,283.311705,65.698230,21.137727,11.922312,528.084182,47.086252,93.552223,4.109106,14.458500,268.928100,42.710409,47.549091,11.278211,0,0,0,0,0

