Block,Time,UNCHAHAR2,DULHASTI,RAPPB,DHAULIGNGA,BSIUL,AURY_CRF,UNCHAHAR4,RIHAND1,ANTA_GF,NJPC,ANTA_CRF,CHAMERA1,JHAJJAR,SINGRAULI,TANDA2,ANTA_LF,DADRI_LF,AURY_RF,SEWA2,DADRT2,CHAMERA2,SINGRAULI_HYDRO,TEHRI,DADRI_CRF,NAPP,RAMPUR,KISHANGANGA,KAPS,AURY_GF,RIHAND3,AURY_LF,GANDHAR-APM,GANDHAR-ComGas,KSTPS I&II,KSTPS7,UNCHAHAR3,GADARWARA-I,DADRI_GF,VSTPS V,SIPAT I,SIPAT II,VSTPS II,URI,VSTPS III,KAWAS-ComGas,KAWAS-NAPM,ANTA_RF,TALA,BRBCL,TANAKPUR,RAPPC,UNCHAHAR1,KHSTPP-II,FSTPP I & II,KHARGONE-I,CHAMERA3,DADRI_RF,KAWAS-zLIQ,TAPS-II,VSTPS IV,KOTESHWR,RIHAND2,KHSTPP-I,SALAL,GANDHAR-NAPM,LARA-I,MOUDA_II,SASAN,GANDHAR-RLNG,URI2,PARBATI3,KOLDAM,KKNP,SOLAPUR,TALST2,NTPL,KAWAS-APM,MAPS,KGSU3AND4,NLCEXP,KAWAS-RLNG,NLCTS2EXP,KGSU1AND2,NNTPP,MOUDA,RSTPSU1TO6,NLCIIST1,RSTPSU7,VSTPS I,KUDGI,VALLURNTECL,NLCIIST2,SIMHST2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,28.058366,36.478524,0.000000,40.339977,12.625305,0.000000,0.000000,92.484511,0.000000,51.252458,0.000000,40.651823,361.319845,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,351.678035,14.804518,0.995963,0.000000,0.000000,46.538888,1.576556,4.124755,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.854120,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,51.110784,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,142.278820,10.956720,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,22.610630,45.950709,0.000000,4.078779,3.363787,312.498000,0.000000,29.698685,0.000000,1.563656,0.00,1.696634,0.00,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.22,1.856470,7.54,1.01,1.87,2.315203,0.00,0.00,1.50,1.78,0,0,0,0,0

28,06:45-07:00,28.058366,36.478524,0.000000,40.339977,18.884910,0.000000,0.000000,92.484511,0.000000,51.252458,0.000000,40.651823,358.989408,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,351.646861,29.760103,0.995963,0.000000,0.000000,46.538888,1.576556,4.124755,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.854120,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,51.110784,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,142.278820,10.956720,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,27.312711,45.950709,0.000000,4.078779,3.363787,305.987625,0.000000,29.698685,0.000000,1.563656,0.00,1.696634,0.00,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.22,1.856470,7.54,1.01,1.87,2.315203,0.00,0.00,1.50,1.78,0,0,0,0,0

29,07:00-07:15,28.058366,36.478524,0.000000,40.339977,18.884910,0.000000,0.000000,92.484511,0.000000,25.626229,0.000000,40.651823,358.989408,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,351.199398,29.760103,1.016289,0.000000,0.000000,46.538888,0.788278,4.124755,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.533889,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,94.259813,10.956720,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,27.312711,45.950709,0.000000,4.078779,3.363787,298.392188,0.000000,29.698685,0.000000,1.563656,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.22,1.856470,7.54,0.99,1.87,2.315203,9.00,3.44,1.48,1.78,0,0,0,0,0

30,07:15-07:30,28.058366,36.478524,0.000000,30.254983,18.884910,0.000000,0.000000,92.484511,0.000000,25.626229,0.000000,40.651823,358.989408,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,351.165960,29.760103,1.016289,0.000000,0.000000,46.538888,0.788278,4.124755,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.533889,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,94.259813,10.956720,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,27.312711,45.950709,0.000000,4.078779,3.363787,298.392188,0.000000,29.698685,0.000000,1.563656,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.22,1.856470,7.54,0.99,1.87,2.315203,9.00,3.44,1.48,1.78,0,0,0,0,0

31,07:30-07:45,28.058366,36.478524,0.000000,20.169989,18.884910,0.000000,0.000000,92.484511,0.000000,25.626229,0.000000,27.049402,358.989408,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,351.199398,29.760103,1.016289,0.000000,0.000000,46.538888,0.788278,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.533889,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.123552,61.728468,0.000000,94.259813,10.956720,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,27.312711,23.535729,0.000000,4.078779,3.363787,298.392188,0.000000,29.698685,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.54,0.99,1.87,2.315203,9.00,3.44,1.48,1.78,0,0,0,0,0

32,07:45:08:00,28.058366,36.478524,0.000000,10.084994,18.884910,0.000000,0.000000,92.484511,0.000000,25.626229,0.000000,27.049402,345.367105,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,351.165960,29.760103,1.016289,0.000000,0.000000,46.538888,0.788278,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,10.756207,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.123552,61.728468,0.000000,94.259813,6.134220,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,21.948837,23.535729,0.000000,4.078779,3.363787,298.392188,0.000000,29.698685,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.54,0.99,1.87,2.315203,9.00,3.44,1.48,1.78,0,0,0,0,0

33,08:00-08:15,9.995885,36.478524,0.000000,0.000000,18.884910,0.000000,0.000000,92.484511,0.000000,25.626229,0.000000,13.486604,345.367105,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,352.131313,29.760103,1.036614,0.000000,0.000000,46.538888,0.788278,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,10.416235,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,62.774669,0.000000,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,12.271461,23.535729,0.000000,4.078779,3.363787,298.392188,0.000000,35.210761,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.58,0.99,1.87,2.315203,9.00,3.44,1.48,1.78,0,0,0,0,0

34,08:15-08:30,9.995885,36.478524,0.000000,0.000000,18.884910,0.000000,0.000000,92.484511,0.000000,25.626229,0.000000,13.486604,345.367105,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,352.100666,29.760103,1.036614,0.000000,0.000000,46.538888,0.788278,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,10.416235,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,62.181411,0.000000,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.574000,23.535729,0.000000,4.078779,3.363787,298.392188,0.000000,35.210761,4.245892,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.58,0.99,1.87,2.315203,9.00,3.44,1.48,1.78,0,0,0,0,0

35,08:30-08:45,9.995885,36.478524,0.000000,0.000000,18.884910,0.000000,0.000000,92.484511,0.000000,25.626229,0.000000,0.000000,345.367105,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.123425,29.760103,1.036614,0.000000,0.000000,46.538888,0.788278,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.016168,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,62.181411,0.000000,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.574000,23.535729,0.000000,4.078779,3.363787,298.392188,0.000000,29.698685,18.398866,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.58,0.99,1.87,2.315203,9.00,3.44,1.48,1.78,0,0,0,0,0

36,08:45:09:00,9.995885,36.478524,0.000000,0.000000,18.884910,0.000000,0.000000,92.484511,0.000000,25.626229,0.000000,0.000000,345.367105,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.118230,29.760103,1.036614,0.000000,0.000000,46.538888,0.788278,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.016168,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,51.110784,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,62.181411,0.000000,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.574000,23.535729,0.000000,4.078779,3.363787,298.392188,0.000000,29.698685,18.398866,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.58,0.99,1.87,2.315203,9.00,3.44,1.48,1.78,0,0,0,0,0

37,09:00:09:15,9.995885,36.478524,0.000000,0.000000,12.625305,0.000000,0.000000,92.484511,0.000000,25.626229,0.000000,0.000000,345.367105,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.120673,29.760103,1.036614,0.000000,0.000000,46.538888,0.788278,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.016168,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,51.110784,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,62.181411,0.000000,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.574000,23.535729,0.000000,4.078779,3.363787,301.321856,0.000000,29.698685,18.398866,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.67,0.99,1.87,2.315203,9.00,3.44,1.48,1.78,0,0,0,0,0

38,09:15-09:30,9.995885,36.478524,0.000000,0.000000,12.625305,0.000000,0.000000,92.484511,0.000000,25.626229,0.000000,0.000000,345.367105,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.120673,29.760103,1.036614,0.000000,0.000000,46.538888,0.788278,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.016168,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,62.181411,0.000000,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.574000,23.535729,0.000000,4.078779,3.363787,301.647375,0.000000,29.698685,18.398866,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.67,0.99,1.87,2.315203,9.00,3.44,1.48,1.78,0,0,0,0,0

39,09:30-09:45,9.995885,36.478524,0.000000,0.000000,12.625305,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,345.367105,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.120673,29.760103,1.036614,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.016168,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,62.181411,0.000000,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.574000,23.535729,0.000000,4.078779,3.363787,301.647375,0.000000,35.210761,18.398866,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.67,0.99,1.87,2.315203,9.00,3.44,1.48,1.78,0,0,0,0,0

40,09:45-10:00,9.995885,36.478524,0.000000,0.000000,6.259605,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,345.367105,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.120673,29.760103,1.036614,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.016168,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,62.181411,0.000000,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.574000,23.535729,0.000000,4.078779,3.363787,301.647375,0.000000,35.210761,18.398866,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.67,1.01,1.87,2.315203,9.00,3.44,1.50,1.78,0,0,0,0,0

41,10:00-10:15,9.999925,18.239262,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,345.555656,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.120673,29.760103,1.036614,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.041908,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,62.181411,5.078478,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,16.937874,23.535729,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,4.245892,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.67,1.01,1.87,2.304868,9.00,3.44,1.50,1.78,0,0,0,0,0

42,10:15-10:30,10.005530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,345.555656,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.120673,29.760103,1.036614,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.041908,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,62.181411,5.078478,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,16.937874,23.535729,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.67,1.05,1.87,2.304868,9.00,3.44,1.53,1.78,0,0,0,0,0

43,10:30-10:45,17.354787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,345.555656,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.120673,29.760103,1.036614,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.041908,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,62.181411,5.078478,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,16.937874,34.743219,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.67,1.05,1.87,2.304868,9.00,3.44,1.53,1.78,0,0,0,0,0

44,10:45-11:00,17.354787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,345.555656,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.120673,29.760103,1.036614,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.041908,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.000000,61.728468,0.000000,62.181411,5.078478,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,16.937874,80.693928,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.67,1.05,1.87,2.304868,9.00,3.44,1.53,1.78,0,0,0,0,0

45,11:00-11:15,10.005530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,345.555656,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,29.760103,1.016289,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.041908,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.370657,61.728468,0.000000,44.096940,5.078478,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.766900,80.693928,0.000000,4.078779,3.363787,301.647375,0.000000,35.210761,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.67,1.05,1.87,2.294531,9.00,3.44,1.53,1.78,0,0,0,0,0

46,11:15-11:30,10.005530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,345.555656,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,29.760103,1.016289,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.041908,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.370657,61.728468,0.000000,44.096940,5.078478,3.393268,21.518384,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.766900,80.693928,0.000000,4.078779,3.363787,301.647375,0.000000,35.210761,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.67,1.05,1.87,2.294531,9.00,3.44,1.53,1.78,0,0,0,0,0

47,11:30-11:45,21.010909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,345.555656,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,29.760103,1.016289,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.107127,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.370657,61.728468,0.000000,65.315940,5.078478,3.393268,10.759192,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.766900,80.693928,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.67,1.05,1.87,2.294531,9.00,3.44,1.53,1.78,0,0,0,0,0

48,11:45-12:00,21.010909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,345.555656,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,29.760103,1.016289,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.107127,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.370657,61.728468,0.000000,76.175342,5.078478,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.766900,34.743219,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.78,0.000000,0.00,1.94,0.21,1.856470,7.67,1.05,1.87,2.294531,9.00,3.44,1.53,1.78,0,0,0,0,0

49,12:00-12:15,21.010909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,345.555656,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,14.804518,1.016289,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.107127,3.290442,0.000000,1.271619,3.393268,1.791457,1.401605,51.110784,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.370657,61.728468,0.000000,76.175342,0.000000,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.786190,23.535729,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.21,1.856470,7.67,1.05,1.87,2.273860,9.00,3.44,1.53,1.78,0,0,0,0,0

50,12:15-12:30,21.010909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,345.555656,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,14.804518,1.016289,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.107127,3.290442,0.000000,1.271619,3.393268,1.791457,1.401605,51.110784,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.370657,61.728468,0.000000,76.175342,0.000000,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.786190,23.535729,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.67,1.05,1.87,2.273860,9.00,3.44,1.53,1.78,0,0,0,0,0

51,12:30-12:45,21.010909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,342.970583,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,14.804518,1.016289,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.107127,3.290442,0.000000,1.271619,3.393268,1.791457,1.537732,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.370657,62.950813,0.000000,76.175342,0.000000,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.786190,34.743219,0.000000,4.078779,3.363787,301.647375,0.000000,35.210761,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.67,1.05,1.87,2.273860,9.00,3.44,1.53,1.78,0,0,0,0,0

52,12:45-13:00,21.010909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,342.970583,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,14.804518,1.016289,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.107127,3.290442,0.000000,1.271619,3.393268,1.791457,1.758091,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,0.370657,62.950813,0.000000,44.096940,0.000000,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,0.000000,118.083735,11.786190,34.743219,0.000000,4.078779,3.363787,301.647375,0.000000,35.210761,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.67,1.00,1.87,2.273860,9.00,3.44,1.49,1.78,0,0,0,0,0

53,13:00-13:15,21.010909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,342.970583,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,0.000000,0.995963,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.107127,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,6.177622,62.950813,0.000000,44.154810,0.000000,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,11.786190,34.743219,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.67,1.00,1.87,2.253189,9.00,3.44,1.49,1.78,0,0,0,0,0

54,13:15-13:30,21.010909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.484511,0.000000,0.000000,0.000000,0.000000,342.970583,127.998795,3.944705,0.000000,0.000000,0.000000,17.465872,363.728976,0.000000,0.995963,0.000000,0.000000,46.538888,0.000000,6.187132,1.099695,0.000000,123.890121,0.000000,0.000000,0.000000,2.844264,1.285329,13.107127,3.290442,0.000000,1.271619,3.393268,1.791457,1.861130,46.851552,1.877149,0.000000,0.000000,0.000000,0.000000,14.467514,6.177622,62.950813,0.000000,44.154810,0.000000,3.393268,0.000000,0.000000,0.000000,1.313349,2.570658,8.812865,118.083735,11.786190,34.743219,0.000000,4.078779,3.363787,301.647375,0.000000,30.441153,0.000000,0.000000,0.00,1.696634,2.92,3.65,0.000000,0.23,2.10,1.77,0.000000,0.00,1.94,0.22,1.856470,7.67,1.00,1.87,2.253189,9.00,3.44,1.49,1.78,0,0,0,0,0

