Block,Time,RAMPUR,KISHANGANGA,AURY_GF,ANTA_RF,AURY_LF,UNCHAHAR3,RAPPC,DADRI_CRF,ANTA_LF,TANDA2,DADRI_GF,KOTESHWR,SINGRAULI_HYDRO,SINGRAULI,UNCHAHAR2,UNCHAHAR4,ANTA_GF,URI,CHAMERA1,BSIUL,AURY_CRF,CHAMERA3,DULHASTI,CHAMERA2,TANAKPUR,RAPPB,SALAL,UNCHAHAR1,JHAJJAR,TEHRI,AURY_RF,URI2,SEWA2,RIHAND1,DADRI_RF,DADRI_LF,NAPP,PARBATI3,NJPC,DADRT2,RIHAND3,DHAULIGNGA,RIHAND2,ANTA_CRF,KOLDAM,SOLAPUR,KAWAS-NAPM,KHSTPP-II,NLCIIST1,KSTPS7,SASAN,MOUDA,KGSU1AND2,TAPS-II,MOUDA_II,SIPAT II,GANDHAR-RLNG,KHSTPP-I,TALA,TALST2,VSTPS II,KAWAS-RLNG,GANDHAR-NAPM,RSTPSU7,KAWAS-ComGas,VSTPS V,KKNP,MAPS,NNTPP,KSTPS I&II,BRBCL,NLCIIST2,GANDHAR-APM,KUDGI,RSTPSU1TO6,GANDHAR-ComGas,NLCTS2EXP,GADARWARA-I,NLCEXP,KHARGONE-I,KAPS,VSTPS III,KGSU3AND4,LARA-I,VSTPS I,NTPL,SIPAT I,KAWAS-APM,FSTPP I & II,SIMHST2,VSTPS IV,VALLURNTECL,KAWAS-zLIQ,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,1.885687,2.466768,0.000000,0.000000,0.000000,18.186378,57.332560,0.000000,0.000000,1.249727,0.000000,0.000000,0.980807,101.963465,23.462592,0.000000,0.000000,47.496950,40.748764,0.000000,0.000000,30.656971,52.115693,42.186473,4.953883,0.000000,76.729695,0.000000,117.949600,0.000000,0.000000,32.491299,16.608717,90.205630,0.000000,0.000000,42.798915,8.057173,97.790948,290.040000,121.109779,19.171906,115.594185,0.000000,2.057283,1.712429,0.000000,142.593235,0.00,1.297295,404.866836,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,38.492562,5.684784,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.00,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.98,5.137286,0.000000,13.778527,0.00,2.594590,0.00,0.000000,0,0,0,0,0

28,06:45-07:00,1.885687,2.466768,0.000000,0.000000,0.000000,18.186378,57.332560,0.000000,0.000000,1.249727,0.000000,0.000000,0.980807,101.963465,23.462592,0.000000,0.000000,47.496950,40.748764,0.000000,0.000000,30.656971,52.115693,42.186473,4.953883,0.000000,76.729695,0.000000,117.949600,0.000000,0.000000,32.491299,16.608717,90.205630,0.000000,0.000000,42.798915,3.357156,97.790948,290.040000,121.109779,19.171906,115.594185,0.000000,2.057283,1.712429,0.000000,142.593235,0.00,1.297295,404.866836,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,38.492562,5.684784,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.00,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.98,5.137286,0.000000,13.778527,0.00,2.594590,0.00,0.000000,0,0,0,0,0

29,07:00-07:15,1.885687,2.466768,0.000000,0.000000,0.000000,18.186378,57.332560,0.000000,0.000000,1.262782,0.000000,0.000000,0.980807,101.963465,23.462592,0.000000,0.000000,47.496950,40.748764,0.000000,0.000000,30.656971,52.115693,42.186473,4.953883,0.000000,76.729695,0.000000,117.949600,0.000000,0.000000,32.491299,16.608717,90.205630,0.000000,0.000000,42.798915,3.357156,97.790948,290.040000,121.109779,19.171906,115.594185,0.000000,2.057283,1.712429,0.000000,123.895323,0.83,1.297295,404.866836,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,38.492562,5.684784,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.00,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.00,5.137286,0.000000,13.778527,0.00,2.594590,0.00,0.000000,0,0,0,0,0

30,07:15-07:30,1.885687,2.466768,0.000000,0.000000,0.000000,18.186378,57.332560,0.000000,0.000000,1.262782,0.000000,0.000000,0.980807,101.963465,23.462592,0.000000,0.000000,47.496950,40.748764,0.000000,0.000000,20.417383,52.115693,42.186473,4.953883,0.000000,76.729695,0.000000,117.949600,0.000000,0.000000,32.491299,16.608717,90.205630,0.000000,0.000000,42.798915,3.357156,97.790948,290.040000,121.109779,19.171906,115.594185,0.000000,2.057283,1.712429,0.000000,123.895323,0.83,1.297295,404.866836,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,38.492562,5.684784,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.00,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.00,5.137286,0.000000,13.778527,0.00,2.594590,0.00,0.000000,0,0,0,0,0

31,07:30-07:45,1.885687,2.466768,0.000000,0.000000,0.000000,18.186378,57.332560,0.000000,0.000000,1.262782,0.000000,0.000000,0.980807,101.963465,23.462592,0.000000,0.000000,47.496950,40.748764,0.000000,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,76.729695,0.000000,117.949600,0.000000,0.000000,32.491299,16.608717,90.205630,0.000000,0.000000,42.798915,3.357156,97.790948,265.870000,121.109779,19.171906,115.594185,0.000000,1.028641,1.712429,0.000000,123.895323,0.83,1.297295,404.866836,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,38.492562,5.684784,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.00,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.00,5.137286,0.000000,10.277567,0.00,2.594590,0.00,0.000000,0,0,0,0,0

32,07:45:08:00,1.885687,2.466768,0.000000,0.000000,0.000000,18.186378,57.332560,0.000000,0.000000,1.262782,0.000000,0.000000,0.980807,101.963465,23.462592,0.000000,0.000000,47.496950,40.748764,0.000000,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,76.729695,0.000000,117.949600,0.000000,0.000000,32.491299,16.608717,90.205630,0.000000,0.000000,42.798915,3.357156,97.790948,230.506206,121.109779,19.171906,115.594185,0.000000,0.000000,1.712429,0.000000,123.895323,0.83,1.297295,404.866836,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,38.492562,5.684784,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.00,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.00,5.137286,0.000000,10.277567,0.00,2.594590,0.00,0.000000,0,0,0,0,0

33,08:00-08:15,1.414266,2.466768,0.000000,0.000000,0.000000,13.871656,57.332560,0.000000,0.000000,1.127322,0.000000,0.000000,0.980807,101.963465,23.462592,0.000000,0.000000,47.496950,40.748764,0.000000,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,76.729695,0.000000,116.214617,0.000000,0.000000,32.491299,16.608717,90.205630,0.000000,0.000000,42.798915,3.357156,73.343211,182.208375,121.109779,19.171906,115.594185,0.000000,0.000000,1.712429,0.000000,97.157652,0.83,1.297295,404.866836,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,26.663281,5.684784,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.12,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.00,5.137286,0.000000,6.050814,0.00,2.594590,0.00,0.000000,0,0,0,0,0

34,08:15-08:30,1.414266,2.466768,0.000000,0.000000,0.000000,13.871656,57.332560,0.000000,0.000000,1.127322,0.000000,0.000000,0.980807,101.963465,23.462592,0.000000,0.000000,47.496950,40.748764,0.000000,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,76.729695,0.000000,116.214617,0.000000,0.000000,32.491299,16.608717,90.205630,0.000000,0.000000,42.798915,3.357156,73.343211,182.236547,121.109779,9.585953,115.594185,0.000000,0.000000,1.712429,0.000000,94.640825,0.83,1.297295,404.866836,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,26.663281,5.684784,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.12,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.00,5.137286,0.000000,6.050814,0.00,2.594590,0.00,0.000000,0,0,0,0,0

35,08:30-08:45,1.414266,2.466768,0.000000,0.000000,0.000000,13.871656,57.332560,0.000000,0.000000,1.173828,0.000000,0.000000,0.980807,101.963465,23.462592,0.000000,0.000000,47.496950,40.748764,0.000000,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,76.729695,0.000000,116.214617,0.000000,0.000000,32.491299,16.608717,90.205630,0.000000,0.000000,42.798915,3.357156,73.343211,182.208375,97.537745,0.000000,101.673425,0.000000,0.000000,1.712429,0.000000,94.640825,0.83,1.297295,404.866836,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,26.663281,5.684784,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.12,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.00,5.137286,0.000000,6.050814,0.00,2.594590,0.00,0.000000,0,0,0,0,0

36,08:45:09:00,1.414266,2.466768,0.000000,0.000000,0.000000,13.871656,57.332560,0.000000,0.000000,1.173828,0.000000,0.000000,0.980807,101.963465,23.462592,0.000000,0.000000,47.496950,40.748764,0.000000,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,76.729695,0.000000,116.214617,0.000000,0.000000,32.491299,16.608717,90.205630,0.000000,0.000000,42.798915,3.357156,73.343211,182.236547,97.537745,0.000000,101.673425,0.000000,0.000000,1.712429,0.000000,94.640825,0.83,1.297295,404.866836,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,26.663281,5.684784,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.12,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.00,5.137286,0.000000,6.050814,0.00,2.594590,0.00,0.000000,0,0,0,0,0

37,09:00:09:15,1.414266,2.466768,0.000000,0.000000,0.000000,13.912461,57.332560,0.000000,0.000000,1.218791,0.000000,0.000000,0.980807,101.963465,21.676299,0.000000,0.000000,47.496950,40.748764,0.000000,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,72.460693,0.000000,117.168756,0.000000,0.000000,34.186497,16.608717,90.205630,0.000000,0.000000,42.798915,3.357156,73.343211,182.336768,97.537745,0.000000,101.673425,0.000000,0.000000,1.712429,0.000000,46.503080,0.83,1.297295,386.115750,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.794960,0.000000,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.12,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.85,5.137286,0.000000,3.039952,0.00,2.594590,0.00,0.000000,0,0,0,0,0

38,09:15-09:30,1.414266,2.466768,0.000000,0.000000,0.000000,13.912461,57.332560,0.000000,0.000000,1.218791,0.000000,0.000000,0.980807,101.963465,21.676299,0.000000,0.000000,51.232666,40.748764,0.000000,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,72.460693,0.000000,117.168756,0.000000,0.000000,34.186497,16.608717,90.205630,0.000000,0.000000,42.798915,3.357156,73.343211,182.364522,97.537745,0.000000,101.673425,0.000000,0.000000,1.712429,0.000000,46.503080,0.83,1.297295,364.362750,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.794960,0.000000,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.12,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.85,5.137286,0.000000,1.933600,0.00,2.594590,0.00,0.000000,0,0,0,0,0

39,09:30-09:45,0.860858,2.466768,0.000000,0.000000,0.000000,13.912461,57.332560,0.000000,0.000000,1.218791,0.000000,0.000000,0.980807,101.963465,21.676299,0.000000,0.000000,51.232666,40.748764,6.380880,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,69.652139,0.000000,117.202822,0.000000,0.000000,32.491299,16.608717,56.292220,0.000000,0.000000,42.798915,3.357156,44.540411,182.336768,64.365178,0.000000,74.291232,0.000000,0.000000,1.712429,0.000000,46.503080,0.83,1.297295,337.389030,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.794960,0.000000,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.12,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.85,5.137286,0.000000,1.933600,0.00,2.594590,0.00,0.000000,0,0,0,0,0

40,09:45-10:00,0.854026,2.466768,0.000000,0.000000,0.000000,13.912461,57.332560,0.000000,0.000000,1.218791,0.000000,0.000000,0.980807,101.963465,21.676299,0.000000,0.000000,47.496950,40.748764,6.380880,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,69.652139,0.000000,117.202822,0.000000,0.000000,32.491299,16.608717,56.292220,0.000000,0.000000,42.798915,3.357156,44.441433,182.364522,64.365178,0.000000,74.291232,0.000000,0.000000,1.712429,0.000000,46.503080,0.00,1.297295,337.389030,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.794960,0.000000,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.12,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.85,5.137286,0.000000,1.933600,0.00,2.594590,0.00,0.000000,0,0,0,0,0

41,10:00-10:15,0.471422,2.466768,0.000000,0.000000,0.000000,13.912461,57.332560,0.000000,0.000000,1.227335,0.000000,0.000000,0.980807,101.963465,22.320805,0.000000,0.000000,47.496950,40.748764,12.761760,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,69.652139,0.000000,117.202822,0.000000,0.000000,32.491299,16.608717,56.292220,0.000000,0.000000,42.798915,0.000000,24.447737,182.346481,59.689271,0.000000,74.291232,0.000000,0.000000,1.712429,0.000000,46.503080,0.00,1.297295,222.455073,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.794960,0.000000,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.12,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.91,5.137286,0.000000,1.933600,0.00,2.594590,0.00,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,2.466768,0.000000,0.000000,0.000000,13.912461,57.332560,0.000000,0.000000,1.227335,0.000000,0.000000,0.980807,101.963465,22.320805,0.000000,0.000000,47.496950,40.748764,12.761760,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,69.652139,0.000000,117.202822,0.000000,0.000000,32.491299,16.608717,56.292220,0.000000,0.000000,42.798915,0.000000,0.000000,182.374236,59.689271,0.000000,74.291232,0.000000,0.000000,1.712429,0.000000,46.503080,0.00,1.297295,222.455073,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.794960,0.000000,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.12,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.91,5.137286,0.000000,1.933600,0.00,2.594590,0.00,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,2.466768,0.000000,0.000000,0.000000,13.912461,57.332560,0.000000,0.000000,1.227335,0.000000,0.000000,0.980807,101.963465,22.320805,0.000000,0.000000,47.496950,40.748764,19.142640,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,53.924237,0.000000,117.202822,0.000000,0.000000,32.491299,16.608717,56.292220,0.000000,0.000000,42.798915,0.000000,0.000000,182.346481,59.689271,0.000000,74.291232,0.000000,0.000000,1.712429,0.000000,46.503080,0.00,1.297295,222.455073,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.794960,0.000000,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.12,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.21,5.137286,0.000000,1.933600,0.00,2.594590,0.00,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,2.466768,0.000000,0.000000,0.000000,13.912461,57.332560,0.000000,0.000000,1.227335,0.000000,0.000000,0.980807,101.963465,22.320805,0.000000,0.000000,47.496950,40.748764,19.142640,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,53.924237,0.000000,117.202822,0.000000,0.000000,32.491299,16.608717,56.292220,0.000000,0.000000,42.798915,0.000000,0.000000,182.374236,59.689271,0.000000,74.291232,0.000000,0.000000,1.712429,0.000000,46.503080,0.00,1.297295,222.455073,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.794960,0.000000,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.12,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.21,5.137286,0.000000,1.933600,0.00,2.594590,0.00,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,2.466768,0.000000,0.000000,0.000000,13.912461,57.332560,0.000000,0.000000,1.227335,0.000000,0.000000,0.980807,101.963465,22.320805,0.000000,0.000000,47.496950,40.748764,19.142640,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,53.924237,0.000000,117.202822,0.000000,0.000000,32.491299,16.608717,56.292220,0.000000,0.000000,42.798915,0.000000,0.000000,182.193836,64.471995,0.000000,74.291232,0.000000,0.000000,1.712429,0.000000,46.503080,0.00,1.297295,222.455073,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.794960,0.000000,0.00,1.878456,0.000000,0.000000,0.00,0.000000,1.283457,1.57,0.23,0.12,2.870752,14.502010,0.00,0.000000,0.00,0.00,0.000000,0.00,4.151343,0.00,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,0.21,5.137286,0.000000,1.933600,0.00,2.594590,0.00,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,2.466768,0.000000,0.000000,0.000000,13.938411,57.332560,0.000000,0.000000,1.283305,0.000000,8.423596,0.980807,103.447503,22.371530,0.000000,0.000000,47.496950,40.748764,19.142640,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,53.924237,0.000000,117.670001,0.000000,0.000000,32.491299,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,0.000000,182.305196,64.871357,0.000000,75.380139,0.000000,0.000000,1.712429,0.000000,46.503080,0.91,1.297295,222.455073,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.794960,0.000000,2.88,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.44,0.000000,0.00,5.85,0.000000,1.64,4.151343,0.88,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,2.466768,0.000000,0.000000,0.000000,13.938411,57.332560,0.000000,0.000000,1.283305,0.000000,8.423596,0.980807,103.447503,22.371530,0.000000,0.000000,47.496950,40.748764,19.142640,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,53.924237,0.000000,117.156745,0.000000,0.000000,34.186497,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,0.000000,182.305196,66.012872,0.000000,75.380139,0.000000,0.000000,1.712429,0.000000,46.503080,0.91,1.297295,222.455073,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.794960,0.000000,2.88,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.44,0.000000,0.00,5.85,0.000000,1.64,4.151343,0.88,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

48,11:45-12:00,0.000000,2.466768,0.000000,0.000000,0.000000,13.938411,57.332560,0.000000,0.000000,1.283305,0.000000,8.423596,0.980807,103.447503,22.371530,0.000000,0.000000,47.496950,40.748764,19.142640,0.000000,20.417383,52.115693,42.186473,3.096177,0.000000,53.924237,0.000000,90.468528,0.000000,0.000000,34.186497,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,0.000000,182.305196,66.012872,0.000000,75.380139,0.000000,0.000000,1.712429,0.000000,46.503080,0.91,1.297295,222.455073,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.794960,0.000000,2.88,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.44,0.000000,0.00,5.85,0.000000,1.64,4.151343,0.88,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,2.466768,0.000000,0.000000,0.000000,13.861015,57.332560,0.000000,0.000000,1.283645,0.000000,8.423596,0.961191,103.447503,22.275360,0.000000,0.000000,47.496950,40.748764,19.142640,0.000000,20.417383,52.115693,42.186473,2.476942,0.000000,80.886355,0.000000,0.000000,0.000000,0.000000,32.491299,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,0.000000,182.359530,83.756591,0.000000,89.300899,0.000000,0.000000,1.712429,0.000000,46.503080,0.91,1.297295,222.455073,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.88,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.44,0.000000,0.00,5.85,0.000000,1.64,4.151343,0.88,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,2.466768,0.000000,0.000000,0.000000,13.861015,57.332560,0.000000,0.000000,1.283645,0.000000,8.423596,0.961191,103.447503,22.275360,0.000000,0.000000,47.496950,40.748764,19.142640,0.000000,20.417383,52.115693,42.186473,2.476942,0.000000,80.886355,0.000000,0.000000,0.000000,0.000000,32.491299,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,0.000000,182.359530,83.756591,0.000000,89.300899,0.000000,0.000000,1.712429,0.000000,46.503080,0.91,1.297295,222.455073,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.88,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.44,0.000000,0.00,5.85,0.000000,1.64,4.151343,0.88,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,2.466768,0.000000,0.000000,0.000000,13.861015,57.332560,0.000000,0.000000,1.283645,0.000000,8.423596,0.961191,103.447503,22.189754,0.000000,0.000000,47.496950,40.748764,19.142640,0.000000,20.417383,52.115693,42.186473,2.476942,0.000000,80.886355,0.000000,0.000000,0.000000,0.000000,32.491299,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,0.000000,182.359530,83.756591,0.000000,89.300899,0.000000,0.000000,1.712429,0.000000,46.503080,0.91,1.297295,303.348268,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.88,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.44,0.000000,0.00,5.85,0.000000,1.64,4.151343,0.88,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,2.466768,0.000000,0.000000,0.000000,13.861015,57.332560,0.000000,0.000000,1.283645,0.000000,8.423596,0.961191,103.447503,22.189754,0.000000,0.000000,51.232666,40.748764,19.142640,0.000000,20.417383,52.115693,42.186473,2.476942,0.000000,80.886355,0.000000,0.000000,0.000000,0.000000,32.491299,16.608717,57.275262,0.000000,0.000000,42.798915,0.000000,0.000000,182.359530,83.756591,0.000000,89.300899,0.000000,0.000000,1.712429,0.000000,46.503080,0.85,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,11.069860,0.000000,2.88,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.43,0.000000,0.00,5.85,0.000000,1.64,4.151343,0.88,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,2.466768,0.000000,0.000000,0.000000,13.861015,57.332560,0.000000,0.000000,1.283645,0.000000,8.423596,0.961191,103.447503,22.275360,0.000000,0.000000,51.232666,40.748764,19.142640,0.000000,20.417383,52.115693,28.124315,2.476942,0.000000,80.886355,0.000000,0.000000,0.000000,0.000000,32.491299,16.608717,91.188559,0.000000,0.000000,42.798915,0.000000,0.000000,182.359530,119.626340,0.000000,112.607134,0.000000,0.000000,1.712429,0.000000,46.503080,0.85,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,10.828160,0.000000,2.88,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.43,0.000000,0.00,5.85,0.000000,1.64,4.151343,0.88,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,2.466768,0.000000,0.000000,0.000000,13.861015,57.332560,0.000000,0.000000,1.283645,0.000000,8.423596,0.961191,103.447503,22.275360,0.000000,0.000000,46.963277,40.748764,19.142640,0.000000,20.417383,52.115693,28.124315,2.476942,0.000000,80.886355,0.000000,0.000000,0.000000,0.000000,32.491299,16.608717,91.188559,0.000000,0.000000,42.798915,0.000000,0.000000,182.359530,122.319536,0.000000,116.683092,0.000000,0.000000,1.712429,0.000000,46.503080,0.85,1.297295,333.908550,1.873758,1.93,2.700657,3.395103,0.904068,0.000000,10.828160,0.000000,2.88,1.878456,0.000000,0.000000,1.88,0.000000,1.283457,1.57,0.23,0.14,2.870752,14.502010,0.43,0.000000,0.00,5.85,0.000000,1.64,4.151343,0.88,3.424858,0.792042,1.894622,1.06,4.116755,2.295032,1.40,5.137286,0.000000,1.933600,0.00,2.594590,2.30,0.000000,0,0,0,0,0

