Block,Time,KOLDAM,CHAMERA3,DADRT2,UNCHAHAR2,RAPPB,KISHANGANGA,DADRI_RF,CHAMERA2,DHAULIGNGA,ANTA_GF,TANDA2,ANTA_LF,AURY_RF,AURY_CRF,UNCHAHAR4,BSIUL,RAMPUR,RIHAND2,RIHAND3,SEWA2,SINGRAULI,SALAL,ANTA_CRF,UNCHAHAR3,NAPP,DULHASTI,AURY_LF,TEHRI,JHAJJAR,DADRI_LF,AURY_GF,DADRI_CRF,UNCHAHAR1,RIHAND1,SINGRAULI_HYDRO,URI,PARBATI3,DADRI_GF,TANAKPUR,ANTA_RF,NJPC,RAPPC,CHAMERA1,KOTESHWR,URI2,TALA,BRBCL,KHSTPP-II,KHSTPP-I,FSTPP I & II,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,296.136931,24.968673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,91.069771,12.357638,0.000000,12.471720,19.515051,15.931754,0.000000,0.000000,363.516800,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,75.41,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,286.488267,24.968673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,95.434315,12.357638,0.000000,12.471720,19.515051,15.931754,0.000000,0.000000,363.516800,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,6.404083,0.000000,0.000000,4.334648,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,75.41,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,296.136931,24.968673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,97.731627,2.246843,0.000000,12.471720,19.515051,15.931754,0.000000,0.000000,363.516800,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,6.404083,0.000000,0.000000,11.526448,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,74.44,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,286.488267,24.968673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,99.592310,2.246843,0.000000,12.471720,19.515051,15.931754,0.000000,0.000000,363.516800,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,6.404083,0.000000,0.000000,11.526448,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,74.44,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,276.839603,24.968673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,99.701250,12.357638,0.000000,12.471720,19.515051,15.931754,0.000000,0.000000,363.516800,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,8.538778,0.000000,0.000000,11.526448,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,75.41,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,262.657227,15.011310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,99.701250,12.357638,0.000000,12.471720,19.515051,15.931754,0.000000,0.000000,363.516800,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,8.538778,0.000000,0.000000,11.526448,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,35.139796,9.550147,404.866836,75.41,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,282.312851,10.665123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,12.919348,0.000000,12.471720,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,4.269389,0.000000,0.000000,11.526448,0.000000,0.000000,25.518879,0.000000,8.579383,9.754045,0.000000,19.336023,82.338993,35.139796,9.550147,404.866836,76.38,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,325.696261,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,12.919348,0.000000,12.471720,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,4.269389,0.000000,0.000000,11.526448,0.000000,0.000000,25.518879,0.000000,8.579383,9.754045,0.000000,19.336023,80.408079,35.139796,9.550147,404.866836,76.38,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,325.696261,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,12.919348,0.000000,12.471720,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,4.269389,0.000000,0.000000,4.953883,0.000000,0.000000,25.518879,0.000000,8.579383,9.754045,0.000000,19.336023,80.408079,35.139796,9.550147,404.866836,74.44,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,325.696261,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,12.919348,0.000000,12.471720,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,4.269389,0.000000,0.000000,4.953883,0.000000,0.000000,25.518879,0.000000,8.579383,9.754045,0.000000,19.336023,80.408079,35.139796,9.550147,404.866836,74.44,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,325.696261,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,12.919348,0.000000,12.471720,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,4.269389,0.000000,0.000000,4.953883,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,80.408079,35.139796,9.550147,404.866836,73.48,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,325.696261,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,16.851324,0.000000,12.471720,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,4.269389,0.000000,0.000000,4.953883,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,35.139796,9.550147,404.866836,73.48,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,325.696261,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.304309,0.000000,114.203250,119.559926,0.000000,98.024722,68.528718,0.000000,12.471720,19.515051,15.931754,0.000000,0.000000,341.280400,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,4.269389,0.000000,0.000000,4.953883,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,35.139796,9.550147,404.866836,72.51,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,325.696261,10.634800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.304309,0.000000,114.203250,119.559926,0.000000,98.024722,68.528718,0.000000,12.471720,19.515051,15.931754,0.000000,15.044375,341.280400,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,4.269389,0.000000,0.000000,4.953883,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,35.139796,9.550147,404.866836,72.51,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,330.220305,24.968673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.304309,0.000000,114.203250,119.559926,0.000000,98.024722,68.528718,0.000000,12.471720,19.515051,15.931754,0.000000,15.044375,373.407261,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,4.269389,0.000000,0.000000,4.953883,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,73.48,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,330.220305,24.968673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.304309,0.000000,114.203250,119.559926,0.000000,98.024722,68.528718,0.000000,12.471720,19.515051,15.931754,0.000000,15.044375,373.407261,0.000000,0.000000,0.000000,6.699924,88.945600,0.573341,4.269389,0.000000,0.000000,4.953883,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,72.51,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,330.220305,24.968673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,14.604481,0.000000,16.148557,19.515051,15.931754,0.000000,30.088750,373.407261,0.000000,0.000000,0.000000,9.882823,88.945600,0.573341,10.673472,0.000000,0.000000,4.953883,0.000000,0.000000,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,72.51,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,330.220305,24.968673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,12.919348,0.000000,16.148557,19.515051,15.931754,0.000000,30.088750,423.680861,0.000000,0.000000,0.000000,9.882823,88.945600,0.573341,10.673472,0.000000,0.000000,4.953883,0.000000,20.142311,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,72.51,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,330.220305,32.260535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,12.919348,0.000000,22.520252,19.515051,15.931754,0.000000,30.088750,507.236551,0.000000,0.000000,0.000000,16.679427,88.945600,0.000000,48.030624,0.000000,0.000000,4.953883,0.000000,20.142311,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,80.408079,35.139796,13.776900,404.866836,73.48,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,12.919348,0.000000,22.520252,19.515051,15.931754,0.000000,30.088750,565.244551,0.000000,0.000000,0.000000,16.679427,88.945600,0.000000,48.030624,0.000000,0.000000,4.953883,0.000000,41.200182,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,80.408079,35.139796,13.776900,404.866836,68.64,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,12.919348,0.000000,25.394315,19.515051,15.931754,0.000000,30.088750,631.465517,0.000000,0.000000,0.000000,16.679427,88.945600,0.000000,6.404083,0.000000,0.000000,4.953883,0.000000,41.200182,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,94.422443,43.718696,13.776900,404.866836,69.61,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,12.919348,0.000000,25.513949,19.515051,15.931754,0.000000,30.088750,631.465517,0.000000,0.000000,0.000000,16.679427,88.945600,0.000000,10.673472,0.000000,0.000000,4.953883,0.000000,41.200182,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,68.64,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,0.000000,1.277143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,12.919348,0.000000,21.933792,19.515051,15.931754,0.000000,30.088750,631.465517,0.000000,0.000000,0.000000,13.564204,88.945600,0.000000,10.673472,0.000000,0.000000,4.953883,0.000000,41.200182,25.518879,0.000000,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,12.732795,8.832720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,12.919348,0.000000,21.933792,19.515051,15.931754,0.000000,30.088750,631.465517,0.000000,0.000000,0.000000,13.564204,88.945600,0.000000,10.673472,3.076841,0.000000,4.953883,0.000000,41.200182,25.518879,6.797571,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,12.732795,17.665439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,0.000000,98.024722,25.838697,0.000000,21.933792,19.515051,15.931754,0.000000,60.177499,611.907056,0.000000,0.000000,0.000000,13.564204,88.945600,0.000000,10.673472,6.153682,0.000000,4.953883,0.000000,54.933576,25.518879,13.518764,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,12.732795,26.498159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.203250,119.559926,4.639480,98.024722,25.838697,0.000000,21.933792,19.515051,31.863508,0.000000,60.177499,611.907056,0.000000,0.000000,0.000000,13.564204,88.945600,0.000000,10.673472,31.615157,0.000000,4.953883,0.000000,73.244768,25.518879,27.113906,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

73,18:00-18:15,0.000000,6.155616,330.220305,32.455476,0.000000,0.000000,0.000000,25.465589,35.330878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,9.021211,98.024722,25.838697,0.000000,24.379212,19.515051,47.795262,0.000000,60.177499,630.597791,0.000000,0.000000,0.000000,16.679427,88.945600,0.000000,10.673472,31.615157,0.000000,4.953883,0.000000,91.555960,25.518879,38.188600,8.579383,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

74,18:15-18:30,0.000000,18.731538,330.220305,32.455476,0.000000,0.000000,0.000000,38.198384,35.330878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.912928,0.000000,54.817560,119.559926,9.021211,98.024722,25.838697,0.000000,25.513949,19.515051,47.795262,0.000000,60.177499,631.465517,0.000000,0.000000,0.000000,16.679427,88.945600,0.000000,10.673472,31.615157,0.000000,4.953883,0.000000,135.685933,25.518879,40.748764,9.532648,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

75,18:30-18:45,0.000000,18.731538,330.220305,32.455476,0.000000,0.000000,0.000000,38.198384,35.330878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.912928,0.000000,54.817560,119.559926,15.279354,98.024722,25.838697,0.000000,25.513949,19.515051,47.795262,0.000000,60.177499,631.465517,0.000000,0.000000,0.000000,16.679427,88.945600,0.000000,10.673472,31.615157,0.000000,4.953883,0.000000,135.685933,25.518879,40.748764,9.532648,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

76,18:45-19:00,0.000000,18.731538,330.220305,32.455476,0.000000,0.000000,0.000000,38.198384,35.330878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.912928,0.000000,54.817560,119.559926,15.279354,98.024722,25.838697,0.000000,25.513949,19.515051,47.795262,0.000000,60.177499,631.465517,0.000000,0.000000,0.000000,16.679427,88.945600,0.000000,10.673472,31.615157,0.000000,4.953883,0.000000,135.685933,25.518879,40.748764,9.532648,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

77,19:00-19:15,0.000000,18.731538,330.220305,32.455476,0.000000,0.000000,0.000000,38.198384,35.330878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.912928,0.000000,54.817560,119.559926,15.279354,98.024722,25.838697,0.000000,25.513949,19.515051,47.795262,0.000000,60.177499,631.465517,0.000000,0.000000,0.000000,16.679427,88.945600,0.000000,10.673472,31.615157,0.000000,4.953883,0.000000,135.685933,25.518879,27.113906,9.532648,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

78,19:15-19:30,0.000000,18.731538,330.220305,32.455476,0.000000,0.000000,0.000000,38.198384,35.330878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.912928,0.000000,54.817560,119.559926,15.279354,98.024722,25.838697,0.000000,25.513949,19.515051,47.795262,0.000000,60.177499,631.465517,0.000000,0.000000,0.000000,16.679427,88.945600,0.000000,10.673472,3.692209,0.000000,4.953883,0.000000,135.685933,25.518879,27.113906,9.532648,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

79,19:30-19:45,0.000000,18.731538,330.220305,32.455476,0.000000,0.000000,0.000000,38.198384,35.330878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.304309,0.000000,54.817560,119.559926,10.206856,98.024722,25.838697,0.000000,25.513949,19.515051,47.795262,0.000000,60.177499,631.465517,0.000000,0.000000,0.000000,16.679427,88.945600,0.000000,10.673472,0.000000,0.000000,4.953883,0.000000,128.178344,25.518879,25.204476,9.532648,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,38.198384,35.330878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,10.206856,98.024722,25.838697,0.000000,25.513949,19.515051,47.795262,0.000000,60.177499,631.465517,0.000000,0.000000,0.000000,16.679427,88.945600,0.000000,10.673472,0.000000,0.000000,4.953883,0.000000,91.555960,25.518879,13.518764,9.532648,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,25.465589,35.330878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,5.103428,98.024722,25.838697,0.000000,25.513949,19.515051,31.863508,0.000000,30.088750,631.465517,0.000000,0.000000,0.000000,16.679427,88.945600,0.000000,10.673472,0.000000,0.000000,4.953883,0.000000,73.244768,25.518879,13.518764,9.532648,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,12.732795,24.265713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,5.103428,98.024722,25.838697,0.000000,25.513949,19.515051,31.863508,0.000000,30.088750,631.465517,0.000000,0.000000,0.000000,16.679427,88.945600,0.000000,10.673472,0.000000,0.000000,4.953883,0.000000,54.933576,25.518879,6.797571,9.532648,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,12.732795,17.879999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,5.103428,98.024722,25.838697,0.000000,22.042019,19.515051,31.863508,0.000000,30.088750,631.465517,0.000000,0.000000,0.000000,13.438520,88.945600,0.573341,10.673472,0.000000,0.000000,4.953883,0.000000,41.200182,25.518879,0.000000,9.532648,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,12.732795,17.369142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,3.067212,98.024722,12.919348,0.000000,21.740432,19.515051,31.863508,0.000000,30.088750,631.465517,0.000000,0.000000,0.000000,13.438520,88.945600,0.573341,10.673472,0.000000,0.000000,4.953883,0.000000,41.200182,25.518879,0.000000,9.532648,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,89.91,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,325.696261,26.660303,0.000000,0.000000,0.000000,12.732795,7.918285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,0.000000,98.024722,12.919348,0.000000,18.873670,19.515051,15.931754,0.000000,30.088750,526.350090,0.000000,0.000000,0.000000,10.538120,88.945600,0.573341,10.673472,0.000000,0.000000,4.953883,0.000000,41.200182,25.518879,0.000000,19.065296,9.103776,0.000000,19.336023,95.075112,35.139796,9.550147,404.866836,89.91,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,325.696261,22.498113,0.000000,0.000000,0.000000,12.732795,7.918285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,0.000000,98.024722,12.919348,0.000000,17.779935,19.515051,15.931754,0.000000,30.088750,449.006090,0.000000,0.000000,0.000000,10.538120,88.945600,0.573341,48.030624,0.000000,0.000000,4.953883,0.000000,41.200182,25.518879,0.000000,19.065296,9.103776,0.000000,19.336023,95.075112,35.139796,9.550147,404.866836,89.91,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,330.220305,22.498113,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,0.000000,98.024722,12.919348,0.000000,17.779935,19.515051,15.931754,0.000000,30.088750,371.662090,0.000000,0.000000,0.000000,13.438520,88.945600,0.573341,48.030624,0.000000,0.000000,4.953883,0.000000,20.142311,25.518879,0.000000,19.065296,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,45.31,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,0.000000,98.024722,12.919348,0.000000,21.740432,19.515051,15.931754,0.000000,30.088750,400.666090,0.000000,0.000000,0.000000,13.438520,88.945600,0.573341,8.538778,0.000000,0.000000,4.953883,0.000000,20.142311,25.518879,0.000000,19.065296,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,45.31,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,12.732795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,0.000000,98.024722,12.919348,0.000000,21.740432,19.515051,15.931754,0.000000,30.088750,371.662090,0.000000,0.000000,0.000000,13.438520,88.945600,0.573341,8.538778,0.000000,0.000000,4.953883,0.000000,20.142311,25.518879,0.000000,19.065296,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,45.31,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,0.000000,98.024722,12.919348,0.000000,21.740432,19.515051,15.931754,0.000000,30.088750,371.662090,0.000000,0.000000,0.000000,13.438520,88.945600,0.573341,8.538778,0.000000,0.000000,4.953883,0.000000,20.142311,25.518879,0.000000,19.065296,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,45.31,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,330.220305,32.455476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,0.000000,98.024722,12.919348,0.000000,21.740432,19.515051,15.931754,0.000000,30.088750,371.662090,0.000000,0.000000,0.000000,13.438520,88.945600,0.573341,8.538778,0.000000,0.000000,4.953883,0.000000,0.000000,25.518879,0.000000,19.065296,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,45.31,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,330.220305,32.187866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,0.000000,98.024722,12.919348,0.000000,17.779935,19.515051,15.931754,0.000000,30.088750,350.392490,0.000000,0.000000,0.000000,10.538120,88.945600,0.573341,8.538778,0.000000,0.000000,4.953883,0.000000,0.000000,25.518879,0.000000,19.065296,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,45.31,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,330.220305,30.520790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,0.000000,98.024722,2.471528,0.000000,17.779935,19.515051,15.931754,0.000000,30.088750,350.392490,0.000000,0.000000,0.000000,10.538120,88.945600,0.573341,8.538778,0.000000,0.000000,4.953883,0.000000,0.000000,25.518879,0.000000,19.065296,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,45.31,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,311.622070,27.953282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.817560,119.559926,0.000000,98.024722,2.471528,0.000000,17.779935,19.515051,15.931754,0.000000,30.088750,350.392490,0.000000,0.000000,0.000000,10.538120,88.945600,0.573341,8.538778,0.000000,0.000000,4.953883,0.000000,0.000000,25.518879,0.000000,19.065296,9.103776,0.000000,19.336023,95.075112,43.718696,13.776900,404.866836,45.31,0,0,0,0,0

