Block,Time,ANTA_LF,DADRI_LF,ANTA_GF,DADRI_CRF,TANAKPUR,TANDA2,RAMPUR,KISHANGANGA,BSIUL,UNCHAHAR4,DHAULIGNGA,DULHASTI,CHAMERA3,AURY_CRF,DADRT2,KOLDAM,RAPPB,RIHAND2,CHAMERA1,NAPP,CHAMERA2,UNCHAHAR3,AURY_LF,TEHRI,URI2,KOTESHWR,RIHAND1,AURY_RF,NJPC,UNCHAHAR2,URI,RIHAND3,UNCHAHAR1,ANTA_RF,ANTA_CRF,JHAJJAR,RAPPC,SEWA2,DADRI_GF,SINGRAULI_HYDRO,SALAL,AURY_GF,PARBATI3,DADRI_RF,SINGRAULI,TALA,FSTPP I & II,BRBCL,KHSTPP-I,SASAN,KHSTPP-II,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.250121,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,16.900274,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,0.000000,0.000000,0.000000,117.367705,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,24.956131,15.127436,19.293736,26.348049,399.344400,142.293572,94.53,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,179.250121,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,16.900274,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,0.275393,0.000000,0.000000,117.367705,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,24.956131,15.127436,19.293736,26.348049,399.344400,142.293572,94.53,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,221.858000,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,17.295760,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,0.963877,0.000000,0.000000,153.540205,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,24.956131,15.127436,19.293736,26.348049,399.344400,142.293572,94.53,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,294.203000,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,17.295760,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,2.340843,0.000000,0.000000,202.011355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,24.956131,15.127436,19.293736,26.348049,399.344400,142.293572,94.53,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,279.734000,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,17.295760,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,3.717810,0.000000,0.000000,230.949355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,24.956131,15.127436,19.293736,26.348049,399.344400,142.293572,94.53,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,279.734000,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,17.295760,0.000000,0.000000,30.768215,5.706574,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,5.094776,0.000000,0.000000,230.949355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,24.956131,15.127436,19.293736,26.348049,399.344400,142.293572,94.53,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,294.203000,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,17.295760,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,8.124102,0.000000,0.000000,213.269923,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,24.956131,15.127436,19.293736,26.348049,399.344400,142.293572,94.53,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,294.203000,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,17.295760,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,10.327249,0.000000,0.000000,177.643037,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,24.956131,15.127436,19.293736,26.348049,399.344400,142.293572,94.53,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,11.985830,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,294.203000,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,17.295760,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,11.547144,0.000000,0.000000,144.402813,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,24.956131,15.127436,19.293736,26.348049,397.174050,142.293572,94.53,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,11.985830,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,294.203000,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,17.295760,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,11.505597,0.000000,0.000000,146.816441,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,24.956131,15.127436,19.293736,26.348049,397.174050,142.293572,94.53,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,11.985830,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,294.203000,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,17.295760,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,34.361946,45.791491,119.287862,11.369227,0.000000,0.000000,164.449672,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,24.956131,11.209713,19.293736,22.553023,395.003700,120.623134,94.53,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,11.985830,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,294.203000,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,17.295760,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,34.361946,45.791491,119.287862,11.331180,0.000000,0.000000,198.783098,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,24.956131,11.209713,19.293736,22.553023,395.003700,120.623134,94.53,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,21.247244,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,34.361946,45.791491,119.287862,11.576974,0.000000,0.000000,211.355725,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,11.209713,19.293736,22.553023,395.003700,120.623134,94.53,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,21.247244,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,34.361946,45.791491,119.287862,11.576974,0.000000,0.000000,211.471573,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,11.209713,19.293736,22.553023,395.003700,120.623134,94.53,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,21.247244,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,34.361946,45.791491,119.287862,11.872104,0.000000,0.000000,211.471573,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,11.209713,19.293736,22.553023,395.003700,140.783642,94.53,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,21.247244,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,34.361946,45.791491,119.287862,11.872104,0.000000,0.000000,211.471573,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,11.209713,19.293736,22.553023,395.003700,142.293572,94.53,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,11.985830,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,21.247244,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,34.361946,45.791491,119.287862,11.872104,0.000000,0.000000,211.471573,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,11.209713,19.293736,21.502444,395.003700,142.293572,94.53,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,11.985830,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,21.247244,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,34.361946,45.791491,119.287862,11.872104,0.000000,0.000000,211.471573,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,11.209713,19.293736,21.236151,395.003700,142.293572,94.53,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,11.985830,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,21.835650,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,34.361946,45.791491,119.287862,11.872104,0.000000,0.000000,211.471573,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,11.209713,19.293736,21.236151,395.003700,142.293572,92.69,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,11.985830,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,21.835650,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,34.361946,45.791491,119.287862,11.872104,0.000000,0.000000,211.319745,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,11.209713,19.293736,21.236151,395.003700,142.293572,92.69,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,21.835650,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,34.361946,45.791491,119.287862,11.872104,0.000000,0.000000,211.319745,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,11.209713,19.293736,21.236151,395.003700,142.293572,90.64,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,21.835650,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,34.361946,45.791491,119.287862,11.872104,0.000000,0.000000,211.319745,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,11.209713,19.293736,21.236151,395.003700,142.293572,90.64,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,20.851758,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,34.361946,50.051165,119.287862,11.872104,0.000000,0.000000,211.319745,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,11.209713,19.293736,21.675141,395.003700,142.293572,92.58,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,20.851758,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,34.361946,50.051165,119.287862,11.872104,0.000000,0.000000,211.319745,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,11.209713,19.293736,21.675141,395.003700,142.293572,92.58,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,20.851758,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,14.794842,0.000000,0.000000,211.319745,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,21.675141,395.003700,142.293572,92.32,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,20.851758,0.000000,0.000000,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,14.794842,0.000000,0.000000,211.319745,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,395.003700,142.293572,92.32,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,20.851758,0.000000,10.634715,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,14.794842,0.000000,0.000000,211.319745,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,396.058731,142.293572,94.53,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,20.851758,0.000000,21.269430,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,50.051165,119.287862,14.794842,0.000000,0.000000,211.319745,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,396.088875,142.293572,93.84,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,20.851758,0.000000,31.904145,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,50.051165,119.287862,14.794842,0.000000,0.000000,249.903745,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,396.088875,142.293572,86.81,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,303.278825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,20.851758,0.000000,40.837306,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,14.794842,0.000000,0.000000,249.903745,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,396.088875,142.293572,80.06,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,36.188319,0.000000,0.000000,0.000000,360.111798,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,23.649371,0.000000,40.837306,30.768215,8.084313,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,14.794842,0.000000,0.000000,291.096968,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,396.088875,142.293572,75.24,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,36.188319,0.000000,0.000000,0.000000,471.393294,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,8.084313,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,14.794842,0.000000,0.000000,351.524355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,396.088875,142.293572,73.31,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,36.188319,0.000000,0.000000,0.000000,525.136825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,8.084313,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,14.794842,0.000000,0.000000,351.524355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,396.088875,142.293572,70.42,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,36.188319,0.000000,0.000000,0.000000,585.267963,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,8.084313,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,14.794842,0.000000,0.000000,351.524355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,396.088875,142.293572,66.56,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,36.188319,0.000000,0.000000,0.000000,585.267963,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,8.084313,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,14.794842,0.000000,0.000000,341.878355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,397.143906,142.293572,60.77,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,36.188319,0.000000,0.000000,0.000000,585.267963,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,8.084313,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,14.794842,0.000000,0.000000,322.586355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,397.174050,142.293572,55.95,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,36.188319,0.000000,0.000000,0.000000,573.366825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,8.084313,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,14.794842,0.000000,0.000000,322.586355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,397.174050,142.293572,52.09,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,501.021825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,14.794842,0.000000,0.000000,322.586355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,397.174050,142.293572,40.51,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,476.906825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,14.794842,0.000000,0.000000,322.586355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,397.174050,142.293572,42.44,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,457.614825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,14.794842,0.000000,0.000000,322.586355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,397.174050,142.293572,43.41,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,501.021825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,13.967312,0.000000,0.000000,319.555968,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,399.223825,142.293572,42.44,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,11.368004,0.000000,0.000000,0.000000,0.000000,0.000000,36.188319,0.000000,0.000000,0.000000,549.251825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,15.597968,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,13.967312,0.000000,0.000000,319.555968,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,399.344400,142.293572,42.44,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,10.132351,0.000000,0.000000,0.000000,0.000000,0.000000,36.188319,0.000000,0.000000,0.000000,585.267963,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,15.597968,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,13.967312,0.000000,0.000000,319.555968,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,399.344400,142.293572,41.48,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,9.390960,0.000000,0.000000,0.000000,0.000000,0.000000,36.188319,0.000000,0.000000,0.000000,585.267963,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,15.597968,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,13.967312,0.000000,0.000000,319.555968,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,399.344400,142.293572,39.55,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,9.390960,0.000000,0.000000,0.000000,0.000000,0.000000,36.188319,0.000000,0.000000,0.000000,514.853144,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,15.597968,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,13.967312,0.000000,0.000000,322.431247,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,399.344400,142.293572,39.55,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,9.390960,0.000000,0.000000,0.000000,0.000000,0.000000,36.188319,0.000000,0.000000,0.000000,399.738825,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,15.597968,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,13.967312,0.000000,0.000000,322.586355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,399.344400,142.293572,38.58,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,9.390960,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,343.792025,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,8.084313,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,13.967312,0.000000,0.000000,322.586355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,399.344400,142.293572,37.62,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,9.390960,0.000000,0.000000,0.000000,0.000000,0.000000,35.296354,0.000000,0.000000,0.000000,343.792025,0.000000,0.000000,113.943375,41.149836,37.808076,0.000000,25.455890,0.000000,40.837306,30.768215,7.608765,88.743200,0.000000,0.000000,40.889490,45.791491,119.287862,13.967312,0.000000,0.000000,322.586355,48.963096,15.244585,0.000000,0.867282,0.000000,0.000000,0.000000,0.000000,99.695847,26.374093,15.467940,19.293736,25.176060,399.344400,142.293572,34.73,0,0,0,0,0

