Block,Time,CHAMERA2,URI2,UNCHAHAR2,UNCHAHAR1,SINGRAULI_HYDRO,TEHRI,SINGRAULI,UNCHAHAR4,TANDA2,UNCHAHAR3,DADRT2,JHAJJAR,KOTESHWR,SEWA2,DULHASTI,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,DHAULIGNGA,RAMPUR,RIHAND2,NJPC,RIHAND1,KISHANGANGA,NAPP,RAPPC,CHAMERA1,BSIUL,TANAKPUR,URI,RAPPB,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
32,07:45:08:00,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,0,0,19.830272,1.950442,120.694688,101.149098,90.219114,2.551476,33.290012,59.009958,42.14808,19.6614,0,50.784,0,84.826,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.43,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,18.07,0,147.515625,43.704,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.920281,1.341844,0.819241,0,0,0.01988,0.003716,0,0,0.009908,0,0.009908

33,08:00-08:15,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,0,0,19.830272,1.950442,120.694688,101.149098,90.219114,2.551476,33.290012,59.009958,42.14808,19.6614,0,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.43,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,18.07,0,147.515625,43.704,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.920281,1.341844,0.819241,0,0,0.019323,0.003716,0,0,0.009908,0,0.009908

34,08:15-08:30,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,0,0,19.830272,1.950442,120.694688,101.149098,90.219114,2.551476,33.290012,59.009958,30.731,19.6614,0,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.43,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.86,20.0018,18.07,0,147.515625,43.704,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.920281,1.341844,0.819241,0,0,0.019323,0.003716,0,0,0.009908,0,0.009908

35,08:30-08:45,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,1.462832,120.694688,75.861824,90.219114,2.551476,33.290012,59.009958,28.09872,19.6614,0,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.43,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.93,20.0018,18.07,0,147.515625,43.704,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.920281,1.341844,0.819241,0,0,0.019323,0.003716,0,0,0.009908,0,0.009908

36,08:45:09:00,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,90.219114,2.551476,33.290012,59.009958,14.04936,18.48,0,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.43,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.93,20.0018,18.07,0,147.515625,43.704,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.920281,1.341844,0.819241,0,0,0.019323,0.003716,0,0,0.009908,0,0.009908

37,09:00:09:15,43.635161,35.652699,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.487611,120.694688,25.287274,90.219114,2.551476,33.290012,59.009958,0,19.6614,0,50.784,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.43,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.93,20.0018,18.07,0,147.515625,43.704,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.920281,1.341844,0.819241,0,0,0.019137,0.003716,0,0,0.009908,0,0.009908

38,09:15-09:30,43.635161,35.652699,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,0,0,0,0,120.694688,0,90.219114,2.551476,33.290012,59.009958,0,19.6614,0,52.992,0,66.234,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.43,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.93,20.0018,18.07,0,147.515625,43.704,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.920281,1.341844,0.819241,0,0,0.019137,0.003716,0,0,0.009908,0,0.009908

39,09:30-09:45,43.635161,35.652699,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,0,0,0,0,120.694688,0,90.219114,2.551476,33.290012,59.009958,0,19.6614,0,52.992,0,66.815,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.43,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.93,20.0018,18.07,0,147.515625,43.704,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

40,09:45-10:00,43.635161,35.652699,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,0,0,0,0,120.694688,0,90.219114,2.551476,33.290012,59.009958,0,19.6614,1.281,50.784,0,66.815,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.44,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.96,20.0018,18.07,0,147.515625,43.704,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

41,10:00-10:15,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,0,0,0,0,120.694688,0,90.219114,2.551476,34.23441,59.009958,0,19.6614,8.3265,50.784,0,66.815,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.44,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.96,20.0018,18.07,0,147.515625,45.525,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

42,10:15-10:30,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,0,0,0,0,120.694688,0,90.219114,2.551476,34.23441,59.009958,0,19.6614,8.3265,50.784,0,66.815,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.46,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,18.07,0,147.515625,45.525,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

43,10:30-10:45,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,0,0,0,0,120.694688,0,90.219114,2.551476,34.23441,59.009958,0,19.6614,8.3265,50.784,0,66.815,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.46,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,18.07,0,147.515625,45.525,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

44,10:45-11:00,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,0,0,0,0.431076,120.694688,22.523078,90.219114,2.551476,34.23441,59.009958,0,19.6614,8.3265,50.784,0,66.815,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.46,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,18.07,0,147.515625,45.525,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

45,11:00-11:15,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,0,0,0,0.946954,120.694688,49.141263,90.219114,2.551476,35.414907,59.009958,0,19.8,1.281,50.784,0,66.815,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.52,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,18.07,0,147.515625,45.525,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

46,11:15-11:30,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,0,0.946954,120.694688,49.141263,90.219114,2.551476,35.414907,59.009958,0,19.8,0,50.784,0,66.815,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.52,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,18.07,0,147.515625,45.525,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

47,11:30-11:45,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,0,0.946954,120.694688,49.141263,90.219114,2.551476,35.414907,59.009958,0,19.8,0,50.784,0,66.815,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.52,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,18.07,0,147.515625,45.525,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

48,11:45-12:00,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,0,0.946954,120.694688,49.141263,90.219114,2.551476,35.414907,59.009958,0,19.8,0,50.784,0,66.815,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.52,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,18.07,0,147.515625,45.525,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

49,12:00-12:15,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,0,0.946954,120.694688,49.141263,94.319982,2.551476,36.595404,59.009958,0,19.8,0,50.784,0,79.3646,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.52,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,18.07,0,147.515625,46.39908,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

50,12:15-12:30,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,0,0.946954,120.694688,49.141263,94.319982,2.551476,36.595404,59.009958,0,19.8,0,50.784,0,79.3646,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.52,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,1.01,20.0018,18.07,0,147.515625,46.39908,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

51,12:30-12:45,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,0.946954,120.694688,49.141263,94.319982,2.551476,36.595404,59.009958,0,13.1076,0,50.784,0,79.3646,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.52,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.94,20.0018,18.07,0,147.515625,46.39908,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

52,12:45-13:00,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,0.946954,120.694688,49.141263,94.319982,2.551476,36.595404,59.009958,0,13.1076,0,52.992,0,79.3646,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.49,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.07,0,147.515625,46.39908,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

53,13:00-13:15,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,0.946954,120.694688,49.141263,94.319982,2.551476,37.7759,59.009958,0,13.1076,0,52.992,0,79.3646,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.44,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.07,0,147.515625,46.39908,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

54,13:15-13:30,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,0.946954,120.694688,49.141263,94.319982,2.551476,37.7759,59.009958,0,13.1076,0,50.784,0,79.3646,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.44,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.07,0,147.515625,46.39908,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

55,13:30-13:45,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,0.946954,120.694688,49.141263,94.319982,2.551476,37.7759,59.009958,0,13.1076,0,50.784,0,79.3646,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.44,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.07,0,147.515625,46.39908,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

56,13:45-14:00,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,0.946954,120.694688,49.141263,94.319982,2.551476,37.7759,59.009958,0,13.1076,0,50.784,0,79.3646,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.44,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.07,0,147.515625,46.39908,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018952,0.003716,0,0,0.009908,0,0.009908

57,14:00-14:15,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,1.187225,120.694688,61.426578,94.319982,2.551476,38.956398,59.009958,0,13.1076,0,50.784,0,79.3646,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.44,0.88,0.22,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.07,0,147.515625,46.39908,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.009908,0,0.009908

58,14:15-14:30,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,1.187225,120.694688,61.426578,94.319982,2.551476,38.956398,59.009958,0,13.1076,0,50.784,0,79.3646,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.44,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.07,0,147.515625,46.39908,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.009908,0,0.009908

59,14:30-14:45,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,1.187225,120.694688,61.426578,94.319982,2.551476,38.956398,59.009958,0,13.1076,0,50.784,0,79.3646,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.44,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.07,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.009908,0,0.009908

60,14:45-15:00,43.635161,35.068228,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,1.187225,120.694688,61.426578,94.319982,2.551476,38.956398,59.009958,0,13.1076,0,50.784,0,79.3646,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,18.07,0,147.515625,46.39908,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.009908,0,0.009908

61,15:00-15:15,43.635161,35.652699,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,1.187225,120.694688,61.426578,94.319982,2.551476,40.136895,59.009958,0,13.1076,0,50.784,0,66.815,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,18.07,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.009908,0,0.009908

62,15:15-15:30,43.635161,35.652699,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,1.187225,120.694688,61.426578,94.319982,2.551476,40.136895,59.009958,0,13.1076,0,50.784,0,66.815,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,18.07,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.009908,0,0.009908

63,15:30-15:45,43.635161,35.652699,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,1.187225,120.694688,61.426578,94.319982,2.551476,40.136895,59.009958,0,13.1076,1.281,50.784,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,18.07,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.009908,0,0.009908

64,15:45-16:00,43.635161,35.652699,43.545976,22.193777,1.095648,0,144.026761,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.47244,0,0,1.187225,120.694688,61.426578,94.319982,2.551476,40.136895,59.009958,0,13.1076,8.967,50.784,0,67.396,0,70.283948,0,0,0,37.321136,0,0,0,43.781447,53.510657,0,3.03,2.38,3.78,0.42,0.88,0.21,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.84,20.0018,18.07,0,147.515625,43.704,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.018765,0.003716,0,0,0.009908,0,0.009908

