Block,Time,URI,RIHAND1,DADRI_RF,KISHANGANGA,RAPPB,AURY_LF,TANDA2,TEHRI,PARBATI3,ANTA_RF,TANAKPUR,JHAJJAR,DADRI_CRF,AURY_RF,CHAMERA3,AURY_CRF,KOLDAM,DADRI_GF,NJPC,RAMPUR,RIHAND2,CHAMERA1,UNCHAHAR2,SEWA2,NAPP,DADRI_LF,BSIUL,ANTA_CRF,DHAULIGNGA,DULHASTI,ANTA_GF,SINGRAULI_HYDRO,SINGRAULI,CHAMERA2,DADRT2,KOTESHWR,SALAL,UNCHAHAR3,RAPPC,AURY_GF,RIHAND3,ANTA_LF,URI2,UNCHAHAR4,UNCHAHAR1,BRBCL,SASAN,FSTPP I & II,KHSTPP-I,TALA,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245337,248.289784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,549.662400,8.497742,2.225462,16.605263,52.010320,0.000000,118.422202,0.000000,23.702209,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

49,12:00-12:15,2.114381,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245337,247.504552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,530.510400,8.497742,2.225462,16.605263,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

50,12:15-12:30,2.114381,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245337,227.327920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,501.782400,8.497742,2.225462,16.605263,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

51,12:30-12:45,2.114381,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245337,227.327920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,482.630400,8.497742,2.225462,16.605263,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

52,12:45-13:00,2.114381,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245337,227.327920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,35.070185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,463.478400,8.497742,2.225462,16.605263,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,141.017038,0,0,0,0,0

53,13:00-13:15,2.114381,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245337,227.327920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,432.835200,8.497742,2.225462,16.605263,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,13.836438,27.888568,0.000000,141.017038,0,0,0,0,0

54,13:15-13:30,2.114381,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245337,227.327920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,400.276800,8.497742,12.240043,16.605263,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,12.999133,27.888568,0.000000,141.017038,0,0,0,0,0

55,13:30-13:45,2.114381,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.010759,227.222584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,387.828000,8.497742,12.240043,16.605263,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,8.586895,33.323819,0.000000,141.017038,0,0,0,0,0

56,13:45-14:00,2.114381,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.010759,227.222584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,389.743200,8.497742,12.240043,16.605263,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,8.586895,33.323819,0.000000,141.017038,0,0,0,0,0

57,14:00-14:15,6.343142,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.010759,227.222584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,391.658400,8.497742,12.240043,16.605263,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,8.586895,33.323819,0.000000,141.017038,0,0,0,0,0

58,14:15-14:30,6.343142,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.010759,227.222584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,392.616000,8.497742,12.240043,16.605263,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,12.958722,33.323819,0.000000,141.017038,0,0,0,0,0

59,14:30-14:45,6.343142,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.104017,227.222584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,404.107200,8.497742,12.240043,16.605263,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,12.958722,33.323819,0.000000,125.565300,0,0,0,0,0

60,14:45-15:00,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.104017,227.222584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,425.174400,8.497742,12.240043,16.605263,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,12.958722,33.323819,0.000000,110.497464,0,0,0,0,0

61,15:00-15:15,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.104017,227.222584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,444.326400,8.497742,12.240043,16.605263,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,12.958722,33.323819,0.000000,110.497464,0,0,0,0,0

62,15:15-15:30,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.104017,227.222584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,463.478400,8.497742,12.240043,16.605263,52.010320,0.000000,118.422202,0.000000,4.508572,0.000000,0.000000,9.576862,401.014152,12.958722,33.323819,0.000000,110.497464,0,0,0,0,0

63,15:30-15:45,7.400333,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,14.901214,0.000000,0.000000,1.104017,227.222584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,492.206400,8.497742,12.240043,16.605263,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,12.958722,33.323819,0.000000,110.497464,0,0,0,0,0

64,15:45-16:00,7.400333,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,14.901214,0.000000,0.000000,1.104017,227.222584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,530.510400,8.497742,12.240043,16.605263,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,12.958722,33.323819,0.000000,110.497464,0,0,0,0,0

65,16:00-16:15,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,29.802427,0.000000,0.000000,1.104017,244.459384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,33.884484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,0.000000,565.113276,8.497742,12.240043,16.490351,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,12.958722,33.323819,0.000000,110.497464,0,0,0,0,0

66,16:15-16:30,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,29.802427,0.000000,0.000000,1.104017,330.763976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,33.884484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,12.611630,565.113276,8.497742,12.240043,20.390234,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,110.497464,0,0,0,0,0

67,16:30-16:45,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,29.802427,0.000000,0.000000,1.104017,404.845318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.127072,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,12.611630,630.993417,8.497742,12.240043,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,110.497464,0,0,0,0,0

68,16:45-17:00,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,1.104017,416.336518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.798252,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,25.223261,653.877172,8.497742,12.240043,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,110.497464,0,0,0,0,0

69,17:00-17:15,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,1.104017,416.336518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.197378,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,118.143900,25.223261,653.877172,8.497742,12.240043,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

70,17:15-17:30,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,1.104017,416.336518,0.000000,0.000000,9.267500,0.000000,0.000000,0.000000,89.596503,0.000000,113.116500,0.000000,40.592760,4.340035,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,25.223261,653.877172,8.497742,12.240043,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

71,17:30-17:45,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,3.657074,0.000000,1.717360,416.336518,0.000000,0.000000,18.534999,0.000000,0.000000,0.000000,113.355900,0.000000,113.116500,6.732886,40.592760,10.089304,0.000000,0.000000,1.053360,0.000000,8.748668,31.560297,0.000000,0.567886,118.143900,25.223261,653.877172,16.995485,14.465506,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

72,17:45-18:00,5.285952,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,15.657155,0.000000,1.717360,416.336518,0.000000,0.000000,27.830545,0.000000,0.000000,0.000000,113.355900,0.000000,113.116500,13.314470,40.592760,10.089304,0.000000,0.000000,12.488636,0.000000,17.497336,47.340446,0.000000,0.567886,118.143900,25.223261,653.877172,25.493227,67.876603,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

73,18:00-18:15,5.285952,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,15.657155,0.000000,1.717360,416.336518,0.000000,0.000000,27.830545,0.000000,0.000000,0.000000,134.394755,0.000000,113.116500,21.182112,40.592760,10.089304,0.000000,0.000000,12.488636,0.000000,26.246004,47.340446,0.000000,0.567886,118.143900,25.223261,653.877172,25.493227,67.876603,25.271160,52.010320,0.000000,118.422202,0.000000,5.152654,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

74,18:15-18:30,6.343142,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,15.657155,0.000000,1.717360,416.336518,0.000000,0.000000,27.830545,0.000000,0.000000,0.000000,134.394755,0.000000,113.116500,24.964632,40.592760,10.089304,0.000000,0.000000,12.488636,0.000000,34.994672,47.340446,0.000000,0.567886,118.143900,25.223261,653.877172,25.493227,67.876603,25.271160,52.010320,0.000000,118.422202,0.000000,5.152654,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

75,18:30-18:45,38.058854,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,15.657155,0.000000,1.717360,416.336518,0.000000,0.000000,27.830545,0.000000,0.000000,0.000000,134.394755,0.000000,113.116500,24.964632,40.592760,10.089304,0.000000,0.000000,12.488636,0.000000,34.994672,47.340446,0.000000,0.567886,118.143900,25.223261,653.877172,25.493227,67.876603,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

76,18:45-19:00,38.058854,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,15.657155,0.000000,1.717360,416.336518,0.000000,0.000000,27.830545,0.000000,0.000000,0.000000,126.958608,0.000000,113.116500,24.964632,40.592760,10.089304,0.000000,0.000000,12.488636,0.000000,34.994672,47.340446,0.000000,0.567886,118.143900,25.223261,653.877172,25.493227,14.465506,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

77,19:00-19:15,6.343142,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,15.657155,0.000000,1.717360,416.336518,0.000000,0.000000,27.830545,0.000000,0.000000,0.000000,108.821664,0.000000,113.116500,24.964632,40.592760,10.089304,0.000000,0.000000,12.488636,0.000000,34.994672,47.340446,0.000000,0.567886,118.143900,25.223261,653.877172,25.493227,1.112731,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

78,19:15-19:30,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,3.657074,0.000000,1.717360,416.336518,0.000000,0.000000,9.267500,0.000000,0.000000,0.000000,89.596503,0.000000,113.116500,13.453667,40.592760,4.467683,0.000000,0.000000,6.244318,0.000000,17.497336,47.340446,0.000000,0.567886,118.143900,25.223261,653.877172,16.995485,1.112731,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

79,19:30-19:45,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,1.717360,416.336518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.410832,0.000000,113.116500,6.052032,40.592760,4.467683,0.000000,0.000000,6.244318,0.000000,8.748668,31.560297,0.000000,0.567886,118.143900,25.223261,653.877172,8.497742,1.112731,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

80,19:45-20:00,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,1.717360,416.336518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.019110,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,6.244318,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,25.223261,646.835052,8.497742,1.112731,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

81,20:00-20:15,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,1.717360,416.336518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.217756,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,6.244318,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,12.611630,646.835052,8.497742,1.112731,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

82,20:15-20:30,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,1.717360,416.336518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,6.244318,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,12.611630,631.058400,8.497742,1.112731,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

83,20:30-20:45,38.058854,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,44.703641,0.000000,0.000000,1.717360,416.336518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,40.592760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,0.000000,523.807200,8.497742,1.112731,25.271160,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

84,20:45-21:00,38.058854,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,29.802427,0.000000,0.000000,1.717360,348.087190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,33.884484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,0.000000,509.912424,8.497742,1.112731,20.390751,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

85,21:00-21:15,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,29.802427,0.000000,0.000000,1.104017,230.687202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,33.884484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,0.000000,509.912424,8.497742,1.112731,20.390751,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

86,21:15-21:30,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,14.901214,0.000000,0.000000,1.104017,229.137784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.518733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,118.143900,0.000000,500.748192,8.497742,1.112731,16.720175,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

87,21:30-21:45,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.104017,229.137784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,120.138579,0.000000,533.383200,8.497742,1.112731,16.720175,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,33.323819,0.000000,140.997120,0,0,0,0,0

88,21:45-22:00,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.104017,229.137784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,120.262590,0.000000,525.722400,8.497742,1.112731,16.720175,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,28.690462,0.000000,140.997120,0,0,0,0,0

89,22:00-22:15,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.104017,229.137784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780149,0.000000,0.567886,120.262590,0.000000,525.722400,8.497742,1.112731,16.720175,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,17.370960,28.690462,0.000000,130.978230,0,0,0,0,0

90,22:15-22:30,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.104017,229.137784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,120.262590,0.000000,525.722400,8.497742,1.112731,16.720175,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,12.958722,28.690462,0.000000,134.808630,0,0,0,0,0

91,22:30-22:45,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.104017,229.137784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,120.262590,0.000000,525.722400,8.497742,1.112731,16.720175,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,12.958722,28.690462,0.000000,134.808630,0,0,0,0,0

92,22:45-23:00,4.228762,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.104017,229.137784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,120.262590,0.000000,525.722400,8.497742,1.112731,16.720175,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,8.586895,23.254550,0.000000,134.808630,0,0,0,0,0

93,23:00-23:15,6.343142,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.104017,229.137784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,120.262590,0.000000,525.722400,8.497742,1.112731,16.720175,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,8.586895,23.254550,0.000000,115.702198,0,0,0,0,0

94,23:15-23:30,6.343142,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.104017,229.137784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,120.262590,0.000000,501.782400,8.497742,14.465506,16.720175,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,8.586895,23.254550,0.000000,106.080630,0,0,0,0,0

95,23:30-23:45,3.171571,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245337,229.137784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,120.262590,0.000000,429.962400,8.497742,67.876603,16.720175,52.010320,0.000000,118.422202,0.000000,4.637389,0.000000,0.000000,9.576862,401.014152,8.586895,23.254550,0.000000,98.419830,0,0,0,0,0

96,23:45-24:00,3.171571,88.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245337,229.137784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.116500,0.000000,28.361910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567886,120.262590,0.000000,382.082400,8.497742,67.876603,16.720175,52.010320,0.000000,118.422202,0.000000,5.152654,0.000000,0.000000,9.576862,401.014152,8.586895,23.254550,0.000000,98.419830,0,0,0,0,0

