Block,Time,KOLDAM,TANDA2,DADRI_GF,RIHAND3,DADRI_LF,RAPPB,UNCHAHAR1,AURY_RF,AURY_CRF,RAMPUR,RIHAND1,SALAL,ANTA_GF,DADRT2,SEWA2,DHAULIGNGA,UNCHAHAR2,ANTA_CRF,JHAJJAR,ANTA_RF,RAPPC,AURY_LF,TEHRI,DADRI_RF,ANTA_LF,PARBATI3,SINGRAULI,BSIUL,KOTESHWR,RIHAND2,CHAMERA1,NJPC,URI,NAPP,KISHANGANGA,CHAMERA3,CHAMERA2,AURY_GF,URI2,DADRI_CRF,UNCHAHAR3,UNCHAHAR4,TANAKPUR,DULHASTI,SINGRAULI_HYDRO,KHSTPP-II,BRBCL,FSTPP I & II,SASAN,KHSTPP-I,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,5.181808,0.000000,92.773516,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,65.641622,51.693429,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,131.029574,0.000000,8.919085,98.200204,0.000000,0.000000,33.631870,49.274509,5.377496,11.217119,15.634728,0.000000,30.907491,0.000000,15.620889,2.348602,6.689818,38.152355,0.754018,105.917662,17.997580,9.256984,400.379400,32.820183,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,93.862802,51.693429,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,145.053877,0.000000,8.919085,120.287898,13.587136,0.000000,33.631870,49.274509,5.377496,11.217119,15.634728,0.000000,30.907491,0.000000,15.620889,2.348602,6.689818,38.152355,0.754018,105.917662,19.341973,9.256984,400.379400,32.820183,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,93.862802,51.693429,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,13.587136,0.000000,33.631870,49.274509,5.377496,11.217119,15.634728,0.000000,30.907491,0.000000,15.620889,2.348602,6.689818,38.152355,0.754018,105.917662,19.341973,9.256984,400.379400,32.820183,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,93.862802,51.693429,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,27.174272,0.000000,33.631870,49.274509,5.377496,11.217119,15.634728,0.000000,30.907491,0.000000,15.620889,2.348602,6.689818,38.152355,0.754018,105.917662,19.341973,9.256984,400.379400,32.820183,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,93.862802,51.693429,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,145.054314,0.000000,8.919085,120.287898,27.174272,0.000000,39.504101,49.274509,5.377496,11.217119,15.634728,0.000000,30.907491,0.000000,15.620889,2.348602,0.000000,38.152355,0.754018,105.917662,19.341973,9.256984,400.379400,32.820183,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,93.862802,67.426212,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,145.054314,0.000000,0.000000,120.287898,27.174272,0.000000,39.504101,49.274509,5.377496,11.217119,15.634728,0.000000,30.907491,0.000000,15.620889,2.348602,0.000000,38.152355,0.754018,114.764016,19.341973,9.256984,400.379400,32.820183,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,93.862802,67.426212,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,145.054314,0.000000,0.000000,120.287898,31.324369,0.000000,39.504101,49.274509,5.377496,0.000000,15.634728,0.000000,30.907491,0.000000,15.620889,2.348602,0.000000,38.152355,0.754018,114.764016,19.341973,9.256984,400.379400,35.803106,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,93.862802,74.168833,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,145.054314,0.000000,0.000000,120.287898,40.761408,0.000000,34.165709,49.274509,5.377496,0.000000,15.634728,0.000000,36.643921,0.000000,15.620889,2.348602,0.000000,38.152355,0.754018,105.917662,19.341973,9.256984,400.379400,32.820183,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,93.862802,76.764742,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,145.054314,0.000000,0.000000,120.287898,40.761408,0.000000,34.165709,49.274509,5.377496,0.000000,15.634728,0.000000,36.643921,0.000000,15.620889,2.348602,0.000000,38.152355,0.754018,105.917662,19.341973,9.256984,400.379400,32.820183,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,93.862802,76.764742,0.000000,368.715772,18.709627,0.000000,24.483007,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,145.054314,0.000000,0.000000,120.287898,40.761408,0.000000,34.165709,49.274509,5.377496,0.000000,15.634728,0.000000,36.643921,0.000000,15.620889,2.348602,0.000000,38.152355,0.754018,105.917662,19.341973,9.256984,400.379400,32.820183,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,12.672105,0.000000,0.000000,0.000000,93.862802,76.764742,0.000000,368.715772,18.709627,0.000000,30.291313,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,145.054314,0.000000,0.000000,120.287898,40.761408,0.000000,34.165709,49.274509,5.377496,0.000000,15.634728,0.000000,36.643921,0.000000,15.620889,2.348602,0.000000,38.152355,0.754018,105.917662,19.341973,9.256984,400.379400,32.820183,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,15.589072,0.000000,0.000000,0.000000,93.862802,76.764742,0.000000,368.715772,18.709627,0.000000,30.291313,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,145.054314,0.000000,0.000000,120.287898,40.761408,0.000000,34.165709,49.274509,5.377496,0.000000,15.634728,0.000000,30.907491,0.000000,19.098388,2.348602,2.106054,38.152355,0.754018,142.536614,19.341973,9.039484,400.379400,39.553500,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,15.589072,0.000000,0.000000,0.000000,93.862802,76.764742,0.000000,368.715772,18.709627,0.000000,30.291313,0.000000,368.716546,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,145.054314,0.000000,0.000000,120.287898,40.761408,0.000000,34.165709,49.274509,5.377496,0.000000,15.634728,0.000000,30.907491,0.000000,19.098388,2.348602,2.106054,38.152355,0.754018,142.938927,19.341973,9.039484,400.379400,39.553500,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,15.589072,0.000000,0.000000,0.000000,93.862802,76.764742,0.000000,368.715772,18.709627,0.000000,31.965466,0.000000,442.317692,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,138.629089,0.000000,0.000000,120.287898,40.761408,0.000000,39.504101,49.274509,5.377496,0.000000,15.634728,0.000000,30.907491,0.000000,19.098388,2.988339,0.000000,38.152355,0.754018,142.938927,19.341973,9.039484,400.379400,44.872550,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,15.589072,0.000000,0.000000,0.000000,93.862802,76.764742,0.000000,368.715772,18.709627,0.000000,31.965466,0.000000,461.659692,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,138.629089,0.000000,0.000000,120.287898,40.761408,0.000000,39.504101,49.274509,5.377496,0.000000,15.634728,0.000000,30.907491,0.000000,19.098388,2.988339,0.000000,38.152355,0.754018,142.938927,19.341973,9.039484,400.379400,44.872550,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,19.427008,0.000000,0.000000,0.000000,93.862802,76.764742,0.000000,372.519763,18.709627,0.000000,31.965466,0.000000,522.734668,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,138.629089,0.000000,0.000000,120.287898,40.761408,0.000000,39.504101,49.274509,5.377496,0.000000,3.956156,0.000000,33.998240,0.000000,24.114252,2.988339,0.000000,38.152355,0.754018,142.938927,16.843486,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,19.427008,0.000000,0.000000,0.000000,93.862802,76.764742,0.000000,411.203763,18.709627,0.000000,27.129966,0.000000,517.899168,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,138.629089,0.000000,0.000000,120.287898,40.761408,0.000000,34.699548,49.274509,5.377496,0.000000,3.956156,0.000000,33.998240,0.000000,24.114252,2.988339,0.000000,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,19.427008,0.000000,0.000000,0.000000,93.862802,76.764742,0.000000,382.190763,18.709627,0.000000,21.531081,0.000000,513.063668,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,138.629089,0.000000,0.000000,120.287898,40.761408,0.000000,34.699548,49.274509,5.377496,0.000000,3.956156,0.000000,33.998240,0.000000,24.114252,2.988339,0.000000,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,19.427008,0.000000,0.000000,0.000000,93.862802,76.764742,0.000000,391.861763,18.709627,0.000000,16.879099,0.000000,558.517368,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,138.629089,6.306266,0.000000,120.287898,40.761408,0.000000,34.699548,49.274509,5.377496,0.000000,3.956156,0.000000,33.998240,0.000000,24.114252,2.988339,0.000000,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,0.000000,93.862802,76.764742,0.000000,411.203763,18.709627,0.000000,16.879099,0.000000,546.912168,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,138.629089,6.306266,0.000000,120.287898,40.761408,0.000000,12.812141,49.274509,5.377496,0.000000,3.956156,0.000000,33.998240,0.000000,23.538229,2.988339,1.858283,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,0.000000,93.862802,76.764742,0.000000,411.203763,18.709627,0.000000,21.714599,0.000000,546.912168,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,138.629089,12.612531,0.000000,120.287898,40.761408,0.000000,4.270714,49.274509,5.377496,0.000000,3.956156,0.000000,33.998240,0.000000,23.538229,2.988339,1.858283,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,0.000000,93.862802,76.764742,0.000000,401.532763,18.709627,0.000000,21.714599,0.000000,522.734668,0.000000,66.565759,0.000000,0.000000,0.000000,0.000000,0.000000,138.629089,12.612531,8.919085,120.287898,40.761408,0.000000,4.270714,49.274509,5.377496,0.000000,15.634728,0.000000,33.998240,0.000000,26.729659,2.988339,1.858283,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

70,17:15-17:30,2.242416,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,0.700020,93.862802,76.764742,0.000000,405.465572,18.709627,0.000000,21.714599,0.000000,608.195170,0.000000,66.565759,0.000000,10.403071,0.000000,0.000000,0.000000,138.629089,12.612531,8.919085,120.287898,40.761408,17.996881,4.270714,49.274509,5.377496,0.000000,15.634728,0.000000,33.998240,0.000000,26.729659,2.988339,1.858283,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

71,17:30-17:45,4.484831,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,0.908536,93.862802,76.764742,0.000000,368.715772,18.709627,0.000000,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,10.403071,0.000000,0.000000,0.000000,138.629089,12.612531,8.919085,120.287898,40.761408,23.708465,12.812141,49.274509,5.377496,0.000000,15.634728,0.000000,33.998240,0.000000,26.729659,2.988339,1.238855,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

72,17:45-18:00,4.484831,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,1.668132,93.862802,76.764742,0.000000,368.715772,18.709627,0.000000,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,20.806145,0.000000,0.000000,0.000000,138.629089,6.306266,8.919085,120.287898,40.761408,43.106301,34.699548,49.274509,5.377496,11.217119,15.634728,0.000000,33.998240,0.000000,26.729659,2.988339,1.238855,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

73,18:00-18:15,4.484831,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,2.666033,93.862802,76.764742,0.000000,423.454022,18.709627,10.501598,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,20.806145,0.000000,0.000000,0.000000,138.629089,6.306266,8.919085,120.287898,40.761408,68.970082,34.699548,49.274509,5.377496,11.217119,15.634728,0.000000,33.998240,0.000000,26.729659,2.988339,1.238855,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

74,18:15-18:30,6.727246,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,4.572469,93.862802,76.764742,0.000000,509.129795,18.709627,18.263649,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,29.128602,0.000000,0.000000,0.000000,138.629089,6.306266,8.919085,120.287898,40.761408,118.542327,34.699548,49.274509,5.377496,22.434239,31.269456,0.000000,33.998240,0.000000,26.729659,2.988339,1.238855,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

75,18:30-18:45,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,5.942720,93.862802,76.764742,0.000000,557.484795,19.323056,27.395473,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,3.688875,138.629089,18.918797,10.033970,120.287898,40.761408,154.105025,34.699548,49.274509,5.475269,33.685305,46.904184,0.000000,36.643921,0.000000,26.729659,2.988339,6.194276,57.228532,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

76,18:45-19:00,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,5.942720,93.862802,76.764742,0.000000,605.765522,19.323056,42.006392,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,7.377750,138.629089,18.918797,10.033970,120.287898,40.761408,154.105025,34.699548,49.274509,5.475269,33.685305,46.904184,0.000000,36.643921,0.000000,26.729659,2.988339,6.194276,57.228532,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

77,19:00-19:15,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,5.942720,93.862802,76.764742,0.000000,665.767062,19.323056,42.006392,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,37.903927,138.629089,18.918797,10.033970,120.287898,40.761408,154.105025,34.699548,49.274509,5.475269,33.685305,46.904184,0.000000,36.643921,0.000000,26.729659,2.988339,6.194276,57.228532,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

78,19:15-19:30,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,5.942720,93.862802,76.764742,0.000000,665.767062,19.323056,42.006392,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,37.903927,138.629089,18.918797,10.033970,120.287898,40.761408,154.105025,34.699548,49.274509,5.475269,33.685305,46.904184,0.000000,36.643921,0.000000,26.729659,2.988339,6.194276,57.228532,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

79,19:30-19:45,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,5.942720,93.862802,76.764742,0.000000,665.767062,19.323056,42.006392,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,37.903927,138.629089,18.918797,10.033970,120.287898,40.761408,154.105025,34.699548,49.274509,5.475269,33.685305,46.904184,0.000000,36.643921,0.000000,26.729659,2.988339,6.194276,57.228532,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

80,19:45-20:00,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,5.942720,93.862802,76.764742,0.000000,665.767062,19.323056,42.006392,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,37.903927,138.629089,18.918797,10.033970,120.287898,40.761408,154.105025,34.699548,49.274509,5.475269,33.685305,46.904184,0.000000,36.643921,0.000000,26.729659,2.988339,6.194276,57.228532,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

81,20:00-20:15,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,5.942720,93.862802,76.764742,0.000000,665.767062,19.323056,42.006392,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,37.903927,138.629089,18.918797,10.033970,120.287898,40.761408,154.105025,34.699548,49.274509,5.475269,33.685305,46.904184,0.000000,36.643921,0.000000,26.729659,2.988339,6.194276,57.228532,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

82,20:15-20:30,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,5.942720,93.862802,76.764742,0.000000,665.767062,19.323056,42.006392,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,18.951964,138.629089,18.918797,10.033970,120.287898,40.761408,154.105025,34.699548,49.274509,5.475269,33.685305,46.904184,0.000000,36.643921,0.000000,26.729659,2.988339,6.194276,57.228532,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

83,20:30-20:45,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,4.572469,93.862802,62.931131,0.000000,665.767062,18.709627,21.051900,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,2.951100,144.105640,18.918797,8.919085,120.287898,40.761408,118.542327,34.699548,49.274509,5.377496,33.685305,46.904184,0.000000,33.998240,0.000000,26.729659,2.988339,0.495542,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

84,20:45-21:00,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,3.738402,93.862802,73.045063,0.000000,665.767062,18.709627,21.051900,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,0.000000,145.054314,18.918797,8.919085,120.287898,40.761408,96.989177,34.699548,49.274509,5.377496,33.685305,46.904184,0.000000,33.998240,0.000000,26.729659,2.988339,0.495542,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

85,21:00-21:15,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,3.738402,93.862802,76.764742,0.000000,665.767062,18.709627,21.051900,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,0.000000,145.054314,18.918797,8.919085,120.287898,40.761408,96.989177,34.699548,49.274509,5.377496,33.685305,46.904184,0.000000,33.998240,0.000000,26.729659,2.988339,0.495542,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

86,21:15-21:30,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,3.738402,93.862802,76.764742,0.000000,665.767062,18.709627,21.051900,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,0.000000,145.054314,18.918797,8.919085,120.287898,40.761408,96.989177,34.699548,49.274509,5.377496,33.685305,46.904184,0.000000,33.998240,0.000000,26.729659,2.988339,0.495542,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

87,21:30-21:45,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,4.572469,93.862802,76.764742,0.000000,665.767062,18.709627,29.599286,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,0.000000,145.054314,18.918797,8.919085,120.287898,40.761408,118.542327,34.699548,49.274509,5.377496,33.685305,46.904184,0.000000,33.998240,0.000000,26.729659,2.988339,0.495542,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

88,21:45-22:00,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,4.572469,93.862802,76.764742,0.000000,665.767062,19.323056,42.006392,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,0.000000,145.054314,18.918797,20.067940,120.287898,40.761408,118.542327,34.699548,49.274509,5.475269,33.685305,46.904184,0.000000,33.998240,0.000000,26.729659,2.988339,1.734397,57.228532,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

89,22:00-22:15,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,4.572469,93.862802,76.764742,0.000000,665.767062,19.323056,42.103798,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,0.000000,145.054314,18.918797,20.067940,120.287898,40.761408,118.542327,34.699548,49.274509,5.475269,33.685305,46.904184,0.000000,33.998240,0.000000,26.729659,2.988339,1.734397,57.228532,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

90,22:15-22:30,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,4.572469,93.862802,76.764742,0.000000,665.767062,19.323056,42.103798,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,0.000000,145.054314,18.918797,20.067940,120.287898,40.761408,118.542327,34.699548,49.274509,5.475269,33.685305,46.904184,0.000000,33.998240,0.000000,26.729659,2.988339,1.734397,57.228532,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

91,22:30-22:45,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,4.572469,93.862802,76.764742,0.000000,665.767062,19.323056,42.103798,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,0.000000,145.054314,18.918797,20.067940,120.287898,40.761408,118.542327,34.699548,49.274509,5.475269,33.685305,46.904184,0.000000,33.998240,0.000000,26.729659,2.988339,1.734397,57.228532,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

92,22:45-23:00,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,4.572469,93.862802,76.764742,0.000000,665.767062,18.709627,21.051900,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,0.000000,145.054314,18.918797,9.476528,120.287898,40.761408,118.542327,34.699548,49.274509,5.377496,33.685305,46.904184,0.000000,33.998240,0.000000,26.729659,2.988339,0.000000,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

93,23:00-23:15,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,3.738402,93.862802,76.764742,0.000000,665.767062,18.709627,10.501598,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,0.000000,145.054314,18.918797,9.476528,120.287898,40.761408,96.989177,34.699548,49.274509,5.377496,33.685305,46.904184,0.000000,33.998240,0.000000,26.729659,2.988339,0.000000,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

94,23:15-23:30,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,2.502198,93.862802,76.764742,0.000000,665.767062,18.709627,10.501598,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,0.000000,145.054314,18.918797,9.476528,120.287898,40.761408,64.659451,34.699548,49.274509,5.377496,33.685305,46.904184,0.000000,33.998240,0.000000,26.729659,2.988339,0.000000,38.152355,0.754018,142.938927,19.341973,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

95,23:30-23:45,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,1.459615,93.862802,76.764742,0.000000,665.767062,18.709627,0.000000,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,0.000000,145.054314,18.918797,9.476528,120.287898,40.761408,37.718013,34.699548,49.274509,5.377496,33.685305,46.904184,0.000000,33.998240,0.000000,26.729659,2.988339,0.000000,38.152355,0.754018,142.938927,17.654800,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

96,23:45-24:00,8.969662,5.181808,0.000000,126.284015,0.000000,0.000000,21.885473,0.000000,0.000000,0.834066,93.862802,76.764742,0.000000,665.767062,18.709627,0.000000,21.711395,0.000000,652.616322,0.000000,66.565759,0.000000,41.612289,0.000000,0.000000,0.000000,145.054314,18.918797,9.476528,120.287898,40.761408,21.553150,34.699548,49.274509,5.377496,33.685305,46.904184,0.000000,33.998240,0.000000,26.729659,2.988339,0.000000,38.152355,0.754018,142.938927,18.908835,9.813164,400.379400,44.872550,0.000000,0,0,0,0,0

