Block,Time,AURY_LF,BSIUL,RAMPUR,DADRI_GF,SINGRAULI,CHAMERA2,ANTA_GF,RAPPB,UNCHAHAR3,DADRT2,DADRI_CRF,CHAMERA1,PARBATI3,DADRI_RF,TANDA2,DADRI_LF,DULHASTI,ANTA_CRF,RAPPC,AURY_CRF,RIHAND3,NAPP,ANTA_LF,URI,URI2,SINGRAULI_HYDRO,UNCHAHAR2,RIHAND1,AURY_RF,DHAULIGNGA,SEWA2,KISHANGANGA,KHSTPP-II,FSTPP I & II,KHSTPP-I,BRBCL,TALA,SASAN,UNCHAHAR4,NJPC,KOTESHWR,TEHRI,RIHAND2,CHAMERA3,UNCHAHAR1,ANTA_RF,SALAL,TANAKPUR,KOLDAM,AURY_GF,JHAJJAR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,22.798738,380.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,2.125200,5.826398,0.626029,40.800471,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,17.459846,44.659114,16.449375,0.000000,403.066125,0.000000,0.000000,8.541225,0.000000,113.695312,0.000000,9.507382,0.000000,2.236850,0.000000,0.000000,0.000000,401.316878,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,22.798738,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,2.125200,5.826398,0.626029,37.208912,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,15.912531,44.659114,18.451594,0.000000,403.066125,0.000000,0.000000,8.541225,0.000000,113.695312,0.000000,9.507382,0.000000,2.236850,0.000000,0.000000,0.000000,367.495028,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,22.798738,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,2.125200,5.826398,0.626029,36.212138,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,15.912531,44.659114,18.438786,0.000000,403.066125,0.000000,0.000000,8.541225,0.000000,113.695312,0.000000,9.507382,0.000000,2.236850,0.000000,0.000000,0.000000,318.860272,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,22.798738,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,4.250400,5.826398,0.626029,36.212138,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,15.912531,44.659114,17.620614,0.000000,403.066125,0.000000,0.000000,8.541225,0.000000,113.695312,0.000000,9.507382,0.000000,2.236850,0.000000,0.000000,0.000000,299.610272,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,22.798738,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,4.250400,5.826398,0.626029,36.212138,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,15.912531,44.659114,19.002925,0.000000,378.984375,0.000000,0.000000,8.541225,0.000000,113.695312,0.000000,9.507382,0.000000,2.236850,0.000000,0.000000,0.000000,270.735272,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,15.695523,366.029125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,5.313000,7.509579,0.626029,31.090568,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,14.119875,44.659114,18.315450,0.000000,357.328125,0.000000,0.000000,8.541225,0.000000,113.695312,0.000000,7.930808,0.000000,2.236850,0.000000,0.000000,0.000000,231.577500,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,15.400000,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,5.313000,7.509579,0.626029,32.956012,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,16.054500,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,0.000000,113.695312,0.000000,7.930808,0.000000,2.236850,0.000000,0.000000,0.000000,231.577500,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,15.400000,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,5.313000,7.509579,0.626029,27.917601,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,13.340250,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,0.000000,113.695312,0.000000,7.930808,0.000000,1.342110,1.849444,0.000000,0.000000,231.577500,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,15.400000,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,5.313000,7.509579,0.626029,27.917601,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,13.340250,44.659114,19.080577,0.000000,335.888438,0.000000,0.000000,8.541225,0.000000,113.695312,0.000000,7.930808,0.000000,1.342110,1.849444,0.000000,0.000000,231.577500,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,15.400000,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,5.313000,7.509579,0.626029,27.917601,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,13.340250,44.659114,19.173962,0.000000,335.888438,0.000000,0.000000,8.541225,13.461525,113.695312,0.000000,7.930808,0.000000,1.342110,2.959110,0.000000,0.000000,231.577500,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,15.400000,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,5.313000,7.509579,0.626029,27.917601,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,13.340250,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,13.461525,113.695312,0.000000,7.930808,0.000000,1.342110,2.959110,0.000000,0.000000,231.577500,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,15.400000,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,5.313000,7.509579,0.626029,27.917601,83.737500,0.000000,0.000000,0.000000,0.000000,113.314355,13.340250,36.595309,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,13.461525,113.695312,0.000000,7.930808,0.000000,1.342110,2.959110,0.000000,0.000000,231.577500,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,15.400000,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,5.313000,7.509579,0.626029,27.917601,83.737500,0.000000,0.000000,0.000000,0.000000,113.314355,13.340250,36.595309,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,26.983688,113.695312,0.000000,7.930808,0.000000,1.342110,2.959110,0.000000,0.000000,231.577500,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,18.380381,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,5.313000,7.509579,0.626029,27.917601,83.737500,0.000000,0.000000,0.000000,0.000000,113.314355,13.340250,36.595309,17.466116,0.000000,335.888438,0.000000,0.000000,8.541225,26.983688,113.695312,0.000000,7.930808,0.000000,1.342110,2.959110,0.000000,0.000000,231.577500,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,18.380381,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,5.313000,7.509579,0.626029,27.917601,83.737500,0.000000,0.000000,0.000000,0.000000,113.314355,13.340250,36.595309,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,41.839875,113.695312,0.000000,7.930808,0.000000,1.342110,2.959110,0.000000,0.000000,231.577500,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,18.380381,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,5.313000,7.509579,0.626029,27.917601,83.737500,0.000000,0.000000,0.000000,0.000000,139.964971,13.340250,36.595309,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,41.839875,113.695312,0.000000,7.930808,0.000000,1.342110,1.849444,0.000000,0.000000,277.662000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,18.380381,366.029125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,5.313000,7.509579,0.626029,36.022746,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,17.772178,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,41.839875,113.695312,0.000000,7.930808,0.000000,1.342110,1.849444,0.000000,0.000000,277.662000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,22.798738,378.541625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.583762,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,7.438200,7.509579,0.626029,36.212138,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,17.772178,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,41.839875,113.695312,0.000000,9.507382,0.000000,1.342110,1.849444,0.000000,0.000000,280.244772,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,22.798738,428.591625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,7.438200,7.509579,0.626029,36.212138,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,17.772178,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,41.839875,113.695312,0.000000,9.507382,0.000000,1.342110,1.849444,0.000000,0.000000,280.244772,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,22.798738,522.907007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,7.438200,7.509579,0.626029,36.212138,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,17.772178,44.659114,19.250000,0.000000,335.888438,0.000000,18.229750,8.541225,41.839875,113.695312,0.000000,9.507382,0.000000,1.342110,2.959110,0.000000,0.000000,326.569898,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,22.798738,579.607394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,7.438200,7.509579,0.626029,36.212138,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,36.459500,8.541225,41.839875,113.695312,0.000000,9.507382,0.000000,1.342110,2.959110,0.000000,0.000000,401.316878,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,120.877969,3.207531,0.000000,0.000000,25.400471,653.720375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,7.438200,7.509579,0.626029,40.800471,83.737500,0.000000,0.000000,5.080730,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,67.450075,17.082450,41.839875,113.695312,0.000000,10.164000,0.000000,1.342110,1.109666,0.000000,0.000000,401.316878,0,0,0,0,0

70,17:15-17:30,0.000000,1.058750,0.000000,0.000000,120.877969,12.676164,0.000000,0.000000,25.400471,653.720375,0.000000,6.767338,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,7.438200,7.509579,0.626029,40.800471,83.737500,0.000000,8.264506,6.158460,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,90.054965,25.623675,41.839875,113.695312,0.000000,10.164000,0.000000,6.710550,1.109666,0.000000,0.000000,419.106188,0,0,0,0,0

71,17:30-17:45,0.000000,18.828810,0.000000,0.000000,120.877969,25.352327,0.000000,0.000000,25.400471,653.720375,0.000000,13.382600,0.000000,0.000000,0.000000,0.000000,31.721790,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,7.438200,6.732726,0.626029,40.800471,83.737500,0.000000,16.529012,10.161459,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,112.568706,34.164900,41.839875,113.695312,0.000000,10.164000,0.000000,53.684400,1.109666,0.000000,0.000000,419.106188,0,0,0,0,0

72,17:45-18:00,0.000000,18.828810,0.000000,0.000000,120.877969,25.352327,0.000000,0.000000,25.400471,653.720375,0.000000,21.290500,0.000000,0.000000,0.000000,0.000000,31.721790,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,7.438200,6.732726,0.626029,40.800471,83.737500,0.000000,25.429250,15.211396,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,112.568706,34.164900,41.839875,113.695312,0.000000,10.164000,0.000000,53.684400,1.109666,0.000000,0.000000,419.106188,0,0,0,0,0

73,18:00-18:15,0.000000,12.552540,0.000000,0.000000,120.877969,25.352327,0.000000,0.000000,25.400471,653.720375,0.000000,25.092375,0.000000,0.000000,0.000000,0.000000,31.721790,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,7.438200,6.732726,0.626029,40.800471,83.737500,0.000000,25.429250,15.211396,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,112.568706,34.164900,41.839875,113.695312,0.000000,10.164000,0.000000,53.684400,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

74,18:15-18:30,0.000000,12.552540,0.000000,0.000000,120.877969,25.352327,0.000000,0.000000,25.400471,653.720375,0.000000,25.092375,0.000000,0.000000,0.000000,0.000000,31.721790,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,7.438200,6.732726,0.626029,40.800471,83.737500,0.000000,25.429250,15.211396,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,112.568706,34.164900,41.839875,113.695312,0.000000,10.164000,0.000000,40.263300,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

75,18:30-18:45,0.000000,12.552540,0.000000,0.000000,120.877969,25.352327,0.000000,0.000000,25.400471,653.720375,0.000000,25.092375,0.000000,0.000000,0.000000,0.000000,31.721790,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,37.722300,6.732726,0.626029,40.800471,83.737500,0.000000,25.429250,15.211396,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,112.568706,34.164900,41.839875,113.695312,0.000000,10.164000,0.000000,6.710550,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

76,18:45-19:00,0.000000,12.552540,0.000000,0.000000,120.877969,25.352327,0.000000,0.000000,25.400471,653.720375,0.000000,25.092375,0.000000,0.000000,0.000000,0.000000,31.721790,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,37.722300,6.732726,0.626029,40.800471,83.737500,0.000000,16.529012,10.161459,0.000000,141.983789,19.952625,44.659114,18.330779,0.000000,335.888438,0.000000,112.568706,34.164900,41.839875,113.695312,0.000000,10.164000,0.000000,1.342110,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

77,19:00-19:15,0.000000,6.276270,0.000000,0.000000,120.877969,25.352327,0.000000,0.000000,25.400471,653.720375,0.000000,13.522509,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,2.125200,6.732726,0.626029,40.800471,83.737500,0.000000,8.264506,6.158460,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,65.627100,18.980500,41.839875,113.695312,0.000000,10.164000,0.000000,1.342110,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,0.000000,120.877969,12.676164,0.000000,0.000000,25.400471,653.720375,0.000000,6.083000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,2.125200,6.732726,0.626029,40.800471,83.737500,0.000000,8.264506,5.080730,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,36.459500,8.541225,41.839875,113.695312,0.000000,10.164000,0.000000,1.342110,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,25.400471,653.720375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,2.125200,4.531642,0.626029,40.800471,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,18.229750,8.541225,41.839875,113.695312,0.000000,10.164000,0.000000,1.342110,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,25.400471,653.720375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,2.125200,4.531642,0.626029,40.800471,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,27.286875,113.695312,0.000000,10.164000,0.000000,1.342110,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,25.400471,653.720375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,2.125200,7.509579,0.626029,40.800471,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,26.983688,113.695312,0.000000,10.164000,0.000000,1.342110,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,25.400471,653.720375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,37.722300,7.509579,0.626029,40.800471,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,26.983688,113.695312,0.000000,10.164000,0.000000,1.342110,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,25.400471,653.720375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,37.722300,7.509579,0.626029,40.800471,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,26.983688,113.695312,0.000000,10.164000,0.000000,1.342110,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,25.400471,653.720375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,2.125200,7.509579,0.626029,40.800471,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,26.983688,113.695312,0.000000,10.164000,0.000000,1.342110,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,25.400471,654.009029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,2.125200,7.509579,0.626029,40.800471,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,13.946625,113.695312,0.000000,10.164000,0.000000,1.342110,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,25.400471,654.009029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,2.125200,7.509579,0.626029,40.800471,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,13.946625,113.695312,0.000000,10.164000,0.000000,1.342110,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,25.400471,654.009029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,37.722300,7.509579,0.626029,40.800471,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,13.885988,113.695312,0.000000,10.164000,0.000000,1.342110,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,25.400471,654.009029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,37.722300,7.509579,0.626029,40.800471,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,19.952625,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,13.764712,113.695312,0.000000,10.164000,0.000000,1.342110,0.000000,0.000000,0.000000,419.106188,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,19.818356,588.498990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,3.187800,7.509579,0.626029,30.691911,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,15.394802,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,0.000000,113.695312,0.000000,9.507382,0.000000,1.342110,0.000000,0.000000,0.000000,356.315720,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,19.818356,579.617019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860895,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,3.187800,7.509579,0.626029,35.501620,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,17.681125,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,0.000000,113.695312,0.000000,9.507382,0.000000,1.342110,0.000000,0.000000,0.000000,299.610272,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,19.818356,579.617019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,3.187800,7.509579,0.626029,36.000388,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,17.666302,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,0.000000,113.695312,0.000000,9.507382,0.000000,1.342110,0.000000,0.000000,0.000000,237.428219,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,19.818356,579.617019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,3.187800,7.509579,0.626029,30.691911,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,15.394802,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,8.541225,0.000000,113.695312,0.000000,9.507382,0.000000,1.342110,0.000000,0.000000,0.000000,234.160272,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,19.818356,520.591053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,3.187800,7.509579,0.626029,30.691911,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,15.394802,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,9.507382,0.000000,1.342110,0.000000,0.000000,0.000000,234.160272,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,19.818356,400.324477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,3.187800,7.509579,0.626029,30.691911,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,15.394802,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,9.507382,0.000000,1.342110,0.000000,0.000000,0.000000,234.160272,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,19.818356,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,11.688600,7.509579,0.626029,30.691911,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,15.394802,44.659114,19.250000,0.000000,335.888438,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,9.507382,0.000000,40.263300,0.000000,0.000000,0.000000,234.160272,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,0.000000,0.000000,19.818356,366.038750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,51.910031,0.000000,59.511375,42.248745,0.000000,11.688600,7.509579,0.626029,30.691911,83.737500,0.000000,0.000000,0.000000,0.000000,141.983789,15.394802,44.659114,18.708048,0.000000,335.888438,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,9.507382,0.000000,40.263300,0.000000,0.000000,0.000000,234.160272,0,0,0,0,0

