Block,Time,TANAKPUR,ANTA_CRF,AURY_GF,URI,RIHAND1,NJPC,SALAL,DHAULIGNGA,DULHASTI,UNCHAHAR3,ANTA_RF,CHAMERA2,UNCHAHAR1,DADRI_GF,DADRI_LF,AURY_RF,RAPPC,CHAMERA3,URI2,SINGRAULI,KOTESHWR,KOLDAM,TEHRI,RIHAND2,DADRI_RF,ANTA_LF,AURY_LF,UNCHAHAR2,RAPPB,BSIUL,SEWA2,RAMPUR,CHAMERA1,PARBATI3,RIHAND3,AURY_CRF,KISHANGANGA,JHAJJAR,DADRI_CRF,UNCHAHAR4,DADRT2,ANTA_GF,NAPP,SINGRAULI_HYDRO,TANDA2,KHSTPP-II,TALA,KHSTPP-I,FSTPP I & II,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.494261,0.000000,0.000000,30.882634,88.743200,0.000000,12.329517,0.000000,1.856373,22.713436,0.000000,0.000000,9.654585,0.000000,0.000000,0.000000,52.268105,0.000000,30.768215,121.141702,8.084313,0.000000,0.000000,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,309.909968,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

49,12:00-12:15,0.247131,0.000000,0.000000,30.882634,88.743200,0.000000,12.329517,0.000000,1.856373,17.725972,0.000000,0.000000,8.042063,0.000000,0.000000,0.000000,52.268105,0.000000,30.768215,121.141702,8.084313,0.000000,0.000000,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,278.287100,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

50,12:15-12:30,0.247131,0.000000,0.000000,30.882634,88.743200,0.000000,12.329517,0.000000,1.856373,17.725972,0.000000,0.000000,8.042063,0.000000,0.000000,0.000000,52.268105,0.000000,30.768215,121.141702,8.084313,0.000000,0.000000,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,268.641100,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

51,12:30-12:45,0.247131,0.000000,0.000000,30.882634,88.743200,0.000000,12.329517,0.000000,1.856373,17.725972,0.000000,0.000000,7.675515,0.000000,0.000000,0.000000,52.268105,0.000000,30.768215,121.141702,8.084313,0.000000,0.000000,113.943375,0.000000,0.000000,0.000000,32.875883,0.000000,6.289964,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,232.950900,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

52,12:45-13:00,0.247131,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,1.856373,14.353248,0.000000,0.000000,6.376006,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,0.000000,113.943375,0.000000,0.000000,0.000000,32.875883,0.000000,6.289964,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,232.950900,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

53,13:00-13:15,4.942610,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,1.856373,14.353248,0.000000,0.000000,6.376006,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,0.000000,113.943375,0.000000,0.000000,0.000000,22.639162,0.000000,6.289964,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,232.950900,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,114.400788,0.000000,30.419143,16.925361,19.291953,403.945542,0,0,0,0,0

54,13:15-13:30,4.942610,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,1.856373,14.353248,0.000000,0.000000,6.376006,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,0.000000,113.943375,0.000000,0.000000,0.000000,22.639162,0.000000,6.289964,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,232.950900,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,114.400788,0.000000,30.419143,13.285434,19.291953,403.945542,0,0,0,0,0

55,13:30-13:45,4.942610,0.000000,0.000000,17.038694,88.743200,0.000000,12.329517,0.000000,1.856373,14.353248,0.000000,0.000000,6.376006,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,12.214730,113.943375,0.000000,0.000000,0.000000,22.639162,0.000000,6.289964,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,232.950900,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,114.400788,0.000000,30.419143,13.658736,19.291953,403.945542,0,0,0,0,0

56,13:45-14:00,4.942610,0.000000,0.000000,17.038694,88.743200,0.000000,12.329517,0.000000,1.856373,14.353248,0.000000,0.000000,6.376006,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,12.640118,113.943375,0.000000,0.000000,0.000000,22.639162,0.000000,6.289964,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,232.950900,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,114.400788,0.000000,30.419143,13.658736,19.291953,403.945542,0,0,0,0,0

57,14:00-14:15,4.695480,0.000000,0.000000,17.038694,61.286440,0.000000,12.329517,0.000000,15.895501,14.353248,0.000000,0.000000,6.376006,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,12.640118,91.586166,0.000000,0.000000,0.000000,22.639162,0.000000,6.289964,5.091815,0.000000,0.000000,0.000000,43.051063,0.000000,0.000000,232.950900,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,114.400788,0.000000,30.419143,11.006086,19.291953,403.945542,0,0,0,0,0

58,14:15-14:30,4.448349,0.000000,0.000000,17.038694,61.286440,0.000000,12.329517,0.000000,15.895501,14.353248,0.000000,0.000000,6.376006,0.000000,0.000000,0.000000,52.268105,0.000000,13.624589,121.141702,8.084313,0.000000,12.640118,91.586166,0.000000,0.000000,0.000000,22.639162,0.000000,6.289964,5.091815,0.000000,0.000000,0.000000,43.051063,0.000000,0.000000,232.950900,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,114.400788,0.000000,30.419143,11.006086,19.291953,403.945542,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,30.882634,61.286440,0.000000,12.329517,0.000000,15.895501,14.353248,0.000000,0.000000,6.376006,0.000000,0.000000,0.000000,52.268105,0.000000,18.166119,121.141702,8.084313,0.000000,12.640118,91.586166,0.000000,0.000000,0.000000,22.639162,0.000000,6.289964,5.091815,0.000000,0.000000,0.000000,43.051063,0.000000,0.000000,232.950900,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,114.400788,0.000000,30.419143,11.006086,19.291953,403.945542,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,30.882634,61.286440,0.000000,12.329517,0.000000,15.895501,14.353248,0.000000,0.000000,6.376006,0.000000,0.000000,0.000000,52.268105,0.000000,18.166119,121.141702,8.084313,0.000000,12.640118,91.586166,0.000000,0.000000,0.000000,22.639162,0.000000,6.289964,5.091815,0.000000,0.000000,0.000000,43.051063,0.000000,0.000000,232.950900,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,114.400788,0.000000,30.419143,11.006086,19.291953,403.945542,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,34.077389,61.286440,0.000000,12.329517,0.000000,15.895501,14.353248,0.000000,0.000000,6.376006,0.000000,0.000000,0.000000,52.268105,0.000000,22.058859,121.141702,8.084313,0.000000,12.640118,91.586166,0.000000,0.000000,0.000000,27.237507,0.000000,6.289964,10.183629,0.000000,0.000000,0.000000,43.051063,0.000000,0.000000,232.950900,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,114.400788,0.000000,35.999933,13.085185,19.291953,403.945542,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,34.077389,61.286440,0.000000,12.329517,0.000000,15.895501,14.353248,0.000000,0.000000,6.376006,0.000000,0.000000,0.000000,52.268105,0.000000,22.058859,121.141702,8.084313,0.000000,25.280237,91.586166,0.000000,0.000000,0.000000,22.639162,0.000000,6.289964,10.183629,0.000000,0.000000,0.000000,43.051063,0.000000,0.000000,232.950900,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,114.400788,0.000000,35.999933,13.085185,19.291953,403.945542,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,34.077389,88.743200,0.000000,12.329517,0.000000,15.895501,17.861016,0.000000,0.000000,7.675515,0.000000,0.000000,0.000000,52.268105,0.000000,22.058859,121.141702,8.084313,0.000000,25.280237,113.943375,0.000000,0.000000,0.000000,28.277538,0.000000,0.000000,10.183629,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,232.950900,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,114.400788,0.000000,35.999933,15.843941,19.291953,403.945542,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,34.077389,88.743200,0.000000,12.329517,0.000000,15.895501,17.861016,0.000000,0.000000,7.675515,0.000000,0.000000,0.000000,52.268105,0.000000,22.058859,121.141702,8.084313,0.000000,25.280237,113.943375,0.000000,0.000000,0.000000,32.875883,0.000000,0.000000,10.183629,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,287.933100,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,114.400788,0.000000,35.999933,15.843941,19.291953,403.945542,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,34.077389,88.743200,0.000000,12.329517,0.000000,15.895501,17.861016,0.000000,0.000000,7.675515,0.000000,0.000000,0.000000,52.268105,0.000000,22.058859,121.141702,8.084313,0.000000,25.280237,113.943375,0.000000,0.000000,0.000000,32.875883,0.000000,0.000000,10.183629,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,336.163100,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,133.948165,0.000000,35.999933,15.843941,19.291953,403.945542,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,34.077389,88.743200,0.000000,12.329517,0.000000,15.895501,20.468426,0.000000,0.000000,8.419318,0.000000,0.000000,0.000000,52.268105,0.000000,22.058859,121.141702,8.084313,0.000000,25.280237,113.943375,0.000000,0.000000,0.000000,32.875883,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,416.767881,0.000000,0.000000,361.551372,0.000000,42.031866,0.775018,0.000000,142.270551,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,34.077389,88.743200,21.466691,12.329517,0.000000,15.895501,25.455890,0.000000,0.000000,9.628269,0.000000,0.000000,0.000000,52.268105,0.000000,22.058859,121.141702,8.084313,0.000000,25.280237,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,404.461507,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,34.077389,88.743200,43.390120,12.329517,0.000000,15.895501,25.455890,0.000000,0.000000,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,22.058859,121.141702,8.084313,0.000000,25.280237,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,433.399507,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,26.622960,88.743200,67.688586,12.329517,0.000000,15.895501,25.455890,0.000000,3.214530,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,22.058859,121.141702,16.168625,0.000000,25.280237,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,481.629507,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,26.622960,88.743200,87.054282,16.812978,8.812620,15.895501,25.455890,0.000000,6.429059,10.523786,0.000000,0.000000,0.000000,52.268105,2.456643,22.058859,121.141702,24.252938,0.000000,25.280237,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,1.061060,15.244585,0.000000,13.552013,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,529.863461,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,26.622960,88.743200,112.814311,54.361962,17.625241,31.791001,25.455890,0.000000,38.111462,10.523786,0.000000,0.000000,0.000000,52.268105,28.033985,22.058859,121.141702,30.435059,0.000000,37.920355,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,18.869891,15.244585,0.000000,27.104025,0.000000,58.530578,0.000000,0.000000,338.847968,0.000000,0.000000,525.996380,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,26.622960,88.743200,135.377173,54.361962,26.437861,31.791001,25.455890,0.000000,38.111462,10.523786,0.000000,0.000000,0.000000,52.268105,28.033985,22.058859,121.141702,30.435059,0.000000,37.920355,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,18.869891,15.244585,0.000000,40.656038,0.000000,58.530578,0.000000,0.000000,290.617968,0.000000,0.000000,525.996380,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,26.622960,88.743200,135.377173,54.361962,26.437861,31.791001,25.455890,0.000000,38.111462,10.523786,0.000000,0.000000,0.000000,52.268105,28.033985,22.058859,121.141702,30.435059,0.000000,37.920355,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,18.869891,15.244585,0.000000,40.656038,0.000000,58.530578,0.000000,0.000000,312.025387,0.000000,0.000000,580.785178,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,26.622960,88.743200,135.377173,54.361962,26.437861,31.791001,25.455890,0.000000,38.111462,10.523786,0.000000,0.000000,0.000000,52.268105,28.033985,22.058859,121.141702,30.435059,0.000000,37.920355,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,18.869891,15.244585,0.000000,40.656038,0.000000,58.530578,0.000000,0.000000,358.239657,0.000000,0.000000,584.652259,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,26.622960,88.743200,112.814311,54.361962,26.437861,31.791001,25.455890,0.000000,38.111462,10.523786,0.000000,0.000000,0.000000,52.268105,28.033985,22.058859,121.141702,30.435059,0.000000,37.920355,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,18.869891,15.244585,0.000000,40.656038,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,625.261919,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,26.622960,88.743200,90.251449,54.361962,15.290839,31.791001,25.455890,0.000000,38.111462,10.523786,0.000000,0.000000,0.000000,52.268105,28.033985,22.058859,121.141702,30.435059,0.000000,37.920355,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,12.579927,15.244585,0.000000,27.104025,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,615.396087,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,26.622960,88.743200,67.688586,16.812978,7.772843,15.895501,25.455890,0.000000,3.214530,10.523786,0.000000,0.000000,0.000000,52.268105,1.228322,22.058859,121.141702,16.168625,0.000000,37.920355,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,6.289964,15.244585,0.000000,13.552013,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,620.219087,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,26.622960,88.743200,45.125724,12.329517,0.000000,15.895501,25.455890,0.000000,0.000000,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,22.058859,121.141702,8.084313,0.000000,37.920355,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,6.289964,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,620.219087,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

79,19:30-19:45,5.189741,0.000000,0.000000,26.622960,88.743200,22.562862,12.329517,0.000000,15.895501,25.455890,0.000000,0.000000,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,25.280237,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,634.688087,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

80,19:45-20:00,5.189741,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,15.895501,25.455890,0.000000,0.000000,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,25.280237,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,420.020601,0.000000,0.000000,634.907919,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,15.895501,25.455890,0.000000,0.000000,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,25.280237,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,402.192478,0.000000,0.000000,584.652259,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,15.895501,25.455890,0.000000,0.000000,10.523786,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,24.976388,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,338.847968,0.000000,0.000000,584.652259,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,15.895501,22.848480,0.000000,0.000000,9.779983,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,24.915618,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,298.323116,0.000000,0.000000,580.785178,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,15.895501,22.848480,0.000000,0.000000,9.779983,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,24.915618,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,235.635768,0.000000,0.000000,580.785178,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,15.895501,22.848480,0.000000,0.000000,9.779983,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,24.915618,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,235.635768,0.000000,0.000000,580.785178,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,15.895501,22.848480,0.000000,0.000000,9.779983,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,24.915618,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,235.635768,0.000000,0.000000,580.785178,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,15.895501,19.340712,0.000000,0.000000,8.480474,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,12.640118,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,235.635768,0.000000,0.000000,580.785178,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,15.895501,19.340712,0.000000,0.000000,8.412952,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,12.640118,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,235.635768,0.000000,0.000000,580.785178,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,15.895501,19.340712,0.000000,0.000000,8.412952,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,12.640118,113.943375,0.000000,0.000000,0.000000,35.251114,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,235.635768,0.000000,0.000000,563.480736,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,15.895501,19.340712,0.000000,0.000000,8.412952,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,12.640118,113.943375,0.000000,0.000000,0.000000,35.251114,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,235.635768,0.000000,0.000000,525.899920,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,15.895501,19.340712,0.000000,0.000000,8.412952,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,12.153960,113.943375,0.000000,0.000000,0.000000,35.251114,0.000000,0.000000,15.244585,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,235.635768,0.000000,0.000000,516.253920,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,1.856373,19.340712,0.000000,0.000000,8.412952,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,12.153960,113.943375,0.000000,0.000000,0.000000,35.251114,0.000000,0.000000,12.858118,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,235.635768,0.000000,0.000000,468.023920,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,1.856373,19.340712,0.000000,0.000000,8.412952,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,12.153960,113.943375,0.000000,0.000000,0.000000,35.251114,0.000000,0.000000,12.729537,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,235.635768,0.000000,0.000000,400.501920,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,1.856373,19.340712,0.000000,0.000000,8.412952,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,0.000000,113.943375,0.000000,0.000000,0.000000,35.251114,0.000000,0.000000,10.183629,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,235.635768,0.000000,0.000000,361.966150,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,1.856373,19.340712,0.000000,0.000000,8.412952,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,0.000000,113.943375,0.000000,0.000000,0.000000,35.251114,0.000000,0.000000,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,235.635768,0.000000,0.000000,361.966150,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,26.622960,88.743200,0.000000,12.329517,0.000000,1.856373,14.005992,0.000000,0.000000,5.797246,0.000000,0.000000,0.000000,52.268105,0.000000,14.273379,121.141702,0.000000,0.000000,0.000000,113.943375,0.000000,0.000000,0.000000,40.889490,0.000000,0.000000,5.091815,0.000000,0.000000,0.000000,58.530578,0.000000,0.000000,232.468600,0.000000,0.000000,361.966150,0.000000,42.031866,0.775018,0.000000,142.293572,0.000000,44.756553,19.996158,19.291953,403.945542,0,0,0,0,0

