Block,Time,TEHRI,NJPC,UNCHAHAR4,NAPP,DULHASTI,RAPPB,UNCHAHAR2,ANTA_CRF,RIHAND2,KOTESHWR,AURY_CRF,DADRI_GF,CHAMERA1,ANTA_RF,DADRI_CRF,AURY_RF,CHAMERA2,URI2,KISHANGANGA,SINGRAULI_HYDRO,URI,DADRI_RF,JHAJJAR,DHAULIGNGA,DADRT2,TANDA2,PARBATI3,SALAL,DADRI_LF,UNCHAHAR1,CHAMERA3,RAMPUR,TANAKPUR,UNCHAHAR3,RAPPC,KOLDAM,RIHAND3,AURY_GF,SINGRAULI,AURY_LF,ANTA_LF,RIHAND1,BSIUL,SEWA2,ANTA_GF,KHSTPP-II,TALA,SASAN,BRBCL,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,173.717757,1.650663,47.661680,57.122017,0.000000,18.735218,0.000000,108.830914,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,37.299192,0.000000,314.871797,21.012717,370.208574,4.801367,4.123849,49.353858,0.000000,18.000706,33.622609,6.511447,2.349444,22.337008,65.631598,8.952967,114.133114,0.000000,129.616237,0.000000,0.000000,84.655459,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

49,12:00-12:15,0.000000,173.717757,1.650663,47.661680,57.122017,0.000000,18.735218,0.000000,117.218503,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,37.299192,0.000000,301.173600,21.012717,416.137548,4.993960,4.123849,49.353858,0.000000,18.982335,33.622609,6.511447,2.473099,23.439704,65.631598,8.952967,122.885103,0.000000,139.573017,0.000000,0.000000,91.134166,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

50,12:15-12:30,0.000000,173.717757,1.650663,47.661680,57.122017,0.000000,18.735218,0.000000,117.218503,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,320.479600,21.012717,438.339448,4.993960,4.123849,62.814002,0.000000,18.982335,33.622609,6.511447,2.473099,23.439704,65.631598,8.952967,122.885103,0.000000,139.573017,0.000000,0.000000,91.134166,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

51,12:30-12:45,0.000000,173.717757,1.650663,47.661680,57.122017,0.000000,18.735218,0.000000,117.218503,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,282.253720,21.012717,461.506648,4.993960,4.123849,76.621865,0.000000,18.982335,33.622609,6.511447,2.473099,23.439704,65.631598,8.952967,122.885103,0.000000,139.573017,0.000000,0.000000,91.134166,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

52,12:45-13:00,0.000000,173.717757,1.650663,47.661680,57.122017,0.000000,18.735218,0.000000,117.218503,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,253.294720,21.012717,475.020848,4.993960,4.123849,76.621865,0.000000,18.982335,33.622609,6.511447,2.473099,23.439704,65.631598,8.952967,122.885103,0.000000,139.573017,0.000000,0.000000,91.134166,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

53,13:00-13:15,0.000000,173.717757,1.650663,47.661680,57.122017,0.000000,18.735218,0.000000,117.218503,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,37.299192,0.000000,205.029720,21.012717,481.777948,4.993960,4.123849,76.621865,0.000000,18.982335,33.622609,6.511447,2.349444,23.439704,65.631598,8.952967,122.885103,0.000000,139.573017,0.000000,0.000000,91.134166,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

54,13:15-13:30,0.000000,173.717757,1.650663,47.661680,57.122017,0.000000,18.735218,0.000000,117.218503,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,37.299192,0.000000,214.682720,21.012717,504.945148,4.993960,4.123849,76.621865,0.000000,18.982335,33.622609,6.511447,2.349444,23.439704,65.631598,8.952967,122.885103,0.000000,139.573017,0.000000,0.000000,91.134166,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

55,13:30-13:45,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,19.370192,0.000000,120.005481,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,37.299192,0.000000,262.947720,21.012717,593.204940,4.993960,4.123849,76.621865,0.000000,19.390850,33.622609,6.511447,2.349444,24.069369,65.631598,8.952967,126.048971,0.000000,144.733982,0.000000,0.000000,93.688102,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

56,13:45-14:00,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,19.370192,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,340.171720,21.012717,593.204940,5.172163,4.123849,76.621865,0.000000,19.390850,33.622609,6.511447,2.349444,24.069369,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

57,14:00-14:15,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.154193,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,408.407426,21.012717,593.204940,5.172163,4.123849,80.760859,0.000000,21.161747,33.622609,6.511447,9.768739,26.224056,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

58,14:15-14:30,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,408.407426,21.012717,593.204940,5.172163,4.123849,80.760859,0.000000,21.844739,33.622609,6.511447,9.768739,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,0.000000,0.000000,143.153990,0.000000,404.238681,19.305970,10.737611,42.772443,0,0,0,0,0

59,14:30-14:45,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,419.991026,21.012717,593.204940,5.172163,4.123849,80.760859,0.000000,21.844739,33.622609,6.511447,9.768739,26.679908,65.631598,8.591232,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,5.357525,0.000000,143.153990,0.000000,404.238681,19.305970,9.981717,42.772443,0,0,0,0,0

60,14:45-15:00,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,419.991026,21.012717,602.857940,5.172163,4.123849,80.760859,0.000000,21.844739,33.622609,6.511447,9.768739,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,5.357525,0.000000,143.153990,0.000000,404.238681,19.305970,9.981717,42.772443,0,0,0,0,0

61,15:00-15:15,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,419.991026,21.012717,657.288004,5.172163,17.673643,80.760859,0.000000,21.844739,33.622609,6.511447,2.349444,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,5.357525,0.000000,143.153990,0.000000,404.238681,19.305970,9.981717,42.772443,0,0,0,0,0

62,15:15-15:30,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,419.991026,21.012717,664.817504,5.172163,17.673643,80.760859,0.000000,21.844739,33.622609,6.511447,2.349444,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,5.357525,0.000000,143.153990,0.000000,404.238681,19.305970,9.981717,42.772443,0,0,0,0,0

63,15:30-15:45,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,449.298692,21.012717,664.817504,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,9.768739,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,5.357525,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

64,15:45-16:00,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,449.298692,21.012717,664.817504,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,9.768739,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,5.969814,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

65,16:00-16:15,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,449.298692,21.012717,664.817504,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,2.967718,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,5.969814,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

66,16:15-16:30,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,449.298692,21.012717,664.817504,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,2.967718,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,5.357525,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

67,16:30-16:45,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,449.298692,21.012717,664.817504,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,2.967718,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,12.092701,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

68,16:45-17:00,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,449.298692,21.012717,664.817504,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,2.967718,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,12.092701,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

69,17:00-17:15,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,451.229292,21.012717,664.817504,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,4.822542,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,12.092701,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

70,17:15-17:30,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,451.229292,21.012717,664.817504,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,4.822542,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,12.092701,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

71,17:30-17:45,0.000000,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,451.229292,21.012717,664.817504,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,4.822542,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

72,17:45-18:00,10.076045,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,451.229292,21.012717,664.817504,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,4.822542,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

73,18:00-18:15,20.152088,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,451.229292,31.519075,664.817504,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,4.822542,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

74,18:15-18:30,30.228133,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,0.000000,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,33.036427,0.000000,401.998992,42.025433,664.817504,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,4.822542,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

75,18:30-18:45,40.304177,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,33.934961,5.367487,1.087110,32.503582,0.000000,387.519492,42.025433,664.527914,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,4.204268,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

76,18:45-19:00,40.304177,175.707713,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,10.015294,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,48.175270,37.019958,5.465078,1.087110,32.503582,0.000000,381.727692,42.025433,664.527914,5.172163,20.619250,80.760859,0.000000,21.844739,33.622609,6.682409,4.204268,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.652766,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

77,19:00-19:15,40.304177,175.707713,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,10.015294,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,48.175270,37.019958,5.465078,1.087110,32.503582,0.000000,362.421692,42.025433,664.527914,5.172163,37.833378,80.760859,0.000000,21.844739,33.622609,6.682409,9.768739,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.652766,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

78,19:15-19:30,40.304177,175.707713,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,10.015294,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,48.175270,37.019958,5.465078,1.087110,32.503582,0.000000,367.248192,42.025433,664.527914,5.172163,37.833378,80.760859,0.000000,21.844739,33.622609,6.682409,9.768739,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.652766,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

79,19:30-19:45,40.304177,175.707713,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,10.015294,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,48.175270,37.019958,5.465078,1.087110,32.503582,0.000000,382.692992,42.025433,664.527914,5.172163,37.833378,80.760859,0.000000,21.844739,33.622609,6.682409,4.204268,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.652766,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

80,19:45-20:00,40.304177,175.707713,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,10.015294,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,48.175270,37.019958,5.465078,1.087110,32.503582,0.000000,392.345992,42.025433,664.527914,5.172163,37.833378,80.760859,0.000000,21.844739,33.622609,6.682409,4.204268,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.652766,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

81,20:00-20:15,40.304177,175.707713,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,10.015294,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,48.175270,37.019958,5.465078,1.087110,32.503582,0.000000,382.692992,42.025433,664.527914,5.172163,37.833378,80.760859,0.000000,21.844739,33.622609,6.682409,4.204268,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.652766,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

82,20:15-20:30,40.304177,175.707713,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,10.015294,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,48.175270,37.019958,5.465078,1.087110,32.503582,0.000000,392.345992,42.025433,664.527914,5.172163,37.833378,76.621865,0.000000,21.844739,33.622609,6.682409,4.204268,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.652766,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

83,20:30-20:45,40.304177,175.707713,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,10.015294,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,48.175270,37.019958,5.465078,1.087110,32.503582,0.000000,397.172492,42.025433,664.527914,5.172163,20.619250,76.621865,0.000000,21.844739,33.622609,6.682409,5.193507,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.652766,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

84,20:45-21:00,40.304177,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,32.392463,5.367487,1.087110,32.503582,0.000000,407.790792,42.025433,664.527914,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,5.193507,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

85,21:00-21:15,40.304177,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,9.458890,0.000000,0.000000,40.685542,0.000000,0.000000,0.000000,46.816884,32.392463,5.367487,1.087110,32.503582,0.000000,412.617292,42.025433,664.527914,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,5.193507,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

86,21:15-21:30,40.304177,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,9.458890,0.000000,0.000000,40.685542,11.504059,0.000000,18.654616,46.816884,32.392463,5.367487,1.087110,32.503582,0.000000,451.229292,42.025433,664.527914,5.172163,17.673643,76.621865,0.000000,21.844739,33.622609,6.511447,5.193507,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

87,21:30-21:45,40.304177,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,9.458890,0.000000,0.000000,40.685542,11.504059,0.000000,57.918000,46.816884,32.392463,5.367487,1.087110,32.503582,0.000000,451.229292,42.025433,664.527914,5.172163,17.673643,75.713306,0.000000,21.844739,33.622609,6.511447,5.193507,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

88,21:45-22:00,40.304177,175.707713,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,20.030589,0.000000,0.000000,40.685542,30.810059,0.000000,74.886932,48.175270,37.019958,5.465078,1.087110,32.503582,20.271300,451.229292,42.025433,664.527914,5.172163,17.673643,75.713306,0.000000,21.844739,33.622609,6.682409,4.204268,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.652766,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

89,22:00-22:15,40.304177,175.707713,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,20.030589,0.000000,0.000000,40.685542,32.286872,0.000000,60.000965,48.175270,37.019958,5.465078,1.087110,32.503582,60.813900,451.229292,42.025433,664.527914,5.172163,17.673643,75.713306,0.000000,21.844739,33.622609,6.682409,4.204268,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.652766,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

90,22:15-22:30,40.304177,175.707713,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,20.030589,0.000000,0.000000,40.685542,32.286872,0.000000,52.069633,48.175270,37.019958,5.465078,1.087110,32.503582,66.402311,451.229292,42.025433,664.527914,5.172163,17.673643,75.713306,0.000000,21.844739,33.622609,6.682409,4.204268,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.652766,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

91,22:30-22:45,40.304177,175.707713,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,20.030589,0.000000,0.000000,40.685542,46.553115,0.000000,74.886932,48.175270,37.019958,5.465078,1.087110,32.503582,92.262023,451.229292,42.025433,664.527914,5.172163,17.673643,75.713306,0.000000,21.844739,33.622609,6.682409,2.967718,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.652766,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

92,22:45-23:00,40.304177,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,20.030589,0.000000,0.000000,40.685542,46.553115,0.000000,74.886932,46.816884,33.934961,5.367487,1.087110,32.503582,95.683198,451.229292,42.025433,664.527914,5.172163,17.673643,75.713306,0.000000,21.844739,33.622609,6.511447,3.956958,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

93,23:00-23:15,40.304177,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,20.030589,0.000000,0.000000,40.685542,46.553115,0.000000,74.886932,46.816884,33.934961,5.367487,1.087110,32.503582,95.683198,451.229292,42.025433,664.527914,5.172163,17.673643,75.713306,0.000000,21.844739,33.622609,6.511447,3.956958,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

94,23:15-23:30,40.304177,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,20.030589,0.000000,0.000000,40.685542,46.553115,0.000000,74.886932,46.816884,33.934961,5.367487,1.087110,32.503582,95.683198,451.229292,42.025433,664.527914,5.172163,17.673643,75.713306,0.000000,21.844739,33.622609,6.511447,3.956958,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

95,23:30-23:45,40.304177,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,26.707451,0.000000,0.000000,40.685542,46.553115,0.000000,74.886932,46.816884,33.934961,5.367487,1.087110,32.503582,95.683198,451.229292,42.025433,664.527914,5.172163,17.673643,75.713306,0.000000,21.844739,33.622609,6.511447,3.956958,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

96,23:45-24:00,40.304177,173.717757,2.982777,47.661680,57.122017,0.000000,21.670985,0.000000,120.064014,26.707451,0.000000,0.000000,40.685542,46.553115,0.000000,74.886932,46.816884,33.934961,5.367487,1.087110,32.503582,95.683198,451.229292,42.025433,664.527914,5.172163,17.673643,75.713306,0.000000,21.844739,33.622609,6.511447,3.956958,26.679908,65.631598,8.952967,126.048971,0.000000,144.784333,0.000000,0.000000,93.688102,12.589056,18.148236,0.000000,143.153990,0.000000,404.238681,19.305970,11.043547,42.772443,0,0,0,0,0

