Time,Block,NR/2023/15229/D,NR/2023/14187/F,NR/2023/15236/D,NR/2023/15230/D,NR/2023/11739/A,NR/2023/13284/A,NR/2023/15259/C,NR/2023/11469/A,NR/2023/15247/C,NR/2023/11697/A,NR/2023/11203/A,NR/2023/13983/F,NR/2023/15258/C,NR/2023/11458/A,NR/2023/13983/F/II,NR/2023/14688/F,NR/2023/11654/A,NR/2023/13283/A,NR/2023/15246/C,NR/2023/15243/C,NR/2023/15261/C,NR/2023/12646/A,NR/2023/11954/A,NR/2023/11325/A,NR/2023/11315/A,NR/2023/13859/A,NR/2023/15237/D,NR/2023/14688/F/II,NR/2023/11470/A,NR/2023/11328/A,NR/2023/13573/A,NR/2023/13858/A,Total
70,17:15-17:30,0.99,3.860000,0.000000,193.200000,22.470000,0.000000,0.000000,84.990000,6.060000,0.000000,63.030000,0.820000,0.000000,48.300000,0.000000,0.000000,66.480000,24.150000,6.760000,0.000000,0.000000,0.000000,0.000000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,996.85

71,17:30-17:45,1.04,3.860000,0.000000,193.200000,22.470000,0.000000,0.000000,84.990000,6.060000,0.000000,63.030000,0.820000,0.000000,48.300000,0.000000,0.000000,66.480000,24.150000,6.760000,0.000000,0.000000,0.000000,0.000000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,996.9

72,17:45-18:00,0.87,3.860000,0.000000,193.200000,22.470000,0.000000,0.000000,84.990000,6.060000,0.000000,63.030000,0.820000,0.000000,48.300000,0.000000,0.000000,66.480000,24.150000,6.760000,0.000000,0.000000,0.000000,0.000000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,996.73

73,18:00-18:15,0.6,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.870000,0.000000,48.300000,0.000000,0.000000,66.480000,0.000000,6.760000,0.000000,0.000000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,994.44

74,18:15-18:30,0.33,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.870000,0.000000,48.300000,0.000000,0.000000,66.480000,0.000000,6.760000,0.000000,0.000000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,994.17

75,18:30-18:45,0.14,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.870000,0.000000,48.300000,0.000000,0.000000,66.480000,0.000000,6.760000,0.000000,0.000000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,993.98

76,18:45-19:00,0,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.870000,0.000000,48.300000,0.000000,0.000000,66.480000,0.000000,6.760000,0.000000,0.000000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,993.84

77,19:00-19:15,0,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.920000,0.000000,48.300000,0.000000,0.000000,66.480000,0.000000,6.760000,0.000000,0.000000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,993.89

78,19:15-19:30,0,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.920000,0.000000,48.300000,0.000000,0.000000,66.480000,0.000000,6.760000,0.000000,0.000000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,993.89

79,19:30-19:45,0,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.920000,0.000000,48.300000,0.000000,0.000000,66.480000,0.000000,6.760000,0.000000,36.710000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,1030.6

80,19:45-20:00,0,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.920000,0.000000,48.300000,0.000000,0.000000,66.480000,0.000000,6.760000,0.000000,80.180000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,1074.07

81,20:00-20:15,0,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.920000,0.000000,48.300000,0.000000,0.000000,66.480000,0.000000,6.760000,0.000000,176.780000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,1170.67

82,20:15-20:30,0,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.920000,0.000000,48.300000,0.000000,0.000000,66.480000,0.000000,6.760000,0.000000,200.930000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,1194.82

83,20:30-20:45,0,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.920000,0.000000,48.300000,0.000000,0.000000,66.480000,0.000000,6.760000,0.000000,226.040000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,1219.93

84,20:45-21:00,0,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.920000,0.000000,48.300000,0.000000,0.000000,66.480000,0.000000,6.760000,0.000000,256.960000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,24.150000,21.240000,48.300000,62.790000,84.520000,1250.85

85,21:00-21:15,0,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.920000,0.000000,91.770000,0.000000,3.870000,66.480000,0.000000,6.760000,0.000000,282.070000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,20.280000,21.240000,48.300000,62.790000,84.520000,1319.43

86,21:15-21:30,0,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.920000,0.000000,91.770000,0.000000,3.870000,66.480000,0.000000,6.760000,0.000000,314.920000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,20.280000,21.240000,48.300000,62.790000,84.520000,1352.28

87,21:30-21:45,0,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,5.040000,0.000000,63.030000,0.920000,0.000000,91.770000,0.000000,3.870000,66.480000,0.000000,6.760000,0.000000,347.760000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,20.280000,21.240000,48.300000,62.790000,84.520000,1385.12

88,21:45-22:00,0,3.860000,0.000000,193.200000,9.120000,0.000000,0.000000,84.990000,4.040000,0.000000,63.030000,0.920000,0.000000,91.770000,0.000000,3.870000,66.480000,0.000000,6.760000,0.000000,380.600000,0.000000,36.450000,24.150000,22.220000,188.370000,0.000000,20.280000,21.240000,48.300000,62.790000,84.520000,1416.96

89,22:00-22:15,0,3.860000,0.000000,193.200000,9.120000,81.820000,0.000000,84.990000,4.040000,35.070000,63.030000,0.920000,0.000000,91.770000,0.000000,3.860000,66.480000,0.000000,6.760000,0.000000,306.220000,23.120000,36.450000,24.150000,22.220000,188.370000,0.000000,20.290000,21.240000,48.300000,62.790000,84.520000,1482.59

90,22:15-22:30,0,3.860000,0.000000,193.200000,9.120000,81.820000,0.000000,84.990000,4.040000,35.070000,63.030000,0.920000,0.000000,91.770000,0.000000,3.860000,66.480000,0.000000,6.760000,0.000000,332.300000,23.120000,36.450000,24.150000,22.220000,188.370000,0.000000,20.290000,21.240000,48.300000,62.790000,84.520000,1508.67

91,22:30-22:45,0,3.860000,0.000000,193.200000,9.120000,81.820000,0.000000,84.990000,4.040000,35.070000,63.030000,0.920000,0.000000,91.770000,0.000000,3.860000,66.480000,0.000000,6.760000,0.000000,346.790000,23.120000,36.450000,24.150000,22.220000,188.370000,0.000000,20.290000,21.240000,48.300000,62.790000,84.520000,1523.16

92,22:45-23:00,0,3.860000,0.000000,193.200000,9.120000,81.820000,0.000000,84.990000,4.040000,35.070000,63.030000,0.920000,0.000000,91.770000,0.000000,3.860000,66.480000,0.000000,6.760000,0.000000,352.590000,23.120000,36.450000,24.150000,22.220000,188.370000,0.000000,20.290000,21.240000,48.300000,62.790000,84.520000,1528.96

93,23:00-23:15,0,3.860000,0.000000,193.200000,9.120000,81.820000,0.000000,84.990000,4.040000,35.070000,63.030000,0.870000,0.000000,91.770000,0.000000,3.860000,66.480000,0.000000,6.760000,0.000000,349.690000,23.120000,36.450000,24.150000,22.220000,188.370000,0.000000,20.290000,21.240000,48.300000,62.790000,84.520000,1526.01

94,23:15-23:30,0,3.860000,0.000000,193.200000,9.120000,81.820000,0.000000,84.990000,4.040000,35.070000,63.030000,0.870000,0.000000,91.770000,0.000000,3.860000,66.480000,0.000000,6.760000,0.000000,338.100000,23.120000,36.450000,24.150000,22.220000,188.370000,0.000000,20.290000,21.240000,48.300000,62.790000,84.520000,1514.42

95,23:30-23:45,0,3.860000,0.000000,193.200000,9.120000,81.820000,0.000000,84.990000,4.040000,35.070000,63.030000,0.870000,0.000000,91.770000,0.000000,3.860000,66.480000,0.000000,6.760000,0.000000,315.880000,23.120000,36.450000,24.150000,22.220000,188.370000,0.000000,20.290000,21.240000,48.300000,62.790000,84.520000,1492.2

96,23:45-24:00,0,3.860000,0.000000,193.200000,9.120000,81.820000,0.000000,84.990000,4.040000,35.070000,63.030000,0.870000,0.000000,91.770000,0.000000,3.860000,66.480000,0.000000,6.760000,0.000000,284.970000,23.120000,36.450000,24.150000,22.220000,188.370000,0.000000,20.290000,21.240000,48.300000,62.790000,84.520000,1461.29

