Block,Time,NR/01102023/06022042/L_NR_2012_02,NR/01012024/15012024/IEX_231227_05966,NR/30092023/31122025/SH-07,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/01012024/31012024/HP-26,NR/03012024/03012024/IEX_240102_06011,SR/01102023/07102043/L_NR_2018_61,NR/01012024/15012024/IEX_231227_05965,NR/01102023/30042040/GNA_LT_36,NR/01012024/31012024/HP-27,NR/01012024/31032024/ ChanjuII,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/01012024/15012024/HPX-TAMDLY-271223-05546,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,WR/01102023/01102023/L_NR_2022_09,WR/01102023/29112042/L_NR_2019_05,NR/01102023/02012046/L_NR_2021_17,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/31102037/L_NR_2019_11,NR/01012024/31012024/52,NR/22102023/11042047/L_NR_2021_16,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01012024/31012024/HP-28,NR/01102023/30042040/GNA_LT_35,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/08032047/L_NR_2021_14,NR/01102023/06022042/L_NR_2012_07,NR/01102023/31052040/LT-31,NR/01102023/14082046/L_NR_2021_16,NR/01102023/22052037/LT-59,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25072045/L_NR_2021_15,NR/02012024/04012024/SJVN020124NR1333,L_NR_2019_19,NR/22102023/11042047/L_NR_2021_17,WR/01102023/16072048/L_NR_2022_08,NR/01102023/19072037/LT-05,NR/01102023/23072042/L_NR_2012_04,NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/24112044/L_NR_2020_07,WR/01102023/01102023/L_NR_2020_06,NR/01102023/02122045/L_NR_2021_13,NR/02012024/04012024/SJVN020124NR1334,NR/01102023/05012040/L_NR_2020_02,NR/26072023/25122043/L_NR_2023_10,NR/30092023/26122029/SH-06,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,WR/01102023/30052048/L_NR_2022_10,WR/01102023/31032046/L_NR_2020_05,NR/01102023/13082046/L_NR_2021_12
52,12:45-13:00,260.860000,48.200000,30.850000,6.750000,230.520000,0.000000,8.01,96.400000,15.600000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,0.000000,0.990000,96.400000,77,0.000000,0.000000,15.220000,32.5,88.85,75.090000,15.220000,0,0.850000,137,44.5,0,47.968632,38,6.66,115.620000,271.120000,77.120000,32.5,6.83,6.84,46.67,0,1.570000,58,30.370000,11.570000,48.200000,13.33,20.5,233.33

53,13:00-13:15,260.860000,48.200000,30.850000,6.750000,230.520000,0.000000,8.01,96.400000,15.470000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,0.000000,1.070000,96.400000,90,0.000000,0.000000,15.090000,32.5,88.42,74.720000,15.090000,0,0.770000,189,45.5,24.1,48.454932,45,6.66,115.620000,271.120000,61.700000,32.5,6.83,6.84,46.67,28.92,1.570000,81,30.850000,11.570000,48.200000,13.33,20.5,233.33

54,13:15-13:30,260.860000,48.200000,30.850000,6.750000,230.520000,0.000000,8.01,96.400000,15.270000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,0.000000,1.070000,96.400000,90,0.000000,0.000000,14.900000,32.5,87.98,74.720000,14.900000,0,0.770000,189,45.5,24.1,47.005758,45,6.66,115.620000,271.120000,61.700000,32.5,6.83,6.84,46.67,28.92,1.570000,81,30.850000,11.570000,48.200000,13.33,20.5,233.33

55,13:30-13:45,260.860000,48.200000,30.850000,6.750000,230.520000,0.000000,8.01,96.400000,14.960000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,8.33,32.5,0,0.000000,1.070000,96.400000,90,0.000000,0.000000,14.590000,32.5,87.65,74.720000,14.590000,0,0.770000,189,45,24.1,40.907556,45,6.66,115.620000,271.120000,48.200000,32.5,6.83,6.84,46.67,28.92,1.570000,81,30.850000,11.570000,48.200000,8.33,20.5,233.33

56,13:45-14:00,260.860000,48.200000,30.850000,6.750000,230.520000,0.000000,8.01,96.400000,14.530000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,8.33,32.5,0,0.000000,1.070000,96.400000,88,0.000000,0.000000,14.170000,32.5,85.67,74.720000,14.170000,0,0.770000,189,44.8,24.1,40.547694,44,6.66,115.620000,271.120000,48.200000,32.5,6.83,6.84,46.67,28.92,1.570000,81,30.850000,11.570000,48.200000,8.33,20.5,233.33

57,14:00-14:15,260.860000,48.200000,30.850000,6.750000,230.520000,0.000000,8.01,96.400000,14.000000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,8.33,32.5,0,0.000000,1.150000,96.400000,85,0.000000,0.000000,13.660000,32.5,84.15,74.720000,13.660000,0,0.770000,189,43.36,24.1,39.477834,43,6.66,115.620000,271.120000,48.200000,32.5,6.83,6.84,46.67,28.92,1.570000,81,30.850000,11.570000,48.200000,8.33,20.5,233.33

58,14:15-14:30,260.860000,48.200000,30.850000,6.750000,230.520000,0.000000,8.01,96.400000,13.380000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,8.33,32.5,0,0.000000,1.150000,96.400000,82,0.000000,0.000000,13.050000,32.5,80.63,74.720000,13.050000,0,0.770000,175,41.38,24.1,37.727154,41,6.66,115.620000,271.120000,48.200000,32.5,6.83,6.84,45.28,28.92,1.570000,75,30.850000,11.570000,48.200000,8.33,20.5,226.39

59,14:30-14:45,260.860000,48.200000,25.390000,6.750000,230.520000,0.000000,8.01,96.400000,12.660000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,8.33,32.5,0,0.000000,1.150000,96.400000,77,0.000000,0.000000,12.350000,32.5,77.32,74.720000,12.350000,0,0.770000,161,40.25,24.1,35.40264,38,6.66,115.620000,271.120000,62.660000,32.5,6.83,6.84,43.36,28.92,1.570000,69,25.390000,11.570000,48.200000,8.33,20.5,216.82

60,14:45-15:00,260.860000,48.200000,25.390000,6.750000,230.520000,0.000000,8.01,96.400000,11.850000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,8.33,32.5,0,0.000000,1.150000,96.400000,72,0.000000,0.000000,11.560000,32.5,73.76,74.720000,11.560000,0,0.770000,158,38.1,24.1,32.689086,36,6.66,115.620000,271.120000,62.660000,32.5,6.83,6.84,41.01,28.92,1.570000,67,25.390000,11.570000,48.200000,8.33,20.5,205.08

61,15:00-15:15,260.860000,48.200000,30.850000,6.750000,230.520000,0.000000,8.01,96.400000,10.940000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,8.33,32.5,0,0.000000,1.220000,96.400000,65,0.000000,0.000000,10.680000,32.5,69.13,74.720000,10.680000,0,0.770000,147,35.82,24.1,29.343342,33,6.66,115.620000,271.120000,62.660000,32.5,6.83,6.84,38.6,28.92,1.620000,63,30.850000,11.570000,48.200000,8.33,20.5,193.03

62,15:15-15:30,260.860000,48.200000,30.850000,6.750000,230.520000,0.000000,8.01,96.400000,9.950000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,8.33,32.5,0,0.000000,1.220000,96.400000,58,0.000000,0.000000,9.710000,32.5,61.78,74.720000,9.710000,0,0.770000,133,33.33,24.1,26.444994,29,6.66,115.620000,271.120000,62.660000,32.5,6.83,6.84,35.95,28.92,1.620000,57,30.850000,11.570000,48.200000,8.33,20.5,179.73

63,15:30-15:45,222.680000,48.200000,30.850000,6.750000,230.520000,0.000000,8.21,96.400000,8.880000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,8.33,32.5,0,0.000000,1.220000,96.400000,51,0.000000,0.000000,8.660000,32.5,57.54,74.720000,8.660000,0,0.770000,119,30.28,24.1,23.031168,25,6.66,115.620000,271.120000,62.660000,32.5,6.83,6.84,33.04,28.92,1.620000,51,30.850000,11.570000,48.200000,8.33,20.5,165.2

64,15:45-16:00,222.680000,48.200000,30.850000,6.750000,230.520000,0.000000,8.61,96.400000,7.750000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,8.33,32.5,0,0.000000,1.220000,96.400000,43,0.000000,0.000000,7.550000,32.5,50.58,74.720000,7.550000,0,0.770000,105,27.31,24.1,19.490904,21,6.66,115.620000,271.120000,62.660000,32.5,6.83,6.84,29.97,28.92,1.620000,45,30.850000,11.570000,48.200000,8.33,20.5,149.88

65,16:00-16:15,222.680000,48.200000,30.370000,6.750000,230.520000,0.000000,9.21,96.400000,6.530000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,20.26,0,0.000000,1.300000,96.400000,35,0.000000,0.000000,6.370000,20.26,42.46,86.950000,6.370000,0,0.850000,88,23.59,17.26,15.649134,18,6.66,115.620000,271.120000,100.970000,24,6.83,6.84,26.47,28.92,1.620000,37,30.370000,11.570000,48.200000,13.33,20.5,132.33

66,16:15-16:30,222.680000,48.200000,30.370000,6.750000,230.520000,0.000000,10.01,96.400000,5.230000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,5.64,0,0.000000,1.300000,96.400000,27,0.000000,0.000000,5.100000,5.64,34.68,86.950000,5.100000,0,0.850000,70,18.63,0,11.03901,13,6.66,115.620000,271.120000,100.970000,10,6.83,6.84,22.69,0,1.620000,30,30.370000,11.570000,48.200000,13.33,20.5,113.48

67,16:30-16:45,222.680000,48.200000,30.370000,6.750000,230.520000,0.000000,11.01,96.400000,3.910000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,2.11,0,0.000000,1.300000,96.400000,20,0.000000,0.000000,3.810000,2.11,26.87,86.950000,3.810000,0,0.850000,53,13,0,7.372308,10,6.66,115.620000,271.120000,100.970000,2,6.83,6.84,18.74,0,1.620000,22,30.370000,11.570000,48.200000,13.33,20.5,93.73

68,16:45-17:00,222.680000,48.200000,30.370000,6.750000,230.520000,0.000000,12.01,96.400000,2.660000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,0.95,0,0.000000,1.300000,96.400000,11,0.000000,0.000000,2.600000,0.95,19.92,86.950000,2.600000,0,0.850000,38,9,0,4.989438,5,6.66,115.620000,271.120000,100.970000,0,6.83,6.84,14.64,0,1.620000,16,30.370000,11.570000,48.200000,13.33,20.5,73.19

69,17:00-17:15,222.680000,48.200000,30.370000,6.750000,230.520000,99.290000,13,96.400000,1.670000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,13.33,0,0,23.140000,1.300000,96.400000,8,0.000000,0.000000,1.630000,0,12.33,86.950000,1.630000,0,0.850000,21,5,0,2.937252,4,6.66,115.620000,271.120000,100.970000,0,6.83,6.84,9.73,0,1.620000,9,30.370000,11.570000,48.200000,13.33,20.5,48.63

70,17:15-17:30,222.680000,48.200000,30.370000,6.750000,230.520000,99.290000,14,96.400000,0.960000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,13.33,0,0,24.100000,1.300000,96.400000,5,0.000000,0.000000,0.940000,0,6.52,86.950000,0.940000,0,0.850000,11,3,0,1.41027,2,6.66,115.620000,271.120000,100.970000,0,6.83,6.84,5.88,0,1.620000,4,30.370000,11.570000,48.200000,13.33,20.5,29.43

71,17:30-17:45,222.680000,48.200000,30.370000,6.750000,230.520000,99.290000,14.7,96.400000,0.530000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,13.33,0,0,24.100000,1.300000,96.400000,1,0.000000,0.000000,0.520000,0,2.58,86.950000,0.520000,0,0.850000,2,1,0,0.272328,1,6.66,115.620000,271.120000,100.970000,0,6.83,6.84,2.62,0,1.620000,1,30.370000,11.570000,48.200000,13.33,20.5,13.12

72,17:45-18:00,222.680000,48.200000,30.370000,6.750000,230.520000,99.290000,13.91,96.400000,0.260000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,13.33,0,0,25.060000,1.300000,96.400000,0,0.000000,0.000000,0.250000,0,0.59,86.950000,0.250000,0,0.850000,0,0,0,0,0,6.66,115.620000,271.120000,100.970000,0,6.83,6.84,0.73,0,1.620000,0,30.370000,11.570000,48.200000,13.33,20.5,3.66

73,18:00-18:15,222.680000,48.200000,30.370000,6.750000,152.770000,99.290000,14.23,96.400000,0.110000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,13.33,0,0,25.060000,1.300000,96.400000,0,0.000000,0.000000,0.110000,0,0,86.950000,0.110000,0,0.940000,0,0,0,0,0,6.66,115.620000,271.120000,100.970000,0,7.33,7.34,0.03,0,1.570000,0,30.370000,11.570000,48.200000,13.33,22,0.17

74,18:15-18:30,222.680000,48.200000,30.370000,6.750000,152.770000,99.290000,14.54,96.400000,0.000000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,14.04,0,0,24.100000,1.300000,96.400000,0,0.000000,0.000000,0.000000,0,0,86.950000,0.000000,0,0.940000,0,0,0,0,0,6.66,115.620000,271.120000,100.970000,0,7.33,7.34,0,0,1.570000,0,30.370000,11.570000,48.200000,14.04,22,0

75,18:30-18:45,222.680000,48.200000,30.370000,6.750000,152.770000,99.290000,13.54,96.400000,0.000000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,14.51,0,0,24.100000,1.300000,96.400000,0,0.000000,0.000000,0.000000,0,0,86.950000,0.000000,0,0.940000,0,0,0,0,0,6.66,115.620000,271.120000,100.970000,0,7.33,7.34,0,0,1.570000,0,30.370000,11.570000,48.200000,14.51,22,0

76,18:45-19:00,222.680000,48.200000,30.370000,6.750000,152.770000,99.290000,14.35,96.400000,0.000000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,14.67,0,0,24.100000,1.300000,96.400000,0,0.000000,0.000000,0.000000,0,0,86.950000,0.000000,0,0.940000,0,0,0,0,0,6.66,115.620000,271.120000,100.970000,0,7.33,7.34,0,0,1.570000,0,30.370000,11.570000,48.200000,14.67,22,0

77,19:00-19:15,222.680000,48.200000,30.370000,6.750000,0.000000,0.000000,14.4,96.400000,0.000000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,15.01,0,0,24.100000,1.300000,96.400000,0,0.000000,0.000000,0.000000,0,0,86.950000,0.000000,0,0.940000,0,0,0,0,0,6.66,115.620000,271.120000,100.970000,0,7.33,7.34,0,0,1.570000,0,30.370000,11.570000,48.200000,15.01,22,0

78,19:15-19:30,222.680000,48.200000,30.370000,6.750000,0.000000,0.000000,14.8,96.400000,0.000000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,15.17,0,0,24.100000,1.300000,96.400000,0,0.000000,0.000000,0.000000,0,0,86.950000,0.000000,0,0.940000,0,0,0,0,0,6.66,115.620000,271.120000,100.970000,0,7.81,7.81,0,0,1.570000,0,30.370000,11.570000,48.200000,15.17,23.42,0

79,19:30-19:45,222.680000,48.200000,30.370000,6.750000,0.000000,0.000000,14.6,96.400000,0.000000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,15.51,0,0,24.100000,1.300000,96.400000,0,0.000000,0.000000,0.000000,0,0,86.950000,0.000000,0,0.940000,0,0,0,0,0,6.66,115.620000,271.120000,100.970000,0,8.09,8.08,0,0,1.570000,0,30.370000,11.570000,48.200000,15.51,24.26,0

80,19:45-20:00,222.680000,48.200000,30.370000,6.750000,0.000000,0.000000,14.4,96.400000,0.000000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,15.67,0,0,24.100000,1.300000,96.400000,0,0.000000,0.000000,0.000000,0,0,86.950000,0.000000,0,0.940000,0,0,0,0,0,6.66,115.620000,271.120000,100.970000,0,9.17,9.17,0,0,1.570000,0,30.370000,11.570000,48.200000,15.67,27.51,0

81,20:00-20:15,222.680000,48.200000,30.730000,6.750000,0.000000,0.000000,14.26,96.400000,0.000000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,16.28,0,0,24.100000,1.220000,0.000000,0,0.000000,0.000000,0.000000,0,0,86.950000,0.000000,0,0.850000,0,0,0,0,0,6.66,115.620000,271.120000,100.970000,0,9.61,9.62,0,0,1.570000,0,30.730000,11.570000,48.200000,16.28,28.83,0

82,20:15-20:30,222.680000,48.200000,30.730000,6.750000,0.000000,0.000000,13.86,96.400000,0.000000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,17.51,0,0,24.100000,1.220000,0.000000,0,0.000000,0.000000,0.000000,0,0,86.950000,0.000000,0,0.850000,0,0,0,0,0,6.66,115.620000,271.120000,100.970000,0,10.44,10.44,0,0,1.570000,0,30.730000,11.570000,48.200000,17.51,31.32,0

83,20:30-20:45,222.680000,48.200000,30.850000,6.750000,0.000000,0.000000,14.03,96.400000,0.000000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,18.36,0,0,24.100000,1.220000,0.000000,0,0.000000,0.000000,0.000000,0,0,86.950000,0.000000,0,0.850000,0,0,0,0,0,7.95,115.620000,271.120000,100.970000,0,9.46,9.46,0,0,1.570000,0,30.850000,11.570000,48.200000,18.36,28.38,0

84,20:45-21:00,222.680000,48.200000,30.850000,6.750000,0.000000,0.000000,14.43,96.400000,0.000000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,20.46,0,0,24.100000,1.220000,0.000000,0,0.000000,0.000000,0.000000,0,0,86.950000,0.000000,0,0.850000,0,0,0,0,0,8.71,94.460000,271.120000,100.970000,0,10.26,10.25,0,0,1.570000,0,30.850000,11.570000,48.200000,20.46,30.76,0

85,21:00-21:15,222.680000,48.200000,30.850000,6.750000,0.000000,0.000000,14.54,96.400000,0.000000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,26.43,0,0,24.100000,1.150000,0.000000,0,0.000000,0.000000,0.000000,0,0,86.950000,0.000000,0,0.850000,0,0,0,0,0,9.84,94.460000,271.120000,100.970000,0,10.47,10.48,0,0,1.570000,0,30.850000,11.570000,48.200000,26.43,31.41,0

86,21:15-21:30,222.680000,48.200000,30.850000,6.750000,0.000000,0.000000,14.76,96.400000,0.000000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,25.8,0,0,24.100000,1.150000,0.000000,0,0.000000,0.000000,0.000000,0,0,86.950000,0.000000,0,0.850000,0,0,0,0,0,10.62,66.120000,271.120000,100.970000,0,10.44,10.43,0,0,1.570000,0,30.850000,11.570000,48.200000,25.8,31.32,0

87,21:30-21:45,222.680000,48.200000,30.850000,6.750000,0.000000,0.000000,14.57,96.400000,0.000000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,30.01,0,0,24.100000,1.150000,0.000000,0,0.000000,0.000000,0.000000,0,0,56.510000,0.000000,0,0.850000,0,0,0,0,0,11.36,115.620000,271.120000,100.970000,0,12.5,12.51,0,0,1.570000,0,25.410000,11.570000,48.200000,30.01,37.51,0

88,21:45-22:00,222.680000,48.200000,30.850000,6.750000,0.000000,0.000000,14.35,96.400000,0.000000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,31.67,0,0,24.100000,1.150000,0.000000,0,0.000000,0.000000,0.000000,0,0,56.510000,0.000000,0,0.850000,0,0,0,0,0,11.53,115.620000,271.120000,100.970000,0,12.67,12.67,0,0,1.570000,0,25.410000,11.570000,48.200000,31.67,38.01,0

89,22:00-22:15,222.680000,48.200000,25.390000,6.750000,152.770000,0.000000,15.25,96.400000,0.000000,57.410000,1.660000,8.190000,5.780000,48.200000,18.320000,31.67,0,0,24.100000,1.150000,0.000000,0,0.000000,24.570000,0.000000,0,0,56.510000,0.000000,0,0.770000,0,0,0,0,0,11.36,115.620000,271.120000,53.020000,0,13.14,13.15,0,0,1.530000,0,25.390000,11.570000,48.200000,31.67,39.42,0

90,22:15-22:30,222.680000,48.200000,25.390000,6.750000,152.770000,0.000000,15.12,96.400000,0.000000,57.410000,1.660000,8.190000,5.780000,48.200000,18.320000,32.01,0,0,24.100000,1.150000,0.000000,0,0.000000,24.570000,0.000000,0,0,56.510000,0.000000,0,0.770000,0,0,0,0,0,10.94,115.620000,271.120000,70.370000,0,13.67,13.67,0,0,1.530000,0,25.390000,11.570000,48.200000,32.01,41.01,0

91,22:30-22:45,222.680000,48.200000,25.390000,6.750000,152.770000,0.000000,15.1,96.400000,0.000000,57.410000,1.660000,8.190000,5.780000,48.200000,18.320000,21.65,0,0,24.100000,1.070000,0.000000,0,0.000000,24.570000,0.000000,0,0,56.510000,0.000000,0,0.770000,0,0,0,0,0,10.42,66.120000,271.120000,50.130000,0,14,14.01,0,0,1.530000,0,25.390000,11.570000,48.200000,21.65,42.01,0

92,22:45-23:00,222.680000,48.200000,25.390000,6.750000,152.770000,0.000000,15.03,96.400000,0.000000,57.410000,1.660000,8.190000,5.780000,48.200000,18.320000,21.07,0,0,24.100000,1.070000,0.000000,0,0.000000,24.570000,0.000000,0,0,56.510000,0.000000,0,0.770000,0,0,0,0,0,10.07,66.120000,271.120000,50.130000,0,13.67,13.67,0,0,1.530000,0,25.390000,11.570000,48.200000,21.07,41.01,0

93,23:00-23:15,179.960000,48.200000,25.390000,6.750000,152.770000,0.000000,14.6,96.400000,0.000000,57.410000,1.660000,8.190000,5.780000,48.200000,18.320000,19.95,0,0,23.140000,0.990000,0.000000,0,0.000000,24.570000,0.000000,0,0,56.510000,0.000000,0,0.770000,0,0,0,0,0,9.93,66.120000,271.120000,50.130000,0,12.5,12.51,0,0,1.530000,0,25.390000,11.570000,48.200000,19.95,37.51,0

94,23:15-23:30,179.960000,48.200000,25.390000,6.750000,152.770000,0.000000,14.1,96.400000,0.000000,57.410000,1.660000,8.190000,5.780000,48.200000,18.320000,19.3,0,0,23.140000,0.990000,0.000000,0,0.000000,24.570000,0.000000,0,0,56.510000,0.000000,0,0.770000,0,0,0,0,0,9.84,66.120000,231.360000,50.130000,0,12.17,12.16,0,0,1.530000,0,25.390000,11.570000,48.200000,19.3,36.51,0

95,23:30-23:45,171.920000,48.200000,25.390000,6.750000,152.770000,0.000000,13.85,96.400000,0.000000,57.410000,1.660000,8.190000,5.780000,48.200000,18.320000,18.66,0,0,23.140000,0.990000,0.000000,0,0.000000,24.570000,0.000000,0,0,56.510000,0.000000,0,0.770000,0,0,0,0,0,9.77,66.120000,231.360000,50.130000,0,12.09,12.08,0,0,1.530000,0,25.390000,11.570000,48.200000,18.66,36.26,0

96,23:45-24:00,167.100000,48.200000,25.390000,6.750000,152.770000,0.000000,13.45,96.400000,0.000000,57.410000,1.660000,8.190000,5.780000,48.200000,18.320000,17.96,0,0,23.140000,0.990000,0.000000,0,0.000000,24.570000,0.000000,0,0,48.200000,0.000000,0,0.770000,0,0,0,0,0,9.7,66.120000,192.800000,50.130000,0,11.96,11.95,0,0,1.530000,0,25.390000,11.570000,48.200000,17.96,35.87,0

