Block,Time,URI2,AURY_GF,CHAMERA2,DADRI_RF,DADRI_GF,URI,JHAJJAR,BSIUL,SEWA2,UNCHAHAR2,NAPP,ANTA_LF,RIHAND1,DHAULIGNGA,UNCHAHAR4,SALAL,AURY_RF,AURY_LF,TEHRI,KISHANGANGA,SINGRAULI_HYDRO,TANAKPUR,KOLDAM,UNCHAHAR3,SINGRAULI,ANTA_GF,DADRI_CRF,RAPPC,RIHAND3,ANTA_CRF,KOTESHWR,CHAMERA3,NJPC,PARBATI3,DADRI_LF,RIHAND2,AURY_CRF,TANDA2,SASAN,RAPPB,CHAMERA1,KHSTPP-II,DADRT2,BRBCL,ANTA_RF,RAMPUR,DULHASTI,KHSTPP-I,UNCHAHAR1,TALA,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,7.112274,0.000000,0.000000,0.000000,0.000000,38.205907,113.433400,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,10.574300,104.180888,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,436.400304,14.419524,0.000000,0.000000,15.841120,33.452577,7.575044,0.000000,13.008792,0,0,0,0,0

49,12:00-12:15,7.112274,0.000000,0.000000,0.000000,0.000000,5.306376,113.433400,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,10.574300,104.180888,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,390.354034,14.419524,0.000000,0.000000,15.841120,33.452577,7.575044,0.000000,13.008792,0,0,0,0,0

50,12:15-12:30,7.112274,0.000000,0.000000,0.000000,0.000000,4.245101,113.433400,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,10.574300,104.180888,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,15.841120,29.762617,7.575044,0.000000,13.008792,0,0,0,0,0

51,12:30-12:45,7.112274,0.000000,0.000000,0.000000,0.000000,4.245101,113.433400,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,10.574300,104.180888,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,15.841120,29.762617,7.575044,0.000000,13.008792,0,0,0,0,0

52,12:45-13:00,7.112274,0.000000,0.000000,0.000000,0.000000,4.245101,113.433400,0.000000,0.000000,24.998895,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,10.574300,104.180888,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,15.841120,29.762617,7.575044,0.000000,8.233919,0,0,0,0,0

53,13:00-13:15,7.112274,0.000000,0.000000,0.000000,0.000000,16.980403,113.433400,0.000000,0.000000,24.998895,0.000000,0.000000,88.439600,0.000000,0.000000,12.287337,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,5.936598,104.180888,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,0.000000,29.762617,7.575044,0.000000,8.233919,0,0,0,0,0

54,13:15-13:30,7.112274,0.000000,0.000000,0.000000,0.000000,16.980403,113.433400,0.000000,0.000000,24.998895,0.000000,0.000000,88.439600,0.000000,0.000000,12.287337,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,5.767800,104.180888,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,0.000000,29.762617,7.575044,0.000000,8.233919,0,0,0,0,0

55,13:30-13:45,7.112274,0.000000,0.000000,0.000000,0.000000,16.980403,113.433400,0.000000,0.000000,24.998895,0.000000,0.000000,88.439600,0.000000,0.000000,12.287337,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,5.767800,112.949174,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,0.000000,29.762617,7.575044,0.000000,8.233919,0,0,0,0,0

56,13:45-14:00,7.112274,0.000000,0.000000,0.000000,0.000000,10.612752,113.433400,0.000000,0.000000,24.998895,0.000000,0.000000,88.439600,0.000000,0.000000,12.287337,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,5.767800,118.887976,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,0.000000,29.762617,7.575044,0.000000,8.233919,0,0,0,0,0

57,14:00-14:15,7.112274,0.000000,0.000000,0.000000,0.000000,6.367651,113.433400,0.000000,0.000000,24.998895,0.000000,0.000000,88.439600,0.000000,0.000000,12.287337,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,10.667065,118.960875,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,0.000000,29.762617,7.575044,0.000000,8.233919,0,0,0,0,0

58,14:15-14:30,7.112274,0.000000,0.000000,0.000000,0.000000,6.367651,113.433400,0.000000,0.000000,24.998895,0.000000,0.000000,88.439600,0.000000,0.000000,12.287337,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,10.667065,118.960875,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,0.000000,29.762617,7.575044,0.000000,8.233919,0,0,0,0,0

59,14:30-14:45,7.112274,0.000000,0.000000,0.000000,0.000000,6.367651,126.891600,0.000000,0.000000,24.998895,0.000000,0.000000,88.439600,0.000000,0.000000,12.287337,0.000000,0.000000,0.000000,0.000000,0.570080,8.004264,0.000000,10.667065,118.960875,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,0.000000,29.762617,7.575044,0.000000,8.233919,0,0,0,0,0

60,14:45-15:00,7.112274,0.000000,0.000000,0.000000,0.000000,6.367651,136.504600,0.000000,0.000000,24.998895,0.000000,0.000000,88.439600,0.000000,0.000000,12.287337,0.000000,0.000000,0.000000,0.000000,0.570080,8.004264,0.000000,5.767800,118.960875,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,18.207022,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,0.000000,29.762617,7.575044,0.000000,8.233919,0,0,0,0,0

61,15:00-15:15,7.112274,0.000000,0.000000,0.000000,0.000000,6.367651,146.117600,0.000000,0.000000,24.998895,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,8.004264,0.000000,5.767800,118.960875,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,18.207022,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,0.000000,29.762617,7.575044,0.000000,8.233919,0,0,0,0,0

62,15:15-15:30,7.112274,0.000000,0.000000,0.000000,0.000000,6.367651,146.117600,0.000000,0.000000,29.151128,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,8.004264,0.000000,5.767800,118.960875,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,18.207022,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,0.000000,29.762617,7.575044,0.000000,13.008792,0,0,0,0,0

63,15:30-15:45,7.370902,0.000000,0.000000,0.000000,0.000000,6.367651,155.730600,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,14.958789,0.000000,0.570080,3.694276,0.000000,5.767800,118.960875,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,18.207022,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,0.000000,29.762617,7.575044,0.000000,13.008792,0,0,0,0,0

64,15:45-16:00,7.370902,0.000000,0.000000,0.000000,0.000000,6.367651,165.343600,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,14.958789,0.000000,0.570080,3.694276,0.000000,5.767800,118.960875,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,18.207022,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,356.708534,14.419524,0.000000,0.000000,0.000000,29.762617,7.575044,0.000000,13.008792,0,0,0,0,0

65,16:00-16:15,7.370902,0.000000,0.000000,0.000000,0.000000,6.367651,174.956600,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,29.069712,0.000000,0.570080,1.723995,0.000000,5.767800,118.960875,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,18.207022,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,137.555312,390.354034,14.419524,0.000000,0.000000,0.000000,33.452577,7.575044,0.000000,13.008792,0,0,0,0,0

66,16:15-16:30,7.370902,0.000000,0.000000,0.000000,0.000000,6.367651,174.956600,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,1.723995,0.000000,10.667065,118.960875,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,18.207022,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,438.419034,14.419524,0.000000,0.000000,0.000000,33.452577,7.575044,0.000000,13.008792,0,0,0,0,0

67,16:30-16:45,7.370902,0.000000,0.000000,0.000000,0.000000,6.367651,198.027800,0.000000,0.000000,39.336134,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,1.723995,0.000000,10.667065,115.755901,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,9.303308,19.117373,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,438.419034,14.419524,0.000000,0.000000,0.000000,33.452577,7.575044,0.000000,17.267351,0,0,0,0,0

68,16:45-17:00,7.370902,0.000000,12.660359,0.000000,0.000000,6.367651,198.027800,0.000000,0.000000,40.749603,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,1.723995,0.000000,10.667065,115.755901,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,9.303308,36.414044,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,502.845360,14.419524,0.000000,0.000000,0.000000,33.452577,7.575044,0.000000,17.267351,0,0,0,0,0

69,17:00-17:15,7.370902,0.000000,12.660359,0.000000,0.000000,4.245101,198.027800,0.000000,0.000000,40.749603,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,1.723995,0.000000,14.226855,115.755901,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,18.606615,63.724577,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,570.472718,14.419524,0.000000,0.000000,15.841120,33.452577,8.650066,0.000000,17.267351,0,0,0,0,0

70,17:15-17:30,7.370902,0.000000,21.784019,0.000000,0.000000,4.245101,198.027800,0.000000,4.356804,40.749603,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,1.723995,0.000000,14.226855,115.755901,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,18.606615,91.035110,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,570.472718,14.419524,0.000000,0.000000,15.841120,33.452577,8.650066,0.000000,17.267351,0,0,0,0,0

71,17:30-17:45,7.370902,0.000000,25.320719,0.000000,0.000000,6.367651,209.563400,2.114860,4.356804,40.749603,0.000000,0.000000,88.439600,7.619264,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,1.723995,0.000000,14.226855,115.755901,0.000000,0.000000,51.845312,118.879765,0.000000,17.061152,18.606615,113.793888,3.671205,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,6.758900,141.806770,565.666218,14.419524,0.000000,0.000000,31.657574,33.452577,8.650066,0.000000,17.267351,0,0,0,0,0

72,17:45-18:00,7.370902,0.000000,37.981078,0.000000,0.000000,6.367651,209.563400,12.536890,10.128288,40.749603,0.000000,0.000000,88.439600,15.238528,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,1.723995,0.000000,14.226855,115.755901,0.000000,0.000000,51.845312,118.879765,0.000000,25.591729,19.585911,134.914033,15.908554,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,13.365915,141.806770,565.666218,14.419524,0.000000,0.000000,47.523361,33.452577,8.650066,0.000000,17.267351,0,0,0,0,0

73,18:00-18:15,7.370902,0.000000,37.981078,0.000000,0.000000,38.205907,209.563400,12.536890,15.192431,40.749603,0.000000,0.000000,88.439600,26.347414,0.000000,12.287337,0.000000,0.000000,44.876368,0.000000,0.570080,1.723995,0.000000,14.226855,115.755901,0.000000,0.000000,51.845312,118.879765,0.000000,25.591729,19.585911,134.914033,15.908554,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,21.263956,141.806770,551.246718,14.419524,0.000000,0.000000,47.523361,33.452577,8.650066,0.000000,17.267351,0,0,0,0,0

74,18:15-18:30,7.370902,0.000000,37.981078,0.000000,0.000000,38.205907,209.563400,12.536890,15.192431,40.749603,0.000000,0.000000,88.439600,35.129886,0.000000,68.138867,0.000000,0.000000,44.876368,0.000000,0.570080,1.723995,0.000000,14.226855,115.755901,0.000000,0.000000,51.845312,118.879765,0.000000,25.591729,19.585911,134.914033,15.908554,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,25.061091,141.806770,517.601218,14.419524,0.000000,0.000000,47.523361,33.452577,8.650066,0.000000,17.267351,0,0,0,0,0

75,18:30-18:45,7.370902,0.000000,37.981078,0.000000,0.000000,12.735302,197.066500,12.536890,15.192431,40.749603,0.000000,0.000000,88.439600,35.129886,0.000000,68.138867,0.000000,0.000000,44.876368,0.000000,0.570080,1.723995,0.000000,14.226855,115.755901,0.000000,0.000000,51.845312,118.879765,0.000000,25.591729,19.585911,134.914033,15.908554,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,25.061091,141.806770,373.325469,14.419524,0.000000,0.000000,47.523361,33.452577,8.650066,0.000000,17.267351,0,0,0,0,0

76,18:45-19:00,7.370902,0.000000,37.981078,0.000000,0.000000,11.674027,197.066500,12.536890,15.192431,40.749603,0.000000,0.000000,88.439600,35.129886,0.000000,68.138867,0.000000,0.000000,44.876368,0.000000,0.570080,1.723995,0.000000,14.226855,115.755901,0.000000,0.000000,51.845312,118.879765,0.000000,25.591729,19.585911,134.914033,15.908554,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,25.061091,141.806770,354.099469,14.419524,0.000000,0.000000,47.523361,33.452577,8.650066,0.000000,17.267351,0,0,0,0,0

77,19:00-19:15,9.051985,0.000000,37.981078,0.000000,0.000000,16.980403,197.066500,12.536890,15.192431,40.749603,0.000000,0.000000,88.439600,35.129886,0.000000,68.138867,0.000000,0.000000,44.876368,0.000000,0.570080,1.723995,0.000000,10.667065,115.755901,0.000000,0.000000,51.845312,118.879765,0.000000,25.591729,19.585911,134.914033,15.908554,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,25.061091,141.806770,354.103411,14.419524,0.000000,0.000000,47.523361,33.452577,7.908807,0.000000,17.267351,0,0,0,0,0

78,19:15-19:30,9.051985,0.000000,12.660359,0.000000,0.000000,16.980403,197.220308,12.536890,10.128288,40.749603,0.000000,0.000000,88.439600,35.129886,0.000000,12.287337,0.000000,0.000000,44.876368,0.000000,0.570080,3.694276,0.000000,10.667065,115.755901,0.000000,0.000000,51.845312,118.879765,0.000000,18.956836,18.606615,113.793888,3.671205,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,13.505650,141.806770,353.670826,14.419524,0.000000,0.000000,47.523361,33.452577,7.908807,0.000000,17.267351,0,0,0,0,0

79,19:30-19:45,11.638267,0.000000,0.000000,0.000000,0.000000,16.980403,197.220308,6.268445,4.356804,40.749603,0.000000,0.000000,88.439600,25.397546,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,3.694276,0.000000,10.667065,115.755901,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,18.606615,91.035110,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,6.075416,141.806770,420.961826,14.419524,0.000000,0.000000,31.682241,33.452577,7.908807,0.000000,17.267351,0,0,0,0,0

80,19:45-20:00,11.638267,0.000000,0.000000,0.000000,0.000000,16.980403,197.220308,6.268445,4.356804,40.749603,0.000000,0.000000,88.439600,7.619264,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,3.694276,0.000000,10.667065,115.755901,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,9.303308,63.724577,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,449.800826,14.419524,0.000000,0.000000,31.682241,33.452577,7.908807,0.000000,17.267351,0,0,0,0,0

81,20:00-20:15,11.638267,0.000000,0.000000,0.000000,0.000000,16.980403,197.220308,6.268445,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,3.694276,0.000000,10.667065,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,9.303308,31.862288,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,440.187826,14.419524,0.000000,0.000000,15.841120,33.452577,7.575044,0.000000,13.057243,0,0,0,0,0

82,20:15-20:30,11.638267,0.000000,0.000000,0.000000,0.000000,16.980403,174.149108,2.114860,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,3.694276,0.000000,10.667065,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,9.303308,18.207022,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,440.187826,14.419524,0.000000,0.000000,15.841120,29.762617,7.575044,0.000000,13.008792,0,0,0,0,0

83,20:30-20:45,9.051985,0.000000,0.000000,0.000000,0.000000,11.674027,145.310108,2.114860,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,3.694276,0.000000,10.667065,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,9.303308,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,440.187826,14.419524,0.000000,0.000000,15.841120,29.762617,7.575044,0.000000,13.008792,0,0,0,0,0

84,20:45-21:00,9.051985,0.000000,0.000000,0.000000,0.000000,11.674027,112.625908,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,3.694276,0.000000,5.767800,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,430.574826,14.419524,0.000000,0.000000,15.841120,29.762617,7.575044,0.000000,13.008792,0,0,0,0,0

85,21:00-21:15,9.051985,0.000000,0.000000,0.000000,0.000000,8.490202,112.625908,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,3.694276,0.000000,5.767800,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,420.961826,14.419524,0.000000,0.000000,15.841120,29.762617,7.575044,0.000000,13.008792,0,0,0,0,0

86,21:15-21:30,9.051985,0.000000,0.000000,0.000000,0.000000,8.490202,112.625908,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,3.694276,0.000000,5.767800,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,416.771615,14.419524,0.000000,0.000000,15.841120,29.762617,7.575044,0.000000,9.581373,0,0,0,0,0

87,21:30-21:45,9.051985,0.000000,0.000000,0.000000,0.000000,11.674027,112.587456,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,3.694276,0.000000,5.767800,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,407.158615,14.419524,0.000000,0.000000,15.841120,29.762617,7.575044,0.000000,9.581373,0,0,0,0,0

88,21:45-22:00,9.051985,0.000000,0.000000,0.000000,0.000000,11.674027,112.587456,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,29.917579,0.000000,0.570080,3.694276,0.000000,5.767800,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,407.158615,14.419524,0.000000,0.000000,15.841120,29.762617,7.575044,0.000000,9.581373,0,0,0,0,0

89,22:00-22:15,9.051985,0.000000,0.000000,0.000000,0.000000,6.367651,112.587456,0.000000,0.000000,30.571526,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,29.917579,0.000000,0.570080,3.694276,0.000000,5.767800,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,407.158615,14.419524,0.000000,0.000000,15.841120,29.762617,7.575044,0.000000,9.581373,0,0,0,0,0

90,22:15-22:30,9.051985,0.000000,0.000000,0.000000,0.000000,6.367651,112.587456,0.000000,0.000000,26.548895,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,29.917579,0.000000,0.570080,3.694276,0.000000,5.767800,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,397.545615,14.419524,0.000000,0.000000,15.841120,29.762617,7.575044,0.000000,9.581373,0,0,0,0,0

91,22:30-22:45,9.051985,0.000000,0.000000,0.000000,0.000000,11.674027,112.587456,0.000000,0.000000,26.548895,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,14.958789,0.000000,0.570080,3.694276,0.000000,5.767800,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,397.545615,14.419524,0.000000,0.000000,15.841120,29.762617,7.575044,0.000000,9.581373,0,0,0,0,0

92,22:45-23:00,9.051985,0.000000,0.000000,0.000000,0.000000,11.674027,112.587456,0.000000,0.000000,26.548895,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,14.958789,0.000000,0.570080,3.694276,0.000000,5.767800,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,123.094369,349.480615,14.419524,0.000000,0.000000,15.841120,29.762617,7.575044,0.000000,9.581373,0,0,0,0,0

93,23:00-23:15,9.051985,0.000000,0.000000,0.000000,0.000000,16.980403,112.587456,0.000000,0.000000,19.853178,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,14.958789,0.000000,0.570080,3.694276,0.000000,5.767800,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,89.199796,339.867615,14.419524,0.000000,0.000000,15.841120,22.383101,7.575044,0.000000,4.806500,0,0,0,0,0

94,23:15-23:30,9.051985,0.000000,0.000000,0.000000,0.000000,16.980403,112.587456,0.000000,0.000000,15.380800,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,5.767800,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,89.199796,339.867615,14.419524,0.000000,0.000000,15.841120,22.383101,7.575044,0.000000,4.806500,0,0,0,0,0

95,23:30-23:45,9.051985,0.000000,0.000000,0.000000,0.000000,16.980403,112.587456,0.000000,0.000000,15.380800,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,5.767800,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,65.368400,339.867615,14.419524,0.000000,0.000000,15.841120,22.383101,7.575044,0.000000,4.806500,0,0,0,0,0

96,23:45-24:00,10.345126,0.000000,0.000000,0.000000,0.000000,16.980403,112.587456,0.000000,0.000000,15.380800,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,5.767800,118.675465,0.000000,0.000000,51.845312,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,65.368400,339.867615,14.419524,0.000000,0.000000,15.841120,22.383101,7.575044,0.000000,4.806500,0,0,0,0,0

