Block,Time,NR/30092023/31122025/SH-07,WR/01102023/24112044/L_NR_2020_07,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/25072045/L_NR_2021_15,NR/01032024/31032024/SJVN010324NR1589,NR/01102023/23072042/L_NR_2012_04,WR/01102023/30052048/L_NR_2022_10,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_17,NR/01102023/05012040/L_NR_2020_02,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/22052037/LT-59,WR/01102023/31032046/L_NR_2020_05,SR/01032024/31032024/SJVN010324NR1590,SR/01032024/15032024/BYPL-APPCPL-KSEB,SR/01102023/07102043/L_NR_2018_61,NR/26072023/31072042/L_NR_2023_07,NR/01012024/31032024/ ChanjuII,NR/01102023/31052040/LT-31,NR/01032024/31032024/NVVN/OA/16997,WR/01032024/15032024/TPDDL/PMG/MSEDCL/Banking/12112023,WR/01102023/01102023/L_NR_2020_06,NR/01102023/30042040/GNA_LT_35,NR/01102023/31102037/L_NR_2019_11,WR/01102023/01102023/L_NR_2022_09,NR/01102023/19072037/LT-05,L_NR_2019_19,NR/01102023/02122045/L_NR_2021_13,NR/06032024/06032024/DD20240306NR23149,NR/01102023/06022042/L_NR_2012_07,NR/01102023/06022042/L_NR_2012_02,WR/01102023/29112042/L_NR_2019_05,SR/01032024/15032024/SWAP ARRANGEMENT LOA.NO.365 DT.31-08-2023,SR/01032024/31032024/SWAP ARRANGEMENT LOA D.NO.366 DT.31-08-2023,NR/26072023/25122043/L_NR_2023_10,NR/30092023/26122029/SH-06,NR/01102023/30042040/GNA_LT_36,NR/22102023/11042047/L_NR_2021_16,NR/01032024/31032024/SJVN010324NR1588,NR/01032024/22032024/HP-59,NR/01102023/13082046/L_NR_2021_12,NR/01032024/22032024/HP-56,NR/01032024/15032024/HP-62
61,15:00-15:15,30.810000,7,20.220000,6.66,32.05,32.05,40.6,28.88,270.760000,12.67,74.92,40,1.430000,52.950000,0.000000,1.010000,21,0,96.27,10.61,168,3.760000,14.370000,48.140000,144.405000,7,14.370000,1.070000,12.67,33.020000,115.565356,45.39,0.000000,38.510000,166.250000,32.05,96.27,48.14,72,25.150000,14.740000,80,24.07,0.000000,226.94,0.000000,0.000000

62,15:15-15:30,30.810000,7,21.180000,6.66,32.05,32.05,38.5,28.88,270.760000,12.67,70.9,37,1.430000,52.950000,0.000000,1.010000,21,0,96.27,11.21,158,3.760000,14.240000,48.140000,144.405000,7,14.240000,1.070000,12.67,33.020000,107.62486,44.71,0.000000,38.510000,166.250000,32.05,96.27,48.14,67,25.150000,14.590000,73,24.07,0.000000,223.57,0.000000,0.000000

63,15:30-15:45,30.810000,7,21.180000,6.66,32.05,32.05,36.3,28.88,270.760000,12.67,66.41,36,1.430000,52.950000,0.000000,1.010000,21,0,96.27,12.21,154,3.760000,13.340000,48.140000,144.405000,7,13.340000,1.070000,12.67,35.100000,98.584761,41.7,0.000000,57.440000,166.250000,32.05,96.27,48.14,66,25.150000,13.680000,72,24.07,0.000000,208.5,0.000000,0.000000

64,15:45-16:00,30.810000,7,22.140000,6.66,32.05,32.05,33.2,28.88,270.760000,12.67,62,33,1.430000,52.950000,0.000000,1.010000,21,0,96.27,12.01,140,3.760000,12.490000,48.140000,144.405000,7,12.490000,1.070000,12.67,35.100000,88.561831,38.51,0.000000,57.440000,166.250000,32.05,96.27,48.14,60,25.150000,12.810000,65,24.07,0.000000,192.56,0.000000,0.000000

65,16:00-16:15,30.810000,6.5,21.180000,6,32.05,32.05,33.4,0,270.760000,12.67,57.35,29,1.430000,52.950000,0.000000,1.010000,19.5,17.33,96.27,12.41,125,3.860000,11.350000,48.140000,144.405000,6.5,11.350000,1.070000,12.67,47.170000,77.838269,38.81,0.000000,76.330000,214.380000,32.05,96.27,48.14,53,25.150000,11.640000,58,0,0.000000,194.06,0.000000,0.000000

66,16:15-16:30,30.810000,6.5,21.180000,6,32.05,32.05,30,0,270.760000,12.67,51.32,25,1.430000,52.950000,0.000000,1.010000,19.5,17.33,96.27,12.6,109,3.860000,10.210000,48.140000,144.405000,6.5,10.210000,1.070000,12.67,57.740000,66.452999,35.42,0.000000,76.330000,226.160000,32.05,96.27,48.14,46,25.150000,10.470000,50,0,0.000000,177.09,0.000000,0.000000

67,16:30-16:45,30.810000,6.5,22.140000,6,32.05,32.05,26.3,0,270.760000,12.67,46.69,21,1.430000,57.760000,0.000000,1.010000,19.5,17.33,96.27,8.01,91,3.860000,9.050000,48.140000,144.405000,6.5,9.050000,1.070000,12.67,57.740000,53.870816,31.85,0.000000,76.330000,260.510000,32.05,96.27,48.14,39,25.150000,9.270000,42,0,0.000000,159.27,0.000000,0.000000

68,16:45-17:00,30.810000,6.5,23.100000,6,32.05,32.05,22.5,0,270.760000,12.67,39.34,17,1.430000,57.760000,0.000000,1.010000,19.5,17.33,96.27,8.21,74,3.860000,7.720000,48.140000,144.405000,6.5,7.720000,1.070000,12.67,57.740000,42.660704,27.95,0.000000,76.330000,260.510000,32.05,96.27,48.14,31,25.150000,7.910000,33,0,0.000000,139.74,0.000000,0.000000

69,17:00-17:15,30.810000,6.5,23.100000,6,20,22.17,17.5,0,270.760000,12.67,31.55,13,1.390000,57.760000,0.000000,1.090000,19.5,0,96.27,9.01,60,3.960000,6.300000,48.140000,144.405000,6.5,6.300000,1.150000,12.67,57.740000,30.934849,23.64,0.000000,76.330000,260.510000,30.48,96.27,48.14,25,25.150000,6.470000,26,0,0.000000,118.19,0.000000,0.000000

70,17:15-17:30,30.810000,6.5,24.070000,6,7,11.53,12,0,270.760000,12.67,23.19,8,1.390000,57.760000,0.000000,1.090000,19.5,0,96.27,9.61,46,3.960000,4.870000,48.140000,144.405000,6.5,4.870000,1.150000,12.67,57.740000,21.456855,18.77,0.000000,76.330000,260.510000,18.45,96.27,48.14,19,25.150000,4.990000,17,0,0.000000,93.88,0.000000,0.000000

71,17:30-17:45,30.810000,6.5,25.030000,6,1,5.02,9,0,270.760000,12.67,15,6,1.390000,77.020000,0.000000,1.090000,19.5,0,96.27,10.01,35,3.960000,3.530000,48.140000,144.405000,6.5,3.530000,1.150000,12.67,57.740000,12.961692,14.23,0.000000,76.330000,260.510000,8.45,96.27,48.14,15,25.150000,3.620000,12,0,0.000000,71.15,0.000000,0.000000

72,17:45-18:00,30.810000,6.5,25.030000,6,0,1.34,5,0,270.760000,12.67,7.33,3,1.390000,86.640000,0.000000,1.090000,19.5,0,96.27,9.61,18,3.960000,2.260000,48.140000,144.405000,6.5,2.260000,1.150000,12.67,57.740000,7.463677,9.91,0.000000,76.330000,260.510000,2.55,96.27,48.14,7,25.150000,2.320000,7,0,0.000000,49.58,0.000000,0.000000

73,18:00-18:15,30.810000,6.5,25.030000,6,0,0,3,0,270.760000,12.67,3.32,1,1.390000,99.750000,0.000000,0.770000,19.5,0,96.27,9.21,7,4.040000,1.170000,48.140000,144.405000,6.5,1.170000,1.070000,12.67,57.740000,3.074996,5.88,0.000000,86.840000,260.510000,0,96.27,96.27,3,25.150000,1.200000,3,0,0.000000,29.38,0.000000,0.000000

74,18:15-18:30,30.810000,6.5,25.990000,6,0,0,1,0,270.760000,12.67,1,0,1.390000,99.750000,0.000000,0.770000,19.5,0,96.27,7.01,1,4.040000,0.390000,48.140000,144.405000,6.5,0.390000,1.070000,12.67,57.740000,0.632515,2.55,0.000000,86.840000,260.510000,0,96.27,96.27,1,25.150000,0.400000,0,0,0.000000,12.74,0.000000,0.000000

75,18:30-18:45,30.810000,6.5,25.990000,6,0,0,0,0,270.760000,12.67,0,0,1.390000,99.750000,0.000000,0.770000,19.5,0,96.27,7.01,1,4.040000,0.010000,48.140000,144.405000,6.5,0.010000,1.070000,12.67,57.740000,0,0.57,120.340000,86.840000,260.510000,0,96.27,96.27,0,25.150000,0.010000,0,0,0.000000,2.86,0.000000,0.000000

76,18:45-19:00,30.810000,6.5,25.990000,6,0,0,0,0,270.760000,12.67,0,0,1.390000,99.750000,0.000000,0.770000,19.5,0,96.27,7.01,0,4.040000,0.000000,48.140000,144.405000,6.5,0.000000,1.070000,12.67,57.740000,0,0,120.340000,86.840000,260.510000,0,96.27,96.27,0,25.150000,0.000000,0,0,0.000000,0,0.000000,0.000000

77,19:00-19:15,30.810000,6.5,25.990000,6,0,0,0,0,270.760000,12.67,0,0,1.340000,99.750000,0.000000,0.930000,19.5,0,96.27,7.01,0,4.040000,0.000000,48.140000,144.405000,6.5,0.000000,1.030000,12.67,57.740000,0,0,120.340000,86.840000,260.510000,0,96.27,96.27,0,25.150000,0.000000,0,0,0.000000,0,0.000000,0.000000

78,19:15-19:30,30.810000,6.5,25.990000,6,0,0,0,0,270.760000,12.67,0,0,1.340000,99.750000,0.000000,0.930000,19.5,0,96.27,7.01,0,4.040000,0.000000,48.140000,144.405000,6.5,0.000000,1.030000,12.67,57.740000,0,0,120.340000,86.840000,260.510000,0,96.27,96.27,0,25.150000,0.000000,0,0,0.000000,0,0.000000,0.000000

79,19:30-19:45,30.810000,6.5,25.030000,7.68,0,0,0,0,270.760000,23.3,0,0,1.340000,99.750000,0.000000,0.930000,19.5,0,96.27,7.01,0,4.040000,0.000000,48.140000,144.405000,6.5,0.000000,1.030000,23.3,57.740000,0,0,120.340000,86.840000,260.510000,0,96.27,96.27,0,18.670000,0.000000,0,0,0.000000,0,0.000000,0.000000

80,19:45-20:00,30.810000,6.77,25.030000,8.12,0,0,0,0,270.760000,29.42,0,0,1.340000,99.750000,0.000000,0.930000,20.32,0,96.27,7.01,0,4.040000,0.000000,48.140000,144.405000,6.78,0.000000,1.030000,29.42,47.170000,0,0,120.340000,86.840000,260.510000,0,96.27,96.27,0,18.670000,0.000000,0,0,0.000000,0,0.000000,0.000000

81,20:00-20:15,30.810000,10.89,25.030000,7.34,0,0,0,0,270.760000,31.48,0,0,1.340000,99.750000,0.000000,0.930000,32.67,0,96.27,7.01,0,4.040000,0.000000,48.140000,144.405000,10.88,0.000000,1.030000,31.48,57.740000,0,0,120.340000,86.840000,260.510000,0,96.27,96.27,0,25.150000,0.000000,0,0,0.000000,0,0.000000,0.000000

82,20:15-20:30,30.810000,12.35,25.030000,7.34,0,0,0,0,270.760000,33.47,0,0,1.340000,99.750000,0.000000,0.930000,37.06,0,96.27,7.01,0,4.040000,0.000000,48.140000,144.405000,12.35,0.000000,1.030000,33.47,57.740000,0,0,120.340000,86.840000,260.510000,0,96.27,96.27,0,25.150000,0.000000,0,0,0.000000,0,0.000000,0.000000

83,20:30-20:45,30.810000,12.71,25.030000,7.34,0,0,0,0,270.760000,32.02,0,0,1.340000,90.490000,0.000000,0.930000,38.13,0,96.27,7.01,0,4.040000,0.000000,48.140000,144.405000,12.71,0.000000,1.030000,32.02,57.740000,0,0,120.340000,76.330000,260.510000,0,96.27,96.27,0,25.150000,0.000000,0,0,0.000000,0,0.000000,0.000000

84,20:45-21:00,30.810000,13.01,25.030000,7.34,0,0,0,0,270.760000,30.3,0,0,1.340000,80.870000,0.000000,0.930000,39.04,0,96.27,7.01,0,4.040000,0.000000,48.140000,144.405000,13.02,0.000000,1.030000,30.3,47.170000,0,0,120.340000,76.330000,260.510000,0,96.27,96.27,0,25.150000,0.000000,0,0,0.000000,0,0.000000,0.000000

85,21:00-21:15,30.810000,13.26,25.030000,7.34,0,0,0,0,270.760000,29.45,0,0,1.340000,62.580000,0.000000,0.930000,39.79,0,96.27,7.01,0,3.960000,0.000000,48.140000,144.405000,13.27,0.000000,1.030000,29.45,42.930000,0,0,120.340000,57.400000,260.510000,0,96.27,96.27,0,25.150000,0.000000,0,0,0.000000,0,0.000000,0.000000

86,21:15-21:30,30.810000,13.5,25.030000,8.86,0,0,0,0,270.760000,28.8,0,0,1.340000,52.950000,0.000000,0.930000,40.49,0,96.27,7.01,0,3.960000,0.000000,48.140000,144.405000,13.49,0.000000,1.030000,28.8,38.680000,0,0,120.340000,57.400000,260.510000,0,96.27,96.27,0,25.150000,0.000000,0,0,0.000000,0,0.000000,0.000000

87,21:30-21:45,30.810000,14.14,25.030000,10.43,0,0,0,0,270.760000,28.25,0,0,1.340000,52.950000,0.000000,0.850000,42.42,0,96.27,7.01,0,3.960000,0.000000,48.140000,144.405000,14.13,0.000000,1.030000,28.25,34.440000,0,0,0.000000,57.400000,235.780000,0,96.27,96.27,0,25.150000,0.000000,0,0,0.000000,0,0.000000,0.000000

88,21:45-22:00,30.810000,14.45,25.030000,11.62,0,0,0,0,270.760000,27.73,0,0,1.340000,52.950000,0.000000,0.850000,43.35,0,96.27,7.01,0,3.960000,0.000000,48.140000,144.405000,14.44,0.000000,1.030000,27.73,35.100000,0,0,0.000000,57.400000,257.930000,0,96.27,96.27,0,25.150000,0.000000,0,0,0.000000,0,0.000000,0.000000

89,22:00-22:15,30.810000,14.85,25.030000,10.34,0,0,0,0,270.760000,39.52,0,0,1.300000,52.950000,0.000000,0.850000,44.56,0,96.27,7.01,0,3.860000,0.000000,48.140000,144.405000,14.85,0.000000,0.990000,39.52,35.100000,0,0,0.000000,57.400000,237.710000,0,96.27,96.27,0,25.150000,0.000000,0,0,32.760000,0,76.530000,98.210000

90,22:15-22:30,30.810000,14.97,25.030000,11,0,0,0,0,270.760000,41.55,0,0,1.300000,52.950000,0.000000,0.850000,44.92,0,96.27,7.01,0,3.860000,0.000000,48.140000,144.405000,14.98,0.000000,0.990000,41.55,35.100000,0,0,0.000000,57.400000,198.540000,0,96.27,96.27,0,25.150000,0.000000,0,0,32.760000,0,76.530000,98.210000

91,22:30-22:45,30.810000,20.6,25.030000,11.66,0,0,0,0,270.760000,45.22,0,0,1.300000,52.950000,0.000000,0.850000,61.8,0,96.27,7.01,0,3.860000,0.000000,48.140000,144.405000,20.6,0.000000,0.990000,45.22,35.100000,0,0,0.000000,57.400000,198.540000,0,96.27,96.27,0,25.150000,0.000000,0,0,32.760000,0,76.530000,98.210000

92,22:45-23:00,30.810000,21.95,25.030000,12.34,0,0,0,0,270.760000,48.31,0,0,1.300000,52.950000,0.000000,0.850000,65.86,0,96.27,7.01,0,3.860000,0.000000,48.140000,144.405000,21.97,0.000000,0.990000,48.31,35.100000,0,0,0.000000,57.400000,198.540000,0,96.27,96.27,0,25.150000,0.000000,0,0,32.760000,0,76.530000,98.210000

93,23:00-23:15,30.810000,22.31,25.030000,13,0,0,0,0,270.760000,47.87,0,0,1.300000,52.950000,0.000000,0.850000,66.93,0,96.27,7.01,0,3.860000,0.000000,48.140000,144.405000,22.3,0.000000,0.990000,47.87,35.100000,0,0,0.000000,38.510000,198.540000,0,96.27,96.27,0,25.150000,0.000000,0,0,32.760000,0,76.530000,98.210000

94,23:15-23:30,30.810000,22.63,25.030000,13.66,0,0,0,0,270.760000,47.31,0,0,1.300000,52.950000,0.000000,0.850000,67.88,0,96.27,7.01,0,3.860000,0.000000,48.140000,144.405000,22.62,0.000000,0.990000,47.31,35.100000,0,0,0.000000,38.510000,198.540000,0,96.27,96.27,0,25.150000,0.000000,0,0,32.760000,0,76.530000,98.210000

95,23:30-23:45,30.810000,23,25.030000,14.34,0,0,0,0,270.760000,44.26,0,0,1.300000,52.950000,0.000000,0.850000,69,0,96.27,7.01,0,3.860000,0.000000,48.140000,144.405000,23,0.000000,0.990000,44.26,35.100000,0,0,0.000000,38.510000,198.540000,0,96.27,96.27,0,25.150000,0.000000,0,0,32.760000,0,76.530000,98.210000

96,23:45-24:00,30.810000,23.39,25.030000,15,0,0,0,0,250.300000,45.02,0,0,1.300000,52.950000,0.000000,0.850000,70.16,0,96.27,7.01,0,3.860000,0.000000,48.140000,144.405000,23.38,0.000000,0.990000,45.02,35.100000,0,0,0.000000,38.510000,150.400000,0,96.27,96.27,0,25.150000,0.000000,0,0,32.760000,0,76.530000,98.210000

