Block,Time,DADRI_GF,ANTA_RF,ANTA_CRF,DADRI_RF,DULHASTI,NAPP,PARBATI3,AURY_GF,JHAJJAR,ANTA_GF,KOTESHWR,KISHANGANGA,DADRI_CRF,TANDA2,BSIUL,UNCHAHAR4,DHAULIGNGA,URI,DADRI_LF,SINGRAULI,RAPPC,UNCHAHAR3,RAPPB,SALAL,TEHRI,RIHAND1,UNCHAHAR1,RIHAND2,NJPC,DADRT2,URI2,TANAKPUR,RIHAND3,UNCHAHAR2,AURY_LF,KOLDAM,SEWA2,ANTA_LF,SINGRAULI_HYDRO,CHAMERA1,CHAMERA3,AURY_CRF,RAMPUR,AURY_RF,CHAMERA2,TALA,FSTPP I & II,KHSTPP-I,KUDGI,SASAN,KHSTPP-II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,6.235986,0.000000,23.108806,31.790482,39.281254,0.000000,0.000000,581.219110,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.002498,0.000000,100.177650,25.056608,15.579802,0.000000,24.743396,0.000000,89.046800,11.743434,56.709261,22.640052,512.351877,9.765143,7.687255,119.695958,21.085024,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,9.674644,11.611896,12.805317,20.064567,38.188494,75.50,336.466238,142.780373,14.629641,0,0,0,0,0

48,11:45-12:00,0.000000,6.235986,0.000000,23.108806,31.790482,39.281254,0.000000,0.000000,581.219110,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.002498,0.000000,100.177650,25.056608,15.579802,0.000000,24.743396,0.000000,89.046800,11.743434,56.709261,22.640052,502.687479,9.765143,7.687255,119.695958,21.085024,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,9.674644,11.611896,12.805317,20.064567,38.188494,75.50,336.466238,142.780373,14.653552,0,0,0,0,0

49,12:00-12:15,0.000000,6.235986,0.000000,23.108806,31.790482,39.281254,0.000000,0.000000,581.219110,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.548493,0.000000,100.177650,25.056608,14.611902,0.000000,26.992795,0.000000,89.046800,10.775534,56.709261,22.640052,480.716149,9.765143,12.150823,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,9.674644,0.000000,13.374442,20.064567,38.188494,75.50,336.466238,142.780373,14.683818,0,0,0,0,0

50,12:15-12:30,0.000000,6.235986,0.000000,23.108806,31.790482,39.281254,0.000000,0.000000,581.219110,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.548493,0.000000,100.177650,25.056608,14.611902,0.000000,76.828243,0.000000,89.046800,10.775534,56.709261,22.640052,458.970527,9.765143,12.150823,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,9.674644,0.000000,13.374442,20.064567,38.188494,73.56,336.466238,142.780373,14.673729,0,0,0,0,0

51,12:30-12:45,0.000000,6.235986,0.000000,23.108806,31.790482,39.281254,0.000000,0.000000,581.219110,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.548493,0.000000,100.177650,25.056608,14.611902,0.000000,76.828243,0.000000,89.046800,10.775534,56.709261,22.640052,437.838179,9.765143,7.687255,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,9.674644,0.000000,13.374442,20.064567,38.188494,74.53,336.466238,142.780373,14.601695,0,0,0,0,0

52,12:45-13:00,0.000000,6.235986,0.000000,23.108806,31.790482,39.281254,0.000000,0.000000,581.219110,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.548493,0.000000,100.177650,25.056608,14.611902,0.000000,76.828243,0.000000,89.046800,10.775534,56.709261,22.640052,443.935949,9.765143,7.687255,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,9.674644,0.000000,13.374442,20.064567,38.188494,71.62,336.466238,142.780373,14.605630,0,0,0,0,0

53,13:00-13:15,0.000000,5.924226,0.000000,23.108806,31.899762,39.281254,0.000000,0.000000,581.219110,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.822739,0.000000,100.177650,25.056608,14.611902,0.000000,76.828243,0.000000,89.046800,10.775534,56.709261,22.640052,419.060919,9.765143,9.671063,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,9.674644,0.000000,12.805317,20.064567,38.188494,69.69,336.466238,142.780373,14.623286,0,0,0,0,0

54,13:15-13:30,0.000000,5.612368,0.000000,23.108806,31.899762,39.281254,0.000000,0.000000,581.219110,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.822739,0.000000,100.177650,25.056608,14.611902,0.000000,24.743396,0.000000,89.046800,10.775534,56.709261,22.640052,435.224849,9.765143,9.671063,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,9.674644,0.000000,12.805317,20.064567,38.188494,71.62,336.466238,142.780373,14.623286,0,0,0,0,0

55,13:30-13:45,0.000000,5.612368,0.000000,23.108806,31.899762,39.281254,0.000000,0.000000,581.219110,0.000000,8.589145,0.000000,0.000000,0.000000,6.311482,0.000000,0.000000,12.822739,0.000000,100.177650,25.056608,14.611902,0.000000,12.934048,0.000000,89.046800,10.775534,56.709261,22.640052,459.567534,11.718172,9.671063,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,9.674644,0.000000,12.805317,20.064567,38.188494,69.69,336.466238,142.780373,14.663640,0,0,0,0,0

56,13:45-14:00,0.000000,4.834370,0.000000,23.108806,31.899762,39.281254,0.000000,0.000000,581.219110,0.000000,8.589145,0.000000,0.000000,0.000000,6.311482,0.000000,0.000000,12.822739,0.000000,100.177650,25.056608,14.611902,0.000000,12.934048,0.000000,89.046800,10.775534,56.709261,22.640052,466.197649,11.718172,9.671063,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,9.674644,0.000000,12.805317,20.064567,38.188494,67.75,336.466238,142.780373,14.633374,0,0,0,0,0

57,14:00-14:15,0.000000,4.834370,0.000000,23.108806,31.899762,39.281254,0.000000,0.000000,581.219110,0.000000,8.589145,0.000000,0.000000,0.000000,6.311482,0.000000,0.000000,8.548493,0.000000,100.177650,25.056608,14.611902,0.000000,12.934048,0.000000,89.046800,10.775534,56.709261,22.640052,480.570964,9.765143,7.687255,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,9.674644,0.000000,12.805317,20.064567,38.188494,67.75,336.466238,142.780373,14.673729,0,0,0,0,0

58,14:15-14:30,0.000000,4.834370,0.000000,23.108806,31.899762,39.281254,0.000000,0.000000,581.219110,0.000000,8.589145,0.000000,0.000000,0.000000,6.311482,0.000000,0.000000,8.548493,0.000000,100.177650,25.056608,14.611902,0.000000,12.934048,0.000000,89.046800,10.775534,56.709261,22.640052,499.783779,9.765143,7.687255,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,9.674644,0.000000,12.805317,20.064567,38.188494,66.79,336.466238,142.780373,14.633374,0,0,0,0,0

59,14:30-14:45,0.000000,4.834370,0.000000,23.108806,31.899762,39.281254,0.000000,0.000000,581.219110,0.000000,8.589145,0.000000,0.000000,0.000000,6.311482,0.000000,0.000000,8.548493,0.000000,100.177650,25.056608,14.611902,0.000000,12.934048,0.000000,89.046800,10.775534,56.709261,36.664052,534.628179,9.765143,7.687255,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,9.674644,0.000000,12.805317,20.064567,38.188494,65.82,336.466238,142.780373,16.984061,0,0,0,0,0

60,14:45-15:00,0.000000,4.834370,0.000000,23.108806,31.899762,39.281254,0.000000,0.000000,587.437868,0.000000,8.589145,0.000000,0.000000,0.000000,6.311482,0.000000,0.000000,8.548493,0.000000,100.177650,25.056608,20.990847,0.000000,12.934048,0.000000,89.046800,15.401709,56.709261,36.664052,602.008538,9.765143,7.687255,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,9.674644,11.611896,12.805317,20.064567,38.188494,63.88,336.466238,142.780373,17.538943,0,0,0,0,0

61,15:00-15:15,0.000000,4.834370,0.000000,23.108806,31.899762,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,6.311482,0.000000,0.000000,36.331094,0.000000,100.177650,25.056608,25.542978,0.000000,12.934048,0.000000,89.046800,19.343482,56.709261,36.664052,658.161064,9.765143,7.687255,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,4.837371,11.611896,12.805317,20.064567,38.188494,62.91,336.466238,142.780373,18.414650,0,0,0,0,0

62,15:15-15:30,0.000000,4.834370,0.000000,23.108806,31.899762,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,6.311482,0.000000,0.000000,36.331094,0.000000,100.177650,25.056608,25.542978,0.000000,12.934048,0.000000,89.046800,19.343482,56.709261,36.664052,661.200682,9.765143,7.687255,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,4.837371,11.611896,12.805317,20.064567,38.188494,61.95,336.466238,142.780373,19.357951,0,0,0,0,0

63,15:30-15:45,0.000000,4.834370,0.000000,23.108806,31.899762,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.685616,0.000000,100.177650,25.056608,25.542978,0.000000,2.249400,0.000000,89.046800,19.343482,56.709261,36.664052,661.200682,30.873476,7.687255,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,4.837371,11.611896,12.805317,20.064567,38.188494,64.85,336.466238,142.780373,19.209040,0,0,0,0,0

64,15:45-16:00,0.000000,4.834370,0.000000,23.108806,31.899762,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.548493,0.000000,100.177650,25.056608,25.542978,0.000000,2.249400,0.000000,89.046800,19.343482,56.709261,36.664052,661.200682,30.873476,7.687255,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,4.837371,11.611896,12.805317,20.064567,38.188494,60.98,336.466238,142.780373,19.357951,0,0,0,0,0

65,16:00-16:15,0.000000,4.834370,0.000000,23.108806,31.899762,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,8.822312,8.548493,0.000000,100.177650,25.056608,25.542978,0.000000,2.249400,14.939536,89.046800,19.343482,56.709261,36.664052,661.200682,30.873476,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,4.837371,11.611896,12.805317,20.064567,38.188494,57.11,336.466238,142.780373,19.357951,0,0,0,0,0

66,16:15-16:30,0.000000,4.834370,0.000000,23.108806,31.899762,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,8.822312,8.548493,0.000000,100.177650,25.056608,25.542978,0.000000,2.249400,30.122984,89.046800,19.343482,56.709261,36.664052,661.200682,30.873476,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,4.837371,11.611896,12.805317,20.064567,38.188494,58.07,336.466238,142.780373,19.357951,0,0,0,0,0

67,16:30-16:45,0.000000,13.763538,0.000000,34.519125,31.899762,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,8.822312,8.548493,0.000000,100.177650,25.056608,25.542978,0.000000,2.249400,45.184476,89.046800,19.343482,56.709261,36.664052,661.200682,10.416153,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,10.368463,11.611896,12.805317,20.064567,38.188494,56.14,336.466238,142.780373,19.357951,0,0,0,0,0

68,16:45-17:00,0.000000,17.785162,0.000000,62.441092,31.899762,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,8.822312,8.548493,0.000000,100.177650,25.056608,25.542978,0.000000,2.249400,45.184476,89.046800,19.343482,56.709261,36.664052,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,15.767091,11.611896,12.805317,20.064567,38.188494,59.04,336.466238,142.780373,19.282689,0,0,0,0,0

69,17:00-17:15,0.000000,17.785162,0.000000,73.196470,31.899762,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,15.343151,8.548493,0.000000,100.177650,25.056608,25.542978,0.000000,2.249400,60.245968,89.046800,19.343482,56.709261,36.664052,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,6.117128,0.000000,0.000000,0.000000,15.767091,11.611896,12.805317,20.064567,38.188494,74.53,336.466238,142.780373,19.357951,0,0,0,0,0

70,17:15-17:30,0.000000,17.785162,0.000000,68.953196,31.899762,39.281254,3.080342,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,17.685538,8.548493,0.000000,100.177650,25.056608,25.542978,0.000000,2.249400,60.245968,89.046800,19.343482,56.709261,36.664052,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,10.154432,0.000000,0.000000,0.000000,15.767091,11.611896,12.805317,20.064567,38.188494,70.66,336.466238,142.780373,19.357951,0,0,0,0,0

71,17:30-17:45,0.000000,17.785162,0.000000,68.150080,31.899762,39.281254,6.160684,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,1.064690,0.000000,26.466935,8.548493,0.000000,100.177650,25.056608,14.035034,0.000000,2.249400,60.245968,89.046800,11.606089,56.709261,54.996078,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,27.196751,0.000000,0.000000,0.000000,22.073927,11.611896,12.805317,20.064567,38.188494,73.56,336.466238,142.780373,19.357951,0,0,0,0,0

72,17:45-18:00,0.000000,17.785162,0.000000,54.101738,31.899762,39.281254,31.651128,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,1.064690,0.000000,35.371077,11.754178,0.000000,100.177650,25.056608,14.035034,0.000000,2.249400,60.245968,89.046800,11.606089,56.709261,73.328104,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,27.196751,0.000000,0.000000,0.000000,25.227346,11.611896,12.805317,20.064567,38.188494,72.59,336.466238,142.780373,19.357951,0,0,0,0,0

73,18:00-18:15,0.000000,17.785162,0.000000,68.122497,47.849643,39.281254,31.651128,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,3.194070,0.000000,35.371077,11.754178,0.000000,100.177650,25.056608,14.034550,0.000000,2.249400,60.245968,89.046800,11.605121,56.709261,104.767529,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,4.399618,0.000000,0.759153,27.196751,9.367181,0.000000,0.000000,6.924937,25.417151,12.805317,20.064567,38.188494,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,27.470697,47.849643,39.281254,31.651128,0.000000,632.183982,0.000000,19.086988,0.000000,0.000000,0.000000,18.934447,0.000000,35.371077,12.822739,0.000000,100.177650,25.056608,14.034550,0.000000,2.249400,60.245968,89.046800,11.605121,56.709261,135.840313,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,15.296738,0.000000,0.759153,40.795127,28.129892,0.000000,0.000000,0.000000,38.241845,12.805317,20.064567,38.188494,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,0.000000,47.849643,39.281254,31.651128,0.000000,632.183982,0.000000,19.086988,0.000000,0.000000,0.000000,18.934447,0.000000,35.371077,12.822739,0.000000,100.177650,25.056608,14.034550,0.000000,12.934048,60.245968,89.046800,11.605121,56.709261,135.840313,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,15.296738,0.000000,0.759153,40.795127,28.129892,0.000000,0.000000,0.000000,38.241845,12.805317,20.064567,42.007344,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,0.000000,47.849643,39.281254,31.651128,0.000000,632.183982,0.000000,19.086988,0.000000,0.000000,0.000000,18.934447,0.000000,35.371077,12.822739,0.000000,100.177650,25.056608,14.034550,0.000000,26.992795,60.245968,89.046800,11.605121,56.709261,135.840313,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,15.296738,0.000000,0.759153,40.795127,28.129892,0.000000,0.000000,0.000000,38.241845,12.805317,20.064567,42.007344,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,0.000000,47.849643,39.281254,31.651128,0.000000,632.183982,0.000000,19.086988,0.000000,0.000000,0.000000,18.934447,0.000000,35.371077,14.425582,0.000000,100.177650,25.056608,14.034550,0.000000,76.828243,60.245968,89.046800,11.605121,56.709261,135.840313,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,15.296738,0.000000,0.759153,40.795127,28.129892,0.000000,0.000000,0.000000,38.241845,12.805317,20.064567,42.006860,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,0.000000,47.849643,39.281254,3.696410,0.000000,632.183982,0.000000,19.086988,0.000000,0.000000,0.000000,18.934447,0.000000,35.371077,36.331094,0.000000,100.177650,25.056608,14.034550,0.000000,76.828243,60.245968,89.046800,11.605121,56.709261,135.840313,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,15.296738,0.000000,0.759153,40.795127,28.129892,0.000000,0.000000,0.000000,38.241845,12.805317,20.064567,42.006860,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

79,19:30-19:45,0.000000,6.705127,0.000000,23.759138,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,19.086988,0.000000,0.000000,0.000000,18.934447,0.000000,35.371077,36.331094,0.000000,100.177650,25.056608,14.034550,0.000000,76.828243,60.245968,89.046800,11.605121,56.709261,135.840313,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,15.296738,0.000000,0.759153,40.795127,28.129892,0.000000,0.000000,7.738554,38.241845,10.813379,20.064567,42.006860,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

80,19:45-20:00,0.000000,6.705127,0.000000,23.759138,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,19.086988,0.000000,0.000000,0.000000,6.311482,0.000000,35.371077,12.822739,0.000000,100.177650,25.056608,14.034550,0.000000,76.828243,60.245968,89.046800,11.605121,56.709261,135.840313,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,15.296738,0.000000,0.759153,40.795127,28.129892,0.000000,0.000000,7.738554,38.241845,10.813379,20.064567,42.006860,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

81,20:00-20:15,0.000000,10.882678,0.000000,32.589669,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,19.086988,0.000000,0.000000,0.000000,6.311482,0.000000,35.371077,10.685616,0.000000,100.177650,25.056608,14.034550,0.000000,26.992795,60.245968,89.046800,11.605121,56.709261,135.840313,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,15.296738,0.000000,0.759153,40.795127,28.129892,0.000000,0.000000,8.706187,38.241845,10.813379,20.064567,42.006860,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

82,20:15-20:30,0.000000,17.062141,0.000000,48.797646,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,35.371077,10.685616,0.000000,100.177650,25.056608,14.034550,0.000000,12.934048,60.245968,89.046800,11.605121,56.709261,100.826143,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,8.257348,0.000000,0.759153,27.196751,9.367181,0.000000,0.000000,15.302642,38.241845,10.813379,20.064567,42.006860,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

83,20:30-20:45,0.000000,22.866638,0.000000,74.257288,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,26.466935,10.685616,0.000000,100.177650,25.056608,14.034550,0.000000,12.934048,60.245968,89.046800,11.606089,56.709261,90.560208,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,27.196751,0.000000,0.000000,0.000000,25.227346,25.494563,10.813379,20.064567,42.006860,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

84,20:45-21:00,0.000000,22.866638,0.000000,74.257288,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,26.466935,10.685616,0.000000,100.177650,25.056608,14.034550,0.000000,12.934048,46.830874,89.046800,11.606089,56.709261,67.920156,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,27.196751,0.000000,0.000000,0.000000,25.227346,25.494563,10.813379,20.064567,42.006860,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

85,21:00-21:15,0.000000,22.866638,0.000000,74.257288,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,26.466935,17.096986,0.000000,100.177650,25.056608,14.034550,0.000000,12.934048,45.123498,89.046800,11.606089,56.709261,38.497255,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,13.534146,0.000000,0.000000,0.000000,25.227346,25.494563,10.813379,20.064567,42.006860,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

86,21:15-21:30,0.000000,22.866638,0.000000,71.074833,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,17.644623,17.096986,0.000000,100.177650,25.056608,14.034550,0.000000,12.934048,45.123498,89.046800,11.606089,56.709261,38.497255,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,13.534146,0.000000,0.000000,0.000000,25.227346,25.494563,10.813379,20.064567,42.006860,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

87,21:30-21:45,0.000000,22.866638,0.000000,76.378925,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,17.644623,17.096986,0.000000,100.177650,25.056608,14.034550,0.000000,12.934048,45.123498,89.046800,11.605121,56.709261,38.497255,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,13.534146,0.000000,0.000000,0.000000,25.227346,25.494563,10.813379,20.064567,42.006860,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

88,21:45-22:00,0.000000,22.866638,0.000000,76.378925,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,17.644623,17.096986,0.000000,100.177650,25.056608,14.034550,0.000000,12.934048,32.562092,89.046800,11.605121,56.709261,38.497255,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,13.534146,0.000000,0.000000,0.000000,25.227346,25.494563,10.813379,20.064567,42.006860,90.01,336.466238,142.780373,19.357951,0,0,0,0,0

89,22:00-22:15,0.000000,22.866638,0.000000,76.378925,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,17.644623,17.096986,0.000000,100.177650,25.056608,14.034550,0.000000,12.934048,30.122984,89.046800,11.605121,56.709261,38.497255,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,25.227346,12.644065,10.813379,20.064567,42.006860,90.01,336.466238,137.069158,19.357951,0,0,0,0,0

90,22:15-22:30,0.000000,22.866638,0.000000,76.378925,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,17.644623,17.096986,0.000000,100.177650,25.056608,14.034550,0.000000,12.934048,30.122984,89.046800,11.605121,56.709261,38.497255,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,25.227346,12.644065,10.813379,20.064567,42.006860,90.01,336.466238,131.992523,19.357951,0,0,0,0,0

91,22:30-22:45,0.000000,23.882932,0.000000,76.378925,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,8.822312,17.096986,0.000000,100.177650,25.056608,14.034550,0.000000,12.934048,30.122984,89.046800,11.605121,56.709261,38.497255,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,25.227346,12.644065,10.813379,20.064567,42.006860,90.01,336.466238,126.915888,19.357951,0,0,0,0,0

92,22:45-23:00,0.000000,23.882932,0.000000,76.378925,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,8.822312,17.096986,0.000000,100.177650,25.056608,14.034550,0.000000,12.934048,15.061492,89.046800,11.605121,56.709261,38.497255,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,25.227346,12.644065,10.813379,20.064567,42.006860,90.01,336.466238,126.915888,19.357951,0,0,0,0,0

93,23:00-23:15,0.000000,23.882932,0.000000,76.378925,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,8.822312,12.822739,0.000000,94.370250,25.056608,14.034550,0.000000,12.934048,15.061492,89.046800,11.605121,56.709261,38.497255,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,25.227346,12.644065,10.813379,20.064567,42.006860,90.01,336.466238,121.839252,19.357951,0,0,0,0,0

94,23:15-23:30,0.000000,23.882932,0.000000,76.378925,47.849643,39.281254,0.000000,0.000000,632.183982,0.000000,8.589145,0.000000,0.000000,0.000000,0.000000,0.000000,8.822312,12.822739,0.000000,94.370250,25.056608,14.034550,0.000000,12.934048,15.061492,89.046800,11.605121,56.709261,38.497255,661.200682,9.114134,9.299099,119.695958,24.369302,0.000000,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,0.000000,0.000000,0.000000,12.644065,10.813379,20.064567,42.006860,90.01,336.466238,116.762616,19.357951,0,0,0,0,0

