Block,Time,DADRI_RF,AURY_GF,TANAKPUR,NJPC,ANTA_LF,DADRI_GF,URI2,KISHANGANGA,TEHRI,CHAMERA3,CHAMERA2,RIHAND1,ANTA_RF,DHAULIGNGA,BSIUL,RAPPB,RIHAND3,ANTA_GF,DADRT2,RIHAND2,ANTA_CRF,UNCHAHAR2,AURY_LF,UNCHAHAR1,SALAL,SEWA2,UNCHAHAR4,DADRI_LF,NAPP,PARBATI3,SINGRAULI,DULHASTI,DADRI_CRF,KOLDAM,AURY_CRF,AURY_RF,UNCHAHAR3,CHAMERA1,JHAJJAR,TANDA2,RAPPC,URI,RAMPUR,SINGRAULI_HYDRO,KOTESHWR,KUDGI,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,8.418988,21.051336,0.000000,0.000000,13.261385,0.000000,0.000000,0.000000,11.595100,88.918000,0.000000,0.000000,0.000000,0.000000,119.522827,0.000000,473.116248,56.627235,0.000000,17.388205,0.000000,7.635350,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,11.433695,0.000000,418.397850,0.000000,25.265663,14.938224,0.000000,0.758055,8.576721,72.49,29.333275,95.045610,8.524530,19.330005,11.549675,330.543000,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,8.418988,21.051336,0.000000,0.000000,13.261385,0.000000,0.000000,0.000000,11.595100,88.918000,0.000000,0.000000,0.000000,0.000000,119.522827,0.000000,454.752748,56.627235,0.000000,17.388205,0.000000,7.635350,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,11.433695,0.000000,395.201850,0.000000,25.265663,14.938224,0.000000,0.758055,8.576721,76.35,29.333275,95.045610,8.524530,19.330005,11.549675,330.543000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,8.418988,21.051336,0.000000,0.000000,14.301494,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,0.000000,0.000000,119.522827,0.000000,458.618748,56.627235,0.000000,17.388205,0.000000,7.635350,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,11.433695,0.000000,395.201850,0.000000,25.265663,17.072256,0.000000,0.758055,8.576721,73.45,29.333275,95.045610,8.524530,19.330005,11.549675,330.543000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,8.418988,21.051336,0.000000,0.000000,14.301494,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,0.000000,0.000000,119.522827,0.000000,448.953748,56.627235,0.000000,17.388205,0.000000,7.635350,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,11.433695,0.000000,375.871850,0.000000,25.265663,17.072256,0.000000,0.758055,8.576721,74.42,29.333275,95.045610,8.524530,19.330005,11.549675,330.543000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,8.418988,21.051336,0.000000,0.000000,14.301494,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,0.000000,0.000000,119.522827,0.000000,372.078338,56.627235,0.000000,14.106261,0.000000,7.635350,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,11.433695,0.000000,355.575350,0.000000,25.265663,34.144512,0.000000,0.758055,8.576721,72.49,29.333275,95.045610,8.524530,19.330005,8.616058,330.543000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,8.418988,21.051336,0.000000,0.000000,14.301494,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,0.000000,0.000000,119.522827,0.000000,356.985377,56.627235,0.000000,14.106261,0.000000,7.635350,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,11.433695,0.000000,355.575350,0.000000,25.265663,34.144512,0.000000,0.758055,8.576721,73.45,29.333275,95.045610,8.524530,19.330005,8.616058,330.543000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,8.418988,21.051336,0.000000,0.000000,14.301494,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,0.000000,0.000000,119.522827,0.000000,356.985377,56.627235,0.000000,14.106261,0.000000,7.635350,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,11.433695,0.000000,410.665850,0.000000,25.265663,12.804192,0.000000,0.758055,8.576721,73.45,29.333275,95.045610,8.524530,19.330005,8.616058,330.543000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,8.418988,21.051336,0.000000,0.000000,14.301494,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,0.000000,0.000000,119.522827,0.000000,356.985377,56.627235,0.000000,14.106261,0.000000,7.635350,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,11.433695,0.000000,410.665850,0.000000,25.265663,10.670160,0.000000,0.758055,8.576721,70.55,29.333275,95.045610,8.524530,19.330005,8.616058,330.543000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,8.418988,21.051336,0.000000,0.000000,13.651426,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,0.000000,0.000000,119.522827,0.000000,356.985377,56.627235,0.000000,13.980616,0.000000,7.538700,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,11.279055,0.000000,410.569200,0.000000,25.265663,10.670160,0.000000,0.758055,8.576721,69.59,29.333275,95.045610,8.524530,19.330005,4.509979,330.543000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,8.418988,21.051336,0.000000,0.000000,13.651426,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,0.000000,0.000000,119.522827,0.000000,356.985377,56.627235,0.000000,13.980616,0.000000,7.538700,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,11.279055,0.000000,410.569200,0.000000,25.265663,10.670160,0.000000,0.758055,8.576721,68.62,29.333275,95.045610,8.524530,19.330005,4.509979,330.543000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,8.418988,21.051336,0.000000,0.000000,13.651426,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,0.000000,0.000000,119.522827,0.000000,408.288420,56.627235,0.000000,17.262560,0.000000,7.538700,51.661358,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,11.279055,0.000000,410.569200,0.000000,25.265663,8.536128,0.000000,0.758055,8.576721,68.62,29.333275,95.045610,8.524530,19.330005,6.947958,330.543000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,8.418988,39.356846,0.000000,0.000000,13.651426,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,0.000000,0.000000,119.522827,0.000000,428.657248,56.627235,0.000000,17.262560,0.000000,7.538700,51.661358,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,11.279055,0.000000,440.530700,0.000000,25.265663,8.536128,0.000000,0.758055,8.576721,70.55,29.333275,95.045610,8.524530,19.330005,7.443596,330.543000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,8.418988,39.356846,0.000000,0.000000,9.751018,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,6.302353,0.000000,119.522827,0.000000,428.657248,56.627235,0.000000,17.262560,0.000000,10.566648,51.661358,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,15.238322,0.000000,604.499841,0.000000,25.265663,8.536128,0.000000,0.758055,8.576721,70.55,29.333275,95.045610,8.524530,19.330005,7.443596,330.543000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,8.418988,39.356846,0.000000,0.000000,9.751018,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,6.302353,0.000000,119.522827,0.000000,427.690748,56.627235,0.000000,17.262560,0.000000,13.541052,51.661358,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,18.817368,0.000000,624.866509,0.000000,25.265663,8.536128,0.000000,0.758055,8.576721,70.55,29.333275,95.045610,8.524530,19.330005,12.325709,330.543000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,8.418988,39.356846,0.000000,0.000000,9.751018,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,6.302353,0.000000,119.522827,0.000000,500.178248,56.627235,0.000000,17.262560,0.000000,13.541052,51.661358,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,18.817368,0.000000,624.866509,0.000000,25.265663,12.804192,0.000000,0.758055,8.576721,69.59,29.333275,95.045610,8.524530,19.330005,12.377482,330.543000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,8.418988,39.356846,0.000000,0.000000,9.751018,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,6.302353,0.000000,119.522827,0.000000,533.039248,56.627235,0.000000,17.262560,0.000000,13.541052,51.661358,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,18.817368,0.000000,624.866509,0.000000,25.265663,12.804192,0.000000,0.758055,8.576721,69.59,29.333275,95.045610,8.524530,19.330005,12.377482,330.543000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,8.418988,39.356846,0.000000,0.000000,11.701222,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,6.302353,0.000000,119.522827,0.000000,543.670748,56.627235,0.000000,17.262560,0.000000,13.541052,51.661358,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,18.817368,0.000000,624.866509,0.000000,25.265663,12.804192,0.000000,0.758055,8.576721,68.62,29.333275,95.045610,8.524530,19.330005,12.377482,330.543000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,8.418988,39.356846,0.000000,0.000000,11.701222,0.000000,0.000000,0.000000,0.000000,88.918000,0.000000,0.000000,6.302353,0.000000,119.522827,0.000000,617.124748,56.627235,0.000000,17.262560,0.000000,13.541052,51.661358,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,18.817368,0.000000,624.866509,0.000000,25.265663,12.804192,0.000000,0.758055,8.576721,70.55,29.333275,95.045610,8.524530,19.330005,12.377482,330.543000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,8.418988,39.356846,0.000000,0.000000,11.701222,0.000000,14.917928,0.000000,9.662584,88.918000,0.000000,8.809551,6.302353,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,18.715130,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,25.140921,0.000000,631.269572,0.000000,25.265663,21.340320,0.000000,0.758055,8.576721,67.66,29.333275,95.045610,8.524530,19.330005,12.377482,330.543000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,8.418988,39.356846,0.000000,0.000000,11.701222,0.000000,30.079413,0.000000,9.662584,88.918000,0.000000,8.809551,6.302353,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,19.315502,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,25.506032,0.000000,631.269572,0.000000,25.265663,21.340320,0.000000,0.758055,8.576721,65.72,29.333275,95.045610,8.524530,19.330005,12.377482,330.543000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,8.418988,39.356846,0.000000,0.000000,11.701222,0.000000,45.119120,0.000000,9.662584,88.918000,0.000000,8.809551,0.000000,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,19.315502,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,25.506032,0.000000,631.269572,0.000000,25.265663,21.340320,0.000000,0.758055,8.576721,62.82,29.333275,95.045610,8.524530,19.330005,12.377482,330.543000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,8.418988,39.356846,0.000000,0.000000,11.701222,0.000000,45.119120,0.000000,9.662584,88.918000,0.000000,8.809551,0.000000,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,19.315502,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,25.506032,10.139745,631.269572,0.000000,25.265663,21.340320,0.000000,0.758055,8.576721,60.89,29.333275,95.045610,8.524530,19.330005,12.377482,330.543000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,8.418988,39.356846,0.000000,0.000000,9.751018,0.000000,60.158826,0.000000,9.662584,88.918000,0.000000,17.659958,0.000000,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,19.315502,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,25.506815,12.873200,631.269572,0.000000,25.265663,12.804192,0.000000,0.758055,8.576721,77.32,29.333275,95.045610,8.524530,19.330005,12.377482,330.543000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,8.418988,39.356846,0.000000,0.000000,9.751018,0.000000,60.158826,0.000000,9.662584,88.918000,0.000000,17.659958,0.000000,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,19.315502,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,25.506815,27.157413,631.269572,0.000000,25.265663,12.804192,0.000000,0.758055,8.576721,70.55,29.333275,95.045610,8.524530,19.330005,12.377482,330.543000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,8.418988,64.069285,0.000000,0.000000,9.751018,0.000000,60.158826,0.000000,9.662584,88.918000,0.000000,26.428653,0.000000,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,19.315502,38.746018,15.274612,0.000000,0.000000,39.224436,4.921418,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,25.506815,27.157413,631.269572,0.000000,25.265663,19.206288,0.000000,0.758055,8.576721,66.69,29.333275,95.045610,8.524530,19.330005,12.955643,330.543000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,8.418988,82.374795,0.000000,0.000000,9.751018,0.000000,60.158826,0.000000,9.662584,88.918000,0.000000,35.319915,0.000000,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,19.315502,38.746018,15.274612,0.000000,0.000000,39.224436,31.605346,100.032750,16.120254,0.000000,0.000000,0.000000,0.000000,25.506815,40.736119,631.269572,0.000000,25.265663,19.206288,0.000000,0.758055,8.576721,63.79,29.333275,95.045610,8.524530,19.330005,12.955643,330.543000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,8.418988,100.680305,0.000000,0.000000,9.751018,0.000000,60.158826,9.353632,12.728844,88.918000,0.000000,35.319915,0.000000,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,19.315502,38.746018,15.274612,0.000000,0.000000,39.224436,31.605346,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,40.736119,631.269572,0.000000,25.265663,19.206288,0.000000,0.758055,8.576721,63.79,29.333275,95.045610,8.524530,19.330005,12.955643,330.543000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,8.418988,135.643829,0.000000,0.000000,9.751018,0.000000,60.158826,9.353632,38.186531,88.918000,0.000000,35.319915,18.907060,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,19.315502,38.746018,15.274612,0.000000,0.000000,39.224436,31.605346,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,40.736119,631.269572,0.000000,25.265663,19.206288,0.000000,0.758055,19.059380,60.89,29.333275,95.045610,8.524530,19.330005,12.955643,330.543000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,8.418988,135.643829,0.000000,0.000000,9.751018,0.000000,60.158826,9.353632,38.186531,88.918000,0.000000,35.319915,18.907060,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,19.315502,38.746018,15.274612,0.000000,0.000000,39.224436,31.605346,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,40.736119,631.269572,0.000000,25.265663,22.407336,0.000000,0.758055,19.059380,64.76,29.333275,95.045610,8.524530,19.330005,12.955643,330.543000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,8.418988,135.643829,0.000000,0.000000,9.751018,0.000000,60.158826,9.353632,38.186531,88.918000,0.000000,35.319915,18.907060,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,19.315502,38.746018,15.274612,0.000000,0.000000,39.224436,31.605346,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,40.736119,631.269572,0.000000,25.265663,22.407336,0.000000,0.758055,19.059380,58.96,29.333275,95.045610,8.524530,19.330005,12.955643,330.543000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,8.418988,135.643829,0.000000,0.000000,9.751018,0.000000,60.158826,9.353632,38.186531,88.918000,0.000000,35.319915,18.907060,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,17.108016,38.746018,15.274612,0.000000,0.000000,39.224436,31.605346,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,40.736119,631.269572,0.000000,25.265663,22.407336,0.000000,0.758055,19.059380,81.18,29.333275,95.045610,8.524530,19.330005,12.955643,330.543000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,8.418988,135.643829,0.000000,0.000000,9.751018,0.000000,60.158826,9.353632,38.186531,88.918000,0.000000,35.319915,18.907060,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,17.108016,38.746018,15.274612,0.000000,0.000000,39.224436,3.075886,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,40.736119,631.269572,0.000000,25.265663,22.407336,0.000000,0.758055,19.059380,80.22,29.333275,95.045610,8.524530,19.330005,12.955643,330.543000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,8.418988,135.643829,0.000000,0.000000,14.301494,0.000000,60.158826,9.353632,38.186531,88.918000,0.000000,35.319915,18.907060,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,17.108016,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,40.736119,631.269572,0.000000,25.265663,22.407336,0.000000,0.758055,19.059380,76.35,29.333275,95.045610,8.524530,19.330005,12.955643,330.543000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,8.418988,135.643829,0.000000,0.000000,20.802173,0.000000,60.158826,9.353632,38.186531,88.918000,0.000000,35.319915,6.302353,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,17.108016,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,40.736119,631.269572,0.000000,25.265663,22.407336,0.000000,0.758055,19.059380,73.45,29.333275,95.045610,8.524530,19.330005,12.955643,330.543000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,8.418988,135.643829,0.000000,0.000000,20.802173,0.000000,60.158826,9.353632,38.186531,88.918000,0.000000,35.319915,6.302353,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,17.108016,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,40.736119,631.269572,0.000000,25.265663,22.407336,0.000000,0.758055,19.059380,78.29,29.333275,95.045610,8.524530,19.330005,12.955643,330.543000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,8.418988,109.833060,0.000000,0.000000,20.802173,0.000000,60.158826,9.353632,12.728844,88.918000,0.000000,26.428653,0.000000,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,17.108016,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,27.157413,631.269572,0.000000,25.265663,22.407336,0.000000,0.758055,8.576721,75.39,29.333275,95.045610,8.524530,19.330005,12.955643,330.543000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,8.418988,82.374795,0.000000,0.000000,20.802173,0.000000,60.158826,0.000000,12.728844,88.918000,0.000000,17.619102,0.000000,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,17.108016,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,27.157413,631.269572,0.000000,25.265663,22.407336,0.000000,0.758055,8.576721,70.55,29.333275,95.045610,8.524530,19.330005,12.955643,330.543000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,8.418988,64.069285,0.000000,0.000000,20.802173,0.000000,46.763136,0.000000,12.728844,88.918000,0.000000,17.619102,0.000000,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,17.108016,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,27.157413,631.269572,0.000000,25.265663,22.407336,0.000000,0.758055,8.576721,68.62,29.333275,95.045610,8.524530,19.330005,12.955643,330.543000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,8.418988,37.526296,0.000000,0.000000,18.851969,0.000000,45.058230,0.000000,12.728844,88.918000,0.000000,17.619102,0.000000,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,17.108016,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,13.514570,631.269572,0.000000,25.265663,22.407336,0.000000,0.758055,8.576721,70.55,29.333275,95.045610,7.103775,19.330005,12.955643,330.543000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,8.418988,37.526296,0.000000,0.000000,18.851969,0.000000,45.058230,0.000000,12.728844,88.918000,0.000000,17.619102,0.000000,0.000000,119.522827,0.000000,660.244301,56.627235,0.000000,24.334054,0.000000,17.108016,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,13.514570,631.269572,0.000000,25.265663,22.407336,0.000000,0.758055,8.576721,66.69,29.333275,95.045610,7.103775,19.330005,12.955643,330.543000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,8.418988,37.526296,0.000000,0.000000,18.851969,0.000000,45.058230,0.000000,12.728844,88.918000,0.000000,17.619102,0.000000,0.000000,119.522827,0.000000,625.823248,56.627235,0.000000,17.513850,0.000000,12.493172,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,13.514570,625.059809,0.000000,25.265663,22.407336,0.000000,0.758055,17.153442,64.76,29.333275,95.045610,7.103775,19.330005,12.955643,330.543000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,8.418988,37.526296,0.000000,0.000000,18.851969,0.000000,32.514993,0.000000,12.728844,88.918000,0.000000,8.809551,0.000000,0.000000,119.522827,0.000000,601.660748,56.627235,0.000000,17.513850,0.000000,12.493172,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,13.514570,625.059809,0.000000,25.265663,22.407336,0.000000,0.758055,17.153442,63.79,29.333275,95.045610,7.103775,19.330005,12.955643,330.543000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,8.418988,37.526296,0.000000,0.000000,18.851969,0.000000,30.079413,0.000000,12.625776,88.918000,0.000000,8.809551,0.000000,0.000000,119.522827,0.000000,572.665748,56.627235,0.000000,17.513850,0.000000,12.493172,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,47.780431,0.000000,0.000000,0.000000,0.000000,25.506815,0.000000,625.059809,0.000000,25.265663,22.407336,0.000000,0.758055,17.153442,62.82,29.333275,95.045610,7.103775,19.330005,12.955643,330.543000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,8.418988,37.526296,0.000000,0.000000,18.851969,0.000000,30.079413,0.000000,12.625776,88.918000,0.000000,8.809551,0.000000,0.000000,119.522827,0.000000,541.737748,56.627235,0.000000,17.513850,0.000000,12.493172,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,31.853621,0.000000,0.000000,0.000000,0.000000,25.506815,0.000000,625.059809,0.000000,25.265663,22.407336,0.000000,0.758055,17.153442,61.86,29.333275,95.045610,7.103775,19.330005,12.955643,330.543000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,8.418988,37.526296,0.000000,0.000000,9.100951,0.000000,30.079413,0.000000,0.000000,88.918000,0.000000,8.809551,0.000000,0.000000,119.522827,0.000000,534.005748,56.627235,0.000000,17.513850,0.000000,12.493172,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,31.853621,0.000000,0.000000,0.000000,0.000000,25.506815,0.000000,625.059809,0.000000,25.265663,10.670160,0.000000,0.758055,17.153442,48.32,29.333275,95.045610,7.103775,19.330005,12.955643,330.543000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,8.418988,37.526296,0.000000,0.000000,9.100951,0.000000,15.039706,0.000000,0.000000,88.918000,0.000000,8.809551,0.000000,0.000000,119.522827,0.000000,517.575248,56.627235,0.000000,17.513850,0.000000,12.493172,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,100.032750,31.853621,0.000000,0.000000,0.000000,0.000000,25.506815,0.000000,625.059809,0.000000,25.265663,10.670160,0.000000,0.758055,17.153442,43.49,29.333275,95.045610,7.103775,19.330005,12.955643,330.543000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,8.418988,37.526296,0.000000,0.000000,14.301494,0.000000,15.039706,0.000000,0.000000,88.918000,0.000000,8.809551,0.000000,0.000000,119.522827,0.000000,502.111248,56.627235,0.000000,17.513850,0.000000,12.493172,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,95.683500,31.853621,0.000000,0.000000,0.000000,0.000000,25.506815,0.000000,625.059809,0.000000,25.265663,14.938224,0.000000,0.758055,8.576721,41.56,29.333275,95.045610,7.103775,19.330005,12.955643,330.543000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,8.418988,37.526296,0.000000,0.000000,14.301494,0.000000,15.039706,0.000000,0.000000,88.918000,0.000000,8.809551,0.000000,0.000000,119.522827,0.000000,491.479748,56.627235,0.000000,17.513850,0.000000,12.493172,38.746018,15.274612,0.000000,0.000000,39.224436,0.000000,95.683500,31.853621,0.000000,0.000000,0.000000,0.000000,25.506815,0.000000,625.059809,0.000000,25.265663,14.938224,0.000000,0.758055,8.576721,35.76,29.333275,95.045610,7.103775,19.330005,12.955643,330.543000,0,0,0,0,0

