Block,Time,DADRI_RF,RAPPC,KISHANGANGA,AURY_GF,RAPPB,ANTA_GF,SALAL,URI,SEWA2,TANDA2,UNCHAHAR2,BSIUL,KOTESHWR,DHAULIGNGA,TEHRI,DULHASTI,TANAKPUR,ANTA_CRF,JHAJJAR,DADRT2,RIHAND3,AURY_CRF,CHAMERA2,URI2,AURY_LF,NAPP,ANTA_LF,DADRI_LF,FSTPP I & II,DADRI_CRF,RAMPUR,RIHAND1,UNCHAHAR4,DADRI_GF,CHAMERA1,CHAMERA3,SINGRAULI_HYDRO,UNCHAHAR3,NJPC,AURY_RF,RIHAND2,SINGRAULI,UNCHAHAR1,KOLDAM,ANTA_RF,PARBATI3,KHSTPP-I,TALA,BRBCL,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,61.717887,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,0.000000,0.000000,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,39.018529,0.000000,19.314039,126.151129,404.406189,0,0,0,0,0

49,12:00-12:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,0.000000,0.000000,19.048563,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,15.485681,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,0.000000,0.000000,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,39.018529,0.000000,19.314039,126.151129,404.406189,0,0,0,0,0

50,12:15-12:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,0.000000,0.000000,19.048563,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,15.485681,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,0.000000,0.000000,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,39.018529,0.000000,19.314039,126.151129,404.406189,0,0,0,0,0

51,12:30-12:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,0.000000,0.000000,19.048563,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,15.485681,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,13.567467,0.000000,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,39.018529,0.000000,19.314039,126.151129,404.406189,0,0,0,0,0

52,12:45-13:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,39.446914,18.682542,5.174307,32.963880,0.000000,8.906173,0.000000,0.000000,19.048563,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,15.485681,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,27.134934,0.000000,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,39.018529,0.000000,19.314039,126.151129,404.406189,0,0,0,0,0

53,13:00-13:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,39.446914,18.682542,5.174307,32.963880,0.000000,8.906173,0.000000,0.000000,19.048563,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,15.485681,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,40.702401,0.000000,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,32.234004,0.000000,19.314039,105.390124,404.406189,0,0,0,0,0

54,13:15-13:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,39.446914,18.682542,5.174307,32.963880,0.000000,8.906173,0.000000,0.000000,19.048563,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,15.485681,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,40.702401,0.000000,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,32.234004,0.000000,19.314039,105.390124,404.406189,0,0,0,0,0

55,13:30-13:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,0.000000,0.000000,19.048563,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,15.485681,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,40.702401,0.000000,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,32.234004,0.000000,19.314039,105.390124,404.406189,0,0,0,0,0

56,13:45-14:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,0.000000,0.000000,19.048563,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,15.485681,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,40.702401,0.000000,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,32.234004,0.000000,19.314039,105.390124,404.406189,0,0,0,0,0

57,14:00-14:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,0.000000,0.000000,19.048563,1.113356,0.000000,362.615522,369.083394,126.101798,0.000000,15.485681,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,40.702401,0.000000,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,32.031207,0.000000,19.314039,105.390124,404.406189,0,0,0,0,0

58,14:15-14:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,0.000000,0.000000,19.048563,1.113356,0.000000,362.615522,369.083394,126.101798,0.000000,15.485681,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,40.702401,0.000000,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,39.018529,0.000000,19.314039,126.151129,404.406189,0,0,0,0,0

59,14:30-14:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,52.740740,39.446914,18.682542,5.174307,32.963880,0.000000,8.906173,0.000000,0.000000,19.048563,1.113356,0.000000,362.615522,369.083394,126.101798,0.000000,3.950429,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,40.702401,0.000000,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,39.018529,0.000000,19.314039,126.151129,404.406189,0,0,0,0,0

60,14:45-15:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,52.740740,39.446914,18.682542,5.174307,32.963880,0.000000,8.906173,0.000000,0.000000,18.093465,1.113356,0.000000,362.615522,369.083394,126.101798,0.000000,3.950429,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,40.702401,0.000000,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,39.018529,0.000000,19.314039,126.151129,404.406189,0,0,0,0,0

61,15:00-15:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,52.740740,39.446914,18.682542,5.174307,32.963880,0.000000,8.906173,10.486395,0.000000,19.048563,0.494825,0.000000,370.507898,433.495584,126.101798,0.000000,3.950429,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,40.702401,0.000000,0.752926,19.988831,0.000000,0.000000,120.113766,106.543212,16.698595,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

62,15:15-15:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,52.740740,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,10.486395,0.000000,19.048563,0.494825,0.000000,370.507898,510.751584,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,15.855442,0.000000,0.996456,93.726924,2.984013,0.000000,40.702401,11.200881,0.752926,19.988831,25.933949,0.000000,120.113766,106.543212,16.698595,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

63,15:30-15:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,10.486395,0.000000,19.048563,0.494825,0.000000,370.507898,578.350584,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,1.665718,93.726924,2.984013,0.000000,40.702401,11.200881,0.752926,19.988831,43.043899,0.000000,120.113766,106.543212,16.698595,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

64,15:45-16:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,10.486395,0.000000,19.048563,0.494825,0.000000,370.507898,590.199626,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,1.665718,93.726924,2.984013,0.000000,40.702401,11.200881,0.752926,19.988831,43.043899,0.000000,120.113766,106.543212,16.698595,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

65,16:00-16:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,10.486395,0.000000,19.048563,1.731886,0.000000,370.507898,590.199626,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,1.665718,93.726924,2.984013,0.000000,40.702401,11.200881,0.752926,19.853633,43.043899,0.000000,120.113766,106.543212,16.698595,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

66,16:15-16:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,38.763777,0.000000,8.906173,10.486395,0.000000,19.048563,1.731886,0.000000,370.507898,590.199626,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,1.665718,93.726924,2.984013,0.000000,40.702401,11.200881,0.752926,19.988831,43.043899,0.000000,120.113766,106.543212,16.698595,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

67,16:30-16:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,43.365724,0.000000,8.906173,10.486395,0.000000,19.048563,1.731886,0.000000,370.507898,590.199626,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,1.665718,93.726924,2.984013,0.000000,40.702401,11.200881,0.752926,19.988831,43.043899,0.000000,120.113766,106.543212,16.698595,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

68,16:45-17:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,43.365724,0.000000,8.906173,10.486395,0.000000,19.048563,1.731886,0.000000,370.507898,590.199626,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,1.665718,93.726924,2.984013,0.000000,40.702401,11.200881,0.752926,19.988831,43.043899,0.000000,120.113766,106.543212,16.698595,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

69,17:00-17:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,10.486395,0.000000,19.048563,1.731886,0.000000,442.935398,638.484626,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,1.665718,93.726924,2.988442,0.000000,40.702401,11.200881,0.752926,24.545046,43.043899,0.000000,120.113766,106.543212,21.854080,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

70,17:15-17:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,10.486395,0.000000,19.048563,1.731886,0.000000,442.935398,638.484626,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,1.665718,93.726924,2.988442,0.000000,40.702401,22.401763,0.752926,26.681327,43.043899,0.000000,120.113766,106.543212,21.854080,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

71,17:30-17:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,61.717887,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,10.486395,11.234444,19.048563,1.731886,0.000000,521.478000,638.484626,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,2.052402,93.726924,2.988442,0.000000,40.702401,22.401763,0.752926,26.690964,53.159215,0.000000,120.113766,106.543212,21.854080,1.809430,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

72,17:45-18:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,61.717887,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,10.486395,30.779296,38.097125,1.731886,0.000000,521.478000,638.484626,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,2.662173,93.726924,2.988442,0.000000,40.702401,22.401763,0.752926,26.690964,68.870239,0.000000,120.113766,106.543212,21.854080,3.618859,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

73,18:00-18:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,61.717887,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,10.486395,33.703330,38.097125,1.731886,0.000000,521.478000,638.484626,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,3.108347,93.726924,2.988442,0.000000,40.702401,22.401763,0.752926,26.690964,80.707310,0.000000,120.113766,106.543212,21.854080,3.618859,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

74,18:15-18:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,61.717887,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,20.972792,44.937773,38.097125,1.731886,0.000000,521.478000,638.484626,126.101798,0.000000,31.224190,27.776474,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,4.565850,93.726924,2.988442,0.000000,40.702401,22.401763,0.752926,26.690964,118.370722,0.000000,120.113766,106.543212,21.854080,4.184307,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

75,18:30-18:45,0.000000,32.748337,5.467342,0.000000,0.000000,0.000000,76.653616,33.583183,19.295084,5.174307,43.366328,0.000000,10.019445,31.459187,44.937773,57.145687,7.546076,0.000000,527.310032,638.484626,126.101798,0.000000,46.836284,37.652552,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,5.934117,93.726924,2.988442,0.000000,40.702401,33.636541,0.752926,26.690964,153.881939,0.000000,120.113766,106.543212,21.854080,8.956677,0.000000,3.683535,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

76,18:45-19:00,0.000000,32.748337,5.467342,0.000000,0.000000,0.000000,76.653616,33.583183,19.295084,5.174307,43.366328,0.000000,10.019445,42.042848,44.937773,57.145687,7.546076,0.000000,586.183986,641.735752,126.101798,0.000000,46.836284,37.652552,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,5.934117,93.726924,2.988442,0.000000,40.702401,33.636541,0.752926,26.690964,153.881939,0.000000,120.113766,106.543212,21.854080,8.956677,0.000000,5.893656,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

77,19:00-19:15,0.000000,32.748337,5.467342,0.000000,0.000000,0.000000,76.653616,33.583183,19.295084,5.174307,43.366328,0.000000,10.019445,42.042848,44.937773,57.145687,7.546076,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,37.652552,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,5.934117,93.726924,2.988442,0.000000,40.702401,33.636541,0.752926,26.690964,153.881939,0.000000,120.113766,106.543212,21.854080,8.956677,0.000000,37.849056,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

78,19:15-19:30,0.000000,32.748337,5.467342,0.000000,0.000000,0.000000,76.653616,33.583183,19.295084,5.174307,43.366328,0.000000,10.019445,42.042848,44.937773,57.145687,7.546076,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,37.652552,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,5.934117,93.726924,2.988442,0.000000,40.702401,33.636541,0.752926,26.690964,153.881939,0.000000,120.113766,106.543212,21.854080,8.956677,0.000000,37.849056,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

79,19:30-19:45,0.000000,32.748337,5.467342,0.000000,0.000000,0.000000,76.653616,33.583183,19.295084,5.174307,43.366328,0.000000,18.925618,42.042848,44.937773,57.145687,6.185308,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,37.652552,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,5.934117,93.726924,2.988442,0.000000,40.702401,33.636541,0.752926,26.690964,153.881939,0.000000,120.113766,106.543212,21.854080,8.956677,0.000000,37.849056,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

80,19:45-20:00,0.000000,32.748337,5.467342,0.000000,0.000000,0.000000,76.653616,33.583183,19.295084,5.174307,43.366328,0.000000,18.925618,42.042848,44.937773,57.145687,6.185308,0.000000,651.671577,665.092990,126.101798,0.000000,46.836284,37.652552,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,5.934117,93.726924,2.988442,0.000000,40.702401,33.636541,0.752926,26.690964,153.881939,0.000000,120.113766,106.543212,21.854080,8.956677,0.000000,37.849056,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

81,20:00-20:15,0.000000,32.748337,5.467342,0.000000,0.000000,0.000000,76.653616,33.583183,19.295084,5.174307,43.366328,0.000000,18.925618,42.042848,44.937773,57.145687,6.185308,0.000000,651.671577,656.221252,126.101798,0.000000,46.836284,37.652552,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,5.934117,93.726924,2.984013,0.000000,40.702401,33.636541,0.752926,26.690964,153.881939,0.000000,120.113766,106.543212,21.853791,8.956677,0.000000,37.849056,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

82,20:15-20:30,0.000000,32.748337,5.467342,0.000000,0.000000,0.000000,76.653616,33.583183,19.295084,5.174307,43.366328,0.000000,18.925618,42.042848,44.937773,57.145687,6.185308,0.000000,651.671577,656.221252,126.101798,0.000000,46.836284,37.652552,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,5.934117,93.726924,2.984013,0.000000,40.702401,33.636541,0.752926,26.690964,153.881939,0.000000,120.113766,106.543212,21.853791,8.956677,0.000000,37.849056,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

83,20:30-20:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,26.931442,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,31.459187,44.937773,38.097125,0.742237,0.000000,651.671577,662.760586,126.101798,0.000000,46.836284,36.590874,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,5.131004,93.726924,2.984013,0.000000,40.702401,33.636541,0.752926,26.690964,132.898038,0.000000,120.113766,106.543212,21.853791,8.956677,0.000000,4.420242,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

84,20:45-21:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,25.809298,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,31.459187,44.937773,38.097125,0.000000,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,36.590874,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,3.732991,93.726924,2.984013,0.000000,40.702401,33.636541,0.752926,26.690964,96.848772,0.000000,120.113766,106.543212,21.853791,7.803166,0.000000,3.683535,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

85,21:00-21:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,31.459187,44.937773,38.097125,0.000000,0.000000,651.671577,663.726286,126.101798,0.000000,46.836284,36.590874,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,2.662173,93.726924,2.984013,0.000000,40.702401,33.636541,0.752926,26.690964,68.870239,0.000000,120.113766,106.543212,21.853791,7.871020,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

86,21:15-21:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,31.459187,44.937773,38.097125,0.000000,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,36.590874,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,3.732991,93.726924,2.984013,0.000000,40.702401,33.636541,0.752926,26.690964,96.848772,0.000000,120.113766,106.543212,21.853791,8.956677,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

87,21:30-21:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,31.459187,44.937773,38.097125,0.000000,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,36.590874,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,5.131004,93.726924,2.984013,0.000000,40.702401,33.636541,0.752926,26.690964,132.898038,0.000000,120.113766,106.543212,21.853791,8.956677,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

88,21:45-22:00,0.000000,32.748337,5.467342,0.000000,0.000000,0.000000,50.496453,33.583183,19.295084,5.174307,43.366328,0.000000,28.388426,31.459187,44.937773,57.145687,1.731886,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,37.652552,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,5.131004,93.726924,2.984013,0.000000,40.702401,33.636541,0.752926,26.690964,132.898038,0.000000,120.113766,106.543212,21.853791,8.956677,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

89,22:00-22:15,0.000000,32.748337,5.467342,0.000000,0.000000,0.000000,50.496453,12.793594,19.295084,5.174307,43.366328,0.000000,28.388426,31.459187,44.937773,57.145687,1.731886,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,37.652552,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,5.934117,93.726924,2.984013,0.000000,40.702401,33.636541,0.752926,26.690964,153.881939,0.000000,120.113766,106.543212,21.853791,8.956677,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

90,22:15-22:30,0.000000,32.748337,5.467342,0.000000,0.000000,0.000000,50.496453,4.264531,19.295084,5.174307,43.366328,0.000000,28.388426,31.459187,44.937773,57.145687,1.731886,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,37.652552,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,5.919245,93.726924,2.984013,0.000000,40.702401,33.636541,0.752926,26.690964,153.343889,0.000000,120.113766,106.543212,21.853791,8.956677,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

91,22:30-22:45,0.000000,32.748337,5.467342,0.000000,0.000000,0.000000,50.496453,4.264531,19.295084,5.174307,43.366328,0.000000,28.388426,31.459187,44.937773,57.145687,1.731886,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,37.652552,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,5.131004,93.726924,2.984013,0.000000,40.702401,33.636541,0.752926,26.690964,132.898038,0.000000,120.113766,106.543212,21.853791,8.956677,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

92,22:45-23:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,12.793594,18.682542,5.174307,43.366328,0.000000,8.906173,20.972792,44.937773,38.097125,0.000000,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,36.590874,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,3.732991,93.726924,2.984013,0.000000,40.702401,22.401763,0.752926,26.690964,96.848772,0.000000,120.113766,106.543212,21.853791,8.956677,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

93,23:00-23:15,12.507164,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,10.486395,44.937773,38.097125,0.000000,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,36.590874,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,3.732991,93.726924,2.984013,0.000000,40.702401,22.401763,0.752926,26.690964,96.848772,18.815779,120.113766,106.543212,21.853791,8.956677,11.636551,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

94,23:15-23:30,33.358755,32.748337,5.369711,0.000000,0.000000,0.000000,50.496453,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,0.000000,44.937773,38.097125,0.000000,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,36.590874,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,2.498576,93.726924,2.984013,0.000000,40.702401,22.401763,0.752926,26.690964,64.565848,26.801652,120.113766,106.543212,21.853791,8.956677,20.791424,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

95,23:30-23:45,33.358755,32.748337,5.369711,0.000000,0.000000,0.000000,64.523246,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,0.000000,44.937773,38.097125,1.484474,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,36.590874,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,1.665718,93.726924,2.984013,0.000000,40.702401,22.401763,0.752926,26.690964,43.043899,26.801652,120.113766,106.543212,21.853791,6.717508,20.791424,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

96,23:45-24:00,33.358755,32.748337,5.369711,0.000000,0.000000,0.000000,64.523246,33.583183,18.682542,5.174307,43.366328,0.000000,8.906173,0.000000,44.937773,38.097125,1.484474,0.000000,651.671577,664.803280,126.101798,0.000000,46.836284,36.590874,0.000000,48.949553,0.000000,0.000000,18.160761,0.000000,0.832858,93.726924,2.984013,0.000000,40.702401,22.401763,0.752926,26.690964,21.521949,26.801652,120.113766,106.543212,21.853791,4.478339,20.791424,0.000000,44.807592,0.000000,18.795281,143.213310,404.406189,0,0,0,0,0

