Block,Time,AURY_LF,TANDA2,SINGRAULI_HYDRO,AURY_RF,NAPP,TEHRI,RAPPC,DADRI_CRF,DADRI_GF,KOLDAM,RIHAND1,RIHAND2,SALAL,CHAMERA3,PARBATI3,SEWA2,RAMPUR,DULHASTI,ANTA_GF,CHAMERA1,URI,TANAKPUR,CHAMERA2,KOTESHWR,ANTA_LF,AURY_CRF,RAPPB,ANTA_CRF,URI2,ANTA_RF,UNCHAHAR3,KISHANGANGA,JHAJJAR,UNCHAHAR4,DHAULIGNGA,NJPC,UNCHAHAR2,UNCHAHAR1,RIHAND3,DADRI_RF,SINGRAULI,BSIUL,DADRT2,AURY_GF,DADRI_LF,KHSTPP-II,KHSTPP-I,BRBCL,FSTPP I & II,TALA,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,17.086387,9.788979,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,11.723676,0.000000,359.680832,0.000000,35.395151,147.939346,15.221046,8.783084,119.621759,0.000000,134.754563,6.307570,360.424589,0.000000,0.000000,94.533455,27.084884,18.835251,9.560793,25.594758,363.462975,81.08,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,17.086387,9.788979,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,11.723676,0.000000,363.550032,0.000000,35.395151,147.939346,15.221046,8.783084,119.621759,0.000000,134.754563,6.307570,360.424589,0.000000,0.000000,94.533455,27.084884,19.346045,9.560793,25.594758,363.462975,74.51,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,17.086387,9.788979,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,11.723676,0.000000,328.727232,0.000000,35.395151,147.939346,15.221046,8.783084,119.621759,0.000000,134.754563,6.307570,360.424589,0.000000,0.000000,94.533455,27.084884,19.346045,9.560793,25.594758,363.462975,74.59,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,17.086387,9.788979,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,11.723676,0.000000,325.825332,0.000000,35.395151,147.939346,15.221046,8.783084,119.621759,0.000000,134.754563,6.307570,360.424589,0.000000,0.000000,94.533455,27.084884,18.763621,9.560793,25.594758,363.462975,74.48,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,17.086387,9.788979,38.218139,6.485553,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,11.723676,0.000000,326.792632,0.000000,35.395151,147.939346,12.033986,8.783084,119.621759,0.000000,134.754563,6.307570,360.424589,0.000000,0.000000,94.533455,27.084884,19.346045,6.059651,25.594758,363.462975,74.65,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,22.425883,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,11.723676,0.000000,304.544732,0.000000,35.395151,147.939346,12.033986,8.783084,119.621759,0.000000,134.754563,6.307570,360.424589,0.000000,0.000000,94.533455,27.084884,19.346045,6.059651,25.594758,363.462975,74.65,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,10.678992,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,11.723676,0.000000,304.544732,0.000000,35.395151,147.939346,12.033986,8.783084,119.621759,0.000000,134.754563,6.307570,360.424589,0.000000,0.000000,94.533455,27.084884,19.346045,6.059651,25.594758,363.462975,74.72,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,10.678992,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,11.723676,0.000000,304.544732,0.000000,35.395151,147.939346,12.033986,8.783084,119.621759,0.000000,134.754563,6.307570,360.424589,0.000000,0.000000,94.533455,27.084884,19.346045,6.059651,25.594758,363.462975,74.51,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,17.086387,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,11.723676,0.000000,274.558432,0.000000,35.395151,147.939346,12.033986,8.783084,119.621759,0.000000,134.754563,6.307570,360.424589,0.000000,0.000000,94.533455,27.084884,19.346045,6.059651,25.594758,363.462975,74.65,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,46.987565,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,15.614544,0.000000,11.723676,0.000000,269.721932,0.000000,35.395151,147.939346,12.024313,8.783084,119.621759,0.000000,134.754563,6.307570,360.424589,0.000000,0.000000,94.533455,27.084884,19.346045,6.059651,25.594758,363.462975,74.65,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,51.485123,83.427013,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,46.987565,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,31.749572,0.000000,11.723676,0.000000,284.231432,0.000000,35.395151,147.939346,12.024313,8.783084,77.754669,0.000000,117.800019,12.615140,360.424589,0.000000,0.000000,94.533455,27.084884,19.346045,6.059651,25.594758,365.518488,87.06,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,51.485123,83.427013,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,17.086387,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,31.749572,0.000000,11.723676,0.000000,284.231432,0.000000,35.395151,147.939346,12.024313,8.783084,77.754669,0.000000,117.800019,12.615140,360.424589,0.000000,0.000000,94.533455,27.084884,19.346045,6.059651,25.594758,365.639400,87.06,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,51.485123,83.427013,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,13.525756,21.357984,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,31.749572,0.000000,11.743022,0.000000,356.778932,0.000000,35.395151,147.939346,12.033986,8.792757,77.754669,0.000000,117.800019,12.615140,439.047753,0.000000,0.000000,94.533455,25.916482,19.346045,9.560793,25.594758,365.639400,87.06,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,51.485123,83.427013,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,13.525756,21.357984,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,31.749572,0.000000,11.743022,0.000000,358.372462,0.000000,35.395151,147.939346,12.033986,8.792757,77.754669,0.000000,117.800019,12.615140,439.581843,0.000000,0.000000,94.533455,25.916482,19.346045,9.560793,25.594758,365.639400,87.06,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,51.485123,83.427013,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,13.525756,21.357984,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,31.749572,0.000000,14.741652,0.000000,358.372462,0.000000,35.395151,147.939346,15.221046,11.682566,77.754669,0.000000,117.800019,12.615140,439.581843,0.000000,0.000000,94.533455,25.916482,19.346045,9.560793,25.594758,365.639400,87.06,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,51.485123,83.427013,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,27.179892,21.357984,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,14.741652,0.000000,368.045462,0.000000,35.395151,147.939346,15.221046,11.682566,77.754669,0.000000,117.800019,12.615140,439.581843,0.000000,0.000000,94.533455,25.916482,19.346045,9.560793,25.594758,365.639400,87.06,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,51.485123,83.427013,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,27.179892,21.357984,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,14.741652,0.000000,368.045462,0.000000,35.395151,147.939346,15.221046,11.682566,77.754669,0.000000,117.800019,6.307570,439.581843,0.000000,0.000000,94.533455,25.916482,19.346045,9.560793,25.594758,365.639400,87.06,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,51.485123,83.427013,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,27.179892,21.357984,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,14.741652,0.000000,368.045462,0.000000,35.395151,147.939346,15.221046,11.682566,77.754669,0.000000,117.800019,6.307570,439.581843,0.000000,0.000000,94.533455,25.916482,19.346045,9.560793,25.594758,365.639400,87.06,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,51.485123,83.427013,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,27.179892,21.357984,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,15.189609,0.000000,358.372462,0.000000,26.578309,147.939346,15.221046,11.288391,119.621759,0.000000,117.800019,6.307570,439.581843,0.000000,0.000000,94.533455,25.916482,19.346045,9.560793,25.594758,375.161259,87.06,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,51.485123,114.262312,80.366186,9.361375,0.000000,0.000000,0.000000,47.819981,0.000000,27.179892,21.357984,9.788979,16.504460,6.485553,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,15.189609,0.000000,358.372462,0.000000,26.578309,147.939346,15.221046,11.288391,119.621759,0.000000,117.800019,6.307570,439.581843,0.000000,0.000000,94.533455,25.916482,19.346045,9.560793,25.594758,389.677844,87.06,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,18.722749,0.000000,4.512938,0.000000,47.819981,0.000000,27.179892,22.425883,9.788979,30.945862,6.485553,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,11.723676,0.000000,337.432932,0.000000,26.578309,147.939346,15.221046,8.783084,119.621759,0.000000,117.800019,6.307570,380.544429,0.000000,0.000000,94.533455,25.916482,19.346045,9.560793,25.594758,398.239279,87.06,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,1.036249,0.000000,37.397366,14.625576,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,18.722749,0.000000,4.770820,0.000000,47.819981,0.000000,27.179892,22.425883,9.788979,30.945862,6.485553,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,11.723676,0.000000,337.432932,0.000000,26.578309,147.939346,15.221046,8.783084,119.621759,0.000000,117.800019,6.307570,380.544429,0.000000,0.000000,94.533455,25.916482,19.346045,9.560793,25.594758,398.285775,87.06,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,1.036249,0.000000,37.397366,30.469950,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,18.722749,0.000000,5.054491,0.000000,47.819981,0.000000,27.179892,22.425883,9.788979,30.945862,6.485553,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,11.723676,0.000000,337.432932,0.000000,26.578309,147.939346,15.221046,8.783084,119.621759,0.000000,117.800019,6.307570,380.544429,0.000000,0.000000,94.533455,26.578309,19.346045,9.560793,25.594758,398.285775,87.06,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,1.036249,0.000000,37.397366,30.469950,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,18.722749,0.000000,5.054491,0.000000,47.819981,0.000000,27.179892,46.987565,9.788979,30.945862,6.485553,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,11.723676,0.000000,337.432932,0.000000,26.578309,147.939346,15.221046,8.783084,119.621759,0.000000,134.754563,0.000000,380.544429,0.000000,0.000000,94.533455,26.578309,19.346045,9.560793,25.594758,398.285775,72.62,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,1.036249,0.000000,37.397366,30.469950,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,18.722749,0.000000,5.054491,0.000000,47.819981,0.000000,27.179892,46.987565,9.788979,30.945862,6.485553,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,14.741652,0.000000,356.861507,0.000000,26.578309,147.939346,15.221046,11.801060,119.621759,0.000000,134.754563,0.000000,439.581843,0.000000,0.000000,94.533455,26.903805,19.346045,9.560793,25.594758,402.154975,71.58,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,1.036249,0.000000,37.397366,43.876728,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,18.722749,0.000000,5.054491,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,6.485553,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,14.741652,0.000000,358.372462,0.000000,26.578309,147.939346,15.221046,11.801060,119.621759,0.000000,134.754563,0.000000,439.581843,0.000000,0.000000,94.533455,26.903805,19.346045,9.560793,25.594758,402.638625,71.58,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,1.036249,0.000000,37.397366,43.876728,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,5.054491,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,6.485553,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,14.741652,0.000000,417.057779,0.000000,26.578309,147.939346,15.221046,11.801060,119.621759,0.000000,134.754563,0.000000,439.581843,0.000000,0.000000,94.533455,26.903805,19.346045,9.560793,25.594758,402.638625,71.58,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,1.036249,0.000000,37.397366,43.876728,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,5.054491,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,14.741652,0.000000,417.057779,0.000000,26.578309,147.939346,15.221046,11.801060,119.621759,0.000000,134.754563,0.000000,439.581843,0.000000,0.000000,94.533455,26.903805,19.346045,9.560793,25.594758,402.638625,71.58,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,1.036249,0.000000,37.397366,43.876728,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,10.212134,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,17.167640,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,15.138245,0.000000,417.057779,0.000000,35.349150,147.939346,15.221046,11.317410,119.621759,0.000000,134.754563,0.000000,436.280255,0.000000,0.000000,94.533455,26.903805,19.346045,9.560793,25.594758,403.696609,71.58,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,1.036249,0.000000,37.397366,43.876728,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,10.212134,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,24.797703,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,15.189506,0.000000,417.057779,0.000000,35.349150,147.939346,15.221046,11.346429,119.621759,0.000000,134.754563,3.192090,439.581843,0.000000,0.000000,142.691864,26.903805,19.346045,9.560793,25.594758,403.726838,71.58,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,1.036249,0.000000,37.397366,60.208621,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,15.287256,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,38.150312,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,15.189609,0.000000,417.057779,0.000000,35.349150,149.634007,15.221046,11.346429,119.621759,0.000000,134.754563,19.018472,439.581843,0.000000,0.000000,142.691864,39.093329,19.346045,13.622357,25.594758,403.726838,71.58,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,1.036249,0.000000,37.397366,60.208621,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,15.287256,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,38.150312,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,15.189609,0.000000,417.057779,0.000000,35.349150,149.634007,15.221046,11.346429,119.621759,0.000000,134.754563,19.018472,439.581843,0.000000,0.000000,142.691864,39.094784,19.346045,13.680137,25.594758,403.726838,71.58,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,1.036249,0.000000,37.397366,60.208621,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,15.287256,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,38.150312,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,15.189609,0.000000,417.057779,0.000000,35.349150,149.634007,20.358376,11.346429,119.621759,0.000000,134.754563,19.018472,439.581843,0.000000,0.000000,142.691864,39.094784,19.346045,13.680137,25.594758,403.726838,71.58,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,1.036249,0.000000,37.397366,60.208621,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,15.287256,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,38.150312,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,15.189609,0.000000,417.057779,0.000000,35.349150,149.634007,20.358376,11.346429,119.621759,0.000000,134.754563,19.018472,492.783343,0.000000,0.000000,142.691864,39.094784,19.346045,13.680137,25.594758,403.726838,71.58,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,1.036249,0.000000,37.397366,60.208621,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,15.287256,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,38.150312,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,15.189609,0.000000,417.057779,0.000000,35.349150,149.634007,20.358376,11.452832,119.621759,0.000000,134.754563,19.018472,492.783343,0.000000,0.000000,142.691864,39.094784,19.346045,13.680137,25.594758,403.726838,71.58,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,1.036249,0.000000,37.397366,60.208621,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,15.287256,0.000000,47.819981,0.000000,40.769838,46.987565,9.788979,38.218139,38.150312,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,15.189609,0.000000,417.057779,0.000000,35.349150,149.634007,20.358376,11.501197,119.621759,0.000000,134.754563,19.018472,492.783343,0.000000,0.000000,142.691864,39.094784,19.346045,13.680137,25.594758,403.726838,71.58,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,1.036249,0.000000,37.397366,60.208621,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,28.112454,0.000000,15.287256,0.000000,47.819981,0.000000,40.769838,46.987565,9.788979,38.218139,38.150312,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,15.189609,0.000000,417.057779,0.000000,35.349150,149.634007,20.358376,11.501197,119.621759,0.000000,134.754563,19.018472,555.657843,0.000000,0.000000,142.691864,39.094784,19.346045,13.680137,25.594758,403.726838,71.58,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,1.036249,0.000000,37.397366,43.876728,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,28.112454,0.000000,10.212134,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,24.797703,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,15.189609,0.000000,417.057779,0.000000,35.349150,147.939346,20.358376,11.501197,119.621759,0.000000,134.754563,2.128060,623.368843,0.000000,0.000000,142.691864,39.094784,19.346045,13.680137,25.594758,403.726838,71.58,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,1.036249,0.000000,37.397366,43.876728,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,28.112454,0.000000,10.212134,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,24.797703,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,21.564599,0.000000,421.196276,0.000000,35.349150,147.939346,20.358376,16.234099,119.621759,0.000000,134.754563,2.128060,664.322252,0.000000,0.000000,142.691864,39.094784,19.346045,13.680137,25.594758,403.726838,71.58,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,1.036249,0.000000,37.397366,43.876728,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,28.112454,0.000000,10.212134,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,24.797703,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,21.564599,0.000000,421.196276,0.000000,35.349150,147.939346,20.358376,16.234099,119.621759,0.000000,134.754563,2.128060,664.322252,0.000000,0.000000,142.691864,39.094784,19.346045,13.680137,25.594758,403.726838,71.58,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,1.036249,0.000000,37.397366,43.876728,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,28.112454,0.000000,10.212134,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,24.797703,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,21.564599,0.000000,421.196276,0.000000,35.349150,147.939346,20.358376,16.234099,119.621759,0.000000,134.754563,0.000000,664.322252,0.000000,0.000000,142.691864,39.094784,19.346045,13.680137,25.594758,403.726838,71.58,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,1.036249,0.000000,37.397366,60.208621,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,28.112454,0.000000,15.287256,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,28.612734,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,21.564599,0.000000,421.196276,0.000000,35.349150,149.634007,20.358376,16.234099,119.621759,0.000000,134.754563,0.000000,664.322252,0.000000,0.000000,142.691864,39.094784,19.346045,13.680137,25.594758,403.726838,71.58,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,1.036249,0.000000,37.397366,60.208621,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,15.287256,0.000000,47.819981,0.000000,40.769838,21.357984,9.788979,38.218139,28.612734,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,21.564599,0.000000,421.196276,0.000000,35.349150,149.634007,20.358376,16.234099,119.621759,0.000000,134.754563,0.000000,664.322252,0.000000,0.000000,142.691864,39.094784,19.346045,13.445470,25.594758,403.726838,71.58,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,1.036249,0.000000,37.397366,60.208621,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,15.287256,0.000000,47.819981,0.000000,40.769838,22.425883,9.788979,38.218139,28.612734,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,21.564599,0.000000,421.196276,0.000000,35.349150,149.634007,20.358376,16.234099,119.621759,0.000000,134.754563,0.000000,664.322252,0.000000,0.000000,142.691864,39.094784,19.346045,13.445470,25.594758,403.726838,71.58,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,1.036249,0.000000,37.397366,60.208621,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,15.287256,0.000000,47.819981,0.000000,40.769838,22.425883,9.788979,38.218139,28.612734,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,21.564599,0.000000,421.196276,0.000000,35.349150,149.634007,20.358376,16.234099,119.621759,0.000000,134.754563,0.000000,664.322252,0.000000,0.000000,142.691864,39.094784,19.346045,13.445470,24.172827,403.726838,71.58,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,1.036249,0.000000,37.397366,60.208621,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,15.287256,0.000000,47.819981,0.000000,40.769838,22.425883,9.788979,38.218139,28.612734,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,21.564599,0.000000,421.196276,0.000000,35.349150,149.634007,20.358376,16.234099,119.621759,0.000000,134.754563,0.000000,664.322252,0.000000,0.000000,142.691864,39.094784,19.346045,13.445470,24.172827,403.726838,71.58,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,1.036249,0.000000,37.397366,58.502304,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,10.212134,0.000000,47.819981,0.000000,40.769838,22.425883,9.788979,38.218139,27.658976,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,21.564599,0.000000,421.196276,0.000000,35.349150,147.939346,20.358376,16.234099,119.621759,0.000000,134.754563,0.000000,664.322252,0.000000,0.000000,142.691864,39.094784,19.346045,13.445470,25.025986,403.726838,71.58,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,1.036249,0.000000,37.397366,58.502304,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.028985,28.112454,0.000000,5.106067,0.000000,47.819981,0.000000,40.769838,22.425883,9.788979,38.218139,17.167640,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,21.564599,0.000000,421.196276,0.000000,35.349150,147.939346,20.358376,16.234099,119.621759,0.000000,134.754563,0.000000,664.322252,0.000000,0.000000,142.691864,39.094784,19.346045,13.445470,25.025986,403.726838,71.58,0,0,0,0,0

