Block,Time,CHAMERA2,DADRT2,DULHASTI,CHAMERA3,DHAULIGNGA,UNCHAHAR4,URI2,NAPP,SEWA2,JHAJJAR,RIHAND2,UNCHAHAR1,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,KOLDAM,RAPPC,NJPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,KISHANGANGA,CHAMERA1,BSIUL,URI,RAPPB,TANAKPUR,SALAL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,KGSU1AND2,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
50,12:15-12:30,48.499828,688.715947,59.175403,34.831253,32.652103,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,3.747395,67.655124,179.962454,5.22124,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,36.432,0,12.1695,77.854,0,0,0,40.666735,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.94,15.00135,382.5

51,12:30-12:45,48.499828,688.715947,59.175403,34.831253,32.652103,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,3.747395,67.655124,179.962454,5.22124,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,7.0455,77.854,0,0,0,40.666735,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.94,15.00135,382.5

52,12:45-13:00,48.499828,688.715947,59.175403,34.831253,32.652103,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,3.747395,67.655124,179.962454,5.22124,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,7.0455,77.854,0,0,0,40.406051,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.94,15.00135,382.5

53,13:00-13:15,48.499828,688.715947,59.175403,34.831253,21.717709,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,3.747395,67.655124,179.962454,5.22124,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,44.16,0,12.1695,77.854,0,0,0,29.978683,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.94,15.00135,382.5

54,13:15-13:30,48.499828,688.715947,59.175403,34.831253,21.717709,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,3.747395,67.655124,179.962454,5.22124,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,44.16,0,12.1695,77.854,0,0,0,29.978683,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.94,15.00135,382.5

55,13:30-13:45,48.499828,688.715947,59.175403,34.831253,21.717709,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,3.747395,67.655124,179.962454,5.22124,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,12.1695,77.854,0,0,0,29.978683,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.41,15.00135,382.5

56,13:45-14:00,48.499828,688.715947,59.175403,34.831253,21.717709,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,3.747395,67.655124,179.962454,5.22124,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,6.405,77.854,0,0,0,29.978683,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.41,15.00135,382.5

57,14:00-14:15,48.499828,688.715947,59.175403,34.831253,21.717709,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,3.747395,67.655124,179.962454,5.22124,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,7.686,77.854,0,0,0,29.978683,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.998,17.19935,393.75

58,14:15-14:30,48.499828,688.715947,59.175403,34.831253,21.717709,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,3.747395,67.655124,179.962454,5.22124,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,7.686,77.854,0,0,0,29.978683,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.998,17.96865,393.75

59,14:30-14:45,48.499828,688.715947,59.175403,34.831253,21.717709,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,3.747395,67.655124,179.962454,5.22124,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,12.1695,77.854,0,0,0,29.717999,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.998,17.96865,393.75

60,14:45-15:00,48.499828,688.715947,59.175403,34.831253,21.717709,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,3.747395,67.655124,179.962454,5.22124,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,12.1695,77.854,0,0,0,29.717999,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,3.9102,18.73795,393.75

61,15:00-15:15,48.499828,688.715947,59.175403,34.831253,21.717709,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,3.747395,67.655124,179.962454,5.22124,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,12.1695,77.854,0,0,0,29.717999,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.557,18.73795,393.75

62,15:15-15:30,48.499828,688.715947,59.175403,34.831253,21.717709,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,3.981607,67.655124,179.962454,5.22124,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,12.1695,77.854,0,0,0,29.717999,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.557,18.736608,393.75

63,15:30-15:45,48.499828,688.715947,59.175403,34.831253,32.652103,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,6.956102,67.655124,179.962454,4.646019,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.854,0,0,0,29.717999,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,3.087,18.736608,393.75

64,15:45-16:00,48.499828,467.435947,59.175403,34.831253,32.652103,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,9.274803,67.655124,179.962454,4.070798,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.854,0,0,0,29.717999,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,3.675,18.736608,393.75

65,16:00-16:15,48.499828,688.715947,59.175403,34.831253,32.652103,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,9.274803,67.655124,179.962454,3.539824,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.854,0,0,0,29.717999,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.94,18.736608,393.75

66,16:15-16:30,48.499828,688.715947,59.175403,34.831253,32.652103,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,9.274803,67.655124,179.962454,3.539824,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.854,0,0,0,29.717999,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.94,18.736602,393.75

67,16:30-16:45,48.499828,688.715947,59.175403,34.831253,32.652103,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,9.274803,67.655124,179.962454,3.539824,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.854,0,0,0,29.717999,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.793,18.736602,393.75

68,16:45-17:00,48.499828,688.715947,59.175403,34.831253,32.652103,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,0,6.745516,96.955943,0,27.638981,1.126189,9.274803,67.655124,179.962454,3.539824,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.854,0,0,0,29.717999,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,3.969,18.736602,393.75

69,17:00-17:15,48.499828,688.715947,59.175403,34.831253,43.536137,2.323013,37.890519,47.667878,0,422.443799,60.707796,22.630299,0,3.814368,6.745516,96.955943,0,27.638981,1.126189,9.274803,67.655124,179.962454,3.539824,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.854,0,0,0,29.717999,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,3.087,18.736602,399.375

70,17:15-17:30,48.499828,688.715947,59.175403,34.831253,43.536137,2.323013,37.890519,47.667878,6.184413,422.443799,60.707796,22.630299,0,3.814368,6.745516,96.955943,0,27.638981,1.126189,9.274803,67.655124,179.962454,3.539824,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.854,0,0,0,29.717999,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,3.087,18.736602,399.375

71,17:30-17:45,48.499828,688.715947,59.175403,34.831253,43.536137,2.323013,37.890519,47.667878,6.184413,422.443799,60.707796,22.630299,0,4.272091,6.745516,96.955943,0,27.638981,1.126189,9.274803,67.655124,179.962454,3.539824,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.854,0,0,0,29.717999,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.94,18.736602,399.375

72,17:45-18:00,48.499828,688.715947,59.175403,34.831253,43.536137,2.323013,37.890519,47.667878,11.220746,422.443799,60.707796,22.630299,0,6.102988,6.745516,96.955943,0,27.638981,1.126189,9.274803,67.655124,179.962454,3.539824,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.854,0,0,0,29.717999,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.94,18.736602,399.375

73,18:00-18:15,48.499828,688.715947,59.175403,34.831253,43.536137,2.323013,37.890519,47.667878,18.838674,422.443799,60.707796,22.630299,0,12.205976,6.745516,96.955943,0,27.638981,1.126189,9.274803,67.655124,179.962454,3.539824,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.854,0,0,0,30.239367,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,3.528,18.736602,399.375

74,18:15-18:30,48.499828,688.715947,59.175403,34.831253,43.536137,2.323013,37.890519,47.667878,18.838674,422.443799,60.707796,22.630299,0,79.338844,6.745516,96.955943,0,27.638981,1.126189,9.274803,67.655124,179.962454,3.539824,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.854,0,0,0,30.239367,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,28.211,20.801072,3.528,18.736602,399.375

75,18:30-18:45,48.499828,688.715947,59.175403,34.831253,43.536137,2.323013,37.890519,47.667878,18.838674,422.443799,60.707796,22.630299,0,79.338844,6.745516,96.955943,0,27.638981,1.126189,9.274803,67.655124,179.962454,3.539824,130.580717,148.378331,44.906625,8.340651,42.14808,6.5208,36.432,0,10.8885,77.854,0,0,0,30.239367,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,28.211,20.801072,3.234,18.736602,399.375

76,18:45-19:00,49.907044,688.715947,59.175403,34.831253,43.536137,2.323013,39.469291,47.667878,18.838674,422.443799,60.707796,22.630299,0,79.338844,6.922624,96.955943,0,27.638981,1.126189,9.274803,67.655124,182.023944,3.539824,130.580717,148.378331,44.906625,8.492299,42.14808,19.6614,36.432,0,10.8885,77.854,0,0,0,30.239367,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,28.211,20.801072,3.234,18.736602,399.375

77,19:00-19:15,49.907044,688.115947,59.175403,34.831253,43.536137,2.323013,39.469291,47.667878,18.838674,422.443799,60.707796,22.630299,0,79.338844,6.922624,96.955943,0,27.638981,0,9.274803,67.655124,182.023944,3.539824,130.580717,148.378331,44.906625,8.492299,42.14808,19.6614,36.432,0,10.8885,77.854,0,0,0,30.239367,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,28.211,20.801072,3.234,18.736602,399.375

78,19:15-19:30,49.907044,688.115947,59.175403,34.831253,43.536137,2.323013,39.469291,47.667878,18.838674,422.443799,60.707796,22.630299,0,79.338844,6.922624,96.955943,0,27.638981,0,9.274803,67.655124,182.023944,3.539824,130.580717,148.378331,44.906625,8.492299,42.14808,19.6614,36.432,0,10.8885,77.854,0,0,0,30.239367,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,28.211,20.801072,3.234,18.736602,399.375

79,19:30-19:45,49.907044,688.115947,59.175403,34.831253,43.536137,2.323013,39.469291,47.667878,18.838674,422.443799,60.707796,22.630299,0,79.338844,6.922624,96.955943,0,27.638981,0,9.274803,67.655124,182.023944,3.539824,130.580717,148.378331,44.906625,8.492299,42.14808,19.6614,36.432,0,10.8885,77.854,0,0,0,30.239367,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,28.211,20.801072,3.234,18.736602,399.375

80,19:45-20:00,49.907044,688.115947,59.175403,34.831253,43.536137,2.323013,39.469291,47.667878,18.838674,422.443799,60.707796,22.630299,0,7.628735,6.922624,96.955943,0,27.638981,0,9.274803,67.655124,182.023944,3.539824,130.580717,148.378331,44.906625,8.492299,42.14808,19.6614,36.432,0,10.8885,77.854,0,0,0,30.760736,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,3.234,18.736602,399.375

81,20:00-20:15,49.907044,688.115947,59.175403,34.831253,43.536137,2.323013,39.469291,47.667878,18.838674,422.443799,60.707796,22.630299,0,4.272091,6.922624,96.955943,0,27.638981,0,9.274803,67.655124,182.023944,3.539824,130.580717,148.378331,44.906625,8.492299,42.14808,19.6614,36.432,0,10.8885,77.854,0,0,0,30.760736,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,3.234,18.736602,399.375

82,20:15-20:30,49.907044,688.115947,59.175403,34.831253,43.536137,2.323013,39.469291,47.667878,18.838674,422.443799,60.707796,22.630299,0,19.529561,6.922624,96.955943,0,27.638981,0,9.274803,67.655124,182.023944,3.539824,130.580717,148.378331,44.906625,8.492299,42.14808,19.6614,36.432,0,10.8885,77.854,0,0,0,30.760736,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,3.234,18.736602,399.375

83,20:30-20:45,49.907044,688.115947,59.175403,34.831253,43.536137,2.323013,39.469291,47.667878,18.838674,422.443799,60.707796,22.630299,0,19.529561,6.922624,96.955943,0,27.638981,0,9.274803,67.655124,182.023944,3.539824,130.580717,148.378331,44.906625,8.492299,42.14808,19.6614,36.432,0,10.8885,77.854,0,0,0,30.760736,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.646,18.736602,399.375

84,20:45-21:00,48.499828,688.115947,59.175403,34.831253,43.536137,2.323013,37.890519,47.667878,18.800617,422.443799,60.707796,22.630299,0,19.529561,6.745516,96.955943,0,27.638981,0,9.274803,67.655124,179.962454,3.539824,130.580717,148.378331,44.906625,8.340651,42.14808,3.3,36.432,0,10.8885,77.854,0,0,0,30.760736,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.646,18.736602,399.375

85,21:00-21:15,48.499828,688.115947,59.175403,34.831253,43.536137,2.323013,37.890519,47.667878,18.800617,422.443799,60.707796,22.630299,0,19.529561,6.745516,96.955943,0,27.638981,0,9.274803,67.655124,179.962454,3.539824,130.580717,148.378331,44.906625,8.340651,42.14808,3.3,36.432,0,10.8885,77.854,0,0,0,30.760736,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.646,18.736602,399.375

86,21:15-21:30,48.499828,688.115947,59.175403,34.831253,43.536137,2.323013,37.890519,47.667878,18.800617,422.443799,60.707796,22.630299,0,19.529561,6.745516,96.955943,0,27.638981,0,9.274803,67.655124,179.962454,3.539824,130.580717,148.378331,44.906625,8.340651,42.14808,3.3,36.432,0,10.8885,77.854,0,0,0,30.760736,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.646,18.736602,399.375

87,21:30-21:45,48.499828,688.115947,59.175403,34.831253,43.536137,2.80089,37.890519,47.667878,18.800617,422.443799,60.707796,22.630299,0,19.529561,6.745516,96.955943,0,27.638981,0,9.274803,67.655124,179.962454,3.539824,130.580717,148.378331,44.906625,8.340651,42.14808,3.3,36.432,0,9.6075,77.854,0,0,0,30.760736,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.646,18.736602,399.375

88,21:45-22:00,49.907044,688.115947,59.175403,34.831253,43.536137,3.094586,39.469291,47.667878,18.838674,422.443799,60.707796,22.630299,0,19.529561,6.922624,96.955943,0,27.638981,0,9.274803,67.655124,182.023944,3.539824,130.580717,148.378331,44.906625,8.492299,42.14808,19.6614,36.432,0,9.6075,77.854,0,0,0,31.282104,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.646,18.736602,399.375

89,22:00-22:15,49.907044,688.115947,59.175403,34.831253,43.536137,3.094586,39.469291,47.667878,18.838674,422.443799,60.707796,22.630299,0,19.529561,6.922624,96.955943,0,27.638981,0.758012,9.274803,67.655124,182.023944,3.539824,130.580717,148.378331,44.906625,8.492299,42.14808,19.6614,36.432,0,9.6075,77.854,0,0,0,31.282104,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.646,18.736602,399.375

90,22:15-22:30,49.907044,688.115947,59.175403,34.831253,43.536137,3.094586,39.469291,47.667878,18.838674,422.443799,60.707796,22.630299,0,19.529561,6.922624,96.955943,0,27.638981,0.758012,9.274803,67.655124,182.023944,3.539824,130.580717,148.378331,44.906625,8.492299,42.14808,19.6614,36.432,0,9.6075,77.854,0,0,0,31.282104,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,2.646,18.736602,399.375

91,22:30-22:45,49.907044,688.115947,59.175403,34.831253,43.536137,3.094586,39.469291,47.667878,18.838674,422.443799,60.707796,22.630299,0,19.529561,6.922624,96.955943,0,27.638981,0.758012,9.274803,67.655124,182.023944,3.539824,130.580717,148.378331,44.906625,8.492299,42.14808,19.6614,36.432,0,9.6075,77.854,0,0,0,31.282104,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,3.822,18.736602,399.375

92,22:45-23:00,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.667878,12.527402,422.443799,60.707796,22.630299,0,19.529561,6.745516,96.955943,0,27.638981,0.758012,9.274803,67.655124,179.962454,3.539824,130.580717,148.378331,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.854,0,0,0,31.282104,0,71.965838,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,3.822,18.736602,399.375

93,23:00-23:15,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.667878,12.527402,422.443799,60.707796,22.630299,0,19.529561,6.745516,96.955943,0,27.638981,0.758012,9.274803,67.655124,179.962454,3.539824,130.580717,148.378331,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.273,0,0,0,31.282104,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.263,18.736602,399.375

94,23:15-23:30,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.667878,12.527402,422.443799,60.707796,22.630299,0,19.529561,6.745516,96.955943,0,27.638981,0.758012,9.274803,67.655124,179.962454,3.539824,130.580717,148.378331,44.906625,8.340651,42.14808,6.5208,36.432,0,9.6075,77.273,0,0,0,31.282104,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.263,18.736602,399.375

95,23:30-23:45,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.667878,12.527402,422.443799,60.707796,22.630299,0,19.529561,6.745516,96.955943,0,27.638981,1.126189,9.274803,67.655124,179.962454,3.539824,130.580717,148.378331,44.906625,8.340651,42.14808,6.5208,36.432,0,5.7645,75.53,0,0,0,31.282104,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.263,18.736602,399.375

96,23:45-24:00,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.667878,12.527402,422.443799,60.707796,22.630299,0,19.529561,6.745516,96.955943,0,27.638981,1.126189,9.274803,67.655124,179.962454,3.539824,130.580717,148.378331,44.906625,8.340651,42.14808,6.5208,36.432,0,5.7645,75.53,0,0,0,31.282104,0,73.323684,0,0,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,4.263,18.736602,399.375

