Block,Time,PARBATI3,UNCHAHAR2,DHAULIGNGA,AURY_LF,DADRI_CRF,DULHASTI,TANAKPUR,UNCHAHAR4,SEWA2,KOTESHWR,RIHAND1,TANDA2,RIHAND3,UNCHAHAR3,DADRI_LF,AURY_GF,RAPPB,SINGRAULI,NAPP,CHAMERA2,KOLDAM,SASAN,KISHANGANGA,AURY_CRF,URI2,DADRI_RF,SALAL,NJPC,URI,ANTA_RF,ANTA_LF,DADRT2,CHAMERA1,CHAMERA3,ANTA_CRF,JHAJJAR,BSIUL,FSTPP I & II,AURY_RF,UNCHAHAR1,SINGRAULI_HYDRO,DADRI_GF,RAMPUR,RIHAND2,ANTA_GF,TEHRI,RAPPC,TALA,KHSTPP-I,BRBCL,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,531.764305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

49,12:00-12:15,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,6.165453,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,512.512305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

50,12:15-12:30,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,6.165453,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,502.886305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

51,12:30-12:45,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,6.165453,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,483.634305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

52,12:45-13:00,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,6.165453,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,445.130305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

53,13:00-13:15,0.000000,32.263354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,347.907705,6.276922,17.201662,0.000000,8.875428,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

54,13:15-13:30,0.000000,30.242678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,347.907705,6.276922,17.201662,0.000000,8.318500,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

55,13:30-13:45,0.000000,22.447832,0.000000,0.000000,0.000000,0.000000,6.165453,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,31.336326,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,346.536000,12.553844,17.201662,0.000000,6.648493,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

56,13:45-14:00,0.000000,22.447832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,31.336326,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,346.536000,12.553844,17.201662,0.000000,6.593810,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

57,14:00-14:15,0.000000,27.535462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,31.336326,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,346.536000,12.553844,14.086400,0.000000,6.593810,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,35.636511,14.438987,113.076718,0,0,0,0,0

58,14:15-14:30,0.000000,27.535462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,31.336326,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,346.536000,12.553844,14.086400,0.000000,6.593810,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,35.636511,14.438987,113.076718,0,0,0,0,0

59,14:30-14:45,0.000000,27.535462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,14.541036,18.231644,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,346.536000,12.553844,14.086400,0.000000,6.593810,0.644509,0.000000,0.000000,113.707125,0.000000,12.553267,51.915424,0.000000,35.636511,14.438987,113.076718,0,0,0,0,0

60,14:45-15:00,0.000000,27.535462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,14.541036,41.932781,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,346.536000,12.553844,14.086400,0.000000,6.593810,0.644509,0.000000,0.000000,113.707125,0.000000,12.553267,51.915424,0.000000,35.636511,14.438987,113.076718,0,0,0,0,0

61,15:00-15:15,0.000000,27.535462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,12.863224,41.932781,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,354.236800,12.553844,14.086400,0.000000,8.035015,0.644509,0.000000,0.000000,113.707125,0.000000,25.106533,51.915424,0.000000,35.636511,14.438987,113.076718,0,0,0,0,0

62,15:15-15:30,0.000000,27.535462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,12.863224,41.932781,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,354.236800,6.276922,14.086400,0.000000,8.035015,0.644509,0.000000,0.000000,113.707125,0.000000,25.106533,51.915424,0.000000,35.636511,14.438987,113.076718,0,0,0,0,0

63,15:30-15:45,0.000000,27.535462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,12.863224,41.932781,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,354.236800,6.276922,14.086400,0.000000,8.035015,0.644509,0.000000,0.000000,113.707125,0.000000,25.106533,51.915424,0.000000,35.636511,14.438987,113.076718,0,0,0,0,0

64,15:45-16:00,0.000000,27.535462,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,12.863224,41.932781,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,354.236800,6.276922,14.086400,0.000000,8.035015,0.644509,0.000000,0.000000,113.707125,0.000000,25.106533,51.915424,0.000000,35.636511,14.438987,113.076718,0,0,0,0,0

65,16:00-16:15,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,12.863224,41.932781,34.006733,0.000000,0.000000,363.862800,0.000000,0.000000,0.000000,397.000305,6.276922,17.377685,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,25.106533,51.915424,0.000000,43.121380,14.438987,139.423080,0,0,0,0,0

66,16:15-16:30,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,12.863224,41.932781,34.006733,0.000000,0.000000,379.264400,0.000000,0.000000,0.000000,397.000305,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,25.106533,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

67,16:30-16:45,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,14.541036,41.932781,34.006733,0.000000,0.000000,431.627371,0.000000,0.000000,0.000000,421.065305,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,25.106533,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

68,16:45-17:00,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,12.677481,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,14.541036,42.023939,34.006733,0.000000,0.000000,494.776400,13.523914,0.000000,0.000000,447.276999,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,25.106533,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

69,17:00-17:15,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,12.677481,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,14.541036,67.548241,34.006733,0.000000,0.000000,533.280400,13.523914,9.315889,0.000000,486.522105,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,37.659800,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

70,17:15-17:30,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,12.677481,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,24.607906,67.548241,34.006733,0.000000,0.000000,579.205565,27.047828,9.315889,0.000000,474.970905,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,37.659800,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

71,17:30-17:45,0.000000,40.804710,7.629568,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,16.135101,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,25.354961,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,24.607906,67.548241,34.006733,0.000000,0.000000,579.205565,40.571742,18.631778,0.000000,495.185505,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,37.659800,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

72,17:45-18:00,0.000000,40.804710,17.548005,0.000000,0.000000,31.725086,0.000000,0.000000,15.212977,24.202652,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,53.689978,90.064321,34.006733,0.000000,0.000000,579.205565,40.571742,27.975859,0.000000,485.780999,18.830766,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

73,18:00-18:15,0.000000,40.804710,26.383045,0.000000,0.000000,31.725086,0.000000,0.000000,15.212977,24.202652,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,53.689978,90.064321,34.006733,0.000000,0.000000,608.266459,40.571742,27.975859,0.000000,514.658999,18.830766,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

74,18:15-18:30,0.000000,40.804710,26.383045,0.000000,0.000000,31.725086,0.000000,0.000000,15.212977,24.202652,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,53.689978,90.064321,34.006733,0.000000,0.000000,622.705459,40.571742,27.975859,0.000000,562.788999,18.830766,17.394182,0.000000,9.060761,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

75,18:30-18:45,0.000000,40.804710,26.383045,0.000000,0.000000,31.725086,0.000000,0.000000,15.212977,24.202652,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,372.526200,0.000000,0.000000,20.718232,0.000000,53.689978,90.064321,34.006733,0.000000,0.000000,636.479302,40.571742,27.975859,0.000000,628.292006,18.830766,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

76,18:45-19:00,0.000000,40.804710,26.383045,0.000000,0.000000,31.725086,0.000000,0.000000,15.212977,24.202652,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,372.526200,0.000000,0.000000,20.718232,0.000000,53.689978,90.064321,34.006733,0.000000,0.000000,653.788294,40.571742,27.975859,0.000000,628.240890,18.830766,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

77,19:00-19:15,0.000000,40.804710,17.548005,0.000000,0.000000,31.725086,0.000000,0.000000,15.212977,24.202652,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,372.526200,0.000000,0.000000,20.718232,0.000000,53.689978,90.064321,32.944022,0.000000,0.000000,654.077074,40.571742,27.975859,0.000000,628.240890,18.830766,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

78,19:15-19:30,0.000000,40.804710,7.629568,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,16.230014,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,372.526200,0.000000,0.000000,20.718232,0.000000,24.607906,72.926576,32.944022,0.000000,0.000000,654.076978,40.571742,9.315889,0.000000,628.722286,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

79,19:30-19:45,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,372.526200,0.000000,0.000000,20.718232,0.000000,12.863224,54.694932,32.944022,0.000000,0.000000,602.788302,40.571742,9.315889,0.000000,628.722286,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,37.659800,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

80,19:45-20:00,0.000000,35.216528,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,12.677481,0.000000,372.526200,0.000000,0.000000,20.718232,0.000000,12.863224,54.694932,32.944022,0.000000,0.000000,589.014459,27.047828,0.000000,0.000000,563.231795,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,37.295937,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

81,20:00-20:15,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,28.487569,0.000000,12.863224,36.463288,32.944022,0.000000,0.000000,523.654400,27.047828,0.000000,0.000000,493.000499,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,24.742670,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

82,20:15-20:30,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,28.487569,0.000000,12.863224,36.463288,32.944022,0.000000,0.000000,491.859722,13.523914,0.000000,0.000000,428.005651,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,24.742670,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

83,20:30-20:45,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,12.303953,36.463288,32.944022,0.000000,0.000000,495.199944,13.523914,0.000000,0.000000,398.126547,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,24.742670,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

84,20:45-21:00,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,12.303953,36.463288,32.944022,0.000000,0.000000,533.280400,13.523914,0.000000,0.000000,364.271905,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,24.742670,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

85,21:00-21:15,0.000000,35.216528,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,12.303953,36.463288,32.944022,0.000000,0.000000,533.280400,0.000000,0.000000,0.000000,349.832905,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,24.742670,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

86,21:15-21:30,0.000000,35.216528,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,12.303953,36.463288,32.944022,0.000000,0.000000,533.280400,0.000000,0.000000,0.000000,359.458905,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,12.371335,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

87,21:30-21:45,0.000000,35.216528,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,12.303953,36.463288,32.944022,0.000000,0.000000,533.280400,0.000000,0.000000,0.000000,349.832905,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,12.371335,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

88,21:45-22:00,0.000000,35.216528,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,12.303953,36.463288,32.944022,0.000000,0.000000,533.280400,0.000000,0.000000,0.000000,349.832905,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,12.371335,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

89,22:00-22:15,0.000000,35.216528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,12.303953,36.463288,32.944022,0.000000,0.000000,533.280400,0.000000,0.000000,0.000000,373.897905,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

90,22:15-22:30,0.000000,35.216528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,12.303953,36.463288,32.944022,0.000000,0.000000,533.280400,0.000000,0.000000,0.000000,378.932399,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

91,22:30-22:45,0.000000,35.216528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,25.897790,0.000000,12.303953,18.231644,32.944022,0.000000,0.000000,533.280400,0.000000,0.000000,0.000000,378.932399,6.276922,17.394182,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

92,22:45-23:00,0.000000,35.216528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,25.897790,0.000000,12.303953,18.231644,32.944022,0.000000,0.000000,533.280400,0.000000,0.000000,0.000000,349.832905,6.276922,15.426724,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

93,23:00-23:15,0.000000,35.216528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,25.897790,0.000000,12.303953,0.000000,32.944022,0.000000,0.000000,498.145500,0.000000,0.000000,0.000000,349.832905,6.276922,15.426724,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

94,23:15-23:30,0.000000,35.216528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,25.897790,0.000000,12.303953,0.000000,32.944022,0.000000,0.000000,427.875700,0.000000,0.000000,0.000000,349.832905,6.276922,15.426724,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

95,23:30-23:45,0.000000,35.216528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,25.897790,0.000000,12.303953,0.000000,32.944022,0.000000,0.000000,360.012400,0.000000,0.000000,0.000000,378.932399,6.276922,15.426724,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

96,23:45-24:00,0.000000,35.216528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,25.897790,0.000000,12.303953,0.000000,32.944022,0.000000,0.000000,360.012400,0.000000,0.000000,0.000000,378.932399,6.276922,15.426724,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,139.423080,0,0,0,0,0

