Block,Time,DHAULIGNGA,UNCHAHAR2,AURY_CRF,CHAMERA1,DADRI_RF,CHAMERA2,SEWA2,UNCHAHAR1,NJPC,TANDA2,ANTA_RF,RAPPB,CHAMERA3,TANAKPUR,URI2,RAPPC,NAPP,ANTA_LF,SINGRAULI,JHAJJAR,DADRI_GF,ANTA_CRF,DULHASTI,BSIUL,RAMPUR,DADRI_LF,SINGRAULI_HYDRO,URI,KOTESHWR,AURY_RF,UNCHAHAR4,KISHANGANGA,SALAL,PARBATI3,RIHAND3,AURY_GF,DADRT2,UNCHAHAR3,DADRI_CRF,KOLDAM,TEHRI,ANTA_GF,RIHAND2,AURY_LF,RIHAND1,KHSTPP-I,TALA,SASAN,FSTPP I & II,BRBCL,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.164179,106.428525,4.058879,0.000000,0.000000,22.424960,9.906742,33.984178,66.213651,48.492468,0.000000,139.003768,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,0.000000,0.000000,2.347631,5.375272,37.069078,0.000000,90.606761,0.000000,372.188394,15.324225,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,33.659237,0.000000,400.213800,8.464812,19.334006,107.404237,0,0,0,0,0

49,12:00-12:15,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.164179,106.428525,4.058879,0.000000,0.000000,22.424960,0.619171,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,0.000000,0.000000,2.347631,5.375272,37.069078,0.000000,119.267106,0.000000,372.188394,15.324225,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,33.659237,0.000000,400.213800,8.464812,19.334006,107.404237,0,0,0,0,0

50,12:15-12:30,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.164179,133.035656,4.058879,0.000000,0.000000,22.424960,0.619171,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,5.136317,0.000000,0.759987,39.487762,0.000000,0.000000,2.347631,5.375272,37.069078,0.000000,123.138246,0.000000,372.188394,15.324225,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,33.659237,0.000000,400.213800,8.464812,19.334006,107.404237,0,0,0,0,0

51,12:30-12:45,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.164179,133.035656,4.058879,0.000000,0.000000,22.424960,0.619171,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,5.136317,0.000000,0.759987,39.487762,0.000000,0.000000,2.347631,5.375272,37.069078,0.000000,123.138246,0.000000,372.188394,15.324225,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,33.659237,0.000000,400.213800,8.464812,19.334006,107.404237,0,0,0,0,0

52,12:45-13:00,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.164179,133.035656,4.058879,0.000000,0.000000,22.424960,0.619171,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,5.136317,0.000000,0.759987,39.487762,0.000000,0.000000,2.347631,5.375272,37.069078,0.000000,123.138246,0.000000,372.188394,15.324225,0.000000,0.000000,0.000000,0.000000,115.452966,0.000000,79.289949,33.659237,0.000000,400.213800,8.464812,19.334006,107.404237,0,0,0,0,0

53,13:00-13:15,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.164179,133.035656,4.058879,0.000000,0.000000,22.424960,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,5.136317,0.000000,0.759987,33.617959,0.000000,0.000000,2.347631,5.375272,37.069078,0.000000,123.138246,0.000000,372.188394,15.324225,0.000000,0.000000,0.000000,0.000000,117.434716,0.000000,79.454426,29.769623,0.000000,400.213800,8.464812,19.334006,92.738044,0,0,0,0,0

54,13:15-13:30,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.164179,133.035656,4.058879,0.000000,0.000000,22.424960,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,5.136317,0.000000,0.759987,33.617959,0.000000,0.000000,2.347631,5.375272,37.069078,0.000000,123.138246,0.000000,372.188394,15.324225,0.000000,2.241488,0.000000,0.000000,117.434716,0.000000,79.454426,29.769623,0.000000,400.213800,8.464812,19.334006,92.738044,0,0,0,0,0

55,13:30-13:45,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.164179,133.035656,4.058879,0.000000,0.000000,22.424960,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,5.136317,0.000000,0.759987,33.617959,0.000000,0.000000,2.347631,5.375272,37.069078,0.000000,123.138246,0.000000,372.188394,15.324225,0.000000,2.241488,0.000000,0.000000,117.434716,0.000000,79.454426,29.769623,0.000000,400.213800,8.464812,19.334006,92.738044,0,0,0,0,0

56,13:45-14:00,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.164179,133.035656,4.058879,0.000000,0.000000,22.424960,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,5.136317,0.000000,0.759987,33.617959,0.000000,0.000000,2.347631,5.375272,37.069078,0.000000,123.138246,0.000000,372.188394,15.324225,0.000000,2.241488,0.000000,0.000000,117.434716,0.000000,79.454426,33.659237,0.000000,400.213800,9.832982,19.334006,115.669522,0,0,0,0,0

57,14:00-14:15,10.497254,29.215124,0.000000,0.000000,0.000000,46.884784,0.000000,15.079940,133.035656,4.058879,0.000000,0.000000,22.424960,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,5.136317,0.000000,0.759987,33.617959,0.000000,0.000000,2.347631,5.375272,37.069078,0.000000,123.138246,0.000000,372.188394,17.726275,0.000000,2.241488,0.000000,0.000000,117.434716,0.000000,79.454426,41.565724,0.000000,402.268038,12.357809,19.334006,133.850010,0,0,0,0,0

58,14:15-14:30,10.497254,29.215124,0.000000,13.581516,0.000000,46.884784,0.000000,15.079940,133.035656,4.058879,0.000000,0.000000,22.424960,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,5.136317,0.000000,0.759987,39.487762,0.000000,0.000000,2.347631,5.375272,37.069078,0.000000,123.138246,0.000000,372.188394,18.800285,0.000000,2.241488,0.000000,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.357809,19.334006,133.857016,0,0,0,0,0

59,14:30-14:45,20.994509,43.411234,0.000000,27.163033,0.000000,46.884784,0.000000,19.418973,133.035656,5.179665,0.000000,0.000000,22.424960,9.782907,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,5.136317,0.000000,0.759987,39.487762,0.000000,0.000000,2.987103,5.375272,37.069078,0.000000,123.138246,0.000000,372.188394,24.104084,0.000000,2.241488,0.000000,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.357809,19.334006,133.857016,0,0,0,0,0

60,14:45-15:00,20.994509,43.411234,0.000000,27.163033,0.000000,46.884784,0.000000,19.418973,133.035656,5.179665,0.000000,0.000000,22.424960,9.782907,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,5.136317,0.000000,0.759987,39.487762,0.000000,0.000000,2.987103,5.375272,49.425438,0.000000,123.138246,0.000000,442.274144,24.104084,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.357809,19.334006,133.857016,0,0,0,0,0

61,15:00-15:15,20.994509,43.411234,0.000000,27.163033,0.000000,46.884784,0.000000,21.876421,133.035656,5.179665,0.000000,0.000000,22.424960,9.782907,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,5.136317,0.000000,0.759987,33.617959,0.000000,0.000000,2.987103,5.375272,49.425438,0.000000,123.138246,0.000000,488.434069,26.718603,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.357809,19.334006,133.857016,0,0,0,0,0

62,15:15-15:30,20.994509,43.411234,0.000000,27.163033,0.000000,46.884784,0.000000,21.876421,120.647720,5.179665,0.000000,0.000000,22.424960,9.782907,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.659906,0.000000,0.759987,33.617959,0.000000,0.000000,2.987103,5.375272,49.425438,0.000000,123.138246,0.000000,512.601569,26.718603,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.357809,19.334006,133.857016,0,0,0,0,0

63,15:30-15:45,20.994509,43.411234,0.000000,27.163033,0.000000,46.884784,0.000000,21.876421,120.647720,5.179665,0.000000,0.000000,22.424960,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.659906,0.000000,0.759987,33.617959,0.000000,0.000000,2.987103,5.375272,49.425438,4.129830,123.138246,0.000000,538.702469,26.718603,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.357809,19.334006,133.857016,0,0,0,0,0

64,15:45-16:00,20.994509,42.154524,0.000000,27.163033,0.000000,46.884784,0.000000,21.876710,120.647720,5.179665,0.000000,0.000000,22.424960,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.659906,0.000000,0.759987,33.617959,0.000000,0.000000,2.991536,5.375272,49.425438,4.129830,123.138246,0.000000,537.735769,26.718603,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.357809,19.334006,133.857016,0,0,0,0,0

65,16:00-16:15,20.994509,42.154524,0.000000,27.163033,0.000000,46.884784,0.000000,21.876710,120.647720,5.179665,0.000000,0.000000,22.424960,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.659906,0.000000,0.759987,33.617959,0.000000,0.000000,1.444816,5.375272,49.425438,4.129830,123.138246,0.000000,518.401769,26.718603,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

66,16:15-16:30,20.994509,42.154524,0.000000,27.163033,0.000000,46.884784,0.000000,21.876710,120.647720,5.179665,0.000000,0.000000,22.424960,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.659906,0.000000,0.759987,33.617959,0.000000,0.000000,1.444816,5.375272,49.425438,4.129830,123.138246,0.000000,494.234269,26.138583,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

67,16:30-16:45,20.994509,42.154524,0.000000,27.163033,0.000000,46.884784,0.000000,21.876710,118.493297,5.179665,0.000000,0.000000,22.424960,9.782907,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.570578,0.000000,0.759987,33.617959,0.000000,0.000000,1.444816,5.375272,49.425438,4.129830,123.138246,0.000000,540.152519,26.138583,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

68,16:45-17:00,20.994509,42.154524,0.000000,27.163033,0.000000,46.884784,0.000000,21.490030,118.493297,5.179665,0.000000,0.000000,22.424960,9.782907,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.570578,0.000000,0.759987,33.617959,0.000000,0.000000,1.444816,5.375272,49.425438,4.129830,123.138246,0.000000,610.238269,26.138583,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

69,17:00-17:15,20.994509,42.154524,0.000000,27.163033,0.000000,46.884784,0.000000,21.490030,118.493297,5.179665,0.000000,0.000000,22.424960,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.570578,0.000000,0.759987,33.617959,0.000000,0.000000,1.444816,5.375272,49.425438,4.129830,123.138246,0.000000,590.475776,26.138583,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

70,17:15-17:30,20.994509,42.154524,0.000000,27.163033,0.000000,46.884784,0.000000,21.490030,118.493297,5.179665,0.000000,0.000000,22.424960,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.570578,0.000000,0.759987,33.617959,0.000000,0.000000,1.444816,5.375272,49.425438,4.129830,123.138246,0.000000,590.475776,26.138583,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

71,17:30-17:45,20.994509,42.154524,0.000000,40.744549,0.000000,46.884784,3.065883,21.490030,118.493297,5.179665,0.000000,0.000000,22.424960,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.570578,0.000000,0.759987,33.617959,0.000000,0.000000,1.444816,5.375272,49.425438,4.129830,123.138246,0.000000,648.906269,26.138583,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

72,17:45-18:00,21.040149,42.154524,0.000000,40.744549,0.000000,46.884784,10.730591,21.490030,118.493297,5.179665,0.000000,0.000000,22.424960,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.570578,0.000000,0.759987,33.617959,0.000000,0.000000,1.444816,5.375272,49.425438,4.129830,123.138246,0.000000,590.475776,26.138583,0.000000,6.724464,10.013630,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

73,18:00-18:15,21.040149,43.411234,0.000000,40.744549,0.000000,46.884784,13.030003,21.876710,118.493297,5.179665,0.000000,0.000000,33.671372,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.570578,0.000000,0.759987,33.617959,0.000000,0.000000,2.991536,5.375272,49.425438,4.129830,123.138246,0.000000,665.781706,26.718603,0.000000,6.724464,20.027260,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

74,18:15-18:30,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.876710,159.642788,5.179665,0.000000,0.000000,33.671372,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,6.074253,0.000000,0.759987,33.617959,0.000000,0.000000,1.444816,5.375272,49.425438,4.129830,123.138246,0.000000,622.805369,26.718603,0.000000,8.965952,30.040890,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

75,18:30-18:45,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,159.642788,5.179665,0.000000,0.000000,33.671372,0.495337,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,6.074253,0.000000,0.759987,33.617959,9.472608,0.000000,1.444816,5.375272,49.425438,5.899758,123.138246,0.000000,594.065281,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

76,18:45-19:00,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,159.642788,5.179665,0.000000,0.000000,33.671372,7.553890,36.628765,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.671117,6.074253,0.000000,0.759987,33.617959,9.472608,0.000000,1.444816,5.473004,49.425438,10.324577,123.138246,0.000000,591.709433,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

77,19:00-19:15,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,159.642788,5.179665,0.000000,0.000000,33.671372,7.553890,36.628765,66.213651,48.492468,0.000000,139.774138,286.768617,0.000000,0.000000,57.204862,12.671117,6.074253,0.000000,0.759987,33.617959,9.472608,0.000000,1.444816,5.473004,61.781797,56.832373,123.138246,0.000000,591.709433,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

78,19:15-19:30,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,159.642788,5.179665,0.000000,0.000000,33.671372,7.553890,36.628765,66.213651,48.492468,0.000000,139.774138,457.194770,0.000000,0.000000,57.204862,12.671117,6.074253,0.000000,0.759987,33.617959,9.472608,0.000000,1.444816,5.473004,76.732992,56.832373,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

79,19:30-19:45,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,159.642788,5.179665,0.000000,0.000000,33.671372,2.972022,36.628765,66.213651,48.492468,0.000000,139.774138,457.194770,0.000000,0.000000,57.204862,12.671117,6.074253,0.000000,0.759987,33.617959,9.472608,0.000000,1.444816,5.473004,76.732992,56.832373,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

80,19:45-20:00,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,159.642788,5.179665,0.000000,0.000000,33.671372,2.972022,36.628765,66.213651,48.492468,0.000000,139.774138,453.066962,0.000000,0.000000,57.204862,12.671117,6.074253,0.000000,0.759987,33.617959,9.472608,0.000000,1.444816,5.473004,76.732992,56.832373,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

81,20:00-20:15,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,159.642788,5.179665,0.000000,0.000000,33.671372,2.972022,36.628765,66.213651,48.492468,0.000000,139.774138,453.066962,0.000000,0.000000,57.204862,12.671117,6.074253,0.000000,0.759987,33.617959,9.472608,0.000000,1.444816,5.473004,76.732992,56.832373,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

82,20:15-20:30,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,159.642788,5.179665,0.000000,0.000000,33.671372,2.972022,36.628765,66.213651,48.492468,0.000000,139.774138,453.066962,0.000000,0.000000,57.204862,12.671117,6.074253,0.000000,0.759987,33.617959,9.472608,0.000000,1.444816,5.473004,76.732992,56.832373,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

83,20:30-20:45,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,159.642788,5.179665,0.000000,0.000000,33.671372,3.962697,36.628765,66.213651,48.492468,0.000000,139.774138,453.066962,0.000000,0.000000,57.204862,12.671117,6.074253,0.000000,0.759987,33.617959,9.472608,0.000000,1.444816,5.473004,76.732992,8.849638,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

84,20:45-21:00,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,129.265415,5.179665,0.000000,0.000000,33.671372,0.743006,33.984178,66.213651,48.492468,0.000000,139.774138,453.066962,0.000000,0.000000,57.204862,12.607315,4.987438,0.000000,0.759987,33.617959,9.472608,0.000000,1.444816,5.375272,49.425438,4.129830,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

85,21:00-21:15,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,129.265415,5.179665,0.000000,0.000000,33.671372,0.743006,33.984178,66.213651,48.492468,0.000000,139.774138,453.066962,0.000000,0.000000,57.204862,12.607315,4.987438,0.000000,0.759987,33.617959,9.472608,0.000000,1.444816,5.375272,62.905102,4.129830,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

86,21:15-21:30,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,129.265415,5.179665,0.000000,0.000000,33.671372,0.743006,33.984178,66.213651,48.492468,0.000000,139.774138,453.066962,0.000000,0.000000,57.204862,12.607315,4.987438,0.000000,0.759987,33.617959,9.472608,0.000000,1.444816,5.375272,62.905102,4.129830,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

87,21:30-21:45,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,129.265415,5.179665,0.000000,0.000000,33.671372,0.743006,33.984178,66.213651,48.492468,0.000000,139.774138,453.066962,0.000000,0.000000,57.204862,12.607315,4.987438,0.000000,0.759987,33.617959,9.472608,0.000000,1.444816,5.375272,62.905102,4.129830,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

88,21:45-22:00,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,159.642788,5.179665,0.000000,0.000000,33.671372,4.210365,36.628765,66.213651,48.492468,0.000000,139.774138,453.066962,0.000000,0.000000,57.204862,12.671117,6.074253,0.000000,0.759987,33.617959,20.059640,0.000000,1.444816,5.473004,62.905102,4.129830,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

89,22:00-22:15,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,159.642788,5.179665,0.000000,0.000000,33.671372,5.944045,36.628765,66.213651,48.492468,0.000000,139.774138,453.066962,0.000000,0.000000,57.204862,12.671117,6.074253,0.000000,0.759987,33.617959,20.059640,0.000000,1.444816,5.473004,62.905102,4.129830,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

90,22:15-22:30,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,159.642788,5.179665,0.000000,0.000000,33.671372,5.944045,36.628765,66.213651,48.492468,0.000000,139.774138,453.066962,0.000000,0.000000,57.204862,12.671117,6.074253,0.000000,0.759987,33.617959,20.059640,0.000000,1.444816,5.473004,62.905102,4.129830,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

91,22:30-22:45,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,159.642788,5.179665,0.000000,0.000000,33.671372,5.944045,36.628765,66.213651,48.492468,0.000000,139.774138,453.066962,0.000000,0.000000,57.204862,12.671117,6.074253,0.000000,0.759987,33.617959,20.059640,0.000000,1.444816,5.473004,62.905102,17.699275,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

92,22:45-23:00,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,133.035656,5.179665,0.000000,0.000000,33.671372,2.724354,33.984178,66.213651,48.492468,0.000000,139.774138,453.066962,0.000000,0.000000,57.204862,12.607315,5.136317,0.000000,0.759987,33.617959,10.364147,0.000000,1.444816,5.375272,62.905102,17.699275,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

93,23:00-23:15,42.086384,42.154524,0.000000,40.744549,0.000000,46.884784,18.174556,21.490030,106.428525,5.179665,0.000000,0.000000,33.671372,2.724354,33.984178,66.213651,48.492468,0.000000,139.774138,368.339091,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,10.029820,0.000000,1.444816,5.375272,62.905102,17.699275,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

94,23:15-23:30,42.086384,42.154524,0.000000,40.744549,20.300700,46.884784,18.174556,21.490030,106.428525,5.179665,7.161410,0.000000,33.671372,2.724354,33.984178,66.213651,48.492468,0.000000,139.774138,266.522573,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,10.029820,18.843013,1.444816,5.375272,62.905102,17.699275,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

95,23:30-23:45,42.086384,42.154524,0.000000,40.744549,23.734418,46.884784,18.174556,21.490030,106.428525,5.179665,7.161410,0.000000,33.671372,2.724354,33.984178,66.213651,48.492468,0.000000,139.774138,164.696776,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,10.029820,18.843013,1.444816,5.375272,62.905102,17.699275,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

96,23:45-24:00,42.086384,42.154524,0.000000,40.744549,23.734418,46.884784,18.174556,21.490030,106.428525,5.179665,7.161410,0.000000,33.671372,2.724354,33.984178,66.213651,48.492468,0.000000,139.774138,164.696776,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,10.029820,18.843013,1.444816,5.375272,62.905102,17.699275,123.138246,0.000000,662.688266,26.138583,0.000000,8.965952,40.054519,0.000000,117.434716,0.000000,79.454426,41.954780,0.000000,402.388875,12.093417,19.334006,133.857016,0,0,0,0,0

