Block,Time,KOTESHWR,AURY_LF,PARBATI3,DADRI_LF,URI,AURY_RF,DADRI_CRF,RIHAND1,UNCHAHAR4,RAPPB,KISHANGANGA,DADRI_GF,CHAMERA1,TEHRI,NJPC,ANTA_GF,SALAL,RIHAND2,AURY_GF,ANTA_CRF,DADRI_RF,JHAJJAR,DULHASTI,UNCHAHAR3,SINGRAULI_HYDRO,RIHAND3,AURY_CRF,KOLDAM,URI2,UNCHAHAR2,NAPP,TANAKPUR,KHSTPP-I,BRBCL,TALA,SASAN,UNCHAHAR1,CHAMERA3,BSIUL,SINGRAULI,SEWA2,ANTA_LF,DHAULIGNGA,KHSTPP-II,DADRT2,RAMPUR,FSTPP I & II,ANTA_RF,TANDA2,RAPPC,CHAMERA2,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,199.568700,15.887261,14.448485,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,11.494258,42.754461,16.482553,0.000000,403.736157,9.899186,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,329.298092,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

48,11:45-12:00,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,199.568700,15.887261,14.448485,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,11.494258,42.754461,17.205930,0.000000,403.736157,9.899186,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,329.298092,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

49,12:00-12:15,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,199.568700,15.887261,14.448485,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,3.087530,42.754461,19.281969,0.000000,403.736157,9.899186,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,296.621899,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

50,12:15-12:30,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,199.568700,15.887261,14.448485,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,3.087530,42.754461,19.050626,0.000000,403.736157,9.899186,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,288.731753,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

51,12:30-12:45,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,199.568700,15.887261,14.448485,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,3.087530,42.754461,18.137254,0.000000,403.736157,9.899186,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,288.731753,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

52,12:45-13:00,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,157.148300,15.887261,11.870904,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,3.087530,42.754461,17.974083,0.000000,403.736157,5.746036,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,255.177410,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

53,13:00-13:15,8.555423,0.000000,0.000000,0.000000,47.896488,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,114.727900,15.887261,8.570849,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,3.087530,42.754461,19.281969,0.000000,403.736157,5.746036,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,215.225106,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

54,13:15-13:30,8.555423,0.000000,0.000000,0.000000,10.643664,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,114.727900,15.887261,8.570849,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,3.087530,42.754461,18.053348,0.000000,403.736157,5.746036,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,176.661106,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

55,13:30-13:45,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,114.727900,15.887261,8.570849,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,3.087530,42.754461,17.936769,0.000000,403.736157,5.746036,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,176.661106,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

56,13:45-14:00,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,114.727900,15.887261,13.287613,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,3.087530,42.754461,19.039835,0.000000,403.736157,5.746036,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,189.618610,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

57,14:00-14:15,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,147.507300,0.000000,14.448485,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,3.087530,42.754461,18.684248,0.000000,403.736157,5.746036,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,218.615749,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

58,14:15-14:30,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,176.430300,0.000000,14.448485,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,3.087530,42.754461,19.281969,0.000000,403.736157,5.746036,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,218.615749,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

59,14:30-14:45,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,176.430300,0.000000,14.448485,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,3.087530,42.754461,19.281969,0.000000,403.736157,5.746036,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,218.615749,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

60,14:45-15:00,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,199.568700,0.000000,14.448485,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,3.087530,42.754461,19.281969,0.000000,403.736157,9.899186,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,237.897749,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

61,15:00-15:15,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,199.568700,0.000000,14.448485,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,3.087530,42.754461,19.281969,0.000000,403.736157,9.899186,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,276.461749,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

62,15:15-15:30,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,199.568700,0.000000,14.448485,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,3.087530,42.754461,19.281969,0.000000,403.736157,9.899186,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,305.384749,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

63,15:30-15:45,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.526614,113.884312,0.000000,0.000000,0.000000,214.030200,0.000000,17.604260,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,4.322542,42.754461,19.281969,0.000000,403.736157,12.352888,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,329.298092,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

64,15:45-16:00,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.526614,113.884312,0.000000,0.000000,0.000000,214.030200,0.000000,18.124694,0.571740,119.226029,0.000000,0.000000,9.078351,40.868295,0.000000,4.322542,42.754461,19.281969,0.000000,403.736157,14.008373,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,329.298092,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

65,16:00-16:15,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.526614,113.884312,0.000000,0.000000,0.000000,202.085001,0.000000,20.870797,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,4.322542,42.754461,19.281969,0.000000,403.736157,15.683786,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,329.298092,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

66,16:15-16:30,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.526614,113.884312,0.000000,0.000000,0.000000,202.085001,0.000000,21.670076,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,4.322542,42.754461,19.281969,0.000000,403.736157,15.683786,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,329.298092,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,105.09,0,0,0,0,0

67,16:30-16:45,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.260054,0.000000,12.323126,113.884312,0.000000,0.000000,0.000000,202.085001,15.887261,21.670076,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,4.322542,42.754461,19.281969,0.000000,403.736157,15.751273,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,329.298092,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,121.48,0,0,0,0,0

68,16:45-17:00,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.520108,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,214.165174,15.887261,25.442695,0.571740,119.226029,0.000000,0.000000,5.187629,40.868295,0.000000,4.322542,42.754461,19.281969,0.000000,403.736157,19.818040,0.000000,0.000000,118.584300,0.000000,0.000000,0.000000,80.183522,329.298092,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,121.48,0,0,0,0,0

69,17:00-17:15,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.780162,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,214.165174,15.887261,25.443476,0.571740,119.226029,0.000000,0.000000,5.187629,40.870316,0.000000,4.322542,43.598048,19.281969,0.000000,403.736157,19.818040,0.000000,0.000000,118.584300,0.000000,0.000000,1.273576,80.183522,329.302395,0.000000,19.987577,0.000000,0.000000,52.118668,0.000000,124.37,0,0,0,0,0

70,17:15-17:30,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,6.778587,0.000000,73.040216,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,235.240400,15.887261,25.443476,0.571740,119.226029,0.000000,0.000000,9.078351,40.870316,0.000000,4.322542,43.598048,19.281969,0.000000,403.736157,19.818040,0.000000,0.000000,118.584300,0.000000,0.000000,8.808052,80.183522,329.302395,0.000000,19.987577,0.000000,0.000000,52.118668,0.000000,124.37,0,0,0,0,0

71,17:30-17:45,8.555423,0.000000,3.681898,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,13.481010,15.002360,91.300270,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,235.240400,15.887261,25.443476,0.571740,119.226029,0.000000,0.000000,23.863095,40.870316,0.000000,3.087530,43.598048,19.281969,0.000000,403.736157,19.818040,0.000000,0.000000,118.584300,0.000000,0.000000,17.616105,80.183522,329.302395,0.000000,19.987577,0.000000,0.000000,52.118668,12.697236,124.37,0,0,0,0,0

72,17:45-18:00,8.555423,0.000000,15.763432,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,27.038184,30.004720,91.300270,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,235.240400,15.887261,25.443476,0.571740,119.226029,0.000000,0.000000,23.863095,40.870316,0.000000,3.087530,43.598048,19.281969,0.000000,403.736157,19.818040,0.000000,0.000000,118.584300,0.000000,0.000000,17.616105,80.183522,329.302395,0.000000,19.987577,0.000000,0.000000,52.118668,12.697236,124.37,0,0,0,0,0

73,18:00-18:15,17.110847,0.000000,31.526864,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,38.081950,60.009440,109.560324,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,235.240400,31.774522,25.443476,0.571740,119.226029,0.000000,0.000000,9.078351,40.870316,0.000000,3.087530,42.754461,19.281969,0.000000,403.736157,19.818040,0.000000,2.121020,118.584300,4.369494,0.000000,26.424157,80.183522,329.302395,0.000000,19.985793,0.000000,0.000000,52.118668,25.394471,124.37,0,0,0,0,0

74,18:15-18:30,28.175861,0.000000,31.526864,0.000000,8.514931,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,40.634964,60.009440,135.307000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,216.922500,47.661784,25.443476,0.571740,119.226029,0.000000,0.000000,9.078351,40.870316,0.000000,3.087530,42.754461,19.281969,0.000000,403.736157,19.818040,9.330406,12.573407,118.584300,10.157788,0.000000,35.232209,80.183522,329.302395,0.000000,19.985793,0.000000,0.000000,52.118668,38.091707,124.37,0,0,0,0,0

75,18:30-18:45,28.175861,0.000000,31.526864,0.000000,47.896488,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,40.634964,60.009440,135.307000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,216.922500,47.661784,25.442695,0.571740,119.226029,0.000000,0.000000,9.078351,40.868295,0.000000,5.557554,42.754461,19.281969,0.000000,403.736157,19.818040,9.330406,12.573407,118.584300,10.157788,0.000000,35.232209,80.183522,329.298092,0.000000,19.985793,0.000000,0.000000,52.118668,38.091707,121.48,0,0,0,0,0

76,18:45-19:00,28.175861,0.000000,15.763432,0.000000,47.896488,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,40.634964,60.009440,135.307000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,216.922500,47.661784,25.442695,0.571740,119.226029,0.000000,0.000000,9.078351,40.868295,0.000000,4.940048,42.754461,19.281969,0.000000,403.736157,19.818040,9.330406,12.573407,118.584300,10.157788,0.000000,35.232209,80.183522,329.298092,0.000000,19.985793,0.000000,0.000000,52.118668,38.091707,121.48,0,0,0,0,0

77,19:00-19:15,28.175861,0.000000,15.763432,0.000000,8.514931,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,27.038184,60.009440,135.307000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,216.922500,47.661784,25.442695,0.571740,119.226029,0.000000,0.000000,9.078351,40.868295,0.000000,4.940048,42.754461,19.281969,0.000000,403.736157,19.818040,14.732219,12.573407,118.584300,10.157788,0.000000,35.232209,80.183522,329.298092,0.000000,19.985793,0.000000,0.000000,52.118668,38.091707,121.48,0,0,0,0,0

78,19:15-19:30,28.175861,0.000000,3.681898,0.000000,4.257466,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,27.038184,60.009440,135.307000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,216.922500,47.661784,25.442695,0.571740,119.226029,0.000000,0.000000,9.078351,40.868295,0.000000,4.940048,42.754461,19.281969,0.000000,403.736157,19.818040,14.732219,12.573407,118.584300,10.157788,0.000000,35.232209,80.183522,329.298092,0.000000,19.985793,0.000000,0.000000,52.118668,38.091707,121.48,0,0,0,0,0

79,19:30-19:45,28.175861,0.000000,0.000000,0.000000,4.257466,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,25.134087,60.009440,127.820378,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,216.922500,47.661784,25.442695,0.571740,119.226029,0.000000,0.000000,9.078351,40.868295,0.000000,11.494258,42.754461,19.281969,0.000000,403.736157,19.818040,14.732219,12.573407,118.584300,10.157788,0.000000,35.232209,80.183522,329.298092,0.000000,19.985793,0.000000,0.000000,52.118668,38.091707,111.84,0,0,0,0,0

80,19:45-20:00,17.110847,0.000000,0.000000,0.000000,4.257466,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,13.481010,60.009440,117.777348,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,216.922500,47.661784,25.442695,0.571740,119.226029,0.000000,0.000000,9.078351,40.868295,0.000000,11.494258,42.754461,19.281969,0.000000,403.736157,19.818040,0.000000,12.573407,118.584300,10.157788,0.000000,26.363025,80.183522,329.298092,0.000000,19.985793,0.000000,0.000000,52.118668,12.697236,111.84,0,0,0,0,0

81,20:00-20:15,8.555423,0.000000,0.000000,0.000000,6.386198,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,13.481010,60.009440,73.040216,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,214.030200,31.774522,20.714816,0.571740,119.226029,0.000000,0.000000,9.078351,40.868295,0.000000,11.494258,42.754461,19.281969,0.000000,403.736157,14.008373,0.000000,6.286703,118.140621,10.157788,0.000000,7.641457,80.183522,305.384749,0.000000,19.985793,0.000000,0.000000,52.118668,12.697236,102.19,0,0,0,0,0

82,20:15-20:30,8.555423,0.000000,0.000000,0.000000,47.896488,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,6.778587,60.009440,54.780162,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,214.030200,15.887261,18.124694,0.571740,119.226029,0.000000,0.000000,9.078351,40.868295,0.000000,11.494258,42.754461,19.281969,0.000000,403.736157,14.008373,0.000000,6.286703,118.140621,10.157788,0.000000,7.641457,80.183522,275.497649,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

83,20:30-20:45,8.555423,0.000000,0.000000,0.000000,47.896488,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,60.009440,36.520108,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,152.327800,15.887261,14.554536,0.571740,119.226029,0.000000,0.000000,12.969073,40.868295,0.000000,2.470024,42.754461,19.281969,0.000000,403.736157,5.717113,0.000000,6.286703,118.140621,10.157788,0.000000,0.000000,80.183522,279.692263,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,102.19,0,0,0,0,0

84,20:45-21:00,8.555423,0.000000,0.000000,0.000000,8.514931,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,60.009440,36.520108,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,129.189400,15.887261,8.676900,0.571740,119.226029,0.000000,0.000000,12.969073,40.868295,0.000000,2.470024,42.754461,19.281969,0.000000,403.736157,5.717113,0.000000,6.286703,118.140621,4.742186,0.000000,0.000000,80.183522,303.456549,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,92.55,0,0,0,0,0

85,21:00-21:15,8.555423,0.000000,0.000000,0.000000,4.257466,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,60.009440,18.260054,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,114.351901,15.887261,8.474439,0.571740,119.226029,0.000000,0.000000,9.078351,40.868295,0.000000,2.470024,42.754461,19.281969,0.000000,403.736157,5.717113,0.000000,6.286703,118.140621,3.855436,0.000000,0.000000,80.183522,293.477335,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,92.55,0,0,0,0,0

86,21:15-21:30,8.555423,0.000000,0.000000,0.000000,4.257466,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,60.009440,18.260054,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,114.351901,15.887261,8.474439,0.571740,119.226029,0.000000,0.000000,9.078351,40.868295,0.000000,2.470024,42.754461,19.281969,0.000000,403.736157,5.717113,0.000000,0.000000,118.140621,0.000000,0.000000,0.000000,80.183522,281.282249,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,92.55,0,0,0,0,0

87,21:30-21:45,8.555423,0.000000,0.000000,0.000000,4.257466,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,60.009440,18.260054,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,114.351901,15.887261,8.474439,0.571740,119.226029,0.000000,0.000000,9.078351,40.868295,0.000000,2.470024,42.754461,19.281969,0.000000,403.736157,5.717113,0.000000,0.000000,118.140621,0.000000,0.000000,0.000000,80.183522,276.461749,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,89.66,0,0,0,0,0

88,21:45-22:00,8.555423,0.000000,0.000000,0.000000,4.257466,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,60.009440,18.260054,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,114.351901,15.887261,8.474439,0.571740,119.226029,0.000000,0.000000,9.078351,40.868295,0.000000,2.470024,42.754461,19.281969,0.000000,403.736157,5.717113,0.000000,0.000000,118.140621,0.000000,0.000000,0.000000,80.183522,237.897749,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,82.91,0,0,0,0,0

89,22:00-22:15,8.555423,0.000000,0.000000,0.000000,4.257466,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,60.009440,18.260054,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,114.351901,15.887261,8.474439,0.571740,119.226029,0.000000,0.000000,9.078351,40.868295,0.000000,2.470024,42.754461,19.281969,0.000000,403.736157,5.717113,0.000000,0.000000,118.140621,0.000000,0.000000,0.000000,80.183522,183.718896,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,82.91,0,0,0,0,0

90,22:15-22:30,8.555423,0.000000,0.000000,0.000000,4.257466,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,60.009440,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,114.351901,15.887261,8.474439,0.571740,119.226029,0.000000,0.000000,9.078351,34.114486,0.000000,2.470024,42.754461,19.281969,0.000000,403.736157,5.717113,0.000000,0.000000,118.140621,0.000000,0.000000,0.000000,80.183522,169.257396,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,82.91,0,0,0,0,0

91,22:30-22:45,8.555423,0.000000,0.000000,0.000000,4.257466,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,60.009440,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,125.333000,15.887261,8.474439,0.571740,119.226029,0.000000,0.000000,9.078351,28.554425,0.000000,2.470024,42.754461,19.281969,0.000000,403.736157,5.717113,0.000000,0.000000,118.140621,0.000000,0.000000,0.000000,80.183522,169.257396,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,82.78,0,0,0,0,0

92,22:45-23:00,8.555423,0.000000,0.000000,0.000000,4.257466,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,60.009440,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,125.333000,15.887261,8.474439,0.571740,119.226029,0.000000,0.000000,9.078351,28.554425,0.000000,2.470024,42.754461,19.281969,0.000000,403.736157,5.717113,0.000000,0.000000,118.140621,0.000000,0.000000,0.000000,80.183522,186.611196,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,73.27,0,0,0,0,0

93,23:00-23:15,8.555423,0.000000,0.000000,0.000000,4.257466,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,60.009440,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,125.333000,15.887261,8.474439,0.571740,119.226029,0.000000,0.000000,9.078351,34.114486,0.000000,2.470024,42.754461,19.281969,0.000000,403.736157,5.717113,0.000000,0.000000,118.140621,0.000000,0.000000,0.000000,80.183522,188.539396,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,73.27,0,0,0,0,0

94,23:15-23:30,8.555423,0.000000,0.000000,0.000000,4.257466,0.000000,0.000000,88.697200,0.000000,0.000000,0.000000,0.000000,0.000000,45.007080,0.000000,0.000000,2.240568,113.884312,0.000000,0.000000,0.000000,125.333000,15.887261,8.474439,0.571740,119.226029,0.000000,0.000000,9.078351,34.114486,0.000000,2.470024,42.754461,19.281969,0.000000,403.736157,5.717113,0.000000,0.000000,118.140621,0.000000,0.000000,0.000000,80.183522,195.288096,0.000000,19.985793,0.000000,0.000000,52.118668,0.000000,73.27,0,0,0,0,0

