Block,Time,AURY_CRF,CHAMERA1,CHAMERA3,JHAJJAR,UNCHAHAR2,CHAMERA2,TANDA2,ANTA_RF,RAMPUR,AURY_LF,BSIUL,DHAULIGNGA,DADRI_RF,ANTA_CRF,DADRT2,RAPPB,URI2,RIHAND2,UNCHAHAR4,DADRI_GF,ANTA_LF,DADRI_LF,AURY_RF,RIHAND1,SALAL,RAPPC,SINGRAULI,KISHANGANGA,ANTA_GF,URI,DADRI_CRF,TANAKPUR,SEWA2,RIHAND3,DULHASTI,UNCHAHAR3,SINGRAULI_HYDRO,TEHRI,NJPC,UNCHAHAR1,PARBATI3,AURY_GF,KOLDAM,KOTESHWR,NAPP,BRBCL,KUDGI,TALA,FSTPP I & II,KHSTPP-II,KHSTPP-I,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,41.183964,28.397762,346.156179,21.909816,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.653111,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,29.494901,0.000000,0.000000,7.615075,27.838274,13.792670,87.85,26.963622,4.759422,35.381910,11.517222,332.338950,0,0,0,0,0

48,11:45-12:00,0.000000,41.183964,28.397762,346.156179,21.909816,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.667623,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,29.494901,0.000000,0.000000,7.615075,27.838274,13.792670,87.85,26.963622,4.759422,35.381910,11.517222,332.338950,0,0,0,0,0

49,12:00-12:15,0.000000,41.183964,28.397762,346.163121,21.892806,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.653111,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,77.403841,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,29.494901,0.000000,0.000000,7.615075,27.838274,13.792670,87.85,26.963622,7.105344,35.381910,11.353104,332.338950,0,0,0,0,0

50,12:15-12:30,0.000000,41.183964,28.397762,346.163121,21.892806,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.667623,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,77.403841,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,29.494901,0.000000,0.000000,7.615075,27.838274,13.792670,87.85,26.963622,7.105344,35.381910,11.353104,332.338950,0,0,0,0,0

51,12:30-12:45,0.000000,41.183964,28.397762,346.163121,22.086217,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.849663,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,76.618585,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.720611,0.960341,0.000000,147.648759,11.493404,29.494901,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,7.105344,35.381910,11.353104,332.338950,0,0,0,0,0

52,12:45-13:00,0.000000,41.183964,28.397762,346.163121,22.086217,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.864078,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,76.618585,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.720611,0.960341,0.000000,147.648759,11.493404,29.494901,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,7.105344,35.381910,11.353104,332.338950,0,0,0,0,0

53,13:00-13:15,0.000000,41.183964,28.397762,346.163121,22.086217,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.849663,0.000000,30.128821,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.720611,0.960341,0.000000,147.648759,11.493404,29.494901,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,7.105344,35.381910,11.353104,332.338950,0,0,0,0,0

54,13:15-13:30,0.000000,41.183964,28.397762,346.163121,22.086217,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.864078,0.000000,30.128821,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.720611,0.960341,0.000000,147.648759,11.493404,29.494901,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,7.105344,35.381910,11.353104,332.338950,0,0,0,0,0

55,13:30-13:45,0.000000,41.183964,28.397762,295.899594,22.086217,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.849663,0.000000,30.128821,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.720611,0.960341,0.000000,147.648759,11.493404,30.723855,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,7.105344,35.381910,11.353104,332.338950,0,0,0,0,0

56,13:45-14:00,0.000000,41.183964,28.397762,246.177000,21.892806,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.667623,0.000000,30.128821,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,30.723855,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,7.105344,35.381910,11.353104,332.338950,0,0,0,0,0

57,14:00-14:15,0.000000,41.183964,28.397762,230.384143,21.872839,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.653111,0.000000,31.687208,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,30.723855,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,7.105344,49.862910,11.353104,332.338950,0,0,0,0,0

58,14:15-14:30,0.000000,41.183964,28.397762,230.384143,21.872839,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.658916,0.000000,31.687208,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,30.723855,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,9.554660,62.597405,11.353104,332.338950,0,0,0,0,0

59,14:30-14:45,0.000000,41.183964,28.397762,230.384143,21.872839,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.644401,0.000000,31.687208,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,30.723855,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,9.554660,62.597405,11.353104,332.338950,0,0,0,0,0

60,14:45-15:00,0.000000,41.183964,28.397762,230.384143,21.872839,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.658916,0.000000,31.687208,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,30.723855,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,9.554660,62.597405,11.353104,332.338950,0,0,0,0,0

61,15:00-15:15,0.000000,41.183964,28.397762,231.187981,24.567210,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,220.709748,0.000000,31.687208,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,15.823389,0.960341,0.000000,147.648759,12.444006,30.723855,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,9.554660,62.597405,24.706131,332.338950,0,0,0,0,0

62,15:15-15:30,0.000000,41.183964,28.397762,231.187981,24.567210,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,268.979748,0.000000,31.687208,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,15.823389,0.960341,0.000000,147.648759,12.444006,30.723855,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,9.554660,62.597405,24.706131,332.338950,0,0,0,0,0

63,15:30-15:45,0.000000,41.183964,28.397762,231.187981,24.567210,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,15.823389,0.960341,0.000000,147.648759,12.444006,18.434313,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,9.554660,62.597405,24.706131,332.338950,0,0,0,0,0

64,15:45-16:00,0.000000,41.183964,28.397762,231.187981,24.567210,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,15.823389,0.960341,0.000000,147.648759,12.444006,18.434313,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,9.554660,62.597405,24.706131,332.338950,0,0,0,0,0

65,16:00-16:15,0.000000,41.183964,28.397762,231.187981,24.731328,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,15.823389,0.960341,0.000000,147.648759,12.444006,18.434313,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,9.554660,62.597405,24.706131,332.338950,0,0,0,0,0

66,16:15-16:30,0.000000,41.183964,28.397762,231.187981,24.731328,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,15.823389,0.960341,0.000000,147.648759,12.444006,18.434313,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,9.554660,62.597405,24.706131,332.338950,0,0,0,0,0

67,16:30-16:45,0.000000,41.183964,28.397762,231.187981,24.731328,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,15.823389,0.960341,0.000000,147.648759,12.444006,18.434313,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,9.554660,62.597405,24.706131,332.338950,0,0,0,0,0

68,16:45-17:00,0.000000,41.183964,28.397762,231.187981,24.731328,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,15.823389,0.960341,0.000000,147.648759,12.444006,18.434313,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,9.554660,62.597405,24.706131,332.338950,0,0,0,0,0

69,17:00-17:15,0.000000,41.183964,28.397762,231.187981,24.731328,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,50.092675,0.000000,7.420064,0.000000,119.386794,0.000000,15.823389,0.960341,0.000000,147.648759,12.444006,18.434313,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,9.554660,62.597405,24.706131,332.338950,0,0,0,0,0

70,17:15-17:30,0.000000,41.183964,28.397762,231.187981,24.731328,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,50.092675,0.000000,7.420064,5.096038,119.386794,0.000000,15.823389,0.960341,0.000000,147.648759,12.444006,18.434313,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,9.554660,62.597405,24.706131,332.338950,0,0,0,0,0

71,17:30-17:45,0.000000,41.183964,28.397762,231.187981,30.298886,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,5.096038,119.386794,0.000000,15.823389,0.960341,0.000000,147.648759,12.444006,18.434313,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,14.002837,75.126752,31.256949,332.338950,0,0,0,0,0

72,17:45-18:00,0.000000,41.183964,28.397762,231.187981,30.298886,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,5.096038,119.386794,0.000000,15.823389,0.960341,0.000000,147.648759,12.444006,18.434313,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,14.002837,75.126752,31.256949,332.338950,0,0,0,0,0

73,18:00-18:15,0.000000,41.183964,28.397762,231.187981,30.298886,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,5.096038,119.386794,0.000000,15.823389,0.960341,10.217794,147.648759,12.444006,18.434313,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,14.002837,75.126752,31.256949,332.338950,0,0,0,0,0

74,18:15-18:30,0.000000,41.183964,28.397762,279.410895,30.298886,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,50.092675,0.000000,7.420064,5.096038,119.386794,16.101907,15.823389,0.960341,20.435587,147.648759,12.444006,18.434313,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,17.512453,94.937436,41.779163,332.338950,0,0,0,0,0

75,18:30-18:45,0.000000,41.183964,28.397762,327.680895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,50.092675,0.000000,7.420064,10.192075,119.386794,32.203813,15.823389,0.960341,30.653381,147.648759,12.444006,18.434313,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

76,18:45-19:00,0.000000,41.183964,28.397762,375.950895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,67.307688,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,45.828503,15.823389,0.960341,36.492120,147.648759,12.444006,22.121176,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

77,19:00-19:15,0.000000,41.183964,29.504169,404.912895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,36.218333,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,15.823389,0.960341,40.871174,149.340091,12.444006,63.138751,0.000000,0.000000,8.091017,27.838274,11.140754,87.85,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

78,19:15-19:30,0.000000,41.183964,29.504169,404.912895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,36.218333,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,15.823389,0.960341,40.871174,149.340091,12.444006,63.138751,0.000000,0.000000,8.091017,27.838274,11.140754,87.85,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

79,19:30-19:45,0.000000,41.183964,29.504169,404.912895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,36.218333,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,15.823389,0.960341,40.871174,149.340091,12.444006,63.138751,0.000000,0.000000,8.091017,27.838274,11.140754,87.85,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

80,19:45-20:00,0.000000,41.183964,29.504169,404.912895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,36.218333,0.000000,0.000000,302.198100,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,21.708950,0.960341,40.871174,149.340091,16.602756,63.138751,0.000000,0.000000,8.091017,27.838274,11.140754,87.85,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

81,20:00-20:15,0.000000,41.183964,29.504169,429.047895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,36.218333,0.000000,0.000000,302.198100,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,25.477003,0.960341,40.871174,149.340091,19.844762,63.138751,0.000000,0.000000,8.091017,27.838274,11.140754,87.85,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

82,20:15-20:30,0.000000,41.183964,29.504169,429.047895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,36.218333,0.000000,0.000000,302.198100,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,25.477003,0.960341,40.871174,149.340091,19.844762,63.138751,0.000000,0.000000,8.091017,27.838274,11.140754,87.85,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

83,20:30-20:45,0.000000,41.183964,29.504169,429.047895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,36.218333,0.000000,0.000000,302.198100,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,25.477003,0.960341,40.871174,149.340091,19.844762,30.723855,0.000000,0.000000,8.091017,27.838274,11.140754,87.85,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

84,20:45-21:00,0.000000,41.183964,28.397762,429.047895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,302.198100,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,25.477003,0.960341,36.492120,147.648759,19.844762,30.723855,0.000000,0.000000,7.615075,27.838274,11.140754,87.85,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

85,21:00-21:15,0.000000,41.183964,28.397762,429.047895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,302.198100,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,25.477003,0.960341,36.492120,147.648759,19.844762,30.723855,0.000000,0.000000,7.615075,27.838274,11.140754,77.23,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

86,21:15-21:30,0.000000,41.183964,28.397762,429.047895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,351.800352,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,25.477003,0.960341,36.492120,147.648759,19.844762,30.723855,0.000000,0.000000,7.615075,27.838274,11.140754,77.23,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

87,21:30-21:45,0.000000,41.183964,28.397762,429.047895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,351.800352,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,25.477003,0.960341,36.492120,147.648759,19.844762,30.723855,0.000000,0.000000,7.615075,27.838274,11.140754,77.23,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

88,21:45-22:00,0.000000,41.183964,29.504169,429.047895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,36.218333,0.000000,0.000000,351.800352,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,25.477003,0.960341,40.871174,149.340091,19.844762,30.723855,0.000000,0.000000,15.610904,27.838274,11.140754,77.23,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

89,22:00-22:15,0.000000,41.183964,29.504169,429.047895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,36.218333,0.000000,0.000000,351.800352,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,25.477003,0.960341,40.871174,149.340091,19.844762,30.723855,0.000000,0.000000,15.610904,27.838274,11.140754,72.40,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

90,22:15-22:30,0.000000,41.183964,29.504169,429.047895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,36.218333,0.000000,0.000000,351.800352,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,25.477003,0.960341,40.871174,149.340091,19.844762,30.723855,0.000000,0.000000,15.610904,27.838274,11.140754,72.40,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

91,22:30-22:45,0.000000,41.183964,29.504169,429.047895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,36.218333,0.000000,0.000000,351.800352,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,25.477003,0.960341,40.871174,149.340091,19.844762,18.434313,0.000000,0.000000,15.610904,27.838274,11.140754,72.40,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

92,22:45-23:00,0.000000,41.183964,29.504169,429.047895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,36.218333,0.000000,0.000000,351.800352,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,15.257228,119.386794,47.726051,25.477003,0.960341,40.871174,149.340091,19.844762,18.434313,0.000000,0.000000,15.610904,27.838274,11.140754,72.40,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

93,23:00-23:15,0.000000,41.183964,28.397762,429.047895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,351.800352,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,10.192075,119.386794,47.726051,25.477003,0.960341,39.898051,147.648759,19.844762,18.434313,0.000000,0.000000,8.091017,27.838274,11.140754,72.40,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

94,23:15-23:30,0.000000,41.183964,28.397762,429.047895,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,351.800352,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,72.916662,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,10.192075,119.386794,47.726051,25.477003,0.960341,36.492120,147.648759,19.844762,18.434313,0.000000,0.000000,7.615075,27.838274,11.140754,72.40,26.963622,17.512453,94.937436,41.978585,332.338950,0,0,0,0,0

