Block,Time,NAPP,JHAJJAR,SINGRAULI_HYDRO,URI,AURY_CRF,DADRI_LF,AURY_GF,ANTA_GF,AURY_LF,DADRI_GF,RAMPUR,KISHANGANGA,CHAMERA2,DADRT2,UNCHAHAR1,BSIUL,DULHASTI,RAPPC,PARBATI3,SALAL,TANDA2,ANTA_LF,SINGRAULI,DHAULIGNGA,RAPPB,KOLDAM,ANTA_CRF,UNCHAHAR2,RIHAND3,UNCHAHAR4,NJPC,TANAKPUR,ANTA_RF,RIHAND1,SEWA2,URI2,KOTESHWR,CHAMERA3,AURY_RF,CHAMERA1,TEHRI,RIHAND2,DADRI_RF,DADRI_CRF,UNCHAHAR3,FSTPP I & II,TALA,SASAN,BRBCL,KHSTPP-I,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,21.620592,628.262996,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.536478,10.517240,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.370465,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

49,12:00-12:15,21.620592,628.262996,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,630.430840,10.517240,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.123488,0.000000,88.688000,0.000000,16.079983,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

50,12:15-12:30,21.620592,596.981100,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,577.410840,9.696780,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.372052,119.213662,0.000000,0.000000,0.123488,0.000000,88.688000,0.000000,16.079983,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,21.677468,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

51,12:30-12:45,21.620592,624.261463,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,591.870840,9.802852,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.863409,119.213662,0.000000,0.000000,0.123488,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,22.309896,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

52,12:45-13:00,21.620592,628.262996,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,584.776860,9.218539,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.123488,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,20.527030,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

53,13:00-13:15,21.620592,537.687008,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572.244860,9.218539,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.198532,119.213662,0.000000,0.000000,0.123488,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.668042,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

54,13:15-13:30,21.620592,410.664000,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572.244860,8.372349,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.198532,119.213662,0.000000,0.000000,0.123488,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.668042,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

55,13:30-13:45,21.620592,410.664000,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572.244860,8.330599,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.198532,119.213662,0.000000,0.000000,0.123488,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.668042,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

56,13:45-14:00,21.620592,410.664000,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572.244860,8.330599,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.198532,119.213662,0.000000,0.000000,0.123488,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.668042,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

57,14:00-14:15,21.620592,410.664000,0.700770,34.056192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572.244860,8.330599,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.198532,119.213662,0.000000,0.000000,0.123488,0.000000,88.688000,0.000000,8.039991,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.668042,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

58,14:15-14:30,21.620592,410.664000,0.700770,34.056192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572.244860,8.330599,0.000000,0.000000,52.602588,0.000000,6.721008,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.198532,119.213662,0.000000,0.000000,0.123488,0.000000,88.688000,0.000000,8.039991,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.668042,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

59,14:30-14:45,21.620592,410.664000,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572.244860,8.330599,0.000000,0.000000,52.602588,0.000000,53.768064,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.198532,119.213662,0.000000,0.000000,6.544885,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.668042,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

60,14:45-15:00,21.620592,410.664000,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572.244860,8.330599,0.000000,0.000000,52.602588,0.000000,53.768064,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.198532,119.213662,0.000000,0.000000,6.544885,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.668042,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

61,15:00-15:15,21.620592,500.316000,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572.244860,8.330599,0.000000,0.000000,52.602588,0.000000,6.721008,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.198532,119.213662,0.000000,0.000000,6.421397,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.668042,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

62,15:15-15:30,21.620592,500.316000,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572.244860,8.330599,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.198532,119.213662,0.000000,0.000000,6.421397,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.668042,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

63,15:30-15:45,21.620592,500.316000,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572.244860,8.330599,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.198532,119.213662,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,15.000804,56.933840,0.000000,0.000000,16.668042,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

64,15:45-16:00,21.620592,514.776000,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572.244860,8.330599,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.198532,119.213662,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,30.001608,56.933840,0.000000,0.000000,16.668042,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

65,16:00-16:15,21.620592,576.693816,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572.244860,8.330599,0.000000,0.000000,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.198532,119.213662,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,30.001608,56.933840,0.000000,0.000000,16.668042,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

66,16:15-16:30,21.620592,628.262996,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572.244860,8.330599,0.000000,0.000000,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.198532,119.213662,0.000000,16.432344,0.000000,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,30.001608,56.933840,0.000000,0.000000,16.668042,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

67,16:30-16:45,21.620592,628.262996,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.515380,0.000000,0.000000,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,22.548828,0.000000,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

68,16:45-17:00,21.620592,628.262996,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.517240,0.000000,0.000000,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,45.097655,0.000000,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

69,17:00-17:15,21.620592,628.262996,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.695919,658.247278,10.517240,0.000000,15.885613,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,8.807139,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,67.646483,6.421397,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

70,17:15-17:30,21.620592,628.262996,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.695919,658.247278,10.517240,1.060400,31.771227,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,17.614277,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,73.032640,6.421397,0.000000,88.688000,0.000000,4.538705,17.109072,1.227558,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

71,17:30-17:45,21.620592,628.262996,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.828741,658.247278,10.517240,12.572102,47.656840,52.602588,3.681516,12.321848,0.000000,0.000000,107.004000,17.614277,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,90.195310,0.000000,0.000000,88.688000,0.000000,4.538705,25.663608,28.016547,0.000000,6.777884,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,31.890566,140.995508,0,0,0,0,0

72,17:45-18:00,21.620592,628.262996,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.828741,658.247278,10.517240,12.572102,47.656840,52.602588,15.761797,53.768064,0.000000,0.000000,107.004000,26.421416,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,112.744138,0.000000,0.000000,88.688000,0.000000,4.538705,25.663608,28.016547,0.000000,13.403456,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,31.890566,140.995508,0,0,0,0,0

73,18:00-18:15,21.620592,628.262996,0.700770,34.056192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.828741,658.247278,10.517240,12.572102,47.656840,52.602588,15.761797,53.768064,0.000000,0.000000,107.004000,26.421416,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,135.292966,0.000000,0.000000,88.688000,0.000000,4.538705,25.663608,28.016547,0.000000,21.323680,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,31.890566,140.995508,0,0,0,0,0

74,18:15-18:30,21.620592,628.262996,0.700770,34.056192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.828741,658.247278,10.517240,12.572102,47.656840,52.602588,15.761797,53.768064,0.000000,0.000000,107.004000,26.421416,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,135.292966,0.000000,0.000000,88.688000,0.000000,4.538705,25.663608,28.016547,0.000000,25.131480,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,31.890566,140.995508,0,0,0,0,0

75,18:30-18:45,21.620592,628.262996,0.700770,3.405619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.828741,658.247278,10.517240,12.572102,47.656840,52.602588,15.761797,53.768064,0.000000,0.000000,107.004000,26.421416,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,127.807120,0.000000,0.000000,88.688000,0.000000,4.538705,25.663608,28.016547,0.000000,25.131480,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,31.890566,140.995508,0,0,0,0,0

76,18:45-19:00,21.620592,628.262996,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.828741,658.247278,10.517240,12.572102,47.656840,52.602588,15.761797,12.321848,0.000000,0.000000,107.004000,17.614277,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,107.723144,0.000000,0.000000,88.688000,0.000000,4.538705,25.663608,28.016547,0.000000,25.131480,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,31.890566,140.995508,0,0,0,0,0

77,19:00-19:15,21.620592,628.262996,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.391837,658.247278,10.517240,6.286051,31.771227,52.602588,15.761797,2.240336,0.000000,0.000000,107.004000,17.614277,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,91.290800,0.000000,0.000000,88.688000,0.000000,4.538705,17.109072,1.227558,0.000000,25.131480,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

78,19:15-19:30,21.620592,628.262996,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.391837,658.247278,10.517240,6.286051,15.885613,52.602588,3.681516,2.240336,0.000000,0.000000,107.004000,8.786764,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,72.119732,0.000000,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,13.543583,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

79,19:30-19:45,21.620592,628.262996,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.695919,658.247278,10.517240,6.286051,15.885613,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,38.798590,0.000000,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,6.092480,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

80,19:45-20:00,21.620592,628.262996,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.695919,658.247278,10.517240,6.286051,15.885613,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,29.213056,0.000000,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

81,20:00-20:15,21.620592,628.262996,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.517240,0.000000,15.885613,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,16.432344,0.000000,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

82,20:15-20:30,21.620592,628.262996,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.517240,0.000000,15.885613,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

83,20:30-20:45,21.620592,628.262996,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,640.070840,10.517240,0.000000,15.885613,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

84,20:45-21:00,21.620592,557.413816,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,599.236860,9.218539,0.000000,15.885613,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,20.527030,16.942011,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

85,21:00-21:15,21.620592,441.733816,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,599.236860,9.218539,0.000000,15.885613,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.493954,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,20.527030,16.942011,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

86,21:15-21:30,21.620592,347.714800,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,575.136860,8.263119,0.000000,15.885613,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.493954,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,16.571642,16.942011,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

87,21:30-21:45,21.620592,362.145784,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,575.136860,8.263119,0.000000,15.885613,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.493954,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,30.001608,56.933840,0.000000,0.000000,16.571642,17.487056,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

88,21:45-22:00,21.620592,372.778800,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,575.136860,8.263119,0.000000,15.885613,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.025012,119.213662,0.000000,0.000000,0.493954,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,30.001608,56.933840,0.000000,0.000000,16.571642,17.487056,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

89,22:00-22:15,21.620592,348.678800,0.700770,34.056192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,575.136860,8.263119,0.000000,15.885613,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.025012,119.213662,0.000000,0.000000,0.493954,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.571642,13.045330,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

90,22:15-22:30,21.620592,348.678800,0.700770,34.056192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,575.136860,8.263119,0.000000,0.000000,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.025012,119.213662,0.000000,0.000000,0.493954,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.571642,17.487056,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

91,22:30-22:45,21.620592,348.678800,0.700770,3.724896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,575.136860,8.263119,0.000000,0.000000,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,35.025012,119.213662,0.000000,0.000000,0.493954,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.571642,17.487056,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

92,22:45-23:00,21.620592,348.678800,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,575.136860,8.263119,0.000000,0.000000,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,28.015913,119.213662,0.000000,0.000000,0.493954,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.571642,14.050011,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

93,23:00-23:15,21.620592,348.678800,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,546.588000,8.263119,0.000000,0.000000,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,27.307903,119.213662,0.000000,0.000000,0.493954,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.571642,14.050011,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

94,23:15-23:30,21.620592,348.678800,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,517.668000,8.263119,0.000000,0.000000,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,27.307903,119.213662,0.000000,0.000000,0.493954,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.571642,9.608284,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

95,23:30-23:45,21.620592,348.678800,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,469.468000,8.272759,0.000000,0.000000,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,27.307903,119.213662,0.000000,0.000000,0.246977,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,16.590922,9.608284,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

96,23:45-24:00,21.620592,342.827320,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,421.268000,6.015360,0.000000,0.000000,52.602588,0.000000,2.240336,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,27.307903,119.213662,0.000000,0.000000,0.246977,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,9.273680,9.608284,0.000000,403.694280,14.461301,31.745484,140.995508,0,0,0,0,0

