Block,Time,DADRI_GF,ANTA_LF,KOLDAM,SEWA2,TANAKPUR,JHAJJAR,AURY_CRF,URI2,PARBATI3,TEHRI,AURY_RF,CHAMERA2,NAPP,DADRI_CRF,RAMPUR,RAPPB,DADRI_RF,RIHAND1,SINGRAULI,DULHASTI,URI,RIHAND2,NJPC,SALAL,AURY_GF,KOTESHWR,KISHANGANGA,UNCHAHAR1,DADRT2,BSIUL,TANDA2,RIHAND3,CHAMERA1,UNCHAHAR2,ANTA_RF,DADRI_LF,UNCHAHAR4,CHAMERA3,SINGRAULI_HYDRO,ANTA_CRF,RAPPC,UNCHAHAR3,ANTA_GF,DHAULIGNGA,AURY_LF,FSTPP I & II,SASAN,KHSTPP-II,BRBCL,KHSTPP-I,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,126.397381,18.983470,32.937178,47.145762,0.000000,24.602794,0.000000,8.875739,0.000000,12.610520,368.784558,12.551236,5.156625,91.050643,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,99.127200,19.247984,31.504645,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,27.681555,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,138.637335,18.983470,37.187136,47.145762,0.000000,24.602794,0.000000,8.875739,0.243244,12.610520,368.784558,12.551236,5.156625,122.590512,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,115.168676,19.247984,31.504645,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,27.681555,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,139.248645,18.983470,37.187136,47.145762,0.000000,24.602794,0.000000,8.875739,2.627032,12.610520,368.784558,12.551236,5.156625,122.590512,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,115.168676,19.247984,31.504645,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,27.681555,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,139.248645,18.983470,32.937178,47.145762,0.000000,24.602794,0.000000,8.875739,5.287146,12.610520,368.784558,12.551236,5.156625,122.590512,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,104.901600,19.247984,31.023445,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,27.681555,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,139.248645,18.983470,32.937178,47.145762,0.000000,24.602794,0.000000,8.875739,5.287146,12.610520,368.784558,12.551236,5.156625,122.590512,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,100.089600,19.247984,31.023445,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,27.681555,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,139.248645,18.983470,32.937178,47.145762,0.000000,24.602794,0.000000,8.875739,5.287146,12.610520,368.784558,12.551236,5.156625,91.050643,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,90.946800,19.247984,25.022400,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,27.681555,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,139.248645,18.983470,32.937178,47.145762,0.000000,24.602794,0.000000,8.875739,5.287146,12.610520,368.784558,12.551236,5.156625,91.050643,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,90.946800,19.247984,25.022400,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,27.681555,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,139.248645,18.983470,32.937178,47.145762,0.000000,24.602794,0.000000,8.875739,5.287146,12.610520,368.784558,12.551236,5.156625,91.050643,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,90.946800,19.247984,25.022400,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,27.681555,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,139.248645,18.983470,32.937178,47.145762,0.000000,24.602794,0.000000,8.875739,5.287146,12.610520,368.784558,12.551236,5.156625,91.050643,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,109.713600,19.247984,31.023445,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,139.248645,18.983470,37.187136,47.145762,0.000000,24.602794,0.000000,8.875739,5.287146,12.610520,368.784558,12.551236,5.156625,122.590512,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,348.632950,103.939200,19.247984,31.023445,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,139.248645,18.983470,37.187136,47.145762,0.000000,24.602794,0.000000,8.875739,5.287146,12.610520,368.784558,12.551236,5.156625,122.590512,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,365.952600,103.939200,19.247984,31.023445,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,139.248645,18.983470,33.999667,47.145762,0.000000,24.602794,0.000000,8.875739,5.287146,12.610520,368.784558,12.551236,5.156625,122.590512,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,373.531500,98.164800,19.247984,31.023445,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,139.248645,18.983470,33.999667,47.145762,0.000000,24.602794,0.000000,8.875739,5.287146,12.610520,368.784558,12.551236,5.156625,122.590512,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,13.936899,381.110400,98.164800,19.247984,31.023445,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,0.000000,24.602794,0.000000,8.875739,5.287146,12.610520,368.784558,12.551236,5.156625,122.590512,0.000000,30.144100,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,13.936899,387.606600,107.788800,19.247984,31.023445,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,0.000000,24.602794,0.000000,8.875739,5.287146,15.513311,368.784558,6.275618,5.156625,122.590512,0.000000,30.144100,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,19.005571,0.000000,0.000000,0.000000,13.936899,394.102800,98.164800,19.247984,31.023445,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,0.000000,12.301397,0.000000,8.875739,5.287146,12.610520,368.784558,6.275618,5.156625,122.590512,0.000000,30.144100,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,13.936899,403.024248,115.144231,19.247984,36.591507,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,139.248645,0.000000,33.999667,58.504296,0.000000,12.301397,0.000000,8.875739,5.287146,12.610520,368.784558,6.275618,5.156625,122.590512,13.521104,30.144100,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,13.936899,403.024248,115.144231,19.247984,36.591507,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,1.022694,0.000000,0.000000,90.904400,139.248645,0.000000,33.999667,58.504296,26.488779,12.301397,0.000000,8.875739,5.287146,12.610520,368.784558,6.275618,5.156625,122.590512,13.521104,30.144100,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,13.936899,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,9.156737,0.000000,246.802764,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,1.022694,0.000000,0.000000,90.904400,139.248645,0.000000,33.999667,58.504296,26.488779,12.301397,0.000000,8.875739,5.287146,16.429804,368.784558,6.275618,5.156625,122.590512,13.521104,37.929668,0.000000,0.000000,2.973816,0.000000,0.729511,0.000000,66.726957,20.536461,0.000000,0.000000,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,1.022694,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,26.488779,12.301397,0.000000,8.875739,5.287146,12.610520,368.784558,6.275618,5.156625,122.590512,13.521104,38.631313,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,1.022694,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,26.488779,12.301397,0.000000,8.875739,5.287146,12.610520,368.784558,6.275618,5.156625,122.590512,13.521104,38.631313,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,14.345555,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,1.022694,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,26.488779,12.301397,0.000000,8.875739,5.287146,15.513311,368.784558,6.275618,5.156625,122.590512,19.007400,38.631313,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,19.005571,0.000000,0.000000,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,18.093714,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,1.022694,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,26.488779,12.301397,0.000000,8.875739,5.287146,15.513311,368.784558,6.275618,5.156625,122.590512,19.007400,38.631313,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,19.005571,0.000000,0.000000,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,1.803247,18.093714,0.000000,241.892792,0.000000,36.465835,0.000000,12.499702,0.000000,15.527249,49.919694,0.000000,1.867529,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,48.258910,12.301397,0.000000,8.875739,5.287146,19.095652,368.784558,6.275618,5.156625,122.590512,27.042208,38.631313,0.000000,0.000000,2.973816,0.000000,0.729511,0.000000,66.726957,23.712381,0.000000,0.000000,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,2.028653,18.093714,0.000000,241.892792,0.000000,36.465835,0.000000,24.999405,0.000000,15.527249,49.919694,0.000000,2.490038,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,64.345213,12.301397,0.000000,8.875739,5.287146,19.095652,368.784558,6.275618,5.156625,122.590512,27.042208,38.631313,0.000000,0.000000,2.973816,0.000000,0.729511,0.000000,66.726957,23.712381,0.000000,0.000000,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,4.463036,18.093714,0.739701,246.802764,0.000000,36.465835,0.000000,37.499109,0.000000,15.527249,49.919694,0.000000,3.720234,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,96.517820,24.602794,0.000000,8.875739,5.287146,19.095652,368.784558,12.551236,5.156625,122.590512,33.453024,38.631313,0.000000,0.000000,2.973816,11.162605,0.729511,0.000000,66.726957,23.712381,0.000000,9.125309,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,6.694553,18.093714,0.739701,246.802764,0.000000,36.465835,0.000000,51.532516,0.000000,31.117490,49.919694,0.000000,4.090776,0.000000,0.000000,90.904400,139.248645,37.966939,33.999667,58.504296,105.955118,24.602794,0.000000,8.875739,5.287146,19.018660,368.784558,12.551236,5.156625,122.590512,40.563312,43.218136,0.000000,0.000000,2.973816,22.325211,0.729511,0.000000,66.726957,23.616141,0.000000,20.901123,0.000000,20.017920,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,8.926070,19.229149,5.794322,246.802764,0.000000,37.523886,0.000000,51.532516,0.000000,46.676234,49.919694,0.000000,5.113470,0.000000,0.000000,90.904400,139.248645,56.950408,33.999667,58.504296,132.443897,76.391674,0.000000,9.985206,5.287146,19.018660,368.977038,18.826854,5.156625,122.590512,40.563312,43.218136,0.000000,0.000000,2.973816,33.521598,0.729511,0.000000,66.726957,23.616141,0.000000,31.351684,0.000000,20.017920,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,8.926070,19.229149,5.794322,246.802764,0.000000,37.523886,3.670948,51.532516,0.000000,46.676234,49.919694,0.000000,5.113470,0.000000,0.000000,90.904400,139.248645,56.950408,33.999667,58.504296,132.443897,76.391674,0.000000,9.985206,5.287146,19.018660,368.977038,18.826854,5.156625,122.590512,40.563312,41.967016,0.000000,0.000000,2.973816,33.521598,0.729511,0.000000,66.726957,23.616141,0.000000,41.899178,0.000000,20.017920,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,8.926070,19.229149,5.671038,319.035386,0.000000,37.523886,18.859859,51.532516,0.000000,46.676234,49.919694,0.000000,5.113470,0.000000,0.000000,90.904400,139.248645,56.950408,33.999667,58.504296,132.443897,76.391674,0.000000,9.985206,5.287146,21.135515,368.977038,18.826854,5.156625,122.590512,40.563312,41.967016,0.000000,0.000000,1.433976,33.521598,0.729511,0.000000,66.726957,26.316154,0.000000,41.899178,0.000000,20.017920,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,8.926070,19.229149,5.671038,409.204974,0.000000,37.523886,18.859859,51.532516,0.000000,46.676234,49.919694,0.000000,5.113470,0.000000,0.000000,90.904400,139.248645,56.950408,33.999667,58.504296,132.443897,76.391674,0.000000,9.985206,5.287146,21.542169,368.977038,18.826854,5.156625,122.590512,40.563312,41.967016,0.000000,0.000000,1.433976,33.521598,0.729511,0.000000,66.726957,25.734480,0.000000,41.899178,0.000000,20.017920,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,8.926070,19.229149,5.671038,409.204974,0.000000,37.523886,18.859859,51.532516,0.000000,46.676234,49.919694,0.000000,5.113470,0.000000,0.000000,90.904400,139.248645,56.950408,33.999667,58.504296,132.443897,25.721102,0.000000,18.860945,5.287146,21.542169,368.977038,18.826854,5.156625,122.590512,40.563312,41.967016,0.000000,0.000000,1.433976,33.521598,0.729511,0.000000,66.726957,25.734480,0.000000,41.899178,0.000000,20.017920,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,8.926070,19.229149,5.671038,387.051680,0.000000,37.523886,18.859859,51.532516,0.000000,46.676234,49.919694,0.000000,5.113470,0.000000,0.000000,90.904400,139.248645,56.950408,33.999667,58.504296,132.443897,24.602794,0.000000,18.860945,5.287146,21.542169,368.977038,18.826854,5.156625,122.590512,40.563312,41.967016,0.000000,0.000000,1.433976,33.521598,0.729511,0.000000,66.726957,25.734480,0.000000,31.424384,0.000000,20.017920,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,8.926070,19.229149,6.657306,358.441164,0.000000,37.523886,18.859859,51.532516,0.000000,46.676234,49.919694,0.000000,5.113470,0.000000,0.000000,90.904400,139.248645,56.950408,33.999667,58.504296,132.443897,24.602794,0.000000,18.860945,5.287146,19.095652,368.977038,18.826854,5.156625,122.590512,40.563312,41.967016,0.000000,0.000000,1.433976,33.521598,0.729511,0.000000,66.726957,23.270832,0.000000,31.424384,0.000000,20.017920,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,8.926070,19.229149,6.903873,348.817164,0.000000,37.523886,18.859859,51.532516,0.000000,46.676234,49.919694,0.000000,5.113470,0.000000,0.000000,90.904400,139.248645,56.950408,33.999667,58.504296,132.443897,24.602794,0.000000,18.860945,5.287146,19.095652,368.977038,18.826854,5.156625,122.590512,40.563312,41.967016,0.000000,0.000000,1.433976,33.521598,0.729511,0.000000,66.726957,23.270832,0.000000,31.424384,0.000000,20.017920,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,4.463036,18.093714,0.000000,368.065164,0.000000,36.465835,3.670948,51.532516,0.000000,31.117490,49.919694,0.000000,3.068082,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,79.466338,24.602794,0.000000,8.875739,5.287146,19.095652,368.977038,6.275618,5.156625,122.590512,27.042208,37.680270,0.000000,0.000000,1.433976,13.218875,0.729511,0.000000,66.726957,23.270832,0.000000,9.087445,0.000000,18.232339,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,4.463036,18.093714,0.000000,358.441164,0.000000,36.465835,0.000000,51.532516,0.000000,31.117490,49.919694,0.000000,3.068082,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,79.466338,24.602794,0.000000,8.875739,5.287146,19.095652,436.272606,6.275618,5.156625,122.590512,27.042208,37.680270,0.000000,0.000000,1.433976,13.218875,0.729511,0.000000,66.726957,23.270832,0.000000,0.000000,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,4.463036,18.093714,0.000000,368.065164,0.000000,36.465835,0.000000,51.532516,0.000000,31.117490,49.919694,0.000000,2.905044,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,75.283899,24.602794,0.000000,8.875739,5.287146,19.095652,485.658414,6.275618,5.156625,122.590512,19.007400,37.680270,0.000000,0.000000,1.433976,13.218875,0.729511,0.000000,66.726957,23.270832,0.000000,0.000000,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,4.463036,18.093714,0.000000,377.689164,0.000000,36.465835,0.000000,51.532516,0.000000,31.117490,49.919694,0.000000,2.905044,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,75.283899,24.602794,0.000000,8.875739,5.287146,19.095652,527.773038,6.275618,5.156625,122.590512,26.660540,37.680270,0.000000,0.000000,1.433976,13.218875,0.729511,0.000000,66.726957,23.270832,0.000000,0.000000,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,4.463036,18.093714,0.000000,377.440576,0.000000,36.465835,0.000000,51.532516,0.000000,31.117490,49.919694,0.000000,3.720234,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,96.517820,24.602794,0.000000,8.875739,5.287146,18.803371,527.773038,6.275618,5.156625,122.590512,27.042208,37.680270,0.000000,0.000000,1.433976,13.218875,0.729511,0.000000,66.726957,23.270832,0.000000,0.000000,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,4.463036,19.229149,0.000000,387.313164,0.000000,37.523886,0.000000,51.532516,0.000000,46.676234,49.919694,0.000000,5.113470,0.000000,0.000000,90.904400,139.248645,37.966939,33.999667,58.504296,132.443897,24.602794,0.000000,28.291417,5.287146,19.095652,527.773038,12.551236,5.156625,122.590512,40.563312,37.680270,0.000000,0.000000,1.433976,33.521598,0.729511,0.000000,66.726957,23.270832,0.000000,0.000000,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,4.327792,19.229149,0.000000,387.313164,0.000000,37.523886,0.000000,51.532516,0.000000,46.676234,49.919694,0.000000,5.113470,0.000000,0.000000,90.904400,139.248645,56.950408,33.999667,58.504296,132.443897,24.602794,0.000000,28.291417,5.287146,19.095652,527.773038,6.275618,5.156625,122.590512,40.563312,37.680270,0.000000,0.000000,1.433976,33.521598,0.729511,0.000000,66.726957,23.270832,0.000000,0.000000,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,1.059407,19.229149,0.000000,387.064576,0.000000,37.523886,0.000000,51.532516,0.000000,46.676234,49.919694,0.000000,5.113470,0.000000,0.000000,90.904400,139.248645,37.966939,33.999667,58.504296,132.443897,24.602794,0.000000,28.291417,5.287146,18.803371,552.304614,6.275618,5.156625,122.590512,40.563312,37.680270,0.000000,0.000000,1.433976,33.521598,0.729511,0.000000,66.726957,23.270832,0.000000,0.000000,0.000000,17.820568,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,19.229149,0.000000,387.064576,0.000000,37.523886,0.000000,51.532516,0.000000,46.676234,49.919694,0.000000,5.113470,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,132.443897,24.602794,0.000000,28.291417,5.287146,18.803371,527.773038,6.275618,5.156625,122.590512,40.563312,41.967016,0.000000,0.000000,1.433976,33.521598,0.729511,0.000000,66.726957,23.270832,0.000000,0.000000,0.000000,19.818055,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,18.093714,0.000000,387.064576,0.000000,36.465835,0.000000,51.532516,0.000000,46.676234,49.919694,0.000000,3.720234,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,96.517820,24.602794,0.000000,8.875739,5.287146,18.803371,573.015462,6.275618,5.156625,122.590512,27.042208,41.967016,0.000000,0.000000,1.433976,22.325211,0.729511,0.000000,66.726957,23.270832,0.000000,0.000000,0.000000,20.017920,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,18.093714,0.000000,408.504154,0.000000,36.465835,0.000000,51.532516,0.000000,46.676234,49.919694,0.000000,2.490038,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,64.345213,24.602794,0.000000,8.875739,5.287146,18.803371,589.077437,12.551236,5.156625,122.590512,13.521104,41.967016,0.000000,0.000000,1.433976,22.325211,0.729511,0.000000,66.726957,23.270832,0.000000,0.000000,0.000000,20.017920,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,18.093714,0.000000,408.504154,0.000000,36.465835,0.000000,51.532516,0.000000,46.676234,49.919694,0.000000,1.660025,0.000000,0.000000,90.904400,139.248645,18.983470,33.999667,58.504296,42.896809,24.602794,0.000000,8.875739,5.287146,18.803371,589.077437,12.551236,5.156625,122.590512,13.521104,41.967016,0.000000,0.000000,1.433976,22.325211,0.729511,0.000000,66.726957,23.270832,0.000000,0.000000,0.000000,20.017920,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,18.093714,0.123283,408.504154,0.000000,36.465835,0.000000,37.499109,0.000000,46.676234,49.919694,0.000000,0.830012,0.000000,0.000000,90.904400,139.248645,18.983470,31.874688,58.504296,21.448404,24.602794,0.000000,8.875739,5.287146,18.803371,589.077437,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,22.325211,0.729511,0.000000,66.726957,23.270832,0.000000,0.000000,0.000000,20.017920,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,18.093714,0.123283,408.504154,0.000000,36.465835,0.000000,24.999405,0.000000,31.117490,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,139.248645,18.983470,31.874688,58.504296,0.000000,24.602794,0.000000,8.875739,5.287146,18.803371,589.077437,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,23.270832,0.000000,0.000000,0.000000,20.017920,403.024248,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

