Block,Time,DADRI_GF,RAPPB,RAMPUR,SINGRAULI,ANTA_GF,NAPP,KISHANGANGA,CHAMERA2,RIHAND3,CHAMERA1,UNCHAHAR3,PARBATI3,DADRI_RF,SALAL,KOTESHWR,DADRI_LF,AURY_GF,TANDA2,JHAJJAR,RAPPC,RIHAND1,SINGRAULI_HYDRO,AURY_LF,DHAULIGNGA,URI2,TANAKPUR,ANTA_RF,DULHASTI,UNCHAHAR1,UNCHAHAR2,KOLDAM,AURY_CRF,ANTA_LF,SEWA2,BSIUL,URI,RIHAND2,DADRT2,NJPC,AURY_RF,TEHRI,DADRI_CRF,CHAMERA3,UNCHAHAR4,ANTA_CRF,KUDGI,FSTPP I & II,BRBCL,SASAN,KHSTPP-I,TALA,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,89.400683,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,9.116958,6.201321,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,0.000000,8.551142,56.726838,330.698489,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,17.563245,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,94.654219,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,9.116958,6.201321,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,0.000000,48.100176,56.726838,330.698489,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,17.563245,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,83.962691,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,10.419381,6.201321,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,0.000000,16.033392,56.726838,289.959634,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,17.563245,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,87.743706,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,10.419381,6.201321,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,0.000000,48.100176,56.726838,289.959634,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,17.563245,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,91.530530,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,13.024226,6.201321,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,0.000000,48.100176,56.726838,289.959634,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,13.102166,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,94.370551,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,13.024226,6.201321,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,6.313439,32.066784,56.726838,289.959634,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,13.102166,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,94.370551,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,13.024226,6.201321,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,6.313439,8.551142,56.726838,285.429039,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,13.522946,19.364004,337.877595,32.084793,2.846508,95.212788,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,94.370551,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,10.419381,6.201321,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,6.313439,8.551142,56.726838,285.429039,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,13.522946,19.364004,337.877595,32.084793,2.846508,95.212788,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,94.370551,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,10.419381,6.201321,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,6.313439,8.551142,56.726838,285.429039,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,13.522946,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,94.370551,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,10.419381,6.201321,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,6.313439,8.551142,56.726838,285.429039,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,13.522946,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,94.370551,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,11.070592,6.201321,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,6.313439,8.551142,56.726838,285.429039,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,13.522946,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,94.370551,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,11.070592,6.201321,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,6.313439,8.551142,56.726838,289.959634,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,16.974966,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,94.370551,0.000000,14.126522,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,14.326649,6.201321,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,6.313439,17.102285,56.726838,289.959634,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,16.974966,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,94.370551,0.000000,14.126522,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,379.945885,25.432968,89.074400,0.592693,0.000000,0.000000,14.326649,6.201321,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,6.313439,17.102285,56.726838,289.959634,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,16.974966,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,94.370551,0.000000,14.126522,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,379.945885,25.432968,89.074400,0.592693,0.000000,0.000000,14.326649,6.201321,0.000000,15.954825,5.216274,35.929902,0.000000,0.000000,0.000000,0.000000,0.000000,48.100176,56.726838,330.698489,20.171479,0.000000,15.066160,0.000000,0.000000,0.000000,0.000000,77.46,17.420338,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,94.370551,0.000000,14.126522,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,418.673885,25.432968,89.074400,0.592693,0.000000,0.000000,11.070592,6.201321,0.000000,15.954825,5.216274,35.929902,0.000000,0.000000,0.000000,0.000000,0.000000,12.826714,56.726838,330.698489,20.171479,0.000000,15.066160,0.000000,0.000000,0.000000,0.000000,77.46,17.420338,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,119.733058,0.000000,14.126522,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,521.525868,25.432968,89.074400,0.592693,0.000000,0.000000,9.768170,5.581189,0.000000,31.909649,5.216274,35.929902,0.000000,0.000000,0.000000,0.000000,0.000000,17.102285,56.726838,330.698489,20.171479,0.000000,30.132320,0.000000,0.000000,0.000000,0.000000,77.46,17.420338,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,119.733058,0.000000,14.126522,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,560.253868,25.432968,89.074400,0.592693,0.000000,0.000000,9.768170,5.581189,0.000000,31.909649,5.216274,35.929902,0.000000,0.000000,0.000000,0.000000,0.000000,17.102285,56.726838,330.698489,20.171479,0.000000,30.132320,0.000000,0.000000,0.000000,0.000000,77.46,17.420338,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,119.733058,0.000000,25.550895,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,618.851070,25.432968,89.074400,0.592693,0.000000,8.825046,13.024226,5.581189,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,0.000000,0.000000,17.102285,56.726838,330.698489,20.171479,0.000000,45.198481,0.000000,0.000000,0.000000,0.000000,76.49,17.420338,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,119.733058,0.000000,25.550895,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,8.825046,13.024226,5.581189,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,0.000000,0.000000,17.102285,56.726838,330.698489,20.171479,0.000000,45.198481,0.000000,0.000000,0.000000,0.000000,74.55,17.420338,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,12.647984,119.733058,0.000000,25.550895,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,8.825046,13.024226,5.581189,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,0.000000,0.000000,17.102285,56.726838,330.698489,20.171479,0.000000,45.198481,0.000000,0.000000,0.000000,0.000000,101.80,17.563471,19.364004,337.877595,43.489608,2.846508,95.212788,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,12.647984,119.733058,10.157580,25.550895,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,8.825046,13.024226,5.581189,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,0.000000,0.000000,17.102285,56.726838,330.698489,20.171479,0.000000,60.264641,0.000000,0.000000,0.000000,0.000000,107.47,17.563471,19.364004,337.877595,42.314213,2.846508,95.212788,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,99.353380,0.000000,19.233099,0.000000,12.647984,119.733058,12.895843,25.550895,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,8.825046,13.024226,5.581189,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,0.000000,0.000000,17.102285,56.726838,330.698489,20.171479,0.000000,60.264641,0.000000,0.000000,0.000000,0.000000,123.93,17.563471,19.364004,337.877595,42.314213,2.846508,95.212788,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,100.208700,0.000000,19.233099,0.000000,12.647984,119.733058,27.205181,25.550895,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,8.825046,13.024226,5.581189,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,0.000000,0.000000,17.102285,56.726838,330.698489,41.259843,0.000000,60.264641,0.000000,0.000000,0.000000,0.000000,120.06,17.563471,19.364004,337.877595,42.314213,2.846508,95.212788,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,12.647984,119.733058,27.205181,25.551679,3.081296,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,632.382250,25.432968,89.074400,0.592693,0.000000,17.650092,13.024226,4.961057,0.000000,31.909649,9.674738,41.044124,0.000000,0.000000,0.000000,5.110818,0.000000,17.102285,56.726838,330.702810,64.181978,0.000000,60.264641,0.000000,0.000000,0.000000,0.000000,118.12,17.563471,19.364004,337.877595,42.314213,3.842786,95.212788,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,12.647984,119.733058,40.807771,25.551679,15.830469,0.000000,12.938057,17.183614,0.000000,0.000000,0.000000,632.382250,25.432968,89.074400,0.592693,0.000000,17.650092,13.024226,4.961057,0.000000,31.909649,9.674738,41.044124,0.000000,0.000000,0.000000,10.221636,0.000000,17.102285,56.726838,330.702810,82.519686,0.000000,60.264641,0.000000,0.000000,0.000000,0.000000,115.22,17.563471,19.364004,337.877595,42.314213,3.842786,95.212788,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,25.425029,119.733058,40.807771,25.551679,31.660938,0.000000,12.938057,25.775420,0.000000,0.000000,0.000000,632.382250,25.432968,89.074400,0.592693,0.000000,26.475139,13.024226,4.961057,0.000000,47.864474,9.674738,41.044124,0.000000,0.000000,0.000000,10.221636,3.195060,17.102285,0.000000,330.702810,105.441821,0.000000,60.264641,0.000000,9.370085,0.000000,0.000000,107.47,17.563471,19.364004,337.877595,42.314213,3.842786,95.212788,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,38.253698,119.733058,40.807771,25.551679,31.660938,0.000000,12.938057,38.185808,0.000000,0.000000,0.000000,632.382250,25.432968,89.074400,0.592693,0.000000,35.382040,13.024226,4.961057,0.000000,47.864474,9.674738,41.044124,0.000000,0.000000,0.000000,15.301479,18.940316,17.102285,0.000000,330.702810,135.882416,0.000000,60.264641,0.000000,18.758663,0.000000,0.000000,105.53,17.563471,19.364004,337.877595,42.314213,3.842786,95.212788,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,38.253698,119.733058,40.807771,25.550895,31.660938,0.000000,12.938057,38.185808,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,35.382040,13.024226,4.961057,0.000000,47.864474,9.672318,35.929902,0.000000,0.000000,0.000000,15.301479,18.940316,17.102285,0.000000,330.698489,135.882416,0.000000,60.264641,0.000000,18.758663,0.000000,0.000000,103.60,17.563471,19.364004,337.877595,42.314213,2.134881,95.212788,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,38.253698,119.733058,40.807771,25.550895,31.660938,0.000000,12.938057,38.185808,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,35.382040,13.024226,4.961057,0.000000,47.864474,9.672318,35.929902,0.000000,0.000000,0.000000,15.301479,18.940316,19.240070,0.000000,330.698489,135.882416,0.000000,60.264641,0.000000,18.758663,0.000000,0.000000,98.76,17.563471,19.364004,337.877595,42.314213,2.134881,95.212788,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,38.253698,119.733058,37.402534,25.550895,15.830469,0.000000,12.938057,38.185808,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,35.382040,13.024226,4.961057,0.000000,47.864474,9.672318,35.929902,0.000000,0.000000,0.000000,15.301479,18.940316,19.240070,0.000000,330.698489,135.882416,0.000000,60.264641,0.000000,18.758663,0.000000,0.000000,81.33,17.563471,19.364004,337.877595,42.314213,2.134881,95.212788,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,38.253698,119.733058,30.595120,25.550895,3.081296,0.000000,12.938057,38.185808,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,35.382040,13.024226,4.961057,0.000000,47.864474,9.672318,35.929902,0.000000,0.000000,0.000000,15.301479,18.940316,19.240070,0.000000,330.698489,135.882416,0.000000,60.264641,0.000000,18.758663,0.000000,0.000000,76.49,17.563471,19.364004,337.877595,42.314213,2.134881,95.212788,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,38.253698,119.733058,27.199062,25.550895,0.000000,0.000000,12.938057,38.185808,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,35.382040,13.024226,4.961057,0.000000,47.864474,9.672318,35.929902,0.000000,0.000000,0.000000,15.301479,18.940316,19.240070,0.000000,330.698489,135.882416,0.000000,60.264641,0.000000,18.758663,0.000000,0.000000,65.78,17.420338,19.364004,337.877595,43.489608,2.134881,95.212788,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,38.253698,119.733058,27.205181,25.550895,0.000000,0.000000,12.938057,38.185808,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,35.382040,13.024226,4.961057,0.000000,47.864474,9.672318,35.929902,0.000000,0.000000,0.000000,15.301479,6.313439,19.240070,0.000000,330.698489,135.882416,0.000000,60.264641,0.000000,18.758663,0.000000,0.000000,51.31,17.420338,19.364004,337.877595,43.489608,2.134881,95.212788,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,38.253698,119.733058,27.205181,25.550895,0.000000,0.000000,12.938057,38.185808,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,35.382040,13.024226,11.782510,0.000000,47.864474,9.672318,35.929902,0.000000,0.000000,0.000000,15.301479,6.313439,22.446749,0.000000,330.698489,135.882416,0.000000,60.264641,0.000000,18.758663,0.000000,0.000000,45.51,17.420338,19.364004,337.877595,43.489608,2.134881,95.212788,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,25.425029,119.733058,27.205181,25.550895,0.000000,0.000000,12.938057,25.775420,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,26.475139,13.024226,11.782510,0.000000,47.864474,9.672318,35.929902,0.000000,0.000000,0.000000,15.301479,0.000000,22.446749,0.000000,330.698489,91.688540,0.000000,60.264641,0.000000,9.370085,0.000000,0.000000,42.60,17.420338,19.364004,337.877595,43.489608,2.134881,95.212788,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,12.647984,119.733058,13.538341,25.550895,0.000000,0.000000,12.938057,17.183614,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,17.650092,14.977860,11.782510,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,15.301479,0.000000,22.446749,0.000000,330.698489,64.181978,0.000000,60.264641,0.000000,0.000000,0.000000,0.000000,39.70,17.420338,19.364004,337.877595,43.489608,2.134881,95.212788,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,12.647984,119.733058,13.538341,25.550895,0.000000,0.000000,12.938057,17.183614,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,8.825046,14.977860,4.961057,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,10.221636,0.000000,22.446749,0.000000,330.698489,36.675416,0.000000,60.264641,0.000000,0.000000,0.000000,0.000000,35.82,17.420338,19.364004,337.877595,43.489608,2.134881,95.212788,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,12.647984,119.733058,13.538341,25.550895,0.000000,0.000000,12.938057,17.183614,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,8.825046,14.977860,4.961057,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,10.221636,0.000000,22.446749,0.000000,330.698489,27.506562,0.000000,60.264641,0.000000,0.000000,0.000000,0.000000,34.86,16.216866,19.364004,337.877595,43.489608,2.134881,95.212788,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,12.647984,119.733058,0.000000,25.550895,0.000000,0.000000,12.938057,17.183614,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,8.825046,14.977860,4.961057,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,10.221636,0.000000,22.446749,0.000000,330.698489,20.171479,0.000000,60.264641,0.000000,0.000000,0.000000,0.000000,31.95,16.216866,19.364004,337.877595,43.489608,2.134881,95.212788,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,12.647984,119.733058,0.000000,25.550895,0.000000,0.000000,12.938057,17.183614,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,7.929752,14.977860,4.961057,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,5.110818,0.000000,22.446749,0.000000,330.698489,20.171479,0.000000,58.129760,0.000000,0.000000,0.000000,0.000000,30.98,16.216866,19.364004,337.877595,43.489608,2.134881,95.212788,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,12.647984,119.733058,0.000000,25.550895,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,1.278992,14.977860,4.961057,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,5.110818,0.000000,22.446749,0.000000,330.698489,20.171479,0.000000,45.137484,0.000000,0.000000,0.000000,0.000000,27.11,16.216866,19.364004,337.877595,43.489608,2.134881,95.212788,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,12.647984,119.733058,0.000000,25.550895,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,1.278992,14.977860,4.961057,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,5.110818,0.000000,19.240070,0.000000,330.698489,20.171479,0.000000,45.137484,0.000000,0.000000,0.000000,0.000000,25.17,16.216866,19.364004,337.877595,43.489608,3.415810,95.212788,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,12.647984,119.733058,0.000000,25.550895,0.000000,0.000000,68.627952,8.591807,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,1.278992,14.977860,4.961057,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,5.110818,0.000000,19.240070,0.000000,330.698489,20.171479,0.000000,45.137484,0.000000,0.000000,0.000000,0.000000,23.24,16.216866,19.364004,337.877595,43.489608,3.415810,95.212788,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,0.000000,119.733058,0.000000,25.550895,0.000000,0.000000,68.627952,8.591807,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,1.278992,14.977860,4.961057,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,5.110818,0.000000,19.240070,0.000000,330.698489,20.171479,0.000000,32.938164,0.000000,0.000000,0.000000,0.000000,21.30,16.216866,19.364004,348.660922,43.489608,3.415810,95.212788,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,0.000000,119.733058,0.000000,25.550895,0.000000,0.000000,68.627952,8.591807,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,1.278992,14.977860,4.961057,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,5.110818,0.000000,19.240070,0.000000,330.698489,20.171479,0.000000,30.132320,0.000000,0.000000,0.000000,0.000000,19.36,16.216866,19.364004,361.894931,43.489608,3.415810,95.212788,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,0.000000,119.733058,0.000000,25.550895,0.000000,0.000000,68.627952,8.591807,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,1.278992,14.977860,4.961057,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,5.110818,0.000000,19.240070,0.000000,330.698489,20.171479,0.000000,30.132320,0.000000,0.000000,0.000000,0.000000,16.46,16.216866,19.364004,369.580094,43.489608,4.269762,95.212788,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,99.204289,0.000000,19.233099,0.000000,0.000000,119.733058,0.000000,25.550895,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,1.278992,14.977860,4.961057,0.000000,31.909649,9.672318,35.929902,0.000000,0.000000,0.000000,5.110818,0.000000,19.240070,0.000000,330.698489,20.171479,0.000000,30.132320,0.000000,0.000000,0.000000,0.000000,15.49,16.216866,19.364004,375.026219,43.489608,4.269762,95.212788,0,0,0,0,0

