Block,Time,SASAN,UNCHAHAR4,FSTPP I & II,TANDA2,KHSTPP-II,JHAJJAR,BRBCL,DADRI_GF,TALA,KHSTPP-I,ANTA_CRF,AURY_GF,ANTA_RF,URI,UNCHAHAR3,TANAKPUR,DADRI_RF,RIHAND1,RIHAND3,UNCHAHAR2,CHAMERA1,BSIUL,NAPP,SINGRAULI_HYDRO,AURY_CRF,PARBATI3,DADRI_CRF,UNCHAHAR1,KISHANGANGA,RAPPC,RAMPUR,TEHRI,NJPC,DULHASTI,SEWA2,KOLDAM,KOTESHWR,URI2,ANTA_LF,SALAL,CHAMERA3,DADRT2,SINGRAULI,DHAULIGNGA,AURY_LF,AURY_RF,RIHAND2,ANTA_GF,RAPPB,CHAMERA2,DADRI_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,373.609125,0.000000,10.413118,0.000000,141.753342,350.795505,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.000000,0.000000,88.559200,119.040531,36.215900,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,25.897790,0.000000,24.607906,0.000000,360.975000,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,373.609125,0.000000,10.291445,0.000000,141.753342,346.728520,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,14.342740,0.000000,0.000000,88.559200,119.040531,30.627718,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,10.359116,0.000000,24.607906,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,373.609125,0.000000,10.291445,0.000000,141.753342,346.728520,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,14.342740,0.000000,0.000000,88.559200,119.040531,30.627718,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,10.359116,0.000000,24.607906,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,373.609125,0.000000,10.291445,0.000000,141.753342,346.728520,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,14.342740,0.000000,0.000000,88.559200,119.040531,30.627718,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,30.704420,0.000000,24.607906,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,373.609125,0.000000,8.085840,0.000000,141.753342,346.728520,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,14.342740,0.000000,0.000000,88.559200,119.040531,22.621100,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,30.704420,0.000000,24.607906,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,373.609125,0.000000,8.085840,0.000000,141.753342,346.728520,17.557785,0.000000,0.000000,35.925291,0.000000,0.000000,0.000000,33.475378,14.342740,0.000000,0.000000,88.559200,119.040531,22.621100,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,30.704420,0.000000,12.303953,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,373.609125,0.000000,8.085840,0.000000,113.750538,346.728520,17.557785,0.000000,0.000000,35.925291,0.000000,0.000000,0.000000,33.475378,14.342740,0.000000,0.000000,88.559200,119.040531,22.621100,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,30.704420,0.000000,12.303953,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,373.609125,0.000000,8.085840,0.000000,113.750538,346.728520,17.557785,0.000000,0.000000,35.925291,0.000000,0.000000,0.000000,33.475378,14.342740,0.000000,0.000000,88.559200,119.040531,22.621100,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,30.704420,0.000000,12.303953,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,373.609125,0.000000,8.085840,0.000000,113.750538,346.728520,17.557785,0.000000,0.000000,35.925291,0.000000,0.000000,0.000000,33.475378,14.342740,0.000000,0.000000,88.559200,119.040531,22.621100,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,30.704420,0.000000,12.303953,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,373.609125,0.000000,8.085840,0.000000,113.750538,346.728520,17.346007,0.000000,0.000000,35.925291,0.000000,0.000000,0.000000,33.475378,13.976952,0.000000,0.000000,88.559200,119.040531,22.621100,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,31.336326,0.000000,12.303953,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,373.609125,0.000000,8.085840,0.000000,113.750538,346.728520,17.346007,0.000000,0.000000,35.925291,0.000000,0.000000,0.000000,33.475378,13.976952,0.000000,0.000000,88.559200,119.040531,22.621100,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,31.336326,0.000000,12.303953,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,373.609125,0.000000,8.085840,0.000000,113.750538,346.728520,17.346007,0.000000,0.000000,35.925291,0.000000,0.000000,0.000000,33.475378,13.976952,0.000000,0.000000,88.559200,119.040531,22.621100,0.000000,12.553844,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,31.336326,0.000000,12.303953,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,373.609125,0.000000,8.085840,0.000000,113.750538,346.728520,17.346007,0.000000,0.000000,35.925291,0.000000,0.000000,0.000000,33.475378,13.976952,0.000000,0.000000,88.559200,119.040531,22.621100,0.000000,12.553844,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,12.189404,0.000000,0.000000,10.162515,0.000000,8.067551,31.336326,0.000000,12.303953,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,373.609125,0.000000,8.085840,0.000000,113.750538,346.728520,17.346007,0.000000,0.000000,35.925291,0.000000,0.000000,0.000000,33.475378,13.976952,0.000000,0.000000,88.559200,119.040531,22.621100,0.000000,12.553844,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,24.378808,0.000000,15.862543,10.162515,0.000000,8.067551,31.336326,0.000000,2.237082,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,373.609125,0.000000,8.085840,0.000000,113.750538,346.728520,17.346007,0.000000,0.000000,35.925291,0.000000,0.000000,0.000000,33.475378,13.976952,0.000000,0.000000,88.559200,119.040531,22.621100,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,24.378808,0.000000,15.862543,10.162515,0.000000,8.067551,31.336326,0.000000,2.237082,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,373.609125,0.000000,8.085840,0.000000,141.753342,346.728520,17.346007,0.000000,0.000000,35.925291,0.000000,0.000000,0.000000,33.475378,13.976952,0.000000,0.000000,88.559200,119.040531,22.621100,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,24.378808,0.000000,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,2.237082,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,373.609125,0.000000,8.085840,0.000000,141.753342,346.728520,17.346007,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,13.976952,0.000000,0.000000,88.559200,119.040531,22.621100,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,24.378808,7.201499,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,2.237082,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,373.609125,0.000000,8.085840,0.000000,122.501342,410.298624,17.346007,0.000000,0.000000,38.527584,0.000000,0.000000,0.000000,33.475378,13.976952,0.000000,0.000000,88.559200,119.040531,22.621100,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,7.746235,0.000000,51.426809,0.000000,24.378808,18.231644,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,2.237082,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,373.609125,0.000000,11.177037,0.000000,122.501342,484.827929,17.346007,0.000000,0.000000,38.527584,0.000000,0.000000,0.000000,33.475378,18.549783,0.000000,0.000000,88.559200,119.040531,35.216528,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,24.378808,18.231644,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,2.237082,0.000000,361.263780,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,373.609125,0.000000,11.269832,0.000000,141.753342,544.114463,17.346007,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,88.559200,119.040531,40.804710,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,24.378808,41.932781,15.862543,10.162515,0.000000,8.067551,25.897790,0.000000,2.237082,0.000000,394.710518,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,373.609125,0.000000,11.269832,0.000000,141.753342,599.189429,17.346007,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,88.559200,119.040531,40.804710,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,36.568211,42.023939,15.862543,10.162515,0.000000,8.067551,25.897790,0.000000,2.237082,0.000000,451.752897,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,373.609125,0.000000,11.269832,0.000000,141.998541,599.276160,17.346007,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,88.559200,119.040531,40.804710,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,36.568211,67.548241,15.862543,10.162515,0.000000,8.067551,25.897790,0.000000,2.237082,9.315889,499.886843,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,3.207864,0.000000,0,0,0,0,0

70,17:15-17:30,373.609125,0.000000,11.269832,0.000000,141.998541,599.622792,17.346007,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,88.559200,119.040531,40.804710,27.047828,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,36.568211,67.548241,15.862543,10.162515,0.000000,8.067551,25.897790,0.000000,2.237082,9.315889,538.390843,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,12.677481,0.000000,0,0,0,0,0

71,17:30-17:45,373.609125,0.000000,11.298673,0.000000,141.998541,599.622792,17.346007,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,88.559200,119.040531,40.804710,40.571742,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,36.568211,90.064321,15.862543,10.162515,0.000000,16.135101,25.897790,0.000000,2.237082,18.631778,541.691977,120.209488,7.629568,0.000000,0.000000,113.707125,0.000000,0.000000,25.354961,0.000000,0,0,0,0,0

72,17:45-18:00,373.609125,0.000000,11.298710,0.000000,141.998541,599.622792,17.346007,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,88.559200,119.040531,40.804710,40.571742,18.830766,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,48.757615,90.064321,31.725086,15.212977,0.000000,24.202652,25.897790,0.000000,2.237082,27.975859,583.536302,120.209488,17.548005,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

73,18:00-18:15,373.609125,0.000000,11.269832,0.000000,141.998541,626.769440,17.346007,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,80.858400,119.040531,40.804710,40.571742,18.830766,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,48.757615,90.064321,31.725086,15.212977,0.000000,24.202652,23.308011,0.000000,2.237082,27.975859,649.119764,120.209488,26.383045,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

74,18:15-18:30,373.609125,0.000000,11.269832,0.000000,141.998541,628.240890,17.346007,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,80.858400,119.040531,40.804710,40.571742,18.830766,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,48.757615,90.064321,31.725086,15.212977,0.000000,24.202652,23.308011,0.000000,16.778118,27.975859,654.080124,120.209488,26.383045,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

75,18:30-18:45,373.609125,0.000000,11.269832,0.000000,141.998541,628.240890,17.346007,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,80.858400,119.040531,40.804710,40.571742,18.830766,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,48.757615,90.064321,31.725086,15.212977,0.000000,24.202652,25.897790,0.000000,64.875390,27.975859,653.791344,120.209488,26.383045,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

76,18:45-19:00,373.609125,0.000000,11.269832,0.000000,141.998541,628.240890,17.346007,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,80.858400,119.040531,40.804710,40.571742,18.830766,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,48.757615,90.064321,31.725086,15.212977,0.000000,24.202652,25.897790,0.000000,64.875390,27.975859,653.791344,120.209488,26.383045,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

77,19:00-19:15,373.609125,0.000000,11.269832,0.000000,141.998541,628.240890,18.687502,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,80.858400,119.040531,40.804710,40.571742,18.830766,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,48.757615,90.064321,31.725086,15.212977,0.000000,24.202652,25.897790,0.000000,64.875390,27.975859,653.791344,120.209488,17.548005,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

78,19:15-19:30,373.609125,0.000000,11.269832,0.000000,141.998541,628.240890,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,6.658689,0.000000,80.858400,119.040531,40.804710,40.571742,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,48.757615,90.064321,15.862543,10.162515,0.000000,16.230014,25.897790,0.000000,16.778118,9.315889,653.791344,120.209488,7.629568,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

79,19:30-19:45,373.609125,0.000000,11.269832,0.000000,141.998541,628.240890,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,6.658689,0.000000,80.858400,119.040531,40.804710,40.571742,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,36.568211,54.694932,15.862543,10.162515,0.000000,8.067551,25.897790,0.000000,12.303953,0.000000,653.791344,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,25.354961,0.000000,0,0,0,0,0

80,19:45-20:00,373.609125,0.000000,11.269832,0.000000,141.998541,628.240890,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,6.658689,0.000000,80.858400,119.040531,40.804710,27.047828,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,36.568211,54.694932,15.862543,10.162515,0.000000,0.000000,28.487569,0.000000,12.303953,0.000000,653.791344,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,12.677481,0.000000,0,0,0,0,0

81,20:00-20:15,373.609125,0.000000,11.269832,0.000000,141.998541,628.240890,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,6.658689,0.000000,80.858400,119.040531,40.804710,27.047828,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,24.378808,36.463288,15.862543,10.162515,0.000000,0.000000,28.487569,0.000000,12.303953,0.000000,654.080124,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,12.677481,0.000000,0,0,0,0,0

82,20:15-20:30,373.609125,0.000000,11.269832,0.000000,141.998541,628.240890,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,80.858400,119.040531,40.804710,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,24.378808,36.463288,15.862543,10.162515,0.000000,0.000000,28.487569,0.000000,12.303953,0.000000,654.080124,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,12.677481,0.000000,0,0,0,0,0

83,20:30-20:45,373.609125,0.000000,11.269832,0.000000,141.998541,628.722286,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,80.858400,119.040531,40.804710,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,24.378808,18.231644,15.862543,10.162515,0.000000,0.000000,28.487569,0.000000,12.303953,0.000000,654.080124,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,12.677481,0.000000,0,0,0,0,0

84,20:45-21:00,373.609125,0.000000,11.269832,0.000000,141.998541,628.722286,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,80.858400,119.040531,40.804710,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,24.378808,18.231644,15.862543,10.162515,0.000000,0.000000,28.487569,0.000000,12.303953,0.000000,654.080124,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,373.609125,0.000000,11.269832,0.000000,141.998541,628.240890,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,80.858400,119.040531,40.804710,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,24.378808,0.000000,15.862543,10.162515,0.000000,0.000000,28.487569,0.000000,12.303953,0.000000,612.414302,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,373.609125,0.000000,11.269832,0.000000,141.998541,628.337150,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,80.858400,119.040531,40.804710,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,11.582966,0.000000,15.862543,10.162515,0.000000,0.000000,28.487569,0.000000,12.303953,0.000000,612.414302,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,373.609125,0.000000,11.269832,0.000000,141.998541,598.313560,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.985087,0.000000,0.000000,80.858400,119.040531,40.804710,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,11.582966,0.000000,15.862543,10.162515,0.000000,0.000000,28.487569,0.000000,12.303953,0.000000,624.927319,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,373.609125,0.000000,11.269832,0.000000,141.998541,598.313560,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.000000,0.000000,80.858400,119.040531,40.804710,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,11.582966,0.000000,15.862543,10.162515,0.000000,0.000000,28.487569,0.000000,12.303953,0.000000,579.388459,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,373.609125,0.000000,11.269832,0.000000,141.998541,598.660192,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.000000,0.000000,80.858400,119.040531,40.804710,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,0.000000,28.487569,0.000000,12.303953,0.000000,579.388459,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,373.609125,0.000000,11.269832,0.000000,141.998541,598.660192,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.000000,0.000000,80.858400,119.040531,40.804710,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,0.000000,28.487569,0.000000,12.303953,0.000000,579.388459,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,373.609125,0.000000,10.413118,0.000000,141.998541,598.660192,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.000000,0.000000,80.858400,119.040531,37.488519,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,0.000000,25.897790,0.000000,12.303953,0.000000,527.596811,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,373.609125,0.000000,10.413118,0.000000,141.998541,598.361786,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.000000,0.000000,80.858400,119.040531,36.215900,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,0.000000,25.897790,0.000000,12.303953,0.000000,476.487000,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,373.609125,0.000000,10.035105,0.000000,141.998541,598.361786,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.000000,0.000000,80.858400,119.040531,36.215900,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,0.000000,24.602901,0.000000,12.303953,0.000000,428.357000,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,373.609125,0.000000,10.035105,0.000000,141.998541,522.802499,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.000000,0.000000,80.858400,119.040531,36.215900,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,0.000000,24.602901,0.000000,12.303953,0.000000,380.227000,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,373.609125,0.000000,10.035105,0.000000,141.998541,587.057361,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.246618,0.000000,80.858400,119.040531,36.215900,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,0.000000,23.308011,0.000000,12.303953,0.000000,360.975000,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,373.609125,0.000000,10.035105,0.000000,141.998541,598.361786,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.246618,0.000000,80.858400,119.040531,36.215900,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,0.000000,23.308011,0.000000,12.303953,0.000000,360.975000,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

