Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
37,09:00:09:15,33.12,17.577417,124.384996,130.580717,0,131.668152,11.2728,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,46.617346,0,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.408,15.00135,205.875

38,09:15-09:30,33.12,17.577417,124.384996,130.580717,0,131.668152,11.2728,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,46.617346,0,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.408,15.00135,205.875

39,09:30-09:45,33.12,38.670318,124.384996,130.580717,0,131.668152,11.2728,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,46.617346,0,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.408,15.00135,205.875

40,09:45-10:00,33.12,38.670318,124.384996,130.580717,0,131.668152,11.2728,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,46.617346,0,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.408,15.00135,205.875

41,10:00-10:15,38.64,38.670318,124.384996,130.580717,0,131.668152,11.2728,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,46.617346,0,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,11.613,15.00135,205.875

42,10:15-10:30,38.64,38.670318,124.384996,130.580717,0,131.668152,11.2728,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,46.617346,0,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,11.613,15.00135,205.875

43,10:30-10:45,38.64,23.170232,124.384996,130.580717,0,131.668152,11.2728,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,46.617346,0,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,6.7032,15.00135,205.875

44,10:45-11:00,38.64,23.170232,124.384996,130.580717,0,131.668152,11.2728,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,46.617346,0,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,6.7032,15.00135,205.875

45,11:00-11:15,33.12,23.170232,124.384996,130.580717,0,131.668152,9.2232,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,46.617346,0,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.468,32.171,13.9,6.7032,15.00135,205.875

46,11:15-11:30,33.12,23.170232,124.384996,130.580717,0,131.668152,9.2232,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,45.960764,0,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.468,32.171,13.9,6.7032,15.00135,205.875

47,11:30-11:45,38.64,23.170232,124.384996,130.580717,0,131.668152,9.2232,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,45.960764,0,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.468,32.171,13.9,6.7032,15.00135,205.875

48,11:45-12:00,38.64,23.170232,124.384996,130.580717,0,131.668152,9.2232,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,45.960764,0,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.468,32.171,13.9,6.7032,15.00135,205.875

49,12:00-12:15,38.64,23.170232,124.384996,130.580717,0,131.668152,9.2232,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,45.960764,0,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,50.181712,0,0,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.468,32.171,13.9,6.7032,15.00135,205.875

