Block,Time,NR/01102023/13082046/L_NR_2021_12,NR/01102023/08032047/L_NR_2021_14,NR/01102023/14082046/L_NR_2021_16,WR/01102023/31032046/L_NR_2020_05,NR/01102023/30042040/GNA_LT_35,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/16072048/L_NR_2022_08,NR/01102023/06022042/L_NR_2012_07,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/31052040/LT-31,WR/01102023/01102023/L_NR_2022_09,WR/01102023/30052048/L_NR_2022_10,NR/26072023/25122043/L_NR_2023_10,NR/01102023/02012046/L_NR_2021_17,NR/01102023/05012040/L_NR_2020_02,NR/01102023/23072042/L_NR_2012_04,L_NR_2019_19,NR/01102023/25072045/L_NR_2021_15,NR/01122023/07122023/HP-18,NR/01102023/15082037/GNA_NR_2012_01,NR/30092023/26122029/SH-06,SR/01102023/07102043/L_NR_2018_61,WR/01102023/24112044/L_NR_2020_07,WR/01102023/01102023/L_NR_2020_06,NR/01102023/22052037/LT-59,WR/01102023/29112042/L_NR_2019_05,NR/26072023/31072042/L_NR_2023_07,NR/01102023/19072037/LT-05,NR/01102023/06022042/L_NR_2012_02,NR/01102023/30042040/GNA_LT_36,NR/01102023/31102037/L_NR_2019_11,NR/01122023/31122023/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/22102023/11042047/L_NR_2021_17,NR/30092023/31122025/SH-07,NR/01122023/15122023/HP-15,SR/01122023/31122023/BYPL_KSEB_DEC23,NR/22102023/11042047/L_NR_2021_16,NR/01102023/02122045/L_NR_2021_13,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/25122043/GNA_MEJA_DELHI
73,18:00-18:15,0,0,0,86.28,0.000000,0,24.89,85.850000,0,0.000000,64.44,64.44,0,0,1.940000,270.370000,0,0,122.930000,100.690000,30.760000,7.21,28.76,28.75,1.390000,0,0,117.280000,257.500000,0.000000,1.610000,96.130000,0,15.190000,0.000000,48.06,0,0,25.960000,0.000000

74,18:15-18:30,0,0,0,86.27,0.000000,0,25.32,85.850000,0,0.000000,65.19,65.19,0,0,1.940000,270.370000,0,0,122.930000,100.690000,30.760000,7.21,28.76,28.75,1.390000,0,0,117.280000,257.500000,0.000000,1.610000,96.130000,0,15.190000,0.000000,48.06,0,0,25.960000,0.000000

75,18:30-18:45,0,0,0,86.92,0.000000,0,26.6,85.850000,0,0.000000,69.26,69.26,0,0,1.940000,270.370000,0,0,122.930000,100.690000,30.760000,7.21,28.97,28.98,1.390000,0,0,117.280000,257.500000,0.000000,1.610000,96.130000,0,15.190000,0.000000,48.06,0,0,25.960000,0.000000

76,18:45-19:00,0,0,0,87.36,0.000000,0,27.22,85.850000,0,0.000000,70.56,70.56,0,0,1.940000,270.370000,0,0,122.930000,100.690000,30.760000,7.21,29.12,29.13,1.390000,0,0,117.280000,257.500000,0.000000,1.610000,96.130000,0,15.190000,0.000000,48.06,0,0,25.960000,0.000000

77,19:00-19:15,0,0,0,65.2,0.000000,0,20.84,85.850000,0,0.000000,72.43,72.43,0,0,1.940000,270.370000,0,0,122.930000,100.690000,30.760000,7.41,21.73,21.74,1.390000,0,0,117.280000,257.500000,0.000000,1.530000,96.130000,0,15.190000,0.000000,48.06,0,0,25.960000,0.000000

78,19:15-19:30,0,0,0,65.69,0.000000,0,21.71,85.850000,0,0.000000,74.12,74.12,0,0,1.940000,270.370000,0,0,122.930000,100.690000,30.760000,7.41,21.9,21.89,1.390000,0,0,117.280000,257.500000,0.000000,1.530000,96.130000,0,15.190000,0.000000,48.06,0,0,25.960000,0.000000

79,19:30-19:45,0,0,0,66.17,0.000000,0,22.34,85.850000,0,0.000000,83.33,83.33,0,0,1.940000,270.370000,0,0,122.930000,83.170000,30.760000,7.41,22.06,22.04,1.390000,0,0,117.280000,257.500000,0.000000,1.530000,96.130000,0,15.190000,0.000000,48.06,0,0,25.960000,0.000000

80,19:45-20:00,0,0,0,67.51,0.000000,0,23.6,73.570000,0,0.000000,83.33,83.33,0,0,1.940000,270.370000,0,0,122.930000,83.170000,30.760000,7.41,22.5,22.51,1.390000,0,0,117.280000,257.500000,0.000000,1.530000,96.130000,0,15.190000,0.000000,48.06,0,0,25.960000,0.000000

81,20:00-20:15,0,0,0,72.77,0.000000,0,24.51,73.570000,0,0.000000,83.33,83.33,0,0,1.890000,270.370000,0,0,122.930000,54.330000,25.950000,7.41,24.26,24.25,1.390000,0,0,117.280000,257.500000,0.000000,1.450000,96.130000,0,25.950000,0.000000,48.06,0,0,24.990000,0.000000

82,20:15-20:30,0,0,0,74.49,0.000000,0,25.08,73.570000,0,0.000000,83.33,83.33,0,0,1.890000,270.370000,0,0,122.930000,46.200000,25.950000,7.41,24.83,24.83,1.390000,0,0,117.280000,223.600000,0.000000,1.450000,96.130000,0,25.950000,0.000000,48.06,0,0,24.990000,0.000000

83,20:30-20:45,0,0,0,79.14,0.000000,0,26.55,73.570000,0,0.000000,83.33,83.33,0,0,1.890000,270.370000,0,0,122.930000,46.200000,25.950000,7.41,26.38,26.38,1.390000,0,0,117.280000,223.600000,0.000000,1.450000,96.130000,0,25.950000,0.000000,48.06,0,0,24.990000,0.000000

84,20:45-21:00,0,0,0,86.32,0.000000,0,27.23,73.570000,0,0.000000,83.33,83.33,0,0,1.890000,270.370000,0,0,122.930000,46.200000,25.950000,7.41,28.77,28.79,1.390000,0,0,96.130000,223.600000,0.000000,1.450000,96.130000,0,25.950000,0.000000,48.06,0,0,24.990000,0.000000

85,21:00-21:15,0,0,0,88.32,0.000000,0,28.91,73.570000,0,0.000000,83.33,83.33,0,0,1.890000,270.370000,0,0,122.930000,46.200000,25.950000,7.41,29.44,29.45,1.320000,0,0,87.480000,223.600000,0.000000,1.450000,96.130000,0,25.950000,0.000000,48.06,0,0,24.990000,0.000000

86,21:15-21:30,0,0,0,90.82,0.000000,0,30.21,54.660000,0,0.000000,83.33,83.33,0,0,1.890000,270.370000,0,0,122.930000,46.200000,25.950000,7.41,30.27,30.29,1.320000,0,0,78.830000,223.600000,0.000000,1.450000,96.130000,0,25.950000,0.000000,48.06,0,0,24.990000,0.000000

87,21:30-21:45,0,0,0,92.82,0.000000,0,26.88,54.660000,0,0.000000,83.33,83.33,0,0,1.890000,270.370000,0,0,122.930000,46.200000,25.950000,7.41,30.94,30.95,1.320000,0,0,70.170000,223.600000,0.000000,1.450000,96.130000,0,25.950000,0.000000,48.06,0,0,24.990000,0.000000

88,21:45-22:00,0,0,0,94.82,0.000000,0,27.21,54.660000,0,0.000000,83.33,83.33,0,0,1.890000,270.370000,0,0,122.930000,46.200000,25.950000,7.41,31.61,31.61,1.320000,0,0,67.290000,223.600000,0.000000,1.450000,96.130000,0,25.950000,0.000000,48.06,0,0,24.990000,0.000000

89,22:00-22:15,0,0,0,97.82,0.000000,0,27.61,54.660000,0,0.000000,83.33,83.33,0,0,1.890000,270.370000,0,0,122.930000,46.200000,25.950000,7.41,32.61,32.61,1.240000,0,0,71.520000,223.600000,0.000000,1.450000,96.130000,0,25.950000,57.250000,48.06,0,0,24.990000,0.000000

90,22:15-22:30,0,0,0,101.46,0.000000,0,27.79,54.660000,0,0.000000,83.33,83.33,0,0,1.890000,270.370000,0,0,122.930000,46.200000,25.950000,7.41,33.82,33.82,1.240000,0,0,71.520000,177.750000,0.000000,1.450000,96.130000,0,25.950000,57.250000,48.06,0,0,24.990000,0.000000

91,22:30-22:45,0,0,0,101.76,0.000000,0,27.99,54.660000,0,0.000000,83.33,83.33,0,0,1.890000,270.370000,0,0,122.930000,46.200000,25.950000,7.41,33.92,33.92,1.240000,0,0,71.520000,177.750000,0.000000,1.450000,96.130000,0,25.950000,57.250000,48.06,0,0,24.990000,0.000000

92,22:45-23:00,0,0,0,101.5,0.000000,0,28.17,54.660000,0,0.000000,83.33,83.33,0,0,1.890000,270.370000,0,0,122.930000,46.200000,25.950000,7.41,33.83,33.83,1.240000,0,0,71.520000,177.750000,0.000000,1.450000,96.130000,0,25.950000,57.250000,48.06,0,0,24.990000,0.000000

93,23:00-23:15,0,0,0,102.91,0.000000,0,28.2,30.990000,0,0.000000,83.33,83.33,0,0,1.890000,270.370000,0,0,122.930000,46.200000,25.950000,7.41,34.3,34.31,1.240000,0,0,71.520000,129.690000,0.000000,1.370000,96.130000,0,25.950000,57.250000,48.06,0,0,24.990000,0.000000

94,23:15-23:30,0,0,0,102.68,0.000000,0,28.34,30.990000,0,0.000000,83.33,83.33,0,0,1.890000,270.370000,0,0,122.930000,46.200000,25.950000,7.41,34.23,34.21,1.240000,0,0,71.520000,117.930000,0.000000,1.370000,96.130000,0,25.950000,57.250000,48.06,0,0,24.990000,0.000000

95,23:30-23:45,0,0,0,100.89,0.000000,0,28.51,30.990000,0,0.000000,83.33,83.33,0,0,1.890000,230.710000,0,0,122.930000,46.200000,25.950000,7.41,33.63,33.64,1.240000,0,0,71.520000,117.930000,0.000000,1.370000,96.130000,0,25.950000,57.250000,48.06,0,0,24.990000,0.000000

96,23:45-24:00,0,0,0,99.73,0.000000,0,28.71,30.990000,0,0.000000,83.33,83.33,0,0,1.890000,182.650000,0,0,122.930000,46.200000,25.950000,7.41,33.24,33.25,1.240000,0,0,71.520000,117.930000,0.000000,1.370000,96.130000,0,25.950000,57.250000,48.06,0,0,24.990000,0.000000

