Block,Time,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/19012024/19012024/IEX_240118_06121,NR/01102023/31102037/L_NR_2019_11,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01012024/31032024/ ChanjuII,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/19012024/19012024/DD20240119NR22254,NR/30092023/26122029/SH-06,NR/30092023/31122025/SH-07,NR/19012024/19012024/DD20240119NR22250,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01012024/31012024/HP-28,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01012024/31012024/HP-26,NR/01012024/31012024/HP-27,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/22052037/LT-59,NR/19012024/19012024/HPX-TAMCTG-180124-05814,NR/01102023/19072037/LT-05,NR/01102023/06022042/L_NR_2012_07,NR/01102023/30042040/GNA_LT_35,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/06022042/L_NR_2012_02,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/23072042/L_NR_2012_04,NR/19012024/19012024/IEX_240118_06122,NR/01102023/05012040/L_NR_2020_02,NR/01102023/30042040/GNA_LT_36,NR/01102023/31052040/LT-31,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01012024/31012024/52,NR/19012024/19012024/HPX-TAMCTG-180124-05815,NR/06012024/31012024/NVVN/OA/16855,WR/01102023/01102023/L_NR_2020_06,WR/01102023/31032046/L_NR_2020_05,NR/01102023/25072045/L_NR_2021_15,WR/01102023/24112044/L_NR_2020_07,NR/22102023/11042047/L_NR_2021_17,NR/05012024/31012024/SJVN050124NR1341,NR/05012024/31012024/SJVN050124NR1342,WR/01102023/29112042/L_NR_2019_05,WR/01102023/29112042/RUMS(L_NR_2019_06),L_NR_2019_19,NR/01102023/02122045/L_NR_2021_13,NR/01102023/13082046/L_NR_2021_12,WR/01102023/30052048/L_NR_2022_10,NR/26072023/31072042/L_NR_2023_07,WR/01102023/16072048/L_NR_2022_08,SR/01102023/07102043/L_NR_2018_61,NR/01102023/14082046/L_NR_2021_16,NR/26072023/25122043/L_NR_2023_10,NR/01102023/08032047/L_NR_2021_14,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_16,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/01102023/L_NR_2022_09
49,12:00-12:15,5.760000,0.000000,0.990000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.690000,0.000000,114.760000,86.580000,16.440000,100.540000,259.750000,0.000000,269.970000,0.000000,1.300000,16.850000,16.440000,48.000000,95.990000,0.000000,48.000000,5,15,45,5,47,20.16,23.04,32.5,32.5,112.689928,46.67,233.33,13.16,189,3.84,7.54,0,81,90.32,0,93,32.5,13.16

50,12:15-12:30,5.760000,0.000000,0.990000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.690000,0.000000,114.760000,86.580000,16.510000,100.540000,259.750000,0.000000,269.970000,0.000000,1.300000,16.930000,16.510000,48.000000,95.990000,0.000000,48.000000,5,15,45,5,47,20.16,23.04,32.5,32.5,115.6442,46.67,233.33,13.27,189,3.84,7.54,0,81,90.29,0,93,32.5,13.27

51,12:30-12:45,5.760000,0.000000,0.990000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.690000,0.000000,114.760000,86.580000,16.570000,100.540000,259.750000,0.000000,269.970000,0.000000,1.300000,16.980000,16.570000,48.000000,95.990000,0.000000,48.000000,3.34,10,45,3.33,47,20.16,23.04,32.5,32.5,117.160208,46.67,233.33,8.33,189,3.34,7.54,0,81,90.3,0,93,32.5,8.33

52,12:45-13:00,5.760000,0.000000,0.990000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.690000,0.000000,114.760000,86.580000,16.470000,100.540000,259.750000,0.000000,269.970000,0.000000,1.300000,16.880000,16.470000,48.000000,95.990000,0.000000,48.000000,3.34,10,45,3.33,47,20.16,23.04,32.5,32.5,117.908494,46.67,233.33,8.33,189,3.34,7.44,0,81,90.85,0,93,32.5,8.33

53,13:00-13:15,5.760000,0.000000,1.070000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.690000,0.000000,114.760000,67.700000,16.140000,100.540000,233.170000,0.000000,269.970000,0.000000,1.300000,16.540000,16.140000,48.000000,95.990000,0.000000,48.000000,3.34,10,45,3.33,47,20.16,23.04,32.5,32.5,117.889058,46.67,233.33,8.33,182,3.34,7.01,0,78,90.25,0,93,32.5,8.33

54,13:15-13:30,5.760000,0.000000,1.070000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.690000,0.000000,114.760000,56.270000,16.190000,100.540000,259.750000,0.000000,269.970000,0.000000,1.300000,16.590000,16.190000,48.000000,95.990000,0.000000,48.000000,3.34,10,45,3.33,47,20.16,23.04,32.5,32.5,117.267106,46.67,233.33,8.33,182,3.34,7.01,0,78,90.14,0,93,32.5,8.33

55,13:30-13:45,5.760000,0.000000,1.070000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.690000,0.000000,114.760000,75.150000,15.900000,100.540000,259.750000,0.000000,269.970000,0.000000,1.300000,16.290000,15.900000,48.000000,95.990000,0.000000,48.000000,3.34,10,45,3.33,47,20.16,23.04,32.5,32.5,112.233182,46.67,233.33,10.89,182,3.34,7.01,0,78,89.84,0,93,32.5,10.89

56,13:45-14:00,5.760000,0.000000,1.070000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.690000,0.000000,114.760000,75.150000,15.560000,100.540000,259.750000,0.000000,269.970000,0.000000,1.300000,15.950000,15.560000,48.000000,95.990000,0.000000,48.000000,3.34,10,45,3.33,45,20.16,23.04,32.5,32.5,111.07674,46.67,233.33,10.84,182,3.34,7.01,0,78,89.37,0,90,32.5,10.84

57,14:00-14:15,5.760000,0.000000,1.070000,18.240000,1.370000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.770000,0.000000,114.760000,75.150000,15.160000,100.540000,259.750000,0.000000,269.970000,0.000000,1.380000,15.540000,15.160000,48.000000,95.990000,0.000000,48.000000,3.34,10,44.4,3.33,43,20.16,23.04,32.5,32.5,108.929062,46,230,10.81,186,3.34,7.01,0,79,88.51,0,87,32.5,10.81

58,14:15-14:30,5.760000,0.000000,1.070000,18.240000,1.370000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.770000,0.000000,114.760000,75.150000,14.680000,100.540000,259.750000,0.000000,269.970000,0.000000,1.380000,15.050000,14.680000,48.000000,95.990000,0.000000,48.000000,3.34,10,43.35,3.33,43,20.16,23.04,32.5,32.5,106.208022,46,230,10.86,179,3.34,7.01,0,76,86.96,0,87,32.5,10.86

59,14:30-14:45,5.760000,0.000000,1.070000,18.240000,1.370000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.770000,0.000000,114.760000,86.580000,14.100000,100.540000,259.750000,0.000000,269.970000,0.000000,1.380000,14.450000,14.100000,48.000000,95.990000,0.000000,48.000000,3.34,10,42.09,3.33,42,20.16,23.04,32.5,32.5,102.37913,46,230,10.88,165,3.34,7.01,0,70,84.53,0,83,32.5,10.88

60,14:45-15:00,5.760000,0.000000,1.070000,18.240000,1.370000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.770000,0.000000,114.760000,86.580000,13.480000,100.540000,259.750000,0.000000,269.970000,0.000000,1.380000,13.820000,13.480000,48.000000,95.990000,0.000000,48.000000,3.34,10,40.72,3.33,39,20.16,23.04,32.5,32.5,97.160564,44.99,224.98,11.13,158,3.34,7.01,0,67,80.56,0,79,32.5,11.13

61,15:00-15:15,5.760000,0.000000,1.100000,18.240000,1.370000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.770000,0.000000,114.760000,86.580000,12.720000,100.540000,259.750000,0.000000,269.970000,0.000000,1.380000,13.040000,12.720000,48.000000,95.990000,0.000000,48.000000,3.34,10,39.16,3.33,33,20.16,23.04,32.5,32.5,100.77566,42.41,212.06,11.03,147,3.34,7.01,0,63,76.01,0,67,32.5,11.03

62,15:15-15:30,5.760000,0.000000,1.100000,18.240000,1.370000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.770000,0.000000,114.760000,86.580000,11.960000,100.540000,259.750000,0.000000,269.970000,0.000000,1.380000,12.250000,11.960000,48.000000,95.990000,0.000000,48.000000,3.34,10,37.3,3.33,30,8.64,10.56,32.5,32.5,90.804992,39.83,199.15,10.93,133,3.34,7.01,0,57,70.83,0,60,32.5,10.93

63,15:30-15:45,5.760000,0.000000,1.100000,18.240000,1.370000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.770000,0.000000,114.760000,86.580000,10.640000,100.540000,259.750000,0.000000,269.970000,0.000000,1.380000,10.910000,10.640000,48.000000,95.990000,0.000000,48.000000,3.34,10,35.85,3.33,27,8.64,10.56,32.5,32.5,79.891678,36.86,184.32,10.96,116,3.34,7.01,0,49,64.79,0,53,32.5,10.96

64,15:45-16:00,5.760000,0.000000,1.100000,18.240000,1.370000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.770000,0.000000,114.760000,86.580000,9.640000,100.540000,259.750000,0.000000,269.970000,0.000000,1.380000,9.870000,9.640000,48.000000,95.990000,0.000000,48.000000,3.34,10,33.48,3.33,23,8.64,10.56,33,33,68.531336,33.27,166.34,10.77,102,3.34,7.01,0,43,58.23,0,47,30,10.77

65,16:00-16:15,5.760000,0.000000,1.100000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.770000,0.000000,114.760000,86.580000,8.580000,100.540000,259.750000,0.000000,269.970000,0.000000,1.430000,8.790000,8.580000,48.000000,95.990000,0.000000,48.000000,3.34,10,30.53,3.33,19,8.64,10.56,33,33,56.471298,29.83,149.13,10.45,88,3.34,7.01,0,37,51.02,0,39,17,10.45

66,16:15-16:30,5.760000,0.000000,1.100000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.770000,0.000000,114.760000,86.580000,7.060000,100.540000,259.750000,0.000000,269.970000,0.000000,1.430000,7.240000,7.060000,48.000000,95.990000,0.000000,48.000000,3.34,10,27.1,3.33,15,8.64,10.56,33,33,44.537594,25.86,129.32,10.39,74,3.34,7.21,0,31,43.47,0,30,7,10.39

67,16:30-16:45,5.760000,0.000000,1.100000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.770000,0.000000,114.760000,86.580000,6.030000,100.540000,259.750000,23.040000,269.970000,0.000000,1.430000,6.180000,6.030000,48.000000,95.990000,0.000000,48.000000,3.34,10,23.03,3.33,10,0,0,23.35,33,32.21517,22,110.02,10.45,56,3.34,7.61,0,24,35.43,0,20,1,10.45

68,16:45-17:00,5.760000,0.000000,1.100000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.770000,0.000000,114.760000,86.580000,4.010000,100.540000,259.750000,23.040000,269.970000,0.000000,1.430000,4.120000,4.010000,48.000000,95.990000,0.000000,48.000000,3.34,10,18.76,3.33,7,0,0,11.6,30.15,22.225066,18.11,90.57,10.39,39,3.34,8.41,0,16,27.29,0,13,0,10.39

69,17:00-17:15,5.760000,0.000000,1.180000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.840000,134.390000,114.760000,86.580000,2.390000,100.540000,259.750000,24.000000,269.970000,0.000000,1.430000,2.440000,2.390000,48.000000,95.990000,0.000000,48.000000,3.34,10,14.83,3.33,5,0,0,6.74,15.48,14.314614,14,69.98,10.48,21,4,8.94,0,9,18.4,0,9,0,10.48

70,17:15-17:30,5.760000,0.000000,1.180000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,10.560000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.840000,134.390000,114.760000,86.580000,1.130000,100.540000,259.750000,24.000000,269.970000,0.000000,1.430000,1.160000,1.130000,48.000000,95.990000,0.000000,48.000000,3.34,10,10.55,3.33,1,0,0,2.24,5.49,8.415788,9.34,46.68,10.45,11,4,9.14,0,4,7.74,0,3,0,10.45

71,17:30-17:45,5.760000,0.000000,1.180000,18.240000,1.470000,6.720000,48.000000,30.720000,30.720000,26.880000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.840000,134.390000,114.760000,86.580000,0.580000,100.540000,259.750000,24.960000,269.970000,0.000000,1.430000,0.600000,0.580000,48.000000,95.990000,0.000000,48.000000,6.66,20,5.52,6.67,1,0,0,0,0,3.877482,5.18,25.92,12.35,2,4,8.01,0,1,1.67,0,1,0,12.35

72,17:45-18:00,5.760000,0.000000,1.180000,18.240000,1.470000,6.720000,48.000000,30.720000,30.720000,65.270000,11.520000,0.000000,8.160000,77.420000,0.000000,0.000000,0.840000,134.390000,114.760000,86.580000,0.100000,100.540000,259.750000,24.960000,269.970000,0.000000,1.430000,0.100000,0.100000,48.000000,95.990000,0.000000,48.000000,6.66,20,0.42,6.67,0,0,0,0,0,0.495618,2.17,10.84,12.44,0,4,8.01,0,0,0.33,0,0,0,12.44

73,18:00-18:15,5.760000,95.990000,1.180000,18.240000,1.470000,6.720000,44.920000,30.720000,30.720000,106.550000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.840000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,100.790000,1.430000,0.000000,0.000000,48.000000,95.990000,0.000000,48.000000,6.66,20,0,6.67,0,0,0,0,0,0,0.57,2.86,12.7,0,4,8.01,0,0,0,0,0,0,12.7

74,18:15-18:30,5.760000,95.990000,1.180000,18.240000,1.470000,6.720000,44.920000,30.720000,30.720000,109.430000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.840000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,100.790000,1.430000,0.000000,0.000000,48.000000,95.990000,0.000000,48.000000,6.66,20,0,6.67,0,0,0,0,0,0,0.02,0.1,13.81,0,4,8.26,0,0,0,0,0,0,13.81

75,18:30-18:45,5.760000,95.990000,1.180000,18.240000,1.470000,6.720000,44.920000,30.720000,30.720000,113.270000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.840000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,100.790000,1.430000,0.000000,0.000000,48.000000,95.990000,0.000000,48.000000,6.66,20,0,6.67,0,0,0,0,0,0,0,0,15.09,0,4,10.1,0,0,0,0,0,0,15.09

76,18:45-19:00,5.760000,95.990000,1.180000,18.240000,1.470000,6.720000,44.920000,30.720000,30.720000,113.270000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.840000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,100.790000,1.430000,0.000000,0.000000,48.000000,95.990000,0.000000,48.000000,6.66,20,0,6.67,0,0,0,0,0,0,0,0,15.84,0,4.14,10.4,0,0,0,0,0,0,15.84

77,19:00-19:15,5.760000,95.990000,1.140000,18.240000,1.370000,6.720000,44.920000,30.720000,30.720000,90.230000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.840000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,100.790000,1.430000,0.000000,0.000000,48.000000,95.990000,0.000000,48.000000,6.66,20,0,6.67,0,0,0,0,0,0,0,0,16.78,0,4.68,10.7,0,0,0,0,0,0,16.78

78,19:15-19:30,5.760000,95.990000,1.140000,18.240000,1.370000,6.720000,44.920000,30.720000,30.720000,93.110000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.840000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,100.790000,1.430000,0.000000,0.000000,48.000000,95.990000,0.000000,48.000000,6.66,20,0,6.67,0,0,0,0,0,0,0,0,17.55,0,5.49,10.98,0,0,0,0,0,0,17.55

79,19:30-19:45,5.760000,95.990000,1.140000,18.240000,1.370000,6.720000,44.920000,30.720000,30.720000,57.590000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.840000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,100.790000,1.430000,0.000000,0.000000,48.000000,95.990000,0.000000,48.000000,6.66,20,0,6.67,0,0,0,0,0,0,0,0,18.52,0,6.49,11.11,0,0,0,0,0,0,18.52

80,19:45-20:00,5.760000,95.990000,1.140000,18.240000,1.370000,6.720000,44.920000,30.720000,30.720000,57.590000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.840000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,100.790000,1.430000,0.000000,0.000000,48.000000,95.990000,0.000000,48.000000,6.66,20,0,6.67,0,0,0,0,0,0,0,0,19.84,0,6.74,11.38,0,0,0,0,0,0,19.84

81,20:00-20:15,5.760000,0.000000,1.070000,18.240000,1.370000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.840000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,0.000000,1.380000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,6.66,20,0,6.67,0,0,0,0,0,0,0,0,20.54,0,6.85,11.41,0,0,0,0,0,0,20.54

82,20:15-20:30,5.760000,0.000000,1.070000,18.240000,1.370000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.840000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,0.000000,1.380000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,7.13,21.38,0,7.12,0,0,0,0,0,0,0,0,21.55,0,6.96,11.81,0,0,0,0,0,0,21.55

83,20:30-20:45,5.760000,0.000000,1.070000,18.240000,1.370000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.840000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,0.000000,1.380000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,8.13,24.38,0,8.13,0,0,0,0,0,0,0,0,17.88,0,7.08,10,0,0,0,0,0,0,17.88

84,20:45-21:00,5.760000,0.000000,1.070000,18.240000,1.370000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.840000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,0.000000,1.380000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,9.35,28.07,0,9.36,0,0,0,0,0,0,0,0,18.22,0,7.19,9.65,0,0,0,0,0,0,18.22

85,21:00-21:15,5.760000,0.000000,1.030000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.770000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,0.000000,1.380000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,9.77,29.31,0,9.77,0,0,0,0,0,0,0,0,18.55,0,7.22,12.01,0,0,0,0,0,0,18.55

86,21:15-21:30,5.760000,0.000000,1.030000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.770000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,0.000000,1.380000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,9.99,29.92,0,9.97,0,0,0,0,0,0,0,0,18.89,0,7.4,11.98,0,0,0,0,0,0,18.89

87,21:30-21:45,5.760000,0.000000,1.030000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.770000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,0.000000,1.380000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,7.34,22,0,7.33,0,0,0,0,0,0,0,0,24.17,0,6.66,11.71,0,0,0,0,0,0,24.17

88,21:45-22:00,5.760000,0.000000,1.030000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,0.000000,8.160000,0.000000,0.000000,0.000000,0.770000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,24.000000,269.970000,0.000000,1.380000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,7.34,22,0,7.33,0,0,0,0,0,0,0,0,23.66,0,6.66,11.78,0,0,0,0,0,0,23.66

89,22:00-22:15,5.760000,0.000000,0.990000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,24.470000,8.160000,152.120000,57.160000,0.000000,0.770000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,23.040000,269.970000,0.000000,1.380000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,7.34,22,0,7.33,0,0,0,0,0,0,0,0,21.26,0,6.66,11.79,0,0,0,0,0,0,21.26

90,22:15-22:30,5.760000,0.000000,0.990000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,24.470000,8.160000,152.120000,57.160000,0.000000,0.770000,0.000000,114.760000,86.580000,0.000000,100.540000,259.750000,23.040000,269.970000,0.000000,1.380000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,7.34,22,0,7.33,0,0,0,0,0,0,0,0,21.05,0,6.66,11.77,0,0,0,0,0,0,21.05

91,22:30-22:45,5.760000,0.000000,0.990000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,24.470000,8.160000,152.120000,57.160000,0.000000,0.770000,0.000000,114.760000,75.150000,0.000000,86.390000,259.750000,23.040000,269.970000,0.000000,1.380000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,7.34,22,0,7.33,0,0,0,0,0,0,0,0,19.16,0,6.66,11.75,0,0,0,0,0,0,19.16

92,22:45-23:00,5.760000,0.000000,0.990000,18.240000,1.470000,6.720000,0.000000,30.720000,30.720000,0.000000,11.520000,24.470000,8.160000,152.120000,57.160000,0.000000,0.770000,0.000000,114.760000,75.150000,0.000000,86.390000,259.750000,23.040000,269.970000,0.000000,1.380000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,7.34,22,0,7.33,0,0,0,0,0,0,0,0,18,0,6.66,11.69,0,0,0,0,0,0,18

93,23:00-23:15,5.760000,0.000000,0.990000,18.240000,1.370000,6.720000,0.000000,25.710000,25.710000,0.000000,11.520000,24.470000,8.160000,152.120000,57.160000,0.000000,0.690000,0.000000,84.650000,75.150000,0.000000,86.390000,259.750000,23.040000,269.970000,0.000000,0.000000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,7.34,22,0,7.33,0,0,0,0,0,0,0,0,18,0,6.66,11.46,0,0,0,0,0,0,18

94,23:15-23:30,5.760000,0.000000,0.990000,18.240000,1.370000,6.720000,0.000000,25.710000,25.710000,0.000000,11.520000,24.470000,8.160000,152.120000,57.160000,0.000000,0.690000,0.000000,65.840000,75.150000,0.000000,86.390000,259.750000,23.040000,269.970000,0.000000,0.000000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,7.34,22,0,7.33,0,0,0,0,0,0,0,0,18,0,6.66,11.22,0,0,0,0,0,0,18

95,23:30-23:45,5.760000,0.000000,0.990000,18.240000,1.370000,6.720000,0.000000,25.710000,25.710000,0.000000,11.520000,24.470000,8.160000,152.120000,57.160000,0.000000,0.690000,0.000000,65.840000,75.150000,0.000000,86.390000,259.750000,23.040000,269.970000,0.000000,0.000000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,7.34,22,0,7.33,0,0,0,0,0,0,0,0,18,0,6.66,10.97,0,0,0,0,0,0,18

96,23:45-24:00,5.760000,0.000000,0.990000,18.240000,1.370000,6.720000,0.000000,25.710000,25.710000,0.000000,11.520000,24.470000,8.160000,152.120000,57.160000,0.000000,0.690000,0.000000,65.840000,75.150000,0.000000,86.390000,259.750000,23.040000,269.970000,0.000000,0.000000,0.000000,0.000000,48.000000,0.000000,0.000000,48.000000,7.34,22,0,7.33,0,0,0,0,0,0,0,0,18,0,6.66,10.73,0,0,0,0,0,0,18

