Block,Time,TALA,SASAN,FSTPP I & II,KHSTPP-II,KHSTPP-I,BRBCL,SINGRAULI_HYDRO,PARBATI3,JHAJJAR,AURY_LF,AURY_GF,CHAMERA2,RIHAND3,DADRT2,RAPPC,NAPP,KISHANGANGA,TANDA2,AURY_RF,CHAMERA1,UNCHAHAR4,TEHRI,TANAKPUR,ANTA_GF,DHAULIGNGA,URI2,RIHAND2,SALAL,ANTA_CRF,RAPPB,DADRI_LF,DULHASTI,UNCHAHAR2,DADRI_GF,SEWA2,RAMPUR,UNCHAHAR3,CHAMERA3,DADRI_CRF,URI,RIHAND1,AURY_CRF,ANTA_RF,KOLDAM,ANTA_LF,SINGRAULI,DADRI_RF,BSIUL,KOTESHWR,UNCHAHAR1,NJPC,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,403.108002,19.954698,141.998541,44.663754,17.722469,0.791825,0.000000,397.826601,0.000000,0.000000,0.000000,59.517558,581.611102,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,40.804710,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,397.826601,0.000000,0.000000,0.000000,59.517558,577.463259,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,36.215900,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,38.257574,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,397.826601,0.000000,0.000000,0.000000,59.517558,577.463259,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,36.215900,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,38.257574,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,338.145401,0.000000,0.000000,0.000000,59.517558,522.691800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,36.215900,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,290.015401,0.000000,0.000000,0.000000,59.517558,474.561800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,36.215900,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,234.184601,0.000000,0.000000,0.000000,59.517558,426.431800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123309,0.000000,0.000000,16.056630,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,36.215900,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,231.505300,0.000000,0.000000,0.000000,59.517558,363.862800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123309,0.000000,0.000000,23.825967,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,30.627718,0.000000,0.000000,0.000000,14.920300,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.516315,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,231.505300,0.000000,0.000000,0.000000,59.517558,363.862800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.825967,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,35.153979,0.000000,0.000000,0.000000,14.920300,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.516315,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,231.505300,0.000000,0.000000,0.000000,59.517558,363.862800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.825967,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,36.215900,0.000000,0.000000,0.000000,18.382291,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.516315,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,232.467900,0.000000,0.000000,0.000000,59.517558,363.862800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,13.341636,0.000000,0.000000,0.000000,23.825967,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,36.215900,0.000000,0.000000,0.000000,18.382291,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.516315,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,232.467900,0.000000,0.000000,0.000000,59.517558,363.862800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,13.341636,0.000000,0.000000,0.000000,16.056630,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,36.215900,0.000000,0.000000,0.000000,18.382291,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.516315,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,232.467900,0.000000,0.000000,0.000000,59.517558,363.862800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,13.341636,0.000000,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,28.883102,0.000000,0.000000,0.000000,18.382291,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.516315,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,232.467900,0.000000,0.000000,0.000000,59.517558,363.862800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.000000,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,28.883102,0.000000,0.000000,0.000000,18.382291,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.516315,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,232.467900,0.000000,0.000000,0.000000,59.517558,363.862800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.000000,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,28.883102,0.000000,0.000000,0.000000,18.382291,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.516315,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,232.467900,0.000000,0.000000,0.000000,59.517558,363.862800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,0.000000,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,28.883102,0.000000,0.000000,0.000000,18.382291,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.516315,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,235.147201,0.000000,0.000000,0.000000,59.517558,363.862800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,0.369927,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,36.077216,0.000000,0.000000,0.000000,22.291241,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,235.147201,0.000000,0.000000,0.000000,59.517558,397.553800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,0.369927,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,36.215900,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,280.389401,0.000000,0.000000,0.000000,59.517558,474.561800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,0.369927,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,36.215900,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,331.407201,0.000000,0.000000,0.000000,59.517558,522.691800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,36.215900,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,348.734001,0.000000,0.000000,0.000000,59.517558,577.463259,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,36.215900,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,19.507859,0,0,0,0,0

68,16:45-17:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,348.734001,0.000000,0.000000,0.000000,59.517558,577.463259,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,25.120780,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,40.109617,0,0,0,0,0

69,17:00-17:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,389.301055,0.000000,0.000000,3.207864,59.517558,577.463259,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,17.084225,10.501966,67.457083,0,0,0,0,0

70,17:15-17:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,401.358573,0.000000,0.000000,12.677481,59.517558,577.463259,52.281886,41.944717,0.000000,0.000000,0.000000,7.604540,0.000000,40.206839,0.123309,0.000000,8.794348,4.402624,113.707125,6.711247,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,5.081257,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,1.058860,25.626337,10.501966,90.064321,0,0,0,0,0

71,17:30-17:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,419.149731,0.000000,0.000000,25.354961,59.517558,577.463259,52.281886,41.944717,0.000000,0.000000,0.000000,19.736823,0.000000,40.206839,0.369927,0.000000,17.588697,4.402624,113.707125,40.267483,0.000000,0.000000,0.000000,31.725086,40.804710,0.000000,10.162515,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,18.830766,34.168450,10.501966,90.064321,0,0,0,0,0

72,17:45-18:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,419.149731,0.000000,0.000000,25.354961,59.517558,644.736142,52.281886,41.944717,0.000000,0.000000,0.000000,27.047828,0.000000,40.206839,0.369927,0.000000,25.431892,4.402624,113.707125,40.267483,0.000000,0.000000,0.000000,31.725086,40.804710,0.000000,15.212977,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,18.830766,34.168450,10.501966,90.064321,0,0,0,0,0

73,18:00-18:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,419.149731,0.000000,0.000000,25.354961,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,27.047828,0.000000,40.206839,0.369927,0.000000,25.431892,4.402624,113.707125,40.267483,0.000000,0.000000,0.000000,31.725086,40.804710,0.000000,15.212977,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,12.553844,34.168450,10.501966,90.064321,0,0,0,0,0

74,18:15-18:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,419.149731,0.000000,0.000000,25.354961,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,27.047828,0.000000,40.206839,0.369927,0.000000,25.431892,4.402624,113.707125,40.267483,0.000000,0.000000,0.000000,31.725086,40.804710,0.000000,15.212977,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,12.553844,34.168450,10.501966,90.064321,0,0,0,0,0

75,18:30-18:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,419.149731,0.000000,0.000000,25.354961,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,27.047828,0.000000,40.206839,0.369927,0.000000,25.431892,4.402624,113.707125,40.267483,0.000000,0.000000,0.000000,31.725086,40.804710,0.000000,15.212977,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,12.553844,34.168450,10.501966,90.064321,0,0,0,0,0

76,18:45-19:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,419.149731,0.000000,0.000000,25.354961,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,27.047828,0.000000,40.206839,0.369927,0.000000,17.588697,4.402624,113.707125,40.267483,0.000000,0.000000,0.000000,31.725086,40.804710,0.000000,12.286121,0.000000,25.403110,0.000000,0.000000,5.313552,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,12.553844,34.168450,10.501966,90.064321,0,0,0,0,0

77,19:00-19:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,419.149731,0.000000,0.000000,12.677481,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,0.616545,0.000000,8.794348,4.402624,113.707125,6.711247,0.000000,0.000000,0.000000,31.725086,40.804710,0.000000,5.081257,0.000000,25.403110,0.000000,0.000000,38.257574,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,6.276922,18.982472,10.501966,67.457083,0,0,0,0,0

78,19:15-19:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,419.149731,0.000000,0.000000,12.677481,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,38.257574,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,6.276922,8.542112,10.501966,36.463288,0,0,0,0,0

79,19:30-19:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,419.149731,0.000000,0.000000,12.677481,59.517558,583.999794,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,4.782197,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,36.463288,0,0,0,0,0

80,19:45-20:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,419.149731,0.000000,0.000000,12.677481,59.517558,583.316926,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,36.463288,0,0,0,0,0

81,20:00-20:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,400.395973,0.000000,0.000000,12.677481,59.517558,583.316926,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,23.321014,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,0.000000,9.759705,18.231644,0,0,0,0,0

82,20:15-20:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,400.395973,0.000000,0.000000,12.677481,59.517558,583.316926,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,0.000000,9.759705,18.231644,0,0,0,0,0

83,20:30-20:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,400.395973,0.000000,0.000000,0.000000,59.517558,583.316926,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,0.000000,9.759705,18.231644,0,0,0,0,0

84,20:45-21:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,400.395973,0.000000,0.000000,0.000000,59.517558,583.316926,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,0.000000,9.759705,18.231644,0,0,0,0,0

85,21:00-21:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,400.395973,0.000000,0.000000,0.000000,59.517558,579.388459,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,13.341636,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,0.000000,9.759705,18.231644,0,0,0,0,0

86,21:15-21:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,346.876183,0.000000,0.000000,0.000000,59.517558,579.388459,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,13.341636,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,0.000000,9.759705,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,289.120183,0.000000,0.000000,0.000000,59.517558,579.388459,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,13.341636,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,22.656716,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,0.000000,9.692323,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,289.120183,0.000000,0.000000,0.000000,59.517558,579.388459,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,13.341636,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,37.210444,0.000000,0.000000,0.000000,22.656716,0.000000,0.000000,5.313552,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,0.000000,9.692323,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,403.108002,19.622986,139.672490,43.934123,19.252017,0.791825,0.000000,255.232920,0.000000,0.000000,0.000000,59.517558,527.081790,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,13.341636,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,35.553920,0.000000,0.000000,0.000000,18.770700,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,0.000000,9.517419,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,403.108002,19.622986,139.672490,43.934123,19.252017,0.791825,0.000000,233.064712,0.000000,0.000000,0.000000,59.517558,528.409644,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,35.553920,0.000000,0.000000,0.000000,18.770700,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,0.000000,9.517419,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,403.108002,19.622986,139.672490,43.934123,19.252017,0.791825,0.000000,233.064712,0.000000,0.000000,0.000000,59.517558,530.334844,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,29.956112,0.000000,0.000000,0.000000,18.770700,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,0.000000,9.517419,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,403.108002,19.622986,139.672490,43.934123,19.252017,0.791825,0.000000,230.610082,0.000000,0.000000,0.000000,59.517558,504.768188,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616545,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,29.956112,0.000000,0.000000,0.000000,14.169472,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,0.000000,9.692323,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,403.108002,19.622986,139.672490,43.934123,19.252017,0.791825,0.000000,230.610082,0.000000,0.000000,0.000000,59.517558,409.605552,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,29.956112,0.000000,0.000000,0.000000,14.169472,0.000000,0.000000,37.194864,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.692323,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,403.108002,19.622986,139.672490,43.934123,19.252017,0.791825,0.000000,230.610082,0.000000,0.000000,0.000000,59.517558,360.975000,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,24.332886,0.000000,0.000000,0.000000,14.169472,0.000000,0.000000,37.194864,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.692323,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,403.108002,16.292390,122.952128,35.838657,19.252017,0.791825,0.000000,230.610082,0.000000,0.000000,0.000000,59.517558,360.975000,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,28.161152,0.000000,0.000000,0.000000,14.169472,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.692323,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,403.108002,16.292390,113.932566,35.838657,18.960771,0.791825,0.000000,230.610082,0.000000,0.000000,0.000000,59.517558,360.975000,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,28.161152,0.000000,0.000000,0.000000,14.169472,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.692323,0.000000,0,0,0,0,0

