Block,Time,RIHAND2,DADRI_LF,UNCHAHAR4,KISHANGANGA,RAPPC,DADRI_RF,SEWA2,AURY_RF,SALAL,URI,ANTA_RF,PARBATI3,KOLDAM,DULHASTI,KOTESHWR,CHAMERA1,ANTA_CRF,UNCHAHAR2,DADRI_CRF,NAPP,DADRT2,ANTA_GF,CHAMERA2,TANDA2,RIHAND3,DADRI_GF,ANTA_LF,RAMPUR,AURY_LF,TANAKPUR,SINGRAULI_HYDRO,AURY_GF,UNCHAHAR1,JHAJJAR,AURY_CRF,RAPPB,URI2,NJPC,DHAULIGNGA,BSIUL,RIHAND1,CHAMERA3,KHSTPP-II,UNCHAHAR3,KHSTPP-I,TALA,FSTPP I & II,SASAN,BRBCL,SINGRAULI,TEHRI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,119.989386,0.000000,1.920866,8.046226,65.266898,0.000000,0.000000,0.000000,62.774958,35.145950,0.000000,18.840167,5.648613,57.086511,0.000000,0.000000,0.000000,29.583394,0.000000,45.731840,367.447091,0.000000,46.787784,4.386730,125.970622,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,15.547298,116.710757,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,65.478530,33.601710,77.606546,19.050799,34.583530,5.388814,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

49,12:00-12:15,119.989386,0.000000,1.920866,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,4.121286,5.648613,57.086511,0.000000,0.000000,0.000000,29.583394,0.000000,45.731840,367.447091,0.000000,46.787784,4.386730,125.970622,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,15.547298,116.710757,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,65.478530,33.601710,77.606546,19.050799,34.583530,5.388814,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

50,12:15-12:30,119.989386,0.000000,1.920866,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,0.000000,5.648613,57.086511,0.000000,12.651076,0.000000,29.583394,0.000000,45.731840,367.447091,0.000000,46.787784,4.386730,125.970622,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,15.547298,116.710757,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,65.478530,33.601710,77.606546,19.050799,34.583530,5.388814,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

51,12:30-12:45,119.989386,0.000000,1.920866,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,0.000000,5.648613,57.086511,0.000000,25.911842,0.000000,29.583394,0.000000,45.731840,367.447091,0.000000,46.787784,4.386730,125.970622,0.000000,0.000000,6.507399,0.000000,10.504136,1.086435,0.000000,15.547298,116.710757,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,65.478530,33.601710,77.606546,19.050799,34.583530,2.836218,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

52,12:45-13:00,119.989386,0.000000,1.920866,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,0.000000,5.648613,57.086511,0.000000,25.911842,0.000000,29.583394,0.000000,45.731840,367.447091,0.000000,46.787784,4.386730,125.970622,0.000000,0.000000,6.507399,0.000000,10.504136,1.086435,0.000000,15.547298,116.710757,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,65.478530,33.601710,77.606546,19.050799,34.583530,2.836218,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

53,13:00-13:15,119.989386,0.000000,1.920866,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,42.601152,0.000000,0.000000,5.648613,57.086511,0.000000,25.911842,0.000000,29.583394,0.000000,45.731840,367.447091,0.000000,46.787784,4.386730,125.970622,0.000000,0.000000,6.507399,0.000000,11.739917,1.086435,0.000000,15.547298,116.710757,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,65.478530,33.601710,77.606546,19.050799,34.583530,1.985353,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

54,13:15-13:30,119.989386,0.000000,1.920866,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,42.601152,0.000000,0.000000,5.648613,57.086511,0.000000,40.391989,0.000000,29.583394,0.000000,45.731840,367.447091,0.000000,46.787784,4.386730,125.970622,0.000000,0.000000,6.507399,0.000000,11.739917,1.086435,0.000000,15.547298,116.710757,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,65.478530,33.601710,77.606546,19.050799,34.583530,1.985353,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

55,13:30-13:45,119.989386,0.000000,1.919753,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,0.000000,5.648613,57.086511,0.000000,40.620623,0.000000,29.380807,0.000000,45.731840,367.244504,0.000000,46.787784,4.386730,125.970622,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,15.441181,117.675457,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,90.723766,33.601710,77.606546,18.915741,34.583530,0.000000,16.854660,401.556375,14.470452,144.685995,0.000000,0,0,0,0,0

56,13:45-14:00,119.989386,0.000000,1.919753,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,0.000000,5.648613,57.086511,0.000000,40.620623,0.000000,29.380807,0.000000,45.731840,367.244504,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,15.441181,117.675457,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,93.629868,33.601710,95.378201,18.915741,41.210217,0.000000,19.879380,401.556375,14.470452,144.685995,0.000000,0,0,0,0,0

57,14:00-14:15,119.989386,0.000000,1.919753,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,0.000000,5.648613,57.086511,0.000000,40.620623,0.000000,33.967449,0.000000,45.731840,417.000450,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,18.797791,199.674957,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,93.629868,33.601710,95.378201,23.919158,42.745857,0.000000,17.890750,401.556375,14.470452,144.694340,0.000000,0,0,0,0,0

58,14:15-14:30,119.989386,0.000000,1.919753,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,0.000000,8.947402,57.086511,0.000000,40.620623,0.000000,35.074273,0.000000,45.731840,465.235450,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,11.739917,1.086435,0.000000,17.451616,286.497957,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,93.629868,33.601710,95.378201,21.946443,42.745857,0.000000,17.863157,401.556375,14.470452,144.694340,0.000000,0,0,0,0,0

59,14:30-14:45,119.989386,0.000000,1.919753,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,0.000000,8.947402,57.086511,0.000000,40.620623,0.000000,35.074273,0.000000,45.731840,513.470450,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,11.739917,1.086435,0.000000,17.451616,344.379957,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,93.629868,33.601710,95.378201,21.946443,42.745857,0.000000,17.863157,401.556375,14.470452,144.694340,0.000000,0,0,0,0,0

60,14:45-15:00,119.989386,0.000000,1.919753,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,0.000000,8.947402,57.086511,0.000000,40.620623,0.000000,35.074273,0.000000,45.731840,561.705450,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,11.739917,1.086435,0.000000,17.451616,368.023596,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,93.629868,33.601710,95.378201,21.946443,42.745857,0.000000,17.863157,401.556375,14.470452,144.694340,0.000000,0,0,0,0,0

61,15:00-15:15,119.989386,0.000000,2.176982,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,0.000000,8.947402,57.086511,0.000000,40.620623,0.000000,35.074273,0.000000,45.731840,308.814763,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,17.451616,283.085233,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,93.629868,33.601710,95.378201,21.946443,42.745857,0.000000,19.958950,401.556375,14.470452,144.694340,0.000000,0,0,0,0,0

62,15:15-15:30,119.989386,0.000000,2.176982,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,0.000000,8.947402,57.086511,0.000000,40.620623,0.000000,35.074273,0.000000,45.731840,329.846314,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,17.451616,295.626333,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,93.629868,33.601710,95.378201,21.946443,42.745857,0.000000,20.065760,401.556375,14.470452,144.694340,0.000000,0,0,0,0,0

63,15:30-15:45,119.989386,0.000000,2.176982,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,0.000000,8.947402,57.086511,0.000000,40.620623,0.000000,38.787331,0.000000,45.731840,339.493314,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,11.739917,1.086435,0.000000,19.419411,301.414533,0.000000,0.000000,36.552984,173.609779,20.951074,12.581232,93.629868,33.601710,95.378201,24.058635,42.745857,0.000000,20.065760,401.556375,14.470452,144.694340,0.000000,0,0,0,0,0

64,15:45-16:00,119.989386,0.000000,2.176982,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,0.000000,8.947402,57.086511,0.000000,40.620623,0.000000,43.321421,0.000000,45.731840,339.493314,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,11.739917,1.086435,0.000000,21.831161,313.955633,0.000000,0.000000,36.552984,173.609779,20.951074,12.581232,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,14.470452,144.694340,0.000000,0,0,0,0,0

65,16:00-16:15,119.989386,0.000000,2.176982,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,0.000000,8.947402,57.086511,0.000000,40.620623,0.000000,43.321421,0.000000,45.731840,605.984445,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,11.739917,1.086435,0.000000,21.831161,328.751817,0.000000,0.000000,36.552984,173.609779,20.951074,12.581232,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,14.470452,144.694340,0.000000,0,0,0,0,0

66,16:15-16:30,119.989386,0.000000,2.176982,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,0.000000,8.947402,57.086511,0.000000,40.620623,0.000000,43.321421,0.000000,45.731840,532.764450,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,21.831161,309.457817,0.000000,0.000000,36.552984,173.609779,20.951074,12.581232,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,14.470452,144.694340,0.000000,0,0,0,0,0

67,16:30-16:45,119.989386,0.000000,2.241011,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,3.679721,8.947402,57.086511,0.000000,40.620623,0.000000,42.691930,0.000000,45.731840,532.764450,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,8.032575,1.086435,0.000000,20.277772,320.569810,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,14.470452,144.685995,0.000000,0,0,0,0,0

68,16:45-17:00,119.989386,0.000000,2.241011,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,16.190769,8.947402,57.086511,0.000000,40.620623,0.000000,42.691930,0.000000,45.731840,532.764450,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,8.032575,1.086435,0.000000,20.277772,330.216810,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,14.470452,144.685995,0.000000,0,0,0,0,0

69,17:00-17:15,119.989386,0.000000,2.238104,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,17.662658,8.947402,57.086511,0.000000,40.620623,0.000000,42.691930,0.000000,45.731840,494.176450,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,8.032575,1.086435,0.000000,20.277772,319.104817,0.000000,0.000000,36.552984,173.609779,31.499484,6.290616,93.629868,33.601710,95.379889,26.663325,42.745857,1.418109,20.065760,401.556375,14.470452,144.685995,0.000000,0,0,0,0,0

70,17:15-17:30,119.989386,0.000000,2.238104,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,17.662658,8.947402,57.086511,0.000000,40.620623,0.000000,42.691930,0.000000,45.731840,484.529450,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,8.032575,1.086435,0.000000,20.277772,294.987317,0.000000,0.000000,36.552984,173.609779,31.499484,6.290616,93.629868,33.601710,95.379889,26.663325,42.745857,1.418109,20.065760,401.556375,14.470452,144.685995,0.000000,0,0,0,0,0

71,17:30-17:45,119.989386,0.000000,2.238104,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,4.121286,8.947402,57.086511,0.000000,40.620623,0.000000,42.691930,0.000000,45.731840,436.294450,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,8.032575,1.086435,0.000000,20.277772,225.993323,0.000000,0.000000,36.552984,173.609779,31.499484,6.290616,93.629868,33.601710,112.822375,26.663325,42.745857,2.268974,20.065760,401.556375,14.470452,144.685995,0.000000,0,0,0,0,0

72,17:45-18:00,119.989386,0.000000,2.238104,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,5.887553,8.947402,57.086511,0.000000,40.620623,0.000000,42.691930,0.000000,45.731840,426.647450,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,8.032575,1.086435,0.000000,20.277772,193.693817,0.000000,0.000000,36.552984,173.609779,31.499484,6.290616,93.629868,33.601710,117.882228,26.663325,42.745857,2.268974,20.065760,401.556375,14.470452,144.685995,0.000000,0,0,0,0,0

73,18:00-18:15,119.989386,0.000000,2.238104,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,8.831329,8.947402,57.086511,0.000000,40.620623,0.000000,42.691930,0.000000,45.731840,370.694850,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,20.277772,115.619295,0.000000,0.000000,36.552984,173.609779,31.499484,6.290616,93.629868,33.601710,122.367372,26.663325,42.745857,7.090545,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

74,18:15-18:30,119.989386,0.000000,2.238104,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,57.403637,8.947402,57.086511,0.000000,40.620623,0.000000,42.691930,0.000000,45.731840,370.694850,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,20.277772,115.619295,0.000000,0.000000,36.552984,173.609779,41.999311,6.290616,93.629868,33.601710,126.145619,26.663325,33.581207,7.090545,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

75,18:30-18:45,119.989386,0.000000,2.238104,8.046226,65.266898,0.000000,0.000000,0.000000,76.226735,35.145950,0.000000,57.403637,8.947402,57.086511,0.000000,40.660253,0.000000,42.130089,0.000000,45.731840,370.694850,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,20.277772,209.629310,0.000000,0.000000,36.552984,173.609779,41.999311,6.290616,93.629868,33.601710,137.773784,26.663325,33.581207,7.090545,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

76,18:45-19:00,119.989386,0.000000,2.238104,8.192521,65.266898,0.000000,12.085185,0.000000,76.226735,35.145950,0.000000,57.403637,8.947402,57.086511,0.000000,40.660253,0.000000,42.130089,0.000000,45.731840,370.694850,0.000000,48.145325,5.168948,125.970622,0.000000,0.000000,6.678255,0.000000,6.178904,1.086435,0.000000,20.277772,301.275810,0.000000,0.000000,38.076025,175.598499,41.999311,18.967353,93.629868,33.601710,143.065010,26.663325,33.581207,7.090545,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

77,19:00-19:15,119.989386,0.000000,2.238104,8.192521,65.266898,0.000000,18.173669,0.000000,76.226735,35.145950,0.000000,57.403637,8.947402,57.086511,0.000000,40.660253,0.000000,42.130089,0.000000,45.731840,422.940854,0.000000,48.145325,5.168948,125.970622,0.000000,0.000000,6.678255,0.000000,6.178904,1.086435,0.000000,20.277772,387.973399,0.000000,0.000000,38.076025,175.598499,41.999311,18.967353,93.629868,33.601710,143.065010,26.663325,33.581207,7.090545,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

78,19:15-19:30,119.989386,0.000000,2.238104,8.192521,65.266898,0.000000,18.173669,0.000000,76.226735,35.145950,0.000000,57.403637,8.947402,57.086511,0.000000,40.660253,0.000000,42.130089,0.000000,45.731840,442.118441,0.000000,48.145325,5.168948,125.970622,0.000000,0.000000,6.678255,0.000000,6.178904,1.086435,0.000000,20.277772,387.973399,0.000000,0.000000,38.076025,175.598499,41.999311,18.967353,93.629868,33.601710,143.065010,26.663325,33.581207,7.090545,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

79,19:30-19:45,119.989386,0.000000,2.238104,8.192521,65.266898,0.000000,18.173669,0.000000,76.226735,35.145950,0.000000,57.403637,8.947402,57.086511,0.000000,40.660253,0.000000,42.130089,0.000000,45.731840,442.118441,0.000000,48.145325,5.168948,125.970622,0.000000,0.000000,6.678255,0.000000,11.739917,1.086435,0.000000,20.277772,396.155406,0.000000,0.000000,38.076025,175.598499,41.999311,18.967353,93.629868,33.601710,143.065010,26.663325,33.581207,7.090545,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

80,19:45-20:00,119.989386,0.000000,2.238104,8.192521,65.266898,0.000000,18.173669,0.000000,76.226735,35.145950,0.000000,18.398602,8.947402,57.086511,0.000000,40.660253,0.000000,42.130089,0.000000,45.731840,536.659041,0.000000,48.145325,5.168948,125.970622,0.000000,0.000000,6.678255,0.000000,11.739917,1.086435,0.000000,20.277772,396.155406,0.000000,0.000000,38.076025,175.598499,41.999311,18.967353,93.629868,33.601710,143.065010,26.663325,42.745857,7.090545,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

81,20:00-20:15,119.989386,0.000000,2.238104,8.192521,65.266898,0.000000,18.173669,0.000000,76.226735,35.145950,0.000000,22.078322,8.947402,57.086511,0.000000,40.660253,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,48.145325,5.168948,125.970622,0.000000,0.000000,6.678255,0.000000,6.178904,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,38.076025,175.598499,41.999311,18.967353,93.629868,33.601710,143.065010,26.663325,42.745857,4.537949,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

82,20:15-20:30,119.989386,0.000000,2.238104,8.192521,65.266898,0.000000,18.173669,0.000000,76.226735,35.145950,0.000000,22.078322,8.947402,57.086511,0.000000,40.660253,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,48.145325,5.168948,125.970622,0.000000,0.000000,6.678255,0.000000,6.178904,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,38.076025,175.598499,41.999311,18.967353,93.629868,33.601710,143.065010,26.663325,42.745857,4.537949,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

83,20:30-20:45,119.989386,0.000000,2.238104,8.192521,65.266898,0.000000,12.085185,0.000000,76.226735,35.145950,0.000000,22.078322,8.947402,57.086511,0.000000,40.660253,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,48.145325,5.168948,125.970622,0.000000,0.000000,6.678255,0.000000,7.414684,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,38.076025,175.598499,41.999311,18.967353,93.629868,33.601710,143.065010,26.663325,42.745857,3.403462,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

84,20:45-21:00,119.989386,0.000000,2.238104,8.046226,65.266898,0.000000,12.085185,0.000000,76.226735,35.145950,0.000000,22.078322,8.947402,57.086511,0.000000,40.391989,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,7.414684,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,36.552984,173.609779,41.999311,3.183510,93.629868,33.601710,143.065010,26.663325,42.745857,3.403462,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

85,21:00-21:15,119.989386,0.000000,2.238104,8.046226,65.266898,0.000000,12.085185,0.000000,76.226735,35.145950,0.000000,22.078322,8.947402,57.086511,0.000000,40.391989,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,7.414684,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,36.552984,173.609779,41.999311,3.183510,93.629868,33.601710,143.065010,26.663325,42.745857,3.403462,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

86,21:15-21:30,119.989386,0.000000,2.238104,8.046226,65.266898,0.000000,12.085185,0.000000,76.226735,35.145950,0.000000,22.078322,8.947402,57.086511,0.000000,40.391989,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,7.414684,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,36.552984,173.609779,41.999311,3.183510,93.629868,33.601710,143.065010,26.663325,42.745857,3.403462,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

87,21:30-21:45,119.989386,0.000000,2.238104,8.046226,65.266898,0.000000,12.085185,0.000000,76.226735,35.145950,0.000000,22.078322,8.947402,57.086511,0.000000,40.391989,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,7.414684,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,36.552984,173.609779,41.999311,3.183510,93.629868,33.601710,143.065010,26.663325,42.745857,3.403462,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

88,21:45-22:00,119.989386,0.000000,2.238104,8.192521,65.266898,0.000000,18.173669,0.000000,76.226735,35.145950,0.000000,22.078322,8.947402,57.086511,0.000000,40.660253,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,48.145325,5.168948,125.970622,0.000000,0.000000,6.678255,0.000000,7.414684,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,38.076025,175.598499,41.999311,18.967353,93.629868,33.601710,143.065010,26.663325,42.745857,3.403462,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

89,22:00-22:15,95.486104,0.000000,2.238104,8.192521,65.266898,0.000000,18.173669,0.000000,76.226735,35.145950,0.000000,22.078322,8.947402,57.086511,0.000000,40.660253,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,48.145325,5.168948,125.970622,0.000000,0.000000,6.678255,0.000000,7.414684,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,38.076025,175.598499,41.999311,18.967353,93.629868,33.601710,143.065010,26.663325,42.745857,3.403462,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

90,22:15-22:30,57.291663,0.000000,2.238104,8.192521,65.266898,0.000000,18.173669,0.000000,76.226735,35.145950,0.000000,22.078322,8.947402,57.086511,0.000000,40.660253,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,48.145325,5.168948,125.970622,0.000000,0.000000,6.678255,0.000000,7.414684,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,38.076025,175.598499,41.999311,18.967353,93.629868,33.601710,143.065010,26.663325,42.745857,3.403462,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

91,22:30-22:45,57.291663,0.000000,2.238104,8.192521,65.266898,0.000000,18.173669,0.000000,76.226735,35.145950,0.000000,22.078322,8.947402,57.086511,0.000000,40.660253,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,48.145325,5.168948,125.970622,0.000000,0.000000,6.678255,0.000000,7.414684,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,38.076025,175.598499,41.999311,18.967353,93.629868,33.601710,143.065010,26.663325,42.745857,0.567244,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

92,22:45-23:00,57.291663,0.000000,2.238104,8.046226,65.266898,0.000000,12.085185,0.000000,75.105754,35.145950,0.000000,22.078322,8.947402,57.086511,0.000000,40.391989,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,7.414684,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,36.552984,173.609779,41.999311,6.290616,93.629868,33.601710,143.065010,26.663325,42.745857,0.567244,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

93,23:00-23:15,57.291663,0.000000,2.238104,8.046226,65.266898,0.000000,12.085185,0.000000,75.105754,35.145950,0.000000,18.840167,8.947402,57.086511,0.000000,40.391989,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,7.414684,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,36.552984,173.609779,41.999311,6.290616,93.629868,33.601710,143.065010,26.663325,42.745857,0.567244,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

94,23:15-23:30,57.291663,0.000000,2.238104,8.046226,65.266898,0.000000,12.085185,0.000000,75.105754,35.145950,0.000000,18.840167,8.947402,57.086511,0.000000,40.391989,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,7.414684,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,36.552984,173.609779,41.999311,6.290616,93.629868,33.601710,143.065010,26.663325,42.745857,0.567244,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

95,23:30-23:45,57.291663,0.000000,2.238104,8.046226,65.266898,0.000000,10.861367,0.000000,75.105754,35.145950,0.000000,18.840167,8.947402,57.086511,0.000000,40.391989,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,7.414684,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,36.552984,173.609779,41.999311,6.290616,93.629868,33.601710,143.065010,26.663325,42.745857,0.567244,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

96,23:45-24:00,57.291663,0.000000,2.238104,8.046226,65.266898,0.000000,4.589310,0.000000,75.105754,35.145950,0.000000,18.840167,8.947402,57.086511,0.000000,40.391989,0.000000,42.130089,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,7.414684,1.086435,0.000000,20.277772,407.527868,0.000000,0.000000,36.552984,173.609779,41.999311,6.290616,93.629868,33.601710,143.065010,26.663325,42.745857,0.567244,20.065760,393.959362,14.470452,144.685995,0.000000,0,0,0,0,0

