Block,Time,RAPPB,URI2,PARBATI3,DADRI_CRF,ANTA_RF,DADRT2,SALAL,BSIUL,ANTA_GF,NJPC,KOLDAM,DADRI_LF,RIHAND3,SEWA2,NAPP,DULHASTI,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,DADRI_GF,AURY_LF,UNCHAHAR2,ANTA_LF,DHAULIGNGA,RIHAND1,JHAJJAR,CHAMERA1,TANDA2,CHAMERA3,AURY_GF,RAPPC,ANTA_CRF,CHAMERA2,KISHANGANGA,TANAKPUR,RAMPUR,DADRI_RF,URI,KOTESHWR,UNCHAHAR3,AURY_CRF,UNCHAHAR1,FSTPP I & II,RIHAND2,KHSTPP-I,TALA,KHSTPP-II,SINGRAULI,BRBCL,SASAN,AURY_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,0.000000,360.450000,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,0.000000,0.000000,0.000000,24.030000,0.000000,0.000000,88.430400,230.688000,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.467955,9.003560,14.418000,0.000000,14.014296,11.053800,109.000080,18.743400,0.000000,78.818400,127.599300,15.159036,331.974450,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,0.000000,360.450000,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,0.000000,0.000000,0.000000,24.030000,0.000000,0.000000,88.430400,230.688000,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.244659,9.003560,14.418000,0.000000,14.014296,11.053800,109.000080,18.743400,0.000000,78.818400,127.599300,15.842578,331.974450,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,0.000000,360.450000,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,0.000000,0.000000,0.000000,24.030000,0.000000,0.000000,88.430400,230.688000,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,9.003560,14.418000,0.000000,11.630520,11.053800,109.000080,18.743400,0.000000,93.996517,127.599300,15.982958,331.974450,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,0.000000,360.450000,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,0.000000,0.000000,0.000000,24.030000,0.000000,0.000000,88.430400,230.688000,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,9.003560,14.418000,0.000000,11.630520,11.053800,109.000080,18.743400,0.000000,93.996517,127.599300,15.382513,331.974450,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,0.000000,360.450000,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,13.927788,0.000000,0.000000,24.030000,0.000000,0.000000,88.430400,230.688000,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,9.003560,14.418000,0.000000,11.630520,11.053800,109.000080,18.743400,0.000000,112.711177,127.599300,16.549416,331.974450,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,0.000000,360.450000,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,13.927788,0.000000,0.000000,24.030000,0.000000,0.000000,88.430400,230.688000,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,9.003560,14.418000,0.000000,11.630520,11.053800,109.000080,24.120545,0.000000,112.711177,127.599300,18.956132,331.974450,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,0.000000,360.450000,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,15.839473,0.000000,0.845837,27.855576,0.000000,0.000000,24.030000,0.000000,0.000000,88.430400,230.688000,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,9.003560,14.418000,0.000000,11.630520,11.053800,109.000080,29.674547,0.000000,112.711177,127.599300,17.237898,331.974450,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,0.000000,360.450000,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,31.678945,0.000000,0.845837,27.855576,0.000000,0.000000,24.030000,0.000000,0.000000,88.430400,282.592800,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,9.003560,14.418000,0.000000,11.630520,11.053800,109.000080,34.736422,0.000000,112.711177,127.599300,18.646430,331.974450,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,0.000000,0.000000,367.178400,1.340297,0.000000,0.000000,22.483333,0.000000,0.000000,0.000000,0.000000,20.839200,31.678945,0.000000,0.845837,29.066688,0.000000,0.000000,28.468533,0.000000,0.000000,88.430400,333.030232,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,9.003560,17.869189,0.000000,14.017468,11.053800,109.000080,39.736940,0.000000,141.792019,127.599300,18.035296,331.974450,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,0.000000,0.000000,443.593800,1.340297,0.000000,0.000000,40.961538,0.000000,0.000000,0.000000,0.000000,20.839200,31.678945,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,413.099894,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,9.003560,25.366164,0.000000,20.973384,18.263011,109.000080,41.178865,0.000000,141.792019,127.599300,19.098730,331.974450,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,0.000000,0.000000,473.477892,1.340297,0.000000,0.000000,44.966666,0.000000,0.000000,0.000000,0.000000,20.839200,31.678945,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,418.540122,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,9.003560,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,127.599300,19.223982,331.974450,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,0.000000,0.000000,473.477892,1.340297,0.000000,0.000000,67.996153,0.000000,0.000000,0.000000,0.000000,20.839200,31.678945,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,418.540122,6.302588,0.000000,0.000000,0.000000,52.571777,0.000000,3.203199,0.000000,0.000000,0.000000,0.000000,1.485631,17.059378,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,127.599300,19.223982,331.974450,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,4.525522,0.000000,0.000000,0.000000,502.240745,6.701486,1.057320,0.000000,84.471794,0.000000,0.000000,0.000000,5.073867,20.839200,31.678945,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,8.253344,88.430400,418.540122,13.496651,0.000000,0.000000,0.000000,52.571777,0.000000,12.659042,0.000000,0.000000,0.000000,0.000000,1.485631,25.589066,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,127.599300,19.223982,331.974450,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,4.525522,0.000000,0.000000,0.000000,550.300745,53.611891,12.535586,0.000000,112.416665,0.000000,0.000000,0.000000,7.687678,20.839200,31.678945,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,15.236942,88.430400,418.540122,27.008490,0.000000,0.000000,0.000000,52.571777,0.000000,25.318085,0.000000,0.000000,0.000000,0.000000,1.485631,37.454811,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,127.599300,19.223982,331.974450,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,4.525522,0.000000,0.000000,0.000000,550.300745,53.611891,12.535586,0.000000,112.416665,0.000000,0.000000,0.000000,7.687678,20.839200,31.678945,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,17.563116,88.430400,418.540122,27.008490,0.000000,0.000000,0.000000,52.571777,0.000000,25.318085,0.000000,0.000000,0.000000,0.000000,1.485631,37.454811,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,127.599300,19.223982,331.974450,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,4.525522,0.000000,0.000000,0.000000,597.988512,40.208918,12.535586,0.000000,112.416665,0.000000,0.000000,0.000000,7.687678,20.839200,31.678945,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,17.563116,88.430400,418.540122,27.008490,0.000000,0.000000,0.000000,52.571777,0.000000,25.318085,0.000000,0.000000,0.000000,0.000000,1.485631,37.454811,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,127.599300,19.223982,331.974450,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,40.208918,12.535586,0.000000,112.416665,0.000000,0.000000,0.000000,7.687678,20.839200,31.678945,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,26.344673,88.430400,418.540122,27.008490,0.000000,0.000000,0.000000,52.571777,0.000000,25.318085,0.000000,0.000000,0.000000,0.000000,2.122330,37.454811,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,127.599300,19.223982,331.974450,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,40.208918,12.535586,0.000000,112.416665,0.000000,0.000000,0.000000,7.687678,20.839200,31.678945,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,26.344673,88.430400,418.540122,13.504245,0.000000,0.000000,0.000000,52.571777,0.000000,25.318085,0.000000,0.000000,0.000000,0.000000,25.467955,37.454811,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,127.599300,19.223982,331.974450,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,40.208918,12.535586,0.000000,89.933332,0.000000,0.000000,0.000000,7.687678,20.839200,31.678945,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,17.563116,88.430400,418.540122,13.504245,0.000000,0.000000,0.000000,52.571777,0.000000,25.318085,0.000000,0.000000,0.000000,0.000000,25.467955,37.454811,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,127.599300,19.223982,331.974450,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,6.701486,0.000000,0.000000,67.358974,0.000000,0.000000,0.000000,5.073867,20.839200,31.678945,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,15.236942,88.430400,418.540122,8.352828,0.000000,0.000000,0.000000,52.571777,0.000000,3.203199,0.000000,0.000000,0.000000,0.000000,3.183494,25.873389,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,127.599300,19.223982,331.974450,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,1.340297,0.000000,0.000000,41.871794,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,8.253344,88.430400,418.540122,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,12.659042,0.000000,0.000000,0.000000,0.000000,1.485631,17.059378,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,127.599300,19.223982,331.974450,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,1.340297,0.000000,0.000000,19.843590,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,418.540122,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,17.059378,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,127.599300,19.223982,331.974450,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,1.340297,0.000000,0.000000,19.843590,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,418.540122,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.246259,0.000000,0.000000,1.485631,9.003560,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,127.599300,19.223982,331.974450,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,1.340297,0.000000,0.000000,19.843590,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,418.540122,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.246259,0.000000,0.000000,2.122330,9.003560,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,127.599300,19.223982,331.974450,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,8.016639,0.000000,0.000000,0.000000,652.837428,1.340297,0.000000,0.000000,19.843590,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,418.540122,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.246259,0.000000,0.000000,25.467955,9.003560,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,126.874267,19.223982,331.974450,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,8.016639,0.000000,0.000000,0.000000,652.837428,1.340297,0.000000,0.000000,19.843590,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,418.540122,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.246259,0.000000,0.000000,25.467955,9.003560,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,126.874267,19.223982,331.974450,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,43.600032,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,418.540122,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.246259,0.000000,0.000000,3.183494,9.003560,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,126.874267,19.223982,331.974450,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,41.783364,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,418.540122,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.246259,0.000000,0.000000,1.485631,9.003560,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,126.874267,19.223982,331.974450,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,41.783364,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,418.540122,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.246259,0.000000,0.000000,1.485631,9.003560,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,126.874267,18.297297,331.974450,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,41.783364,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,418.540122,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.246259,0.000000,0.000000,1.485631,9.003560,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,126.874267,19.223982,331.974450,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,27.855576,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,418.540122,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,0.246259,0.000000,0.000000,1.485631,9.003560,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,126.874267,18.010388,331.974450,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,13.927788,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,418.540122,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,6.772135,0.000000,0.000000,1.485631,9.003560,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,126.874267,18.384328,331.974450,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,4.396221,0.000000,0.000000,0.000000,652.837428,1.340297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.839200,0.000000,0.000000,0.845837,0.000000,0.000000,0.000000,40.745364,0.000000,0.000000,88.430400,418.540122,0.000000,0.000000,0.000000,0.000000,52.571777,0.000000,0.000000,0.000000,6.772135,0.000000,0.000000,1.485631,9.003560,25.366164,0.000000,20.973384,19.925676,109.000080,41.178865,0.000000,141.792019,126.874267,17.499396,331.974450,0.000000,0,0,0,0,0

