Block,Time,NR/01102023/05012040/L_NR_2020_02,NR/01102023/06022042/L_NR_2012_07,NR/01012024/31012024/HP-28,NR/01102023/31052040/LT-31,NR/01102023/15082037/GNA_NR_2012_01,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/19072037/LT-05,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01012024/31012024/HP-26,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01102023/23072042/L_NR_2012_04,NR/01012024/31032024/ ChanjuII,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/06022042/L_NR_2012_02,NR/29012024/29012024/DD20240129NR22426,NR/01102023/22052037/LT-59,NR/01102023/30042040/GNA_LT_35,NR/01012024/31012024/HP-27,NR/01012024/31012024/52,NR/30092023/31122025/SH-07,NR/01102023/31102037/L_NR_2019_11,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/01102023/30042040/GNA_LT_36,NR/29012024/29012024/IEX-240123-06217,NR/29012024/29012024/HPX-TAMCTG-280124-05951,NR/06012024/31012024/NVVN/OA/16855,NR/30092023/26122029/SH-06,NR/29012024/29012024/HPX-TAMCTG-280124-05952,NR/01102023/13082046/L_NR_2021_12,NR/22102023/11042047/L_NR_2021_16,WR/01102023/16072048/L_NR_2022_08,SR/01102023/07102043/L_NR_2018_61,WR/01102023/31032046/L_NR_2020_05,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/25072045/L_NR_2021_15,WR/01102023/30052048/L_NR_2022_10,NR/22102023/11042047/L_NR_2021_17,WR/01102023/01102023/L_NR_2022_09,NR/01102023/08032047/L_NR_2021_14,WR/01102023/01102023/L_NR_2020_06,WR/01102023/29112042/L_NR_2019_05,NR/26072023/31072042/L_NR_2023_07,NR/01102023/02122045/L_NR_2021_13,NR/05012024/31012024/SJVN050124NR1341,NR/05012024/31012024/SJVN050124NR1342,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/24112044/L_NR_2020_07,L_NR_2019_19,NR/26072023/25122043/L_NR_2023_10
52,12:45-13:00,1.340000,86.770000,0.000000,15.150000,99.680000,48.100000,64.150000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.380000,0.000000,257.730000,0.000000,0.650000,15.150000,0.000000,96.200000,30.780000,0.950000,5.770000,15.520000,0.000000,0.000000,48.100000,30.780000,0.000000,220.83,92,5.66,23.21,17,32.5,42.5,11.67,46,11.67,90.85,5.66,32.5,189,44.17,0,0,32.5,5.67,142.801267,81

53,13:00-13:15,1.340000,86.770000,0.000000,15.070000,99.680000,48.100000,64.150000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,0.000000,257.730000,0.000000,0.650000,15.070000,0.000000,96.200000,30.780000,0.990000,5.770000,15.440000,0.000000,0.000000,48.100000,30.780000,0.000000,220.83,92,5.66,22.61,17,32.5,42.5,13.33,46,13.33,90.25,5.66,32.5,189,44.17,20.2,21.84,32.5,5.67,141.596111,81

54,13:15-13:30,1.340000,86.770000,0.000000,14.880000,99.680000,48.100000,64.150000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,0.000000,257.730000,0.000000,0.650000,14.880000,0.000000,96.200000,30.780000,0.990000,5.770000,15.250000,0.000000,0.000000,48.100000,30.780000,0.000000,220.83,92,5.66,21.01,17,32.5,42.5,13.33,46,13.33,90.14,5.66,32.5,189,44.17,20.2,21.84,32.5,5.67,139.632873,81

55,13:30-13:45,1.340000,76.280000,0.000000,14.660000,99.680000,48.100000,64.150000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,0.000000,257.730000,0.000000,0.650000,14.660000,0.000000,96.200000,30.780000,0.990000,5.770000,15.030000,0.000000,0.000000,48.100000,30.780000,0.000000,229.17,87,5.66,20.4,17,32.5,42.5,13.33,43,13.33,89.84,5.66,32.5,186,45.83,20.2,21.84,32.5,5.67,135.667521,79

56,13:45-14:00,1.340000,76.280000,0.000000,12.370000,99.680000,48.100000,64.150000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,0.000000,257.730000,0.000000,0.650000,12.370000,0.000000,96.200000,30.780000,0.990000,5.770000,12.680000,0.000000,0.000000,48.100000,30.780000,0.000000,229.17,85,5.66,19.28,17,32.5,42,13.33,43,13.33,89.37,5.66,32.5,182,45.83,20.2,21.84,32.5,5.67,131.760483,78

57,14:00-14:15,1.340000,76.280000,0.000000,11.950000,53.870000,48.100000,64.150000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,0.000000,257.730000,0.000000,0.650000,11.950000,0.000000,96.200000,30.780000,0.990000,5.770000,12.240000,0.000000,0.000000,48.100000,30.780000,0.000000,229.17,83,5.66,16.47,22.5,32.5,36.5,15,42,15,78.77,7.5,32.5,175,45.83,20.2,21.84,32.5,7.5,127.22171,75

58,14:15-14:30,1.340000,76.280000,0.000000,11.430000,53.870000,48.100000,64.150000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,0.000000,257.730000,0.000000,0.650000,11.430000,0.000000,96.200000,30.780000,0.990000,5.770000,11.720000,0.000000,0.000000,48.100000,30.780000,0.000000,229.17,80,6,16.12,22.5,32.5,35.42,15,40,15,77.39,7.5,32.5,168,45.83,20.2,21.84,32.5,7.5,121.555533,72

59,14:30-14:45,1.340000,76.280000,0.000000,10.760000,53.870000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,0.000000,224.370000,0.000000,0.650000,10.760000,0.000000,96.200000,30.780000,0.990000,5.770000,11.030000,0.000000,0.000000,48.100000,13.420000,0.000000,207.48,73,6,16.12,22.5,32.5,33.84,15.33,37,15.33,75.23,7.5,32.5,158,41.49,20.2,21.84,32.5,7.5,114.382911,67

60,14:45-15:00,1.340000,76.280000,0.000000,10.190000,53.870000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,0.000000,224.370000,0.000000,0.650000,10.190000,0.000000,96.200000,30.780000,0.990000,5.770000,10.440000,0.000000,0.000000,48.100000,13.420000,0.000000,197.05,69,6.34,16.06,22.5,32.5,31.87,16,34,16,71.7,7.5,32.5,147,39.41,20.2,21.84,32.5,7.5,106.374455,63

61,15:00-15:15,1.390000,76.280000,0.000000,9.540000,53.870000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,0.000000,224.370000,0.000000,0.650000,9.540000,0.000000,96.200000,30.780000,0.990000,5.770000,9.780000,0.000000,0.000000,48.100000,13.420000,0.000000,183.7,63,6.34,15.73,22.5,32.5,32.03,16.67,32,16.67,72.39,7.5,32.5,137,36.74,0,0,32.5,7.5,96.50967,58

62,15:15-15:30,1.390000,76.280000,0.000000,8.690000,53.870000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,0.000000,224.370000,0.000000,0.650000,8.690000,0.000000,96.200000,30.780000,0.990000,5.770000,8.910000,0.000000,0.000000,48.100000,13.420000,0.000000,170.07,58,6.34,15.33,22.5,32.5,29.73,17.33,29,17.33,67.46,7.5,32.5,123,34.01,0,0,32.5,7.5,86.460224,52

63,15:30-15:45,1.390000,76.280000,0.000000,7.700000,53.870000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,19.240000,224.370000,0.000000,0.000000,7.700000,0.000000,96.200000,30.780000,0.990000,5.770000,7.890000,0.000000,0.000000,48.100000,13.420000,0.000000,168.01,53,6.34,15.24,22.5,32.5,26.93,16.67,26,16.67,61.7,7.5,32.5,112,33.6,0,0,32.5,7.5,76.051175,48

64,15:45-16:00,1.390000,76.280000,0.000000,6.660000,53.870000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,20.200000,224.370000,0.000000,0.000000,6.660000,0.000000,96.200000,30.780000,0.990000,5.770000,6.820000,0.000000,0.000000,48.100000,13.420000,0.000000,150.7,45,6.34,15.38,22.5,32.5,23.89,16.67,23,16.67,55.45,7.5,32.5,98,30.14,0,0,32.5,7.5,65.243647,42

65,16:00-16:15,1.390000,86.770000,0.000000,5.740000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.380000,21.160000,255.140000,0.000000,0.000000,5.740000,0.000000,96.200000,30.780000,0.990000,5.770000,5.880000,0.000000,0.000000,48.100000,30.780000,0.000000,135.17,38,6.34,10.54,22.5,32.5,21.5,16.67,19,16.67,48.59,7.5,32.5,84,27.03,0,0,32.5,7.5,54.679094,36

66,16:15-16:30,1.390000,86.770000,0.000000,4.490000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.380000,21.160000,255.140000,0.000000,0.000000,4.490000,0.000000,96.200000,30.780000,0.990000,5.770000,4.600000,0.000000,0.000000,48.100000,30.780000,0.000000,121.63,30,6.34,10.94,22.5,33,17,16.67,15,16.67,41.4,7.5,33,70,24.32,0,0,21.5,7.5,44.02707,30

67,16:30-16:45,1.390000,86.770000,0.000000,3.290000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.380000,21.160000,255.140000,0.000000,0.000000,3.290000,0.000000,96.200000,30.780000,0.990000,5.770000,3.370000,0.000000,0.000000,48.100000,30.780000,0.000000,101.87,20,6.34,11.14,22.5,32.92,13,16.67,10,16.67,33.74,7.5,32.92,56,20.37,0,0,13.9,7.5,33.277856,24

68,16:45-17:00,1.390000,86.770000,0.000000,2.130000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.380000,21.160000,255.140000,0.000000,0.000000,2.130000,0.000000,96.200000,30.780000,0.990000,5.770000,2.180000,0.000000,0.000000,48.100000,30.780000,0.000000,81.66,16,6.34,11.54,22.5,30.07,11,16.67,8,16.67,25.99,7.5,30.07,42,16.33,0,0,5.5,7.5,24.307219,18

69,17:00-17:15,1.390000,86.770000,0.000000,1.480000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,22.130000,255.140000,0.000000,0.000000,1.480000,0.000000,96.200000,30.780000,0.990000,5.770000,1.520000,0.000000,96.200000,48.100000,30.780000,0.000000,61.06,10,6.34,11.83,22.5,15.45,8,15.33,5,15.33,17.53,7.5,15.45,28,12.21,0,0,2.2,7.5,15.083888,12

70,17:15-17:30,1.390000,86.770000,0.000000,0.950000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,22.130000,255.140000,0.000000,0.000000,0.950000,0.000000,96.200000,30.780000,0.990000,5.770000,0.960000,0.000000,96.200000,48.100000,30.780000,0.000000,42.53,3,6.34,11.6,22.5,5.48,5,15.67,1,15.67,7.37,7.5,5.48,11,8.5,0,0,0,7.5,9.62181,4

71,17:30-17:45,1.390000,86.770000,0.000000,0.530000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,22.130000,255.140000,0.000000,0.000000,0.530000,0.000000,96.200000,30.780000,0.990000,5.770000,0.540000,0.000000,96.200000,48.100000,30.780000,0.000000,26.92,1,6.34,11.88,22.5,0,3,16,1,16,1.59,7.5,0,2,5.38,0,0,0,7.5,4.023666,1

72,17:45-18:00,1.390000,86.770000,0.000000,0.270000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,77.590000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.000000,2.540000,0.000000,96.200000,30.780000,0.990000,5.770000,0.270000,0.000000,96.200000,48.100000,30.780000,0.000000,14.93,0,6.34,12.85,22.5,0,1,18.33,0,18.33,0.32,7.5,0,0,2.99,0,0,0,7.5,0.9719,0

73,18:00-18:15,1.390000,86.770000,0.000000,0.170000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.000000,1.640000,0.000000,96.200000,30.780000,0.950000,5.770000,0.170000,101.010000,96.200000,48.100000,30.780000,0.000000,2.64,0,6.66,13.39,22.5,0,0,18.67,0,18.67,0,7.5,0,0,0.53,0,0,0,7.5,0,0

74,18:15-18:30,1.390000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.000000,1.260000,0.000000,96.200000,30.780000,0.950000,5.770000,0.000000,101.010000,96.200000,48.100000,30.780000,0.000000,0.43,0,6.66,15.27,22.5,0,0,19,0,19,0,7.5,0,0,0.08,0,0,0,7.5,0,0

75,18:30-18:45,1.390000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.690000,0.010000,0.000000,96.200000,30.780000,0.950000,5.770000,0.000000,101.010000,96.200000,48.100000,30.780000,0.000000,0,0,6.66,16.21,24,0,0,20.33,0,20.33,0,8,0,0,0,0,0,0,8,0,0

76,18:45-19:00,1.390000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.690000,0.000000,0.000000,96.200000,30.780000,0.950000,5.770000,0.000000,101.010000,96.200000,48.100000,30.780000,0.000000,0,0,6.66,16.62,25.5,0,0,21.67,0,21.67,0,8.5,0,0,0,0,0,0,8.5,0,0

77,19:00-19:15,1.390000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.690000,0.000000,0.000000,96.200000,30.780000,0.950000,5.770000,0.000000,101.010000,96.200000,48.100000,30.780000,0.000000,0,0,6.66,20.13,26.5,0,0,22,0,22,0,8.84,0,0,0,0,0,0,8.83,0,0

78,19:15-19:30,1.390000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.690000,0.000000,0.000000,96.200000,30.780000,0.950000,5.770000,0.000000,101.010000,96.200000,48.100000,30.780000,0.000000,0,0,6.66,20.73,27.5,0,0,23,0,23,0,9.16,0,0,0,0,0,0,9.17,0,0

79,19:30-19:45,1.390000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.690000,0.000000,0.000000,96.200000,30.780000,0.950000,5.770000,0.000000,101.010000,96.200000,48.100000,30.780000,0.000000,0,0,7,21.35,27.5,0,0,14.33,0,14.33,0,9.16,0,0,0,0,0,0,9.17,0,0

80,19:45-20:00,1.390000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.690000,0.000000,0.000000,96.200000,30.780000,0.950000,5.770000,0.000000,101.010000,96.200000,48.100000,30.780000,0.000000,0,0,7.53,21.73,29,0,0,14.33,0,14.33,0,9.66,0,0,0,0,0,0,9.67,0,0

81,20:00-20:15,1.340000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.380000,23.090000,255.140000,0.000000,0.650000,0.000000,0.000000,0.000000,30.780000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,30.780000,0.000000,0,0,8.16,24.59,22.5,0,0,15,0,15,0,7.5,0,0,0,0,0,0,7.5,0,0

82,20:15-20:30,1.340000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.380000,23.090000,255.140000,0.000000,0.650000,0.000000,0.000000,0.000000,30.780000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,30.780000,0.000000,0,0,8.9,25.01,22.5,0,0,15.67,0,15.67,0,7.5,0,0,0,0,0,0,7.5,0,0

83,20:30-20:45,1.340000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.380000,23.090000,255.140000,0.000000,0.650000,0.000000,0.000000,0.000000,0.000000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,30.780000,0.000000,0,0,9.41,28.07,22.5,0,0,17.67,0,17.67,0,7.5,0,0,0,0,0,0,7.5,0,0

84,20:45-21:00,1.340000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.380000,23.090000,255.140000,0.000000,0.650000,0.000000,0.000000,0.000000,0.000000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,30.780000,0.000000,0,0,9.6,28.28,22.5,0,0,18.33,0,18.33,0,7.5,0,0,0,0,0,0,7.5,0,0

85,21:00-21:15,1.340000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.650000,0.000000,0.000000,0.000000,30.780000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,30.780000,0.000000,0,0,7.34,28.25,22.5,0,0,19,0,19,0,7.5,0,0,0,0,0,0,7.5,0,0

86,21:15-21:30,1.340000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.650000,0.000000,0.000000,0.000000,30.780000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,30.780000,0.000000,0,0,7.34,28.25,22.5,0,0,20,0,20,0,7.5,0,0,0,0,0,0,7.5,0,0

87,21:30-21:45,1.340000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.650000,0.000000,0.000000,0.000000,9.570000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,30.780000,0.000000,0,0,7.34,28.49,24,0,0,21,0,21,0,8,0,0,0,0,0,0,8,0,0

88,21:45-22:00,1.340000,86.770000,0.000000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,0.000000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.650000,0.000000,0.000000,0.000000,9.570000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,30.780000,0.000000,0,0,7.34,28.53,26,0,0,22,0,22,0,8.66,0,0,0,0,0,0,8.67,0,0

89,22:00-22:15,1.340000,75.830000,24.520000,0.000000,99.680000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,152.460000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.650000,0.000000,57.290000,0.000000,24.860000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,30.780000,0.000000,0,0,7.34,26.28,27,0,0,18.33,0,18.33,0,9,0,0,0,0,0,0,9,0,0

90,22:15-22:30,1.340000,75.830000,24.520000,0.000000,84.210000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,152.460000,18.280000,270.560000,1.290000,23.090000,255.140000,0.000000,0.650000,0.000000,57.290000,0.000000,24.860000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,30.780000,0.000000,0,0,7.34,26.08,26.5,0,0,23.67,0,23.67,0,8.84,0,0,0,0,0,0,8.83,0,0

91,22:30-22:45,1.340000,75.830000,24.520000,0.000000,56.450000,48.100000,115.380000,8.180000,6.730000,11.540000,0.000000,152.460000,18.280000,270.560000,1.290000,23.090000,223.050000,0.000000,0.650000,0.000000,57.290000,0.000000,25.760000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,25.760000,0.000000,0,0,7.34,25.99,26,0,0,24.33,0,24.33,0,8.66,0,0,0,0,0,0,8.67,0,0

92,22:45-23:00,1.340000,75.830000,24.520000,0.000000,51.820000,48.100000,94.270000,8.180000,6.730000,11.540000,0.000000,152.460000,18.280000,270.560000,1.290000,23.090000,223.050000,0.000000,0.650000,0.000000,57.290000,0.000000,25.760000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,25.760000,0.000000,0,0,7.34,24.62,25,0,0,25,0,25,0,8.34,0,0,0,0,0,0,8.33,0,0

93,23:00-23:15,1.340000,75.830000,24.520000,0.000000,51.820000,48.100000,65.980000,8.180000,6.730000,11.540000,0.000000,152.460000,18.280000,270.560000,1.290000,23.090000,223.050000,0.000000,0.650000,0.000000,57.290000,0.000000,25.760000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,25.760000,0.000000,0,0,7.34,27.68,26,0,0,23.33,0,23.33,0,8.66,0,0,0,0,0,0,8.67,0,0

94,23:15-23:30,1.340000,56.910000,24.520000,0.000000,51.820000,48.100000,65.980000,8.180000,6.730000,11.540000,0.000000,152.460000,18.280000,270.560000,1.290000,23.090000,223.050000,0.000000,0.650000,0.000000,57.290000,0.000000,25.760000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,25.760000,0.000000,0,0,7.34,26.01,28,0,0,23.33,0,23.33,0,9.34,0,0,0,0,0,0,9.33,0,0

95,23:30-23:45,1.340000,56.910000,24.520000,0.000000,51.820000,48.100000,65.980000,8.180000,6.730000,11.540000,0.000000,152.460000,18.280000,270.560000,1.290000,23.090000,223.050000,0.000000,0.650000,0.000000,57.290000,0.000000,25.760000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,25.760000,0.000000,0,0,7.34,25.23,30.5,0,0,23.33,0,23.33,0,10.16,0,0,0,0,0,0,10.17,0,0

96,23:45-24:00,1.340000,56.910000,24.520000,0.000000,51.820000,48.100000,65.980000,8.180000,6.730000,11.540000,0.000000,152.460000,18.280000,270.560000,1.290000,23.090000,223.050000,0.000000,0.650000,0.000000,57.290000,0.000000,25.760000,0.950000,5.770000,0.000000,0.000000,0.000000,48.100000,25.760000,0.000000,0,0,7.34,24.28,33.5,0,0,23.33,0,23.33,0,11.16,0,0,0,0,0,0,11.17,0,0

