Block,Time,SINGRAULI_HYDRO,ANTA_CRF,AURY_GF,JHAJJAR,ANTA_RF,AURY_CRF,AURY_RF,CHAMERA1,SEWA2,ANTA_LF,DADRI_LF,TANDA2,TEHRI,DULHASTI,RAMPUR,URI2,TANAKPUR,KOTESHWR,UNCHAHAR3,URI,DADRT2,NJPC,RAPPB,PARBATI3,UNCHAHAR1,ANTA_GF,UNCHAHAR2,RIHAND1,KOLDAM,DADRI_CRF,RAPPC,SINGRAULI,DHAULIGNGA,RIHAND2,CHAMERA2,KISHANGANGA,SALAL,NAPP,AURY_LF,DADRI_RF,UNCHAHAR4,RIHAND3,BSIUL,CHAMERA3,DADRI_GF,SASAN,KHSTPP-I,FSTPP I & II,KUDGI,BRBCL,TALA,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,441.843391,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,14.625576,47.819981,0.000000,31.749572,11.771557,17.167640,13.824429,23.493782,439.581843,147.939346,0.000000,0.000000,11.545762,0.000000,20.256906,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,441.843391,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,14.625576,47.819981,0.000000,19.518179,11.771557,17.167640,13.824429,23.493782,439.581843,147.939346,0.000000,0.000000,11.545762,0.000000,20.256906,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,410.164219,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,14.625576,47.819981,0.000000,19.518179,11.771557,17.167640,12.761484,44.851766,439.581843,147.939346,0.000000,0.000000,11.447625,0.000000,20.256906,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,404.544206,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,14.625576,47.819981,0.000000,19.518179,11.771557,17.167640,12.761484,44.851766,439.581843,147.939346,0.000000,0.000000,11.447625,0.000000,20.256906,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,404.544206,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,14.625576,47.819981,0.000000,19.518179,11.771557,17.167640,12.761484,38.444371,439.581843,147.939346,0.000000,0.000000,11.447625,0.000000,20.256906,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,396.805806,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,14.625576,47.819981,0.000000,19.518179,11.771557,17.167640,12.761484,38.444371,439.581843,147.939346,0.000000,0.000000,11.447625,0.000000,20.256906,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,344.201957,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,14.625576,47.819981,0.000000,19.518179,11.771557,8.583820,12.544604,27.765379,363.826000,147.939346,0.000000,0.000000,11.415575,0.000000,24.509834,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,342.823699,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,14.625576,47.819981,0.000000,19.518179,11.771557,8.583820,12.544604,27.765379,363.775519,147.939346,0.000000,0.000000,11.415575,0.000000,24.509834,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,362.582732,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,14.625576,47.819981,0.000000,19.518179,11.771557,8.583820,12.544604,27.765379,363.826000,147.939346,0.000000,0.000000,11.415575,0.000000,24.509834,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,430.293732,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,14.625576,47.819981,0.000000,19.518179,11.771557,8.583820,12.544604,27.765379,434.745343,147.939346,0.000000,0.000000,11.415575,0.000000,24.509834,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,488.331732,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,14.625576,47.819981,0.000000,19.518179,11.771557,8.583820,12.544604,38.444371,434.745343,147.939346,0.000000,0.000000,11.415575,0.000000,24.509834,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,488.331732,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,14.625576,47.819981,0.000000,19.518179,11.771557,8.583820,12.544604,38.444371,434.745343,147.939346,0.000000,0.000000,11.415575,0.000000,24.509834,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,527.023732,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,29.251152,47.819981,0.000000,19.518179,11.771557,8.583820,11.913283,38.444371,434.745343,147.939346,0.000000,0.000000,11.287347,0.000000,24.509834,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,629.822220,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,29.251152,47.819981,0.000000,19.518179,11.771557,8.583820,15.686220,38.444371,434.745343,147.939346,0.000000,0.000000,11.813538,0.000000,24.509834,88.991600,0.000000,20.313300,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,399.373988,30.825433,12.855127,135.91,14.509484,22.750896,142.691864,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,29.251152,47.819981,0.000000,19.518179,11.771557,8.583820,15.686220,38.444371,434.745343,147.939346,0.000000,0.000000,11.813538,0.000000,30.382013,88.991600,0.000000,11.426231,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,399.373988,30.825433,12.855127,135.91,14.509484,22.750896,142.691864,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,29.251152,47.819981,0.000000,19.518179,11.771557,8.583820,15.686220,38.444371,434.745343,147.939346,0.000000,0.000000,11.813538,0.000000,32.248234,88.991600,0.000000,0.600075,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,399.373988,30.825433,12.855127,135.91,14.509484,22.750896,142.691864,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,29.251152,47.819981,0.000000,31.749572,11.152002,8.583820,15.686220,38.444371,449.254843,147.939346,0.000000,0.000000,11.813538,0.000000,34.602643,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,400.431972,30.825433,12.855127,90.66,14.509484,22.750896,142.691864,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,30.469950,47.819981,0.000000,31.749572,11.152002,8.583820,15.686220,38.444371,463.764343,147.939346,0.000000,0.000000,11.813538,0.000000,34.602643,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,400.462200,30.825433,12.855127,90.66,14.509484,22.750896,142.691864,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,26.024239,10.656357,8.583820,15.686220,38.444371,473.437343,147.939346,0.000000,0.000000,11.813538,0.000000,34.602643,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,400.462200,30.825433,12.855127,90.66,14.509484,22.750896,142.691864,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,26.024239,10.656357,8.583820,15.686220,38.444371,492.783343,147.939346,0.000000,0.000000,11.813538,0.000000,34.602643,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,400.462200,30.825433,12.855127,90.66,14.509484,22.750896,142.691864,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,26.024239,10.656357,8.583820,15.686220,38.444371,507.292843,147.939346,0.000000,0.000000,11.813538,0.000000,34.602643,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,400.462200,30.825433,12.855127,90.66,14.509484,22.750896,142.691864,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,26.024239,10.656357,8.583820,15.686220,38.444371,516.965843,147.939346,0.000000,0.000000,11.813538,0.000000,34.602643,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,400.462200,30.825433,12.855127,90.66,14.509484,22.750896,142.691864,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,26.024239,10.656357,8.583820,19.152153,32.036976,575.003843,147.939346,0.000000,0.000000,14.713020,0.000000,34.602643,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,9.361375,0.000000,400.462200,30.825433,12.855127,90.66,16.444100,25.594758,142.691864,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,26.024239,10.656357,8.583820,19.152153,32.036976,594.349843,147.939346,0.000000,0.000000,14.713020,0.000000,34.602643,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,25.478759,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,1.064030,9.361375,0.000000,400.462200,30.825433,12.855127,90.66,16.444100,25.594758,142.691864,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,20.819391,10.656357,17.167640,15.686220,32.036976,613.695843,147.939346,0.000000,0.000000,11.813538,0.000000,40.995609,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,25.478759,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,1.064030,9.361375,0.000000,400.462200,30.825433,12.855127,90.66,16.444100,24.172827,142.691864,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,20.819391,10.656357,17.167640,15.686220,32.036976,623.368843,147.939346,0.000000,0.000000,11.813538,0.000000,41.003944,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,25.478759,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,1.064030,9.361375,0.000000,400.462200,30.825433,12.855127,87.46,16.444100,24.172827,142.691864,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,20.819391,10.656357,17.167640,15.686220,32.036976,664.322252,147.939346,0.000000,0.000000,11.813538,0.000000,41.003944,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,25.478759,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,1.064030,9.361375,0.000000,400.462200,30.825433,12.855127,77.79,16.444100,24.172827,142.691864,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,20.819391,10.532446,17.167640,15.686220,32.036976,664.322252,147.939346,0.000000,0.000000,11.813538,0.000000,41.003944,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,25.478759,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,1.064030,9.361375,0.000000,400.462200,30.825433,12.855127,67.73,16.444100,24.172827,142.691864,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,5.106067,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,20.819391,10.532446,25.751461,18.142024,32.036976,664.322252,147.939346,0.000000,0.000000,14.084591,0.000000,41.003944,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,25.478759,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,18.722749,0.000000,400.462200,30.825433,12.855127,58.06,16.444100,24.172827,142.691864,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,10.212134,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,20.819391,10.532446,34.335281,24.958984,32.036976,664.322252,147.939346,0.000000,0.000000,18.291706,0.000000,41.003944,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,25.478759,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,400.462200,30.825433,12.855127,53.22,16.444100,24.172827,142.691864,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,15.287256,0.000000,0.000000,0.000000,60.208621,47.819981,0.000000,20.819391,10.532446,38.150312,25.527144,32.036976,664.322252,149.634007,0.000000,0.000000,19.331490,0.000000,41.003944,88.991600,0.000000,0.000000,49.345649,134.754563,36.289614,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,19.018472,28.112454,0.000000,400.462200,30.825433,12.855127,48.38,16.444100,24.172827,142.691864,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,15.287256,0.000000,0.000000,0.000000,60.208621,47.819981,0.000000,20.819391,10.532446,38.150312,25.527144,32.036976,664.322252,149.634007,0.000000,0.000000,19.331490,0.000000,41.003944,88.991600,0.000000,0.000000,49.345649,134.754563,36.289614,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,19.018472,28.112454,0.000000,400.462200,30.825433,12.855127,48.38,16.444100,24.172827,142.691864,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,631.792092,0.000000,0.000000,0.000000,40.769838,15.287256,0.000000,0.000000,0.000000,60.208621,47.819981,0.000000,20.819391,10.532446,38.150312,25.527144,32.036976,664.322252,149.634007,0.000000,0.000000,19.331490,0.000000,41.003944,88.991600,0.000000,0.000000,49.345649,134.754563,36.289614,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,19.018472,28.112454,0.000000,400.462200,30.825433,12.855127,48.38,16.444100,24.172827,142.691864,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,631.792092,0.000000,0.000000,0.000000,40.769838,15.287256,0.000000,0.000000,0.000000,60.208621,47.819981,0.000000,20.819391,10.532446,38.150312,25.527144,32.036976,664.322252,149.634007,0.000000,0.000000,19.331490,0.000000,41.003944,88.991600,0.000000,0.000000,49.345649,134.754563,36.289614,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,19.018472,28.112454,0.000000,400.462200,30.825433,12.855127,48.38,16.444100,24.172827,142.691864,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,15.287256,0.000000,0.000000,0.000000,60.208621,47.819981,0.000000,20.819391,10.532446,38.150312,25.527927,32.036976,664.322252,149.634007,0.000000,0.000000,19.331490,0.000000,41.005971,88.991600,0.000000,0.000000,49.345649,134.756981,36.289614,86.534658,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,19.018472,28.112454,0.000000,398.285775,30.825433,12.855127,43.56,16.444100,24.172827,142.691864,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,15.287256,0.000000,0.000000,0.000000,60.208621,47.819981,0.000000,20.819391,10.532446,38.150312,25.527927,32.036976,664.322252,149.634007,0.000000,0.000000,19.331490,0.000000,41.005971,88.991600,0.000000,0.000000,49.345649,134.756981,36.289614,86.534658,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,19.018472,28.112454,0.000000,398.285775,30.825433,12.855127,43.55,16.444100,24.172827,142.691864,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,15.287256,0.000000,0.000000,0.000000,60.208621,47.819981,0.000000,20.819391,10.532446,38.150312,25.527927,32.036976,664.322252,149.634007,0.000000,0.000000,19.331490,0.000000,41.005971,88.991600,0.000000,0.000000,49.345649,134.756981,36.289614,93.155678,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,19.018472,28.112454,0.000000,398.285775,30.825433,12.855127,43.55,16.444100,24.172827,142.691864,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,10.212134,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,20.819391,10.532446,34.335281,25.527927,32.036976,664.322252,147.939346,0.000000,0.000000,19.331490,0.000000,41.005971,88.991600,0.000000,0.000000,49.345649,134.756981,35.395151,102.321193,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,3.192090,28.112454,0.000000,398.285775,30.825433,12.855127,43.55,16.444100,24.172827,142.691864,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,10.212134,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,22.120603,10.532446,34.335281,25.527927,32.036976,664.322252,147.939346,0.000000,0.000000,19.331490,0.000000,41.005971,88.991600,0.000000,0.000000,49.345649,134.756981,35.395151,110.595278,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,3.192090,28.112454,0.000000,400.341288,30.825433,12.855127,29.04,16.444100,25.594758,142.691864,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,10.212134,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,22.120603,10.532446,34.335281,25.527927,32.036976,664.322252,147.939346,0.000000,0.000000,19.331490,0.000000,41.005971,88.991600,0.000000,0.000000,49.345649,134.756981,35.395151,110.595278,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,3.192090,28.112454,0.000000,400.462200,30.825433,12.855127,29.04,16.444100,25.594758,142.691864,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,10.212134,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,22.120603,10.532446,34.335281,25.527927,32.036976,664.322252,147.939346,0.000000,0.000000,19.331490,0.000000,41.005971,88.991600,0.000000,0.000000,49.345649,134.756981,35.395151,110.595278,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,3.192090,28.112454,0.000000,400.462200,30.825433,12.855127,29.04,16.444100,25.594758,142.691864,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,15.287256,0.000000,0.000000,0.000000,60.208621,47.819981,0.000000,22.120603,10.532446,38.150312,25.527927,32.036976,664.322252,149.634007,0.000000,0.000000,19.331490,0.000000,41.005971,88.991600,0.000000,0.000000,49.345649,134.756981,36.289614,110.595278,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,400.462200,30.825433,12.855127,29.04,16.444100,25.594758,142.691864,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,15.287256,0.000000,0.000000,0.000000,60.208621,47.819981,0.000000,22.120603,10.532446,38.150312,25.527927,32.036976,664.322252,149.634007,0.000000,0.000000,19.331490,0.000000,41.005971,88.991600,0.000000,0.000000,49.345649,134.756981,36.289614,110.595278,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,400.462200,30.825433,12.855127,24.21,16.444100,25.594758,142.691864,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,15.287256,0.000000,0.000000,0.000000,60.208621,47.819981,0.000000,22.120603,10.532446,38.150312,25.527927,32.036976,664.322252,149.634007,0.000000,0.000000,19.331490,0.000000,41.005971,88.991600,0.000000,0.000000,49.345649,134.756981,36.289614,110.595278,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,400.462200,30.825433,12.855127,24.20,16.444100,25.594758,142.691864,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,15.287256,0.000000,0.000000,0.000000,60.208621,47.819981,0.000000,22.120603,10.532446,38.150312,25.527927,32.036976,664.322252,149.634007,0.000000,0.000000,19.331490,0.000000,41.005971,88.991600,0.000000,0.000000,49.345649,134.756981,36.289614,110.595278,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,400.462200,30.825433,12.855127,24.20,16.444100,24.172827,142.691864,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,40.769838,15.287256,0.000000,0.000000,0.000000,60.208621,47.819981,0.000000,22.120603,10.532446,38.150312,25.527927,32.036976,664.322252,149.634007,0.000000,0.000000,19.331490,0.000000,41.005971,88.991600,0.000000,0.000000,49.345649,134.756981,36.289614,110.595278,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,400.462200,30.825433,12.855127,24.20,16.444100,24.172827,142.691864,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,0.000000,11.604698,0.000000,0.000000,0.000000,58.502304,47.819981,0.000000,22.120603,10.532446,28.612734,25.527927,32.036976,664.322252,147.939346,0.000000,0.000000,19.331490,0.000000,41.005971,88.991600,0.000000,0.000000,49.345649,134.756981,35.395151,110.595278,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,1.064030,28.112454,0.000000,400.462200,30.825433,12.855127,19.37,16.444100,24.172827,142.691864,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,631.794413,0.000000,0.000000,0.000000,0.000000,10.212134,0.000000,0.000000,0.000000,58.502304,47.819981,0.000000,22.120603,10.532446,25.751461,25.527927,32.036976,664.322252,147.939346,0.000000,0.000000,19.331490,0.000000,41.005971,88.991600,0.000000,0.000000,49.345649,134.756981,35.395151,110.595278,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,1.064030,28.112454,0.000000,400.462200,30.825433,12.855127,19.37,16.444100,24.172827,142.691864,0,0,0,0,0

