Block,Time,TANAKPUR,NJPC,CHAMERA2,KOTESHWR,ANTA_GF,RIHAND1,AURY_LF,CHAMERA1,UNCHAHAR2,AURY_RF,RAPPB,TEHRI,CHAMERA3,UNCHAHAR1,BSIUL,ANTA_RF,RAMPUR,AURY_CRF,SINGRAULI_HYDRO,UNCHAHAR4,URI2,RIHAND3,JHAJJAR,RIHAND2,DHAULIGNGA,DADRT2,DADRI_GF,ANTA_CRF,TANDA2,KISHANGANGA,DADRI_CRF,URI,UNCHAHAR3,KOLDAM,ANTA_LF,SINGRAULI,DADRI_LF,DADRI_RF,SEWA2,PARBATI3,AURY_GF,RAPPC,SALAL,NAPP,KHSTPP-I,BRBCL,DULHASTI,SASAN,KHSTPP-II,TALA,KUDGI,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,9.781895,73.229616,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,35.419124,0.000000,0.000000,0.000000,0.000000,9.252582,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,403.391178,56.024039,0.000000,521.392643,0.000000,0.000000,0.000000,0.000000,0.000000,19.208275,12.231801,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,19.974402,0,0,0,0,0

48,11:45-12:00,9.781895,73.229616,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,35.419124,0.000000,0.000000,0.000000,0.000000,9.252582,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,403.391178,56.024039,0.000000,491.428043,0.000000,0.000000,0.000000,0.000000,0.000000,19.208275,12.231801,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,19.974402,0,0,0,0,0

49,12:00-12:15,9.781895,73.229616,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,35.419124,0.000000,0.000000,0.000000,0.000000,8.699400,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,403.391178,56.024039,0.000000,502.060643,0.000000,0.000000,0.000000,0.000000,0.000000,24.543907,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,19.974402,0,0,0,0,0

50,12:15-12:30,9.781895,82.383318,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,35.419124,0.000000,0.000000,0.000000,0.000000,8.800180,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,403.391178,56.024039,0.000000,501.094043,0.000000,0.000000,0.000000,0.000000,0.000000,24.543907,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,19.974402,0,0,0,0,0

51,12:30-12:45,9.781895,82.383318,11.596300,8.577608,0.000000,88.927200,0.000000,0.000000,35.419124,0.000000,0.000000,0.000000,0.000000,8.699400,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,403.391178,56.024039,0.000000,498.194243,0.000000,0.000000,0.000000,0.000000,0.000000,19.208275,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,19.974402,0,0,0,0,0

52,12:45-13:00,9.781895,82.383318,11.596300,8.577608,0.000000,88.927200,0.000000,0.000000,35.419124,0.000000,0.000000,0.000000,0.000000,8.800180,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,403.391178,56.024039,0.000000,512.693243,0.000000,0.000000,0.000000,0.000000,0.000000,19.208275,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,19.974402,0,0,0,0,0

53,13:00-13:15,9.781895,82.383318,11.596300,8.577608,0.000000,88.927200,0.000000,0.000000,35.419124,0.000000,0.000000,0.000000,0.000000,9.403383,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,344.698447,56.024039,0.000000,499.160843,0.000000,0.000000,0.000000,0.000000,0.000000,19.208275,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,14.948082,0,0,0,0,0

54,13:15-13:30,9.781895,77.806467,11.596300,8.577608,0.000000,88.927200,0.000000,0.000000,35.419124,0.000000,0.000000,0.000000,0.000000,9.403383,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,344.308251,56.024039,0.000000,481.762043,0.000000,0.000000,0.000000,0.000000,0.000000,19.208275,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,14.948082,0,0,0,0,0

55,13:30-13:45,9.781895,77.806467,11.596300,8.577608,0.000000,88.927200,0.000000,0.000000,40.489316,0.000000,0.000000,0.000000,0.000000,9.252582,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,11.702433,119.535193,350.228178,56.024039,0.000000,476.929043,0.000000,0.000000,0.000000,0.000000,0.000000,24.543907,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,20.003400,0,0,0,0,0

56,13:45-14:00,9.781895,77.806467,11.596300,8.577608,0.000000,88.927200,0.000000,0.000000,40.667762,0.000000,0.000000,0.000000,0.000000,9.252582,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,11.702433,119.535193,398.558178,56.024039,0.000000,475.962443,0.000000,0.000000,0.000000,0.000000,0.000000,24.543907,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,20.003400,0,0,0,0,0

57,14:00-14:15,9.781895,64.075914,11.596300,8.577608,0.000000,88.927200,0.000000,0.000000,35.593112,0.000000,0.000000,0.000000,0.000000,8.699400,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,446.888178,56.024039,0.000000,488.528243,0.000000,0.000000,0.000000,0.000000,0.000000,29.879539,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,14.948082,0,0,0,0,0

58,14:15-14:30,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,35.593112,0.000000,0.000000,0.000000,0.000000,8.699400,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,466.220178,56.024039,0.000000,487.561643,0.000000,0.000000,0.000000,0.000000,0.000000,29.879539,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,46.050757,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,14.948082,0,0,0,0,0

59,14:30-14:45,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,35.593112,0.000000,0.000000,0.000000,0.000000,8.699400,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,495.218178,56.024039,0.000000,490.461443,0.000000,0.000000,0.000000,0.000000,0.000000,29.879539,12.231801,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,83.116001,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,14.948082,0,0,0,0,0

60,14:45-15:00,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,35.593112,0.000000,0.000000,0.000000,0.000000,8.699400,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,504.884178,56.024039,0.000000,483.695243,0.000000,0.000000,0.000000,0.000000,0.000000,29.879539,12.231801,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,83.116001,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,14.948082,0,0,0,0,0

61,15:00-15:15,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,35.593112,0.000000,0.000000,0.000000,0.000000,8.699400,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,20.804325,119.535193,562.880178,56.024039,0.000000,502.060643,0.000000,0.000000,0.000000,0.000000,0.000000,29.879539,11.599200,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,83.116001,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,14.948082,0,0,0,0,0

62,15:15-15:30,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,35.593112,0.000000,0.000000,0.000000,0.000000,8.699400,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,20.804325,119.535193,580.757445,56.024039,0.000000,513.659843,0.000000,0.000000,0.000000,0.000000,0.000000,29.879539,11.599200,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,83.116001,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,14.948082,0,0,0,0,0

63,15:30-15:45,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,40.619432,0.000000,0.000000,0.000000,0.000000,8.573742,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,20.804325,119.535193,580.660785,56.024039,0.000000,574.362323,0.000000,0.000000,0.000000,0.000000,0.000000,23.476781,12.594798,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,34.818865,38.092933,39.897382,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,19.974402,0,0,0,0,0

64,15:45-16:00,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,40.619432,0.000000,0.000000,0.000000,0.000000,8.573742,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,20.804325,119.535193,580.660785,56.024039,0.000000,629.978457,0.000000,0.000000,0.000000,0.000000,0.000000,23.476781,12.594798,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,39.897382,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,19.974402,0,0,0,0,0

65,16:00-16:15,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,40.619432,0.000000,0.000000,0.000000,0.000000,9.694998,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,18.203784,119.535193,580.660785,56.024039,0.000000,635.004777,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,12.256488,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,39.897382,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,19.974402,0,0,0,0,0

66,16:15-16:30,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,40.619432,0.000000,0.000000,0.000000,0.000000,9.694998,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,18.203784,119.535193,580.660785,56.024039,0.000000,645.057417,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,12.256488,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,39.897382,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,19.974402,0,0,0,0,0

67,16:30-16:45,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,40.619432,0.000000,0.000000,0.000000,0.000000,12.714874,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,625.027822,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,16.216165,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,35.203572,14.499000,47.785375,337.319235,142.588603,14.209020,74.30,19.974402,0,0,0,0,0

68,16:45-17:00,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,40.619432,0.000000,0.000000,0.000000,0.000000,12.626599,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,625.027822,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,15.974515,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,35.203572,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,19.974402,0,0,0,0,0

69,17:00-17:15,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,40.974266,0.000000,0.000000,0.000000,0.000000,16.347622,1.063260,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,21.929254,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,35.203572,14.499000,47.785375,337.319235,142.588603,14.209020,74.30,20.037618,0,0,0,0,0

70,17:15-17:30,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,14.919471,0.000000,16.347622,1.063260,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,21.929254,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,35.203572,14.499000,47.785375,337.319235,142.588603,14.209020,74.30,20.037618,0,0,0,0,0

71,17:30-17:45,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,30.082525,0.000000,19.317501,1.063260,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,25.508598,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,35.203572,14.499000,47.785375,334.926900,142.588603,14.209020,74.30,20.037618,0,0,0,0,0

72,17:45-18:00,9.781895,64.075914,9.019345,8.577608,0.000000,88.927200,0.000000,13.515968,40.974271,0.000000,0.000000,43.844976,0.000000,19.317501,1.063260,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,3.478890,0.000000,0.000000,49.064616,23.586973,38.092933,35.203572,14.499000,47.785375,334.926900,142.588603,14.209020,74.30,20.037618,0,0,0,0,0

73,18:00-18:15,9.781895,64.075914,18.038689,8.577608,0.000000,88.927200,0.000000,13.515968,40.974271,0.000000,0.000000,43.844976,9.354600,19.317501,1.063260,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,5.025063,0.000000,0.000000,49.064616,23.586973,38.092933,35.203572,14.499000,47.785375,334.926900,142.588603,14.209020,74.30,20.037618,0,0,0,0,0

74,18:15-18:30,9.781895,64.075914,18.038689,8.577608,0.000000,88.927200,0.000000,27.108297,40.974271,0.000000,0.000000,50.787097,9.354600,19.317501,1.063260,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,10.050127,0.000000,0.000000,49.064616,23.586973,38.092933,35.203572,14.499000,47.785375,334.926900,142.588603,14.209020,74.30,20.037618,0,0,0,0,0

75,18:30-18:45,9.781895,82.383318,18.038689,8.577608,0.000000,88.927200,0.000000,39.707928,40.974271,0.000000,0.000000,60.165050,18.709200,19.322334,1.063260,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,10.050127,3.076204,0.000000,49.064616,23.586973,38.092933,35.203572,14.499000,47.785375,334.926900,142.588603,14.209020,74.30,20.037618,0,0,0,0,0

76,18:45-19:00,9.781895,100.690722,25.460321,8.577608,0.000000,88.927200,0.000000,39.707928,40.974271,0.000000,0.000000,60.165050,28.092110,19.322334,3.189780,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,10.050127,7.382891,0.000000,49.064616,23.586973,38.092933,35.203572,14.499000,47.785375,334.926900,142.588603,14.209020,74.30,20.037618,0,0,0,0,0

77,19:00-19:15,9.781895,135.657864,38.190482,9.530676,0.000000,88.927200,0.000000,40.740334,40.974271,0.000000,0.000000,60.165050,28.092110,19.322334,19.004709,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,46.953562,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,15.276193,47.988790,0.000000,49.064616,23.586973,38.092933,35.203572,14.499000,47.785375,334.926900,142.588603,14.209020,73.27,20.037618,0,0,0,0,0

78,19:15-19:30,9.781895,135.657864,38.190482,9.530676,0.000000,88.927200,0.000000,40.740334,40.974271,0.000000,0.000000,60.165050,28.092110,19.322334,19.004709,0.000000,0.000000,0.000000,0.832098,0.000000,15.603244,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,46.953562,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,15.276193,47.988790,0.000000,49.064616,23.586973,38.092933,35.203572,14.499000,47.785375,334.926900,142.588603,14.209020,67.47,20.037618,0,0,0,0,0

79,19:30-19:45,9.781895,135.657864,38.190482,9.530676,0.000000,88.927200,0.000000,40.740334,40.974271,0.000000,0.000000,60.165050,28.092110,19.322334,19.004709,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,15.276193,47.988790,0.000000,49.064616,34.818865,38.092933,35.203572,14.499000,47.785375,334.926900,142.588603,14.209020,62.83,20.037618,0,0,0,0,0

80,19:45-20:00,9.781895,135.657864,38.190482,9.530676,0.000000,88.927200,0.000000,40.740334,40.974271,0.000000,0.000000,60.165050,28.092110,19.322334,19.004709,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,15.276193,47.988790,0.000000,49.064616,83.116001,38.092933,35.203572,14.499000,47.785375,334.926900,142.588603,14.209020,57.51,20.037618,0,0,0,0,0

81,20:00-20:15,9.781895,135.657864,38.190482,9.530676,0.000000,88.927200,0.000000,40.740334,40.974271,0.000000,0.000000,60.165050,28.092110,19.317501,1.063260,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,15.276193,47.988790,0.000000,49.064616,83.116001,38.092933,35.203572,14.499000,47.785375,318.615525,142.588603,14.209020,53.36,20.037618,0,0,0,0,0

82,20:15-20:30,9.781895,135.657864,38.190482,9.530676,0.000000,88.927200,0.000000,40.740334,40.974271,0.000000,0.000000,60.165050,28.092110,19.317501,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,15.276193,31.992527,0.000000,49.064616,83.116001,38.092933,35.203572,14.499000,47.785375,307.741275,142.588603,14.209020,48.33,20.037618,0,0,0,0,0

83,20:30-20:45,10.524824,135.657864,38.190482,9.530676,0.000000,88.927200,0.000000,40.740334,40.974271,0.000000,0.000000,60.165050,28.092110,19.317501,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,15.276193,4.921927,0.000000,49.064616,83.116001,38.092933,35.203572,14.499000,47.785375,296.867025,142.588603,19.892628,44.46,20.037618,0,0,0,0,0

84,20:45-21:00,10.524824,113.048220,38.190482,8.577608,0.000000,88.927200,0.000000,27.108297,40.974271,0.000000,0.000000,58.459968,28.092110,19.317501,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,10.204744,3.076204,0.000000,49.064616,34.818865,38.092933,35.203572,14.499000,47.785375,291.429900,142.588603,19.892628,41.56,20.037618,0,0,0,0,0

85,21:00-21:15,10.524824,113.048220,38.190482,8.577608,0.000000,88.927200,0.000000,27.108297,40.974271,0.000000,0.000000,58.459968,28.092110,19.317501,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,10.402163,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,21.342528,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,10.204744,0.000000,0.000000,49.064616,34.818865,38.092933,35.203572,14.499000,47.785375,265.331700,142.588603,19.892628,38.66,20.037618,0,0,0,0,0

86,21:15-21:30,10.524824,113.048220,38.190482,8.577608,0.000000,88.927200,0.000000,27.108297,40.974271,0.000000,0.000000,58.459968,28.092110,19.317501,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,10.402163,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,21.342528,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,10.204744,0.000000,0.000000,49.064616,34.818865,38.092933,35.203572,14.499000,47.785375,265.331700,142.588603,19.892628,37.50,20.037618,0,0,0,0,0

87,21:30-21:45,10.524824,113.048220,38.190482,8.577608,0.000000,88.927200,0.000000,27.108297,40.974271,0.000000,0.000000,58.459968,28.092110,19.317501,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,13.002703,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,21.342528,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,10.204744,0.000000,0.000000,49.064616,34.818865,38.092933,35.203572,14.499000,47.785375,265.331700,142.588603,14.209020,34.89,20.037618,0,0,0,0,0

88,21:45-22:00,10.524824,135.657864,38.190482,17.155217,0.000000,88.927200,0.000000,40.740334,40.974271,0.000000,0.000000,60.165050,28.092110,19.317501,3.189780,0.000000,0.000000,0.000000,0.832098,0.000000,13.002703,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,21.342528,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,10.204744,0.000000,0.000000,49.064616,34.818865,38.092933,35.203572,14.499000,47.785375,265.331700,142.588603,14.209020,32.96,20.037618,0,0,0,0,0

89,22:00-22:15,10.524824,135.657864,38.190482,17.155217,0.000000,88.927200,0.000000,40.740334,40.974271,0.000000,0.000000,60.165050,28.092110,19.317501,19.004709,0.000000,0.000000,0.000000,0.832098,0.000000,13.002703,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,21.342528,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,10.204744,0.000000,0.000000,49.064616,34.818865,38.092933,35.203572,14.499000,47.785375,265.331700,142.588603,14.209020,30.93,20.037618,0,0,0,0,0

90,22:15-22:30,10.524824,135.657864,38.190482,17.155217,0.000000,88.927200,0.000000,40.740334,40.974271,0.000000,0.000000,60.165050,28.092110,19.317501,19.004709,0.000000,0.000000,0.000000,0.832098,0.000000,13.002703,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,21.342528,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,10.204744,0.000000,0.000000,49.064616,34.818865,38.092933,35.203572,14.499000,47.785375,265.331700,142.588603,14.209020,30.93,20.037618,0,0,0,0,0

91,22:30-22:45,10.524824,135.657864,38.190482,17.155217,0.000000,88.927200,0.000000,40.740334,40.974271,0.000000,0.000000,60.165050,28.092110,19.317501,19.004709,0.000000,0.000000,0.000000,0.832098,0.000000,13.002703,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,21.342528,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,10.204744,0.000000,0.000000,49.064616,34.818865,38.092933,35.203572,14.499000,47.785375,265.331700,142.588603,14.209020,29.00,20.037618,0,0,0,0,0

92,22:45-23:00,10.524824,135.657864,38.190482,17.155217,0.000000,88.927200,0.000000,40.740334,40.974271,0.000000,0.000000,58.459968,28.092110,19.317501,19.004709,0.000000,0.000000,0.000000,0.832098,0.000000,13.002703,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,21.342528,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,10.204744,0.000000,0.000000,49.064616,34.818865,38.092933,35.203572,14.499000,47.785375,265.331700,142.588603,14.209020,28.03,20.037618,0,0,0,0,0

93,23:00-23:15,10.524824,112.682072,38.190482,8.577608,0.000000,88.927200,0.000000,27.108297,40.974271,0.000000,0.000000,58.459968,18.709200,19.317501,1.063260,0.000000,0.000000,0.000000,0.832098,0.000000,13.002703,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,21.342528,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,10.204744,0.000000,0.000000,49.064616,34.818865,38.092933,35.203572,14.499000,47.785375,265.331700,142.588603,14.209020,24.20,20.037618,0,0,0,0,0

94,23:15-23:30,10.524824,90.438576,38.190482,8.577608,0.000000,88.927200,0.000000,13.580111,40.974271,0.000000,0.000000,58.459968,9.354600,19.317501,1.063260,0.000000,0.000000,0.000000,0.832098,0.000000,13.002703,119.535193,631.334887,56.024039,0.000000,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,21.342528,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,5.025063,0.000000,0.000000,49.064616,34.818865,38.092933,35.203572,14.499000,47.785375,265.331700,142.588603,14.209020,15.84,20.037618,0,0,0,0,0

