Block,Time,WR/01102023/31032046/L_NR_2020_05,NR/01102023/02122045/L_NR_2021_13,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/29112042/L_NR_2019_05,NR/01102023/08032047/L_NR_2021_14,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/22102023/11042047/L_NR_2021_16,NR/22102023/11042047/L_NR_2021_17,WR/01102023/24112044/L_NR_2020_07,WR/01102023/30052048/L_NR_2022_10,WR/01102023/01102023/L_NR_2022_09,L_NR_2019_19,NR/01102023/13082046/L_NR_2021_12,WR/01102023/01102023/L_NR_2020_06,SR/01102023/07102043/L_NR_2018_61,SR/01122023/31122023/BYPL_KSEB_DEC23,NR/26072023/31072042/L_NR_2023_07,NR/26072023/25122043/L_NR_2023_10,NR/01102023/25072045/L_NR_2021_15,NR/01102023/06022042/L_NR_2012_07,NR/01102023/15082037/GNA_NR_2012_01,NR/01122023/31122023/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/31052040/LT-31,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/22052037/LT-59,NR/01102023/23072042/L_NR_2012_04,NR/01102023/06022042/L_NR_2012_02,NR/01122023/15122023/HP-15,NR/01102023/19072037/LT-05,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/05012040/L_NR_2020_02,NR/01122023/07122023/HP-18,NR/01102023/31102037/L_NR_2019_11,NR/01102023/30042040/GNA_LT_35,NR/30092023/31122025/SH-07,NR/30092023/26122029/SH-06,NR/01102023/30042040/GNA_LT_36
76,18:45-19:00,75.07,0,0,0,0,23.4,0,0,0,25.02,74.25,74.25,0,0,25.02,7.41,48.06,0,0,0,86.070000,100.690000,96.130000,0.000000,24.990000,1.390000,270.370000,257.540000,0.000000,117.660000,0.000000,1.940000,122.930000,1.680000,0.000000,30.760000,30.760000,0.000000

77,19:00-19:15,79.26,0,0,0,0,23.88,0,0,0,26.42,75.33,75.33,0,0,26.43,7.41,48.06,0,0,0,86.070000,100.690000,96.130000,0.000000,24.990000,1.320000,270.370000,257.540000,0.000000,117.660000,0.000000,1.940000,122.930000,1.610000,0.000000,25.400000,30.760000,0.000000

78,19:15-19:30,83.75,0,0,0,0,24.44,0,0,0,27.92,75.46,75.46,0,0,27.92,7.41,48.06,0,0,0,86.070000,100.690000,96.130000,0.000000,24.990000,1.320000,270.370000,257.540000,0.000000,117.660000,0.000000,1.940000,122.930000,1.610000,0.000000,25.400000,30.760000,0.000000

79,19:30-19:45,83.29,0,0,0,0,18.92,0,0,0,27.76,76.91,76.91,0,0,27.76,7.41,48.06,0,0,0,86.070000,100.690000,96.130000,0.000000,24.990000,1.320000,270.370000,257.540000,0.000000,117.660000,0.000000,1.940000,122.930000,1.610000,0.000000,25.950000,25.950000,0.000000

80,19:45-20:00,84.72,0,0,0,0,19.42,0,0,0,28.24,77.56,77.56,0,0,28.25,7.41,48.06,0,0,0,86.070000,100.690000,96.130000,0.000000,24.990000,1.320000,270.370000,257.540000,0.000000,117.660000,0.000000,1.940000,122.930000,1.610000,0.000000,25.950000,25.950000,0.000000

81,20:00-20:15,85.64,0,0,0,0,19.92,0,0,0,28.55,76.94,76.94,0,0,28.53,7.41,48.06,0,0,0,72.690000,67.510000,96.130000,0.000000,24.990000,1.390000,270.370000,257.540000,0.000000,117.660000,0.000000,1.890000,122.930000,1.610000,0.000000,25.950000,25.950000,0.000000

82,20:15-20:30,83.69,0,0,0,0,20.42,0,0,0,27.9,75.78,75.78,0,0,27.88,7.41,48.06,0,0,0,72.690000,55.450000,96.130000,0.000000,24.990000,1.390000,270.370000,257.540000,0.000000,105.740000,0.000000,1.890000,122.930000,1.610000,0.000000,25.950000,25.950000,0.000000

83,20:30-20:45,84.27,0,0,0,0,21.42,0,0,0,28.09,74.62,74.62,0,0,28.09,7.41,48.06,0,0,0,72.690000,42.630000,96.130000,0.000000,24.990000,1.390000,270.370000,257.540000,0.000000,86.520000,0.000000,1.890000,122.930000,1.610000,0.000000,25.950000,25.950000,0.000000

84,20:45-21:00,84.96,0,0,0,0,21.92,0,0,0,28.32,75.23,75.23,0,0,28.32,7.41,48.06,0,0,0,53.470000,60.060000,96.130000,0.000000,24.990000,1.390000,270.370000,257.540000,0.000000,67.290000,0.000000,1.890000,122.930000,1.610000,0.000000,25.950000,25.950000,0.000000

85,21:00-21:15,84.44,0,0,0,0,21.97,0,0,0,28.15,77.59,77.59,0,0,28.15,7.41,48.06,0,0,0,66.840000,42.630000,96.130000,0.000000,24.990000,1.390000,270.370000,204.020000,0.000000,67.290000,0.000000,1.890000,122.930000,1.530000,0.000000,25.950000,25.950000,0.000000

86,21:15-21:30,83.79,0,0,0,0,21.97,0,0,0,27.93,77.04,77.04,0,0,27.92,7.41,48.06,0,0,0,66.840000,42.630000,96.130000,0.000000,24.990000,1.390000,270.370000,179.980000,0.000000,67.290000,0.000000,1.890000,122.930000,1.530000,0.000000,25.950000,25.950000,0.000000

87,21:30-21:45,82.99,0,0,0,0,21.8,0,0,0,27.66,78.12,78.12,0,0,27.67,7.41,48.06,0,0,0,66.840000,42.630000,96.130000,0.000000,24.990000,1.390000,270.370000,179.980000,0.000000,67.290000,0.000000,1.890000,122.930000,1.530000,0.000000,25.950000,25.950000,0.000000

88,21:45-22:00,82.13,0,0,0,0,28.27,0,0,0,27.38,78.96,78.96,0,0,27.37,7.41,48.06,0,0,0,66.840000,42.630000,96.130000,0.000000,24.990000,1.390000,270.370000,179.980000,0.000000,67.290000,0.000000,1.890000,122.930000,1.530000,0.000000,25.950000,25.950000,0.000000

89,22:00-22:15,81.94,0,0,0,0,27.49,0,0,0,27.32,79.1,79.1,0,0,27.31,7.41,48.06,0,0,0,54.430000,48.060000,96.130000,0.000000,24.990000,1.320000,270.370000,169.070000,57.250000,67.290000,0.000000,1.890000,122.930000,1.450000,0.000000,25.950000,25.950000,0.000000

90,22:15-22:30,82.07,0,0,0,0,27.69,0,0,0,27.36,79.26,79.26,0,0,27.35,7.41,48.06,0,0,0,54.430000,48.060000,96.130000,0.000000,24.990000,1.320000,270.370000,169.070000,57.250000,67.290000,0.000000,1.890000,122.930000,1.450000,0.000000,25.950000,25.950000,0.000000

91,22:30-22:45,102.13,0,0,0,0,26.66,0,0,0,34.04,85.22,85.22,0,0,34.05,7.41,48.06,0,0,0,54.430000,48.060000,96.130000,0.000000,24.990000,1.320000,270.370000,169.070000,57.250000,67.290000,0.000000,1.890000,122.930000,1.450000,0.000000,25.950000,25.950000,0.000000

92,22:45-23:00,100.89,0,0,0,0,26.66,0,0,0,33.63,84.31,84.31,0,0,33.64,7.41,48.06,0,0,0,54.430000,48.060000,96.130000,0.000000,24.990000,1.320000,270.370000,169.070000,57.250000,67.290000,0.000000,1.890000,122.930000,1.450000,0.000000,25.950000,25.950000,0.000000

93,23:00-23:15,99.5,0,0,0,0,26.66,0,0,0,33.17,83.77,83.77,0,0,33.15,7.41,48.06,0,0,0,30.760000,48.060000,96.130000,0.000000,24.030000,1.320000,270.370000,169.070000,57.250000,67.290000,0.000000,1.850000,122.930000,1.370000,0.000000,25.950000,25.950000,0.000000

94,23:15-23:30,98.61,0,0,0,0,26.66,0,0,0,32.87,83.22,83.22,0,0,32.86,7.41,48.06,0,0,0,30.760000,48.060000,96.130000,0.000000,24.030000,1.320000,270.370000,169.070000,57.250000,67.290000,0.000000,1.850000,122.930000,1.370000,0.000000,25.950000,25.950000,0.000000

95,23:30-23:45,96.29,0,0,0,0,26.66,0,0,0,32.1,82.88,82.88,0,0,32.08,7.41,48.06,0,0,0,30.760000,48.060000,96.130000,0.000000,24.030000,1.320000,230.710000,147.700000,57.250000,67.290000,0.000000,1.850000,122.930000,1.370000,0.000000,25.950000,25.950000,0.000000

96,23:45-24:00,94.08,0,0,0,0,26.66,0,0,0,31.36,81.88,81.88,0,0,31.37,7.41,48.06,0,0,0,43.170000,48.060000,96.130000,0.000000,24.030000,1.320000,182.650000,124.630000,57.250000,67.290000,0.000000,1.850000,122.930000,1.370000,0.000000,25.950000,25.950000,0.000000

