Block,Time,TANAKPUR,BSIUL,ANTA_LF,UNCHAHAR1,JHAJJAR,KISHANGANGA,DADRI_GF,PARBATI3,TANDA2,SINGRAULI_HYDRO,CHAMERA3,CHAMERA1,ANTA_CRF,AURY_GF,DADRI_LF,DULHASTI,RIHAND1,ANTA_RF,RAMPUR,DADRT2,DADRI_CRF,NAPP,UNCHAHAR4,KOTESHWR,SEWA2,UNCHAHAR2,URI,RIHAND3,SINGRAULI,UNCHAHAR3,AURY_LF,SALAL,ANTA_GF,AURY_RF,DADRI_RF,RIHAND2,TEHRI,URI2,RAPPC,NJPC,AURY_CRF,KOLDAM,DHAULIGNGA,CHAMERA2,RAPPB,BRBCL,SASAN,KHSTPP-II,FSTPP I & II,TALA,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,9.596125,6.262576,0.000000,7.683200,115.248000,8.010361,0.000000,0.000000,5.145920,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,64.226462,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,92.130788,124.517397,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,95.599080,62.139056,36.390055,65.298443,172.835941,0.000000,1.799499,41.812106,46.579236,0.000000,14.406000,335.155590,86.864627,8.451520,9.035443,24.049376,0,0,0,0,0

49,12:00-12:15,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,5.145920,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,64.226462,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,92.130788,124.517397,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,95.599080,62.139056,36.390055,65.298443,172.835941,0.000000,1.799499,41.812106,46.579236,0.000000,14.406000,335.155590,82.222725,8.835680,9.317801,22.119164,0,0,0,0,0

50,12:15-12:30,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,5.145920,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,64.226462,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,92.130788,124.517397,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,95.599080,62.139056,36.390055,65.298443,172.835941,0.000000,1.799499,41.812106,46.579236,0.000000,14.406000,335.155590,82.222725,8.835680,9.317801,22.119164,0,0,0,0,0

51,12:30-12:45,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,64.226462,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,91.170388,123.556997,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,95.599080,62.139056,36.390055,65.298443,172.835941,0.000000,1.799499,41.812106,46.579236,0.000000,14.406000,335.155590,82.222725,8.835680,9.317801,21.158764,0,0,0,0,0

52,12:45-13:00,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,64.226462,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,91.170388,123.556997,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,95.599080,62.139056,36.390055,65.298443,172.835941,0.000000,0.000000,41.812106,46.579236,0.000000,14.406000,335.155590,82.222725,8.835680,9.317801,21.158764,0,0,0,0,0

53,13:00-13:15,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,64.226462,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,92.130788,124.517397,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,95.599080,62.139056,36.390055,65.298443,172.835941,0.000000,0.000000,41.812106,46.579236,0.000000,14.406000,335.155590,82.222725,10.403245,9.317801,22.119164,0,0,0,0,0

54,13:15-13:30,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,64.226462,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,92.130788,124.517397,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,95.599080,62.139056,36.390055,65.298443,172.835941,0.000000,0.000000,41.812106,46.579236,0.000000,14.406000,335.155590,82.222725,10.403245,9.317801,22.119164,0,0,0,0,0

55,13:30-13:45,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,64.226462,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,92.130788,124.517397,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,95.599080,62.139056,36.390055,65.298443,172.835941,0.000000,0.000000,41.812106,46.579236,0.000000,14.406000,335.155590,81.742525,10.403245,9.317801,24.049376,0,0,0,0,0

56,13:45-14:00,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,64.226462,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,92.130788,124.517397,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,95.599080,62.139056,36.390055,65.298443,172.835941,0.000000,0.000000,41.812106,46.579236,0.000000,14.406000,335.155590,81.742525,10.403245,9.317801,24.049376,0,0,0,0,0

57,14:00-14:15,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,64.226462,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,92.130788,124.517397,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,95.599080,62.139056,36.390055,65.298443,172.835941,0.000000,0.000000,41.812106,46.579236,0.000000,14.405978,335.155590,81.742525,10.403245,9.317801,24.049376,0,0,0,0,0

58,14:15-14:30,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,64.226462,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,92.130788,124.517397,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,95.599080,62.139056,36.390055,65.298443,172.835941,0.000000,0.000000,41.812106,46.579236,0.000000,14.405978,335.155590,91.732318,10.403245,9.317801,24.049376,0,0,0,0,0

59,14:30-14:45,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,125.409128,136.895258,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,0.000000,41.812106,46.579236,0.000000,14.405978,335.155590,91.732318,10.403245,9.317801,24.049376,0,0,0,0,0

60,14:45-15:00,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,125.409128,136.895258,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,0.000000,41.812106,46.579236,0.000000,14.405978,335.155590,91.732318,10.403245,9.317801,24.049376,0,0,0,0,0

61,15:00-15:15,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,125.409128,136.895258,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,0.000000,41.812106,46.579236,0.000000,14.405978,335.155590,94.953067,12.593533,9.035443,30.896164,0,0,0,0,0

62,15:15-15:30,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,125.409128,136.895258,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,0.000000,41.812106,46.579236,0.000000,14.405978,335.155590,94.953067,12.593533,9.035443,30.896164,0,0,0,0,0

63,15:30-15:45,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,13.493005,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,125.409128,136.895258,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,0.000000,41.812106,46.579236,0.000000,14.405978,335.155590,94.953067,12.593533,8.724850,30.896164,0,0,0,0,0

64,15:45-16:00,9.596125,6.262576,0.000000,7.913792,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,26.986011,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,229.535600,0.000000,47.671976,1.642284,37.643498,0.000000,24.010000,30.748166,125.409128,136.895258,14.886200,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,0.000000,41.812106,46.579236,0.000000,14.405978,335.155590,94.953067,12.593533,8.724850,30.896164,0,0,0,0,0

65,16:00-16:15,9.596125,0.000000,0.000000,9.665081,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,26.986011,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,278.516000,0.000000,47.671976,1.642284,37.643498,0.000000,31.711256,30.748166,125.409128,136.895258,19.848107,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,1.799499,41.812106,46.579236,0.000000,14.405984,335.155590,94.953067,12.593533,8.866029,30.896164,0,0,0,0,0

66,16:15-16:30,9.596125,0.000000,0.000000,9.665081,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,26.986011,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,278.516000,0.000000,47.671976,1.642284,37.643498,0.000000,31.711256,30.748166,125.409128,136.895258,19.848107,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,1.799499,41.812106,46.579236,0.000000,14.405978,335.155590,94.953067,12.593533,8.724850,30.896164,0,0,0,0,0

67,16:30-16:45,9.596125,0.000000,0.000000,9.665081,193.040400,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,26.986011,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,383.551683,0.000000,47.671976,1.920800,37.643498,0.000000,37.287242,30.748166,125.409128,136.895258,23.320721,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,2.024437,41.812106,46.579236,0.000000,14.405978,335.155590,94.953067,12.593533,9.035443,30.896164,0,0,0,0,0

68,16:45-17:00,9.596125,0.000000,0.000000,9.665081,162.787800,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,26.986011,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,431.571683,0.000000,47.671976,1.920800,37.643498,0.000000,37.287242,30.748166,125.409128,136.895258,23.320721,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,2.226880,41.812106,46.579236,0.000000,14.405978,335.155590,94.953067,12.593533,9.035443,30.896164,0,0,0,0,0

69,17:00-17:15,9.596125,0.000000,0.000000,9.665081,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,26.986011,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,452.700483,0.000000,47.671976,1.920800,37.643498,0.000000,37.287242,30.748166,125.409128,136.895258,23.320721,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,4.453760,41.812106,46.579236,0.000000,14.405978,335.155590,94.953067,12.593533,8.753086,30.896164,0,0,0,0,0

70,17:15-17:30,9.596125,0.000000,0.000000,9.665081,115.248000,8.010361,0.000000,0.000000,2.836071,1.164790,33.451935,26.986011,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,452.700483,0.000000,47.671976,1.920800,37.643498,0.000000,37.287242,30.748166,125.409128,136.895258,23.320721,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,4.453760,41.812106,46.579236,0.000000,14.405978,335.155590,94.953067,12.593533,8.753086,30.896164,0,0,0,0,0

71,17:30-17:45,9.596125,6.262576,0.000000,9.665081,115.248000,8.010361,0.000000,4.102917,2.836071,1.164790,33.451935,26.986011,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,452.700483,0.000000,47.671976,1.920800,37.643498,0.000000,37.287242,30.748166,125.409128,136.895258,23.320721,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,6.680641,41.812106,46.579236,0.000000,14.405978,335.155590,94.953067,12.593533,8.753086,30.896164,0,0,0,0,0

72,17:45-18:00,9.596125,6.262576,0.000000,9.665081,115.248000,8.010361,0.000000,5.861310,2.836071,1.164790,33.451935,26.986011,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,452.700483,0.000000,47.671976,1.920800,37.643498,0.000000,37.287242,30.748166,125.409128,136.895258,23.320721,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,6.680641,41.812106,46.579236,0.000000,14.405978,335.155590,94.953067,12.593533,8.753086,30.896164,0,0,0,0,0

73,18:00-18:15,9.596125,6.262576,0.000000,9.665081,117.524148,8.010361,0.000000,8.791965,2.836071,1.164790,33.451935,26.986011,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,452.700483,0.000000,47.671976,1.920800,37.643498,0.000000,37.287242,30.748166,125.409128,123.747125,23.320721,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,9.807271,41.812106,46.579236,0.000000,14.405978,335.155590,94.953067,13.733720,8.753086,30.896164,0,0,0,0,0

74,18:15-18:30,9.596125,6.262576,0.000000,10.319786,117.716228,8.010361,0.000000,75.282662,2.836071,1.164790,33.451935,26.986011,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,452.700483,0.000000,47.671976,1.920800,37.643498,5.939511,41.308437,30.748166,125.409128,123.747125,25.919083,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,9.807271,41.812106,46.579236,0.000000,14.405978,335.155590,94.953067,13.733720,8.301313,30.896164,0,0,0,0,0

75,18:30-18:45,9.596125,6.262576,0.000000,10.319786,143.499703,8.010361,0.000000,75.282662,2.836071,1.164790,33.451935,26.986011,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,485.326499,0.000000,47.671976,1.920800,37.643498,11.879021,41.308437,30.748166,125.409128,123.747125,25.919083,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,9.807271,41.812106,46.579236,0.000000,14.405978,335.155590,94.953067,13.733720,7.990720,30.896164,0,0,0,0,0

76,18:45-19:00,10.457315,18.882809,0.000000,10.516476,125.080191,8.156004,0.000000,75.282662,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.648488,485.326499,0.000000,47.671976,2.967636,43.843604,18.092663,41.942301,30.748166,125.409128,123.747125,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,37.906307,65.298443,174.815795,0.000000,9.807271,41.812106,48.087874,0.000000,14.405978,335.155590,94.953067,13.733720,7.680127,30.896164,0,0,0,0,0

77,19:00-19:15,10.457315,18.882809,0.000000,10.516476,125.080191,8.156004,0.000000,75.282662,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.648488,455.737748,0.000000,47.671976,2.967636,43.843604,18.092663,41.942301,30.748166,125.409128,123.747125,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,37.906307,65.298443,174.815795,0.000000,9.807271,41.812106,48.087874,0.000000,14.405978,335.155590,94.953067,13.733720,7.623655,30.896164,0,0,0,0,0

78,19:15-19:30,10.457315,18.882809,0.000000,10.516476,185.974313,8.156004,0.000000,75.282662,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.648488,455.737748,0.000000,47.671976,2.967636,43.843604,18.092663,41.942301,30.748166,125.409128,123.747125,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,37.906307,65.298443,174.815795,0.000000,9.807271,41.812106,48.087874,0.000000,14.405978,335.155590,94.953067,13.733720,7.623655,30.896164,0,0,0,0,0

79,19:30-19:45,10.457315,18.882809,0.000000,10.516476,363.453584,8.156004,0.000000,57.147769,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.648488,526.986796,0.000000,47.671976,2.967636,43.843604,18.092663,41.942301,30.748166,125.409128,123.747125,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,37.906307,65.298443,174.815795,0.000000,9.807271,41.812106,48.087874,0.000000,14.405978,335.155590,94.953067,13.733720,7.623655,30.896164,0,0,0,0,0

80,19:45-20:00,10.457315,18.882809,0.000000,10.516476,374.498472,8.156004,0.000000,8.791965,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.648488,526.986796,0.000000,47.671976,2.967636,43.843604,18.092663,41.942301,30.748166,125.409128,123.747125,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,37.906307,65.298443,174.815795,0.000000,9.807271,41.812106,48.087874,0.000000,14.405978,335.155590,94.953067,13.733720,7.623655,30.896164,0,0,0,0,0

81,20:00-20:15,10.457315,18.882809,0.000000,10.516476,374.498472,8.156004,0.000000,4.102917,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.648488,526.986796,0.000000,47.671976,2.967636,43.843604,18.092663,41.942301,34.989293,125.409128,123.747125,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,37.906307,65.298443,174.815795,0.000000,9.807271,41.812106,48.087874,0.000000,14.405993,335.155590,94.953067,13.733720,8.188370,30.896164,0,0,0,0,0

82,20:15-20:30,10.457315,18.882809,0.000000,10.516476,374.498472,8.156004,0.000000,16.118602,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.648488,526.986796,0.000000,47.671976,2.967636,43.843604,18.092663,41.942301,34.989293,125.409128,123.747125,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,37.906307,65.298443,174.815795,0.000000,9.807271,41.812106,48.087874,0.000000,14.405993,335.155590,94.953067,13.733720,8.188370,30.896164,0,0,0,0,0

83,20:30-20:45,10.457315,18.882809,0.000000,10.516476,374.498472,8.156004,0.000000,16.118602,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.648488,526.986796,0.000000,47.671976,2.967636,43.843604,18.092663,41.942301,39.230419,125.409128,123.747125,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,37.906307,65.298443,174.815795,0.000000,9.807271,41.812106,48.087874,0.000000,14.405993,335.155590,94.953067,13.733720,8.188370,30.896164,0,0,0,0,0

84,20:45-21:00,9.596125,1.056440,0.000000,10.516476,374.498472,8.010361,0.000000,16.118602,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,526.986796,0.000000,47.671976,2.967636,37.643498,12.037408,41.942301,39.230419,125.409128,123.747125,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,9.807271,41.812106,46.579236,0.000000,14.405993,335.155590,94.953067,13.733720,8.329549,30.896164,0,0,0,0,0

85,21:00-21:15,9.596125,1.056440,0.000000,10.516476,374.498472,8.010361,0.000000,16.118602,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,526.986796,0.000000,47.671976,2.967636,37.643498,12.037408,41.942301,39.230419,125.409128,129.934481,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,9.807271,41.812106,46.579236,0.000000,14.405993,335.155590,94.953067,13.733720,8.329549,30.896164,0,0,0,0,0

86,21:15-21:30,9.596125,1.056440,0.000000,10.516476,374.498472,8.010361,0.000000,16.118602,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,526.986796,0.000000,47.671976,2.967636,37.643498,12.037408,41.942301,39.230419,125.409128,136.121838,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,9.807271,41.812106,46.579236,0.000000,14.405993,335.155590,94.953067,13.733720,8.470728,30.896164,0,0,0,0,0

87,21:30-21:45,9.596125,2.112880,0.000000,10.516476,374.498472,8.010361,0.000000,4.102917,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,526.986796,0.000000,47.671976,2.967636,37.643498,12.037408,41.942301,39.230419,125.409128,136.121838,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,9.807271,41.812106,46.579236,0.000000,14.405993,335.155590,94.953067,13.733720,8.753086,30.896164,0,0,0,0,0

88,21:45-22:00,10.457315,18.882809,0.000000,10.516476,374.498472,8.156004,0.000000,4.102917,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.648488,526.986796,0.000000,47.671976,2.967636,43.843604,18.092663,41.942301,39.230419,125.409128,136.121838,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,37.906307,65.298443,174.815795,0.000000,9.807271,41.812106,48.087874,0.000000,14.405993,335.155590,94.953067,13.733720,8.894264,30.896164,0,0,0,0,0

89,22:00-22:15,10.457315,18.882809,0.000000,10.516476,374.498472,8.156004,0.000000,4.102917,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.648488,526.986796,0.000000,47.671976,2.967636,43.843604,18.092663,41.942301,39.230419,125.409128,136.121838,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,37.906307,65.298443,174.815795,0.000000,9.807271,41.812106,48.087874,0.000000,14.405993,335.155590,94.953067,13.733720,8.894264,30.896164,0,0,0,0,0

90,22:15-22:30,10.457315,18.882809,0.000000,10.516476,374.498472,8.156004,0.000000,4.102917,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.648488,526.986796,0.000000,47.671976,2.967636,43.843604,18.092663,41.942301,39.230419,125.409128,136.121838,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,37.906307,65.298443,174.815795,0.000000,9.807271,41.812106,48.087874,0.000000,14.405993,335.155590,94.953067,13.733720,9.035443,30.896164,0,0,0,0,0

91,22:30-22:45,10.457315,18.882809,0.000000,10.516476,374.498472,8.156004,0.000000,0.000000,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.648488,526.986796,0.000000,47.671976,2.967636,43.843604,12.037408,41.942301,39.230419,125.409128,136.121838,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,37.906307,65.298443,174.815795,0.000000,9.807271,41.812106,48.087874,0.000000,14.405993,335.155590,94.953067,13.733720,9.882516,30.896164,0,0,0,0,0

92,22:45-23:00,9.596125,6.262576,0.000000,10.516476,374.498472,8.010361,0.000000,0.000000,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,526.986796,0.000000,47.671976,2.967636,37.643498,5.939511,41.942301,39.230419,125.409128,136.121838,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,9.807271,41.812106,46.579236,0.000000,14.405993,335.155590,94.953067,13.733720,9.882516,30.896164,0,0,0,0,0

93,23:00-23:15,9.596125,6.262576,0.000000,10.516476,374.498472,8.010361,0.000000,0.000000,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,526.986796,0.000000,47.671976,2.967636,37.643498,5.406478,41.942301,39.230419,125.409128,136.121838,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,9.807271,41.812106,46.579236,0.000000,14.405993,335.155590,94.953067,13.733720,9.882516,30.896164,0,0,0,0,0

94,23:15-23:30,9.596125,6.262576,0.000000,10.516476,374.498472,8.010361,0.000000,0.000000,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,526.986796,0.000000,47.671976,2.967636,37.643498,5.406478,41.942301,39.230419,125.409128,136.121838,26.544476,0.000000,76.444959,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,9.807271,41.812106,46.579236,0.000000,14.405993,335.155590,94.953067,13.733720,9.882516,30.896164,0,0,0,0,0

95,23:30-23:45,9.596125,6.262576,0.000000,10.516476,374.498472,8.010361,0.000000,0.000000,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,526.986796,0.000000,47.671976,2.967636,37.643498,5.406478,41.942301,39.230419,125.409128,136.121838,26.544476,0.000000,77.002951,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,9.807271,41.812106,46.579236,0.000000,14.405993,335.155590,94.953067,13.733720,9.882516,30.896164,0,0,0,0,0

96,23:45-24:00,9.596125,6.262576,0.000000,10.516476,374.498472,8.010361,0.000000,0.000000,5.142122,1.164790,33.451935,40.479016,0.000000,0.000000,0.000000,56.832057,93.212528,0.000000,6.478393,526.986796,0.000000,47.671976,2.967636,37.643498,5.406478,41.942301,39.230419,125.409128,136.121838,26.544476,0.000000,77.002951,0.000000,0.000000,0.000000,119.454552,62.139056,36.390055,65.298443,172.835941,0.000000,9.807271,41.812106,46.579236,0.000000,14.405993,335.155590,94.953067,13.733720,9.882516,30.896164,0,0,0,0,0

