Block,Time,RAPPC,RIHAND1,TANAKPUR,PARBATI3,JHAJJAR,BSIUL,ANTA_LF,FSTPP I & II,ANTA_GF,BRBCL,KHSTPP-II,AURY_LF,AURY_CRF,KHSTPP-I,SASAN,UNCHAHAR1,TALA,DHAULIGNGA,DADRT2,RIHAND2,TEHRI,CHAMERA1,DADRI_RF,DADRI_GF,DULHASTI,CHAMERA2,NJPC,TANDA2,NAPP,UNCHAHAR2,SEWA2,AURY_RF,SALAL,CHAMERA3,KOLDAM,KISHANGANGA,ANTA_CRF,DADRI_LF,DADRI_CRF,UNCHAHAR4,RAPPB,AURY_GF,RAMPUR,UNCHAHAR3,URI,KOTESHWR,ANTA_RF,URI2,SINGRAULI_HYDRO,RIHAND3,SINGRAULI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,52.602588,88.688000,6.791862,0.000000,629.226996,0.000000,0.000000,16.942011,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,0.000000,658.247278,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,40.858947,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,2.554214,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

49,12:00-12:15,52.602588,88.688000,0.000000,0.000000,610.689180,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.773900,0.000000,0.000000,577.410840,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,40.864056,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.870268,2.554214,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

50,12:15-12:30,52.602588,88.688000,0.000000,0.000000,600.085180,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,570.316860,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,2.554214,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

51,12:30-12:45,52.602588,88.688000,0.000000,0.000000,567.796000,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,570.316860,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,2.554214,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

52,12:45-13:00,52.602588,88.688000,0.000000,0.000000,495.496000,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,570.316860,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,2.554214,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

53,13:00-13:15,52.602588,88.688000,0.246977,0.000000,394.276000,0.000000,0.000000,13.045330,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,522.488000,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,2.554214,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

54,13:15-13:30,52.602588,88.688000,0.246977,0.000000,348.968000,0.000000,0.000000,13.045330,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,483.928000,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,2.554214,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

55,13:30-13:45,52.602588,88.688000,0.246977,0.000000,348.968000,0.000000,0.000000,13.045330,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,445.368000,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,2.554214,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

56,13:45-14:00,52.602588,88.688000,0.246977,0.000000,348.968000,0.000000,0.000000,13.045330,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,406.808000,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,2.554214,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

57,14:00-14:15,52.602588,88.688000,0.246977,0.000000,348.968000,0.000000,0.000000,13.045330,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,387.528000,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,34.056192,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

58,14:15-14:30,52.602588,88.688000,0.246977,0.000000,370.176000,0.000000,0.000000,13.045330,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,387.528000,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,34.056192,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

59,14:30-14:45,52.602588,88.688000,0.246977,0.000000,399.096000,0.000000,0.000000,17.156170,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,387.528000,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,4.257024,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

60,14:45-15:00,52.602588,88.688000,0.000000,0.000000,399.096000,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,397.168000,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

61,15:00-15:15,52.602588,88.688000,0.000000,0.000000,399.096000,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,416.448000,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

62,15:15-15:30,52.602588,88.688000,0.000000,0.000000,399.096000,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,445.368000,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

63,15:30-15:45,52.602588,88.688000,0.987907,0.000000,447.296000,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,464.648000,56.933840,15.000804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

64,15:45-16:00,52.602588,88.688000,0.987907,0.000000,524.416000,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.439199,0.000000,0.000000,512.848000,56.933840,30.001608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.921242,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

65,16:00-16:15,52.602588,88.688000,1.728838,0.000000,619.394757,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.444510,0.000000,0.000000,658.247278,56.933840,30.001608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,40.864056,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.035668,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

66,16:15-16:30,52.602588,88.688000,1.728838,0.000000,629.226996,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,0.000000,658.247278,56.933840,30.001608,0.000000,0.000000,0.000000,0.000000,0.000000,16.432344,0.000000,21.620592,40.864056,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

67,16:30-16:45,52.602588,88.688000,1.728838,0.000000,629.226996,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,0.000000,658.247278,56.933840,45.002412,0.000000,0.000000,0.000000,0.000000,0.000000,22.548828,0.000000,21.620592,40.864056,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

68,16:45-17:00,52.602588,88.688000,1.728838,0.000000,629.226996,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,0.000000,658.247278,56.933840,45.002412,0.000000,0.000000,0.000000,0.000000,0.000000,45.097655,0.000000,21.620592,40.864056,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

69,17:00-17:15,52.602588,88.688000,1.728838,0.000000,629.226996,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,8.807139,658.247278,56.933840,45.002412,0.000000,0.000000,0.000000,15.885613,12.695919,67.646483,0.000000,21.620592,40.864056,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

70,17:15-17:30,52.602588,88.688000,1.728838,0.000000,629.226996,1.060400,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,17.614277,658.247278,56.933840,45.002412,0.000000,0.000000,0.000000,31.771227,12.695919,73.032640,0.000000,21.620592,40.864056,0.000000,0.000000,12.321848,1.227558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,2.767066,17.109072,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

71,17:30-17:45,52.602588,88.688000,1.728838,3.681516,629.226996,12.572102,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,17.614277,658.247278,56.933840,45.002412,6.777884,0.000000,0.000000,47.656840,25.828741,90.195310,0.000000,21.620592,40.864056,0.000000,0.000000,53.768064,28.016547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,4.044173,25.663608,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

72,17:45-18:00,52.602588,88.688000,1.728838,15.761797,629.226996,12.572102,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,26.421416,658.247278,56.933840,45.002412,13.403456,0.000000,0.000000,47.656840,25.828741,112.744138,0.000000,21.620592,40.864056,0.000000,0.000000,53.768064,28.016547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,34.056192,25.663608,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

73,18:00-18:15,52.602588,88.688000,1.728838,15.761797,629.226996,12.572102,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,26.421416,658.247278,56.933840,45.002412,21.323680,0.000000,0.000000,47.656840,25.828741,135.292966,0.000000,21.620592,40.864056,0.000000,0.000000,53.768064,28.016547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,4.257024,25.663608,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

74,18:15-18:30,52.602588,88.688000,1.728838,15.761797,629.226996,12.572102,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,26.421416,658.247278,56.933840,45.002412,25.131480,0.000000,0.000000,47.656840,25.828741,135.292966,0.000000,21.620592,40.864056,0.000000,0.000000,53.768064,28.016547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,3.192768,25.663608,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

75,18:30-18:45,52.602588,88.688000,1.728838,15.761797,419.759340,12.572102,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,26.421416,658.247278,56.933840,45.002412,25.131480,0.000000,0.000000,47.656840,25.828741,127.807120,0.000000,21.620592,40.864056,0.000000,0.000000,53.768064,28.016547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,2.767066,25.663608,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

76,18:45-19:00,52.602588,88.688000,1.728838,15.761797,419.759340,12.572102,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,17.614277,658.247278,56.933840,45.002412,25.131480,0.000000,0.000000,47.656840,25.828741,107.723144,0.000000,21.620592,40.864056,0.000000,0.000000,53.768064,28.016547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,2.767066,25.663608,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

77,19:00-19:15,52.602588,88.688000,1.728838,15.761797,419.759340,6.286051,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,17.614277,658.247278,56.933840,45.002412,25.131480,0.000000,0.000000,31.771227,25.391837,91.290800,0.000000,21.620592,40.864056,0.000000,0.000000,12.321848,1.227558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,2.767066,17.109072,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

78,19:15-19:30,52.602588,88.688000,1.728838,3.681516,419.759340,6.286051,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,8.786764,658.247278,56.933840,45.002412,13.543583,0.000000,0.000000,31.771227,25.391837,72.119732,0.000000,21.620592,40.864056,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

79,19:30-19:45,52.602588,88.688000,1.728838,0.000000,419.759340,6.286051,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,0.000000,658.247278,56.933840,45.002412,6.092480,0.000000,0.000000,15.885613,12.695919,38.798590,0.000000,21.620592,40.864056,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

80,19:45-20:00,52.602588,88.688000,1.728838,0.000000,419.759340,6.286051,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,0.000000,658.247278,56.933840,45.002412,0.000000,0.000000,0.000000,15.885613,12.695919,29.213056,0.000000,21.620592,40.864056,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

81,20:00-20:15,52.602588,88.688000,0.987907,0.000000,419.759340,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,0.000000,658.247278,56.933840,45.002412,0.000000,0.000000,0.000000,15.885613,0.000000,16.432344,0.000000,21.620592,40.864056,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

82,20:15-20:30,52.602588,88.688000,0.987907,0.000000,419.759340,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,0.000000,658.247278,56.933840,45.002412,0.000000,0.000000,0.000000,15.885613,0.000000,0.000000,0.000000,21.620592,40.864056,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,2.767066,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

83,20:30-20:45,52.602588,88.688000,0.987907,0.000000,416.227051,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.517240,0.000000,0.000000,583.194840,56.933840,45.002412,0.000000,0.000000,0.000000,15.885613,0.000000,0.000000,0.000000,21.620592,40.864056,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.440056,34.056192,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

84,20:45-21:00,52.602588,88.688000,0.987907,0.000000,408.045198,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.773900,0.000000,0.000000,577.410840,56.933840,45.002412,0.000000,0.000000,0.000000,15.885613,0.000000,0.000000,0.000000,21.620592,35.304572,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.870268,34.056192,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

85,21:00-21:15,52.602588,88.688000,1.975814,0.000000,394.549198,0.000000,0.000000,17.487056,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.333159,0.000000,0.000000,570.249380,56.933840,45.002412,0.000000,0.000000,0.000000,15.885613,0.000000,0.000000,0.000000,21.620592,34.856023,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.786282,3.831322,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

86,21:15-21:30,52.602588,88.688000,1.975814,0.000000,327.069198,0.000000,0.000000,14.050011,0.000000,14.459964,142.205062,0.000000,0.000000,30.810211,403.694280,9.333159,0.000000,0.000000,570.249380,56.933840,45.002412,0.000000,0.000000,0.000000,15.885613,0.000000,0.000000,0.000000,21.620592,27.413943,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.786282,2.979917,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

87,21:30-21:45,52.602588,88.688000,1.975814,0.000000,269.229198,0.000000,0.000000,14.050011,0.000000,14.459964,142.205062,0.000000,0.000000,30.810211,403.694280,9.333159,0.000000,0.000000,570.249380,56.933840,45.002412,0.000000,0.000000,0.000000,15.885613,0.000000,18.714614,0.000000,21.620592,27.413943,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.786282,2.979917,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

88,21:45-22:00,52.602588,88.688000,1.975814,0.000000,230.669198,0.000000,0.000000,14.050011,0.000000,14.459964,142.205062,0.000000,0.000000,30.810211,403.694280,9.333159,0.000000,0.000000,570.249380,56.933840,30.001608,0.000000,0.000000,0.000000,15.885613,0.000000,18.714614,0.000000,21.620592,27.413943,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.786282,2.979917,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

89,22:00-22:15,52.602588,88.688000,1.975814,0.000000,252.347051,0.000000,0.000000,14.050011,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.076499,0.000000,0.000000,603.989380,56.933840,0.000000,0.000000,0.000000,0.000000,15.885613,0.000000,18.714614,0.000000,21.620592,27.079435,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.356070,2.979917,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

90,22:15-22:30,52.602588,88.688000,1.975814,0.000000,252.347051,0.000000,0.000000,14.050011,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,10.076499,0.000000,0.000000,603.989380,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.714614,0.000000,21.620592,27.079435,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.356070,34.056192,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

91,22:30-22:45,52.602588,88.688000,0.493954,0.000000,244.165198,0.000000,0.000000,14.050011,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.265679,0.000000,0.000000,567.473060,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,23.506080,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.680242,3.192768,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

92,22:45-23:00,52.602588,88.688000,0.493954,0.000000,244.165198,0.000000,0.000000,14.050011,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.265679,0.000000,0.000000,567.473060,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,23.506080,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.680242,2.341363,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

93,23:00-23:15,52.602588,88.688000,0.493954,0.000000,283.689198,0.000000,0.000000,14.050011,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.265679,0.000000,0.000000,558.204200,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,23.506080,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.680242,2.341363,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

94,23:15-23:30,52.602588,88.688000,0.493954,0.000000,294.293198,0.000000,0.000000,14.050011,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.265679,0.000000,0.000000,469.366954,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,23.506080,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.680242,2.341363,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

95,23:30-23:45,52.602588,88.688000,0.864419,0.000000,304.897198,0.000000,0.000000,14.050011,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.265679,0.000000,0.000000,413.604200,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,23.506080,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.680242,2.341363,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

96,23:45-24:00,52.602588,88.688000,0.864419,0.000000,315.501198,0.000000,0.000000,14.050011,0.000000,14.459964,142.205062,0.000000,0.000000,33.546535,403.694280,9.265679,0.000000,0.000000,365.404200,56.933840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.620592,23.506080,0.000000,0.000000,2.240336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.680242,2.341363,8.554536,0.000000,4.538705,0.700770,119.213662,121.066350,0,0,0,0,0

