Block,Time,NJPC,AURY_GF,SALAL,TANDA2,DADRI_RF,RAMPUR,PARBATI3,URI2,DADRI_CRF,DADRT2,RIHAND3,KOTESHWR,SEWA2,ANTA_LF,AURY_RF,TANAKPUR,RIHAND1,UNCHAHAR2,AURY_LF,AURY_CRF,RIHAND2,DHAULIGNGA,CHAMERA3,ANTA_CRF,CHAMERA1,SINGRAULI,DULHASTI,FSTPP I & II,MOUDA_II,KHSTPP-I,TEHRI,KGSU3AND4,NLCIIST1,RSTPSU7,UNCHAHAR4,SOLAPUR,KHARGONE-I,KSTPS7,KOLDAM,KAWAS-zLIQ,UNCHAHAR3,KAWAS-APM,KSTPS I&II,SIPAT I,RAPPB,URI,BSIUL,NLCTS2EXP,SIMHST2,KGSU1AND2,KUDGI,SINGRAULI_HYDRO,NTPL,MAPS,KKNP,VALLURNTECL,NAPP,DADRI_GF,KAWAS-RLNG,KHSTPP-II,ANTA_RF,ANTA_GF,RAPPC,KISHANGANGA,GANDHAR-APM,BRBCL,MOUDA,KAWAS-ComGas,TALA,NLCIIST2,JHAJJAR,DADRI_LF,RSTPSU1TO6,TALST2,NNTPP,NLCEXP,UNCHAHAR1,CHAMERA2,KAPS,LARA-I,GADARWARA-I,VSTPS V,KAWAS-NAPM,VSTPS IV,GANDHAR-RLNG,TAPS-II,GANDHAR-ComGas,VSTPS II,SASAN,SIPAT II,GANDHAR-NAPM,VSTPS III,VSTPS I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,153.502307,0.000000,58.182270,3.938161,0.000000,4.653390,36.736688,33.355596,0.000000,352.850145,123.684601,17.596491,17.436898,0.000000,0.000000,1.110127,88.316694,42.681567,0.000000,0.000000,117.887847,40.273058,32.256539,0.000000,40.584386,135.075071,54.814796,19.960917,3.381406,40.036901,49.943244,2.10,0.79,1.87,1.657536,1.705521,3.411042,1.292062,3.434338,0.000000,13.168660,0.000000,2.859171,5.116563,0.000000,46.773830,18.931962,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.48,462.618565,0.000000,5.69,2.92,0.19,1.78,11.508157,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

28,06:45-07:00,153.502307,0.000000,58.182270,3.938161,0.000000,4.653390,36.736688,33.355596,0.000000,352.823258,123.684601,17.596491,17.436898,0.000000,0.000000,1.110127,88.316694,42.681567,0.000000,0.000000,117.887847,40.273058,32.256539,0.000000,40.584386,135.075071,54.814796,19.960917,3.381406,40.036901,49.943244,2.10,0.85,1.87,1.657536,1.705521,3.411042,1.292062,3.087436,0.000000,11.549697,0.000000,2.859171,5.116563,0.000000,46.773830,18.931962,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.49,443.360565,0.000000,5.69,2.92,0.19,1.78,11.508157,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

29,07:00-07:15,153.502307,0.000000,58.182270,3.938161,0.000000,4.653390,36.736688,33.355596,0.000000,353.980413,123.684601,17.596491,17.436898,0.000000,0.000000,5.427290,88.316694,22.728626,0.000000,0.000000,117.887847,40.273058,32.256539,0.000000,40.584386,135.075071,54.814796,19.960917,3.381406,40.036901,49.943244,2.10,0.89,1.87,1.657536,1.705521,3.411042,1.292062,2.775223,0.000000,9.544970,0.000000,2.859171,5.116563,0.000000,46.773830,18.931962,1.73,1.42,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.47,358.350973,0.000000,5.69,2.92,0.19,1.78,11.539087,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

30,07:15-07:30,153.502307,0.000000,58.182270,3.938161,0.000000,4.653390,36.736688,33.355596,0.000000,353.956613,123.684601,17.596491,17.436898,0.000000,0.000000,5.427290,88.316694,22.728626,0.000000,0.000000,117.887847,30.204793,32.256539,0.000000,40.584386,135.075071,54.814796,19.960917,3.381406,40.036901,49.943244,2.10,0.89,1.87,1.657536,1.705521,3.411042,1.292062,2.775223,0.000000,8.804225,0.000000,2.859171,5.116563,0.000000,46.773830,18.931962,1.73,1.42,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.47,346.887868,0.000000,5.69,2.92,0.19,1.78,11.539087,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

31,07:30-07:45,119.114476,0.000000,58.182270,3.938161,0.000000,3.661123,18.368344,33.355596,0.000000,353.980413,123.684601,8.798246,17.436898,0.000000,0.000000,5.427290,92.331090,22.732006,0.000000,0.000000,117.887847,30.204793,32.256539,0.000000,27.056257,135.075071,54.814796,13.119898,3.381406,23.606264,49.943244,2.10,0.89,1.87,1.657536,1.705521,3.411042,1.292062,1.387611,0.000000,11.826464,0.000000,2.859171,5.116563,0.000000,46.773830,12.621308,1.73,1.42,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.47,346.887868,0.000000,5.69,2.92,0.19,1.78,11.539087,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

32,07:45:08:00,88.041134,0.000000,58.182270,3.938161,0.000000,2.703072,4.238849,33.355596,0.000000,353.956613,123.684601,8.798246,17.436898,0.000000,0.000000,5.550637,92.331090,22.732006,0.000000,0.000000,117.887847,20.136529,32.256539,0.000000,27.056257,135.075071,36.543197,13.119898,3.381406,23.606264,49.943244,2.10,0.89,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,11.826464,0.000000,2.859171,5.116563,0.000000,46.773830,12.621308,1.73,1.42,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.47,346.887868,0.000000,5.69,2.92,0.19,1.78,11.539087,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

33,08:00-08:15,67.325573,0.000000,58.182270,3.938161,0.000000,2.075777,0.000000,35.579302,0.000000,363.746179,123.684601,0.000000,17.436898,0.000000,0.000000,5.550637,92.331090,22.732006,0.000000,0.000000,117.887847,10.068264,21.503887,0.000000,27.056257,135.075071,36.418010,13.119898,3.381406,23.606264,49.943244,2.10,0.89,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,14.133045,0.000000,2.859171,5.116563,0.000000,46.773830,6.310654,1.73,1.42,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.47,352.218246,0.000000,5.69,2.92,0.19,1.78,11.691647,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

34,08:15-08:30,41.431122,0.000000,58.182270,3.938161,0.000000,1.277401,0.000000,35.579302,0.000000,363.742973,123.684601,0.000000,17.436898,0.000000,0.000000,5.550637,92.331090,22.732006,0.000000,0.000000,117.887847,10.068264,21.503887,0.000000,13.528129,135.075071,36.418010,13.119898,3.381406,23.606264,49.943244,2.10,0.89,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,14.133045,0.000000,2.859171,5.116563,0.000000,46.773830,6.310654,1.73,1.42,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.47,375.726084,0.000000,5.69,2.92,0.19,1.78,11.691647,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

35,08:30-08:45,20.715561,0.000000,58.182270,3.938161,0.000000,0.638700,0.000000,35.579302,0.000000,363.911084,123.684601,0.000000,17.436898,0.000000,0.000000,1.233475,92.331090,23.294253,0.000000,0.000000,117.887847,10.068264,21.503887,0.000000,13.528129,135.075071,18.271599,13.119898,3.381406,23.606264,49.943244,2.10,0.89,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,14.268918,0.000000,2.859171,4.933952,0.000000,12.756499,6.310654,1.73,1.69,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,119.403084,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.47,355.349953,0.000000,5.69,2.92,0.19,1.80,11.695123,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

36,08:45:09:00,18.644005,0.000000,58.182270,3.938161,0.000000,0.570268,0.000000,33.355596,0.000000,363.908133,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,23.294253,0.000000,0.000000,117.887847,10.068264,21.503887,0.000000,0.000000,135.075071,18.271599,13.119898,3.381406,23.606264,49.943244,2.10,0.89,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,14.268918,0.000000,2.859171,4.768568,0.000000,4.252166,6.310654,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,94.103447,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.47,364.171284,0.000000,5.69,2.92,0.19,1.81,11.695123,44.701835,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

37,09:00:09:15,18.644005,0.000000,58.182270,3.938161,0.000000,0.570268,0.000000,33.355596,0.000000,363.911084,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.270455,0.000000,0.000000,117.887847,10.068264,0.000000,0.000000,0.000000,135.075071,18.271599,13.119898,3.381406,23.606264,49.943244,2.10,0.89,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,14.024433,0.000000,2.859171,4.575620,0.000000,4.252166,12.621308,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,94.103447,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.47,341.325407,0.000000,5.69,2.92,0.19,1.81,11.652393,14.779958,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.257007,0,0,0,0,0

38,09:15-09:30,18.644005,0.000000,58.182270,3.938161,0.000000,0.570268,0.000000,33.355596,0.000000,363.908133,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.270455,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,18.271599,13.119898,3.381406,23.606264,49.943244,2.10,0.89,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,14.024433,0.000000,2.859171,4.410236,0.000000,12.756499,12.621308,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,94.103447,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.47,341.323229,0.000000,5.69,2.92,0.19,1.81,11.652393,14.779958,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.285774,0,0,0,0,0

39,09:30-09:45,18.644005,0.000000,58.182270,3.938161,0.000000,0.570268,0.000000,33.355596,0.000000,363.911777,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.270455,0.000000,0.000000,117.887847,0.000000,21.482687,0.000000,0.000000,135.075071,18.271599,13.119898,3.381406,23.606264,49.943244,2.10,0.89,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,14.268918,0.000000,2.859171,4.272416,0.000000,45.710789,12.621308,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,94.103447,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.47,346.887868,0.000000,5.69,2.92,0.19,1.81,11.825044,29.801223,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.285774,0,0,0,0,0

40,09:45-10:00,18.644005,0.000000,58.182270,3.938161,0.000000,0.570268,0.000000,33.355596,0.000000,363.911084,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.270455,0.000000,0.000000,117.887847,0.000000,21.482687,0.000000,0.000000,135.075071,18.271599,13.119898,3.381406,23.606264,37.676481,2.10,0.91,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,14.268918,0.000000,2.859171,3.362805,0.000000,51.025997,12.621308,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,94.103447,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.49,346.887868,0.000000,5.69,2.92,0.19,1.81,11.825044,29.801223,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.285774,0,0,0,0,0

41,10:00-10:15,18.644005,0.000000,58.182270,3.938161,0.000000,0.570268,0.000000,32.910854,0.000000,353.988730,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.270455,0.000000,0.000000,117.887847,0.000000,21.482687,0.000000,0.000000,135.075071,18.271599,13.119898,3.381406,23.606264,24.971621,2.10,0.91,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,13.212076,0.000000,2.859171,3.362805,0.000000,45.710789,12.621308,1.73,1.78,1.95,8.98,0.994311,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.49,348.214215,0.000000,5.69,2.92,0.19,1.81,11.774982,29.801223,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005189,1.870878,265.399312,1.800843,0.000000,1.886980,2.285774,0,0,0,0,0

42,10:15-10:30,18.644005,0.000000,58.182270,3.938161,0.000000,0.570268,0.000000,32.910854,0.000000,353.983152,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.270455,0.000000,0.000000,117.887847,0.000000,21.482687,0.000000,0.000000,135.075071,18.271599,13.119898,3.381406,23.606264,24.971621,2.10,0.92,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,11.670912,0.000000,2.859171,3.362805,0.000000,45.710789,12.621308,1.73,1.78,1.95,8.98,0.994311,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.52,348.214215,0.000000,5.69,2.92,0.19,1.81,11.774982,29.801223,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005189,1.870878,265.399312,1.800843,0.000000,1.886980,2.285774,0,0,0,0,0

43,10:30-10:45,18.644005,0.000000,58.182270,3.938161,0.000000,0.570268,0.000000,32.910854,0.000000,353.988730,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.270455,0.000000,0.000000,117.887847,0.000000,10.741344,0.000000,0.000000,135.075071,18.271599,13.119898,3.381406,23.606264,24.971621,2.10,0.92,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,8.608419,0.000000,2.859171,3.362805,0.000000,45.710789,0.000000,1.59,1.78,1.95,8.98,0.994311,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.52,349.993406,0.000000,5.69,2.92,0.19,1.81,11.774982,29.801223,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005189,1.870878,265.399312,1.800843,0.000000,1.886980,2.285774,0,0,0,0,0

44,10:45-11:00,18.644005,0.000000,58.182270,3.938161,0.000000,0.570268,0.000000,32.910854,0.000000,353.983152,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.270455,0.000000,0.000000,117.887847,0.000000,10.741344,0.000000,0.000000,135.075071,18.271599,13.119898,3.381406,23.606264,24.971621,2.10,0.92,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,8.608419,0.000000,2.859171,3.362805,0.000000,45.710789,0.000000,1.51,1.78,1.95,8.98,0.994311,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.52,349.993406,0.000000,5.69,2.92,0.19,1.81,11.774982,29.801223,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005189,1.870878,265.399312,1.800843,0.000000,1.886980,2.285774,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,58.182270,3.938161,0.000000,0.000000,0.000000,32.910854,0.000000,353.284883,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.270455,0.000000,0.000000,117.887847,0.000000,10.741344,0.000000,0.000000,135.075071,18.271599,13.119898,3.381406,23.606264,24.971621,2.10,0.92,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,8.441962,0.000000,2.859171,3.362805,0.000000,51.025997,0.000000,1.51,1.78,1.95,8.98,0.994311,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.52,348.214215,0.000000,5.69,2.92,0.19,1.81,11.763389,14.779958,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005189,1.870878,265.399312,1.800843,0.000000,1.886980,2.285774,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,58.182270,3.938161,0.000000,0.000000,0.000000,32.910854,0.000000,353.278861,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.270455,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.418010,13.119898,3.381406,23.606264,24.971621,2.10,0.92,1.87,1.657536,1.705521,3.411042,1.292062,0.000000,0.000000,8.441962,0.000000,2.859171,3.362805,0.000000,46.773830,0.000000,1.51,1.78,1.95,8.98,0.994311,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.52,348.214215,0.000000,5.69,2.92,0.19,1.81,11.763389,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005189,1.870878,265.399312,1.800843,0.000000,1.886980,2.285774,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,58.182270,3.938161,0.000000,0.000000,0.000000,32.910854,0.000000,353.284883,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.087504,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.418010,13.052495,3.381406,25.426241,24.971621,2.10,0.92,1.87,0.990558,1.705521,3.411042,1.292062,0.000000,0.000000,8.441962,0.000000,2.859171,3.362805,0.000000,46.773830,0.000000,1.34,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,98.917947,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.52,347.064744,0.000000,5.69,2.92,0.19,1.81,11.660498,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005189,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,58.182270,3.938161,0.000000,0.000000,0.000000,32.910854,0.000000,353.278861,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.087504,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.418010,13.052495,3.381406,25.426241,24.971621,2.10,0.92,1.87,0.990558,1.705521,3.411042,1.292062,0.000000,0.000000,8.441962,0.000000,2.859171,3.362805,0.000000,46.773830,0.000000,1.34,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,98.917947,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.52,347.064744,0.000000,5.69,2.92,0.19,1.81,11.660498,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005189,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,58.182270,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,363.399304,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.087504,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.418010,13.052495,3.381406,25.426241,24.971621,2.10,0.92,1.87,1.192847,1.705521,3.411042,1.292062,0.000000,0.000000,13.670432,0.000000,2.859171,3.362805,0.000000,46.773830,0.000000,1.34,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,98.917947,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.35,347.064744,0.000000,5.69,2.92,0.19,1.81,11.641765,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,58.182270,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,363.392439,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.087504,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.418010,13.052495,3.381406,25.426241,24.971621,2.10,0.92,1.87,1.192847,1.705521,3.411042,1.292062,0.000000,0.000000,13.670432,0.000000,2.859171,3.362805,0.000000,46.773830,0.000000,1.34,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,98.917947,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.35,347.064744,0.000000,5.69,2.92,0.19,1.81,11.641765,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,58.182270,3.938161,0.000000,0.000000,0.000000,25.202005,0.000000,363.102591,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.087504,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.418010,13.052495,3.381406,25.426241,24.971621,2.10,0.92,1.87,1.145606,1.705521,3.411042,1.292062,0.000000,0.000000,13.086682,0.000000,2.859171,3.362805,0.000000,46.773830,0.000000,1.34,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,98.917947,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.35,341.161409,0.000000,5.57,2.92,0.19,1.81,11.055970,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,58.182270,3.938161,0.000000,0.000000,0.000000,25.202005,0.000000,363.101533,123.684601,0.000000,17.436898,0.000000,0.000000,0.000000,92.331090,28.087504,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.418010,13.052495,3.381406,25.426241,24.971621,2.10,0.90,1.87,1.145606,1.705521,3.411042,1.292062,0.000000,0.000000,13.086682,0.000000,2.859171,3.362805,0.000000,51.025997,0.000000,1.34,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,98.917947,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.32,341.161409,0.000000,5.57,2.92,0.19,1.81,11.055970,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,80.560066,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,363.090471,123.684601,0.000000,17.436898,0.000000,0.000000,0.246695,92.331090,16.124514,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.838207,36.418010,7.312982,3.381406,19.420271,24.971621,2.10,0.90,1.87,1.145606,1.705521,3.411042,1.292062,0.000000,0.000000,13.086682,0.000000,2.859171,3.362805,0.000000,51.025997,0.000000,1.41,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,98.917947,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.32,341.161409,0.000000,5.69,2.92,0.19,1.81,11.055970,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,80.560066,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,363.089411,123.684601,0.000000,17.436898,0.000000,0.000000,0.246695,92.331090,15.562775,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.838207,36.418010,6.928451,3.381406,13.142815,24.971621,2.10,0.90,1.87,1.145606,1.705521,3.411042,1.292062,0.000000,0.000000,13.086682,0.000000,2.859171,3.362805,0.000000,47.836872,0.000000,1.48,1.78,1.95,8.98,1.014603,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,98.917947,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004123,0.000000,1.32,341.161409,0.000000,5.69,2.92,0.19,1.81,11.055970,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005010,1.870878,265.399312,1.800843,0.000000,1.886980,2.264995,0,0,0,0,0

