Block,Time,SALAL,CHAMERA3,SINGRAULI,TANDA2,BSIUL,UNCHAHAR4,ANTA_GF,PARBATI3,UNCHAHAR1,NJPC,KISHANGANGA,KOTESHWR,CHAMERA2,RIHAND2,URI2,KOLDAM,SEWA2,DADRI_RF,DADRI_CRF,TANAKPUR,RAMPUR,NAPP,RAPPC,RIHAND1,URI,ANTA_CRF,AURY_GF,RAPPB,AURY_LF,DADRT2,ANTA_LF,TEHRI,AURY_CRF,DADRI_LF,CHAMERA1,DHAULIGNGA,AURY_RF,RIHAND3,UNCHAHAR2,DADRI_GF,ANTA_RF,SIMHST2,KAWAS-RLNG,GANDHAR-ComGas,VSTPS II,KAWAS-NAPM,NNTPP,KHSTPP-II,SOLAPUR,SASAN,RSTPSU7,SIPAT I,GADARWARA-I,KKNP,VSTPS IV,VSTPS III,KHARGONE-I,VSTPS V,SIPAT II,SINGRAULI_HYDRO,KGSU1AND2,MOUDA_II,GANDHAR-NAPM,DULHASTI,KUDGI,KHSTPP-I,KSTPS7,TAPS-II,NLCIIST1,GANDHAR-RLNG,VALLURNTECL,VSTPS I,MOUDA,NTPL,GANDHAR-APM,KAWAS-APM,NLCEXP,TALA,LARA-I,KAPS,MAPS,KSTPS I&II,TALST2,NLCIIST2,KAWAS-zLIQ,RSTPSU1TO6,FSTPP I & II,NLCTS2EXP,JHAJJAR,KGSU3AND4,BRBCL,KAWAS-ComGas,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,51.501002,20.367772,138.769784,2.351036,19.077300,0.661595,0.000000,6.691393,7.912455,73.092867,2.458347,8.394844,27.943212,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,1.234244,1.409439,42.539088,57.558022,90.877303,48.930384,0.000000,0.000000,0.000000,0.000000,180.501230,0.000000,0.000000,0.000000,0.000000,40.609675,19.106467,0.000000,121.902020,12.454586,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,0.00,24.784207,1.292867,2.658549,0.77,0.000000,0.00,2.297595,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,0.00,0.40,0.000000,7.57,12.115723,0.84,232.076318,2.10,10.839401,0.000000,9.934359,0,0,0,0,0

28,06:45-07:00,51.501002,20.367772,138.769784,2.351036,19.077300,0.661595,0.000000,3.345696,7.912455,73.092867,2.458347,8.394844,27.943212,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,1.234244,1.409439,42.539088,57.558022,90.877303,48.930384,0.000000,0.000000,0.000000,0.000000,180.501230,0.000000,0.000000,0.000000,0.000000,40.609675,19.106467,0.000000,121.902020,12.454586,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,0.00,15.730197,1.292867,2.658549,0.77,0.000000,0.00,2.297595,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,0.00,0.40,0.000000,7.57,4.439423,0.84,232.076318,2.10,10.839401,0.000000,9.934359,0,0,0,0,0

29,07:00-07:15,51.501002,20.367772,138.769784,2.351036,19.077300,0.685417,0.000000,0.000000,7.912455,39.456339,2.458347,8.394844,27.943212,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,1.234244,0.762595,42.539088,57.558022,90.877303,48.930384,0.000000,0.000000,0.000000,0.000000,180.501230,0.000000,0.000000,0.000000,0.000000,40.609675,9.553234,0.000000,121.902020,12.454586,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,0.00,15.730197,1.292867,2.666771,0.73,0.000000,2.29,2.297595,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,4.439423,0.84,232.076318,2.10,10.839401,0.000000,9.934359,0,0,0,0,0

30,07:15-07:30,51.501002,20.367772,138.769784,2.351036,19.077300,0.685417,0.000000,0.000000,7.912455,20.122733,2.458347,8.394844,27.943212,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,1.234244,0.388106,42.539088,57.558022,90.877303,48.930384,0.000000,0.000000,0.000000,0.000000,180.501230,0.000000,0.000000,0.000000,0.000000,40.609675,9.553234,0.000000,121.902020,12.454586,0.000000,0.000000,0.85,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,0.00,15.730197,1.292867,2.666771,0.73,0.000000,2.29,2.297595,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,4.439423,0.84,232.076318,2.10,10.839401,0.000000,9.934359,0,0,0,0,0

31,07:30-07:45,51.501002,20.367772,138.769784,2.351036,19.077300,0.738121,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,27.943212,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,90.877303,48.930384,0.000000,0.000000,0.000000,0.000000,182.092622,0.000000,0.000000,0.000000,0.000000,40.609675,9.553234,0.000000,121.902020,22.376902,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.16,142.131305,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,0.00,22.529520,1.292867,2.672253,0.73,0.000000,2.29,2.297595,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,9.801686,0.84,232.076318,2.10,10.839401,0.000000,9.934359,0,0,0,0,0

32,07:45:08:00,51.501002,20.367772,138.769784,2.351036,19.077300,0.738121,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,27.943212,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,90.877303,48.930384,0.000000,0.000000,0.000000,0.000000,182.092622,0.000000,0.000000,0.000000,0.000000,40.609675,9.553234,0.000000,121.902020,16.308586,0.000000,0.000000,0.93,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,0.00,15.730197,1.292867,2.672253,0.73,0.000000,2.29,2.297595,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,4.439423,0.84,232.076318,2.10,10.839401,0.000000,9.934359,0,0,0,0,0

33,08:00-08:15,51.501002,20.367772,138.769784,1.162557,19.077300,0.736787,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,27.943212,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,86.104237,48.930384,0.000000,0.000000,0.000000,0.000000,182.076683,0.000000,0.000000,0.000000,0.000000,40.609675,9.553234,0.000000,121.902020,13.672450,0.000000,0.000000,0.97,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,4.87,15.730197,1.292867,2.680475,0.73,0.000000,2.29,2.297595,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,4.439423,0.84,232.076318,2.10,10.839401,0.000000,12.720506,0,0,0,0,0

34,08:15-08:30,51.501002,20.367772,138.769784,1.162557,19.077300,0.736787,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,27.943212,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,81.337706,48.930384,0.000000,0.000000,0.000000,0.000000,181.978757,0.000000,0.000000,0.000000,0.000000,40.609675,9.553234,0.000000,121.902020,13.672450,0.000000,0.000000,0.97,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,4.87,15.730197,1.292867,2.680475,0.73,0.000000,2.29,2.297595,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,4.439423,0.84,232.076318,2.10,10.839401,0.000000,12.720506,0,0,0,0,0

35,08:30-08:45,51.501002,20.367772,138.769784,1.214203,12.629173,0.736787,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,27.943212,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,81.337706,48.930384,0.000000,0.000000,0.000000,0.000000,181.978757,0.000000,0.000000,0.000000,0.000000,40.609675,9.553234,0.000000,121.902020,13.672450,0.000000,0.000000,0.96,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,4.87,15.730197,1.292867,2.685957,0.73,0.000000,2.29,2.297595,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,4.439423,0.84,232.076318,2.10,10.839401,0.000000,12.720506,0,0,0,0,0

36,08:45:09:00,51.501002,20.367772,138.769784,1.214203,12.629173,0.736787,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,27.943212,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,79.192859,48.930384,0.000000,0.000000,0.000000,0.000000,181.978757,0.000000,0.000000,0.000000,0.000000,40.609675,9.553234,0.000000,121.902020,13.672450,0.000000,0.000000,0.96,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,4.87,15.730197,1.292867,2.685957,0.73,0.000000,2.29,2.297595,1.867362,1.82,0.000000,0.000000,1.67,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,4.439423,0.84,232.076318,2.10,10.839401,0.000000,12.720506,0,0,0,0,0

37,09:00:09:15,51.501002,20.367772,138.769784,1.214203,12.629173,0.736787,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,27.943212,116.284815,34.351375,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,182.076683,0.000000,0.000000,0.000000,0.000000,40.609675,0.000000,0.000000,121.902020,13.672450,0.000000,0.000000,0.96,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,4.66,15.730197,1.292867,2.691439,0.73,0.000000,2.29,2.297595,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,4.439423,0.84,232.076318,2.10,10.839401,0.000000,12.720506,0,0,0,0,0

38,09:15-09:30,51.501002,20.367772,138.769784,1.214203,12.629173,0.736787,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,27.943212,116.284815,34.351375,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,51.057792,0.000000,0.000000,0.000000,0.000000,182.076683,0.000000,0.000000,0.000000,0.000000,27.073117,0.000000,0.000000,121.902020,24.517028,0.000000,0.000000,0.96,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,51.937806,4.66,24.276442,1.292867,2.691439,0.73,0.000000,2.29,2.297595,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,12.115723,0.84,232.076318,2.10,10.839401,0.000000,12.720506,0,0,0,0,0

39,09:30-09:45,51.501002,20.367772,138.769784,2.335136,12.629173,0.736787,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,27.943212,116.284815,34.351375,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,51.057792,0.000000,0.000000,0.000000,0.000000,182.059162,0.000000,0.000000,0.000000,0.000000,13.536558,0.000000,0.000000,121.902020,27.153164,0.000000,0.000000,0.96,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,34.625204,4.66,24.572622,1.292867,2.691439,0.73,0.000000,2.29,2.297595,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,12.115723,0.84,232.076318,2.10,10.839401,0.000000,12.720506,0,0,0,0,0

40,09:45-10:00,51.501002,20.367772,138.769784,2.335136,12.629173,0.736787,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,27.943212,116.284815,34.351375,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,182.059162,0.000000,0.000000,0.000000,0.000000,6.165436,0.000000,0.000000,121.902020,27.153164,0.000000,0.000000,0.96,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,34.625204,4.66,31.256325,1.292867,2.691439,0.76,0.000000,2.29,2.297595,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,12.115723,0.84,232.076318,2.10,10.839401,0.000000,12.720506,0,0,0,0,0

41,10:00-10:15,38.625752,20.367772,138.769784,2.335136,12.629173,0.734633,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,27.943212,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,182.059162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,27.153164,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,17.312603,8.99,31.371945,1.292867,2.691439,0.77,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.40,0.000000,7.57,12.115723,0.84,232.076318,2.10,10.839401,0.000000,12.645704,0,0,0,0,0

42,10:15-10:30,38.625752,20.347692,138.769784,2.335136,12.629173,0.734633,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,27.943212,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,182.059162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,27.153164,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.16,112.980877,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,0.000000,8.99,31.371945,1.292867,2.691439,0.81,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.42,0.000000,7.57,12.115723,0.84,232.076318,2.10,10.839401,0.000000,12.645704,0,0,0,0,0

43,10:30-10:45,38.625752,10.173847,138.769784,2.335136,12.629173,0.734633,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,27.943212,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,182.059162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,24.050020,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.16,142.131305,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,0.000000,8.99,31.371945,1.292867,2.691439,0.82,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.42,0.000000,7.57,13.038564,0.84,232.076318,2.10,10.839401,0.000000,12.645704,0,0,0,0,0

44,10:45-11:00,38.625752,0.000000,138.769784,2.335136,12.629173,0.734633,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,27.943212,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,182.059162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,24.050020,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.16,142.131305,1.706584,266.648625,1.87,5.119751,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,0.000000,8.99,31.371945,1.292867,2.691439,0.82,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.42,0.000000,7.57,13.038564,0.84,232.076318,2.10,10.839401,0.000000,12.645704,0,0,0,0,0

45,11:00-11:15,38.625752,0.000000,138.769784,2.335136,12.629173,0.728894,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,182.059162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,24.050020,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.16,142.131305,1.706584,266.648625,1.87,4.964607,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,0.000000,8.99,31.371945,1.292867,2.691439,0.82,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.42,0.000000,7.57,13.038564,0.84,232.076318,2.10,10.839401,0.000000,12.702104,0,0,0,0,0

46,11:15-11:30,38.625752,0.000000,138.769784,2.335136,12.629173,0.728894,0.000000,0.000000,7.912455,0.000000,2.458347,8.394844,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,182.059162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,24.050020,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.16,142.131305,1.706584,266.648625,1.87,4.688796,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,1.016558,1.92,3.383514,0.000000,0.000000,8.99,31.371945,1.292867,2.691439,0.82,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.42,0.000000,7.57,13.038564,0.84,232.076318,2.10,10.839401,0.000000,12.702104,0,0,0,0,0

47,11:30-11:45,38.625752,0.000000,138.769784,2.335136,12.629173,0.721976,0.000000,0.000000,11.146655,0.000000,2.458347,8.394844,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,51.057792,0.000000,0.000000,0.000000,0.000000,182.059162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,32.728457,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.18,142.131305,1.706584,266.648625,1.87,4.550890,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,0.997009,1.92,3.383514,0.000000,0.000000,8.99,31.729597,1.292867,2.691439,0.82,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.42,0.000000,7.57,17.477986,0.84,232.076318,2.10,10.839401,0.000000,12.702104,0,0,0,0,0

48,11:45-12:00,38.625752,0.000000,138.769784,2.335136,12.629173,0.721976,0.000000,0.000000,11.146655,0.000000,2.458347,8.394844,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,51.057792,0.000000,0.000000,0.000000,0.000000,182.059162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,32.728457,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.19,142.131305,1.706584,266.648625,1.87,4.550890,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.801965,0.997009,1.92,3.383514,0.000000,0.000000,8.99,31.729597,1.292867,2.691439,0.82,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.42,0.000000,7.57,17.477986,0.84,232.076318,2.10,10.839401,0.000000,12.702104,0,0,0,0,0

49,12:00-12:15,38.625752,0.000000,138.769784,2.335136,12.629173,1.375498,0.000000,0.000000,14.456354,0.000000,2.458347,8.394844,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.370273,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,182.082736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,32.738092,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.21,142.131305,1.706584,266.648625,1.87,4.550890,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.672224,0.997009,1.92,3.383514,0.000000,0.000000,8.99,31.729597,1.292867,2.691439,0.82,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.42,0.000000,7.57,17.477986,0.84,240.833666,2.10,10.839401,0.000000,18.520012,0,0,0,0,0

50,12:15-12:30,38.625752,0.000000,138.769784,2.335136,12.629173,1.375498,0.000000,0.000000,14.456354,0.000000,2.458347,8.394844,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.370273,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,182.082736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,32.738092,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.21,142.131305,1.706584,266.648625,1.87,4.550890,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.672224,0.997009,1.92,3.383514,0.000000,0.000000,8.99,31.729597,1.292867,2.691439,0.82,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.42,0.000000,7.57,17.477986,0.84,240.833666,2.10,10.839401,0.000000,18.520012,0,0,0,0,0

51,12:30-12:45,38.625752,0.000000,137.835936,2.335136,12.629173,1.375498,0.000000,0.000000,14.456354,0.000000,2.458347,8.394844,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.370273,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,182.180592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,37.738657,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.21,142.131305,1.706584,266.648625,1.87,4.550890,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.672224,0.997009,1.92,3.383514,0.000000,0.000000,8.99,31.729597,1.292867,2.691439,0.82,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.50,0.000000,7.57,17.046724,0.84,240.872206,2.10,10.839401,0.000000,18.520012,0,0,0,0,0

52,12:45-13:00,38.625752,0.000000,137.835936,2.335136,12.629173,1.375498,0.000000,0.000000,14.456354,0.000000,2.458347,8.394844,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.370273,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,182.180592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,25.206220,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.21,142.131305,1.706584,266.648625,1.87,4.550890,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.672224,0.997009,1.92,3.383514,0.000000,0.000000,8.99,31.729597,1.292867,2.691439,0.76,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.47,0.000000,7.57,17.046724,0.84,240.872206,2.10,10.839401,0.000000,18.520012,0,0,0,0,0

53,13:00-13:15,38.625752,0.000000,137.462397,2.335136,12.629173,1.375498,0.000000,0.000000,14.456354,0.000000,2.458347,8.394844,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,182.277445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,25.206220,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.21,112.980877,1.706584,266.648625,1.87,4.550890,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.672224,0.997009,1.92,3.383514,0.000000,0.000000,8.99,22.645622,1.292867,2.691439,0.76,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.47,0.000000,7.57,7.676301,0.84,240.872206,2.10,10.839401,0.000000,18.520012,0,0,0,0,0

54,13:15-13:30,38.625752,0.000000,137.462397,2.335136,12.629173,1.375498,0.000000,0.000000,14.456354,0.000000,2.458347,8.394844,13.900684,116.284815,33.382780,0.000000,16.552026,0.000000,0.000000,0.000000,0.000000,42.539088,57.558022,77.048149,48.930384,0.000000,0.000000,0.000000,0.000000,182.277445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.902020,25.206220,0.000000,0.000000,0.92,0.000000,0.000000,1.872044,0.000000,0.21,112.980877,1.706584,266.648625,1.87,4.550890,2.068586,1.56,2.585733,1.888156,1.706583,1.279076,1.672224,0.997009,1.92,3.383514,0.000000,0.000000,8.99,22.645622,1.292867,2.691439,0.76,0.000000,2.29,2.287199,1.867362,1.82,0.000000,0.000000,1.76,0.000000,4.102703,0.799281,0.23,2.860953,2.92,0.47,0.000000,7.57,7.676301,0.84,240.872206,2.10,10.839401,0.000000,18.520012,0,0,0,0,0

