Block,Time,SINGRAULI_HYDRO,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,RIHAND1,RIHAND3,SALAL,SEWA2,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,CHAMERA1,CHAMERA2,KOLDAM,PARBATI3,BSIUL,CHAMERA3,DHAULIGNGA,RAMPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
54,13:15-13:30,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

55,13:30-13:45,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

56,13:45-14:00,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

57,14:00-14:15,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,20.73185,26.46,147.515625,46.39908,418.77

58,14:15-14:30,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

59,14:30-14:45,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

60,14:45-15:00,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

61,15:00-15:15,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

62,15:15-15:30,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

63,15:30-15:45,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

64,15:45-16:00,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

65,16:00-16:15,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,17.822,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

66,16:15-16:30,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,17.822,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

67,16:30-16:45,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

68,16:45-17:00,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

69,17:00-17:15,1.01389,11.1447,0,21.4125,42.392196,26.39091,51.888,31.897382,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

70,17:15-17:30,1.01389,11.1447,0,21.4125,42.392196,26.39091,51.888,31.897382,92,123.665625,82.502,10.55736,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

71,17:30-17:45,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,10.5307,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

72,17:45-18:00,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,10.5307,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,6.365,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

73,18:00-18:15,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,10.5307,8.82,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,16.549,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

74,18:15-18:30,1.01389,11.1447,0,21.4125,42.392196,26.39091,51.888,31.897382,92,123.665625,82.502,10.5307,17.955,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

75,18:30-18:45,1.01389,11.1447,0,21.4125,42.392196,26.39091,51.888,31.897382,92,123.665625,82.502,15.804048,27.594,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,30.552,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

76,18:45-19:00,1.01389,9.7356,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,35.28,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,33.098,6.5538,29.41554,36.5917,0,0,24.112,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,46.39908,418.77

77,19:00-19:15,1.01389,9.7356,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,154.69245,0,51.3945,42.66,39.51012,0,49.7743,19.6614,30.5616,37.5164,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,42.49,418.77

78,19:15-19:30,1.01389,9.7356,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,154.69245,0,51.3945,42.66,39.51012,0,49.7743,19.6614,30.5616,37.5164,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,20.73185,26.46,147.515625,42.49,418.77

79,19:30-19:45,1.01389,9.7356,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,154.69245,0,51.3945,42.66,39.51012,0,49.7743,19.6614,30.5616,37.5164,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,42.49,418.77

80,19:45-20:00,1.01389,9.7356,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,154.69245,0,51.3945,42.66,39.51012,0,49.7743,19.6614,30.5616,37.5164,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,42.49,418.77

81,20:00-20:15,1.01389,9.7356,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,154.69245,0,51.3945,42.66,39.51012,0,49.7743,19.6614,30.5616,37.5164,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,42.49,418.77

82,20:15-20:30,1.01389,9.7356,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,154.69245,0,51.3945,42.66,39.51012,0,49.7743,19.6614,30.5616,37.5164,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,42.49,418.77

83,20:30-20:45,1.01389,9.7356,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,154.69245,0,51.3945,42.66,39.51012,0,45.828,19.6614,30.5616,37.5164,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,42.49,418.77

84,20:45-21:00,1.01389,9.7356,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,45.828,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,42.49,418.77

85,21:00-21:15,1.01389,9.7356,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,45.828,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,42.49,418.77

86,21:15-21:30,1.01389,9.7356,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,45.828,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,26.46,147.515625,42.49,418.77

87,21:30-21:45,1.01389,9.7356,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,45.828,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,42.49,418.77

88,21:45-22:00,1.01389,10.5042,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,16.1704,38.6616,154.69245,0,51.3945,42.66,39.51012,0,45.828,19.6614,30.5616,37.5164,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,42.49,418.77

89,22:00-22:15,1.01389,10.5042,0,19.414,42.392196,24.858,47.472,31.897382,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,16.1704,38.6616,154.69245,0,51.3945,42.66,39.51012,0,45.828,19.6614,30.5616,37.5164,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,40.062,418.77

90,22:15-22:30,1.01389,10.5042,0,19.414,42.392196,24.858,47.472,31.897382,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,16.1704,38.6616,154.69245,0,51.3945,42.66,39.51012,0,45.828,19.6614,30.5616,37.5164,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,27.93,147.515625,40.062,418.77

91,22:30-22:45,1.01389,10.5042,0,19.414,42.392196,24.1675,47.472,31.897382,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,16.1704,38.6616,154.69245,0,51.3945,42.66,39.51012,0,35.644,19.6614,30.5616,37.5164,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,28.518,147.515625,40.062,418.77

92,22:45-23:00,1.01389,10.5042,0,19.414,42.392196,24.1675,47.472,31.897382,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,16.1704,38.6616,154.69245,0,51.3945,42.66,39.51012,0,35.644,19.6614,30.5616,37.5164,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,28.518,147.515625,40.062,418.77

93,23:00-23:15,1.01389,10.5042,0,19.414,42.392196,24.1675,47.472,31.897382,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,152.9405,0,51.3945,42.66,39.51012,0,35.644,19.6614,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,28.518,147.515625,40.062,418.77

94,23:15-23:30,1.01389,10.5042,0,19.414,42.392196,24.1675,47.472,31.897382,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,35.644,19.6614,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,28.518,147.515625,40.062,418.77

95,23:30-23:45,1.01389,10.5042,0,19.414,42.392196,24.1675,47.472,31.897382,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,31.825,19.6614,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,28.518,147.515625,37.634,418.77

96,23:45-24:00,1.01389,10.5042,0,19.414,42.392196,24.1675,47.472,31.897382,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,31.825,19.6614,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,20.73185,28.518,147.515625,37.634,418.77

