Block,Time,RIHAND1,KOLDAM,AURY_CRF,RAMPUR,UNCHAHAR3,UNCHAHAR1,KISHANGANGA,CHAMERA3,TEHRI,JHAJJAR,DULHASTI,DADRT2,RAPPB,URI,TANDA2,ANTA_LF,UNCHAHAR2,ANTA_GF,SALAL,AURY_GF,SINGRAULI_HYDRO,ANTA_CRF,RIHAND2,BSIUL,UNCHAHAR4,TANAKPUR,CHAMERA1,RIHAND3,DADRI_CRF,KOTESHWR,SEWA2,DADRI_GF,ANTA_RF,AURY_RF,NAPP,DHAULIGNGA,SINGRAULI,RAPPC,AURY_LF,DADRI_RF,DADRI_LF,PARBATI3,URI2,CHAMERA2,NJPC,KHSTPP-II,KHSTPP-I,SASAN,BRBCL,FSTPP I & II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,24.541033,0.000000,74.168833,0.000000,0.754018,0.000000,120.287898,18.918797,0.783351,0.000000,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,10.501598,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,98.014038,30.207852,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

49,12:00-12:15,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,0.000000,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,24.541033,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,0.783351,0.991084,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,10.501598,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,115.100954,35.803106,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

50,12:15-12:30,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,0.000000,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,24.541033,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,0.783351,0.991084,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,10.501598,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,115.100954,35.803106,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

51,12:30-12:45,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,0.000000,0.000000,362.174114,38.152355,367.181371,0.000000,39.504101,5.181808,0.000000,24.541033,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,0.783351,0.991084,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,10.501598,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,115.100954,35.803106,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

52,12:45-13:00,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,0.000000,0.000000,362.174114,38.152355,367.181371,0.000000,39.504101,5.181808,0.000000,24.541033,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,0.783351,0.991084,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,10.501598,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,115.100954,35.803106,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

53,13:00-13:15,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,0.000000,0.000000,362.174114,38.152355,367.181371,0.000000,39.504101,5.181808,0.000000,24.541033,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,0.783351,0.247771,0.000000,126.284015,0.000000,0.000000,18.182077,0.000000,0.000000,0.000000,49.274509,10.501598,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,91.124748,24.980193,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

54,13:15-13:30,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,0.000000,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,24.541033,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,0.783351,0.247771,0.000000,126.284015,0.000000,0.000000,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,78.886347,24.980193,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

55,13:30-13:45,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,0.000000,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,24.541033,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,0.783351,0.247771,0.000000,126.284015,0.000000,0.000000,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,114.618951,35.803106,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

56,13:45-14:00,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,0.000000,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,24.541033,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,12.612531,0.783351,0.247771,0.000000,126.284015,0.000000,0.000000,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,126.786810,39.553500,404.992467,19.343741,9.256984,0.000000,0,0,0,0,0

57,14:00-14:15,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,0.000000,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,24.541033,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,0.783351,0.247771,13.587136,126.284015,0.000000,0.000000,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,126.786810,39.553500,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

58,14:15-14:30,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,0.000000,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,1.423088,0.247771,13.587136,126.284015,0.000000,0.000000,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,0.000000,0.000000,126.786810,39.553500,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

59,14:30-14:45,93.862802,0.000000,0.000000,0.000000,24.114252,19.427008,5.377496,0.000000,0.000000,370.077933,38.152355,376.136717,0.000000,39.504101,5.181808,0.000000,38.819974,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,1.423088,0.000000,13.587136,126.284015,0.000000,0.000000,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,0.000000,0.000000,142.469594,39.553500,404.992467,19.343741,9.039484,0.000000,0,0,0,0,0

60,14:45-15:00,93.862802,0.000000,0.000000,0.000000,24.114252,19.427008,5.377496,0.000000,0.000000,379.748933,38.152355,423.166790,0.000000,39.504101,5.181808,0.000000,38.819974,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,1.423088,0.000000,27.174272,126.284015,0.000000,0.000000,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,0.000000,0.000000,142.938927,39.553500,404.992467,19.343741,9.039484,0.000000,0,0,0,0,0

61,15:00-15:15,93.862802,0.000000,0.000000,0.000000,24.114252,19.427008,5.377496,0.000000,0.000000,413.597433,19.076178,408.167069,0.000000,39.504101,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,1.423088,0.000000,27.174272,126.284015,0.000000,0.000000,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,0.000000,0.000000,142.938927,44.775840,404.992467,19.343741,9.039484,0.000000,0,0,0,0,0

62,15:15-15:30,93.862802,0.000000,0.000000,0.000000,24.114252,19.427008,5.377496,0.000000,0.000000,432.939433,19.076178,447.818169,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,12.612531,1.423088,0.000000,27.174272,126.284015,0.000000,0.000000,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,0.000000,0.000000,142.938927,44.872550,404.992467,19.343741,9.039484,0.000000,0,0,0,0,0

63,15:30-15:45,93.862802,0.000000,0.000000,0.000000,24.114252,19.427008,5.377496,0.000000,0.000000,442.610433,38.152355,483.600869,0.000000,12.812141,5.181808,0.000000,38.593697,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,12.612531,1.423088,0.000000,27.174272,126.284015,0.000000,0.000000,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,0.000000,0.000000,142.938927,44.872550,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

64,15:45-16:00,93.862802,0.000000,0.000000,0.000000,26.729659,21.885473,5.377496,0.000000,0.000000,461.952433,38.152355,513.580969,0.000000,4.270714,5.181808,0.000000,38.593697,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,12.612531,1.423088,0.000000,27.174272,126.284015,0.000000,0.000000,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,0.000000,0.000000,142.938927,44.872550,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

65,16:00-16:15,93.862802,0.000000,0.000000,0.000000,26.729659,21.885473,5.377496,0.000000,0.000000,544.155933,38.152355,531.124163,0.000000,4.270714,5.181808,0.000000,38.593697,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,1.423088,0.000000,40.761408,126.284015,0.000000,0.000000,18.709627,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,0.000000,0.000000,142.938927,44.872550,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

66,16:15-16:30,93.862802,0.000000,0.000000,0.000000,26.729659,21.885473,5.377496,0.000000,0.000000,564.300626,38.152355,545.630663,0.000000,12.812141,5.181808,0.000000,38.593697,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,1.423088,0.000000,40.761408,126.284015,0.000000,0.000000,18.709627,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,0.000000,0.000000,142.938927,44.872550,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

67,16:30-16:45,93.862802,0.000000,0.000000,0.000000,23.538229,21.885473,5.377496,0.000000,0.000000,593.886632,38.152355,560.137163,0.000000,34.165709,5.181808,0.000000,38.593697,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,1.423088,0.000000,40.761408,126.284015,0.000000,0.000000,18.709627,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,0.000000,0.000000,142.938927,44.872550,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

68,16:45-17:00,93.862802,0.000000,0.000000,0.000000,23.538229,21.885473,5.377496,0.000000,0.000000,614.040996,38.152355,590.378284,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,1.423088,0.000000,40.761408,126.284015,0.000000,0.000000,18.709627,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,0.000000,0.000000,142.938927,44.872550,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

69,17:00-17:15,93.862802,2.242416,0.000000,0.744702,26.729659,21.885473,5.377496,0.000000,0.000000,652.616322,57.228532,594.311093,0.000000,39.504101,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,1.423088,0.000000,40.761408,126.284015,0.000000,8.919085,18.709627,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,18.544495,0.000000,19.397836,142.938927,44.872550,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

70,17:15-17:30,93.862802,4.484831,0.000000,0.908536,26.729659,21.885473,5.377496,0.000000,0.000000,652.616322,57.228532,666.057192,0.000000,39.504101,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,1.423088,0.000000,40.761408,126.284015,0.000000,8.919085,18.709627,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,18.544495,3.956156,23.708465,142.938927,44.872550,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

71,17:30-17:45,93.862802,4.484831,0.000000,1.668132,26.729659,21.885473,5.377496,0.000000,9.709534,652.616322,57.228532,666.057192,0.000000,39.504101,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,1.423088,0.000000,40.761408,126.284015,0.000000,8.919085,18.709627,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,15.453745,15.634728,43.106301,142.938927,44.872550,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

72,17:45-18:00,93.862802,4.484831,0.000000,2.666033,26.729659,21.885473,5.377496,11.217119,19.419068,652.616322,57.228532,666.057192,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,1.423088,0.000000,40.761408,126.284015,0.000000,8.919085,18.709627,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,15.453745,15.634728,68.970082,142.938927,44.872550,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

73,18:00-18:15,93.862802,4.484831,0.000000,3.112853,26.729659,21.885473,5.377496,11.217119,19.573187,652.616322,57.228532,666.057192,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,0.000000,40.761408,126.284015,0.000000,8.919085,18.709627,0.000000,0.000000,0.000000,49.274509,9.131824,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,15.453745,15.634728,80.824314,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

74,18:15-18:30,93.862802,6.727246,0.000000,4.572469,26.729659,21.885473,5.377496,22.434239,29.128602,652.616322,57.228532,666.057192,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,0.000000,40.761408,126.284015,0.000000,8.919085,18.709627,0.000000,0.000000,0.000000,49.274509,18.263649,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,15.453745,31.269456,118.542327,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

75,18:30-18:45,93.862802,8.969662,0.000000,5.942720,26.729659,21.885473,5.475269,33.685305,41.920528,652.616322,57.228532,627.250505,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,80.911454,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,6.194276,40.761408,126.284015,0.000000,10.033970,19.323056,0.000000,0.000000,0.000000,49.274509,27.395473,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,27.816742,47.948609,154.105025,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

76,18:45-19:00,93.862802,8.969662,0.000000,5.942720,26.729659,21.885473,5.475269,33.685305,41.920528,652.616322,57.228532,613.432207,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,80.911454,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,6.194276,40.761408,126.284015,0.000000,10.033970,19.323056,0.000000,0.000000,0.000000,49.274509,42.103798,145.054314,65.753982,0.000000,0.000000,0.000000,3.688875,27.816742,47.948609,154.105025,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

77,19:00-19:15,93.862802,8.969662,0.000000,5.942720,26.729659,21.885473,5.475269,33.685305,41.920528,652.616322,57.228532,662.968244,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,80.911454,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,6.194276,40.761408,126.284015,0.000000,10.033970,19.323056,0.000000,0.000000,0.000000,49.274509,42.103798,145.054314,65.753982,0.000000,0.000000,0.000000,18.951964,27.816742,47.948609,154.105025,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

78,19:15-19:30,93.862802,8.969662,0.000000,5.942720,26.729659,21.885473,5.475269,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,80.911454,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,6.194276,40.761408,126.284015,0.000000,10.033970,19.323056,0.000000,0.000000,0.000000,49.274509,42.103798,145.054314,65.753982,0.000000,0.000000,0.000000,37.903927,27.816742,47.948609,154.105025,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

79,19:30-19:45,93.862802,8.969662,0.000000,5.942720,26.729659,21.885473,5.475269,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,80.911454,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,6.194276,40.761408,126.284015,0.000000,10.033970,19.323056,0.000000,0.000000,0.000000,49.274509,42.103798,145.054314,65.753982,0.000000,0.000000,0.000000,37.903927,30.907491,47.948609,154.105025,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

80,19:45-20:00,93.862802,8.969662,0.000000,5.942720,26.729659,21.885473,5.475269,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,80.911454,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,6.194276,40.761408,126.284015,0.000000,10.033970,19.323056,0.000000,0.000000,0.000000,49.274509,42.103798,145.054314,65.753982,0.000000,0.000000,0.000000,37.903927,30.907491,47.948609,154.105025,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

81,20:00-20:15,93.862802,8.969662,0.000000,5.942720,26.729659,21.885473,5.475269,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,80.911454,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,6.194276,40.761408,126.284015,0.000000,10.033970,19.323056,0.000000,0.000000,0.000000,49.274509,42.103798,145.054314,65.753982,0.000000,0.000000,0.000000,18.951964,30.907491,47.948609,154.105025,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

82,20:15-20:30,93.862802,8.969662,0.000000,5.942720,26.729659,21.885473,5.475269,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,80.911454,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,6.194276,40.761408,126.284015,0.000000,10.033970,19.323056,0.000000,0.000000,0.000000,49.274509,42.103798,145.054314,65.753982,0.000000,0.000000,0.000000,18.951964,30.907491,47.948609,154.105025,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

83,20:30-20:45,93.862802,8.969662,0.000000,5.138442,26.729659,21.885473,5.377496,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,0.000000,40.761408,126.284015,0.000000,8.919085,18.709627,0.000000,0.000000,0.000000,49.274509,27.395473,145.054314,65.753982,0.000000,0.000000,0.000000,3.688875,30.907491,46.904184,133.090703,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

84,20:45-21:00,93.862802,8.969662,0.000000,3.738402,26.729659,21.885473,5.377496,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,0.000000,40.761408,126.284015,0.000000,8.919085,18.709627,0.000000,0.000000,0.000000,49.274509,27.395473,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,46.904184,96.989177,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

85,21:00-21:15,93.862802,8.969662,0.000000,3.738402,26.729659,21.885473,5.377496,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,0.000000,40.761408,126.284015,0.000000,8.919085,18.709627,0.000000,0.000000,0.000000,49.274509,27.395473,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,46.904184,96.989177,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

86,21:15-21:30,93.862802,8.969662,0.000000,3.738402,26.729659,21.885473,5.377496,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,0.000000,40.761408,126.284015,0.000000,8.919085,18.709627,0.000000,0.000000,0.000000,49.274509,27.395473,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,46.904184,96.989177,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

87,21:30-21:45,93.862802,8.969662,0.000000,5.138442,26.729659,21.885473,5.377496,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,0.000000,40.761408,126.284015,0.000000,8.919085,18.709627,0.000000,0.000000,0.000000,49.274509,27.395473,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,46.904184,133.090703,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

88,21:45-22:00,93.862802,8.969662,0.000000,5.138442,26.729659,21.885473,5.475269,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,80.911454,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,2.106054,40.761408,126.284015,0.000000,20.067940,19.323056,0.000000,0.000000,0.000000,49.274509,32.722371,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,47.948609,133.090703,142.938927,44.872550,404.992467,19.343741,6.452491,0.000000,0,0,0,0,0

89,22:00-22:15,93.862802,8.969662,0.000000,5.942720,26.729659,21.885473,5.475269,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,80.911454,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,2.106054,40.761408,126.284015,0.000000,20.067940,19.323056,0.000000,0.000000,0.000000,49.274509,42.103798,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,47.948609,154.105025,142.938927,44.872550,404.992467,19.343741,7.465659,0.000000,0,0,0,0,0

90,22:15-22:30,93.862802,8.969662,0.000000,5.927826,26.729659,21.885473,5.475269,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,80.911454,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,2.106054,40.761408,126.284015,0.000000,20.067940,19.323056,0.000000,0.000000,0.000000,49.274509,42.103798,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,47.948609,153.566196,142.938927,44.872550,404.992467,19.343741,8.386119,0.000000,0,0,0,0,0

91,22:30-22:45,93.862802,8.969662,0.000000,5.138442,26.729659,21.885473,5.475269,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,80.911454,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,2.106054,40.761408,126.284015,0.000000,20.067940,19.323056,0.000000,0.000000,0.000000,49.274509,42.103798,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,47.948609,133.090703,142.938927,44.872550,404.992467,19.343741,9.058253,0.000000,0,0,0,0,0

92,22:45-23:00,93.862802,8.969662,0.000000,5.138442,26.729659,21.885473,5.377496,33.685305,41.920528,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,0.000000,40.761408,126.284015,0.000000,19.176031,18.709627,0.000000,0.000000,0.000000,49.274509,18.263649,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,46.904184,133.090703,142.938927,44.872550,404.992467,19.343741,9.141029,0.000000,0,0,0,0,0

93,23:00-23:15,93.862802,8.969662,0.000000,5.138442,26.729659,21.885473,5.377496,33.685305,38.838136,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,0.000000,40.761408,126.284015,0.000000,18.953055,18.709627,0.000000,0.000000,0.000000,49.274509,9.131824,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,46.904184,133.090703,142.938927,44.872550,404.992467,19.343741,9.730389,0.000000,0,0,0,0,0

94,23:15-23:30,93.862802,8.969662,0.000000,3.738402,26.729659,21.885473,5.377496,33.685305,38.838136,652.616322,57.228532,665.767062,0.000000,34.165709,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,0.000000,40.761408,126.284015,0.000000,18.953055,18.709627,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,46.904184,96.989177,142.938927,44.872550,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

95,23:30-23:45,93.862802,8.969662,0.000000,1.668132,26.729659,21.885473,5.377496,33.685305,19.419068,652.616322,57.228532,665.767062,0.000000,12.812141,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,0.000000,40.761408,126.284015,0.000000,10.033970,18.709627,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,46.904184,43.106301,142.938927,44.872550,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

96,23:45-24:00,93.862802,8.969662,0.000000,0.834066,26.729659,21.885473,5.377496,33.685305,9.709534,652.616322,57.228532,665.767062,0.000000,4.270714,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,0.000000,1.423088,0.000000,40.761408,126.284015,0.000000,10.033970,18.709627,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,30.907491,46.904184,21.553150,142.938927,44.872550,404.992467,19.343741,9.813164,0.000000,0,0,0,0,0

