Block,Time,NR/01102023/06022042/L_NR_2012_02,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/30092023/31122025/SH-07,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/16062024/30062024/1000011196-KWHPS-BRPL(DISCOM),NR/01062024/30062024/1000011017-PPGCL-BRPL,NR/01062024/30062024/JPL-BRPL(PTC)GNA,WR/01102023/31032046/L_NR_2020_05,NR/01102023/14082046/L_NR_2021_16,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/24112044/L_NR_2020_07,L_NR_2019_19,NR/01102023/25072045/L_NR_2021_15,NR/01102023/13082046/L_NR_2021_12,NR/22102023/11042047/L_NR_2021_17,NR/26072023/31072042/L_NR_2023_07,WR/01102023/29112042/L_NR_2019_05,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/01102023/L_NR_2020_06,WR/01102023/01102023/L_NR_2022_09,NR/01102023/02122045/L_NR_2021_13,NR/01102023/08032047/L_NR_2021_14,NR/26072023/25122043/L_NR_2023_10,WR/01102023/16072048/L_NR_2022_08,SR/01102023/07102043/L_NR_2018_61,NR/22102023/11042047/L_NR_2021_16,WR/01102023/30052048/L_NR_2022_10,NR/01102023/02012046/L_NR_2021_17,NR/01102023/31102037/L_NR_2019_11,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01102023/19072037/LT-05,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/22052037/LT-59,NR/01062024/30062024/APPCPL/180/F25/GNA/12300,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/30042040/GNA_LT_35,NR/01062024/30062024/8588/OAN/GMRETL/GPHHPPL-BRPL,NR/01062024/30062024/NDMC/D-46/EE(Power)/2024,NR/20062024/30062024/1000011400-GOHP-BRPL(DISCOM),NR/01062024/30062024/1000011034-ACBL-BRPL,NR/01102023/05012040/L_NR_2020_02,NR/01102023/06022042/L_NR_2012_07,NR/01102023/31052040/LT-31,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01062024/30062024/1000011195-SIEL-BRPL(DISCOM),NR/24062024/24062024/IEX_240623_01279,NR/24062024/24062024/IEX-240623-01278-1,NR/01062024/30062024/IIPL/(JPL(TM)-BRPL)/BRPLT-169/24-25/1,NR/01062024/30062024/IEPL01,NR/01102023/23072042/L_NR_2012_04,NR/01102023/30042040/GNA_LT_36,NR/30092023/26122029/SH-06,NR/01062024/30062024/R2
51,12:30-12:45,164.890000,13.080000,18.380000,31.290000,0.000000,0.000000,0.000000,27,0,33,9,104.981856,45,230,47,189,33,33,9,29.33,46,90.13,81,8.66,43.61,93,29.33,0,8.830000,272.770000,66.180000,15.610000,10.090000,0.000000,100.500000,13.500000,24.120000,21.750000,0.000000,0.000000,6.440000,57.590000,13.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.840000,30.870000,0.000000

52,12:45-13:00,201.490000,13.080000,18.380000,31.290000,0.000000,0.000000,0.000000,28,0,33,9.33,105.196224,45,230,47,189,33,33,9.34,30.33,46,90.08,81,8.66,43.61,93,30.33,0,8.830000,272.770000,66.180000,15.610000,10.090000,0.000000,100.500000,13.500000,24.120000,21.750000,0.000000,0.000000,6.440000,57.590000,13.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.840000,30.870000,0.000000

53,13:00-13:15,201.490000,12.980000,22.950000,31.290000,0.000000,0.000000,0.000000,25,0,33,8.33,103.754112,45,230,47,189,33,33,8.34,24,46,89.97,81,8.66,43.61,93,24,0,9.360000,272.770000,66.180000,15.610000,10.090000,0.000000,71.560000,13.500000,24.120000,21.750000,0.000000,0.000000,6.310000,57.590000,13.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.840000,22.950000,0.000000

54,13:15-13:30,201.490000,12.980000,22.950000,31.290000,0.000000,0.000000,0.000000,26,0,33,8.67,100.733472,45,230,47,189,33,33,8.66,25.33,46,89.97,81,8.66,43.61,93,25.33,0,9.360000,272.770000,66.180000,15.610000,10.090000,0.000000,69.460000,13.500000,24.120000,21.750000,0.000000,0.000000,6.310000,57.590000,13.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.840000,22.950000,0.000000

55,13:30-13:45,201.490000,12.980000,20.230000,31.290000,0.000000,0.000000,0.000000,27,0,33,9,102.243792,44,230,47,186,33,33,9,27,46,89.87,79,8.66,43.61,93,27,0,9.360000,272.770000,66.180000,15.610000,10.090000,0.000000,69.460000,13.390000,24.120000,21.750000,0.000000,0.000000,6.310000,57.590000,13.390000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.720000,20.230000,0.000000

56,13:45-14:00,249.720000,12.980000,20.230000,31.290000,0.000000,0.000000,0.000000,28,0,33,9.33,97.225632,44,230,47,186,33,33,9.34,28.67,46,89.92,79,8.66,43.61,93,28.67,0,9.360000,272.770000,66.180000,15.610000,10.090000,0.000000,69.460000,13.190000,24.120000,21.750000,0.000000,0.000000,6.310000,57.590000,13.190000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.510000,20.230000,0.000000

57,14:00-14:15,261.920000,12.800000,20.230000,31.290000,0.000000,0.000000,0.000000,25,0,33,8.33,91.876176,43,230,44,186,33,33,8.34,21.33,46,89.77,79,8.66,43.61,88,21.33,0,9.590000,272.770000,66.180000,16.090000,10.250000,0.000000,98.400000,12.920000,24.120000,21.750000,0.000000,0.000000,6.310000,76.490000,12.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.250000,20.230000,0.000000

58,14:15-14:30,261.920000,12.800000,20.230000,31.290000,0.000000,0.000000,0.000000,25.5,0,33,8.5,86.507232,42,227.48,42,179,33,33,8.5,22.67,45.5,89.42,76,8.66,43.61,85,22.67,0,9.590000,272.770000,93.030000,16.090000,10.250000,0.000000,100.500000,12.490000,24.120000,21.750000,0.000000,0.000000,6.310000,76.490000,12.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.800000,20.230000,0.000000

59,14:30-14:45,261.920000,12.800000,20.230000,31.290000,0.000000,0.000000,0.000000,26.5,0,33,8.83,81.255216,41,177.12,40,172,33,33,8.84,24,35.43,88.75,73,8.66,43.61,80,24,0,9.590000,272.770000,93.030000,16.090000,10.250000,0.000000,100.500000,12.060000,24.120000,21.750000,0.000000,0.000000,6.310000,76.090000,12.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.360000,20.230000,0.000000

60,14:45-15:00,261.920000,12.800000,20.230000,31.290000,0.000000,0.000000,0.000000,28,0,33,9.33,75.973968,41,168.03,38,165,33,33,9.34,25.33,33.6,86.9,70,9.34,43.61,77,25.33,0,9.590000,272.770000,93.030000,16.090000,10.250000,0.000000,100.500000,11.530000,24.120000,21.750000,0.000000,0.000000,6.310000,76.090000,11.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.810000,20.230000,0.000000

61,15:00-15:15,261.920000,12.800000,20.230000,31.290000,0.000000,0.000000,0.000000,30,0,33,10,66.181248,38,160.27,37,151,33,33,10,26.67,32.05,83.19,64,15,43.61,73,26.67,0,10.130000,272.770000,93.030000,16.090000,10.320000,0.000000,100.500000,11.070000,24.120000,21.750000,0.000000,0.000000,6.440000,76.490000,11.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.350000,20.230000,0.000000

62,15:15-15:30,261.920000,12.800000,20.230000,31.290000,0.000000,0.000000,0.000000,32.5,0,33,10.83,59.750208,36,152.51,35,144,33,33,10.84,28.33,30.5,78.32,61,16,43.61,70,28.33,0,10.130000,272.770000,93.030000,16.090000,10.320000,0.000000,100.500000,10.440000,24.120000,21.750000,0.000000,0.000000,6.440000,76.490000,10.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.700000,20.230000,0.000000

63,15:30-15:45,261.920000,12.800000,20.230000,31.290000,0.000000,0.000000,0.000000,40,0,33,13.33,53.98176,34,144.76,31,133,33,33,13.34,30,28.95,73.05,57,20.34,43.61,64,30,0,10.130000,272.770000,93.030000,16.090000,10.320000,0.000000,71.560000,9.630000,24.120000,21.750000,0.000000,0.000000,6.440000,76.490000,9.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.870000,20.230000,0.000000

64,15:45-16:00,261.920000,12.800000,20.230000,31.290000,0.000000,0.000000,0.000000,43.5,0,33,14.5,48.495888,33,137,28,125,33,33,14.5,34.33,27.4,67.51,53,21,43.61,60,34.33,0,10.130000,272.770000,93.030000,16.090000,10.320000,0.000000,53.060000,9.000000,24.120000,21.750000,0.000000,0.000000,6.440000,76.490000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.220000,20.230000,0.000000

65,16:00-16:15,261.920000,12.800000,20.230000,31.290000,0.000000,0.000000,48.240000,64.5,0,33,21.5,44.257248,30,129.15,27,116,33,33,21.5,41.67,25.83,61.74,49,22.34,43.01,55,41.67,0,10.360000,272.770000,93.030000,16.090000,10.320000,0.000000,53.060000,8.200000,24.120000,21.750000,0.000000,0.000000,6.590000,75.690000,8.200000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,8.400000,20.230000,0.000000

66,16:15-16:30,261.920000,12.800000,20.230000,31.290000,0.000000,0.000000,48.240000,73,0,33,24.33,40.895568,28,121.3,23,102,33,33,24.34,43.33,24.26,55.66,43,24.34,43.01,49,43.33,0,10.360000,272.770000,93.030000,16.090000,10.320000,0.000000,53.060000,7.400000,24.120000,21.750000,0.000000,0.000000,6.590000,75.690000,7.400000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,7.580000,20.230000,0.000000

67,16:30-16:45,261.920000,12.800000,22.950000,31.290000,0.000000,0.000000,48.240000,82.5,0,33,27.5,36.432816,26,113.45,20,88,20.87,22,27.5,61.67,22.69,49.29,37,26,43.01,42,61.67,0,10.360000,272.770000,93.030000,8.620000,10.320000,0.000000,53.060000,6.570000,24.120000,21.750000,0.000000,0.000000,6.590000,75.690000,6.570000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,6.730000,22.950000,0.000000

68,16:45-17:00,261.920000,12.800000,22.950000,31.290000,0.000000,0.000000,48.240000,92.5,0,33,30.83,32.457264,21,105.6,18,75,10.97,12,30.84,66.33,21.12,42.19,32,28.34,43.01,37,66.33,0,10.360000,272.770000,93.030000,8.620000,10.320000,0.000000,53.060000,5.660000,24.120000,21.750000,0.000000,0.000000,6.590000,75.690000,5.660000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,5.800000,22.950000,0.000000

69,17:00-17:15,261.920000,12.980000,22.950000,31.290000,0.000000,24.120000,48.240000,97,0,33,32.33,27.828864,18,91.11,15,65,4.08,7,32.34,66.67,18.22,35,28,35,43.01,30,66.67,0,10.590000,272.770000,93.030000,15.610000,10.320000,0.000000,53.060000,4.700000,24.120000,21.750000,0.000000,0.000000,6.770000,75.690000,4.700000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,4.820000,22.950000,24.120000

70,17:15-17:30,261.920000,12.980000,22.950000,31.290000,0.000000,24.120000,48.240000,100,0,33,33.33,23.23944,15,78.89,11,53,0.58,1,33.34,67,15.78,28.38,23,35,43.01,24,67,0,10.590000,272.770000,93.030000,15.610000,10.320000,0.000000,53.060000,3.800000,24.120000,21.750000,0.000000,0.000000,6.770000,75.690000,3.800000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,3.900000,22.950000,24.120000

71,17:30-17:45,261.920000,12.980000,22.950000,31.290000,0.000000,24.120000,48.240000,100,0,24.61,33.33,18.835152,11,65.96,8,42,0,0,33.34,71.67,13.19,21.78,18,35,43.01,17,71.67,0,10.590000,272.770000,93.030000,15.610000,10.320000,0.000000,53.060000,2.890000,24.120000,21.750000,0.000000,0.000000,6.770000,75.690000,2.890000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,2.970000,22.950000,24.120000

72,17:45-18:00,261.920000,12.980000,22.950000,31.290000,0.000000,24.120000,48.240000,100,0,16.05,33.33,14.56728,7,52.87,5,28,0,0,33.34,71.67,10.57,15.41,12,35,43.01,10,71.67,0,10.590000,272.770000,66.180000,15.610000,10.320000,0.000000,53.060000,2.260000,24.120000,21.750000,0.000000,0.000000,6.770000,75.690000,2.260000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,2.320000,22.950000,24.120000

73,18:00-18:15,261.920000,13.170000,22.950000,31.290000,0.000000,24.120000,48.240000,100,0,0,33.33,10.659936,5,43.23,3,14,0,0,33.34,71.67,8.65,9.73,6,35,43.01,5,71.67,0,10.590000,272.770000,70.340000,15.610000,10.400000,0.000000,53.060000,1.670000,24.120000,21.750000,0.000000,0.000000,6.960000,57.590000,1.670000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,1.710000,22.950000,24.120000

74,18:15-18:30,261.920000,13.170000,22.950000,31.290000,0.000000,24.120000,48.240000,100,0,0,33.33,7.122864,5,30.88,1,7,0,0,33.34,71.67,6.18,5.26,3,35,43.01,3,71.67,0,10.590000,272.770000,85.090000,15.610000,10.400000,0.000000,82.000000,1.180000,24.120000,21.750000,0.000000,0.000000,6.960000,75.690000,1.180000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,1.210000,22.950000,24.120000

75,18:30-18:45,261.920000,13.170000,22.950000,31.290000,0.000000,24.120000,48.240000,117.5,0,0,39.17,3.332448,3,21.71,1,4,0,0,39.16,78.33,4.34,2.28,1,41.66,43.01,1,78.33,0,10.590000,272.770000,85.090000,15.610000,10.400000,0.000000,100.500000,0.780000,24.120000,21.750000,0.000000,0.000000,6.960000,75.690000,0.780000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,0.800000,22.950000,24.120000

76,18:45-19:00,261.920000,13.170000,22.950000,31.290000,0.000000,24.120000,48.240000,117.5,0,0,39.17,0.818496,3,14,0,1,0,0,39.16,78.33,2.8,0,0,41.66,43.01,0,78.33,0,10.590000,272.770000,85.090000,15.610000,10.400000,0.000000,100.500000,0.460000,24.120000,21.750000,0.000000,0.000000,6.960000,75.690000,0.460000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,0.470000,22.950000,24.120000

77,19:00-19:15,261.920000,13.450000,14.150000,31.290000,0.000000,24.120000,48.240000,117.5,0,0,39.17,0,1,8.36,0,1,0,0,39.16,78.33,1.67,0,0,41.66,43.01,0,78.33,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.080000,24.120000,21.750000,0.000000,0.000000,7.330000,87.020000,0.080000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,0.080000,14.150000,24.120000

78,19:15-19:30,261.920000,13.450000,14.150000,31.290000,0.000000,24.120000,48.240000,117.5,0,0,39.17,0,0.5,3.74,0,0,0,0,39.16,78.33,0.75,0,0,41.66,43.01,0,78.33,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.010000,24.120000,21.750000,0.000000,0.000000,7.330000,87.020000,0.010000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,0.010000,14.150000,24.120000

79,19:30-19:45,261.920000,13.450000,30.870000,31.290000,0.000000,24.120000,48.240000,117.5,0,0,39.17,0,0,0.23,0,0,0,0,39.16,78.33,0.05,0,0,31.66,42.61,0,78.33,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,0.000000,0.000000,7.330000,87.020000,0.000000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

80,19:45-20:00,261.920000,13.450000,30.870000,31.290000,0.000000,24.120000,48.240000,117.5,0,0,39.17,0,0,0,0,0,0,0,39.16,77.67,0,0,0,31.66,39.61,0,77.67,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,0.000000,0.000000,7.330000,87.020000,0.000000,0.000000,48.240000,0.000000,0.000000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

81,20:00-20:15,261.920000,17.500000,30.870000,30.780000,0.000000,24.120000,48.240000,117.5,0,0,39.17,0,0,0,0,0,0,0,39.16,59,0,0,0,31,36.42,0,59,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,7.610000,87.020000,0.000000,0.000000,24.240000,0.000000,0.000000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

82,20:15-20:30,261.920000,17.500000,30.870000,30.780000,0.000000,24.120000,48.240000,117.5,0,0,39.17,0,0,0,0,0,0,0,39.16,58.67,0,0,0,31,33.22,0,58.67,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,7.610000,87.020000,0.000000,0.000000,24.240000,0.000000,0.000000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

83,20:30-20:45,261.920000,17.500000,30.870000,30.780000,0.000000,24.120000,48.240000,74.5,0,0,24.83,0,0,0,0,0,0,0,24.84,43.33,0,0,0,15,40.41,0,43.33,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,7.610000,87.020000,0.000000,0.000000,24.240000,0.000000,0.000000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

84,20:45-21:00,261.920000,17.500000,30.870000,30.780000,0.000000,24.120000,48.240000,73.5,0,0,24.5,0,0,0,0,0,0,0,24.5,42.67,0,0,0,15,38.81,0,42.67,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,7.610000,87.020000,0.000000,0.000000,24.240000,0.000000,0.000000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

85,21:00-21:15,261.920000,17.680000,30.870000,28.260000,0.000000,24.120000,48.240000,72.5,0,0,24.17,0,0,0,0,0,0,0,24.16,28.67,0,0,0,8.34,31.62,0,28.67,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,7.880000,87.020000,0.000000,0.000000,24.240000,0.000000,0.000000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

86,21:15-21:30,261.920000,17.680000,30.870000,28.260000,0.000000,24.120000,48.240000,71.5,0,0,23.83,0,0,0,0,0,0,0,23.84,29.67,0,0,0,8.34,31.02,0,29.67,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,7.880000,87.020000,0.000000,0.000000,24.240000,0.000000,0.000000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

87,21:30-21:45,261.920000,17.680000,30.870000,28.260000,0.000000,24.120000,48.240000,59.31,0,0,19.77,0,0,0,0,0,0,0,19.78,40.67,0,0,0,27.66,19.4,0,40.67,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,8.340000,87.020000,0.000000,0.000000,24.240000,0.000000,0.000000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

88,21:45-22:00,261.920000,17.680000,30.870000,28.260000,0.000000,24.120000,48.240000,62.89,0,0,20.97,0,0,0,0,0,0,0,20.96,43.33,0,0,0,27,19.4,0,43.33,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,8.340000,87.020000,0.000000,0.000000,24.240000,0.000000,0.000000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

89,22:00-22:15,261.920000,17.870000,30.870000,29.270000,0.000000,24.120000,48.240000,66.85,0,0,22.28,0,0,0,0,0,0,0,22.29,33.33,0,0,0,26.34,19.4,0,33.33,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,8.160000,87.020000,0.000000,0.000000,24.240000,96.470000,48.240000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

90,22:15-22:30,261.920000,17.870000,30.870000,28.270000,0.000000,24.120000,48.240000,71.38,0,0,23.79,0,0,0,0,0,0,0,23.8,33.33,0,0,0,25.34,19.4,0,33.33,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,8.160000,87.020000,0.000000,0.000000,24.240000,96.470000,48.240000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

91,22:30-22:45,261.920000,17.870000,30.870000,28.270000,0.000000,24.120000,48.240000,76.36,0,0,25.45,0,0,0,0,0,0,0,25.46,33.67,0,0,0,24.34,30.02,0,33.67,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,8.160000,87.020000,0.000000,0.000000,24.240000,96.470000,48.240000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

92,22:45-23:00,261.920000,17.870000,30.870000,28.270000,0.000000,24.120000,48.240000,81.65,0,0,27.22,0,0,0,0,0,0,0,27.22,34.33,0,0,0,23.66,29.22,0,34.33,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,8.160000,87.020000,0.000000,0.000000,24.240000,96.470000,48.240000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

93,23:00-23:15,261.920000,18.050000,30.870000,27.250000,0.000000,24.120000,48.240000,86.79,0,0,28.93,0,0,0,0,0,0,0,28.93,35.33,0,0,0,23.34,28.81,0,35.33,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,7.880000,87.020000,0.000000,0.000000,24.240000,96.470000,48.240000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

94,23:15-23:30,261.920000,18.050000,30.870000,27.250000,0.000000,24.120000,48.240000,91.71,0,0,30.57,0,0,0,0,0,0,0,30.56,36.67,0,0,0,23.34,28.61,0,36.67,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,7.880000,87.020000,0.000000,0.000000,24.240000,96.470000,48.240000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

95,23:30-23:45,261.920000,18.050000,30.870000,27.250000,0.000000,24.120000,48.240000,93.09,0,0,31.03,0,0,0,0,0,0,0,31.03,38,0,0,0,23.34,28.01,0,38,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,7.880000,87.020000,0.000000,0.000000,24.240000,96.470000,48.240000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

96,23:45-24:00,261.920000,18.050000,30.870000,27.250000,0.000000,24.120000,48.240000,104.82,0,0,34.94,0,0,0,0,0,0,0,34.94,39,0,0,0,26.34,27.41,0,39,0,10.590000,272.770000,93.030000,15.610000,10.400000,0.000000,100.500000,0.000000,24.120000,21.750000,67.530000,24.120000,7.880000,87.020000,0.000000,0.000000,24.240000,96.470000,48.240000,24.120000,38.590000,0.000000,0.000000,30.870000,24.120000

