Block,Time,KOLDAM,AURY_GF,PARBATI3,SEWA2,DADRI_GF,ANTA_LF,DULHASTI,UNCHAHAR4,AURY_CRF,BSIUL,RAMPUR,JHAJJAR,SINGRAULI,ANTA_RF,RIHAND3,UNCHAHAR2,SINGRAULI_HYDRO,CHAMERA3,CHAMERA2,NAPP,RIHAND2,RIHAND1,URI2,URI,RAPPB,TEHRI,UNCHAHAR1,SALAL,CHAMERA1,KISHANGANGA,DADRI_CRF,DADRT2,ANTA_CRF,TANDA2,RAPPC,TANAKPUR,UNCHAHAR3,AURY_LF,DHAULIGNGA,DADRI_RF,KOTESHWR,ANTA_GF,DADRI_LF,NJPC,AURY_RF,BRBCL,KHSTPP-II,TALA,FSTPP I & II,KHSTPP-I,KUDGI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,417.758140,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,46.953562,0.000000,0.000000,11.727661,23.586973,0.000000,0.000000,0.000000,428.918021,0.000000,0.000000,49.064616,11.763039,14.592277,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,14.872108,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,417.758140,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,46.953562,0.000000,0.000000,11.727661,23.586973,0.000000,0.000000,0.000000,431.817821,0.000000,0.000000,49.064616,11.763039,14.592277,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,417.758140,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,12.805517,0.000000,0.000000,11.727661,23.586973,0.000000,0.000000,0.000000,429.884621,0.000000,0.000000,49.064616,11.763039,14.592277,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,417.758140,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,12.805517,0.000000,0.000000,11.727661,23.586973,0.000000,0.000000,0.000000,434.910941,0.000000,0.000000,49.064616,11.763039,14.592277,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,417.758140,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,12.805517,0.000000,0.000000,11.727661,23.586973,0.000000,0.000000,0.000000,460.815821,0.000000,0.000000,49.064616,11.763039,14.592277,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,417.758140,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,12.805517,0.000000,0.000000,11.727661,23.586973,0.000000,0.000000,0.000000,466.615421,0.000000,0.000000,49.064616,11.763039,14.592277,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,347.373645,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,12.805517,0.000000,0.000000,8.699400,23.586973,0.000000,0.000000,0.000000,448.250021,0.000000,0.000000,49.064616,11.763039,10.632600,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,343.600170,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,12.805517,0.000000,0.000000,8.699400,23.586973,0.000000,0.000000,0.000000,443.417021,0.000000,0.000000,49.064616,11.763039,10.632600,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,350.875800,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,12.805517,0.000000,0.000000,8.699400,23.586973,0.000000,0.000000,0.000000,465.648821,0.000000,0.000000,49.064616,11.763039,10.632600,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,443.024968,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,12.805517,0.000000,0.000000,14.702373,23.586973,0.000000,0.000000,0.000000,562.502141,0.000000,0.000000,49.064616,11.763039,19.138293,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,21.342528,0.000000,0.000000,19.317501,23.586973,0.000000,0.000000,0.000000,589.086734,0.000000,0.000000,49.064616,11.763039,25.508671,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,21.342528,0.000000,0.000000,19.317501,23.586973,0.000000,0.000000,0.000000,589.086734,0.000000,0.000000,49.064616,11.763039,25.508671,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,418.531420,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,21.342528,0.000000,0.000000,11.804989,34.818865,0.000000,0.000000,0.000000,550.197323,0.000000,0.000000,49.064616,11.763039,15.674869,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,15.629922,13.435740,42.801639,74.23,337.319235,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,418.531420,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,21.342528,0.000000,0.000000,11.804989,83.116001,0.000000,0.000000,0.000000,550.197323,0.000000,0.000000,49.064616,11.763039,15.674869,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,74.23,337.319235,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.976297,0.813607,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,21.342528,0.000000,0.000000,11.804989,83.116001,0.000000,0.000000,0.000000,550.197323,0.000000,0.000000,49.064616,11.763039,15.674869,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,74.23,337.319235,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.976297,0.813607,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,21.342528,0.000000,0.000000,11.804989,83.116001,0.000000,0.000000,0.000000,550.197323,0.000000,0.000000,49.064616,11.763039,15.674869,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,61.879026,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,74.23,337.319235,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.976297,0.813607,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,21.342528,0.000000,0.000000,11.804989,83.116001,0.000000,0.000000,0.000000,550.197323,0.000000,0.000000,49.064616,11.763039,15.674869,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,74.23,337.319235,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.976297,0.813607,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,21.342528,0.000000,0.000000,11.804989,38.750027,0.000000,0.000000,0.000000,564.696323,0.000000,0.000000,49.064616,11.763039,15.674869,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,74.23,337.319235,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.976297,0.813607,0.000000,9.019345,38.712330,56.024039,88.927200,15.603244,21.342528,0.000000,0.000000,16.424950,38.750027,0.000000,0.000000,0.000000,624.952137,0.000000,0.000000,49.064616,11.763039,22.045246,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,74.23,337.319235,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.976297,0.813607,0.000000,9.019345,38.712330,56.024039,88.927200,15.603244,21.342528,0.000000,0.000000,16.424950,38.750027,0.000000,0.000000,0.000000,624.952137,0.000000,0.000000,49.064616,11.763039,22.045246,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,74.23,337.319235,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,446.569200,100.043100,0.000000,119.535193,40.976297,0.813607,0.000000,9.019345,38.712330,56.024039,88.927200,20.804325,12.805517,0.000000,0.000000,16.424950,38.750027,0.000000,0.000000,0.000000,624.952137,0.000000,0.000000,49.064616,11.763039,22.045246,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,73.229616,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,74.23,337.319235,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,446.569200,100.043100,0.000000,119.535193,40.976297,0.813607,0.000000,9.019345,38.712330,56.024039,88.927200,20.804325,12.805517,0.000000,0.000000,16.424950,38.750027,0.000000,0.000000,0.000000,624.952137,0.000000,0.000000,49.064616,11.267753,22.045246,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,82.383318,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,67.66,337.319235,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,446.569200,100.043100,0.000000,119.535193,40.976297,0.813607,0.000000,9.019345,38.712330,56.024039,88.927200,20.804325,12.805517,0.000000,0.000000,16.424950,38.750027,0.000000,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,22.045246,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,86.960169,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,74.23,337.319235,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,446.569200,100.043100,0.000000,119.535193,40.976297,0.813607,0.000000,9.019345,38.712330,56.024039,88.927200,20.804325,19.208275,0.000000,14.919471,16.424950,38.750027,0.000000,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,22.045246,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,90.438576,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,74.23,337.319235,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,1.063260,0.000000,446.569200,100.043100,0.000000,119.535193,40.976297,0.813607,0.000000,9.019345,38.712330,56.024039,88.927200,20.804325,19.208275,0.000000,30.082525,16.424950,38.750027,0.000000,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,22.045246,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,90.438576,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,74.23,337.319235,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,1.063260,0.000000,446.569200,100.043100,0.000000,119.535193,40.976297,0.813607,0.000000,9.019345,38.712330,56.024039,88.927200,20.804325,19.208275,0.000000,43.844976,16.424950,38.750027,13.515968,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,22.045246,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,90.438576,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,74.23,337.319235,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,1.063260,0.000000,446.569200,100.043100,0.000000,119.535193,40.976297,0.813607,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,46.953562,0.000000,43.844976,19.317419,38.750027,13.515968,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508215,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,90.438576,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,74.23,333.839475,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,3.076204,3.478890,0.000000,0.000000,47.785375,0.000000,0.000000,1.063260,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.813607,9.354600,9.019345,38.712330,56.024039,88.927200,13.002703,46.953562,0.000000,50.787097,19.317501,38.750027,27.108297,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,90.438576,0.000000,12.747521,142.342386,15.629922,13.435740,42.830046,74.23,333.839475,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,7.382891,3.478890,0.000000,0.000000,47.785375,0.000000,0.000000,1.063260,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.813607,18.709200,25.511860,38.712330,56.024039,88.927200,13.002703,17.074022,0.000000,60.165050,19.317501,38.750027,39.707928,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,100.690722,0.000000,12.747521,142.342386,15.629922,13.435740,42.244286,74.23,333.839475,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,11.074336,5.025063,0.000000,0.000000,47.785375,0.000000,0.000000,3.189780,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.813607,28.092110,38.190482,38.712330,56.024039,88.927200,13.002703,16.006896,0.000000,60.165050,19.317501,38.750027,39.707928,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,113.048220,0.000000,12.747521,142.342386,15.629922,13.435740,42.244286,74.23,333.839475,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,47.412925,15.276193,0.000000,0.000000,47.785375,0.000000,0.000000,19.004709,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.813607,28.092110,38.190482,38.712330,56.024039,88.927200,13.002703,16.006896,0.000000,60.165050,19.317501,38.750027,40.740334,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,0.000000,0.000000,19.061352,0.000000,0.000000,135.657864,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,74.23,333.839475,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,47.412925,15.276193,0.000000,0.000000,47.785375,0.000000,0.000000,19.004709,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.813607,28.092110,38.190482,38.712330,56.024039,88.927200,13.002703,23.476781,0.000000,60.165050,19.317501,38.750027,40.740334,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,0.000000,0.000000,19.061352,0.000000,0.000000,135.657864,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,62.35,333.839475,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,47.412925,15.276193,0.000000,0.000000,47.785375,0.000000,0.000000,19.004709,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,28.092110,38.190482,38.712330,56.024039,88.927200,13.002703,23.476781,0.000000,60.165050,19.317501,38.750027,40.740334,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,0.000000,0.000000,19.061352,0.000000,0.000000,135.657864,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,57.80,333.839475,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,47.412925,15.276193,0.000000,0.000000,47.785375,0.000000,0.000000,19.004709,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,28.092110,38.190482,38.712330,56.024039,88.927200,13.002703,23.476781,0.000000,60.165050,19.317501,38.750027,40.740334,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,0.000000,0.000000,19.061352,0.000000,0.000000,135.657864,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,53.65,333.839475,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,47.412925,15.276193,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,28.092110,38.190482,38.712330,56.024039,88.927200,9.752027,23.476781,0.000000,60.165050,19.317501,38.750027,40.740334,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,0.000000,0.000000,19.061352,0.000000,0.000000,135.657864,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,48.72,333.839475,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,47.412925,15.276193,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,28.092110,38.190482,38.712330,56.024039,88.927200,9.752027,23.476781,0.000000,60.165050,19.317501,38.750027,40.740334,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,0.000000,0.000000,19.061352,0.000000,0.000000,135.657864,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,43.79,333.839475,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,7.382891,15.276193,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,28.092110,38.190482,38.712330,56.024039,88.927200,9.752027,23.476781,0.000000,60.165050,19.317501,38.750027,40.740334,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,0.000000,0.000000,19.061352,0.000000,0.000000,135.657864,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,40.11,333.839475,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,3.076204,10.204744,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,28.092110,38.190482,38.712330,56.024039,88.927200,9.752027,23.476781,0.000000,58.459968,19.317501,38.750027,27.108297,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,0.000000,0.000000,17.155217,0.000000,0.000000,113.048220,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,36.34,333.839475,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,10.204744,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,28.092110,38.190482,38.712330,56.024039,88.927200,9.752027,19.208275,0.000000,58.459968,19.317501,38.750027,27.108297,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,0.000000,0.000000,17.155217,0.000000,0.000000,113.048220,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,33.54,333.839475,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,10.204744,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,28.092110,38.190482,38.712330,56.024039,88.927200,9.752027,19.208275,0.000000,58.459968,19.317501,38.750027,27.108297,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,0.000000,0.000000,17.155217,0.000000,0.000000,113.048220,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,32.38,333.839475,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,10.204744,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,28.092110,38.190482,38.712330,56.024039,88.927200,11.702433,19.208275,0.000000,58.459968,19.317501,38.750027,27.108297,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,17.620925,0.000000,17.155217,0.000000,0.000000,113.048220,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,29.87,333.839475,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,10.204744,0.000000,0.000000,47.785375,0.000000,0.000000,3.189780,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,28.092110,38.190482,38.712330,56.024039,88.927200,11.702433,21.342528,0.000000,60.165050,19.317501,38.750027,40.740334,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,18.131676,0.000000,19.061352,0.000000,0.000000,135.657864,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,29.00,333.839475,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,10.204744,0.000000,0.000000,47.785375,0.000000,0.000000,19.004709,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,28.092110,38.190482,38.712330,56.024039,88.927200,11.702433,21.342528,0.000000,60.165050,19.317501,38.750027,40.740334,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,18.131676,0.000000,19.061352,0.000000,0.000000,135.657864,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,26.97,333.839475,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,10.204744,0.000000,0.000000,47.785375,0.000000,0.000000,19.004709,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,28.092110,38.190482,38.712330,56.024039,88.927200,11.702433,21.342528,0.000000,60.165050,19.317501,23.586973,40.740334,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,18.131676,0.000000,19.061352,0.000000,0.000000,135.657864,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,26.00,333.839475,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,10.204744,0.000000,0.000000,47.785375,0.000000,0.000000,19.004709,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,28.092110,38.190482,38.712330,56.024039,88.927200,14.302974,21.342528,0.000000,60.165050,19.317501,23.586973,40.740334,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,18.131676,0.000000,19.061352,0.000000,0.000000,135.657864,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,25.13,333.839475,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,10.204744,0.000000,0.000000,47.785375,0.000000,0.000000,19.004709,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,28.092110,38.190482,38.712330,56.024039,88.927200,14.302974,21.342528,0.000000,58.459968,19.317501,23.586973,40.740334,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,18.131676,0.000000,19.061352,0.000000,0.000000,135.657864,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,23.20,333.839475,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,10.204744,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,18.709200,38.190482,38.712330,56.024039,88.927200,11.702433,17.074022,0.000000,58.459968,19.317501,23.586973,27.108297,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,17.620925,0.000000,8.577608,0.000000,0.000000,113.048220,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,18.56,333.839475,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,5.025063,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.795115,9.354600,38.190482,38.712330,56.024039,88.927200,10.402163,17.074022,0.000000,58.459968,19.317501,23.586973,13.580111,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,9.781895,25.508671,0.000000,17.620925,0.000000,8.577608,0.000000,0.000000,90.438576,0.000000,12.747521,142.342386,15.629922,12.092166,41.070834,11.12,333.839475,0,0,0,0,0

