Block,Time,DHAULIGNGA,URI,UNCHAHAR4,DADRT2,AURY_CRF,RIHAND3,ANTA_RF,SALAL,SEWA2,RIHAND1,RAMPUR,TEHRI,RAPPC,DULHASTI,NJPC,DADRI_RF,KOLDAM,UNCHAHAR3,CHAMERA3,RIHAND2,UNCHAHAR1,DADRI_LF,AURY_GF,AURY_LF,DADRI_CRF,ANTA_LF,NAPP,ANTA_CRF,SINGRAULI_HYDRO,RAPPB,CHAMERA2,AURY_RF,KHSTPP-I,SINGRAULI,UNCHAHAR2,URI2,KISHANGANGA,BRBCL,JHAJJAR,KOTESHWR,KHSTPP-II,PARBATI3,CHAMERA1,FSTPP I & II,TANDA2,DADRI_GF,TALA,BSIUL,TANAKPUR,KUDGI,SASAN,ANTA_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,8.514931,0.000000,329.298092,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.754461,130.153500,27.734361,9.078351,0.000000,17.601865,229.455800,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,102.19,403.736157,0.000000,0,0,0,0,0

48,11:45-12:00,0.000000,8.514931,0.000000,329.298092,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.754461,130.153500,27.734361,9.078351,0.000000,18.138867,229.455800,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,102.19,403.736157,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,6.386198,0.000000,295.554592,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,214.994300,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,102.19,403.736157,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,6.386198,0.000000,264.818410,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,214.994300,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,102.19,403.736157,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,6.386198,0.000000,255.177410,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.125656,214.994300,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,102.19,403.736157,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,6.386198,0.000000,216.613410,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,157.148300,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,102.19,403.736157,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,6.386198,0.000000,215.068439,0.000000,69.945937,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,114.727900,8.555423,80.183522,0.000000,0.000000,17.128760,0.000000,0.000000,0.000000,0.000000,3.087530,95.45,403.736157,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,6.386198,0.000000,215.068439,0.000000,84.512370,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,114.727900,8.555423,80.183522,0.000000,0.000000,13.753272,0.000000,0.000000,0.000000,0.000000,3.087530,95.45,403.736157,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,6.386198,0.000000,181.324939,0.000000,94.253390,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,114.727900,8.555423,80.183522,0.000000,0.000000,13.753272,0.000000,0.000000,0.000000,0.000000,3.087530,95.45,403.736157,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,6.386198,0.000000,176.661106,0.000000,100.612112,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,114.727900,8.555423,80.183522,0.000000,0.000000,13.753272,0.000000,0.000000,0.000000,0.000000,3.087530,95.45,403.736157,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,6.386198,0.000000,176.661106,0.000000,106.970833,0.000000,12.323126,0.000000,88.697200,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,114.727900,8.555423,80.183522,0.000000,0.000000,13.753272,0.000000,0.000000,0.000000,0.000000,3.087530,95.45,403.736157,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,6.386198,0.000000,178.049410,0.000000,113.329555,0.000000,12.323126,0.000000,88.697200,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,137.866300,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,95.45,403.736157,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,47.896488,0.000000,204.682824,0.000000,118.591848,0.000000,12.323126,0.000000,88.697200,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,157.148300,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,95.45,403.736157,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,47.896488,0.000000,254.898836,0.000000,119.226029,0.000000,12.323126,0.000000,88.697200,0.000000,15.002360,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,166.789300,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,95.45,403.736157,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,6.386198,0.000000,288.731753,0.000000,119.226029,0.000000,12.323126,0.000000,88.697200,0.000000,15.002360,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,166.789300,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,11.494258,95.45,403.736157,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,6.386198,0.000000,288.731753,0.000000,119.226029,0.000000,12.323126,0.000000,88.697200,0.000000,15.002360,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,166.789300,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,11.494258,95.45,403.736157,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,6.386198,0.000000,327.295753,0.000000,119.226029,0.000000,12.323126,0.000000,88.697200,0.000000,15.002360,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,214.994300,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,11.494258,95.45,403.736157,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,6.386198,0.000000,327.295753,0.000000,119.226029,0.000000,12.323126,0.000000,88.697200,0.000000,30.004720,52.118668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,42.754461,125.091975,27.734361,9.078351,0.000000,19.281969,214.994300,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,11.494258,95.45,403.736157,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,6.386198,0.000000,327.295753,0.000000,119.226029,0.000000,76.526614,0.000000,88.697200,0.000000,30.004720,52.118668,15.887261,18.260054,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,42.754461,125.091975,40.863186,9.078351,0.000000,19.281969,214.994300,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.705036,102.19,403.736157,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,6.386198,0.000000,327.295753,0.000000,119.226029,0.000000,76.526614,0.000000,88.697200,0.000000,30.004720,52.118668,15.887261,24.194572,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,42.754461,125.091975,40.863186,9.078351,0.000000,19.281969,217.886600,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.705036,102.19,403.736157,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,6.386198,0.000000,327.295753,0.000000,119.226029,0.000000,76.526614,0.000000,88.697200,0.000000,30.004720,52.118668,15.887261,36.520108,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,42.754461,131.156474,40.863186,9.078351,0.000000,19.281969,217.886600,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.705036,102.19,403.736157,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,6.386198,0.000000,327.295753,0.000000,119.226029,0.000000,76.526614,0.000000,88.697200,0.000000,30.004720,52.118668,15.887261,36.520108,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,42.754461,131.599650,40.863186,9.078351,0.000000,19.281969,217.886600,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.705036,111.84,403.736157,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,6.386198,0.000000,329.302395,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,30.004720,52.118668,15.887261,36.520108,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,40.964609,125.091975,40.870316,9.078351,0.000000,19.281969,217.886600,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.705036,124.37,403.736157,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,6.386198,0.000000,329.302395,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,30.004720,52.118668,15.887261,54.780162,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,40.964609,125.091975,40.870316,9.078351,0.000000,19.281969,217.886600,8.555423,80.183522,0.000000,6.778587,19.638717,0.000000,0.000000,0.000000,0.000000,3.705036,124.37,403.736157,0.000000,0,0,0,0,0

71,17:30-17:45,8.787675,6.386198,0.000000,329.302395,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,60.009440,52.118668,15.887261,73.040216,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,12.697236,0.000000,40.964609,125.091975,40.870316,9.078351,0.000000,19.281969,217.886600,8.555423,80.183522,3.681898,13.481010,19.638717,0.000000,0.000000,0.000000,0.000000,3.705036,124.37,403.736157,0.000000,0,0,0,0,0

72,17:45-18:00,17.616105,6.386198,0.000000,329.302395,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,60.009440,52.118668,31.774522,91.300270,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,12.697236,0.000000,40.964609,125.091975,40.870316,9.078351,0.000000,19.281969,217.886600,8.555423,80.183522,15.763432,27.038184,19.638717,0.000000,0.000000,0.000000,0.000000,3.705036,131.12,403.736157,0.000000,0,0,0,0,0

73,18:00-18:15,26.424157,6.386198,0.000000,329.302395,0.000000,119.226029,0.000000,2.240568,4.369494,88.697200,0.000000,60.009440,52.118668,47.661784,112.755833,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,25.394471,0.000000,40.964609,125.091975,40.870316,9.078351,0.000000,19.281969,217.886600,17.110847,80.183522,31.526864,38.081950,19.638717,0.000000,0.000000,0.000000,2.121020,3.705036,131.12,403.736157,0.000000,0,0,0,0,0

74,18:15-18:30,35.232209,6.386198,0.000000,329.302395,0.000000,119.226029,0.000000,2.240568,10.157788,88.697200,0.000000,60.009440,52.118668,47.661784,135.307000,0.000000,0.000000,0.000000,9.330406,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,38.091707,0.000000,40.964609,125.091975,40.870316,9.078351,0.000000,19.281969,217.886600,28.175861,80.183522,31.526864,40.634964,19.638717,0.000000,0.000000,0.000000,12.573407,3.705036,131.12,403.736157,0.000000,0,0,0,0,0

75,18:30-18:45,35.232209,6.386198,0.000000,329.302395,0.000000,119.226029,0.000000,2.240568,10.157788,88.697200,0.000000,60.009440,52.118668,47.661784,135.307000,0.000000,0.000000,0.000000,9.330406,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,38.091707,0.000000,40.964609,125.091975,40.870316,9.078351,0.000000,19.281969,217.886600,28.175861,80.183522,31.526864,40.634964,19.638717,0.000000,0.000000,0.000000,12.573407,3.705036,131.12,403.736157,0.000000,0,0,0,0,0

76,18:45-19:00,35.232209,10.643664,0.000000,329.302395,0.000000,119.226029,0.000000,2.240568,10.157788,88.697200,0.000000,60.009440,52.118668,47.661784,135.307000,0.000000,0.000000,0.000000,9.330406,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,38.091707,0.000000,40.964609,125.091975,40.870316,9.078351,0.000000,19.281969,217.886600,28.175861,80.183522,31.526864,40.634964,19.638717,0.000000,0.000000,0.000000,12.573407,3.705036,131.12,403.736157,0.000000,0,0,0,0,0

77,19:00-19:15,35.232209,6.386198,0.000000,304.863421,0.000000,119.226029,0.000000,2.240568,10.157788,88.697200,0.000000,60.009440,52.118668,47.661784,135.307000,0.000000,0.000000,0.000000,18.679226,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,38.091707,0.000000,40.964609,130.153500,36.344425,9.078351,0.000000,19.281969,214.994300,28.175861,80.183522,15.763432,27.038184,19.638717,0.000000,0.000000,0.000000,12.573407,3.705036,131.12,403.736157,0.000000,0,0,0,0,0

78,19:15-19:30,35.232209,6.386198,0.000000,266.888236,0.000000,119.226029,0.000000,2.240568,10.157788,88.697200,0.000000,60.009440,52.118668,47.661784,135.307000,0.000000,0.000000,0.000000,18.679226,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,38.091707,0.000000,40.964609,130.153500,29.057095,9.078351,0.000000,19.281969,214.994300,28.175861,80.183522,3.681898,27.038184,19.638717,0.000000,0.000000,0.000000,12.573407,3.705036,128.23,403.736157,0.000000,0,0,0,0,0

79,19:30-19:45,35.232209,47.896488,0.000000,264.960036,0.000000,119.226029,0.000000,2.240568,10.157788,88.697200,0.000000,60.009440,52.118668,47.661784,127.820378,0.000000,0.000000,0.000000,18.679226,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,38.091707,0.000000,40.964609,130.153500,27.734361,23.863095,0.000000,19.281969,214.994300,28.175861,80.183522,0.000000,25.134087,19.638717,0.000000,0.000000,0.000000,12.573407,3.705036,121.48,403.736157,0.000000,0,0,0,0,0

80,19:45-20:00,26.363025,47.896488,0.000000,261.103636,0.000000,119.226029,0.000000,2.240568,10.157788,88.697200,0.000000,47.375874,52.118668,31.774522,108.647321,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,25.394471,0.000000,40.964609,130.153500,27.734361,23.863095,0.000000,19.281969,214.994300,17.110847,80.183522,0.000000,13.481010,19.638717,0.000000,0.000000,0.000000,12.573407,3.705036,111.84,403.736157,0.000000,0,0,0,0,0

81,20:00-20:15,8.787675,10.643664,0.000000,228.250097,0.000000,119.226029,0.000000,2.240568,10.157788,88.697200,0.000000,30.004720,52.118668,15.832836,73.040216,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,12.697236,0.000000,40.929998,130.153500,27.734361,23.863095,0.000000,19.281969,181.114162,17.110847,80.183522,0.000000,13.481010,18.674617,0.000000,0.000000,0.000000,6.286703,3.705036,102.19,403.736157,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,6.386198,0.000000,221.501397,0.000000,119.226029,0.000000,2.240568,10.157788,88.697200,0.000000,30.004720,52.118668,15.832836,54.780162,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,40.929998,130.153500,27.734361,23.863095,0.000000,19.281969,115.692000,8.555423,80.183522,0.000000,6.778587,18.674617,0.000000,0.000000,0.000000,6.286703,3.705036,102.19,403.736157,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,6.386198,0.000000,221.318218,0.000000,119.226029,0.000000,2.240568,10.157788,88.697200,0.000000,30.004720,52.118668,15.832836,36.520108,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,40.929998,130.153500,27.734361,5.187629,0.000000,19.281969,115.692000,8.555423,80.183522,0.000000,0.000000,18.674617,0.000000,0.000000,0.000000,6.286703,3.705036,95.45,403.736157,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,6.386198,0.000000,216.025887,0.000000,119.226029,0.000000,2.240568,4.742186,88.697200,0.000000,30.004720,52.118668,15.832836,18.260054,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,40.929998,130.153500,11.569200,5.187629,0.000000,19.281969,115.692000,8.555423,80.183522,0.000000,0.000000,10.705945,0.000000,0.000000,0.000000,6.286703,3.705036,92.55,403.736157,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,6.386198,0.000000,212.169487,0.000000,119.226029,0.000000,2.240568,3.855436,88.697200,0.000000,30.004720,52.118668,15.832836,18.260054,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,40.929998,130.153500,11.569200,5.187629,0.000000,19.281969,115.692000,8.555423,80.183522,0.000000,0.000000,10.705945,0.000000,0.000000,0.000000,6.286703,3.705036,92.55,403.736157,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,10.643664,0.000000,209.277187,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,30.004720,52.118668,15.832836,18.260054,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,40.929998,130.153500,11.569200,5.187629,0.000000,19.281969,115.692000,8.555423,80.183522,0.000000,0.000000,10.705945,0.000000,0.000000,0.000000,0.000000,3.705036,92.55,403.736157,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,47.896488,0.000000,204.456687,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,30.004720,52.118668,15.832836,18.260054,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,40.929998,130.153500,11.569200,5.187629,0.000000,19.281969,115.692000,8.555423,80.183522,0.000000,0.000000,10.705945,0.000000,0.000000,0.000000,0.000000,3.705036,82.91,403.736157,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,47.896488,0.000000,204.456687,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,30.004720,52.118668,15.832836,18.260054,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,40.929998,130.153500,11.569200,5.187629,0.000000,19.281969,115.692000,8.555423,80.183522,0.000000,0.000000,10.705945,0.000000,0.000000,0.000000,0.000000,3.705036,82.91,403.736157,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,6.386198,0.000000,222.784228,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,30.004720,52.118668,15.832836,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,32.149361,126.538125,11.569200,5.187629,0.000000,19.281969,115.692000,8.555423,70.542522,0.000000,0.000000,8.777745,0.000000,0.000000,0.000000,0.000000,3.705036,76.16,403.736157,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,6.386198,0.000000,213.143228,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,30.004720,52.118668,15.832836,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,32.149361,122.922750,11.569200,5.187629,0.000000,19.281969,115.692000,8.555423,70.542522,0.000000,0.000000,8.777745,0.000000,0.000000,0.000000,0.000000,3.705036,73.27,403.736157,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,6.386198,0.000000,215.071428,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,30.004720,52.118668,15.832836,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,32.149361,121.476600,11.569200,5.187629,0.000000,19.281969,115.692000,8.555423,70.542522,0.000000,0.000000,8.777745,0.000000,0.000000,0.000000,0.000000,3.705036,73.27,403.736157,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,6.386198,0.000000,214.107328,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,30.004720,52.118668,15.832836,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,32.149361,117.499688,11.569200,5.187629,0.000000,19.281969,115.692000,8.555423,70.542522,0.000000,0.000000,8.777745,0.000000,0.000000,0.000000,0.000000,3.705036,73.27,403.736157,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,6.386198,0.000000,206.394528,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,30.004720,52.118668,15.832836,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,32.149361,117.499688,11.569200,5.187629,0.000000,19.281969,115.692000,8.555423,70.542522,0.000000,0.000000,8.777745,0.000000,0.000000,0.000000,0.000000,3.087530,70.38,403.736157,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,6.386198,0.000000,204.466328,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,30.004720,52.118668,15.832836,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,32.149361,117.499688,11.569200,5.187629,0.000000,19.281969,115.692000,8.555423,58.030047,0.000000,0.000000,8.777745,0.000000,0.000000,0.000000,0.000000,3.087530,70.38,403.736157,0.000000,0,0,0,0,0

