Block,Time,DULHASTI,ANTA_RF,TANAKPUR,UNCHAHAR1,CHAMERA1,AURY_GF,KOLDAM,UNCHAHAR2,CHAMERA3,RIHAND2,AURY_LF,TEHRI,ANTA_CRF,RIHAND1,SINGRAULI_HYDRO,RAMPUR,URI2,DADRI_RF,UNCHAHAR4,SALAL,SINGRAULI,DADRI_CRF,RAPPC,ANTA_LF,RAPPB,KISHANGANGA,NAPP,PARBATI3,AURY_RF,DADRI_GF,KOTESHWR,RIHAND3,NJPC,DADRI_LF,AURY_CRF,DHAULIGNGA,ANTA_GF,JHAJJAR,DADRT2,SEWA2,BSIUL,CHAMERA2,UNCHAHAR3,TANDA2,URI,BRBCL,KHSTPP-II,SASAN,KHSTPP-I,TALA,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,9.760719,0.000000,0.000000,0.000000,36.219662,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,413.407448,184.453320,15.656005,0.000000,0.000000,22.803475,0.000000,35.073086,19.254035,125.199039,403.149879,39.099483,0.000000,17.554449,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,2.096472,9.760719,0.000000,0.000000,0.000000,36.219662,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,398.966948,184.453320,15.656005,0.000000,0.000000,22.803475,0.000000,35.073086,19.254035,125.199039,403.149879,38.685522,0.000000,17.554449,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,2.096472,9.760719,0.000000,0.000000,0.000000,36.219662,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,383.563748,184.453320,15.656005,0.000000,0.000000,22.803475,0.000000,35.073086,19.254035,125.199039,403.149879,38.685522,0.000000,17.554449,0,0,0,0,0

51,12:30-12:45,15.864191,0.000000,2.096472,9.760719,0.000000,0.000000,0.000000,36.219662,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,31.339582,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,349.869248,184.453320,15.656005,0.000000,0.000000,22.803475,0.000000,35.073086,19.254035,125.199039,403.149879,38.685522,0.000000,17.554449,0,0,0,0,0

52,12:45-13:00,15.864191,0.000000,2.096472,9.760719,0.000000,0.000000,0.000000,36.219662,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,31.339582,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,349.869248,184.453320,15.656005,0.000000,0.000000,22.803475,0.000000,35.073086,19.254035,125.199039,403.149879,38.685522,0.000000,16.418463,0,0,0,0,0

53,13:00-13:15,15.864191,0.000000,2.096472,6.546360,0.000000,0.000000,0.000000,30.919710,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,346.572000,184.453320,15.656005,0.000000,0.000000,15.210660,0.000000,35.073086,19.254035,125.199039,403.149879,38.685522,0.000000,16.389582,0,0,0,0,0

54,13:15-13:30,15.864191,0.000000,2.096472,6.546360,0.000000,0.000000,0.000000,23.586150,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,346.572000,184.453320,15.656005,0.000000,0.000000,15.210660,0.000000,35.073086,19.254035,125.199039,403.149879,38.685522,0.000000,16.389582,0,0,0,0,0

55,13:30-13:45,15.864191,0.000000,0.246644,6.546360,0.000000,0.000000,0.000000,23.586150,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,346.572000,184.453320,15.656005,0.000000,0.000000,15.210660,0.000000,35.073086,19.254035,125.199039,403.149879,38.685522,0.000000,16.389582,0,0,0,0,0

56,13:45-14:00,15.864191,0.000000,0.246644,6.546360,0.000000,0.000000,0.000000,23.586150,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,346.572000,184.453320,15.656005,0.000000,0.000000,15.210660,0.000000,35.073086,19.254035,125.199039,403.149879,38.685522,0.000000,16.389582,0,0,0,0,0

57,14:00-14:15,15.864191,0.000000,0.246644,6.546360,0.000000,0.000000,0.000000,23.586150,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,346.572000,184.453320,15.656005,0.000000,0.000000,15.210660,0.000000,35.073086,19.254035,121.184676,403.149879,38.685522,0.000000,16.389582,0,0,0,0,0

58,14:15-14:30,15.864191,0.000000,0.246644,6.546360,0.000000,0.000000,0.000000,23.586150,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,346.572000,184.453320,15.656005,0.000000,0.000000,15.210660,0.000000,35.073086,19.254035,98.444836,403.149879,30.599901,0.000000,13.391157,0,0,0,0,0

59,14:30-14:45,15.864191,0.000000,0.246644,6.546360,0.000000,0.000000,0.000000,23.586150,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,346.572000,184.453320,15.656005,0.000000,0.000000,15.210660,0.000000,35.073086,19.254035,98.444836,403.149879,30.599901,0.000000,13.391157,0,0,0,0,0

60,14:45-15:00,15.864191,0.000000,0.246644,6.546360,0.000000,0.000000,0.000000,23.586150,0.000000,113.718938,0.000000,11.948070,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,346.572000,184.453320,15.656005,0.000000,0.000000,15.210660,0.000000,35.073086,19.254035,98.444836,403.149879,30.599901,0.000000,13.391157,0,0,0,0,0

61,15:00-15:15,15.864191,0.000000,0.246644,6.546360,0.000000,0.000000,0.000000,28.886102,0.000000,113.718938,0.000000,11.948070,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,346.572000,184.453320,15.656005,0.000000,0.000000,15.210660,0.000000,35.073086,19.254035,98.444836,403.149879,30.599901,0.000000,13.391157,0,0,0,0,0

62,15:15-15:30,15.864191,0.000000,0.246644,6.546360,0.000000,0.000000,0.000000,28.886102,0.000000,113.718938,0.000000,11.948070,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,346.572000,184.453320,15.656005,0.000000,0.000000,15.210660,0.000000,35.073086,19.254035,98.444836,403.149879,30.599901,0.000000,13.391157,0,0,0,0,0

63,15:30-15:45,15.864191,0.000000,2.096472,6.546360,0.000000,0.000000,0.000000,28.886102,0.000000,113.718938,0.000000,11.948070,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,45.864953,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,346.572000,184.453320,15.656005,0.000000,0.000000,15.210660,0.000000,35.073086,19.254035,98.444836,403.149879,31.033116,0.000000,13.391157,0,0,0,0,0

64,15:45-16:00,15.864191,0.000000,2.096472,8.035849,0.000000,0.000000,0.000000,28.886102,0.000000,113.718938,0.000000,25.109141,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,45.864953,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,346.572000,184.453320,15.656005,0.000000,0.000000,18.384201,0.000000,35.073086,19.254035,125.199039,403.149879,39.099483,0.000000,16.312850,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,2.096472,10.503057,0.000000,0.000000,0.000000,39.117702,0.000000,113.718938,0.000000,25.109141,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,45.864953,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,348.617738,0.000000,15.656005,0.000000,0.000000,25.405749,0.000000,35.073086,19.254035,136.332760,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,2.096472,10.503057,13.525319,0.000000,0.000000,40.808949,0.000000,113.718938,0.000000,25.109141,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,45.864953,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,348.617738,0.000000,15.656005,0.000000,0.000000,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,2.096472,10.503057,13.525319,0.000000,0.000000,40.808949,0.000000,113.718938,0.000000,25.109141,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,45.864953,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,21.424407,0.000000,0.000000,0.000000,0.000000,348.617738,0.000000,15.656005,0.000000,12.678798,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,2.096472,10.503057,27.050638,0.000000,0.000000,40.808949,0.000000,113.718938,0.000000,25.109141,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,45.864953,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,43.304653,0.000000,0.000000,0.000000,0.000000,348.617738,0.000000,15.656005,0.000000,12.678798,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,2.096472,10.503057,27.050638,0.000000,0.000000,40.808949,0.000000,113.718938,0.000000,37.663712,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,45.864953,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,67.555258,0.000000,0.000000,0.000000,0.000000,378.451810,0.000000,15.656005,0.000000,12.678798,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,2.096472,10.503057,41.068782,0.000000,0.000000,40.808949,2.451804,113.718938,0.000000,37.663712,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,45.864953,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,86.882809,0.000000,0.000000,8.774914,0.000000,457.913165,0.000000,15.656005,0.000000,12.678798,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

71,17:30-17:45,15.864191,0.000000,2.713081,10.503057,41.068782,0.000000,0.000000,40.808949,9.316857,113.718938,0.000000,37.663712,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,45.864953,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,16.136777,119.052897,100.284459,0.000000,0.000000,17.590524,0.000000,457.913165,0.000000,15.656005,0.000000,12.678798,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

72,17:45-18:00,31.728382,0.000000,2.713081,10.503057,41.449048,0.000000,0.000000,40.808949,27.978765,113.718938,0.000000,50.096983,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,45.864953,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,23.730555,119.052897,112.592097,0.000000,0.000000,26.375612,0.000000,457.913165,0.000000,16.169317,0.000000,38.036393,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

73,18:00-18:15,31.728382,0.000000,2.713081,10.405728,41.449048,0.000000,0.000000,40.808949,27.978765,113.718938,0.000000,50.096983,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,45.864953,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,23.730555,106.667160,112.592097,0.000000,0.000000,26.375612,0.000000,486.794165,0.000000,16.169317,0.000000,38.036393,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

74,18:15-18:30,31.728382,0.000000,2.713081,10.405728,41.449048,0.000000,0.000000,40.808949,27.978765,113.718938,0.000000,50.096983,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,45.864953,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,23.730555,95.239911,112.592097,0.000000,0.000000,26.385786,0.000000,486.794165,0.000000,16.169317,0.000000,38.036393,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

75,18:30-18:45,31.728382,0.000000,6.412737,10.405728,41.449048,0.000000,0.000000,40.808949,27.978765,113.718938,0.000000,50.096983,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,35.797037,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,23.730555,95.239911,112.592097,0.000000,0.000000,26.385786,0.000000,515.675165,0.000000,16.169317,0.000000,38.036393,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

76,18:45-19:00,31.728382,0.000000,6.412737,10.405728,41.449048,0.000000,0.000000,40.808949,27.978765,113.718938,0.000000,50.096983,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,35.797037,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,23.730555,95.239911,100.284459,0.000000,0.000000,15.260720,0.000000,515.675165,0.000000,16.169317,0.000000,38.036393,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

77,19:00-19:15,31.728382,0.000000,6.412737,10.503057,41.449048,0.000000,0.000000,40.808949,27.978765,113.718938,0.000000,50.096983,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,23.730555,95.239911,73.116487,0.000000,0.000000,8.774914,0.000000,482.721848,0.000000,16.169317,0.000000,38.036393,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

78,19:15-19:30,15.864191,0.000000,6.412737,10.503057,41.068782,0.000000,0.000000,40.808949,2.451804,113.718938,0.000000,37.663712,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,16.231700,95.239911,55.612291,0.000000,0.000000,8.774914,0.000000,532.591472,0.000000,15.656005,0.000000,12.678798,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,2.713081,10.503057,41.068782,0.000000,0.000000,40.808949,0.000000,113.718938,0.000000,37.663712,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,95.239911,41.025460,0.000000,0.000000,8.774914,0.000000,540.483848,0.000000,15.656005,0.000000,12.678798,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,2.713081,10.503057,41.068782,0.000000,0.000000,40.808949,0.000000,113.718938,0.000000,37.663712,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,95.239911,21.880246,0.000000,0.000000,8.774914,0.000000,482.721848,0.000000,15.656005,0.000000,12.678798,25.405749,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,2.466437,10.503057,41.068782,0.000000,0.000000,40.808949,0.000000,113.718938,0.000000,25.109141,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,95.239911,19.145215,0.000000,0.000000,8.774914,0.000000,426.995483,0.000000,15.656005,0.000000,12.678798,25.405749,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,2.466437,10.503057,41.068782,0.000000,0.000000,40.808949,0.000000,113.718938,0.000000,25.109141,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,95.239911,0.000000,0.000000,0.000000,0.000000,0.000000,424.959848,0.000000,15.656005,0.000000,12.678798,25.405749,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,2.466437,9.760719,41.068782,0.000000,0.000000,40.808949,0.000000,113.718938,0.000000,25.109141,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,95.239911,0.000000,0.000000,0.000000,0.000000,0.000000,405.705848,0.000000,15.656005,0.000000,12.678798,21.840775,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,2.466437,9.760719,41.068782,0.000000,0.000000,40.808949,0.000000,113.718938,0.000000,25.109141,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,95.239911,0.000000,0.000000,0.000000,0.000000,0.000000,346.018448,0.000000,15.656005,0.000000,12.678798,21.840775,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,2.466437,8.271230,41.068782,0.000000,0.000000,35.797807,0.000000,113.718938,0.000000,24.260040,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,95.239911,0.000000,0.000000,0.000000,0.000000,0.000000,346.018448,20.003246,15.656005,0.000000,12.678798,18.667234,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,2.466437,8.271230,41.068782,0.000000,0.000000,35.797807,0.000000,113.718938,0.000000,11.948070,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,95.239911,0.000000,0.000000,0.000000,0.000000,0.000000,346.018448,35.843111,15.656005,0.000000,12.678798,18.667234,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,2.466437,8.271230,41.068782,0.000000,0.000000,35.797807,0.000000,113.718938,0.000000,11.948070,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,95.239911,0.000000,0.000000,0.000000,0.000000,0.000000,346.018448,51.535947,15.656005,0.000000,12.678798,18.667234,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,2.466437,8.271230,41.068782,0.000000,0.000000,35.797807,0.000000,113.718938,0.000000,11.948070,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,95.239911,0.000000,0.000000,0.000000,0.000000,0.000000,346.018448,70.949320,15.656005,0.000000,0.000000,18.667234,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,2.466437,8.271230,27.050638,0.000000,0.000000,35.797807,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,98.998481,0.000000,0.000000,0.000000,0.000000,0.000000,346.018448,73.946399,15.656005,0.000000,0.000000,18.667234,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,2.466437,8.271230,27.050638,0.000000,0.000000,35.797807,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,99.052010,0.000000,0.000000,0.000000,0.000000,0.000000,346.018448,84.119118,15.656005,0.000000,0.000000,18.667234,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,2.466437,8.271230,24.184949,0.000000,0.000000,30.245820,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,99.052010,0.000000,0.000000,0.000000,0.000000,0.000000,346.018448,103.677268,15.656005,0.000000,0.000000,18.667234,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,2.466437,8.271230,13.525319,0.000000,0.000000,30.245820,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,99.052010,0.000000,0.000000,0.000000,0.000000,0.000000,346.018448,117.760160,15.656005,0.000000,0.000000,18.667234,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.616609,8.271230,13.525319,0.000000,0.000000,30.245820,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,99.052010,0.000000,0.000000,0.000000,0.000000,0.000000,346.018448,117.760160,15.656005,0.000000,0.000000,18.667234,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.616609,8.271230,13.525319,0.000000,0.000000,30.245820,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,99.052010,0.000000,0.000000,0.000000,0.000000,0.000000,346.018448,127.926643,15.656005,0.000000,0.000000,18.667234,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.616609,8.271230,13.525319,0.000000,0.000000,30.245820,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,99.052010,0.000000,0.000000,0.000000,0.000000,0.000000,346.018448,144.952295,15.656005,0.000000,0.000000,18.667234,0.000000,34.541676,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.616609,8.271230,13.525319,0.000000,0.000000,30.245820,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,29.085092,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,0.000000,99.052010,0.000000,0.000000,0.000000,0.000000,0.000000,346.018448,156.535020,15.656005,0.000000,0.000000,18.667234,0.000000,34.541676,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

