Block,Time,KOLDAM,KOTESHWR,UNCHAHAR2,NAPP,RAPPB,KISHANGANGA,CHAMERA1,DADRI_CRF,DADRI_GF,CHAMERA2,DADRI_LF,DHAULIGNGA,CHAMERA3,URI2,BSIUL,AURY_CRF,ANTA_CRF,SALAL,SINGRAULI_HYDRO,ANTA_GF,NJPC,RIHAND3,ANTA_RF,AURY_GF,TEHRI,RAPPC,URI,SINGRAULI,TALA,RIHAND1,TANAKPUR,AURY_LF,TANDA2,ANTA_LF,KHSTPP-II,FSTPP I & II,DADRI_RF,DADRT2,AURY_RF,UNCHAHAR4,DULHASTI,BRBCL,JHAJJAR,KHSTPP-I,SEWA2,PARBATI3,KUDGI,UNCHAHAR3,UNCHAHAR1,RIHAND2,RAMPUR,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
33,08:00-08:15,1.174722,0.000000,23.282052,40.627221,0.000000,1.408539,13.524358,0.000000,0.000000,40.491409,0.000000,18.515401,19.693985,32.762446,0.000000,0.000000,0.000000,76.761441,0.976282,0.000000,94.682268,121.185605,0.000000,0.000000,0.000000,54.578452,47.516602,137.342400,0.000000,90.259104,9.168476,0.000000,1.347048,0.000000,94.522231,11.773532,0.000000,364.608651,0.000000,0.364348,50.282029,14.508048,235.335332,28.538687,16.044750,3.626756,22.71,13.594557,11.191718,115.667448,1.076737,405.034344,0,0,0,0,0

34,08:15-08:30,1.174722,0.000000,23.282052,40.627221,0.000000,1.408539,13.524358,0.000000,0.000000,40.491409,0.000000,9.257700,19.693985,32.762446,0.000000,0.000000,0.000000,64.623468,0.976282,0.000000,94.682268,121.185605,0.000000,0.000000,0.000000,54.578452,47.516602,137.342400,0.000000,90.259104,9.168476,0.000000,1.347048,0.000000,94.522231,11.773532,0.000000,364.594881,0.000000,0.364348,50.282029,14.508048,235.335332,28.538687,16.044750,3.626756,38.69,13.594557,11.191718,115.667448,1.076737,405.034344,0,0,0,0,0

35,08:30-08:45,1.174722,0.000000,23.282052,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,40.491409,0.000000,9.257700,19.693985,32.762446,0.000000,0.000000,0.000000,64.623468,0.976282,0.000000,59.511831,121.185605,0.000000,0.000000,0.000000,54.578452,47.516602,137.342400,0.000000,90.259104,9.168476,0.000000,1.347048,0.000000,94.522231,11.773532,0.000000,364.608651,0.000000,0.364348,50.282029,14.508048,235.335332,28.538687,16.044750,3.626756,63.53,13.594557,11.191718,115.667448,0.674910,405.034344,0,0,0,0,0

36,08:45:09:00,0.587361,0.000000,23.282052,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,40.491409,0.000000,9.257700,19.693985,32.762446,0.000000,0.000000,0.000000,64.623468,0.976282,0.000000,47.341134,121.185605,0.000000,0.000000,0.000000,54.578452,47.516602,137.342400,0.000000,90.259104,9.168476,0.000000,1.347048,0.000000,94.522231,11.773532,0.000000,364.590750,0.000000,0.364348,50.282029,14.508048,235.335332,28.538687,16.044750,3.626756,68.91,13.594557,11.191718,115.667448,0.538369,405.034344,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,23.282052,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,40.491409,0.000000,9.257700,19.693985,32.762446,0.000000,0.000000,0.000000,64.623468,0.976282,0.000000,47.341134,121.185605,0.000000,0.000000,0.000000,54.578452,47.516602,137.342400,0.000000,90.259104,1.115085,0.000000,1.347048,0.000000,94.522231,11.773532,0.000000,364.620149,0.000000,0.358554,50.282029,14.508048,235.335332,28.538687,16.044750,3.626756,64.73,13.529297,11.157790,115.667448,0.538369,405.034344,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,12.637338,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,40.491409,0.000000,9.257700,19.693985,32.762446,0.000000,0.000000,0.000000,64.623468,0.976282,0.000000,23.670567,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,137.342400,0.000000,90.259104,1.115085,0.000000,1.347048,0.000000,94.522231,8.324497,0.000000,364.609507,0.000000,0.358554,50.282029,14.508048,235.335332,20.409371,16.044750,3.626756,69.56,13.529297,11.157790,115.667448,0.269183,405.034344,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,23.127300,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,9.257700,19.693985,32.762446,0.000000,0.000000,0.000000,64.623468,0.976282,0.000000,23.670567,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,131.615116,0.000000,90.259104,1.115085,0.000000,1.347048,0.000000,94.522231,11.773532,0.000000,364.617104,0.000000,0.390227,50.282029,14.508048,235.335332,28.538687,16.044750,3.626756,75.44,13.529297,11.560770,115.667448,0.269183,405.034344,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,23.127300,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,9.257700,19.693985,32.762446,0.000000,0.000000,0.000000,64.623468,0.976282,0.000000,23.670567,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,131.615116,0.000000,90.259104,1.115085,0.000000,1.347048,0.000000,94.522231,11.773532,0.000000,364.616432,0.000000,0.390227,50.282029,14.508048,235.335332,28.538687,16.044750,3.626756,84.15,13.529297,11.560770,115.667448,0.269183,405.034344,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,12.637338,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,33.308488,0.000000,0.000000,0.000000,64.623468,0.976282,0.000000,2.587472,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,131.615116,0.000000,90.259104,1.115085,0.000000,1.347048,0.000000,94.522231,11.773532,0.000000,364.596340,0.000000,0.387571,50.282029,14.508048,235.335332,28.538687,16.044750,0.000000,92.85,13.529297,7.350623,115.667448,0.031210,405.034344,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,20.828531,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,33.308488,0.000000,0.000000,0.000000,64.623468,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,131.615116,0.000000,90.259104,1.115085,0.000000,1.347048,0.000000,94.522231,11.773532,0.000000,350.742166,0.000000,0.078343,50.282029,14.508048,235.335332,28.538687,16.044750,0.000000,101.56,9.898320,7.350623,115.667448,0.000000,405.034344,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,23.282052,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,33.308488,6.383520,0.000000,0.000000,51.698774,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,131.615116,0.000000,90.259104,1.115085,0.000000,1.347048,0.000000,94.522231,11.773532,0.000000,350.773365,0.000000,0.078343,50.282029,14.264632,235.335332,28.538687,16.044750,0.000000,108.33,9.898320,7.350623,115.667448,0.000000,405.034344,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,23.282052,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,33.308488,6.383520,0.000000,0.000000,51.698774,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,131.615116,0.000000,90.259104,1.115085,0.000000,1.347048,0.000000,94.522231,11.773532,0.000000,350.742166,0.000000,0.078343,50.282029,14.508048,235.335332,28.538687,16.044750,0.000000,110.26,9.898320,7.350623,115.667448,0.000000,405.034344,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,23.282052,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,33.308488,6.383520,0.000000,0.000000,51.698774,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,129.396883,0.000000,90.259104,0.000000,0.000000,1.347048,0.000000,94.522231,12.740732,0.000000,349.893380,0.000000,0.078343,50.282029,13.692020,235.335332,30.003221,16.044750,0.000000,113.16,9.898320,7.350623,115.667448,0.000000,405.034344,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,23.282052,40.627221,0.000000,1.408539,0.000000,0.000000,0.000000,26.912306,0.000000,0.000000,19.693985,33.308488,6.383520,0.000000,0.000000,51.698774,0.976282,0.000000,0.000000,121.185605,0.000000,0.000000,0.000000,54.578452,36.304819,129.396883,0.000000,90.227767,0.000000,0.000000,1.347048,0.000000,94.522231,12.740732,0.000000,349.861177,0.000000,0.078343,50.282029,13.211124,235.335332,30.003221,16.044750,0.000000,121.87,9.898320,7.350623,115.667448,0.000000,405.034344,0,0,0,0,0

