Block,Time,DADRT2,CHAMERA3,TANDA2,NAPP,RAPPC,AURY_CRF,TANAKPUR,UNCHAHAR1,ANTA_LF,DULHASTI,RIHAND3,CHAMERA1,ANTA_RF,UNCHAHAR2,BSIUL,DADRI_GF,AURY_RF,UNCHAHAR4,URI2,SALAL,JHAJJAR,UNCHAHAR3,NJPC,ANTA_GF,TEHRI,DADRI_RF,KOLDAM,ANTA_CRF,AURY_GF,DADRI_CRF,SINGRAULI_HYDRO,KOTESHWR,AURY_LF,CHAMERA2,DHAULIGNGA,SINGRAULI,RIHAND2,PARBATI3,DADRI_LF,KISHANGANGA,URI,SEWA2,RIHAND1,RAMPUR,RAPPB,TALA,KHSTPP-I,BRBCL,FSTPP I & II,SASAN,KUDGI,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,478.273795,28.112454,0.000000,36.984135,49.345649,18.853644,10.532446,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,81.152988,625.577189,18.184853,147.939346,0.000000,43.876728,12.721930,0.000000,32.501280,0.000000,19.515471,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,30.969077,0.000000,88.991600,0.000000,0.000000,27.016689,28.767502,14.509484,10.535251,331.360706,89.96,141.478169,0,0,0,0,0

48,11:45-12:00,526.638843,28.112454,0.000000,36.984135,49.345649,18.853644,10.532446,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,81.152988,625.577189,18.184853,147.939346,0.000000,43.876728,12.721930,0.000000,32.501280,0.000000,39.828771,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,30.969077,0.000000,88.991600,0.000000,0.000000,27.016689,28.767502,14.509484,10.535251,331.360706,89.96,141.478169,0,0,0,0,0

49,12:00-12:15,575.003843,28.112454,0.000000,36.984135,49.345649,18.853644,10.532446,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,52.266121,625.577189,18.184853,147.939346,0.000000,43.876728,12.721930,0.000000,32.501280,0.000000,63.609648,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,30.969077,0.000000,88.991600,0.000000,0.000000,25.594758,28.767502,14.509484,10.535251,331.360706,89.96,141.478169,0,0,0,0,0

50,12:15-12:30,623.368843,28.112454,0.000000,36.984135,49.345649,18.853644,10.532446,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,52.266121,625.577189,18.184853,147.939346,0.000000,43.876728,12.721930,0.000000,32.501280,0.000000,63.609648,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,30.969077,0.000000,88.991600,0.000000,0.000000,25.594758,28.767502,14.509484,10.535251,331.360706,89.96,141.478169,0,0,0,0,0

51,12:30-12:45,664.322252,28.112454,0.000000,36.984135,49.345649,18.853644,10.532446,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,52.266121,625.577189,18.184853,147.939346,0.000000,43.876728,12.721930,0.000000,32.501280,0.000000,63.609648,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,0.000000,88.991600,0.000000,0.000000,25.594758,28.767502,14.509484,10.535251,331.360706,89.96,141.478169,0,0,0,0,0

52,12:45-13:00,664.322252,28.112454,0.000000,36.984135,49.345649,18.853644,10.532446,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,52.266121,625.577189,18.184853,147.939346,0.000000,43.876728,12.721930,0.000000,32.501280,0.000000,63.609648,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,0.000000,88.991600,0.000000,0.000000,25.594758,28.767502,14.509484,10.535251,331.360706,89.96,141.478169,0,0,0,0,0

53,13:00-13:15,664.322252,28.112454,0.000000,36.984135,49.345649,18.853644,10.532446,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,77.556179,631.792092,25.527144,147.939346,0.000000,43.876728,12.721930,0.000000,32.501280,0.000000,63.609648,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,0.000000,88.991600,0.000000,0.000000,25.594758,28.767502,14.509484,10.535251,331.360706,89.96,141.478169,0,0,0,0,0

54,13:15-13:30,664.322252,28.112454,0.000000,36.984135,49.345649,18.853644,10.532446,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,12.721930,0.000000,32.501280,0.000000,63.609648,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,0.000000,88.991600,0.000000,0.000000,25.594758,28.767502,14.509484,10.535251,331.360706,89.96,141.478169,0,0,0,0,0

55,13:30-13:45,493.807552,28.112454,0.000000,36.984135,49.345649,18.853644,10.532446,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,20.819391,81.827389,625.577189,18.184853,147.939346,0.000000,43.876728,0.000000,0.000000,32.501280,0.000000,76.331578,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,0.000000,88.991600,0.000000,0.000000,25.594758,28.767502,14.509484,10.535251,331.360706,89.96,141.478169,0,0,0,0,0

56,13:45-14:00,429.908843,28.112454,0.000000,36.984135,49.345649,18.853644,10.532446,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,20.819391,81.827389,625.577189,18.184853,147.939346,0.000000,43.876728,0.000000,0.000000,32.501280,0.000000,76.331578,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,0.000000,88.991600,0.000000,0.000000,25.594758,28.767502,14.509484,10.535251,331.360706,89.96,141.478169,0,0,0,0,0

57,14:00-14:15,429.908843,28.112454,0.000000,36.984135,49.345649,18.853644,10.532446,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,20.819391,81.827389,625.577189,18.184853,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,0.000000,88.991600,0.000000,0.000000,25.594758,28.767502,14.509484,10.535251,332.412645,89.96,141.478169,0,0,0,0,0

58,14:15-14:30,429.908843,28.112454,0.000000,36.984135,49.345649,18.853644,10.532446,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,20.819391,81.827389,625.577189,18.184853,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,0.000000,88.991600,0.000000,0.000000,25.594758,28.767502,14.509484,10.535251,332.448919,89.96,141.478169,0,0,0,0,0

59,14:30-14:45,478.273843,28.112454,0.000000,36.984135,49.345649,18.853644,10.532446,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,31.749572,81.827389,625.577189,18.184853,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,0.000000,88.991600,0.000000,0.000000,25.594758,28.767502,14.509484,10.535251,332.448919,89.96,141.478169,0,0,0,0,0

60,14:45-15:00,526.638843,28.112454,0.000000,36.984135,49.345649,18.853644,10.532446,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,31.749572,81.827389,625.577189,18.184853,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,0.000000,88.991600,0.000000,0.000000,25.594758,28.767502,14.509484,10.535251,332.448919,89.96,141.478169,0,0,0,0,0

61,15:00-15:15,583.715138,28.112454,0.000000,36.984135,49.345649,41.572619,10.780268,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,31.749572,81.827389,625.577189,18.184853,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,0.000000,88.991600,0.000000,0.000000,27.016689,28.767502,14.509484,10.535251,332.448919,89.96,141.478169,0,0,0,0,0

62,15:15-15:30,633.041843,28.112454,0.000000,36.984135,49.345649,41.572619,10.780268,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,31.749572,81.827389,625.577189,18.184853,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,46.987565,0.000000,88.991600,0.000000,0.000000,27.016689,28.767502,14.509484,10.535251,332.448919,89.96,141.478169,0,0,0,0,0

63,15:30-15:45,664.322252,28.112454,0.000000,36.984135,49.345649,37.364864,10.780268,6.077352,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,81.827389,625.577189,18.184853,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,46.987565,0.000000,88.991600,0.000000,0.000000,27.016689,28.767502,14.509484,10.535251,332.448919,89.96,141.478169,0,0,0,0,0

64,15:45-16:00,664.322252,28.112454,0.000000,36.984135,49.345649,45.170975,10.780268,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,81.827389,631.703356,25.527144,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,0.000000,88.991600,0.000000,0.000000,27.016689,28.767502,14.509484,10.535251,332.448919,89.96,141.478169,0,0,0,0,0

65,16:00-16:15,664.322252,28.112454,0.000000,36.984135,49.345649,47.872644,10.780268,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,17.167640,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,0.000000,88.991600,0.000000,0.000000,27.016689,28.767502,14.509484,10.535251,332.448919,89.96,141.478169,0,0,0,0,0

66,16:15-16:30,664.322252,28.112454,0.000000,36.984135,49.345649,47.552178,10.780268,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,25.751461,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,1.289411,88.991600,0.000000,0.000000,27.016689,28.767502,14.509484,10.535251,332.448919,89.96,141.478169,0,0,0,0,0

67,16:30-16:45,664.322252,28.112454,0.000000,36.984135,49.345649,47.552178,10.780268,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,25.751461,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,5.106067,88.991600,0.000000,0.000000,27.016689,28.767502,14.509484,10.535251,332.448919,89.96,141.478169,0,0,0,0,0

68,16:45-17:00,664.322252,28.112454,0.000000,36.984135,49.345649,47.552178,10.780268,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,25.751461,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,5.106067,88.991600,0.000000,0.000000,27.016689,28.767502,14.509484,10.535251,332.448919,89.96,141.478169,0,0,0,0,0

69,17:00-17:15,664.322252,28.112454,0.000000,36.984135,49.345649,47.552178,10.780268,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,29.927875,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,25.751461,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,5.106067,88.991600,0.000000,0.000000,27.016689,28.767502,14.509484,10.535251,332.448919,89.96,141.478169,0,0,0,0,0

70,17:15-17:30,664.322252,28.112454,0.000000,36.984135,49.345649,47.552178,10.780268,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,29.927875,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,25.751461,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,5.106067,88.991600,0.000000,0.000000,27.016689,28.767502,14.509484,10.535251,332.448919,89.96,141.478169,0,0,0,0,0

71,17:30-17:45,664.322252,28.112454,0.000000,36.984135,49.345649,18.533178,10.780268,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,25.751461,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,5.106067,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,10.924976,332.448919,89.96,141.478169,0,0,0,0,0

72,17:45-18:00,664.322252,28.112454,0.000000,36.984135,49.345649,18.533178,10.532446,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,6.307570,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,0.000000,0.000000,0.000000,0.000000,76.331578,0.000000,25.751461,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,10.212134,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,10.924976,332.448919,89.96,141.478169,0,0,0,0,0

73,18:00-18:15,664.322252,28.112454,0.000000,36.984135,49.345649,13.131098,10.532446,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,1.064030,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,28.094261,0.000000,0.000000,0.000000,48.237316,0.000000,25.751461,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,10.212134,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,11.278718,332.448919,87.06,141.478169,0,0,0,0,0

74,18:15-18:30,664.322252,28.112454,0.000000,36.984135,49.345649,13.131098,9.788979,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,1.064030,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,28.094261,0.000000,0.000000,0.000000,48.237316,0.000000,25.751461,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,10.212134,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,11.278718,332.448919,87.06,141.478169,0,0,0,0,0

75,18:30-18:45,664.322252,28.112454,0.000000,36.984135,49.345649,13.131098,9.788979,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,1.064030,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,76.331578,0.000000,0.000000,0.000000,0.000000,0.000000,25.751461,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,46.987565,10.212134,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,11.278718,332.448919,87.06,141.478169,0,0,0,0,0

76,18:45-19:00,664.322252,28.112454,0.000000,36.984135,49.345649,13.131098,9.788979,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,3.192090,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,76.331578,0.000000,0.000000,0.000000,0.000000,0.000000,34.335281,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,46.987565,10.212134,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,11.278718,332.448919,87.06,141.478169,0,0,0,0,0

77,19:00-19:15,664.322252,28.112454,0.000000,36.984135,49.345649,13.131098,9.788979,9.112063,0.000000,47.819981,119.621759,41.265018,0.000000,41.003944,18.922710,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,149.634007,0.000000,58.502304,76.331578,0.000000,0.000000,0.000000,0.000000,0.000000,38.150312,0.000000,38.218139,36.289614,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,15.287256,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,8.739556,332.448919,87.06,141.478169,0,0,0,0,0

78,19:15-19:30,664.322252,28.112454,0.000000,36.984135,49.345649,13.131098,9.788979,9.112063,0.000000,47.819981,119.621759,41.265018,0.000000,41.003944,18.922710,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,149.634007,0.000000,58.502304,76.331578,0.000000,0.000000,0.000000,0.000000,0.000000,38.150312,0.000000,38.218139,36.289614,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,15.287256,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,8.739556,332.448919,87.06,141.478169,0,0,0,0,0

79,19:30-19:45,664.322252,28.112454,0.000000,36.984135,49.345649,13.131098,9.788979,9.112063,0.000000,47.819981,119.621759,41.265018,0.000000,41.003944,18.922710,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,149.634007,0.000000,58.502304,56.018278,0.000000,0.000000,0.000000,0.000000,0.000000,38.150312,0.000000,38.218139,36.289614,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,15.287256,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,8.739556,332.448919,87.06,141.478169,0,0,0,0,0

80,19:45-20:00,664.322252,28.112454,0.000000,36.984135,49.345649,13.131098,9.788979,9.112063,0.000000,47.819981,119.621759,41.265018,0.000000,41.003944,18.922710,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,149.634007,0.000000,58.502304,29.019000,0.000000,0.000000,0.000000,0.000000,0.000000,38.150312,0.000000,38.218139,36.289614,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,15.287256,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,8.739556,332.448919,87.06,141.478169,0,0,0,0,0

81,20:00-20:15,664.322252,28.112454,0.000000,36.984135,49.345649,13.131098,9.788979,9.112063,0.000000,47.819981,119.621759,41.265018,0.000000,41.003944,18.922710,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,149.634007,0.000000,58.502304,29.019000,0.000000,0.000000,0.000000,0.000000,0.000000,38.150312,0.000000,38.218139,36.289614,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,15.287256,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,8.739556,330.816600,87.06,141.478169,0,0,0,0,0

82,20:15-20:30,664.322252,28.112454,0.000000,36.984135,49.345649,13.131098,10.036802,9.112063,0.000000,47.819981,119.621759,41.265018,0.000000,41.003944,18.922710,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,149.634007,0.000000,58.502304,29.019000,0.000000,0.000000,0.000000,0.000000,0.000000,38.150312,0.000000,38.218139,36.289614,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,15.287256,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,8.739556,330.816600,87.06,141.478169,0,0,0,0,0

83,20:30-20:45,664.322252,28.112454,0.000000,36.984135,49.345649,14.181585,10.036802,9.112063,0.000000,47.819981,119.621759,41.265018,19.346000,41.003944,18.922710,0.000000,31.920900,0.000000,20.819391,81.827389,631.792092,25.527144,149.634007,0.000000,58.502304,49.332300,0.000000,5.078325,0.000000,12.721930,0.000000,38.150312,0.000000,38.218139,36.289614,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,15.287256,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,8.739556,330.816600,87.06,141.478169,0,0,0,0,0

84,20:45-21:00,664.322252,28.112454,0.000000,36.984135,49.345649,14.181585,10.036802,9.112063,0.000000,47.819981,119.621759,40.730101,27.422955,41.003944,3.192090,0.000000,47.271951,0.000000,20.819391,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,63.609648,0.000000,5.078325,0.000000,12.721930,0.000000,34.335281,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,46.987565,10.212134,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,8.739556,330.816600,87.06,141.478169,0,0,0,0,0

85,21:00-21:15,664.322252,28.112454,0.000000,36.984135,49.345649,14.181585,10.036802,9.112063,0.000000,47.819981,119.621759,40.730101,27.422955,41.003944,3.192090,0.000000,23.646147,0.000000,20.819391,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,57.573696,0.000000,5.078325,0.000000,12.721930,0.000000,34.335281,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,46.987565,10.212134,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,8.739556,330.816600,87.06,141.478169,0,0,0,0,0

86,21:15-21:30,664.322252,28.112454,0.000000,36.984135,49.345649,14.181585,10.036802,9.112063,0.000000,47.819981,119.621759,40.730101,12.044142,41.003944,3.192090,0.000000,1.096662,0.000000,20.819391,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,41.356331,0.000000,5.078325,0.000000,12.721930,0.000000,34.335281,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,10.212134,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,8.739556,330.816600,87.06,141.478169,0,0,0,0,0

87,21:30-21:45,664.322252,28.112454,0.000000,36.984135,49.345649,14.181585,10.036802,9.112063,0.000000,47.819981,119.621759,40.730101,2.422428,41.003944,3.192090,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,147.939346,0.000000,43.876728,29.019000,0.000000,5.078325,0.000000,12.721930,0.000000,34.335281,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,10.212134,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,8.739556,330.816600,87.06,141.478169,0,0,0,0,0

88,21:45-22:00,664.322252,28.112454,0.000000,36.984135,49.345649,14.181585,10.036802,9.112063,0.000000,47.819981,119.621759,41.265018,0.000000,41.003944,18.922710,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,149.634007,0.000000,58.502304,29.019000,0.000000,5.078325,0.000000,12.721930,0.000000,38.150312,0.000000,38.218139,36.289614,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,15.287256,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,8.739556,330.816600,87.06,141.478169,0,0,0,0,0

89,22:00-22:15,664.322252,28.112454,0.000000,36.984135,49.345649,14.181585,10.036802,9.112063,0.000000,47.819981,119.621759,41.265018,1.208080,41.003944,18.922710,0.000000,1.145005,0.000000,26.024239,81.827389,631.792092,25.527144,149.634007,0.000000,58.502304,29.019000,0.000000,3.046995,0.000000,12.721930,0.000000,38.150312,0.000000,38.218139,36.289614,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,15.287256,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,8.739556,330.816600,87.06,141.478169,0,0,0,0,0

90,22:15-22:30,664.322252,28.112454,0.000000,36.984135,49.345649,14.181585,10.036802,9.112063,0.000000,47.819981,119.621759,41.265018,0.000000,41.003944,18.922710,0.000000,0.000000,0.000000,26.024239,81.827389,631.792092,25.527144,149.634007,0.000000,58.502304,29.019000,0.000000,3.046995,0.000000,12.721930,0.000000,38.150312,0.000000,38.218139,36.289614,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,15.287256,88.991600,0.000000,0.000000,27.016689,28.183253,14.509484,8.739556,330.816600,87.06,141.478169,0,0,0,0,0

91,22:30-22:45,664.322252,28.112454,0.000000,36.984135,49.345649,14.706829,10.036802,9.112063,0.000000,47.819981,119.621759,41.265018,0.000000,41.003944,12.615140,0.000000,0.000000,0.000000,23.421815,81.827389,631.792092,25.527144,149.634007,0.000000,58.502304,29.019000,0.000000,2.950265,0.000000,12.721930,0.000000,38.150312,0.000000,38.218139,36.289614,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,15.287256,88.991600,0.000000,0.000000,26.163530,28.183253,14.509484,8.739556,330.816600,87.06,141.478169,0,0,0,0,0

92,22:45-23:00,664.322252,28.112454,0.000000,36.984135,49.345649,14.706829,10.036802,9.112063,0.000000,47.819981,119.621759,41.265018,0.000000,41.003944,12.615140,0.000000,0.000000,0.000000,23.421815,81.827389,631.792092,25.527144,149.634007,0.000000,58.502304,29.019000,0.000000,2.950265,0.000000,12.721930,0.000000,38.150312,0.000000,38.218139,36.289614,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,15.287256,88.991600,0.000000,0.000000,26.163530,28.183253,14.509484,8.739556,330.816600,87.06,141.478169,0,0,0,0,0

93,23:00-23:15,664.322252,28.112454,0.000000,36.984135,49.345649,14.706829,10.036802,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,1.064030,0.000000,0.000000,0.000000,23.421815,81.827389,631.792092,25.527144,147.939346,0.000000,58.502304,29.019000,0.000000,0.112479,0.000000,3.902475,0.000000,28.612734,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,10.212134,88.991600,0.000000,0.000000,26.163530,28.183253,14.509484,8.739556,330.816600,87.06,141.478169,0,0,0,0,0

94,23:15-23:30,664.322252,28.112454,0.000000,36.984135,49.345649,14.706829,10.036802,9.112063,0.000000,47.819981,119.621759,40.730101,0.000000,41.003944,1.064030,0.000000,0.000000,0.000000,23.421815,81.827389,631.792092,25.527144,147.939346,0.000000,58.502304,29.019000,0.000000,0.000000,0.000000,3.902475,0.000000,25.751461,0.000000,38.218139,35.395151,134.754563,114.262312,0.000000,0.000000,0.000000,40.580170,10.212134,88.991600,0.000000,0.000000,26.163530,28.183253,14.509484,8.739556,330.816600,87.06,141.478169,0,0,0,0,0

