Block,Time,SASAN,KHSTPP-II,TALA,FSTPP I & II,BRBCL,KHSTPP-I,RIHAND3,DADRI_LF,SEWA2,AURY_RF,UNCHAHAR4,DULHASTI,RAMPUR,TEHRI,SINGRAULI_HYDRO,UNCHAHAR2,AURY_LF,SINGRAULI,DADRT2,JHAJJAR,RIHAND2,BSIUL,AURY_CRF,DADRI_RF,ANTA_GF,DADRI_GF,ANTA_CRF,TANDA2,DHAULIGNGA,UNCHAHAR1,TANAKPUR,URI,CHAMERA1,DADRI_CRF,RAPPC,ANTA_RF,SALAL,NAPP,RIHAND1,KOTESHWR,KISHANGANGA,AURY_GF,CHAMERA3,KOLDAM,ANTA_LF,URI2,RAPPB,UNCHAHAR3,PARBATI3,NJPC,CHAMERA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,402.563601,140.600603,0.000000,13.008792,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,34.100195,0.000000,118.600388,475.227211,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,6.465704,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,402.563601,140.600603,0.000000,13.008792,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,34.100195,0.000000,118.600388,436.775211,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,3.694276,8.490202,0.000000,0.000000,52.333268,0.000000,12.287337,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,12.931408,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,402.563601,140.600603,0.000000,13.008792,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,34.100195,0.000000,118.600388,412.742711,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,3.694276,8.490202,0.000000,0.000000,52.333268,0.000000,12.287337,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,12.931408,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.593257,0.000000,118.600388,385.730181,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,12.287337,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,12.931408,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,352.084681,159.575800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,12.287337,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,12.931408,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,402.563601,119.682619,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,352.084681,113.433400,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,12.287337,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,10.345126,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,402.563601,119.682619,0.000000,12.663205,14.419524,28.512927,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,30.710179,0.000000,118.600388,345.010570,113.433400,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,12.287337,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,10.345126,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,402.563601,119.682619,0.000000,12.663205,14.419524,28.512927,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,30.542808,0.000000,118.600388,345.010570,113.433400,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,12.287337,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,10.345126,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,402.563601,119.682619,0.000000,12.663205,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,30.542808,0.000000,118.600388,352.084681,136.504600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,12.287337,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,10.345126,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,402.563601,119.682619,0.000000,12.663205,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,30.542808,0.000000,118.600388,352.084681,136.504600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,10.345126,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,402.563601,119.682619,0.000000,12.663205,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,352.084681,155.730600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,10.345126,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,402.563601,119.682619,0.000000,14.712291,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,352.084681,174.956600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,402.563601,119.682619,0.000000,17.428527,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,352.084681,174.956600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,385.730181,174.956600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,8.004264,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,433.795181,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,8.004264,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,481.860181,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,8.004264,38.205907,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,529.925181,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,8.004264,38.205907,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,572.813580,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,572.813580,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,572.813580,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,1.723995,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,10.667065,0.000000,18.207022,0.000000,0,0,0,0,0

68,16:45-17:00,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,656.403640,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,1.723995,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,10.667065,0.000000,36.414044,0.000000,0,0,0,0,0

69,17:00-17:15,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,656.403640,213.408600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.881522,1.723995,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,14.226855,0.000000,54.621066,0.000000,0,0,0,0,0

70,17:15-17:30,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,4.356804,0.000000,0.000000,15.841120,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,656.403640,213.408600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.881522,1.723995,6.367651,0.000000,0.000000,52.333268,0.000000,12.287337,0.000000,88.439600,8.530576,0.000000,0.000000,9.303308,0.000000,0.000000,5.172563,0.000000,14.226855,0.000000,72.828088,3.203532,0,0,0,0,0

71,17:30-17:45,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,10.128288,0.000000,0.000000,31.682241,0.000000,29.917579,0.570080,40.749603,0.000000,118.600388,656.403640,213.408600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.619264,5.881522,1.723995,6.367651,6.758900,0.000000,52.333268,0.000000,12.287337,0.000000,88.439600,17.061152,0.000000,0.000000,9.303308,0.000000,0.000000,5.172563,0.000000,14.226855,3.671205,109.242132,16.017661,0,0,0,0,0

72,17:45-18:00,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,15.192431,0.000000,0.000000,47.523361,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,656.403640,213.408600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.564943,5.881522,1.723995,6.367651,13.365915,0.000000,52.333268,0.000000,12.287337,0.000000,88.439600,25.591729,0.000000,0.000000,19.585911,0.000000,0.000000,5.172563,0.000000,14.226855,15.717651,134.914033,37.981078,0,0,0,0,0

73,18:00-18:15,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,15.192431,0.000000,0.000000,47.523361,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,656.403640,213.408600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.347414,5.881522,1.723995,6.367651,21.263956,0.000000,52.333268,0.000000,68.138867,0.000000,88.439600,25.591729,0.000000,0.000000,19.585911,0.000000,0.000000,5.172563,0.000000,14.226855,15.717651,134.914033,37.981078,0,0,0,0,0

74,18:15-18:30,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,15.192431,0.000000,0.000000,47.523361,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,656.403640,213.408600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.129886,5.881522,1.723995,6.367651,25.061091,0.000000,52.333268,0.000000,68.138867,0.000000,88.439600,25.591729,0.000000,0.000000,19.585911,0.000000,0.000000,5.172563,0.000000,14.226855,15.717651,134.914033,37.981078,0,0,0,0,0

75,18:30-18:45,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,15.192431,0.000000,0.000000,47.523361,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,656.403640,213.408600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.129886,5.881522,1.723995,6.367651,25.061091,0.000000,52.333268,0.000000,68.138867,0.000000,88.439600,25.591729,0.000000,0.000000,19.585911,0.000000,0.000000,5.172563,0.000000,14.226855,15.717651,134.914033,37.981078,0,0,0,0,0

76,18:45-19:00,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,15.192431,0.000000,0.000000,47.523361,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,656.403640,213.408600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.129886,5.881522,1.723995,9.551477,25.061091,0.000000,52.333268,0.000000,68.138867,0.000000,88.439600,25.591729,0.000000,0.000000,19.585911,0.000000,0.000000,5.172563,0.000000,14.226855,15.717651,134.914033,37.981078,0,0,0,0,0

77,19:00-19:15,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,15.192431,0.000000,0.000000,47.523361,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,656.403640,213.408600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.129886,5.140263,3.694276,9.551477,25.061091,0.000000,52.333268,0.000000,12.287337,0.000000,88.439600,25.591729,0.000000,0.000000,19.585911,0.000000,0.000000,5.172563,0.000000,14.226855,15.717651,117.617362,37.981078,0,0,0,0,0

78,19:15-19:30,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,10.128288,0.000000,0.000000,47.523361,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,656.692030,213.408600,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.347414,5.140263,3.694276,9.551477,13.505650,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,18.956836,0.000000,0.000000,18.606615,0.000000,0.000000,5.172563,0.000000,14.226855,3.671205,104.690376,12.660359,0,0,0,0,0

79,19:30-19:45,402.563601,119.813067,0.000000,17.267351,14.419524,33.452577,118.879765,0.000000,4.484945,0.000000,0.000000,31.682241,0.000000,44.876368,0.570080,40.348645,0.000000,118.600388,650.592363,200.911700,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.238528,5.140263,3.694276,38.205907,6.075416,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,0.000000,0.000000,0.000000,18.606615,0.000000,0.000000,5.172563,0.000000,14.226855,0.000000,72.828088,0.000000,0,0,0,0,0

80,19:45-20:00,402.563601,119.813067,0.000000,17.267351,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,31.682241,0.000000,44.876368,0.570080,40.348645,0.000000,118.600388,643.084610,200.911700,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.619264,5.140263,3.694276,38.205907,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,5.172563,0.000000,10.667065,0.000000,54.621066,0.000000,0,0,0,0,0

81,20:00-20:15,402.563601,121.003173,0.000000,17.267351,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,44.876368,0.570080,40.348645,0.000000,118.600388,619.052110,200.911700,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,12.735302,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,0.000000,0.000000,0.000000,9.303308,0.000000,0.000000,5.172563,0.000000,10.667065,0.000000,36.414044,0.000000,0,0,0,0,0

82,20:15-20:30,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,44.876368,0.570080,33.821418,0.000000,118.600388,628.665110,162.459700,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,11.674027,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,10.667065,0.000000,18.207022,0.000000,0,0,0,0,0

83,20:30-20:45,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,44.876368,0.570080,33.821418,0.000000,118.600388,619.052110,116.317300,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,11.674027,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,614.245610,116.317300,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,11.674027,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,567.758200,116.317300,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,11.674027,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,402.563601,121.008444,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,44.876368,0.570080,30.170208,0.000000,118.600388,567.758200,116.317300,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.694276,11.674027,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,402.563601,106.855678,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,44.876368,0.570080,24.626295,0.000000,118.600388,567.758200,113.433400,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,11.674027,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,402.563601,106.614418,0.000000,14.165050,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,44.876368,0.570080,24.626295,0.000000,118.600388,567.758200,113.433400,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,11.674027,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,402.563601,112.631099,0.000000,10.427544,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,44.876368,0.570080,24.626295,0.000000,118.600388,567.758200,113.433400,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,11.674027,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,402.563601,112.631099,0.000000,9.581373,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,44.876368,0.570080,24.626295,0.000000,118.600388,567.758200,113.433400,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,11.674027,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,402.563601,129.073751,0.000000,9.581373,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,44.876368,0.570080,24.626295,0.000000,118.600388,524.869800,113.433400,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,8.490202,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,7.112274,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,402.563601,129.073751,0.000000,9.581373,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,44.876368,0.570080,24.626295,0.000000,118.600388,476.804800,113.433400,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,8.490202,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,7.112274,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,402.563601,104.667563,0.000000,9.581373,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,44.876368,0.570080,24.626295,0.000000,118.600388,428.739800,113.433400,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,11.674027,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,7.112274,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,402.563601,99.086959,0.000000,9.581373,14.419524,25.112424,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,44.876368,0.570080,24.626295,0.000000,118.600388,380.674800,113.433400,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,11.674027,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,7.112274,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,402.563601,99.086959,0.000000,9.581373,14.419524,25.112424,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,29.917579,0.570080,24.626295,0.000000,118.600388,347.029300,113.433400,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,16.980403,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,7.112274,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,402.563601,99.086959,0.000000,9.581373,14.419524,25.112424,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,14.958789,0.570080,24.626295,0.000000,118.600388,347.029300,113.433400,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,18.041678,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,7.112274,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

