Block,Time,TANDA2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,TEHRI,URI2,UNCHAHAR3,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,DHAULIGNGA,NAPP,CHAMERA3,KISHANGANGA,JHAJJAR,KOTESHWR,RIHAND2,CHAMERA2,PARBATI3,RAMPUR,RIHAND1,SINGRAULI,SEWA2,RIHAND3,SINGRAULI_HYDRO,URI,CHAMERA1,RAPPB,BSIUL,SALAL,TANAKPUR,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KGSU1AND2,KGSU3AND4,KKNP,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TALA,SASAN
56,13:45-14:00,0,25.1775,19.985,0,0,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,13.248,0,0,0,24.402,6.405,0,37.8,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

57,14:00-14:15,0,25.1775,19.985,0,0,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,8.832,0,0,0,24.402,6.405,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

58,14:15-14:30,0,25.1775,19.985,0,0,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,8.832,0,0,0,24.402,6.405,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

59,14:30-14:45,0,25.1775,19.985,0,0,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,8.832,0,0,6.5208,24.402,6.405,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

60,14:45-15:00,0,25.1775,19.985,0,0,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,8.832,0,0,6.5208,13.363,6.405,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

61,15:00-15:15,0,25.1775,19.985,0,15.561,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,19.872,0,0,6.5208,13.363,6.405,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

62,15:15-15:30,0,25.1775,19.985,0,15.561,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,19.872,0,0,6.5208,13.363,6.405,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

63,15:30-15:45,0,25.1775,19.985,0,31.122,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,2.418062,123.665625,0.61216,26.496,0,0,6.5208,13.363,6.405,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

64,15:45-16:00,0,25.1775,19.985,0,31.122,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,5.27868,123.665625,0.61216,26.496,0,0,6.5208,13.363,6.405,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

65,16:00-16:15,0,25.1775,19.985,0,46.683,14.7972,26.39091,341.564563,16.478852,0,19.887,26.2683,9.1149,19.8648,0,0,554.4,8.874,58.59,11.997,0,0,92,103.5,5.27868,123.665625,0.61216,26.496,0,0,0,13.363,12.1695,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

66,16:15-16:30,0,25.1775,19.985,0,46.683,14.7972,26.39091,341.564563,16.478852,0,19.887,26.2683,9.1149,19.8648,0,0,554.4,8.874,58.59,11.997,0,0,92,103.5,5.27868,123.665625,0.61216,26.496,0,0,0,13.363,12.1695,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

67,16:30-16:45,0,25.1775,19.985,0,46.683,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,9.1149,19.8648,0,0,554.4,8.874,58.59,11.997,0,0,92,103.5,5.27868,123.665625,0.61216,26.496,0,0,0,13.363,12.1695,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

68,16:45-17:00,0,25.1775,19.985,0,62.244,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,9.1149,19.8648,0,0,554.4,8.874,58.59,11.997,0,0,92,103.5,5.27868,123.665625,0.61216,26.496,10.4912,0,0,13.363,12.1695,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

69,17:00-17:15,0,25.1775,19.985,0,62.244,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,9.1149,19.8648,0,0,554.4,8.874,58.59,11.997,0,0,92,103.5,5.27868,123.665625,0.61216,16.56,13.3194,0,0,13.363,6.6612,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

70,17:15-17:30,0,25.1775,19.985,0,62.244,13.452,26.39091,341.564563,16.478852,0,42.615,26.2683,9.1149,19.8648,0,0,554.4,8.874,58.59,11.997,0,0,92,103.5,10.55736,123.665625,0.61216,16.56,28.09872,0,0,13.363,6.6612,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

71,17:30-17:45,0,25.1775,19.985,0,62.244,13.452,26.39091,341.564563,16.478852,0,66.29,26.2683,9.1149,19.8648,0,0,554.4,8.874,58.59,11.997,3.819,0,92,103.5,10.55736,123.665625,0.61216,16.56,28.09872,0,0,13.363,6.6612,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

72,17:45-18:00,0,25.1775,19.985,0,62.244,13.452,26.39091,341.564563,16.478852,0,85.23,26.2683,18.2298,19.8648,0,0,554.4,17.748,58.59,11.997,16.350412,0,92,103.5,15.804048,123.665625,0.61216,16.56,42.14808,0,0,13.363,6.6612,0,36.75,0,0,0,32.88,25.208,7.672,0,21.72,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

73,18:00-18:15,0,25.1775,19.985,0,62.244,13.452,26.39091,341.564563,49.436556,0,113.64,26.2683,27.3447,19.8648,9.67784,0,554.4,26.622,58.59,26.2601,32.700824,0,92,103.5,15.804048,123.665625,0.61216,16.56,42.14808,0,0,13.363,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

74,18:15-18:30,0,25.1775,19.985,0,62.244,13.452,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.8648,19.374781,0,554.4,39.44,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.61216,16.56,42.14808,0,19.5624,24.402,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

75,18:30-18:45,0,25.1775,19.985,0,62.244,13.452,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.8648,19.374781,0,554.4,39.44,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.61216,16.56,42.14808,0,19.5624,70.882,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

76,18:45-19:00,0,25.1775,19.985,0,62.244,13.452,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.8648,19.374781,0,554.4,39.44,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.61216,16.56,42.14808,0,19.5624,70.882,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

77,19:00-19:15,0,25.1775,19.985,0,62.244,14.7972,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.8648,19.374781,0,554.4,39.44,58.59,39.51012,16.350412,0,92,103.5,15.804048,123.665625,0.61216,26.496,42.14808,0,19.5624,70.882,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

78,19:15-19:30,0,25.1775,19.985,0,62.244,14.7972,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.8648,19.374781,0,554.4,39.44,58.59,39.51012,3.1825,0,92,103.5,15.804048,123.665625,0.61216,26.496,42.14808,0,19.5624,70.882,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

79,19:30-19:45,0,25.1775,19.985,0,62.244,14.7972,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.8648,19.374781,0,554.4,39.44,58.59,39.51012,0,0,92,103.5,15.804048,123.665625,0.61216,26.496,42.14808,0,19.5624,24.402,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

80,19:45-20:00,0,25.1775,19.985,0,62.244,14.7972,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.8648,19.374781,0,554.4,39.44,58.59,39.51012,0,0,92,103.5,15.804048,123.665625,0.61216,26.496,42.14808,0,6.5208,13.363,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,45.2215,20.73185,20.0018,3.381,418.77

81,20:00-20:15,0,25.1775,19.985,0,62.244,14.7972,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.8648,19.374781,0,554.4,39.44,58.59,39.51012,0,0,92,103.5,15.804048,123.665625,0.61216,26.496,42.14808,0,6.5208,13.363,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,52.45,45.2215,20.73185,20.0018,3.381,418.77

82,20:15-20:30,0,25.1775,19.985,0,62.244,14.7972,26.39091,341.564563,32.957704,0,104.17,26.2683,27.3447,19.8648,9.67784,0,554.4,26.622,58.59,39.51012,0,0,92,103.5,15.804048,123.665625,0.61216,26.496,28.09872,0,0,13.363,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,57.695,45.2215,20.73185,20.0018,3.381,418.77

83,20:30-20:45,0,25.1775,19.985,0,62.244,17.4876,26.39091,341.564563,32.957704,0,85.23,26.2683,18.2298,19.8648,0,0,554.4,26.622,58.59,26.34008,0,0,92,103.5,10.55736,123.665625,0.61216,26.496,28.09872,0,0,13.363,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,57.695,45.2215,20.73185,20.0018,3.381,418.77

84,20:45-21:00,0,25.1775,19.985,0,62.244,17.4876,26.39091,341.564563,32.957704,0,61.555,26.2683,9.1149,19.8648,0,0,554.4,26.622,58.59,13.0634,0,0,92,103.5,10.55736,123.665625,0.61216,26.496,28.09872,0,0,13.363,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,62.94,45.2215,20.73185,20.0018,3.381,418.77

85,21:00-21:15,0,25.1775,19.985,0,62.244,17.4876,26.39091,341.564563,32.957704,0,45.456,26.2683,9.1149,19.8648,0,0,554.4,26.622,58.59,13.0634,0,0,92,103.5,10.55736,123.665625,0.61216,26.496,13.983,0,0,13.363,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,37.467,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,62.94,45.2215,20.73185,20.0018,3.381,418.77

86,21:15-21:30,0,25.1775,19.985,0,62.244,17.4876,26.39091,341.564563,32.957704,0,45.456,26.2683,9.1149,19.8648,0,0,554.4,17.748,58.59,13.0634,0,0,92,103.5,5.27868,123.665625,0.61216,26.496,13.983,0,0,13.363,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,37.467,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,65.038,45.2215,20.73185,20.0018,3.381,418.77

87,21:30-21:45,0,25.1775,19.985,0,60.039,17.4876,26.39091,341.564563,32.957704,0,45.456,26.2683,9.1149,19.8648,0,0,554.4,17.748,58.59,13.0634,0,0,92,103.5,5.27868,123.665625,0.61216,26.496,13.983,0,0,13.363,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,37.467,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,68.185,45.2215,20.73185,20.0018,3.381,418.77

88,21:45-22:00,0,25.1775,19.985,0,46.62,17.4876,26.39091,341.564563,32.957704,0,45.456,26.2683,9.1149,19.8648,0,0,554.4,17.748,58.59,0,0,0,92,103.5,4.6655,123.665625,0.61216,26.496,13.983,0,0,13.363,6.6612,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,37.467,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,68.185,45.2215,20.73185,20.0018,3.381,418.77

89,22:00-22:15,0,25.1775,19.985,0,46.62,17.4876,26.39091,341.564563,32.957704,0,45.456,26.2683,1.321,19.8648,0,0,554.4,17.748,58.59,0,0,0,92,103.5,0,123.665625,0.61216,26.496,0,0,0,13.363,5.3802,0,37.8,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,71.332,45.2215,20.73185,20.0018,3.381,418.77

90,22:15-22:30,0,25.1775,19.985,0,46.62,17.4876,26.39091,341.564563,32.957704,0,45.456,26.2683,1.321,19.8648,0,0,554.4,17.748,58.59,0,0,0,92,103.5,0,123.665625,0.61216,26.496,0,0,0,13.363,5.3802,0,37.8,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,71.332,45.2215,20.73185,20.0018,3.381,418.77

91,22:30-22:45,0,25.1775,19.985,0,46.62,18.8328,26.39091,341.564563,32.957704,0,22.728,26.2683,1.321,19.8648,0,0,554.4,17.748,58.59,0,0,0,92,103.5,0,123.665625,0.61216,26.496,0,0,0,13.363,5.3802,0,37.8,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,74.479,45.2215,20.73185,20.0018,3.822,418.77

92,22:45-23:00,0,25.1775,19.985,0,31.122,18.8328,26.39091,341.564563,32.957704,0,22.728,26.2683,1.321,19.8648,0,0,554.4,9.86,58.59,0,0,0,92,103.5,0,123.665625,0.61216,26.496,0,0,0,13.363,5.3802,0,37.8,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,74.479,45.2215,20.73185,20.0018,3.822,418.77

93,23:00-23:15,0,25.1775,19.985,0,31.122,18.8328,26.39091,341.564563,32.957704,0,22.728,26.2683,1.321,19.8648,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,22.08,0,0,0,13.363,5.3802,0,38.85,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,78.675,45.2215,20.73185,20.0018,3.822,418.77

94,23:15-23:30,0,25.1775,19.985,0,31.122,18.8328,26.39091,341.564563,32.957704,0,22.728,26.2683,1.321,19.8648,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,22.08,0,0,0,13.363,5.3802,0,38.85,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,78.675,45.2215,20.73185,20.0018,3.822,418.77

95,23:30-23:45,0,25.1775,19.985,0,31.122,18.8328,26.39091,341.564563,32.957704,0,22.728,26.2683,1.321,19.8648,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,8.832,0,0,0,13.363,5.3802,0,38.85,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,83.92,45.2215,20.73185,20.0018,3.822,418.77

96,23:45-24:00,0,25.1775,19.985,0,31.122,18.8328,26.39091,341.564563,32.957704,0,22.728,26.2683,1.321,19.8648,0,0,653.1525,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,8.832,0,0,0,13.363,5.3802,0,38.85,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,83.92,45.2215,20.73185,20.0018,3.822,418.77

