Block,Time,KUDGI,KHSTPP-I,BRBCL,TALA,KHSTPP-II,FSTPP I & II,SASAN,KISHANGANGA,RIHAND3,RAPPC,UNCHAHAR4,ANTA_RF,DADRI_RF,JHAJJAR,KOTESHWR,KOLDAM,DHAULIGNGA,AURY_CRF,SALAL,CHAMERA3,SEWA2,ANTA_LF,DULHASTI,DADRT2,NAPP,PARBATI3,ANTA_CRF,NJPC,RIHAND2,UNCHAHAR3,DADRI_CRF,RAMPUR,AURY_LF,SINGRAULI,CHAMERA1,DADRI_LF,URI,AURY_GF,URI2,CHAMERA2,ANTA_GF,AURY_RF,BSIUL,TANAKPUR,UNCHAHAR2,SINGRAULI_HYDRO,UNCHAHAR1,TANDA2,RIHAND1,TEHRI,DADRI_GF,RAPPB,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,43.54,21.926066,11.164466,0.000000,123.881119,9.255105,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.261915,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,1.115431,12.801026,0.976585,11.452293,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,45.47,21.926066,11.164466,0.000000,123.881119,9.255105,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.261915,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,1.115431,12.801026,0.976585,11.452293,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,45.47,21.926066,11.164466,0.000000,123.881119,9.255105,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,8.169039,0.000000,0.000000,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.347418,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,9.171320,12.801026,0.976585,11.449496,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,47.41,21.926066,11.164466,0.000000,123.881119,9.255105,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,8.169039,0.000000,0.000000,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.347418,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,9.171320,12.801026,0.976585,11.449496,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,47.41,21.926066,11.164466,0.000000,101.833922,9.255105,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,8.169039,0.000000,0.000000,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.347418,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,1.115431,12.801026,0.976585,11.449496,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,49.34,21.926066,11.164466,0.000000,106.671422,9.255105,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,8.169039,0.000000,0.000000,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.347418,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,51.269760,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,1.239368,12.801026,0.976585,11.449496,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,48.38,14.357700,11.164466,0.000000,95.061422,5.805000,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,8.169039,0.000000,0.000000,0.000000,64.081395,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.347418,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,51.269760,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,0.371810,12.801026,0.976585,11.449496,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,53.21,14.357700,11.164466,0.000000,95.061422,5.805000,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,8.169039,0.000000,0.000000,0.000000,64.081395,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.347418,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,0.371810,12.801026,0.976585,11.449496,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,53.21,14.357700,11.164466,0.000000,95.061422,5.805000,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,8.169039,0.000000,0.000000,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.347418,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,0.371810,12.801026,0.976585,11.449496,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,53.21,21.926066,11.164466,0.000000,95.061422,9.255105,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,8.169039,0.000000,0.000000,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.347418,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,0.371810,12.801026,0.976585,11.449496,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,54.18,28.202915,11.164466,0.000000,113.901550,13.712184,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,8.169039,0.000000,0.000000,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.347418,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,0.371810,13.242313,0.976585,11.492574,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,53.21,28.202915,11.164466,0.000000,113.901550,13.712184,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,8.169039,0.000000,0.000000,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.347418,0.000000,0.000000,0.000000,137.385000,11.847038,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,0.371810,26.934426,0.976585,11.492574,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,53.21,28.202915,11.164466,0.000000,113.901550,13.712184,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,8.169039,0.000000,0.000000,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.347418,0.000000,0.000000,0.000000,137.385000,13.528552,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,0.371810,26.934426,0.976585,11.492574,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,56.12,28.202915,11.164466,0.000000,113.901550,13.712184,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,8.169039,0.000000,0.000000,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.347418,0.000000,0.000000,0.000000,137.385000,27.133538,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,0.371810,26.934426,0.976585,11.492574,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,57.08,28.202915,11.164466,0.000000,113.901550,13.712184,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,8.169039,0.000000,9.260571,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,19.172396,115.703325,13.347418,0.000000,0.218537,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,1.611178,26.934426,0.976585,11.492574,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,59.02,28.202915,11.164466,0.000000,113.901550,13.712184,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,8.169039,0.000000,9.260571,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,19.172396,115.703325,13.347418,0.000000,0.218537,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,1.611178,26.934426,0.976585,11.492574,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,58.05,28.202915,11.164466,0.000000,113.901550,13.712184,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,236.180392,8.169039,0.000000,9.260571,0.000000,64.081395,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,28.183422,115.703325,13.347418,0.000000,0.319999,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,1.239368,26.934426,0.976585,11.492574,0.683711,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,57.08,28.202915,11.164466,0.000000,113.901550,13.712184,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,236.180392,8.169039,0.000000,9.260571,0.000000,64.081395,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,47.355818,115.703325,13.347418,0.000000,0.538536,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,1.239368,26.934426,0.976585,11.492574,0.683711,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,57.08,40.485577,11.164466,0.000000,128.257670,15.739233,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,245.855392,8.169039,0.000000,9.260571,0.000000,50.590575,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,47.355818,115.703325,13.347418,0.000000,0.538536,0.000000,137.385000,40.778267,0.000000,51.269760,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,1.239368,26.934426,0.976585,11.492574,0.661756,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,58.05,41.696348,11.164466,0.000000,142.721246,17.550450,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,245.855392,8.169039,0.000000,9.260571,0.000000,50.590575,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,47.355818,115.703325,13.347418,0.000000,0.538536,0.000000,137.385000,40.778267,0.000000,51.269760,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,1.239368,26.934426,0.976585,11.492574,0.661756,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,56.12,41.696348,11.164466,0.000000,142.721246,17.550450,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,245.855392,8.169039,0.000000,9.260571,0.000000,50.590575,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,47.355818,115.703325,13.347418,0.000000,0.538536,0.000000,137.385000,40.778267,0.000000,51.269760,0.000000,32.772608,27.002645,0.000000,0.000000,6.340802,9.295256,26.934426,0.976585,11.492574,0.686042,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,55.15,41.696348,11.164466,0.000000,142.721246,17.550450,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,245.855392,8.169039,0.000000,9.260571,0.000000,50.590575,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,47.355818,115.703325,13.347418,0.000000,0.538536,0.000000,137.385000,40.778267,0.000000,51.269760,0.000000,32.772608,27.002645,0.000000,0.000000,6.340802,9.295256,26.934426,0.976585,11.492574,0.686042,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,78.37,41.696348,12.181298,0.000000,142.721246,17.550450,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,236.180392,8.169039,0.000000,18.521144,0.000000,50.590575,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,47.355818,115.703325,13.347418,0.000000,0.538536,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,6.340802,9.667066,21.602935,0.976585,11.492574,0.661756,76.536700,12.188551,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,78.37,41.696348,13.785986,0.000000,142.721246,17.550450,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,236.180392,8.169039,0.587543,18.521144,0.000000,50.590575,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,47.355818,115.703325,13.347418,0.000000,0.538536,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,0.991494,21.602935,0.976585,11.492574,0.661756,76.536700,25.419974,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,78.37,41.696348,14.513806,0.000000,142.721246,17.550450,405.159975,1.408976,121.223194,54.595381,0.387691,0.000000,0.000000,236.180392,8.169039,1.175087,18.521144,0.000000,82.181578,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,38.344792,115.703325,13.284470,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,0.495747,21.602935,0.976585,10.474253,0.661756,76.536700,25.419974,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,75.46,41.696348,14.513806,0.000000,142.721246,17.550450,405.159975,1.408976,121.223194,54.595381,0.387691,0.000000,0.000000,230.147016,8.169039,1.762630,18.521144,0.000000,82.181578,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,38.344792,115.703325,13.284470,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,0.495747,21.602935,0.976585,10.474253,0.661756,76.536700,25.419974,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,74.50,41.696348,14.513806,0.000000,142.721246,17.550450,405.159975,1.408976,121.223194,54.595381,0.387691,0.000000,0.000000,236.180392,8.169039,1.424347,16.105343,0.000000,82.181578,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,38.344792,115.703325,13.347418,0.000000,0.437072,0.000000,137.385000,34.394625,0.000000,47.531340,0.000000,32.772608,27.002645,0.000000,0.000000,0.000000,0.495747,21.354273,0.976585,11.527963,0.134583,76.536700,25.419974,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,77.40,41.696348,14.513806,0.000000,142.721246,17.550450,405.159975,1.408976,121.223194,54.595381,0.387691,0.000000,0.000000,236.180392,8.169039,1.424347,16.105343,0.000000,82.181578,29.420535,16.049727,0.000000,50.297625,174.292126,40.968445,3.239180,0.000000,60.393047,115.703325,13.347418,0.000000,0.686828,0.000000,137.385000,34.394625,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,0.495747,21.354273,0.976585,11.527963,0.134583,76.536700,25.419974,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,77.40,41.696348,14.513806,0.000000,142.721246,17.550450,405.159975,1.408976,121.223194,54.595381,0.387691,0.000000,0.000000,265.205392,8.169039,1.762630,27.781715,0.000000,82.181578,29.579951,16.049727,0.000000,50.297625,174.292126,40.968445,5.182688,0.000000,84.358543,115.703325,13.347418,0.000000,0.959998,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,1.064250,1.735114,26.934426,0.976585,11.527963,0.661756,76.536700,25.419974,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,72.56,41.696348,14.513806,0.000000,142.721246,17.550450,405.159975,1.408976,121.223194,54.595381,0.783675,0.000000,0.000000,391.396892,8.169039,2.350173,37.128182,0.000000,82.181578,29.579951,16.049727,0.000000,50.297625,232.342126,40.968445,10.365374,0.000000,115.034376,115.703325,14.339608,0.000000,1.307315,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,6.340802,1.735114,41.650875,0.976585,11.681839,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,79.34,41.159482,14.513806,0.000000,142.721246,18.046778,405.159975,1.440998,121.223193,54.595381,0.783675,0.000000,0.000000,465.826192,16.338078,2.350173,37.128182,0.000000,64.081395,31.105412,16.049727,0.000000,50.297625,309.170236,40.968445,50.660769,0.000000,124.620574,115.703325,22.270592,0.000000,1.416583,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,19.022404,9.171320,41.650875,0.976585,17.887430,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,79.34,41.159482,14.513806,0.000000,142.721246,18.046778,405.159975,1.440998,121.223193,54.595381,0.783675,0.000000,0.000000,523.024792,16.338078,2.350173,37.128182,0.000000,64.081395,31.105412,16.049727,0.000000,50.297625,309.170236,40.968445,50.660769,0.000000,142.067454,115.703325,22.270592,0.000000,1.592192,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,19.022404,9.171320,41.650875,0.976585,17.887430,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,79.34,41.159482,14.513806,0.000000,142.721246,18.046778,405.159975,1.440998,121.223193,54.595381,0.783675,0.000000,0.000000,529.777942,16.338078,2.350173,37.128182,0.000000,64.081395,31.105412,16.049727,0.000000,50.297625,309.170236,40.968445,50.660769,0.000000,142.067454,115.703325,22.270592,0.000000,1.592192,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,19.022404,9.171320,41.650875,0.976585,17.887430,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,78.37,41.159482,14.513806,0.000000,142.721246,18.046778,405.159975,1.440998,121.223193,54.595381,0.783675,0.000000,0.000000,538.340317,16.338078,2.350173,37.128182,0.000000,64.081395,31.105412,16.049727,0.000000,50.297625,309.170236,40.968445,50.660769,0.000000,124.620574,115.703325,22.270592,0.000000,1.416583,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,19.022404,0.495747,41.650875,0.976585,17.887430,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,81.27,41.159482,14.513806,0.000000,142.721246,18.046778,405.159975,1.440998,121.223193,54.595381,0.783675,0.000000,0.000000,633.681250,16.338078,2.350173,37.128182,0.000000,64.081395,31.105412,16.049727,0.000000,50.297625,380.534549,40.968445,50.660769,0.000000,115.034376,115.703325,25.849459,0.000000,1.307315,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,19.022404,0.495747,41.650875,0.976585,21.313058,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,79.34,41.159482,14.513806,0.000000,142.721246,18.046778,405.159975,1.440998,121.223193,54.595381,0.783675,0.000000,0.000000,633.681250,16.338078,2.350173,37.128182,0.000000,64.081395,31.105412,16.049727,0.000000,50.297625,430.140148,40.968445,50.660769,0.000000,105.448178,115.703325,25.849459,0.000000,1.198046,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,19.022404,0.495747,41.650875,0.976585,21.313058,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,79.34,39.934530,14.513806,0.000000,142.721246,18.046778,405.159975,1.440998,121.223193,54.595381,0.783675,0.000000,0.000000,580.468750,16.338078,2.350173,37.128182,0.000000,76.785250,31.105412,16.049727,0.000000,50.297625,411.354980,40.968445,6.478359,0.000000,105.448178,115.703325,22.270592,0.000000,1.198046,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,19.022404,0.495747,41.650875,0.976585,18.303142,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,72.56,39.934530,14.513806,0.000000,142.721246,18.046778,405.159975,1.408976,121.223193,54.595381,0.783675,0.000000,0.000000,580.468750,16.138832,2.350173,27.781715,0.000000,76.785250,29.579951,16.049727,0.000000,50.297625,318.265812,40.968445,3.239180,0.000000,86.275782,115.703325,22.270592,0.000000,0.979511,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,1.064250,0.495747,41.650875,0.976585,17.887430,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,78.37,39.934530,14.513806,0.000000,142.721246,18.186775,405.159975,1.408976,121.223193,54.595381,0.783675,0.000000,0.000000,580.468750,16.138832,2.350173,27.781715,0.000000,76.785250,29.579951,16.049727,0.000000,50.297625,309.170236,40.968445,3.239180,0.000000,86.275782,115.703325,22.270592,0.000000,0.979511,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,1.064250,0.495747,41.650875,0.976585,17.887430,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,79.34,39.934530,14.513806,0.000000,142.721246,18.186775,405.159975,1.408976,121.223193,54.595381,0.783675,0.000000,0.000000,580.468750,16.138832,2.350173,27.781715,0.000000,76.785250,29.579951,16.049727,0.000000,50.297625,309.170236,40.968445,0.000000,0.000000,86.275782,115.703325,22.270592,0.000000,0.979511,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,1.064250,0.495747,41.650875,0.976585,17.887430,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,79.34,38.759985,14.513806,0.000000,142.721246,18.186775,405.159975,1.408976,121.223193,54.595381,0.783675,0.000000,0.000000,633.903678,16.138832,2.350173,27.781715,0.000000,76.785250,29.579951,16.049727,0.000000,50.297625,309.170236,40.968445,0.000000,0.000000,86.275782,115.703325,23.639449,0.000000,0.979511,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,1.064250,0.495747,41.650875,0.976585,19.471103,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,80.30,38.759985,14.513806,0.000000,142.721246,18.186775,405.159975,1.440998,121.223193,54.595381,0.783675,0.000000,0.000000,633.903678,16.935811,2.350173,37.128182,0.000000,76.785250,31.105412,16.049727,0.000000,50.297625,309.170236,40.968445,0.000000,0.000000,124.620574,115.703325,25.696287,0.000000,1.416583,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,19.022404,0.495747,41.650875,0.976585,21.218403,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,79.34,38.759985,14.513806,0.000000,142.721246,18.186775,405.159975,1.440998,121.223194,54.595381,0.783675,0.000000,0.000000,633.903678,16.935811,2.350173,37.128182,0.000000,76.785250,31.105412,16.049727,0.000000,50.297625,383.474236,40.968445,0.000000,0.000000,124.620574,115.703325,25.849459,0.000000,1.416583,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,41.650875,0.976585,21.313058,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,79.34,38.759985,14.513806,0.000000,142.721246,18.186775,405.159975,1.440998,121.223194,54.595381,0.783675,0.000000,0.000000,633.903678,16.935811,2.350173,37.128182,0.000000,76.785250,31.105412,16.049727,0.000000,50.297625,526.890148,40.968445,0.000000,0.000000,124.620574,115.703325,25.849459,0.000000,1.416583,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,41.650875,0.976585,21.313058,1.347466,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,78.37,38.759985,14.513806,0.000000,142.721246,18.186775,405.159975,1.440998,121.223194,54.595381,0.783675,0.000000,0.000000,633.903678,16.935811,2.350173,37.128182,0.000000,76.785250,31.105412,16.049727,0.000000,50.297625,526.890148,40.968445,0.000000,0.000000,124.620574,115.703325,25.849459,0.000000,1.416583,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,41.650875,0.976585,21.313058,1.191394,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,80.30,38.759985,14.513806,0.000000,142.721246,18.186775,405.159975,1.440998,121.223194,54.595381,0.783675,0.000000,0.000000,633.903678,16.935811,2.350173,27.781715,0.000000,76.785250,31.105412,16.049727,0.000000,50.297625,526.890148,40.968445,0.000000,0.000000,105.448178,115.703325,25.849459,0.000000,1.198046,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,41.650875,0.976585,21.313058,1.191394,76.536700,26.006589,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,97.19,38.759985,14.513806,0.000000,142.721246,18.186775,405.159975,1.408976,121.223193,54.595381,0.783675,0.000000,0.000000,633.903678,16.537322,2.350173,18.521144,0.000000,76.785250,29.579951,16.049727,0.000000,50.297625,575.265148,40.968445,0.000000,0.000000,105.448178,115.703325,25.849458,0.000000,1.198046,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,0.495747,41.650875,0.976585,21.313058,1.191394,76.536700,25.419974,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,108.30,38.759985,14.513806,0.000000,142.721246,18.186775,405.159975,1.408976,121.223193,54.595381,0.783675,0.000000,0.000000,633.903678,16.338078,2.350173,9.260571,0.000000,76.785250,29.579951,16.049727,0.000000,50.297625,665.859365,40.968445,0.000000,0.000000,86.275782,115.703325,25.849458,0.000000,0.979511,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,0.495747,41.650875,0.976585,21.313058,1.191394,76.536700,25.419974,0.000000,0.000000,0,0,0,0,0

