Block,Time,KOLDAM,TANDA2,DULHASTI,DADRT2,KISHANGANGA,DADRI_CRF,RAMPUR,JHAJJAR,UNCHAHAR2,URI,KOTESHWR,SINGRAULI,UNCHAHAR3,RIHAND1,RAPPB,TEHRI,DADRI_RF,ANTA_RF,NJPC,PARBATI3,URI2,TANAKPUR,SEWA2,UNCHAHAR1,NAPP,SALAL,ANTA_LF,CHAMERA2,DADRI_LF,CHAMERA1,DADRI_GF,ANTA_GF,RIHAND2,ANTA_CRF,UNCHAHAR4,AURY_RF,BSIUL,AURY_CRF,CHAMERA3,AURY_GF,RIHAND3,AURY_LF,SINGRAULI_HYDRO,RAPPC,DHAULIGNGA,FSTPP I & II,SASAN,BRBCL,KHSTPP-II,TALA,KHSTPP-I,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,1.347466,50.297624,173.034376,1.408975,0.000000,0.000000,227.511592,22.613057,47.531340,0.000000,137.385000,13.085223,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,9.171320,16.049726,11.203255,41.077987,51.714810,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.361798,0.000000,0.000000,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,15.837298,405.159975,11.164466,142.721246,0.000000,41.696348,92.88,0,0,0,0,0

48,11:45-12:00,0.000000,1.347466,50.297624,173.034376,1.408975,0.000000,0.000000,227.511592,22.613057,47.531340,0.000000,137.385000,13.085223,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,1.115431,16.049726,11.203255,41.077987,51.714810,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.361798,0.000000,0.000000,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,15.837298,405.159975,11.164466,142.721246,0.000000,41.696348,93.85,0,0,0,0,0

49,12:00-12:15,0.000000,1.347466,50.297624,173.034376,1.408975,0.000000,0.000000,227.511592,22.503779,47.531340,8.169039,137.385000,13.154790,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,1.115431,16.049726,11.203255,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.367495,0.000000,0.000000,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,15.837298,405.159975,11.164466,142.721246,0.000000,41.696348,89.01,0,0,0,0,0

50,12:15-12:30,0.000000,1.347466,50.297624,173.034376,1.408975,0.000000,0.000000,227.511592,22.503779,47.531340,8.169039,137.385000,13.154790,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,1.115431,16.049726,11.203255,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.367495,0.000000,0.000000,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,15.837298,405.159975,11.164466,142.721246,0.000000,41.696348,90.94,0,0,0,0,0

51,12:30-12:45,0.000000,1.347466,50.297624,173.034376,1.408975,0.000000,0.000000,227.511592,22.503779,47.531340,8.169039,137.385000,13.154790,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,1.115431,16.049726,11.203255,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.367495,0.000000,0.000000,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,15.837298,405.159975,14.354314,142.721246,0.000000,41.696348,89.01,0,0,0,0,0

52,12:45-13:00,0.000000,1.347466,50.297624,173.034376,1.408975,0.000000,0.000000,227.511592,22.503779,47.531340,8.169039,137.385000,13.154790,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,1.115431,16.049726,11.203255,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.367495,0.000000,0.000000,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,15.837298,405.159975,14.354314,142.721246,0.000000,41.696348,89.01,0,0,0,0,0

53,13:00-13:15,0.587543,1.347466,50.297624,173.034376,1.408975,0.000000,0.000000,227.511592,22.503779,47.531340,8.169039,137.385000,13.154790,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,1.115431,16.049726,11.203255,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.395189,0.000000,0.000000,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,9.930904,405.159975,14.354314,65.280128,0.000000,17.365754,89.98,0,0,0,0,0

54,13:15-13:30,0.587543,1.347466,50.297624,173.034376,1.408975,0.000000,0.000000,227.511592,22.503779,47.531340,8.169039,137.385000,13.154790,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,1.115431,16.049726,11.203255,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.395189,0.000000,0.000000,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,9.930904,405.159975,14.354314,65.280128,0.000000,17.365754,93.85,0,0,0,0,0

55,13:30-13:45,0.587543,1.347466,50.297624,176.227126,1.408975,0.000000,0.000000,227.511592,21.305972,47.531340,8.169039,130.176660,13.154790,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,1.115431,16.049726,11.203255,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.395189,0.000000,6.340802,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,9.930904,405.159975,14.354314,65.280128,0.000000,17.365754,86.11,0,0,0,0,0

56,13:45-14:00,1.175086,1.347466,50.297624,176.227126,1.408975,0.000000,0.000000,227.511592,21.305972,47.531340,8.169039,130.176660,13.154790,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,1.115431,16.049726,11.203255,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.395189,0.000000,6.340802,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,9.930904,405.159975,14.354314,65.280128,0.000000,17.365754,89.98,0,0,0,0,0

57,14:00-14:15,1.175086,1.347466,50.297624,176.227126,1.408975,0.000000,0.000000,227.511592,27.159273,47.531340,8.169039,136.860554,13.585978,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,1.115431,16.049726,11.054067,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.392610,0.000000,6.340802,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,14.149881,405.159975,14.354314,94.551550,0.000000,28.221975,90.94,0,0,0,0,0

58,14:15-14:30,1.762630,1.347466,50.297624,176.227126,1.408975,0.000000,0.000000,227.511592,21.297053,47.531340,8.169039,137.385000,13.585978,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,1.115431,16.049726,11.054067,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.392610,0.000000,6.340802,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,14.149881,405.159975,14.354314,94.551550,0.000000,28.221975,93.85,0,0,0,0,0

59,14:30-14:45,1.762630,1.347466,50.297624,176.227126,1.408975,0.000000,0.000000,227.511592,32.739426,47.531340,8.169039,137.385000,13.922155,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,1.115431,16.049726,12.538703,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.272029,0.000000,6.340802,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,14.149881,405.159975,14.354314,94.551550,0.000000,28.221975,96.75,0,0,0,0,0

60,14:45-15:00,1.762630,1.347466,50.297624,176.227126,1.408975,0.000000,0.000000,227.511592,32.739426,47.531340,8.169039,137.385000,13.922155,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,1.115431,16.049726,12.538703,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.272029,0.000000,6.340802,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,14.149881,405.159975,14.354314,94.551550,0.000000,28.221975,95.78,0,0,0,0,0

61,15:00-15:15,2.350173,1.347466,50.297624,176.227126,1.408975,0.000000,0.000000,256.536592,32.739426,47.531340,8.169039,137.385000,11.956506,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,3.627881,32.772608,1.115431,16.049726,10.928725,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.272029,0.000000,6.340802,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,14.149881,405.159975,14.354314,94.551550,0.000000,28.221975,93.85,0,0,0,0,0

62,15:15-15:30,2.350173,1.347466,50.297624,176.227126,1.408975,0.000000,0.000000,372.007717,32.739426,47.531340,8.169039,137.385000,11.956506,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,16.195898,32.772608,1.115431,16.049726,10.928725,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.272029,0.000000,6.340802,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,0.000000,14.149881,405.159975,14.354314,94.551550,0.000000,28.221975,94.82,0,0,0,0,0

63,15:30-15:45,2.350173,1.347466,50.297624,214.927126,1.408975,0.000000,0.000000,468.757717,32.739426,47.531340,8.169039,137.385000,12.360075,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,16.195898,32.772608,1.115431,16.049726,11.178253,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.272029,0.000000,6.340802,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,6.039504,14.149881,405.159975,14.354314,94.551550,0.000000,28.221975,93.85,0,0,0,0,0

64,15:45-16:00,2.350173,1.347466,50.297624,263.302126,1.408975,0.000000,0.000000,468.757717,32.739426,47.531340,8.169039,137.385000,12.360075,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,16.195898,32.772608,1.115431,16.049726,11.178253,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.272029,0.000000,6.340802,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,9.260571,14.149881,405.159975,14.354314,94.551550,0.000000,28.221975,93.85,0,0,0,0,0

65,16:00-16:15,2.350173,1.347466,50.297624,297.164626,1.408975,0.000000,0.000000,372.007717,32.739426,47.531340,8.169039,137.385000,13.700917,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,3.627881,32.772608,1.239368,16.049726,9.423353,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.392610,0.000000,6.340802,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,9.260571,14.149881,405.159975,14.354314,94.551550,0.000000,28.221975,91.91,0,0,0,0,0

66,16:15-16:30,2.350173,1.347466,50.297624,297.164626,1.408975,0.000000,0.000000,275.257717,32.739426,51.269760,8.169039,137.385000,13.700917,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,1.239368,16.049726,9.549329,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.392610,0.000000,6.340802,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,9.260571,14.149881,405.159975,14.354314,94.551550,0.000000,28.221975,89.98,0,0,0,0,0

67,16:30-16:45,2.350173,1.347466,50.297624,295.839151,1.408975,0.000000,0.000000,245.323267,32.739426,51.269760,8.169039,137.385000,13.305146,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,3.718102,16.049726,9.491078,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.364053,0.000000,6.340802,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,9.260571,14.149881,405.159975,14.354314,94.551550,0.000000,28.221975,88.04,0,0,0,0,0

68,16:45-17:00,2.350173,1.347466,50.297624,295.839151,1.408975,0.000000,0.000000,245.323267,32.739426,47.531340,8.169039,137.385000,13.305146,76.536700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.772608,9.295256,16.049726,9.491078,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.364053,0.000000,1.064250,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,9.260571,14.149881,405.159975,14.354314,94.551550,0.000000,28.221975,85.14,0,0,0,0,0

69,17:00-17:15,1.762630,1.347466,50.297624,295.839151,1.408975,0.000000,0.218536,274.193467,32.420151,47.531340,8.169039,137.385000,13.399554,76.536700,0.000000,8.473324,0.000000,0.000000,19.172396,0.000000,32.772608,9.667066,16.049726,10.982356,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.400007,0.000000,1.064250,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,18.521144,14.053131,405.159975,14.354314,94.077475,0.000000,28.067175,104.49,0,0,0,0,0

70,17:15-17:30,1.762630,1.347466,50.297624,295.839151,1.408975,0.000000,0.437072,370.943467,32.420151,47.531340,8.169039,137.385000,13.399554,76.536700,0.000000,16.946649,0.000000,0.000000,38.344792,0.000000,32.772608,9.667066,16.049726,10.982356,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.400007,0.000000,1.064250,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,18.521144,14.053131,405.159975,14.354314,94.077475,0.000000,28.067175,98.68,0,0,0,0,0

71,17:30-17:45,1.762630,1.347466,50.297624,367.220236,1.408975,0.000000,0.655608,503.626320,32.420151,47.531340,8.169039,137.385000,19.666760,76.536700,0.000000,16.946649,0.000000,0.000000,57.517188,0.000000,32.772608,9.171320,16.049726,16.694503,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.400204,0.000000,1.064250,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,18.521144,14.053131,405.159975,14.354314,94.077475,0.000000,28.067175,91.91,0,0,0,0,0

72,17:45-18:00,1.762630,1.347466,50.297624,425.302648,1.408975,0.000000,0.655608,503.626320,32.420151,47.531340,8.169039,137.385000,19.666760,76.536700,0.000000,16.946649,0.000000,0.000000,57.517188,0.000000,32.772608,9.171320,16.049726,16.694503,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.400204,0.000000,1.064250,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,18.521144,14.053131,405.159975,14.354314,94.077475,0.000000,28.067175,82.24,0,0,0,0,0

73,18:00-18:15,1.762630,1.213055,50.297624,425.302648,1.408975,0.000000,0.655608,510.553620,40.646833,47.531340,8.169039,137.385000,25.849458,76.536700,0.000000,16.946649,0.000000,0.000000,57.517188,0.000000,32.772608,3.594166,16.049726,21.312961,41.077987,80.944920,0.000000,40.503969,0.000000,39.592035,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,0.000000,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,16.105342,19.731377,405.159975,14.354314,142.720697,0.000000,38.959342,75.46,0,0,0,0,0

74,18:15-18:30,1.762630,1.213055,50.297624,425.302648,1.408975,0.000000,0.870242,510.553620,41.650875,47.531340,8.169039,137.385000,25.849458,76.536700,0.000000,25.419974,0.000000,0.000000,76.689584,3.239179,32.772608,0.495747,16.049726,21.312961,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,0.000000,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,16.105342,20.056275,405.159975,14.354314,142.721246,0.000000,39.347258,68.69,0,0,0,0,0

75,18:30-18:45,2.350173,1.213055,50.297624,425.302648,1.408975,0.000000,1.026339,603.433620,41.650875,47.531340,8.169039,137.385000,25.849458,76.536700,0.000000,25.419974,0.000000,0.000000,90.110261,6.478359,32.772608,0.495747,16.049726,21.312961,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,1.064250,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,27.781715,20.056275,405.159975,14.354314,142.721246,0.000000,41.287810,63.86,0,0,0,0,0

76,18:45-19:00,2.350173,1.213055,50.297624,425.302648,1.408975,0.000000,1.471216,612.141120,41.650875,47.531340,8.169039,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,129.413673,10.365375,32.772608,0.495747,16.049726,21.312961,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,6.340802,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,37.128182,20.056275,405.159975,14.354314,142.721246,0.000000,41.696348,58.05,0,0,0,0,0

77,19:00-19:15,2.350173,1.213055,50.297624,425.302648,1.440997,0.000000,1.592192,599.563620,41.650875,47.531340,8.467905,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,142.067454,50.660769,32.772608,0.495747,16.049726,19.801567,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,19.022404,0.000000,31.105411,0.000000,121.223193,0.000000,0.976585,54.329061,37.128182,20.056275,405.159975,12.759390,142.721246,0.000000,41.696348,68.89,0,0,0,0,0

78,19:15-19:30,2.350173,1.213055,50.297624,425.302648,1.440997,0.000000,1.592192,611.173620,41.650875,51.269760,8.467905,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,142.067454,50.660769,32.772608,0.495747,16.049726,19.801567,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,19.022404,0.000000,31.105411,0.000000,121.223193,0.000000,0.976585,54.329061,37.128182,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,70.63,0,0,0,0,0

79,19:30-19:45,2.350173,1.303402,50.297624,425.302648,1.440997,0.000000,1.592192,628.588620,41.650875,51.269760,8.467905,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,142.067454,50.660769,32.772608,0.495747,16.049726,19.801567,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,19.022404,0.000000,31.105411,0.000000,121.223193,0.000000,0.976585,54.329061,37.128182,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,71.60,0,0,0,0,0

80,19:45-20:00,2.350173,1.347466,50.297624,425.302648,1.440997,0.000000,1.592192,627.621120,41.650875,47.531340,8.467905,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,142.067454,50.660769,32.772608,0.495747,16.049726,19.801567,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,19.022404,0.000000,31.105411,0.000000,121.223193,0.000000,0.976585,54.329061,37.128182,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,70.63,0,0,0,0,0

81,20:00-20:15,2.350173,1.347466,50.297624,425.302648,1.440997,0.000000,1.592192,616.011120,41.650875,47.531340,8.467905,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,142.067454,50.660769,32.772608,0.495747,16.049726,19.801567,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,19.022404,0.000000,31.105411,0.000000,121.223193,0.000000,0.976585,54.329061,37.128182,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,70.63,0,0,0,0,0

82,20:15-20:30,2.350173,1.347466,50.297624,425.302648,1.440997,0.000000,1.592192,613.108620,41.650875,47.531340,8.467905,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,142.067454,50.660769,32.772608,0.495747,16.049726,19.801567,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,19.022404,0.000000,31.105411,0.000000,121.223193,0.000000,0.976585,54.329061,37.128182,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,68.69,0,0,0,0,0

83,20:30-20:45,2.350173,1.347466,50.297624,425.302648,1.440997,0.000000,1.592192,610.206120,41.650875,47.531340,8.467905,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,142.067454,16.843734,32.772608,0.495747,16.049726,19.801567,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,19.022404,0.000000,31.105411,0.000000,121.223193,0.000000,0.976585,54.329061,37.128182,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,69.66,0,0,0,0,0

84,20:45-21:00,2.350173,1.347466,50.297624,425.302648,1.408975,0.000000,1.307314,607.303620,41.650875,47.531340,8.268661,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,115.034376,15.548062,32.772608,0.495747,16.049726,19.801567,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,3.192750,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,24.158014,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,61.92,0,0,0,0,0

85,21:00-21:15,2.350173,1.347466,50.297624,425.302648,1.408975,0.000000,1.307314,568.603620,41.650875,47.531340,8.169039,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,115.034376,3.627881,32.772608,0.495747,16.049726,19.801567,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,3.192750,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,24.158014,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,65.79,0,0,0,0,0

86,21:15-21:30,2.350173,1.347466,50.297624,425.302648,1.408975,0.000000,1.307314,574.408620,41.650875,47.531340,8.169039,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,115.034376,3.627881,32.772608,0.495747,16.049726,19.801567,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,3.192750,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,24.158014,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,67.72,0,0,0,0,0

87,21:30-21:45,2.350173,1.347466,50.297624,425.302648,1.408975,0.000000,1.307314,577.311120,41.650875,47.531340,8.169039,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,115.034376,3.627881,32.772608,0.495747,16.049726,19.801567,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,3.192750,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,24.158014,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,67.72,0,0,0,0,0

88,21:45-22:00,2.350173,1.347466,50.297624,425.302648,1.440997,0.000000,1.592192,573.441120,41.650875,47.531340,16.935812,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,142.067454,3.627881,32.772608,0.495747,16.049726,19.801567,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,19.022404,0.000000,31.105411,0.000000,121.223193,0.000000,0.976585,54.329061,37.128182,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,68.69,0,0,0,0,0

89,22:00-22:15,2.350173,1.347466,50.297624,425.302648,1.440997,0.000000,1.592192,577.311120,41.650875,47.531340,16.935812,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,142.067454,3.627881,32.772608,0.495747,16.049726,19.801567,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,19.022404,0.000000,31.105411,0.000000,121.223193,0.000000,0.976585,54.329061,37.128182,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,67.72,0,0,0,0,0

90,22:15-22:30,2.350173,1.347466,50.297624,425.302648,1.440997,0.000000,1.592192,577.311120,41.650875,47.531340,16.935812,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,142.067454,3.627881,32.772608,1.487241,16.049726,19.801567,41.077987,80.944920,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,19.022404,0.000000,31.105411,0.000000,121.223193,0.000000,0.976585,54.329061,37.128182,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,66.76,0,0,0,0,0

91,22:30-22:45,2.350173,1.347466,50.297624,425.302648,1.440997,0.000000,1.592192,564.733620,41.650875,47.531340,16.935812,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,142.067454,3.627881,32.772608,1.487241,16.049726,20.080463,41.077987,80.382802,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,19.022404,0.000000,31.105411,0.000000,121.223193,0.000000,0.976585,54.329061,37.128182,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,66.76,0,0,0,0,0

92,22:45-23:00,2.350173,1.347466,50.297624,425.302648,1.440997,0.000000,1.592192,552.156120,41.650875,47.531340,16.935812,137.385000,25.849458,76.536700,0.000000,26.006589,0.000000,0.000000,142.067454,3.627881,32.772608,1.487241,16.049726,20.080463,41.077987,80.382802,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,19.022404,0.000000,31.105411,0.000000,121.223193,0.000000,0.976585,54.329061,37.128182,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,66.76,0,0,0,0,0

93,23:00-23:15,2.350173,1.347466,50.297624,425.302648,1.408975,0.000000,1.307314,598.596120,41.650875,47.531340,16.537322,137.385000,25.849458,76.536700,0.000000,25.419974,0.000000,0.000000,115.034376,3.627881,32.772608,0.495747,16.049726,20.080463,41.077987,80.382802,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,1.064250,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,18.521144,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,65.79,0,0,0,0,0

94,23:15-23:30,2.350173,1.347466,50.297624,425.302648,1.408975,0.000000,0.870242,606.336120,41.650875,47.531340,16.338077,137.385000,25.849458,76.536700,0.000000,25.419974,0.000000,0.000000,76.689584,3.627881,32.772608,0.495747,16.049726,20.080463,41.077987,80.382802,0.000000,40.503969,0.000000,40.778267,0.000000,0.000000,98.101114,0.000000,0.783675,0.000000,1.064250,0.000000,29.579950,0.000000,121.223193,0.000000,0.976585,54.329061,9.260571,20.056275,405.159975,11.164466,142.721246,0.000000,41.696348,65.79,0,0,0,0,0

