Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
49,12:00-12:15,41.864567,688.249014,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.029182,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,84.9422,0,0,24.456152,69.874722,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

50,12:15-12:30,41.864567,688.249014,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.029182,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,84.9422,0,0,24.456152,69.874722,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

51,12:30-12:45,41.864567,688.249014,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.029182,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,84.9422,0,0,24.456152,69.874722,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

52,12:45-13:00,41.864567,688.249014,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.029182,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,84.9422,0,0,24.456152,69.874722,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

53,13:00-13:15,41.864567,688.249014,30.944661,38.375382,34.438056,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.029182,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,84.9422,0,0,24.456152,69.874722,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

54,13:15-13:30,41.864567,688.249014,30.944661,38.375382,34.438056,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.029182,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,84.9422,0,0,24.456152,69.874722,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

55,13:30-13:45,41.864567,688.249014,30.944661,38.375382,34.438056,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.029182,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,84.9422,0,0,24.456152,69.874722,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

56,13:45-14:00,41.864567,688.249014,30.944661,38.375382,34.438056,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.029182,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,84.9422,0,0,24.456152,69.874722,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

57,14:00-14:15,41.864567,688.249014,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.029182,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,84.9422,0,0,24.456152,69.874722,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

58,14:15-14:30,41.864567,688.249014,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.029182,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,84.9422,0,0,24.456152,69.874722,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

59,14:30-14:45,41.864567,688.249014,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.029182,51.987209,125.295291,0,2.680619,6.695978,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,7.686,84.9422,0,0,24.456152,69.874722,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

60,14:45-15:00,41.864567,688.249014,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.029182,51.987209,125.295291,0,2.680619,6.695978,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,5.124,84.9422,0,0,24.456152,69.874722,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

61,15:00-15:15,41.864567,688.249014,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.029182,51.987209,125.295291,0,2.680619,6.695978,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,5.124,79.3646,0,0,24.456152,69.874722,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

62,15:15-15:30,41.864567,688.249014,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.029182,51.987209,125.295291,0,2.680619,6.695978,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,79.3646,0,0,24.456152,69.874722,0,0,40.189399,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

63,15:30-15:45,41.864567,688.249014,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.048973,51.987209,125.295291,0,2.680619,6.695978,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,79.3646,0,0,24.456152,69.874722,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

64,15:45-16:00,41.864567,688.249014,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.048973,51.987209,125.295291,0,2.680619,6.695978,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,79.3646,0,0,24.456152,69.874722,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

65,16:00-16:15,41.864567,687.764673,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.048973,51.987209,125.295291,0,2.680619,6.695978,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,79.3646,0,0,24.456152,69.874722,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

66,16:15-16:30,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,6.178134,1.048973,51.987209,125.295291,0,2.680619,6.695978,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.529,79.3646,0,0,24.456152,69.874722,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

67,16:30-16:45,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.048973,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,79.3646,0,0,24.456152,69.874722,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

68,16:45-17:00,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.048973,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,79.3646,0,0,24.456152,69.874722,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

69,17:00-17:15,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.048973,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,51.888,11.7852,79.3646,0,0,24.456152,69.874722,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

70,17:15-17:30,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.048973,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,51.888,11.7852,79.3646,0,0,24.456152,69.874722,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,46.39908,342

71,17:30-17:45,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,79.3646,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,41.883,342

72,17:45-18:00,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,79.3646,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,26.46,147.515625,41.883,342

73,18:00-18:15,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.068766,51.987209,125.295291,9.162171,2.680619,6.695978,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,47.472,11.7852,79.3646,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,41.883,342

74,18:15-18:30,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.068766,51.987209,125.295291,18.324344,2.680619,6.695978,142.003256,1.766682,119.5917,1.44175,42.66,13.1076,51.888,11.7852,79.3646,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,41.883,342

75,18:30-18:45,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.068766,51.987209,125.295291,27.486515,2.680619,10.713565,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,51.888,11.7852,79.3646,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,41.883,342

76,18:45-19:00,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.068766,51.987209,125.295291,36.648687,2.680619,14.731152,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,79.3646,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,41.883,342

77,19:00-19:15,41.864567,688.241564,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.5521,657.89409,8.752357,1.068766,51.987209,125.295291,37.187638,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.7852,79.3646,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,41.883,342

78,19:15-19:30,41.864567,688.241564,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.5521,657.89409,8.752357,1.068766,51.987209,125.295291,37.187638,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.7852,79.3646,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,41.883,342

79,19:30-19:45,41.864567,688.241564,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.5521,657.89409,8.752357,1.068766,51.987209,125.295291,37.187638,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.7852,79.3646,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,41.883,342

80,19:45-20:00,41.864567,688.241564,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.5521,657.89409,8.752357,1.068766,51.987209,125.295291,37.187638,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.7852,79.3646,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,41.883,342

81,20:00-20:15,41.864567,688.241564,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.5521,657.89409,8.752357,1.068766,51.987209,125.295291,37.187638,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.7852,79.3646,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,41.883,354.375

82,20:15-20:30,41.864567,688.241564,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.5521,657.89409,8.752357,1.068766,51.987209,125.295291,37.187638,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.7852,79.3646,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,41.883,354.375

83,20:30-20:45,41.864567,688.241564,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.5521,657.89409,8.752357,1.068766,51.987209,125.295291,37.187638,2.680619,37.497479,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.7852,76.692,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,41.883,365.625

84,20:45-21:00,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.068766,51.987209,125.295291,37.187638,2.680619,37.497479,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,76.692,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,41.883,371.25

85,21:00-21:15,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.068766,51.987209,125.295291,37.187638,2.680619,37.497479,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,76.692,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,41.883,376.875

86,21:15-21:30,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.068766,51.987209,125.295291,37.187638,2.680619,37.497479,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,76.692,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,41.883,382.5

87,21:30-21:45,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.048973,51.987209,125.295291,37.187638,2.680619,37.497479,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,76.692,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,36.42,388.125

88,21:45-22:00,41.864567,688.241564,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.5521,657.89409,16.886902,1.048973,51.987209,125.295291,37.187638,2.680619,37.497479,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.7852,76.692,0,0,24.456152,69.874722,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,36.42,393.75

89,22:00-22:15,41.864567,688.241564,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.5521,657.89409,16.886902,1.048973,51.987209,125.295291,37.187638,2.680619,37.497479,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.7852,76.692,0,0,24.456152,69.874722,0,0,43.538516,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,33.992,399.375

90,22:15-22:30,41.864567,688.241564,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.5521,657.89409,16.886902,1.048973,51.987209,125.295291,37.187638,2.680619,37.497479,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.7852,76.692,0,0,24.456152,69.874722,0,0,43.538516,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,33.992,405

91,22:30-22:45,41.864567,688.241564,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.5521,657.89409,16.886902,1.048973,51.987209,125.295291,37.187638,2.680619,37.497479,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.7852,76.692,0,0,24.456152,69.874722,0,0,43.538516,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,35.206,414

92,22:45-23:00,41.864567,688.241564,32.150297,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.5521,657.89409,16.886902,1.048973,51.987209,125.295291,37.187638,2.680619,37.497479,142.003256,1.813068,119.5917,1.44175,42.66,19.6614,47.472,11.7852,76.692,0,0,24.456152,69.874722,0,0,43.538516,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,35.206,414

93,23:00-23:15,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.752357,1.048973,51.987209,125.295291,36.648687,2.680619,37.497479,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,7.686,76.692,0,0,24.456152,69.874722,0,0,44.654888,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,35.206,414

94,23:15-23:30,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.048973,51.987209,125.295291,36.648687,2.680619,37.497479,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,5.124,76.692,0,0,24.456152,69.874722,0,0,44.654888,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,35.206,414

95,23:30-23:45,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.048973,51.987209,125.295291,36.648687,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,5.124,76.692,0,0,24.456152,69.874722,0,0,44.654888,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,35.206,414

96,23:45-24:00,41.864567,688.241564,30.944661,38.375382,33.467015,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.603538,41.5521,657.89409,8.237513,1.048973,51.987209,125.295291,36.648687,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,11.7852,76.692,0,0,24.456152,69.874722,0,0,44.654888,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,13.188,20.73185,27.93,147.515625,35.206,414

