Block,Time,JHAJJAR,CHAMERA2,PARBATI3,SINGRAULI,CHAMERA1,DADRI_CRF,CHAMERA3,UNCHAHAR2,RIHAND2,TANDA2,ANTA_GF,RAPPB,ANTA_RF,ANTA_LF,AURY_RF,AURY_GF,RIHAND1,URI,UNCHAHAR4,SALAL,RAMPUR,TEHRI,RAPPC,NAPP,ANTA_CRF,DADRI_RF,NJPC,SEWA2,KOTESHWR,DHAULIGNGA,UNCHAHAR1,RIHAND3,URI2,DADRT2,DADRI_LF,DULHASTI,KUDGI,DADRI_GF,KISHANGANGA,TANAKPUR,AURY_CRF,KOLDAM,BSIUL,UNCHAHAR3,AURY_LF,BRBCL,TALA,KHSTPP-I,FSTPP I & II,SINGRAULI_HYDRO,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,379.618951,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,5.208732,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,18.103369,1.136957,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

48,11:45-12:00,379.618951,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,5.208732,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.136957,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

49,12:00-12:15,379.625815,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,5.208732,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

50,12:15-12:30,379.625815,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,5.208732,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

51,12:30-12:45,379.618951,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,14.305933,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

52,12:45-13:00,379.618951,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,14.305933,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

53,13:00-13:15,379.618951,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,34.210025,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,9.754045,325.696164,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,35.139796,13.041745,0.573341,80.408079,404.866836,0,0,0,0,0

54,13:15-13:30,379.618951,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,34.210025,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,9.754045,325.696164,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,18.851049,1.989674,35.139796,13.041745,0.573341,80.408079,404.866836,0,0,0,0,0

55,13:30-13:45,379.618951,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,34.210025,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,9.754045,325.696164,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,6.304309,17.686252,0.000000,19.336023,1.989674,35.139796,13.041745,0.573341,80.408079,404.866836,0,0,0,0,0

56,13:45-14:00,379.618951,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,9.754045,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,6.304309,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

57,14:00-14:15,379.618951,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,6.304309,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

58,14:15-14:30,405.722551,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,6.304309,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

59,14:30-14:45,429.892551,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,48.030624,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,6.304309,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

60,14:45-15:00,449.228551,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,48.030624,0.000000,12.919348,0.000000,15.044375,25.396192,19.308543,0.000000,0.000000,21.973430,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,6.304309,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

61,15:00-15:15,478.232551,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,15.044375,25.396192,19.308543,0.000000,0.000000,21.973430,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,6.304309,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

62,15:15-15:30,487.900551,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,15.044375,25.396192,19.308543,0.000000,0.000000,21.973430,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

63,15:30-15:45,497.568551,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,30.088750,25.396192,19.308543,0.000000,0.000000,21.973430,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

64,15:45-16:00,516.904551,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,30.088750,25.396192,19.308543,0.000000,0.000000,45.228644,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

65,16:00-16:15,594.248551,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,45.133124,25.396192,19.308543,0.000000,0.000000,45.228644,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

66,16:15-16:30,594.248551,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,45.133124,25.396192,19.308543,0.000000,0.000000,45.228644,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

67,16:30-16:45,613.584551,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,45.228644,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

68,16:45-17:00,613.584551,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,45.228644,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

69,17:00-17:15,631.467837,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.984775,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,48.030624,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,64.089172,0.000000,8.579383,0.000000,9.660749,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,25.514732,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

70,17:15-17:30,631.467837,12.732795,3.076841,100.063800,6.797571,0.000000,0.000000,40.984775,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,48.030624,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,82.400364,0.000000,8.579383,8.832720,9.660749,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,25.514732,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

71,17:30-17:45,631.467837,12.732795,6.153682,100.063800,13.518764,0.000000,0.000000,40.984775,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,90.091065,0.000000,8.579383,17.665439,9.660749,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,25.514732,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

72,17:45-18:00,631.467837,12.732795,31.615157,100.063800,27.113906,0.000000,0.000000,40.984775,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,12.808166,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,109.867152,5.103428,17.158766,26.498159,9.660749,119.559926,9.103776,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,25.514732,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

73,18:00-18:15,631.467837,25.465589,31.615157,100.063800,38.188600,0.000000,9.356536,40.984775,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,12.808166,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,126.347225,10.206856,25.738150,35.330878,9.660749,119.559926,9.103776,330.220208,0.000000,31.863508,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,25.514732,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

74,18:15-18:30,631.467837,38.198384,31.615157,100.063800,40.748764,0.000000,18.731538,40.984775,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,12.808166,0.000000,24.715275,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,135.685933,15.279354,37.749286,35.330878,9.660749,119.559926,9.103776,330.220208,0.000000,47.795262,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,18.912928,25.514732,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

75,18:30-18:45,631.467837,38.198384,31.615157,100.063800,40.748764,0.000000,18.731538,40.984775,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,12.808166,0.000000,68.528718,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,135.685933,15.279354,37.749286,35.330878,9.660749,119.559926,9.103776,330.220208,0.000000,47.795262,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,18.912928,25.514732,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

76,18:45-19:00,631.467837,38.198384,31.615157,100.063800,40.748764,0.000000,18.731538,40.984775,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,12.808166,0.000000,68.528718,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,135.685933,15.279354,37.749286,35.330878,9.660749,119.559926,9.103776,330.220208,0.000000,47.795262,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,18.912928,25.514732,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

77,19:00-19:15,613.584551,38.198384,31.615157,100.063800,27.113906,0.000000,18.731538,40.984775,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,48.030624,0.000000,68.528718,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,135.685933,15.279354,37.749286,35.330878,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,18.912928,25.514732,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

78,19:15-19:30,613.584551,38.198384,3.692209,100.063800,27.113906,0.000000,18.731538,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,48.030624,0.000000,68.528718,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,135.685933,15.279354,37.749286,35.330878,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,18.912928,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

79,19:30-19:45,594.248551,38.198384,0.000000,100.063800,25.204476,0.000000,18.731538,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,24.715275,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,128.178344,15.279354,37.749286,35.330878,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,115.05,0.000000,0.000000,4.953883,0.000000,0.000000,6.304309,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

80,19:45-20:00,584.580551,38.198384,0.000000,100.063800,13.518764,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,128.178344,10.206856,25.738150,35.330878,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,111.18,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

81,20:00-20:15,584.580551,38.198384,0.000000,100.063800,13.518764,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,114.444950,5.103428,17.158766,35.330878,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,107.31,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

82,20:15-20:30,584.580551,38.198384,0.000000,100.063800,6.797571,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,100.711556,5.103428,8.579383,24.265713,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,103.45,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

83,20:30-20:45,584.580551,25.465589,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,74.160328,5.103428,8.579383,17.879999,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,100.55,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

84,20:45-21:00,507.236551,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,58.595814,3.067212,8.579383,17.369142,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,96.68,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

85,21:00-21:15,420.224551,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,53.102457,0.000000,8.579383,7.918285,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,93.78,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

86,21:15-21:30,379.618951,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,45.228644,0.000000,8.579383,7.918285,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,91.85,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

87,21:30-21:45,357.218098,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,89.91,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

88,21:45-22:00,379.618951,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,45.133124,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,87.98,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

89,22:00-22:15,357.218098,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,45.072216,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,85.08,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

90,22:15-22:30,379.618951,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,45.072216,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,82.18,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

91,22:30-22:45,379.618951,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,30.088750,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,81.21,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

92,22:45-23:00,379.618951,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,30.088750,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,78.31,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

93,23:00-23:15,346.370602,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,35.088072,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,30.088750,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,330.220208,0.000000,47.795262,76.38,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

94,23:15-23:30,346.370602,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,29.947061,114.203250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,19.212250,0.000000,12.919348,0.000000,30.088750,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,6.695187,119.559926,9.103776,325.696164,0.000000,47.795262,73.48,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.989674,43.718696,13.041745,0.573341,95.075112,404.866836,0,0,0,0,0

