Block,Time,RIHAND3,UNCHAHAR4,CHAMERA1,URI,URI2,DADRI_RF,CHAMERA3,TANDA2,KOTESHWR,UNCHAHAR1,RIHAND2,SINGRAULI_HYDRO,DADRI_CRF,RAPPC,RIHAND1,NAPP,SALAL,RAPPB,TANAKPUR,RAMPUR,DHAULIGNGA,TEHRI,AURY_CRF,AURY_RF,ANTA_CRF,CHAMERA2,BSIUL,AURY_GF,ANTA_LF,KOLDAM,DADRI_GF,KISHANGANGA,DADRT2,UNCHAHAR2,ANTA_GF,SINGRAULI,JHAJJAR,PARBATI3,ANTA_RF,DADRI_LF,AURY_LF,SEWA2,NJPC,UNCHAHAR3,DULHASTI,BRBCL,KUDGI,TALA,FSTPP I & II,KHSTPP-I,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,119.275495,0.000000,0.000000,6.388848,9.082118,0.000000,0.000000,0.000000,8.558973,6.751500,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.088811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,27.745868,0.000000,132.015938,205.438500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.596074,15.893853,17.779044,102.24,0.000000,19.468047,42.772199,403.903665,52.102290,0,0,0,0,0

48,11:45-12:00,119.275495,0.000000,0.000000,6.388848,9.082118,0.000000,0.000000,0.000000,8.558973,6.751500,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.088811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,27.745868,0.000000,132.015938,205.438500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.596074,15.893853,18.992235,101.27,0.000000,19.468047,42.772199,403.903665,52.102290,0,0,0,0,0

49,12:00-12:15,119.275495,0.000000,0.000000,47.916360,14.271899,0.000000,0.000000,0.000000,8.558973,9.941873,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.088811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,308.141546,27.750980,0.000000,132.015938,202.545000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.596074,15.893853,19.290037,101.27,0.000000,19.815267,42.772199,403.903665,52.102290,0,0,0,0,0

50,12:15-12:30,119.275495,0.000000,0.000000,47.916360,14.271899,0.000000,0.000000,0.000000,8.558973,9.941873,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,8.965992,0.000000,3.088811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,308.141546,27.750980,0.000000,132.015938,202.545000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.596074,15.893853,19.290037,101.27,0.000000,19.815267,42.772199,403.903665,52.102290,0,0,0,0,0

51,12:30-12:45,119.275495,0.000000,0.000000,8.518464,10.379563,0.000000,0.000000,0.000000,8.558973,9.941873,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,76.558364,0.000000,3.088811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.573281,20.259612,0.000000,132.015938,202.545000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.596074,15.893853,19.290037,103.20,0.000000,19.738107,42.772199,403.903665,52.102290,0,0,0,0,0

52,12:45-13:00,119.275495,0.000000,0.000000,8.518464,10.379563,0.000000,0.000000,0.000000,8.558973,7.707703,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,76.558364,0.000000,3.088811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,226.348281,20.259612,0.000000,132.015938,202.545000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.596074,15.893853,19.290037,100.31,0.000000,19.738107,42.772199,403.903665,52.102290,0,0,0,0,0

53,13:00-13:15,119.275495,0.000000,0.000000,8.518464,10.379563,0.000000,0.000000,0.000000,8.558973,6.751500,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,76.558364,0.000000,3.088811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,205.129281,27.750980,0.000000,132.015938,147.568500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.346295,15.893853,19.290037,101.27,0.000000,19.738107,42.772199,403.903665,52.102290,0,0,0,0,0

54,13:15-13:30,119.275495,0.000000,0.000000,8.518464,10.379563,0.000000,0.000000,0.000000,8.558973,6.751500,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,76.558364,0.000000,3.088811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,214.193170,27.750980,0.000000,132.015938,115.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.645000,15.893853,19.290037,100.31,0.000000,19.738107,42.772199,403.903665,48.513289,0,0,0,0,0

55,13:30-13:45,119.275495,0.000000,0.000000,6.388848,10.379563,0.000000,0.000000,0.000000,8.558973,6.751500,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,3.362247,0.000000,11.499027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,248.531781,27.750980,0.000000,132.015938,115.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.596074,0.000000,19.290037,99.34,0.000000,19.738107,42.772199,403.903665,48.513289,0,0,0,0,0

56,13:45-14:00,119.275495,0.000000,0.000000,6.388848,10.379563,0.000000,0.000000,0.000000,8.558973,6.751500,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,11.499027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,248.531781,27.750980,0.000000,132.015938,166.858500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.596074,0.000000,19.290037,97.41,0.000000,19.738107,42.772199,403.903665,48.513289,0,0,0,0,0

57,14:00-14:15,119.275495,0.000000,0.000000,6.388848,9.082118,0.000000,0.000000,0.000000,8.558973,6.751500,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,11.499027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,267.821781,27.750980,0.000000,132.015938,166.858500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.596074,0.000000,19.290037,96.45,0.000000,19.738107,42.772199,403.903665,48.513289,0,0,0,0,0

58,14:15-14:30,119.275495,0.000000,0.000000,6.388848,9.082118,0.000000,0.000000,0.000000,8.558973,6.751500,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,11.499027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,287.111781,27.750980,0.000000,132.015938,166.858500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.596074,0.000000,19.290037,96.45,0.000000,19.738107,42.772199,403.903665,48.513289,0,0,0,0,0

59,14:30-14:45,119.275495,0.000000,0.000000,10.648080,9.082118,0.000000,0.000000,0.000000,8.558973,6.751500,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,320.680046,27.750980,0.000000,132.015938,202.545000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.596074,0.000000,19.290037,97.41,0.000000,19.738107,42.772199,403.903665,52.102290,0,0,0,0,0

60,14:45-15:00,119.275495,0.000000,0.000000,10.648080,9.082118,0.000000,0.000000,0.000000,8.558973,6.751500,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,15.008584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,27.750980,0.000000,132.015938,202.545000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.596074,0.000000,19.290037,96.45,0.000000,19.738107,42.772199,403.903665,52.102290,0,0,0,0,0

61,15:00-15:15,119.275495,0.000000,0.000000,18.101736,9.082118,0.000000,0.000000,0.000000,8.558973,11.330280,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,15.008584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.885251,0.000000,132.015938,205.438500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.099341,0.000000,19.290037,97.41,0.000000,19.738107,42.772199,403.903665,52.102290,0,0,0,0,0

62,15:15-15:30,119.275495,0.000000,0.000000,18.101736,9.082118,0.000000,0.000000,0.000000,8.558973,12.567435,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,15.008584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.885251,0.000000,132.015938,205.438500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.497709,0.000000,19.290037,96.45,0.000000,19.738107,42.772199,403.903665,52.102290,0,0,0,0,0

63,15:30-15:45,119.275495,0.000000,0.000000,18.101736,9.082118,0.000000,0.000000,0.000000,8.558973,15.757808,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,15.008584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.885251,0.000000,132.015938,205.438500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.917112,0.000000,19.290037,100.31,0.000000,19.815267,42.772199,403.903665,52.102290,0,0,0,0,0

64,15:45-16:00,119.275495,0.000000,0.000000,18.101736,9.082118,0.000000,0.000000,0.000000,8.558973,15.757808,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.885251,0.000000,132.015938,205.438500,0.000000,0.000000,0.000000,0.000000,0.000000,18.267630,20.917112,0.000000,19.290037,97.41,0.000000,19.815267,42.772199,403.903665,52.102290,0,0,0,0,0

65,16:00-16:15,119.275495,0.000000,0.000000,47.916360,9.082118,0.000000,0.000000,0.000000,8.558973,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.885251,0.000000,132.015938,217.977000,0.000000,0.000000,0.000000,0.000000,0.000000,18.267630,25.453251,0.000000,19.290037,96.45,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

66,16:15-16:30,119.275495,0.000000,0.000000,47.916360,9.082118,0.000000,0.000000,0.000000,8.558973,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.885251,0.000000,132.015938,222.799500,0.000000,0.000000,0.000000,0.000000,0.000000,36.535260,25.453251,0.000000,19.290037,94.52,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

67,16:30-16:45,119.275495,0.000000,0.000000,6.388848,11.677009,0.000000,0.000000,0.000000,8.558973,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.885251,0.000000,132.015938,222.799500,0.000000,0.000000,0.000000,0.000000,0.000000,36.535260,25.453251,0.000000,19.290037,94.52,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

68,16:45-17:00,119.275495,0.000000,0.000000,6.388848,11.677009,0.000000,0.000000,0.000000,8.558973,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.885251,0.000000,132.015938,222.799500,0.000000,0.000000,0.000000,0.000000,0.000000,36.535260,25.453251,0.000000,19.290037,104.17,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

69,17:00-17:15,119.275495,0.000000,0.000000,15.972120,12.974454,0.000000,0.000000,0.000000,8.558973,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,1.274104,45.025754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.887273,0.000000,132.015938,271.024500,0.000000,0.000000,0.000000,0.000000,0.000000,36.535260,25.454033,15.893853,19.290037,123.46,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

70,17:15-17:30,119.275495,0.000000,6.781400,15.972120,12.974454,0.000000,0.000000,0.000000,8.558973,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,8.811707,60.034338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.887273,0.000000,132.015938,271.024500,0.000000,0.000000,0.000000,0.000000,0.000000,54.802890,25.454033,15.893853,19.290037,125.38,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

71,17:30-17:45,119.275495,0.000000,13.486604,15.972120,12.974454,0.000000,0.000000,0.000000,8.558973,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,17.623413,60.034338,0.000000,0.000000,0.000000,12.702504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.887273,0.000000,132.015938,379.530750,3.069521,0.000000,0.000000,0.000000,0.000000,73.070520,25.454033,15.893853,19.290037,126.35,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

72,17:45-18:00,119.275495,0.000000,27.049402,15.972120,12.974454,0.000000,0.000000,0.000000,17.117946,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,17.623413,60.034338,0.000000,0.000000,0.000000,12.702504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.887273,0.000000,132.015938,459.102000,15.769972,0.000000,0.000000,0.000000,0.000000,91.338150,25.454033,31.787706,19.290037,125.38,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

73,18:00-18:15,119.275495,0.000000,38.097750,12.777696,14.271899,0.000000,1.228194,0.000000,17.117946,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,26.435120,60.034338,0.000000,0.000000,0.000000,25.405007,2.121900,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.887273,0.000000,132.015938,430.167000,15.769972,0.000000,0.000000,0.000000,4.628443,109.605780,25.454033,31.787706,19.290037,124.42,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

74,18:15-18:30,119.275495,0.000000,40.651823,12.777696,14.271899,0.000000,9.334277,0.000000,28.187551,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,35.246827,60.034338,0.000000,0.000000,0.000000,38.107511,12.578623,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.887273,0.000000,132.015938,362.652000,31.539945,0.000000,0.000000,0.000000,8.999750,135.363138,25.454033,47.681558,19.290037,120.56,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

75,18:30-18:45,119.275495,0.000000,40.651823,12.777696,14.271899,0.000000,9.334277,0.000000,28.187551,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,4.942098,0.000000,35.246827,60.034338,0.000000,0.000000,0.000000,38.107511,12.578623,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.887273,0.000000,132.015938,314.427000,31.539945,0.000000,0.000000,0.000000,15.243004,135.363138,25.454033,47.681558,19.290037,116.70,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

76,18:45-19:00,119.275495,0.000000,40.651823,12.777696,14.271899,0.000000,9.334277,0.000000,28.187551,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,4.942098,0.000000,35.246827,60.034338,0.000000,0.000000,0.000000,38.107511,12.578623,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.887273,0.000000,132.015938,294.172500,31.539945,0.000000,0.000000,0.000000,15.243004,135.363138,25.454033,47.681558,19.290037,116.70,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

77,19:00-19:15,119.275495,0.000000,27.049402,12.777696,9.082118,0.000000,18.686976,0.000000,28.187551,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,4.942098,0.000000,35.246827,60.034338,0.000000,0.000000,0.000000,38.107511,12.578623,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.885251,0.000000,132.015938,294.172500,15.769972,0.000000,0.000000,0.000000,15.243004,135.363138,25.454033,47.681558,19.290037,113.81,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

78,19:15-19:30,119.275495,0.000000,27.049402,12.777696,9.082118,0.000000,18.686976,0.000000,28.187551,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,12.328239,0.000000,4.942098,0.000000,35.246827,60.034338,0.000000,0.000000,0.000000,38.107511,12.578623,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.885251,0.000000,132.015938,294.172500,3.683426,0.000000,0.000000,0.000000,15.243004,135.363138,25.454033,47.681558,19.290037,111.88,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

79,19:30-19:45,119.275495,0.000000,25.144515,12.777696,9.082118,0.000000,18.686976,0.000000,28.187551,19.826262,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,76.558364,0.000000,4.942098,0.000000,35.246827,60.034338,0.000000,0.000000,0.000000,38.107511,12.578623,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.885251,0.000000,132.015938,294.172500,0.000000,0.000000,0.000000,0.000000,10.182574,118.739595,25.453251,47.681558,19.290037,108.99,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

80,19:45-20:00,119.275495,0.000000,13.486604,12.777696,9.082118,0.000000,0.000000,0.000000,8.558973,12.528855,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,76.558364,0.000000,4.942098,0.000000,26.373963,30.017169,0.000000,0.000000,0.000000,25.405007,12.578623,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,40.885251,0.000000,132.015938,223.764000,0.000000,0.000000,0.000000,0.000000,9.385453,91.338150,16.898522,15.893853,19.290037,107.06,0.000000,19.641657,42.772199,403.903665,52.102290,0,0,0,0,0

81,20:00-20:15,119.275495,0.000000,13.486604,18.101736,9.082118,0.000000,0.000000,0.000000,8.558973,12.528855,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,76.558364,0.000000,4.942098,0.000000,8.791321,30.017169,0.000000,0.000000,0.000000,12.702504,6.289312,0.000000,0.000000,0.000000,0.000000,0.000000,301.998118,40.885251,0.000000,132.015938,176.088765,0.000000,0.000000,0.000000,0.000000,5.091287,73.070520,16.898522,15.893853,19.290037,100.31,0.000000,19.641657,42.772199,403.903665,55.960097,0,0,0,0,0

82,20:15-20:30,119.275495,0.000000,6.781400,18.101736,9.082118,0.000000,0.000000,0.000000,8.558973,12.528855,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,76.558364,0.000000,4.942098,0.000000,8.791321,30.017169,0.000000,0.000000,0.000000,12.702504,6.289312,0.000000,0.000000,0.000000,0.000000,0.000000,284.029046,40.885251,0.000000,132.015938,155.834265,0.000000,0.000000,0.000000,0.000000,5.091287,54.802890,16.898522,15.893853,19.290037,96.45,0.000000,19.641657,42.772199,403.903665,55.960097,0,0,0,0,0

83,20:30-20:45,119.275495,0.000000,0.000000,18.101736,9.082118,0.000000,0.000000,0.000000,8.558973,6.712920,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,12.328239,0.000000,4.942098,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,12.702504,6.289312,0.000000,0.000000,0.000000,0.000000,0.000000,279.395781,31.936177,0.000000,132.377625,203.094765,0.000000,0.000000,0.000000,0.000000,5.091287,35.621878,14.493059,15.893853,19.290037,94.52,0.000000,19.641657,42.772199,403.903665,55.960097,0,0,0,0,0

84,20:45-21:00,119.275495,0.000000,0.000000,18.101736,9.082118,0.000000,0.000000,0.000000,8.558973,6.712920,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,4.942098,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,12.702504,6.289312,0.000000,0.000000,0.000000,0.000000,0.000000,279.395781,29.679980,0.000000,132.377625,203.094765,0.000000,0.000000,0.000000,0.000000,0.000000,18.267630,14.493059,15.893853,19.290037,89.70,0.000000,19.641657,42.772199,403.903665,55.960097,0,0,0,0,0

85,21:00-21:15,119.275495,0.000000,0.000000,18.101736,9.082118,0.000000,0.000000,0.000000,8.558973,6.712920,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,6.289312,0.000000,0.000000,0.000000,0.000000,0.000000,245.638281,22.188612,0.000000,132.020760,152.940765,0.000000,0.000000,0.000000,0.000000,0.000000,18.267630,10.541985,15.893853,19.290037,87.77,0.000000,19.641657,42.772199,403.903665,55.960097,0,0,0,0,0

86,21:15-21:30,119.275495,0.000000,0.000000,18.101736,9.082118,0.000000,0.000000,0.000000,8.558973,6.712920,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230.948946,22.188612,0.000000,132.020760,119.183265,0.000000,0.000000,0.000000,0.000000,0.000000,18.267630,10.541985,15.893853,19.290037,86.80,0.000000,19.738107,42.772199,403.903665,55.960097,0,0,0,0,0

87,21:30-21:45,119.275495,0.000000,0.000000,18.101736,9.730840,0.000000,0.000000,0.000000,8.558973,6.712920,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,226.445310,14.467500,0.000000,132.020760,115.325265,0.000000,0.000000,0.000000,0.000000,0.000000,18.267630,10.541985,15.893853,19.290037,82.95,0.000000,14.915607,42.772199,403.903665,55.960097,0,0,0,0,0

88,21:45-22:00,119.275495,0.000000,0.000000,18.101736,9.730840,0.000000,0.000000,0.000000,8.558973,6.712920,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,207.155310,14.467500,0.000000,132.020760,115.325265,0.000000,0.000000,0.000000,0.000000,0.000000,18.267630,10.541985,15.893853,19.290037,81.98,0.000000,14.915607,42.772199,403.903665,55.960097,0,0,0,0,0

89,22:00-22:15,119.275495,0.000000,0.000000,15.972120,9.730840,0.000000,0.000000,0.000000,8.558973,6.712920,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,223.200932,21.958868,0.000000,132.020760,115.325265,0.000000,0.000000,0.000000,0.000000,0.000000,18.267630,10.541985,15.893853,19.290037,78.12,0.000000,19.994085,42.772199,403.903665,55.960097,0,0,0,0,0

90,22:15-22:30,119.275495,0.000000,0.000000,15.972120,9.730840,0.000000,0.000000,0.000000,8.558973,6.712920,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,271.425932,21.958868,0.000000,132.020760,115.325265,0.000000,0.000000,0.000000,0.000000,0.000000,18.267630,10.541985,15.893853,19.290037,75.23,0.000000,19.994085,42.772199,403.903665,55.960097,0,0,0,0,0

91,22:30-22:45,119.275495,0.000000,0.000000,15.972120,9.730840,0.000000,0.000000,0.000000,8.558973,6.712920,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,279.303575,21.958868,0.000000,132.020760,115.325265,0.000000,0.000000,0.000000,0.000000,0.000000,18.267630,10.541985,15.893853,19.290037,72.34,0.000000,19.994085,42.772199,403.903665,55.960097,0,0,0,0,0

92,22:45-23:00,119.275495,0.000000,0.000000,15.972120,9.730840,0.000000,0.000000,0.000000,8.558973,6.712920,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,279.303575,21.958868,0.000000,132.020760,115.325265,0.000000,0.000000,0.000000,0.000000,0.000000,18.267630,10.541985,15.893853,19.290037,72.34,0.000000,19.994085,42.772199,403.903665,55.960097,0,0,0,0,0

93,23:00-23:15,119.275495,0.000000,0.000000,17.036928,9.730840,0.000000,0.000000,0.000000,8.558973,6.712920,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,245.735310,14.168505,0.000000,132.020760,115.325265,0.000000,0.000000,0.000000,0.000000,0.000000,18.267630,10.541985,15.893853,19.290037,69.44,0.000000,8.781387,42.772199,403.903665,55.960097,0,0,0,0,0

94,23:15-23:30,119.275495,0.000000,0.000000,17.036928,9.730840,0.000000,0.000000,0.000000,8.558973,6.712920,113.931562,0.553527,0.000000,50.793946,88.734000,0.000000,1.681124,0.000000,3.706574,0.000000,0.000000,30.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,245.735310,14.168505,0.000000,132.020760,115.325265,0.000000,0.000000,0.000000,0.000000,0.000000,18.267630,10.541985,15.893853,19.290037,68.48,0.000000,8.781387,42.772199,403.903665,55.960097,0,0,0,0,0

