Block,Time,DADRI_LF,AURY_RF,SEWA2,CHAMERA3,DADRI_GF,DADRI_CRF,RAPPB,DHAULIGNGA,TEHRI,NJPC,KISHANGANGA,SINGRAULI,ANTA_LF,PARBATI3,CHAMERA1,KOTESHWR,UNCHAHAR4,RAPPC,TANAKPUR,ANTA_CRF,RIHAND1,AURY_CRF,UNCHAHAR2,BSIUL,ANTA_GF,URI,URI2,RAMPUR,UNCHAHAR3,TANDA2,KOLDAM,SINGRAULI_HYDRO,DULHASTI,NAPP,AURY_GF,AURY_LF,CHAMERA2,JHAJJAR,UNCHAHAR1,RIHAND2,RIHAND3,ANTA_RF,SALAL,DADRT2,DADRI_RF,KHSTPP-I,TALA,BRBCL,KHSTPP-II,SASAN,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,6.431389,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,0.000000,41.143045,0.000000,0.000000,0.000000,349.921338,9.789108,114.049688,119.399161,0.000000,38.705930,361.097000,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,6.431389,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,0.000000,41.143045,0.000000,0.000000,0.000000,349.921338,9.789108,114.049688,119.399161,0.000000,38.705930,361.097000,0.000000,38.247703,0.000000,19.310005,123.632178,336.935362,17.711711,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,6.431389,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,0.000000,41.143045,0.000000,0.000000,0.000000,349.921338,9.789108,114.049688,119.399161,0.000000,38.705930,361.097000,0.000000,38.247703,0.000000,19.310005,123.632178,336.935362,17.711711,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,39.438744,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,0.000000,41.143045,0.000000,0.000000,0.000000,349.921338,9.789108,114.049688,119.399161,0.000000,38.705930,360.836315,0.000000,38.247703,0.000000,19.310005,123.632178,336.935362,17.711711,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,31.492389,12.591665,0.000000,39.438744,29.872184,0.000000,14.550085,0.000000,0.000000,0.000000,0.000000,41.143045,0.000000,0.000000,0.000000,346.923460,6.420575,114.049688,119.399161,0.000000,38.705930,360.836315,0.000000,38.247703,0.000000,19.310005,123.632178,336.935362,13.502131,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,22.640975,12.591665,0.000000,34.109184,29.872184,0.000000,14.067335,0.000000,0.000000,0.000000,0.000000,41.143045,0.000000,0.000000,0.000000,346.923460,7.721297,114.049688,119.399161,0.000000,38.705930,360.836315,0.000000,38.247703,0.000000,19.310005,123.632178,336.935362,11.083940,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,22.640975,12.591665,0.000000,34.109184,29.872184,0.000000,14.067335,0.000000,0.000000,0.000000,0.000000,41.143045,0.000000,0.000000,0.000000,346.923460,7.721297,114.049688,119.399161,0.000000,38.705930,360.836315,0.000000,29.404785,0.000000,19.310005,95.545011,336.935362,11.083940,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,22.640975,12.591665,0.000000,34.109184,29.872184,0.000000,14.067335,0.000000,0.000000,0.000000,0.000000,41.143045,0.000000,0.000000,0.000000,346.923460,7.721297,114.049688,119.399161,0.000000,38.705930,360.836315,0.000000,29.404785,0.000000,19.310005,95.545011,336.935362,13.845270,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.230211,12.591665,0.000000,34.109184,29.872184,0.000000,14.067335,0.000000,0.000000,0.000000,0.000000,41.143045,0.000000,0.000000,0.000000,346.923460,7.721297,114.049688,119.399161,0.000000,38.705930,360.836315,0.000000,29.404785,0.000000,19.310005,95.545011,336.935362,13.845270,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,11.739514,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.245992,6.295832,0.000000,34.109184,29.872184,0.000000,14.067335,0.000000,0.000000,0.000000,0.000000,41.143045,0.000000,0.000000,0.000000,346.923460,7.721297,114.049688,119.399161,0.000000,38.705930,360.836315,0.000000,29.404785,0.000000,19.310005,95.545011,336.935362,13.845270,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,11.739514,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.245992,6.295832,0.000000,34.109184,29.872184,0.000000,17.539756,0.000000,0.000000,0.000000,0.000000,41.143045,0.000000,0.000000,0.000000,346.923460,7.721297,114.049688,119.399161,0.000000,38.705930,360.836315,0.000000,29.404785,0.000000,19.310005,95.545011,336.935362,13.845270,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,23.479029,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.245992,6.295832,0.000000,34.109184,29.872184,0.000000,17.539756,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,0.000000,346.923460,7.721297,114.049688,119.399161,0.000000,38.705930,360.836315,0.000000,29.404785,0.000000,19.310005,95.545011,336.935362,13.845270,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,23.479029,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.245992,6.295832,0.000000,34.109184,29.872184,0.000000,17.539756,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,0.000000,346.923460,7.721297,114.049688,119.399161,0.000000,38.705930,360.836315,0.000000,35.956282,0.000000,19.310005,114.343393,336.935362,13.845270,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,23.479029,18.286570,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.245992,6.295832,0.000000,34.109184,29.872184,0.000000,17.539756,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,0.000000,346.923460,7.721297,114.049688,119.399161,0.000000,24.682042,360.836315,0.000000,35.956282,0.000000,19.310005,114.343393,336.935362,13.845270,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,23.479029,18.286570,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.245992,6.295832,0.000000,34.109184,29.872184,0.000000,17.539756,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,0.000000,346.923460,7.721297,114.049688,119.399161,0.000000,24.682042,360.836315,0.000000,35.956282,0.000000,19.310005,114.343393,336.935362,13.845270,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,23.479029,20.115227,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.245992,6.295832,0.000000,34.109184,29.872184,0.000000,17.539756,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,0.000000,346.923460,7.721297,114.049688,119.399161,0.000000,24.682042,360.836315,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,13.845270,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,23.479029,20.115227,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.245992,6.295832,0.000000,34.109184,29.872184,0.000000,17.539756,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,0.000000,346.923460,7.721297,114.049688,119.399161,0.000000,24.682042,360.836315,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,13.845270,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,23.479029,36.573140,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.245992,6.295832,0.000000,34.109184,29.872184,0.000000,17.539756,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,0.000000,379.441500,7.721297,114.049688,119.399161,0.000000,24.682042,360.836315,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,13.845270,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,23.479029,36.573140,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.245992,6.295832,0.000000,34.109184,29.872184,0.000000,17.539756,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,0.000000,379.441500,7.721297,114.049688,119.399161,0.000000,24.682042,360.836315,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,13.845270,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,35.218544,36.573140,0.000000,134.503805,0.000000,0.000000,13.564657,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,33.214459,6.295832,0.000000,34.109184,29.872184,0.000000,17.539756,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,12.715674,379.441500,7.721297,114.049688,119.399161,0.000000,24.682042,360.836315,0.000000,44.798312,0.000000,19.310005,142.426336,351.860763,17.488414,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,15.258808,9.343955,0.000000,0.000000,0.000000,0.000000,35.218544,36.573140,0.000000,134.503805,0.000000,0.000000,13.564657,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,6.295832,0.000000,34.109184,29.872184,0.000000,20.168385,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,12.715674,413.644338,8.796825,114.049688,119.399161,0.000000,24.682042,383.496600,0.000000,44.798312,0.000000,19.310005,142.426336,368.080093,17.711711,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,15.258808,9.343955,0.000000,0.000000,0.000000,0.000000,46.958058,58.517024,0.000000,134.503805,0.000000,0.000000,27.129314,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,6.295832,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,12.715674,423.299338,9.789108,114.049688,119.399161,0.000000,24.682042,458.612500,0.000000,44.798312,0.000000,19.310005,142.426336,377.993249,17.711711,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,0.000000,46.958058,58.517024,0.000000,134.503805,0.000000,0.000000,27.129314,16.183711,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,31.820663,41.143045,0.000000,0.000000,25.431347,423.299338,9.789108,114.049688,119.399161,0.000000,24.682042,526.197500,0.000000,44.798312,0.000000,19.310005,142.426336,385.837937,17.711711,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,8.820843,46.958058,85.581148,0.000000,134.503805,0.000000,0.000000,40.693971,24.275566,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,31.820663,41.143045,0.000000,0.000000,25.431347,465.781338,9.789108,114.049688,119.399161,0.000000,12.341021,523.783750,0.000000,44.798312,0.000000,19.310005,142.426336,395.100702,17.711711,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,15.258808,28.060141,0.000000,0.000000,0.000000,17.600872,46.958058,109.719420,0.000000,134.503805,0.000000,0.000000,40.693971,32.367422,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,18.887497,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,47.730995,41.143045,0.000000,0.000000,38.147021,475.436338,9.789108,114.049688,119.399161,0.000000,12.341021,477.922500,0.000000,44.798312,0.000000,19.310005,142.426336,403.147614,17.711711,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,15.258808,28.060141,0.000000,0.000000,0.000000,26.462528,46.958058,109.719420,0.000000,134.503805,0.000000,0.000000,40.693971,32.367422,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,40.927642,18.887497,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,47.730995,41.143045,0.000000,0.000000,38.147021,475.436338,9.789108,114.049688,119.399161,0.000000,12.341021,477.922500,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,15.258808,28.060141,0.000000,0.000000,0.000000,26.462528,46.958058,109.719420,0.000000,134.503805,0.000000,0.000000,40.693971,32.367422,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,40.927642,18.887497,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,47.730995,41.143045,0.000000,0.000000,38.147021,514.056338,9.789108,114.049688,119.399161,0.000000,24.682042,477.922500,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,15.258808,28.060141,0.000000,0.000000,0.000000,26.462528,46.958058,109.719420,0.000000,134.503805,0.000000,0.000000,40.693971,32.367422,0.000000,51.704263,1.236806,0.000000,88.826000,0.000000,40.927642,18.887497,0.000000,34.109184,29.872184,0.000000,25.479642,0.000000,0.000000,0.000000,47.730995,41.143045,0.000000,0.000000,38.147021,610.078432,10.533605,114.049688,119.399161,0.000000,76.637740,481.117340,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,15.258808,28.060141,0.000000,0.000000,0.000000,26.462528,46.958058,109.719420,0.000000,134.503805,0.000000,0.000000,40.693971,32.367422,0.000000,51.704263,1.236806,0.000000,88.826000,0.000000,40.927642,18.887497,0.000000,34.109184,29.872184,0.000000,25.479642,0.000000,0.000000,0.000000,47.730995,41.143045,0.000000,0.000000,38.147021,630.133575,10.533605,114.049688,119.399161,0.000000,76.637740,481.117340,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,15.258808,28.060141,0.000000,0.000000,0.000000,26.462528,46.958058,109.719420,0.000000,134.503805,0.000000,0.000000,40.693971,32.367422,0.000000,51.704263,1.236806,0.000000,88.826000,0.000000,40.927642,18.887497,0.000000,34.109184,29.872184,0.000000,25.479642,0.000000,0.000000,0.000000,47.730995,41.143045,0.000000,0.000000,38.147021,630.133575,10.533605,114.049688,119.399161,0.000000,76.637740,432.842340,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,17.600872,46.958058,109.719420,0.000000,134.503805,0.000000,0.000000,40.693971,17.326091,0.000000,51.704263,1.236806,0.000000,88.826000,0.000000,40.927642,6.295832,0.000000,34.109184,29.872184,0.000000,25.479642,0.000000,0.000000,0.000000,31.820663,41.143045,0.000000,0.000000,38.147021,630.133575,10.533605,114.049688,119.399161,0.000000,76.637740,423.187340,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,15.258808,9.343955,0.000000,0.000000,0.000000,8.672893,46.958058,90.335656,0.000000,134.503805,0.000000,0.000000,40.693971,8.567847,0.000000,51.704263,1.236806,0.000000,88.826000,0.000000,40.927642,6.295832,0.000000,34.109184,29.872184,0.000000,25.479642,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,38.147021,630.133575,10.533605,114.049688,119.399161,0.000000,25.242998,423.187340,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,8.800436,46.958058,64.002995,0.000000,134.503805,0.000000,0.000000,40.693971,8.567847,0.000000,51.704263,1.236806,0.000000,88.826000,0.000000,40.927642,6.295832,0.000000,34.109184,29.872184,0.000000,25.479642,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,12.715674,590.808760,10.533605,114.049688,119.399161,0.000000,25.242998,403.877340,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,8.800436,35.218544,44.619231,0.000000,134.503805,0.000000,0.000000,40.693971,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,40.927642,6.295832,0.000000,34.109184,29.872184,0.000000,25.479642,0.000000,0.000000,0.646451,15.910332,41.143045,0.000000,0.000000,12.715674,495.711838,9.789108,114.049688,119.399161,0.000000,25.242998,380.407000,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,8.800436,35.218544,44.619231,0.000000,134.503805,0.000000,0.000000,27.129314,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,40.927642,6.295832,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,15.910332,41.143045,0.000000,0.000000,12.715674,495.711838,9.789108,114.049688,119.399161,0.000000,25.242998,380.407000,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,8.800436,35.218544,18.286570,0.000000,134.503805,0.000000,0.000000,27.129314,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,40.927642,6.295832,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,0.000000,41.143045,0.000000,0.000000,12.715674,495.711838,9.789108,114.049688,119.399161,0.000000,25.242998,380.407000,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,35.218544,0.000000,0.000000,134.503805,0.000000,0.000000,27.129314,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,40.927642,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,0.000000,41.143045,0.000000,0.000000,12.715674,477.712845,9.789108,114.049688,119.399161,0.000000,25.242998,380.407000,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,35.218544,0.000000,0.000000,134.503805,0.000000,0.000000,13.564657,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,40.927642,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,0.000000,41.143045,0.000000,0.000000,12.715674,437.781838,9.789108,114.049688,119.399161,0.000000,25.242998,380.407000,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,23.479029,0.000000,0.000000,134.503805,0.000000,0.000000,13.564657,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,40.927642,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,0.000000,41.143045,0.000000,0.000000,12.715674,437.781838,9.789108,114.049688,119.399161,0.000000,25.242998,380.407000,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,23.479029,0.000000,0.000000,134.503805,0.000000,0.000000,13.564657,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,40.927642,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,0.000000,41.143045,0.000000,0.000000,12.715674,507.297838,9.789108,114.049688,119.399161,0.000000,25.242998,380.407000,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,23.479029,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,40.927642,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,0.000000,41.143045,0.000000,0.000000,0.000000,505.366838,9.789108,114.049688,119.399161,0.000000,25.242998,380.407000,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,11.313729,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,40.927642,12.591665,0.000000,34.109184,28.573393,0.000000,22.531874,0.000000,0.000000,0.646451,0.000000,41.143045,0.000000,0.000000,0.000000,496.677338,9.789108,114.049688,119.399161,0.000000,25.242998,380.407000,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,11.313729,20.115227,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,40.927642,12.591665,0.000000,34.109184,28.573393,0.000000,22.531874,0.000000,0.000000,0.646451,0.000000,41.143045,0.000000,0.000000,0.000000,483.160338,9.789108,114.049688,119.399161,0.000000,25.242998,380.407000,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,11.313729,20.115227,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,40.927642,12.591665,0.000000,34.109184,28.573393,0.000000,22.531874,0.000000,0.000000,0.646451,0.000000,41.143045,0.000000,0.000000,0.000000,473.505338,9.789108,114.049688,119.399161,0.000000,25.242998,370.752000,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,20.014815,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.115227,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,36.325006,6.327694,0.000000,34.109184,28.573393,0.000000,22.531874,0.000000,0.000000,0.646451,0.000000,41.143045,0.000000,0.000000,0.000000,471.574338,9.789108,114.049688,119.399161,0.000000,25.242998,365.924500,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,17.711711,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.115227,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,34.109184,29.222788,0.000000,22.531874,0.000000,0.000000,0.646451,0.000000,41.143045,0.000000,0.000000,0.000000,460.953838,9.789108,114.049688,119.399161,0.000000,25.242998,365.924500,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,17.711711,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,34.109184,29.222788,0.000000,22.531874,0.000000,0.000000,0.646451,0.000000,41.143045,0.000000,0.000000,0.000000,449.367838,9.789108,114.049688,119.399161,0.000000,25.242998,365.924500,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,17.711711,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,34.109184,29.222788,0.000000,22.531874,0.000000,0.000000,0.646451,0.000000,41.143045,0.000000,0.000000,0.000000,435.850838,9.789108,114.049688,119.399161,0.000000,25.242998,365.924500,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,17.711711,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,34.109184,29.222788,0.000000,22.531874,0.000000,0.000000,0.646451,0.000000,41.143045,0.000000,0.000000,0.000000,446.471338,9.789108,114.049688,119.399161,0.000000,25.242998,365.924500,0.000000,44.798312,0.000000,19.310005,142.426336,404.322435,17.711711,0,0,0,0,0

