Block,Time,SASAN,BRBCL,KHSTPP-I,FSTPP I & II,TALA,KHSTPP-II,AURY_RF,AURY_LF,CHAMERA1,JHAJJAR,RAPPC,RIHAND3,URI2,SINGRAULI,URI,NAPP,CHAMERA3,ANTA_GF,UNCHAHAR2,PARBATI3,SALAL,UNCHAHAR3,ANTA_CRF,DADRI_GF,SEWA2,RIHAND1,DULHASTI,DADRT2,ANTA_RF,DHAULIGNGA,KISHANGANGA,DADRI_CRF,DADRI_LF,BSIUL,RAPPB,KOTESHWR,CHAMERA2,UNCHAHAR4,RIHAND2,SINGRAULI_HYDRO,UNCHAHAR1,TANDA2,KOLDAM,AURY_CRF,DADRI_RF,TANAKPUR,RAMPUR,AURY_GF,TEHRI,NJPC,ANTA_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.123130,0.000000,0.000000,14.836122,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,646.100281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,6.402745,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,646.100281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,6.402745,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,646.100281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,6.525875,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,646.100281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,6.772135,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,6.772135,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,6.772135,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.369389,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.896678,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,646.974012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.896678,18.205128,0.000000,0,0,0,0,0

63,15:30-15:45,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.896678,18.205128,0.000000,0,0,0,0,0

64,15:45-16:00,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.793355,18.205128,0.000000,0,0,0,0,0

65,16:00-16:15,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,3.183494,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.793355,18.205128,0.000000,0,0,0,0,0

66,16:15-16:30,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,25.467955,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.793355,18.205128,0.000000,0,0,0,0,0

67,16:30-16:45,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,8.016639,133.904772,25.467955,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,31.678945,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,3.203199,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,18.205128,0.000000,0,0,0,0,0

68,16:45-17:00,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,8.016639,133.904772,3.183494,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,31.678945,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,12.659042,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,30.948718,0.000000,0,0,0,0,0

69,17:00-17:15,348.122610,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,31.678945,653.125692,0.000000,7.618471,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,12.659042,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,57.346153,0.000000,0,0,0,0,0

70,17:15-17:30,365.755824,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,6.758197,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,2.818815,88.430400,31.678945,653.125692,0.000000,15.470576,0.000000,0.000000,0.000000,1.057320,0.000000,25.589066,12.659042,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,75.551281,0.000000,0,0,0,0,0

71,17:30-17:45,377.721562,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,13.364525,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,6.701486,25.366164,0.000000,0.000000,5.073867,88.430400,31.678945,653.125692,0.000000,17.563116,0.000000,0.000000,0.000000,12.535586,0.000000,37.454811,25.318085,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,109.230768,0.000000,0,0,0,0,0

72,17:45-18:00,383.128312,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,21.261744,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,40.208918,25.366164,0.000000,0.000000,5.073867,88.430400,31.678945,653.125692,0.000000,26.344673,0.000000,0.000000,0.000000,12.535586,0.000000,37.454811,25.318085,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,109.230768,0.000000,0,0,0,0,0

73,18:00-18:15,388.535062,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,25.058484,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,40.208918,25.366164,0.000000,0.000000,5.073867,88.430400,31.678945,653.125692,0.000000,26.344673,0.000000,0.000000,0.000000,12.535586,0.000000,37.454811,25.318085,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,109.230768,0.000000,0,0,0,0,0

74,18:15-18:30,393.941812,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,25.058484,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,40.208918,25.366164,0.000000,0.000000,5.073867,88.430400,31.678945,653.125692,0.000000,26.344673,0.000000,0.000000,0.000000,12.535586,0.000000,37.454811,25.318085,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,109.230768,0.000000,0,0,0,0,0

75,18:30-18:45,400.947230,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,25.058484,418.540122,52.449800,118.867399,4.525522,133.904772,2.652912,20.839200,0.000000,0.000000,40.745364,0.000000,40.208918,25.366164,0.000000,0.000000,5.073867,88.430400,31.678945,653.125692,0.000000,26.344673,0.000000,0.000000,0.000000,12.535586,0.000000,37.454811,25.318085,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,109.230768,0.000000,0,0,0,0,0

76,18:45-19:00,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,25.058484,418.540122,52.449800,118.867399,4.525522,133.904772,35.018438,20.839200,0.000000,0.000000,40.745364,0.000000,40.208918,25.366164,0.000000,0.000000,5.073867,88.430400,31.678945,653.125692,0.000000,16.506688,0.000000,0.000000,0.000000,12.535586,0.000000,37.454811,25.318085,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,91.025640,0.000000,0,0,0,0,0

77,19:00-19:15,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,13.504245,418.540122,52.449800,118.867399,8.016639,133.904772,35.018438,20.839200,0.000000,0.000000,40.745364,0.000000,40.208918,25.366164,0.000000,0.000000,2.690687,88.430400,31.678945,653.125692,0.000000,7.618471,0.000000,0.000000,0.000000,0.000000,0.000000,25.589066,25.318085,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,54.615384,0.000000,0,0,0,0,0

78,19:15-19:30,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,6.074784,418.540122,52.449800,118.867399,8.016639,133.904772,3.183494,20.839200,0.000000,0.000000,40.745364,0.000000,12.844516,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,653.125692,0.000000,7.618471,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,12.659042,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,36.410256,0.000000,0,0,0,0,0

79,19:30-19:45,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,2.233829,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,14.928205,0.000000,0,0,0,0,0

80,19:45-20:00,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,2.233829,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,2.233829,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,2.233829,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,416.922999,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,2.233829,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,647.039950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,416.922999,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,2.233829,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,647.039950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,397.891239,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,2.233829,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,573.075610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.369389,0.000000,0.000000,29.914466,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,397.891239,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,2.233829,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,573.075610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.369389,0.000000,0.000000,28.461132,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,349.188004,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,2.233829,21.428608,0.000000,0.000000,0.000000,88.430400,15.839473,566.050199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,17.422327,0.000000,0.000000,0.000000,0.000000,0.369389,0.000000,0.000000,28.218910,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,301.128004,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,2.233829,21.428608,0.000000,0.000000,0.000000,88.430400,15.839473,566.050199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,17.422327,0.000000,0.000000,0.000000,0.000000,0.369389,0.000000,0.000000,14.836122,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,248.262004,52.449800,118.867399,4.525522,133.904772,3.183494,20.839200,0.000000,0.000000,40.745364,0.000000,2.233829,21.428608,0.000000,0.000000,0.000000,88.430400,15.839473,566.050199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,17.422327,0.000000,0.000000,0.000000,0.000000,0.369389,0.000000,0.000000,13.927788,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,230.960404,52.449800,118.867399,4.525522,133.904772,35.018438,20.839200,0.000000,0.000000,40.745364,0.000000,2.233829,21.428608,0.000000,0.000000,0.000000,88.430400,0.000000,566.050199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,17.422327,0.000000,0.000000,0.000000,0.000000,0.369389,0.000000,0.000000,13.927788,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,402.521724,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,230.960404,52.449800,118.867399,4.525522,133.904772,35.018438,20.839200,0.000000,0.000000,40.745364,0.000000,2.233829,21.428608,0.000000,0.000000,0.000000,88.430400,0.000000,566.050199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,17.422327,0.000000,0.000000,0.000000,0.000000,0.369389,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,402.521724,19.134127,44.598796,15.734844,0.000000,141.792019,0.000000,0.000000,0.000000,230.960404,52.449800,118.867399,4.525522,133.904772,4.244659,20.839200,0.000000,0.000000,34.244578,0.000000,2.233829,17.869189,0.000000,0.000000,0.000000,88.430400,0.000000,566.050199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,14.157195,0.000000,0.000000,0.000000,0.000000,0.369389,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,402.521724,19.223982,44.598796,15.734844,0.000000,141.792019,0.000000,0.000000,0.000000,230.960404,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,28.468533,0.000000,2.233829,17.869189,0.000000,0.000000,0.000000,88.430400,0.000000,566.050199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,14.017468,0.000000,0.000000,0.000000,0.000000,0.369389,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,402.521724,19.223982,44.598796,15.734844,0.000000,141.792019,0.000000,0.000000,0.000000,230.960404,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,28.468533,0.000000,2.233829,17.869189,0.000000,0.000000,0.000000,88.430400,0.000000,566.050199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,14.017468,0.000000,0.000000,0.000000,0.000000,0.369389,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,402.521724,19.019464,44.598796,15.734844,0.000000,141.792019,0.000000,0.000000,0.000000,230.960404,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,28.468533,0.000000,2.233829,17.869189,0.000000,0.000000,0.000000,88.430400,0.000000,540.194400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,14.017468,0.000000,0.000000,0.000000,0.000000,0.369389,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,402.521724,16.935458,44.598796,15.734844,0.000000,141.792019,0.000000,0.000000,0.000000,230.960404,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,28.468533,0.000000,2.233829,17.869189,0.000000,0.000000,0.000000,88.430400,0.000000,492.134400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,14.017468,0.000000,0.000000,0.000000,0.000000,0.369389,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

