Block,Time,AURY_CRF,DULHASTI,SEWA2,RAPPC,ANTA_LF,AURY_LF,AURY_GF,CHAMERA3,CHAMERA1,UNCHAHAR2,BSIUL,ANTA_RF,TEHRI,DADRI_RF,TANDA2,RAPPB,KOTESHWR,NAPP,JHAJJAR,URI,RIHAND2,DADRI_LF,DADRI_GF,SINGRAULI,AURY_RF,DADRI_CRF,KISHANGANGA,UNCHAHAR3,ANTA_GF,UNCHAHAR4,SALAL,SASAN,KHSTPP-II,FSTPP I & II,TALA,BRBCL,KHSTPP-I,PARBATI3,DADRT2,ANTA_CRF,RIHAND1,RAMPUR,RIHAND3,SINGRAULI_HYDRO,DHAULIGNGA,KOLDAM,UNCHAHAR1,NJPC,TANAKPUR,URI2,CHAMERA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,0.000000,30.172157,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,175.563740,21.344736,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,18.674614,0.000000,2.347631,76.732992,396.951188,64.008397,10.457471,0.000000,19.335740,30.659374,0.000000,367.242176,0.000000,51.602446,3.081790,126.231783,0.753706,10.497254,0.000000,14.983270,79.821393,0.619171,33.984178,31.256523,0,0,0,0,0

49,12:00-12:15,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,0.000000,30.172157,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,175.563740,21.344736,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,18.674614,0.000000,2.347631,76.732992,396.951188,82.901292,10.750477,0.000000,19.335740,39.532616,0.000000,367.242176,0.000000,51.602446,3.081790,126.231783,0.753706,10.497254,0.000000,14.983270,79.821393,0.619171,33.984178,31.256523,0,0,0,0,0

50,12:15-12:30,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,0.000000,30.172157,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,175.563740,21.344736,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,18.674614,0.000000,2.347631,76.732992,396.951188,82.901292,10.750477,0.000000,19.335740,39.532616,0.000000,367.242176,0.000000,51.602446,3.081790,126.231783,0.753706,10.497254,0.000000,14.983270,79.821393,0.619171,33.984178,31.256523,0,0,0,0,0

51,12:30-12:45,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,0.000000,30.172157,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,175.563740,21.344736,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,18.674614,0.000000,2.347631,76.732992,396.951188,82.901292,10.750477,0.000000,19.335740,39.532616,0.000000,367.242176,0.000000,51.602446,3.081790,126.231783,0.753706,10.497254,0.000000,14.983270,79.821393,0.619171,33.984178,31.256523,0,0,0,0,0

52,12:45-13:00,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,0.000000,30.172157,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,175.563740,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,18.674614,0.000000,2.347631,76.732992,396.951188,82.901292,10.750477,0.000000,19.335740,39.532616,0.000000,367.242176,0.000000,51.602446,3.081790,126.231783,0.753706,10.497254,0.000000,14.983270,79.821393,0.619171,33.984178,31.256523,0,0,0,0,0

53,13:00-13:15,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,0.000000,38.803628,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,175.583074,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,18.684281,0.000000,2.987103,76.732992,396.951188,82.901292,10.750477,0.000000,19.335740,39.532616,0.000000,367.242176,0.000000,51.602446,3.081790,126.231783,0.753706,10.497254,0.000000,15.002604,79.821393,0.495337,33.984178,31.256523,0,0,0,0,0

54,13:15-13:30,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,0.000000,38.803628,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,175.583074,39.487762,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,18.684281,0.000000,2.987103,76.732992,396.951188,82.901292,10.750477,0.000000,19.335740,39.532616,0.000000,367.242176,0.000000,51.602446,3.081790,126.231783,0.753706,10.497254,0.000000,15.002604,79.821393,0.495337,33.984178,31.256523,0,0,0,0,0

55,13:30-13:45,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,0.000000,38.803628,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,175.583074,39.487762,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,18.684281,0.000000,2.987103,76.732992,396.951188,82.901292,10.750477,0.000000,19.335740,44.853991,0.000000,367.242176,0.000000,51.602446,3.081790,126.231783,0.753706,20.994509,0.000000,15.002604,79.821393,9.782907,33.984178,31.256523,0,0,0,0,0

56,13:45-14:00,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,0.000000,38.803628,6.303657,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,194.917074,39.487762,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,18.684281,0.000000,2.987103,76.732992,396.951188,95.575937,10.750477,0.000000,19.335740,44.853991,0.000000,371.463369,0.000000,51.602446,3.081790,126.231783,0.753706,20.994509,0.000000,15.002604,79.821393,9.782907,33.984178,31.256523,0,0,0,0,0

57,14:00-14:15,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,0.000000,38.803628,6.303657,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,205.491419,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,23.978413,0.000000,2.987103,76.732992,396.951188,95.575937,10.750477,0.000000,19.335740,44.853991,0.000000,371.463369,0.000000,51.602446,3.081790,126.231783,0.753706,20.994509,1.811304,19.322303,79.821393,9.782907,33.984178,31.256523,0,0,0,0,0

58,14:15-14:30,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,0.000000,38.803628,6.303657,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,273.160419,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,23.978413,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,0.000000,407.713723,0.000000,51.602446,3.081790,126.231783,0.753706,20.994509,1.811304,19.322303,79.821393,9.782907,33.984178,31.256523,0,0,0,0,0

59,14:30-14:45,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,0.000000,43.411234,6.303657,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,273.160419,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,0.000000,437.198969,0.000000,51.602446,4.109054,126.231783,0.753706,20.994509,4.415052,21.876421,106.428525,0.495337,33.984178,31.256523,0,0,0,0,0

60,14:45-15:00,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,10.691702,43.411234,6.303657,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,273.160419,39.487762,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,0.000000,461.366469,0.000000,51.602446,4.109054,126.231783,0.753706,20.994509,4.482977,21.876421,106.428525,0.495337,33.984178,31.256523,0,0,0,0,0

61,15:00-15:15,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,11.212480,10.691702,43.411234,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,370.179591,39.487762,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,0.000000,533.868969,0.000000,51.602446,4.109054,126.231783,0.753706,20.994509,4.482977,21.876421,106.428525,0.495337,33.984178,31.256523,0,0,0,0,0

62,15:15-15:30,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,11.212480,10.691702,43.411234,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,370.179591,39.487762,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,0.000000,558.036469,0.000000,51.602446,4.109054,126.231783,0.753706,20.994509,4.482977,21.876421,106.428525,0.495337,33.984178,31.256523,0,0,0,0,0

63,15:30-15:45,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,11.212480,25.660085,43.411234,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,437.848591,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,0.000000,594.065281,0.000000,51.602446,4.570578,126.231783,0.753706,20.994509,4.482977,21.876421,118.493297,9.782907,33.984178,31.256523,0,0,0,0,0

64,15:45-16:00,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,11.212480,27.163033,43.411234,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,437.848591,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,0.000000,594.065281,0.000000,51.602446,4.570578,126.231783,0.753706,20.994509,4.482977,21.876421,118.493297,9.782907,33.984178,31.256523,0,0,0,0,0

65,16:00-16:15,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,11.212480,27.163033,43.411234,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,437.848591,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,0.000000,603.732281,0.000000,51.602446,4.570578,126.231783,0.753706,20.994509,4.482977,21.876421,118.493297,9.782907,33.984178,31.256523,0,0,0,0,0

66,16:15-16:30,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,11.212480,27.163033,43.411234,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,437.848591,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,0.000000,603.732281,0.000000,51.602446,4.570578,126.231783,0.753706,20.994509,4.482977,21.876421,118.493297,9.782907,33.984178,31.256523,0,0,0,0,0

67,16:30-16:45,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,11.212480,27.163033,43.411234,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,437.848591,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,0.000000,594.065281,0.000000,51.602446,4.570578,126.231783,0.753706,20.994509,4.482977,21.876421,118.493297,0.495337,33.984178,31.256523,0,0,0,0,0

68,16:45-17:00,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,11.212480,27.163033,43.411234,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,437.848591,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,0.000000,594.065281,0.000000,51.602446,4.570578,126.231783,0.753706,20.994509,6.724464,21.876421,118.493297,0.495337,33.984178,31.256523,0,0,0,0,0

69,17:00-17:15,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,11.212480,27.163033,43.411234,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,457.182591,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,0.000000,594.065281,0.000000,51.602446,4.570578,126.231783,0.753706,20.994509,6.724464,21.876421,118.493297,0.495337,33.984178,31.256523,0,0,0,0,0

70,17:15-17:30,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,11.212480,27.163033,43.411234,12.607315,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,457.182591,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,23.528493,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,4.129830,594.065281,0.000000,51.602446,4.570578,126.231783,0.753706,20.994509,6.724464,21.876421,118.493297,0.495337,33.984178,31.256523,0,0,0,0,0

71,17:30-17:45,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,11.212480,40.744549,43.411234,6.303657,0.000000,0.000000,0.000000,5.179665,0.000000,0.000000,48.746355,173.883969,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,4.129830,665.781706,0.000000,51.602446,4.570578,126.231783,0.753706,20.994509,6.724464,21.876421,118.493297,0.495337,33.984178,31.256523,0,0,0,0,0

72,17:45-18:00,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,11.212480,40.744549,43.411234,6.303657,0.000000,10.013630,0.000000,5.179665,0.000000,0.000000,48.746355,173.883969,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,4.129830,665.781706,0.000000,51.602446,4.570578,126.231783,0.753706,21.040149,6.724464,21.876421,118.493297,0.495337,33.984178,31.256523,0,0,0,0,0

73,18:00-18:15,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,40.744549,38.481064,6.303657,0.000000,20.027260,0.000000,5.179665,0.000000,0.000000,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,4.129830,595.695956,0.000000,51.602446,4.570578,126.231783,0.753706,21.040149,6.724464,21.876421,118.493297,0.495337,33.984178,31.256523,0,0,0,0,0

74,18:15-18:30,0.000000,57.204862,0.000000,66.538227,0.000000,0.000000,0.000000,22.424960,40.744549,43.411234,6.303657,0.000000,30.040890,0.000000,5.179665,0.000000,0.000000,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,23.528493,0.000000,2.987103,76.732992,396.951188,95.575937,11.719401,0.000000,19.335740,44.853991,4.129830,594.065281,0.000000,51.602446,6.074253,126.231783,0.753706,42.086384,6.724464,21.876421,159.642788,0.495337,33.984178,31.256523,0,0,0,0,0

75,18:30-18:45,0.000000,57.204862,4.598825,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,12.607315,0.000000,40.054519,0.000000,5.179665,0.000000,9.472608,48.746355,158.065117,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,23.528493,0.000000,2.987103,69.644935,396.951188,97.240742,11.719401,0.000000,19.335740,44.853991,5.899758,538.847377,0.000000,51.602446,6.074253,126.231783,0.753706,42.086384,8.965952,19.266428,159.642788,7.553890,33.984178,31.256523,0,0,0,0,0

76,18:45-19:00,0.000000,57.204862,18.174556,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,19.006675,0.000000,40.054519,0.000000,5.179665,0.000000,9.472608,48.746355,144.105969,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.473004,26.718603,0.000000,2.987103,69.644935,396.951188,97.350557,11.719401,0.000000,19.335740,44.853991,8.849638,538.847377,0.000000,51.602446,6.074253,126.231783,0.753706,42.086384,8.965952,21.876421,159.642788,9.782907,36.628765,46.884784,0,0,0,0,0

77,19:00-19:15,0.000000,57.204862,18.174556,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,19.006675,0.000000,40.054519,0.000000,5.179665,0.000000,9.472608,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.473004,26.718603,0.000000,2.987103,69.644935,396.951188,100.833099,11.719401,0.000000,19.335740,44.853991,56.832373,543.535969,0.000000,51.602446,6.074253,126.231783,0.753706,42.086384,8.965952,21.876421,159.642788,7.553890,36.628765,46.884784,0,0,0,0,0

78,19:15-19:30,0.000000,57.204862,18.174556,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,19.006675,0.000000,40.054519,0.000000,5.179665,0.000000,9.472608,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.473004,26.718603,0.000000,2.987103,69.644935,396.951188,101.406830,11.719401,0.000000,19.335740,44.853991,56.832373,533.863845,0.000000,51.602446,6.074253,126.231783,0.753706,42.086384,8.965952,21.876421,159.642788,7.553890,36.628765,46.884784,0,0,0,0,0

79,19:30-19:45,0.000000,57.204862,18.174556,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,19.006675,0.000000,40.054519,0.000000,5.179665,0.000000,9.472608,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.473004,26.718603,0.000000,2.987103,69.644935,396.951188,105.580718,11.719401,0.000000,19.335740,44.853991,56.832373,595.847972,0.000000,51.602446,6.074253,126.231783,0.759987,42.086384,8.965952,21.876421,159.642788,4.829537,36.628765,46.884784,0,0,0,0,0

80,19:45-20:00,0.000000,57.204862,18.174556,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,19.006675,0.000000,40.054519,0.000000,5.179665,0.000000,9.472608,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.473004,26.718603,0.000000,2.987103,69.644935,396.951188,106.477172,11.719401,0.000000,19.335740,44.853991,56.832373,587.746350,0.000000,51.602446,6.074253,126.231783,0.759987,42.086384,8.965952,21.876421,159.642788,4.829537,36.628765,46.884784,0,0,0,0,0

81,20:00-20:15,0.000000,57.204862,18.174556,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,19.006675,0.000000,40.054519,0.000000,5.179665,0.000000,9.472608,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.473004,26.718603,0.000000,2.987103,69.644935,396.951188,110.651059,11.719401,0.000000,19.335740,44.853991,56.832373,605.514972,0.000000,51.602446,6.074253,126.231783,0.759987,42.086384,8.965952,21.876421,159.642788,0.743006,36.628765,46.884784,0,0,0,0,0

82,20:15-20:30,0.000000,57.204862,18.174556,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,19.006675,0.000000,40.054519,0.000000,5.179665,0.000000,9.472608,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.473004,26.718603,0.000000,2.987103,69.644935,396.951188,111.547513,11.719401,0.000000,19.335740,44.853991,56.832373,605.514972,0.000000,51.602446,6.074253,126.231783,0.759987,42.086384,8.965952,21.876421,159.642788,0.743006,36.628765,46.884784,0,0,0,0,0

83,20:30-20:45,0.000000,57.204862,18.174556,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,19.006675,0.000000,40.054519,0.000000,5.179665,0.000000,9.472608,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.473004,26.718603,0.000000,2.987103,69.644935,396.951188,104.820634,11.719401,0.000000,19.335740,44.853991,8.849638,665.491696,0.000000,51.602446,6.074253,126.231783,0.759987,42.086384,8.965952,21.876421,159.642788,1.733680,36.628765,46.884784,0,0,0,0,0

84,20:45-21:00,0.000000,57.204862,12.140897,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,12.607315,0.000000,40.054519,0.000000,5.179665,0.000000,9.472608,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,0.000000,0.000000,5.375272,26.718603,0.000000,2.987103,69.644935,396.951188,104.820634,11.719401,0.000000,19.335740,44.853991,4.129830,665.491696,0.000000,51.602446,4.987438,126.231783,0.759987,42.086384,8.965952,21.876421,129.265415,0.495337,33.984178,46.884784,0,0,0,0,0

85,21:00-21:15,0.000000,57.204862,12.140897,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,12.607315,7.161410,40.054519,20.300700,5.179665,0.000000,9.472608,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,18.681671,0.000000,5.375272,26.718603,0.000000,2.987103,62.905102,396.951188,107.045398,11.719401,0.000000,19.335740,44.853991,4.129830,595.405946,0.000000,58.141688,4.987438,126.231783,0.759987,42.086384,8.965952,21.876421,129.265415,0.495337,33.984178,46.884784,0,0,0,0,0

86,21:15-21:30,0.000000,57.204862,12.140897,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,12.607315,7.161410,40.054519,23.408834,5.179665,0.000000,9.472608,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,18.681671,0.000000,5.375272,26.718603,0.000000,2.987103,62.905102,396.951188,107.045398,11.719401,0.000000,19.335740,44.853991,4.129830,594.811187,0.000000,58.141688,4.987438,126.231783,0.759987,42.086384,8.965952,21.876421,129.265415,0.495337,33.984178,46.884784,0,0,0,0,0

87,21:30-21:45,0.000000,57.204862,12.140897,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,12.607315,7.161410,40.054519,23.408834,5.179665,0.000000,9.472608,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,18.681671,0.000000,5.375272,26.718603,0.000000,2.987103,62.905102,396.951188,109.274415,11.719401,0.000000,19.335740,44.853991,4.129830,647.521350,0.000000,58.141688,4.987438,126.231783,0.759987,42.086384,8.965952,21.876421,129.265415,0.495337,33.984178,46.884784,0,0,0,0,0

88,21:45-22:00,0.000000,57.204862,18.174556,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,19.006675,7.161410,40.054519,23.408834,5.179665,0.000000,20.059640,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,18.681671,0.000000,5.473004,26.718603,0.000000,2.987103,62.905102,396.951188,109.274415,11.719401,0.000000,19.335740,44.853991,4.129830,665.491696,0.000000,58.141688,6.074253,126.231783,0.759987,42.086384,8.965952,21.876421,159.642788,4.210365,36.628765,46.884784,0,0,0,0,0

89,22:00-22:15,0.000000,57.204862,18.174556,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,19.006675,7.161410,40.054519,23.408834,5.179665,0.000000,20.059640,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,18.681671,0.000000,5.473004,26.718603,0.000000,2.987103,62.905102,396.951188,110.607591,11.719401,0.000000,19.335740,44.853991,4.129830,665.491696,0.000000,58.141688,6.074253,126.231783,0.759987,42.086384,8.965952,21.876421,159.642788,5.696376,36.628765,46.884784,0,0,0,0,0

90,22:15-22:30,0.000000,57.204862,18.174556,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,19.006675,7.161410,40.054519,23.734418,5.179665,0.000000,20.059640,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,18.681671,0.000000,5.473004,26.718603,0.000000,2.987103,62.905102,396.951188,110.607591,11.719401,0.000000,19.335740,44.853991,4.129830,665.491696,0.000000,58.141688,6.074253,126.231783,0.759987,42.086384,8.965952,21.876421,159.642788,5.696376,36.628765,46.884784,0,0,0,0,0

91,22:30-22:45,0.000000,57.204862,18.174556,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,19.006675,7.161410,40.054519,23.734418,5.179665,0.000000,20.059640,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,18.681671,0.000000,5.473004,26.718603,0.000000,2.987103,62.905102,396.951188,110.607591,11.719401,0.000000,19.335740,44.853991,4.129830,665.491696,0.000000,58.141688,6.074253,126.231783,0.759987,42.086384,8.965952,21.876421,159.642788,5.696376,36.628765,46.884784,0,0,0,0,0

92,22:45-23:00,0.000000,57.204862,12.202215,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,18.910972,7.161410,40.054519,23.734418,5.179665,0.000000,10.141262,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,18.681671,0.000000,5.375272,26.718603,0.000000,2.987103,62.905102,396.951188,110.607591,11.719401,0.000000,19.335740,44.853991,4.129830,665.491696,0.000000,58.141688,5.136317,126.231783,0.759987,42.086384,8.965952,21.876421,133.035656,0.495337,33.984178,46.884784,0,0,0,0,0

93,23:00-23:15,0.000000,57.204862,10.730591,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,18.910972,7.161410,40.054519,23.734418,5.179665,0.000000,10.029820,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,18.681671,0.000000,5.375272,26.718603,0.000000,2.987103,62.905102,396.951188,110.607591,11.719401,0.000000,19.335740,44.853991,4.129830,665.491696,0.000000,58.141688,4.109054,126.231783,0.759987,42.086384,8.965952,21.876421,106.428525,3.591194,33.984178,46.884784,0,0,0,0,0

94,23:15-23:30,0.000000,57.204862,9.197650,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,18.910972,7.161410,40.054519,23.734418,5.179665,0.000000,10.029820,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,18.681671,0.000000,5.375272,26.718603,0.000000,2.987103,62.905102,396.951188,110.607591,11.719401,0.000000,19.335740,44.853991,4.129830,665.491696,0.000000,58.141688,4.109054,126.231783,0.759987,42.086384,8.965952,21.876421,106.428525,3.591194,33.984178,46.884784,0,0,0,0,0

95,23:30-23:45,0.000000,57.204862,9.197650,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,18.910972,7.161410,40.054519,23.734418,5.179665,0.000000,10.029820,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,18.681671,0.000000,5.375272,26.718603,0.000000,2.987103,62.905102,396.951188,110.607591,11.719401,0.000000,19.335740,44.853991,4.129830,665.491696,0.000000,58.141688,4.109054,126.231783,0.759987,42.086384,8.965952,21.876421,106.428525,1.486011,33.984178,46.884784,0,0,0,0,0

96,23:45-24:00,0.000000,57.204862,9.197650,66.538227,0.000000,0.000000,0.000000,33.671372,40.744549,43.411234,18.910972,7.161410,30.040890,23.734418,5.179665,0.000000,10.029820,48.746355,173.880426,33.617959,120.238146,0.000000,0.000000,144.994318,18.681671,0.000000,5.375272,26.718603,0.000000,2.987103,62.905102,396.951188,110.607591,11.719401,0.000000,19.335740,44.853991,4.129830,665.491696,0.000000,58.141688,4.109054,126.231783,0.759987,42.086384,8.965952,21.876421,106.428525,1.486011,33.984178,46.884784,0,0,0,0,0

