Block,Time,NAPP,UNCHAHAR3,KOLDAM,SEWA2,URI2,AURY_LF,RIHAND1,DHAULIGNGA,ANTA_GF,RIHAND2,CHAMERA3,SINGRAULI_HYDRO,TANDA2,CHAMERA1,ANTA_LF,FSTPP I & II,DADRI_RF,RAMPUR,TALA,KHSTPP-I,PARBATI3,ANTA_RF,AURY_RF,TEHRI,URI,ANTA_CRF,JHAJJAR,DADRT2,SINGRAULI,NJPC,UNCHAHAR1,KISHANGANGA,UNCHAHAR4,CHAMERA2,UNCHAHAR2,RIHAND3,DADRI_GF,DULHASTI,AURY_GF,BSIUL,AURY_CRF,TANAKPUR,SALAL,DADRI_LF,KOTESHWR,RAPPB,DADRI_CRF,RAPPC,BRBCL,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,48.007121,14.671566,9.850160,0.000000,21.579315,0.000000,63.534729,41.994958,0.000000,96.981752,33.598227,0.000000,2.334814,0.000000,0.000000,8.527064,0.000000,6.506724,11.684007,21.780475,0.000000,0.000000,0.000000,31.359122,33.012470,0.000000,115.607310,365.390480,111.824342,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,93.498292,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,336.621285,97.220491,0,0,0,0,0

49,12:00-12:15,48.007121,14.671566,9.850160,0.000000,21.579315,0.000000,63.534729,41.994958,0.000000,96.981752,33.598227,0.000000,2.334814,0.000000,0.000000,8.527064,0.000000,6.506724,11.684007,21.780475,0.000000,0.000000,0.000000,31.359122,33.012470,0.000000,115.607310,365.390480,111.824342,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,93.498292,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,336.621285,97.220491,0,0,0,0,0

50,12:15-12:30,48.007121,14.671566,9.850160,0.000000,21.579315,0.000000,63.534729,41.994958,0.000000,96.981752,33.598227,0.000000,2.334814,0.000000,0.000000,8.527064,0.000000,6.506724,11.684007,21.780475,0.000000,0.000000,0.000000,31.359122,33.012470,0.000000,115.607310,365.390480,111.824342,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,93.498292,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,336.621285,97.220491,0,0,0,0,0

51,12:30-12:45,48.007121,14.671566,9.850160,0.000000,21.579315,0.000000,63.534729,41.994958,0.000000,96.981752,33.598227,0.000000,2.334814,0.000000,0.000000,8.527064,0.000000,6.506724,11.684007,21.780475,0.000000,0.000000,0.000000,31.359122,26.622960,0.000000,115.607310,365.390480,111.824342,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,93.498292,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,336.621285,97.220491,0,0,0,0,0

52,12:45-13:00,48.007121,14.671566,9.850160,0.000000,21.579315,0.000000,63.534729,41.994958,0.000000,96.981752,33.598227,0.000000,2.334814,0.000000,0.000000,8.527064,0.000000,6.506724,11.684007,21.780475,0.000000,0.000000,0.000000,31.359122,26.622960,0.000000,115.607310,365.390480,111.824342,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,93.498292,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,336.621285,97.220491,0,0,0,0,0

53,13:00-13:15,48.007121,14.671566,9.850160,0.000000,21.579315,0.000000,63.534729,41.994958,0.000000,96.981752,33.598227,0.000000,2.334814,0.000000,0.000000,8.527064,0.000000,6.506724,11.542211,21.606847,0.000000,0.000000,0.000000,31.051679,25.558042,0.000000,115.607310,365.390480,111.824342,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,125.957564,0.000000,57.080594,0.000000,6.289964,0.000000,2.471305,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,97.046863,0,0,0,0,0

54,13:15-13:30,48.007121,14.671566,9.850160,0.000000,21.579315,0.000000,63.534729,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,0.000000,0.000000,8.527064,0.000000,6.506724,11.542211,21.606847,0.000000,0.000000,0.000000,30.744237,25.558042,0.000000,115.607310,365.390480,111.824342,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,125.957564,0.000000,57.080594,0.000000,6.289964,0.000000,2.471305,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,97.046863,0,0,0,0,0

55,13:30-13:45,48.007121,14.671566,9.850160,0.000000,21.579315,0.000000,63.534729,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,13.552013,0.000000,8.527064,0.000000,6.506724,10.180967,21.606847,0.000000,0.000000,0.000000,30.744237,33.012470,0.000000,115.607310,365.390480,111.824342,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,3.706958,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,97.046863,0,0,0,0,0

56,13:45-14:00,48.007121,17.918217,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,13.552013,0.000000,10.434271,0.000000,6.506724,10.180967,24.839415,0.000000,0.000000,0.000000,30.744237,33.012470,0.000000,178.451000,367.866222,124.288293,173.591783,14.259875,8.045392,1.649466,46.782935,28.663957,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,114.774474,0,0,0,0,0

57,14:00-14:15,48.007121,23.422707,9.850160,0.000000,36.993112,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,13.552013,0.000000,13.793780,0.000000,6.506724,10.180967,31.031278,0.000000,0.000000,0.000000,30.744237,33.012470,0.000000,236.327000,367.866222,124.288293,173.591783,18.457235,8.045392,1.649466,46.782935,37.450306,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

58,14:15-14:30,48.007121,23.422707,9.850160,0.000000,36.993112,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,13.552013,0.000000,13.793780,0.000000,6.506724,10.180967,31.031278,0.000000,0.000000,0.000000,31.359122,33.012470,0.000000,284.557000,385.229022,124.288293,173.591783,18.457235,8.045392,1.649466,46.782935,37.450306,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

59,14:30-14:45,48.007121,23.422707,9.850160,0.000000,36.993112,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,27.104025,0.000000,13.793780,0.000000,6.506724,10.180967,31.031278,0.000000,0.000000,0.000000,31.359122,31.415093,0.000000,313.495000,433.459022,124.288293,173.591783,18.457235,8.045392,1.649466,46.782935,37.450306,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

60,14:45-15:00,48.007121,25.467176,9.850160,0.000000,36.993112,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,27.104025,0.000000,13.793780,0.000000,6.506724,10.180967,31.031278,0.000000,0.000000,0.000000,31.359122,31.415093,0.000000,332.787000,481.689022,124.288293,173.591783,20.340439,8.045392,1.287788,46.782935,40.833737,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

61,15:00-15:15,48.007121,26.032392,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,27.104025,0.000000,13.793780,0.000000,6.506724,10.180967,31.031278,0.000000,0.000000,0.000000,31.359122,31.415093,0.000000,361.251188,520.273022,124.288293,173.591783,20.726279,8.045392,1.825262,46.782935,40.651197,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

62,15:15-15:30,48.007121,23.825054,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,27.104025,0.000000,13.793780,0.000000,6.506724,10.152608,31.031278,0.000000,0.000000,0.000000,31.359122,31.415093,0.000000,361.251188,552.104822,124.288293,173.591783,18.523890,8.045392,1.419409,46.782935,37.450306,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

63,15:30-15:45,48.007121,22.997897,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,27.104025,0.000000,13.793780,0.000000,6.506724,10.351123,31.031278,4.120860,0.000000,0.000000,31.359122,31.415093,0.000000,361.251188,491.335022,124.288293,173.591783,18.173064,8.045392,0.661166,46.782935,36.196326,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,9.885221,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

64,15:45-16:00,48.007121,23.422707,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,27.104025,0.000000,13.793780,0.000000,6.506724,10.351123,31.031278,4.120860,0.000000,0.000000,31.359122,31.415093,0.000000,342.433000,496.158022,124.288293,173.591783,18.549153,8.045392,0.684384,46.782935,36.533839,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,9.885221,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

65,16:00-16:15,48.007121,23.233105,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,27.104025,0.000000,13.793780,0.000000,6.506724,8.564490,31.031278,4.120860,0.000000,0.000000,31.359122,21.298368,0.000000,245.973000,470.869490,124.288293,173.591783,16.732050,8.045392,1.746088,46.782935,37.787598,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,7.413916,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

66,16:15-16:30,48.007121,23.422707,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,27.104025,0.000000,13.793780,0.000000,6.506724,8.507772,31.031278,4.120860,0.000000,0.000000,31.359122,21.298368,0.000000,149.513000,449.857222,124.288293,173.591783,18.457235,8.045392,1.419409,46.782935,37.450306,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,7.413916,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

67,16:30-16:45,48.007121,23.422707,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,27.104025,0.000000,13.793780,0.000000,6.506724,8.507772,31.031278,16.189091,0.000000,0.000000,47.038682,21.298368,0.000000,115.607310,452.751022,124.288293,173.591783,18.457235,8.045392,1.419409,46.782935,37.450306,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,0.000000,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

68,16:45-17:00,48.007121,23.422707,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,27.104025,0.000000,13.793780,0.000000,6.506724,8.451054,31.031278,16.189091,0.000000,0.000000,47.038682,21.298368,0.000000,115.607310,438.282022,124.288293,173.591783,18.457235,8.045392,1.419409,46.782935,37.450306,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,0.000000,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

69,17:00-17:15,48.007121,23.422707,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,27.104025,0.000000,13.793780,0.000000,6.506724,8.451054,31.031278,16.189091,0.000000,0.000000,47.038682,25.558042,0.000000,115.607310,450.821822,124.288293,173.591783,18.457235,8.045392,1.419409,46.782935,37.450306,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,0.000000,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

70,17:15-17:30,48.007121,25.805269,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,40.656038,0.000000,13.793780,0.000000,6.506724,8.252539,31.031278,16.189091,0.000000,0.000000,47.038682,25.558042,0.000000,115.607310,478.795222,124.288293,173.591783,20.560063,8.045392,1.419409,46.782935,41.684900,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,0.000000,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

71,17:30-17:45,48.007121,25.805269,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,40.656038,0.000000,13.793780,0.000000,6.506724,8.054024,31.031278,4.120860,0.000000,0.000000,47.038682,39.401981,0.000000,149.513000,473.972222,124.288293,173.591783,20.560063,8.045392,1.419409,46.782935,41.684900,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,0.000000,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

72,17:45-18:00,48.007121,25.805269,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,40.656038,0.000000,13.793780,0.000000,6.506724,7.940587,31.031278,5.886942,0.000000,0.000000,47.038682,39.401981,0.000000,159.159000,483.618222,124.288293,173.591783,20.560063,8.045392,1.419409,46.782935,41.684900,119.591108,0.000000,57.080594,0.000000,1.061060,0.000000,0.000000,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

73,18:00-18:15,48.007121,25.805269,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,40.656038,0.000000,13.793780,0.000000,6.506724,7.685354,31.031278,11.773884,0.000000,0.000000,62.103359,31.947552,0.000000,255.619000,506.768622,124.288293,173.591783,20.560063,8.045392,1.419409,46.782935,41.684900,119.591108,0.000000,57.080594,0.000000,1.061060,0.000000,0.000000,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

74,18:15-18:30,48.007121,25.805269,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,40.656038,0.000000,13.793780,0.000000,6.506724,7.515199,31.031278,75.611886,0.000000,0.000000,62.103359,31.947552,0.000000,255.619000,476.866022,124.288293,173.591783,20.560063,8.045392,1.419409,46.782935,41.684900,119.591108,0.000000,57.080594,0.000000,1.061060,0.000000,0.000000,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

75,18:30-18:45,48.007121,25.245415,9.850160,0.000000,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,40.656038,0.000000,13.793780,0.000000,6.506724,7.713713,31.031278,75.611886,0.000000,0.000000,62.103359,31.947552,0.000000,265.265000,481.689022,124.288293,173.591783,20.179432,8.045392,0.664980,46.782935,40.479053,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,0.000000,76.218834,0.000000,40.254527,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

76,18:45-19:00,48.007121,25.245415,9.850160,9.177669,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,2.334814,40.656038,0.000000,13.793780,0.000000,6.677563,7.515199,31.031278,75.611886,0.000000,0.000000,63.333128,31.947552,0.000000,360.291990,600.705711,124.288293,175.580295,20.179432,8.191672,0.684384,48.298171,40.479053,119.591108,0.000000,57.080594,0.000000,18.965386,0.000000,0.000000,76.218834,0.000000,44.035339,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

77,19:00-19:15,48.007121,26.424881,9.850160,18.171785,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.677563,7.401762,31.031278,75.611886,0.000000,0.000000,63.333128,31.947552,0.000000,370.300487,484.474112,124.288293,175.580295,20.955260,8.191672,2.976571,48.298171,41.773161,119.591108,0.000000,57.080594,0.000000,18.965386,0.000000,0.000000,76.218834,0.000000,44.035339,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

78,19:15-19:30,48.007121,26.434477,9.850160,18.171785,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.677563,7.373402,31.031278,75.611886,0.000000,0.000000,63.333128,31.947552,0.000000,370.300487,370.651312,124.288293,175.580295,20.955260,8.191672,2.980614,48.298171,41.773161,119.591108,0.000000,57.080594,0.000000,18.965386,0.000000,0.000000,76.218834,0.000000,44.035339,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

79,19:30-19:45,48.007121,26.434477,9.850160,18.171785,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.677563,7.543558,31.031278,75.611886,0.000000,0.000000,63.333128,31.947552,0.000000,370.300487,370.651312,124.288293,175.580295,20.955260,8.191672,2.980614,48.298171,41.773161,119.591108,0.000000,57.080594,0.000000,18.965386,0.000000,0.000000,76.218834,0.000000,44.035339,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

80,19:45-20:00,48.007121,26.434477,9.850160,18.171785,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.677563,7.713713,31.031278,19.132562,0.000000,0.000000,63.333128,31.947552,0.000000,370.300487,388.014112,124.288293,175.580295,20.955260,8.191672,2.980614,48.298171,41.773161,119.591108,0.000000,57.080594,0.000000,18.965386,0.000000,0.000000,76.218834,0.000000,44.035339,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

81,20:00-20:15,48.007121,26.434477,9.850160,18.171785,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.677563,7.827150,31.031278,16.189091,0.000000,0.000000,63.333128,31.947552,0.000000,399.586900,507.739589,124.288293,175.580295,20.955260,8.191672,2.980614,48.298171,41.773161,119.591108,0.000000,57.080594,0.000000,18.965386,0.000000,0.000000,76.218834,0.000000,44.035339,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

82,20:15-20:30,48.007121,26.434477,9.850160,18.171785,18.496556,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.677563,8.337617,31.031278,16.189091,0.000000,0.000000,63.333128,31.947552,0.000000,399.586900,517.385589,124.288293,175.580295,20.955260,8.191672,2.980614,48.298171,41.773161,119.591108,0.000000,57.080594,0.000000,18.965386,0.000000,4.201219,76.218834,0.000000,44.035339,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

83,20:30-20:45,48.007121,26.434477,9.850160,18.171785,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.677563,8.564490,31.031278,16.189091,0.000000,0.000000,63.333128,31.947552,0.000000,399.586900,575.261589,124.288293,175.580295,20.955260,8.191672,2.980614,48.298171,41.773161,119.591108,0.000000,57.080594,0.000000,18.965386,0.000000,8.402438,76.218834,0.000000,44.035339,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

84,20:45-21:00,48.007121,26.434477,9.850160,9.177669,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.506724,8.904801,31.031278,16.189091,0.000000,0.000000,62.103359,31.947552,0.000000,399.586900,652.429589,124.288293,173.591783,20.955260,8.045392,2.980614,46.782935,41.773161,119.591108,0.000000,57.080594,0.000000,1.061060,0.000000,11.738700,76.218834,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

85,21:00-21:15,48.007121,26.434477,9.850160,9.177669,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.506724,8.933161,31.031278,16.189091,0.000000,0.000000,62.103359,31.947552,0.000000,407.485624,664.046023,124.288293,173.591783,20.955260,8.045392,2.980614,46.782935,41.773161,119.591108,0.000000,57.080594,0.000000,1.061060,0.000000,11.738700,76.218834,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

86,21:15-21:30,48.007121,26.434477,9.850160,9.177669,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.506724,9.160035,31.031278,16.189091,0.000000,0.000000,62.103359,31.947552,0.000000,407.485624,664.046023,124.288293,173.591783,20.955260,8.045392,2.980614,46.782935,41.773161,119.591108,0.000000,57.080594,0.000000,1.061060,0.000000,11.738700,76.218834,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

87,21:30-21:45,48.007121,26.434477,9.850160,9.177669,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.506724,9.245112,31.031278,16.189091,0.000000,0.000000,62.103359,31.947552,0.000000,407.485624,664.046023,124.288293,173.591783,20.955260,8.045392,2.980614,46.782935,41.773161,119.591108,0.000000,57.080594,0.000000,3.183180,0.000000,11.738700,76.218834,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

88,21:45-22:00,48.007121,26.434477,9.850160,18.171785,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.677563,9.386908,31.031278,16.189091,0.000000,0.000000,63.333128,31.947552,0.000000,407.485624,664.046023,124.288293,175.580295,20.955260,8.191672,2.980614,48.298171,41.773161,119.591108,0.000000,57.080594,0.000000,18.965386,0.000000,11.738700,76.218834,0.000000,44.035339,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

89,22:00-22:15,48.007121,26.434477,9.850160,18.171785,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.677563,9.557064,31.031278,16.189091,0.000000,0.000000,63.333128,31.947552,0.000000,407.485624,664.046023,124.288293,175.580295,20.955260,8.191672,2.980614,48.298171,41.773161,119.591108,0.000000,57.080594,0.000000,18.965386,0.000000,10.503047,76.218834,0.000000,44.035339,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

90,22:15-22:30,48.007121,26.434477,9.850160,18.171785,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.677563,9.642142,31.031278,16.189091,0.000000,0.000000,63.333128,31.947552,0.000000,407.485624,664.046023,124.288293,175.580295,20.955260,8.191672,2.980614,48.298171,41.773161,119.591108,0.000000,57.080594,0.000000,18.965386,0.000000,10.503047,76.218834,0.000000,44.035339,0.000000,0.000000,65.584005,14.470302,333.148725,143.050180,0,0,0,0,0

91,22:30-22:45,48.007121,26.434477,9.850160,18.171785,23.120694,0.000000,91.213734,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.677563,9.698860,31.031278,16.189091,0.000000,0.000000,63.333128,31.947552,0.000000,407.485624,664.046023,124.288293,175.580295,20.955260,8.191672,2.980614,48.298171,41.773161,119.591108,0.000000,57.080594,0.000000,18.965386,0.000000,11.120873,76.218834,0.000000,44.035339,0.000000,0.000000,65.584005,14.470302,336.250879,143.050180,0,0,0,0,0

92,22:45-23:00,48.007121,26.434477,9.850160,9.177669,23.120694,0.000000,91.213734,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.506724,9.783938,31.031278,16.189091,0.000000,0.000000,62.103359,31.947552,0.000000,407.485624,664.046023,124.288293,173.591783,20.955260,8.045392,2.980614,46.782935,41.773161,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

93,23:00-23:15,48.007121,26.434477,9.850160,0.000000,23.120694,0.000000,91.213734,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.506724,9.642142,31.031278,16.189091,0.000000,0.000000,62.103359,31.947552,0.000000,407.485624,664.046023,124.288293,173.591783,20.955260,8.045392,2.980614,46.782935,41.773161,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

94,23:15-23:30,48.007121,26.434477,9.850160,0.000000,23.120694,0.000000,91.213734,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.506724,9.642142,31.031278,16.189091,0.000000,0.000000,62.103359,31.947552,0.000000,407.485624,664.046023,124.288293,173.591783,20.955260,8.045392,2.980614,46.782935,41.773161,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,10.873743,76.218834,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

95,23:30-23:45,48.007121,26.434477,9.850160,0.000000,23.120694,0.000000,91.213734,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.506724,9.727219,31.031278,16.189091,0.000000,0.000000,62.103359,31.947552,0.000000,407.485624,664.046023,124.288293,173.591783,20.955260,8.045392,2.980614,46.782935,41.773161,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,10.503047,76.218834,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

96,23:45-24:00,48.007121,26.434477,9.850160,0.000000,23.120694,0.000000,91.213734,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,40.656038,0.000000,13.793780,0.000000,6.506724,9.727219,31.031278,16.189091,0.000000,0.000000,62.103359,31.947552,0.000000,407.485624,664.046023,124.288293,173.591783,20.955260,8.045392,2.980614,46.782935,41.773161,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,10.503047,76.218834,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

